test_condition,track_id,particle_id,events,loss_global,loss_persistence,loss_radial_child,loss_turn_child,loss_additive_children,loss_intact_parent,loss_broken_parent
low,low:1385,1385,1998,1.3791467045999677,2.878777754660989,1.2986736896233124,1.3873452344888175,1.331928062370402,1.3057609577856408,1.3159898691803225
low,low:1386,1386,1998,1.3824106981475064,2.8970949157360777,1.3179218291309374,1.4041588749989535,1.3817842808051555,1.3762969464968442,1.3515936666242412
low,low:1387,1387,1998,1.3860898993575985,2.8810673997953753,1.2411666452707344,1.4187150023994037,1.3284551639279123,1.2802712063815864,1.3171424807310028
low,low:1388,1388,1998,1.3801689807787139,2.807798755495021,1.2669748688148856,1.386940841629446,1.3363118235782734,1.325462857087611,1.3305884479870744
low,low:1389,1389,1998,1.3864533242691828,2.7253715306571222,1.124215794830622,1.4239738518672287,1.3083442477680982,1.2489255769905299,1.314343988397811
low,low:1390,1390,1998,1.384365745463081,2.7345301111946663,1.1267998377879689,1.422392363422023,1.322012190884305,1.2876121095906405,1.3118244596008881
low,low:1391,1391,1998,1.3826045878671498,2.7849023041511605,1.3215525241465946,1.3748166422243433,1.3487589387029255,1.3309821331998006,1.329357076131987
low,low:1392,1392,1998,1.3821375236073088,2.8764881095266035,1.2915600353447014,1.3919212652566835,1.340500619013736,1.3268591049332397,1.3202340829892367
low,low:1393,1393,1998,1.386911827401129,2.72079224038835,1.1043012668897523,1.4350474827887154,1.3175229343076338,1.276681445180018,1.3064144143626049
low,low:1394,1394,514,1.3899746924546086,1.3476911623845151,1.1488815354655064,1.231932198019757,1.347883481648595,1.3298427186032973,1.355142122007084
low,low:1395,1395,1998,1.3828427117731825,3.059659720277489,1.2968386076373157,1.4149785210253132,1.3564030153443356,1.3179491091229703,1.327177981987839
low,low:1396,1396,1998,1.3841361084150372,2.7688747882104576,1.1668125803771463,1.419109927354036,1.3234464299828326,1.2611223564362708,1.3302863854613594
low,low:1397,1397,1998,1.388449131989238,2.72079224038835,1.11453433162241,1.4334322767395649,1.3286583129577645,1.2861340340957246,1.3240099689686642
low,low:1398,1398,1998,1.3846313172771547,2.8169573360325653,1.1409193039164895,1.4328418555603644,1.315442884174367,1.2711871256341443,1.298858967131433
low,low:1399,1399,1998,1.3833151142438675,2.842143432510812,1.2294242155733537,1.4103699400493392,1.333376786802384,1.3323115454364929,1.3134268360282528
low,low:1400,1400,1998,1.3859212724033463,2.8329848519732677,1.1410468043485065,1.4312569389649492,1.3209861679107526,1.2847888635336968,1.3033225179462782
low,low:1401,1401,883,1.3827389063220854,1.5484550361387188,1.1635941848646447,1.2498687250737421,1.3222424520443192,1.2920849886903099,1.3541768334693973
low,low:1402,1402,405,1.3884253334399652,1.272973300411553,1.1206362141916613,1.2319810711064898,1.35391614643759,1.3468635836989211,1.3643643198308422
low,low:1403,1403,1531,1.384257535643406,1.7336501008530483,1.218209003432457,1.2608541795674475,1.31814804185047,1.2836374144361433,1.3385956678457853
low,low:1404,1404,408,1.3848207741157106,1.297474748099616,1.115736037974927,1.2332761554799334,1.359830199353223,1.3506242906591654,1.3609890192005087
low,low:1405,1405,936,1.3870870312062848,1.521150284881644,1.147727933205129,1.2634884399928803,1.331430556525153,1.3145695495408303,1.3465996268058011
low,low:1406,1406,569,1.394364087895056,1.204286629033907,1.1401279202897812,1.2218092903434947,1.3301332688669252,1.313381983397786,1.3422345025170872
low,low:1407,1407,820,1.3889948231190266,1.4307670801729389,1.1641978124736523,1.235684825259075,1.3258604735358859,1.3053786991820489,1.3531881945768047
low,low:1408,1408,1998,1.3906522246137927,1.6904519299146146,1.2178856855167766,1.2551299950578272,1.3209836421330756,1.3028235957049747,1.3641403524952702
low,low:1409,1409,478,1.3927699963694289,1.1406401144018474,1.0917947735739277,1.2403635892211964,1.3557225977947083,1.3448668703183353,1.3584398769302808
low,low:1410,1410,335,1.3896816594972707,1.1775509155273478,1.1471851704976361,1.2203152161177724,1.368256512034391,1.3629476250557784,1.3717330746937009
low,low:1411,1411,1998,1.3834315081967243,2.2468356975704316,1.1982081241778837,1.339941813287639,1.3061153983656717,1.2777252642516541,1.3091235942528503
low,low:1412,1412,454,1.383765360734166,1.2194810036595964,1.1249476444038555,1.228309932787439,1.339370823724116,1.3221247938599558,1.3496783728193016
low,low:1413,1413,1998,1.3889452776159164,2.5101448880248305,1.2030053794877125,1.3782679150087098,1.322304934438024,1.294746180946917,1.3285567026678995
low,low:1414,1414,1998,1.3769820037970764,2.2788907294518363,1.21412397213991,1.3260310956440173,1.290781696558677,1.2591996779291046,1.291106104782664
low,low:1415,1415,1998,1.3775363839587227,2.2582839232423617,1.2200771593658142,1.321238882531899,1.3036197052488443,1.268839658218893,1.3146221834992167
low,low:1416,1416,1998,1.385808053837569,2.814667690898179,1.2145942795917581,1.414492077814008,1.322531458322161,1.276783411637715,1.3263001300019137
low,low:1417,1417,1998,1.3768105489093938,2.372766179961666,1.2174429846850676,1.3398399236124048,1.304901950309697,1.2821164986352185,1.3077937406679367
low,low:1418,1418,1998,1.3861636885854003,2.255994278107976,1.1462832467383584,1.3564783280031376,1.3068305023319031,1.266811294367948,1.3263343339390972
low,low:1419,1419,1998,1.383240737068505,2.5124345331592166,1.2480713726952783,1.3583181451034128,1.311820239801743,1.280055969363793,1.3520918125470127
low,low:1420,1420,820,1.3918847181794163,1.3136098477966327,1.147077314375612,1.235924245334313,1.3365251059662129,1.3160899735284173,1.369967306024679
low,low:1421,1421,1998,1.3872444661093735,2.7436886917322103,1.2331512276296708,1.4070974831397995,1.3291244512041633,1.2877870953970993,1.3400009999675588
low,low:1422,1422,1998,1.3910326433497164,2.0728226673570895,1.1703794764873274,1.3289328452560805,1.320731809058279,1.2726552963840487,1.3242050528700564
low,low:1423,1423,1998,1.3786443711073497,2.7024750793132615,1.2855001390583864,1.367305708570655,1.32116318128385,1.2867424280196917,1.3096895289555175
low,low:1424,1424,408,1.3874343664280562,1.1741369521105542,1.112856916472203,1.226938960196826,1.3542722397259173,1.337631021026061,1.3595519191363352
low,low:1425,1425,561,1.387804064263793,1.2617985261193092,1.124205861838184,1.2350982492202924,1.342466806290151,1.3266990267158743,1.358849657442528
low,low:1426,1426,729,1.3923861757561868,1.4235810692511708,1.1615369447788584,1.2427239211458538,1.332680718468761,1.310609865418008,1.3381807243660997
low,low:1427,1427,1998,1.3843637203364507,2.393372986171141,1.1876794273169737,1.3646083090952046,1.3234626721111882,1.292948626879723,1.3242632547252777
low,low:1428,1428,1998,1.3798472512492335,2.6749993377006285,1.2654472880492396,1.3708015464282435,1.3212800873680932,1.2899545500137912,1.3074864619992626
low,low:1429,1429,1998,1.3853115629677655,1.816382412305849,1.1174334785984785,1.3026661346887702,1.3060141551351938,1.2633114944510817,1.306584386106836
low,low:1430,1430,1998,1.3844669848094482,2.7849023041511605,1.2357052970660654,1.3965904479325715,1.333902015694202,1.2986577628297362,1.2968799235109318
low,low:1431,1431,1998,1.3836033602785511,2.585703177459571,1.262639217139464,1.3674184652061865,1.3205708607788582,1.2817500200030731,1.3364349077855444
low,low:1432,1432,1998,1.3846299053091708,2.0888501832977924,1.1463828965558496,1.3261888179283692,1.3069957418050542,1.2648738563568382,1.3131172309070513
low,low:1433,1433,1998,1.3785389716557845,2.0682433770883173,1.1006520536174755,1.3400127765209784,1.3118300174464654,1.2707194550394565,1.326434668167547
low,low:1434,1434,513,1.3804627151937745,1.5286101712051148,1.136062800993079,1.2654590597609707,1.3378713681228978,1.3226772630440842,1.3294701603690204
low,low:1435,1435,1998,1.3824165675102555,2.750557627135369,1.2755833662658196,1.3714793131347298,1.3185643456769396,1.2723996477722888,1.318392731611957
low,low:1436,1436,1998,1.3817678577735029,2.8513020130483566,1.2817475740407684,1.3925113577031358,1.3376510840674145,1.3164175126418811,1.3356034200270661
low,low:1437,1437,1998,1.3870346497138368,2.8902259803329198,1.2111646203672004,1.4313162182502246,1.3297839952743826,1.2831500484056948,1.3102640945976052
low,low:1438,1438,491,1.3917625899682957,1.4000773619449882,1.1512082078007009,1.2421563185820186,1.3372235433399544,1.3156380841883704,1.342684308699376
low,low:1439,1439,1998,1.382431162014381,2.9428878184237997,1.2712206613507648,1.4032641581190533,1.3557466927075947,1.3364672246523766,1.3035467531917522
low,low:1440,1440,1998,1.3854387595632356,2.294918245392539,1.1556020031980756,1.3507738028780014,1.30281250960701,1.2478859817782648,1.2989040141401764
low,low:1441,1441,1998,1.3822972676146896,2.949756753826957,1.2994757466625182,1.4003883408362898,1.3486149262141398,1.3430035459847995,1.3507265189297226
low,low:1442,1442,1998,1.3848321987748002,2.84901236791397,1.2564585524892187,1.403381949338428,1.3410459043708371,1.335949985154052,1.323185235245979
low,low:1443,1443,577,1.3935027476148647,1.3941512149415227,1.1571499333505872,1.245376504058495,1.3427100970384378,1.3191552200391787,1.3548716135190597
low,low:1444,1444,730,1.3899281998889041,1.2336708621047763,1.115663722502029,1.2310874692060538,1.3347093591937944,1.3089423894194085,1.345892992109507
low,low:1445,1445,1998,1.3847826575385498,2.844433077645198,1.301671803681059,1.3858751463451962,1.354200290742122,1.32278206522931,1.3514376659043572
low,low:1446,1446,1998,1.3858266477491972,2.830695206838882,1.2367937881502382,1.4064608492043629,1.3263339839662838,1.2830222520710475,1.30250924747197
low,low:1447,1447,1998,1.3867795067723792,2.6795786279694003,1.2887144457689257,1.3768047200518103,1.3571293255501462,1.3639122529364418,1.3422205526296778
low,low:1448,1448,1998,1.3858824294840821,2.894805270601692,1.2959218855876367,1.3971050791743833,1.3510909409202427,1.3264847496802263,1.3337761536216266
low,low:1449,1449,1998,1.3872417453937689,2.606309983669046,1.1803194680566302,1.3952148633585717,1.3143276177033016,1.2759670060386794,1.3017955756128219
low,low:1450,1450,1998,1.3819074329930516,2.775743723613616,1.2541080479914026,1.3919036538251723,1.3278907450808812,1.3124833683941868,1.3172972848225393
low,low:1451,1451,445,1.3897950562043218,1.551936117189204,1.173534959328352,1.2480444040120613,1.3531605343630893,1.338383234027684,1.3709791296064446
low,low:1452,1452,480,1.392129826058467,1.3742805574200774,1.148096217227051,1.2421357354763787,1.3522304137546433,1.3556999984647116,1.3704661313835347
low,low:1453,1453,911,1.3849097260506256,1.5520151092262284,1.18304987773199,1.2455293648857642,1.3265309972503394,1.3041072166164012,1.328193129920408
low,low:1454,1454,429,1.3887581001213383,1.5020445572130694,1.1847668924408319,1.2412320805719164,1.356668574594309,1.3439086898442123,1.3630181933470804
low,low:1455,1455,549,1.394704192663375,1.2970458536277218,1.1643562873988416,1.2324880995751961,1.353229974241904,1.3344548261453129,1.363971754181572
low,low:1456,1456,863,1.3918948730223282,1.6684495810160471,1.2381246184742623,1.2507769158430038,1.3552658571359528,1.3485226840623832,1.374561236665433
low,low:1457,1457,573,1.3886379087612595,1.427622246294642,1.1675185068160057,1.248392126003047,1.3418126884455535,1.3197605281724731,1.353816198849702
low,low:1458,1458,482,1.3994629552028257,1.3876867384514795,1.1659504092680661,1.237719521873384,1.3512106266788875,1.3382589980131276,1.363880122034666
low,low:1459,1459,389,1.3893960956912121,1.429920920702967,1.1762055359292376,1.24098351449186,1.3626490353637566,1.3534399435819577,1.369071474812349
low,low:1460,1460,682,1.398505385160152,1.3183543803185056,1.136275445958687,1.2471419140466224,1.335305653551579,1.3165524237202786,1.3585252297291366
low,low:1461,1461,1998,1.37995300215191,2.3086561161988555,1.2265294084965317,1.3316847103441325,1.3046166976576605,1.2795766233690804,1.3116130788957843
low,low:1462,1462,415,1.3835708248158247,1.3532672012688192,1.1250882588979063,1.237622528422536,1.3497438196088587,1.334592029390488,1.3503332647343174
low,low:1463,1463,509,1.3896313004884555,1.4864575935702644,1.1719293186823587,1.247619066607291,1.3430885312993706,1.323456797737588,1.3535284729514327
low,low:1464,1464,1998,1.3830592522892877,1.9423128946970831,1.2106688186864014,1.2871902564735447,1.290611801537026,1.2582746345511657,1.3335934318067661
low,low:1465,1465,732,1.3815021366262898,1.3991227379385893,1.125151486228855,1.2443506880944781,1.320117198664409,1.2870302038866048,1.3260582101955227
low,low:1466,1466,1998,1.3780797216655196,2.5834135323251854,1.268470948701439,1.3490373804765685,1.3231170007073718,1.301074714914907,1.3284041415572083
low,low:1467,1467,1998,1.3840992134602985,2.047636570878843,1.1284685137489858,1.3355284593950913,1.3087933207023512,1.2673563432428343,1.3106492995434682
low,low:1468,1468,578,1.389332355347186,1.3997066110852021,1.1429254504933029,1.2466744716726066,1.3447621637128737,1.3292777005070364,1.3606708389436721
low,low:1469,1469,483,1.3828014477806194,1.3280480357558542,1.1352033184135313,1.2355690666000936,1.3481703493318542,1.331338155612775,1.3594299074360674
low,low:1470,1470,668,1.3914178650909572,1.4206782623292993,1.1567763654973662,1.245825711931594,1.3268379244536423,1.2992683297027934,1.3467768440435857
low,low:1471,1471,754,1.3819821920073745,1.5048024008220053,1.1775125284634982,1.2486835034198536,1.3164696368047757,1.28116799949645,1.3261557033146367
low,low:1472,1472,1998,1.3831189562695712,2.4666416304714955,1.2643028808645607,1.35341367522045,1.326010260783157,1.3109553143516728,1.3179508987150557
low,low:1473,1473,1998,1.3827692421538336,2.4162694375150013,1.1357858631133588,1.3780598706327212,1.302308780948266,1.2553343763467115,1.302173834520675
low,low:1474,1474,1998,1.3825595586107955,2.6635511120286974,1.2657555960815823,1.3699859983327614,1.3323383979629877,1.3232834963320483,1.3169700456238893
low,low:1475,1475,531,1.3815496405311574,1.5122864924236572,1.1644169027286024,1.2515932195987876,1.328034070185755,1.3059291518819611,1.3438882576687667
low,low:1476,1476,1998,1.380738887106322,2.544489565040622,1.2555830476289305,1.351436855579872,1.3206699426395443,1.2914232519073603,1.3234746652174179
low,low:1477,1477,478,1.3872388192443312,1.4660379664292846,1.1507031847069376,1.2509137555553962,1.3502593756482766,1.3399578969817467,1.3511847704605524
low,low:1478,1478,1998,1.3859865250326635,2.8169573360325653,1.1850754471450249,1.4265182904361848,1.318127135232701,1.2719593630661943,1.3214326787202453
low,low:1479,1479,1998,1.381008993900853,2.7185025952539634,1.2621830590548686,1.3799664903330167,1.3235698310301471,1.2943619289733526,1.3025663117150805
low,low:1480,1480,1998,1.3875897506755424,2.464351985337109,1.1874792625309676,1.3683140510002052,1.314100286541712,1.2747156122395211,1.3311923860066979
low,low:1481,1481,1998,1.3817063384231048,2.739109401463439,1.263665342632718,1.3860297477463972,1.340539640451179,1.326089508437933,1.3285864834751522
low,low:1482,1482,1727,1.3810597282391281,2.3986072183602296,1.2193290607944014,1.3535419324305829,1.3310066556872513,1.3225028167829225,1.314585155026787
low,low:1483,1483,1998,1.3820182504516774,2.787191949285546,1.2834892868929548,1.386123539717358,1.3403754490295057,1.318973200882916,1.3274971803698883
low,low:1484,1484,1998,1.3879468259182297,1.8690442503967288,1.1417396127025174,1.3061522293332044,1.3101800919927546,1.2732648194802092,1.3283863970874183
low,low:1485,1485,463,1.38952333535362,1.393979974295652,1.1404576476594852,1.2484255272791602,1.3465435777820725,1.3267118824928985,1.358902277177942
low,low:1486,1486,1998,1.3886393949661129,2.180435988673235,1.1815640991147962,1.3309870604944432,1.3087947788655603,1.2657648128056234,1.3213565290038662
low,low:1487,1487,1998,1.3859465619086713,2.9612049794988877,1.2709761980462444,1.4218245256926545,1.3312432600732504,1.2903007707096619,1.315849266005853
low,low:1488,1488,416,1.388727532775152,1.3060997687981517,1.1589289125504498,1.236020576338974,1.355995975770572,1.337569167149419,1.3561071266517701
low,low:1489,1489,1998,1.3893179313991724,2.4162694375150013,1.1535223904704106,1.376417655762984,1.327011109384984,1.3005894386805483,1.3277868525240957
low,low:1490,1490,1998,1.3829757777314018,2.752847272269755,1.260337814235614,1.391185301762171,1.327624600924883,1.2914366557409453,1.3190842666104325
low,low:1491,1491,1998,1.3891900151089058,2.491827726949742,1.139415330238249,1.3884512309276695,1.3153986301166591,1.2868348961788512,1.3298787408444186
low,low:1492,1492,1998,1.3817718319699208,2.1552498921949885,1.1334296116049702,1.3409894144643737,1.299169080972219,1.2453914596004594,1.2907370419152735
low,low:1493,1493,1998,1.3910936260218985,2.947467108692571,1.2036613572865218,1.441856114896988,1.330033254057792,1.2851057170302953,1.3394252298822542
low,low:1494,1494,1998,1.3840146215898839,2.251414987839204,1.16692484250963,1.3485259299830985,1.3076123934516823,1.2739725428831514,1.2986078573650357
low,low:1495,1495,1998,1.3825944808135107,2.3750558250960525,1.1878955875914017,1.3531811557548505,1.3094396551731338,1.272397688064615,1.3108917688660309
low,low:1496,1496,1998,1.3838968101427318,3.004708237052223,1.2987261770471763,1.4123755379352412,1.355502972202839,1.3324987895046234,1.3245956577275608
low,low:1497,1497,1998,1.3888621244534203,2.919991367079939,1.209466812669342,1.4364614780512261,1.3380500750061213,1.3065589937831075,1.3113442946270826
low,low:1498,1498,1998,1.384566387572077,2.015581538997438,1.1237157108821403,1.3248260788277029,1.3200383561535312,1.282180685723925,1.3175691342076434
low,low:1499,1499,1998,1.3830903826304906,2.8261159165701097,1.2965279104871172,1.3891397003056163,1.3609233495166673,1.3490668379287383,1.3365953817431224
low,low:1500,1500,1998,1.3844190719292702,2.906253496273622,1.3016375600304768,1.3988279010895917,1.35497752063095,1.3313109941487087,1.3497074184655529
low,low:1501,1501,1319,1.3926806815479025,1.4490011257621032,1.1900201589100692,1.2370955623943067,1.308790150835663,1.2738773419220129,1.3600004583587264
low,low:1502,1502,1454,1.3922058235701071,1.345609956462985,1.1570012480501526,1.2340717266063708,1.330512592926348,1.305958931310183,1.3438241021659958
low,low:1503,1503,867,1.387825999455588,1.1807325561741404,1.1151786315058516,1.2266165447353188,1.3382388014454583,1.314534939646068,1.3484710901564816
low,low:1504,1504,1034,1.3879841822874093,1.5214433465133739,1.1830744294340436,1.2472789747486839,1.3288287050303955,1.312456295968363,1.3303983860729407
low,low:1505,1505,1622,1.3886655200924358,1.4406660442613368,1.1577897063582667,1.2483142780707064,1.3323175535169884,1.309315552726306,1.3516433898168922
low,low:1506,1506,394,1.3911120865463347,1.2496080723142902,1.1070957193031996,1.2411574116389816,1.3591201813085774,1.3471991424889498,1.362024477387909
low,low:1507,1507,516,1.3934773842905959,1.3337198932211374,1.1622156570429767,1.2328619383147315,1.3508046982086066,1.3357085218610232,1.3559045228172564
low,low:1508,1508,821,1.394629615241317,1.6185135666484893,1.2359854188564259,1.2421049621646523,1.334305774618487,1.3152696656459164,1.3689423405717789
low,low:1509,1509,641,1.3930645528986394,1.4506892928547135,1.183026207093549,1.2432143879252664,1.3394466386316066,1.3191062804486748,1.3560995190941083
low,low:1510,1510,716,1.380104512821382,1.2508080858284878,1.1125041073020494,1.229366668779448,1.3253009221416088,1.3013572862401444,1.3480881213680922
low,low:1511,1511,1998,1.3792462669550294,2.4849587915465836,1.2204498618974615,1.3495135711931028,1.3052151407159533,1.2638390821451746,1.3042256058302404
low,low:1512,1512,520,1.382278164294725,1.0861617409854891,1.0822818485100276,1.2355141708953439,1.3481451469142742,1.3262232230521254,1.334447784891409
low,low:1513,1513,444,1.390948261576654,1.4420254328337252,1.1257493312151368,1.2548485151457274,1.353033623166867,1.3424160359856996,1.3433038764799685
low,low:1514,1514,537,1.383586317928978,1.248678332114101,1.0996437406875552,1.2451443118477246,1.3465805652871117,1.322994372146705,1.3391468268399274
low,low:1515,1515,1998,1.3808553608553953,2.43458659859009,1.2313013287863126,1.3509970156388014,1.3154908088457258,1.2891290505781703,1.295396161667709
low,low:1516,1516,576,1.3930746443214663,1.3091544636288832,1.1198678801242776,1.247180234228482,1.3427145708562735,1.3146335737695243,1.3420193574823012
low,low:1517,1517,1998,1.3774916197256901,2.4872484366809697,1.239354154947016,1.3435918040472652,1.294954469471433,1.2695396781246582,1.3109605201259746
low,low:1518,1518,615,1.3837711231963767,1.5404857581126543,1.1483130734529656,1.265256704909657,1.3326984194077547,1.3165099476638515,1.333494217929782
low,low:1519,1519,1570,1.384220314172656,1.7787563967216702,1.1934398517638607,1.2791021280517505,1.3313972025705822,1.3096145135041748,1.355835583994721
low,low:1520,1520,1998,1.3790338330642526,2.491827726949742,1.2485697735459333,1.3472472386162722,1.303695391936243,1.285224283981851,1.3201509176436275
low,low:1521,1521,1998,1.3865776127114187,2.0888501832977924,1.1577158909114191,1.3261312219821204,1.3090991429775003,1.266880028001627,1.3132621328010976
low,low:1522,1522,1998,1.3830285993620335,2.755136917404141,1.2743400028085432,1.3893459694637178,1.3318904701880732,1.312766332469109,1.3091077097427928
low,low:1523,1523,1998,1.3896567345492086,2.713923304985191,1.1872662827754483,1.4184987088842453,1.3346404693538343,1.2984711941717806,1.3200156974868043
low,low:1524,1524,1998,1.383981457279953,2.166698117866919,1.255920502920869,1.3014308568819748,1.311913249622898,1.2816997364574685,1.3332175428130681
low,low:1525,1525,890,1.38201655379789,1.9682862174799616,1.1927870604689323,1.3003487938506404,1.3313257590255019,1.3287955287372109,1.3351471689001666
low,low:1526,1526,1998,1.379922615353239,2.775743723613616,1.2676756325086254,1.3768348857656176,1.3212075157814978,1.2932462555736188,1.3044020557795648
low,low:1527,1527,1998,1.3847566461279026,2.606309983669046,1.2350566380300592,1.3716342450232017,1.3255695465827892,1.3066956899615976,1.3407965464508742
low,low:1528,1528,1998,1.389407728204346,2.7391094014634385,1.2182338529690968,1.4099475842332614,1.3305632015338236,1.293661374696301,1.3114099190335498
low,low:1529,1529,446,1.385351191106863,1.3638951429229145,1.1259157865509815,1.2469087697923527,1.3511142408050618,1.3339684262365727,1.355543507168986
low,low:1530,1530,1998,1.3839138313886807,2.8810673997953753,1.2688390356759816,1.4006223918538123,1.3524734691898614,1.3175950434859827,1.3343441928477378
low,low:1531,1531,1998,1.3845078561711288,2.4986966623529003,1.1501587553345705,1.3861169409361433,1.32034222223751,1.2648452266304067,1.3215726754289967
low,low:1532,1532,1998,1.3863006781523677,2.684157918238173,1.1916563771580724,1.3976173375154586,1.3400334212122766,1.2974495411771467,1.319657073066776
low,low:1533,1533,1998,1.3872996335803498,2.727661175791508,1.3054293780684987,1.37141491419445,1.3426785495975802,1.3170320638988902,1.3329870646093995
low,low:1534,1534,1998,1.3908905041147965,2.8009298200918624,1.2060657134802395,1.421351364745112,1.332061725644075,1.2848818639924622,1.3297046328222302
low,low:1535,1535,990,1.3829292982328003,2.2438799738514965,1.230337430366154,1.3263818765630258,1.3256532790953393,1.306562503335496,1.3203608735790584
low,low:1536,1536,1174,1.3817500069743336,2.3684716326142055,1.250739154877236,1.3343868390938614,1.3504574592910625,1.3256842748474849,1.3235851723962098
low,low:1537,1537,1998,1.3874182177785808,2.3590283091553492,1.1413166746521408,1.3727312954418156,1.3135447350603457,1.2868601949371892,1.3067565421838294
low,low:1538,1538,1998,1.3843680400340812,2.741399046597824,1.2948470079853414,1.3733809065626248,1.3609694867405597,1.347876949944917,1.3552687926286606
low,low:1539,1539,1998,1.3891410629254786,2.2857596648549947,1.1231327696925488,1.3744749962875946,1.3246050150123638,1.294769803735036,1.325917551230371
low,low:1540,1540,1998,1.3835346163930755,2.2308081816297287,1.2001752769752385,1.3368624181254296,1.315071977778405,1.27369770817528,1.3194302896583132
low,low:1541,1541,1998,1.3835781238295077,3.011577172455382,1.2948266880401689,1.413578676749788,1.3532359067946642,1.349292966782656,1.3362327313528504
low,low:1542,1542,1998,1.3886715953479618,1.972078281444102,1.1453150672785846,1.316949203128959,1.3098217714476152,1.262133758747938,1.3086543437108027
low,low:1543,1543,1998,1.3835008132898263,2.8764881095266026,1.282385951041039,1.4001060893607034,1.345816409423119,1.3380379730573795,1.3308471351424427
low,low:1544,1544,1998,1.383754729490405,3.0298943335304704,1.3078187044140934,1.4102681872122873,1.3589630807098965,1.3275361899066542,1.3330626990020817
low,low:1545,1545,1998,1.3831775663614734,2.2811803745862225,1.1522445669584678,1.3520926098346497,1.3146637876655536,1.2777761111367374,1.3122164664090368
low,low:1546,1546,1998,1.382932133703097,2.2651528586455205,1.1444893678704002,1.3568777515370147,1.3159341217091136,1.2781023856670428,1.316712108044051
low,low:1547,1547,1998,1.3884614582387105,2.558227435846938,1.1723849649005227,1.3885798914202028,1.300834366902203,1.2546014926487083,1.2887316267493636
low,low:1548,1548,1998,1.3866633800533683,2.606309983669046,1.272908488520525,1.3641337718210687,1.3327949569017183,1.3073407721486858,1.3291894477276138
low,low:1549,1549,1998,1.384885020405432,2.693316498775717,1.2244166680273323,1.3919469941200258,1.3204291206304921,1.3001505920260854,1.3062663820207876
low,low:1550,1550,1998,1.3855580070841944,2.9520463989613437,1.2800607754764965,1.411321423264135,1.3481725456849163,1.3460865639653756,1.3189986767546167
low,low:1551,1551,363,1.38932755185018,1.3159151849154112,1.1557967066031771,1.235655711053141,1.3657237565601266,1.3534360563350656,1.3697438868196774
low,low:1552,1552,1158,1.3849290256292175,1.405242817604896,1.171011141729332,1.234662358083104,1.3152634993578212,1.28633177286538,1.3400668820863144
low,low:1553,1553,675,1.393041746022798,1.4401479238235286,1.1598009388820636,1.254004400239372,1.348275409412909,1.326658389112037,1.3587302415082436
low,low:1554,1554,518,1.389094584788561,1.3993399056855278,1.1763037097643512,1.2366166423260692,1.3621798947545793,1.3533366589526625,1.3680751362483972
low,low:1555,1555,420,1.3863059307056196,1.293950811071357,1.1088903771766532,1.2351024427191803,1.356056464058143,1.3487396051864777,1.36743237376978
low,low:1556,1556,445,1.3855891668871827,1.1407261415933947,1.0949060573147162,1.2343938247662434,1.3545816692107984,1.334689050792625,1.3478487989704973
low,low:1557,1557,1121,1.3856917386912482,1.548561334160229,1.1946501029024925,1.2499351883152594,1.3368228596774707,1.3173036248005436,1.3500593462947468
low,low:1558,1558,626,1.3947971700885549,1.3020242398482686,1.1445579380749105,1.2356771542822922,1.3488187362157926,1.341158570322109,1.3798905135044135
low,low:1559,1559,403,1.3895841965396978,1.5402273467922767,1.193340000779378,1.245440866440155,1.366867730010309,1.3589928272915088,1.370793345854588
low,low:1560,1560,527,1.3902489654028902,1.5756177543036878,1.1742184947279721,1.2559679629168632,1.3331745142168683,1.3095269633593747,1.3476080188228516
low,low:1561,1561,1998,1.3842804071579347,2.807798755495021,1.2523778839118436,1.405380750532892,1.3031161929011132,1.2715027383649393,1.3514197922246738
low,low:1562,1562,1998,1.38628573661818,2.842143432510812,1.2314000042458209,1.413402890700478,1.3269353729422135,1.3015759729423841,1.3385459066559526
low,low:1563,1563,1151,1.3827238206718413,1.4056546884249088,1.154783326981859,1.2393565268930387,1.305215362118682,1.2724243915708533,1.3161106678537864
low,low:1564,1564,762,1.3905807695095302,1.393266808692409,1.1598561775067544,1.2442477573445971,1.3366494242179168,1.3189259309788774,1.340036564408246
low,low:1565,1565,1998,1.3759245949774248,2.38192476049921,1.2296089342057477,1.333832290562186,1.3004198907540752,1.255668909197535,1.2854246229425035
low,low:1566,1566,1998,1.381896815577544,2.7345301111946667,1.245399509652404,1.384929758854982,1.325368582908445,1.3042191819713134,1.3084439089754134
low,low:1567,1567,1998,1.3778883652238512,2.574254951787641,1.2483401037498194,1.3575477133124771,1.3175620057239175,1.2969445802940476,1.3094604046078893
low,low:1568,1568,433,1.3801276182123077,1.277147187769695,1.0974569403139454,1.239257550468781,1.3399101533533972,1.3233265072192941,1.3407226884190984
low,low:1569,1569,761,1.383223017668381,1.3950576202577278,1.1490373275910815,1.2392249432366085,1.3128029017822804,1.2827474801636083,1.3326747496865519
low,low:1570,1570,1998,1.3830439391956282,2.468931275605881,1.2545318331325486,1.3439068449315654,1.3233134682039112,1.3067178549617608,1.3300487821031102
low,low:1571,1571,1998,1.3767018909587458,2.654392531491154,1.258873825304196,1.3725240177048412,1.3194525019184964,1.3086688717276083,1.3004709161212782
low,low:1572,1572,1998,1.3791667126901046,2.8261159165701093,1.2746866356247895,1.386391430035815,1.349205275975885,1.3252925229141566,1.3349340318784946
