d_bin,g_bin,windows,tracks,directness,turn_consistency,circularity,connection_info_nats,movement_info_nats
13,0,1655,850,0.6756290838669585,0.024737519437249434,0.00801910337453886,0.4178494538249996,0.002905171618807468
13,1,1753,995,0.6761803127458966,0.0757631742614784,0.024536740887002598,0.43824162508915754,0.005602527511322486
13,2,1985,1177,0.6768995251238433,0.12489711605300183,0.04035370365977912,0.41616023739165897,0.005787637831359897
13,3,2120,1277,0.6761502241758814,0.17541345435887568,0.05681345080921685,0.4220873183562234,0.0033302887576562583
13,4,2148,1317,0.6765864008471105,0.2252188347924701,0.07284160094262612,0.4101296407795053,0.002623484062106357
13,5,2040,1262,0.676015352653831,0.27516996855069875,0.08915189820671471,0.4208154676273331,0.000996666964523698
13,6,1825,1196,0.6766446219355906,0.3246613924256713,0.1049770042216273,0.4223706742104447,-0.0002535078063949358
13,7,1592,1064,0.6758809168329822,0.3741370304266171,0.12126825661878353,0.4316110086390274,0.0033729508393974296
13,8,1439,1028,0.676125615885141,0.42404411123704694,0.13733540002450093,0.42532562366006893,0.003829334710049347
13,9,1231,927,0.6761504909292277,0.47419598582697436,0.15356692451604512,0.4369982391179299,0.0038686260452774216
13,10,1089,803,0.6758325710523737,0.52461265161398,0.17005548749489902,0.4466000612958637,-0.001905300717453536
13,11,960,731,0.6765390944728072,0.5747899128817521,0.18592658047488458,0.4693795591152118,-9.961706915603067e-05
13,12,854,670,0.676103431581747,0.625479542151624,0.20257812542904935,0.49506691449247264,-0.00542681415069258
13,13,757,601,0.676446091416627,0.6749359250485305,0.21838348068137986,0.49509990542969845,-0.0008327340069593654
13,14,712,566,0.6769892035586268,0.7251672763931666,0.2342348411119284,0.5257463490644373,0.0037193546956304775
13,15,639,492,0.6761118934050483,0.7752120981560264,0.25109079660278394,0.5739727196117363,0.003121182811327401
13,16,566,416,0.6756780362141258,0.8238617870461632,0.26719023708339906,0.5997767811828397,0.0012641739673898893
13,17,416,312,0.6766285961802813,0.8747931515881343,0.2828935652783323,0.6320148772720593,-0.0023710612947529307
13,18,350,263,0.6754384604308953,0.9243705024943187,0.30001211830891145,0.7486894735710824,0.0015245275095326846
13,19,347,229,0.6743678725354928,0.9789092844532891,0.31876689274519787,0.9456593763132766,-0.0009392855443801256
14,0,2497,1073,0.726837450516351,0.02492429855088552,0.006811651513947138,0.4226884261561433,0.00356589428267863
14,1,2655,1296,0.7269781932984768,0.07585295815766649,0.020699415200385016,0.4278405534974829,0.0038819606257312206
14,2,2762,1426,0.7265459576637875,0.1251876195574701,0.03423205665614252,0.42187896664519625,0.004440528442138902
14,3,2896,1583,0.7260134386834073,0.1752356857074894,0.0480174259451189,0.420657580772016,0.002737980213519151
14,4,2870,1564,0.7264405748172766,0.22445599252567394,0.061406451212553836,0.4284390382246378,0.0029749110533960833
14,5,2668,1533,0.7267193358959158,0.27488284846248057,0.07512167670932078,0.41992295441106015,0.0014984850467222675
14,6,2520,1507,0.7260637571543695,0.3239681534842782,0.08874816606655983,0.4242310054357915,0.0019142779169496467
14,7,2223,1371,0.726324016400138,0.37473559472841295,0.10256490468776577,0.42397389331870544,0.003613355261930614
14,8,1903,1232,0.7262539103948257,0.42440987395954205,0.11618045161346086,0.41955608439177106,0.0021349199267423364
14,9,1650,1137,0.7261784303453942,0.47438422684721815,0.1298964405588772,0.424968665040017,0.0003302375163744568
14,10,1417,1007,0.7262154098574645,0.5253382460528527,0.14382286398776017,0.4487377608820508,0.0003620113346552114
14,11,1252,886,0.7259918825681682,0.5745030749493043,0.1574106726981588,0.47101366526216504,5.12658633719955e-05
14,12,1193,856,0.7257418865931524,0.6244860975332994,0.17126275176130132,0.48758058016127287,0.0016012578791889621
14,13,936,713,0.7258571774180698,0.674063835606498,0.1847923202337373,0.4989305781117258,0.00038452282314437925
14,14,901,690,0.7260234806129071,0.7246074414395101,0.19852854277569457,0.5302426887275793,0.0007573344578335805
14,15,732,555,0.7268154985802023,0.7748730957120143,0.21168439401893602,0.5702727850575876,-0.0006625348539972621
14,16,693,487,0.7251180346423284,0.8241064895936072,0.22652239225128326,0.5996907186908673,-0.0007445356610010094
14,17,522,391,0.7269778194755435,0.8741443252348954,0.2386499366202512,0.6748745184377847,-0.00421894884027198
14,18,521,363,0.7266910421461009,0.9249976487954716,0.252812698448896,0.765701614070265,0.001577398935440007
14,19,414,283,0.725791925121723,0.9806728189820747,0.26894639635483564,0.9900125022870535,0.0030688317977557696
15,0,3973,1459,0.777043857037352,0.02446593515813367,0.005453526509253878,0.4325246850613503,0.0019163930679375653
15,1,4028,1642,0.777269809484309,0.07510101372455723,0.01672791041749343,0.4272994081270626,0.0009938646207956904
15,2,4271,1867,0.7771861780848593,0.12528652419425407,0.027911255026159442,0.4247120959488077,0.0018251972479149834
15,3,4309,2008,0.7767133352222522,0.17531976138858268,0.03915422438956719,0.4297637604249958,0.0021645857767126258
15,4,4002,2005,0.7767326999466929,0.22465364659859594,0.0501609629368509,0.4364875804537282,0.0017437614539136965
15,5,3835,1945,0.776283730875025,0.27485076866076585,0.06148403240282976,0.4311073734561218,0.001270288324811399
15,6,3445,1817,0.7764791588047457,0.3248117099535266,0.07260148463648584,0.4389039121805302,0.0011184871961062983
15,7,3099,1706,0.7765542051522565,0.37502378303996536,0.08380598722035501,0.4368552808976834,0.0013074475549181039
15,8,2679,1540,0.7771139657809202,0.42440303350677044,0.09459531390574676,0.4393511692010924,0.00045337274378353277
15,9,2205,1378,0.7759456903439037,0.4742554919318901,0.10626126645747595,0.4302456523469217,0.0024850123768756487
15,10,2017,1274,0.7760071105536025,0.5245514475050729,0.11749563422100961,0.44961913301984513,0.0008248179119653206
15,11,1749,1146,0.7764271305007812,0.5738346296610036,0.1282922440983668,0.45299673683292146,0.0017529687036413068
15,12,1427,996,0.7764737119989538,0.6238200028196715,0.1394409718261435,0.48224213331714844,0.0026386713211914957
15,13,1272,899,0.7767655203307711,0.6742915550520912,0.1505298713962178,0.4988283223683647,0.0006377206106208388
15,14,1100,789,0.7755455463750953,0.7248902960263298,0.1627126323672899,0.5354513218190405,0.0006495545931319816
15,15,1033,711,0.7758777057144525,0.7754167637279454,0.17379552596968162,0.581201118732809,-0.0008471396064378411
15,16,898,617,0.7766801835982345,0.8253292779531525,0.18431513140905506,0.6128451899126921,-0.00023504527045681216
15,17,695,489,0.7750858758912648,0.8738883986318785,0.19654003019055105,0.6810812504675333,-0.0009540489857082411
15,18,586,411,0.7772717474778206,0.923990273082842,0.20579904231839885,0.7762870742881739,-0.0001619906862354922
15,19,533,348,0.7758345592409315,0.9802306865646273,0.2197290378248098,0.995497656177663,0.0008988358025812671
16,0,7285,1939,0.8280411791091593,0.025010872263253443,0.004299673645750681,0.4336654531659809,0.0032518106803234026
16,1,7288,2176,0.8277741461256297,0.07516215113839354,0.012944097589077719,0.43907536192395336,0.001824044659116168
16,2,7189,2356,0.8274877037388483,0.12474268526834473,0.021522748113035436,0.44093930527286185,0.0012842250731598891
16,3,7049,2430,0.8272142656814788,0.17462770251358875,0.030175815213301305,0.44403472075350686,0.001303130095476564
16,4,6530,2464,0.8271359732453121,0.2251017816874345,0.038911449716271036,0.44000498314713454,0.0006827140549214163
16,5,5765,2378,0.8267299586257549,0.27460026743167026,0.04758077944756128,0.4386336991337473,0.0019674027082210287
16,6,5059,2250,0.8266660976495604,0.3241424777951742,0.05618893556137193,0.4421715422162558,0.00015951328160882148
16,7,4579,2120,0.8268946250823672,0.3747274524121345,0.06487111385711879,0.43854758930808396,0.0008819142157016067
16,8,3986,1985,0.8272003556134931,0.42441879856549786,0.07333821695829466,0.435390374876211,0.0011795715783753675
16,9,3429,1856,0.826609365632039,0.47402503858231776,0.08218968544847928,0.43694923016158693,0.0023392313382200125
16,10,3008,1685,0.8267597365216599,0.5239208691608498,0.0907647313877995,0.4560955901655278,0.0012291719921411204
16,11,2478,1459,0.8259922391200446,0.5741978681029444,0.09991326074058889,0.47103386379060985,0.002729926371709927
16,12,2167,1313,0.8261343115304481,0.6243852394085613,0.10855501954407137,0.483210210256302,0.0015124015225959787
16,13,1769,1079,0.8263894153386864,0.6743028278362021,0.11707746705490904,0.5036733310562858,0.002569451591320246
16,14,1502,1003,0.8267741318790558,0.7243755543707356,0.12548322478943652,0.5290391912291871,0.002956907057047881
16,15,1286,837,0.8262048754920829,0.7738836577258537,0.1344951261596651,0.578531300543608,9.119072588826165e-05
16,16,1096,717,0.8264905388006945,0.8233500208353576,0.1428589576109597,0.5998358144688513,0.0008742603834661764
16,17,973,663,0.8258601636635158,0.8740545370122503,0.15219846830129868,0.6743373865287995,0.0019681098861792637
16,18,734,504,0.826175765542481,0.9244262377519685,0.16067972305096656,0.7743442188025892,0.0024130857356546224
16,19,697,437,0.8257432970651125,0.9804831398243556,0.1708615524005901,0.9894396967984518,-0.0006408948559554189
17,0,15964,2622,0.8783213705821897,0.024777457939536677,0.0030140332552996414,0.4551988251295925,0.0021506638112911837
17,1,15354,2784,0.8785526509713822,0.07476762557871125,0.00908162997540291,0.4564713876176456,0.002155688382216939
17,2,14582,2965,0.8783565228159409,0.12475631246116706,0.015174904066864517,0.4576227129561243,0.001412442079413059
17,3,12913,3080,0.8780074228034057,0.1746296810549213,0.021304106651647507,0.45825518985477837,0.0014211974379713765
17,4,11207,3068,0.8777351036337726,0.22455321101978304,0.027452368001503684,0.4516685443520432,0.0010700428797168898
17,5,9907,2998,0.8774794987214372,0.2746039826451197,0.03364768267795401,0.44310347176180676,0.0004669555902111293
17,6,8564,2888,0.8775821395576185,0.32441447869592616,0.03971533885344208,0.4441275394222907,0.0015961828206738696
17,7,7349,2745,0.8774169155752698,0.3745266138510343,0.04590750303002422,0.4423503249494145,0.0006495025892712427
17,8,6370,2588,0.8772072962068507,0.42447747033058,0.05212515119214501,0.44152159915778943,0.0009467354380977005
17,9,5700,2431,0.8774305903888665,0.47430169200185246,0.05813753175771415,0.4510658275203465,0.00028724690043684245
17,10,4906,2251,0.8774532731930554,0.5240088214389697,0.06421874007209863,0.45837021503078934,0.0010688849958157152
17,11,4021,1976,0.8773018780719222,0.5738711787265113,0.07041156099862533,0.4715688212626031,0.0013067115681055928
17,12,3279,1697,0.8772010042105998,0.6244990906895496,0.07669163253779006,0.49008506088845366,0.001183105736893153
17,13,2684,1505,0.8770310738699197,0.67425808800421,0.08291344452997303,0.5061329325761509,0.0005721702944827885
17,14,2258,1301,0.8767634741264732,0.7246659034126437,0.08931119358984428,0.5382855985491833,-0.00041721433883437886
17,15,1867,1113,0.8769634184530749,0.7743710400893534,0.09527217293120137,0.5719808520277813,0.0010716653416279584
17,16,1528,912,0.8762139198293953,0.8240735375327958,0.10200579628044537,0.6281914138164956,-0.0012027818249326625
17,17,1296,809,0.8763298007540472,0.8737467346646818,0.10805394340022503,0.6935060186826034,0.001587663932997138
17,18,896,602,0.8771590191581632,0.9235937207824103,0.11344562883568367,0.8008187430059168,-0.0008832437622202071
17,19,821,477,0.8755461778224091,0.9782622972607165,0.12175010735381288,1.0125318674286357,0.0015987848360433832
18,0,46199,3524,0.9300409375560756,0.02468394502549819,0.0017280473059083548,0.488974628444531,0.0007066706070444484
18,1,42125,3685,0.9296700481312382,0.07455639537542126,0.005244400189978731,0.4902246194858998,0.0007529409240021887
18,2,37176,3818,0.9293909240205894,0.1243265803076035,0.008777783402317678,0.48441389174652744,0.0006645356140018638
18,3,31262,3858,0.9292502735909038,0.17426575399234945,0.01232873044612432,0.47584140299820227,-0.00022315241496111867
18,4,26121,3923,0.9290064954645268,0.22416631877239077,0.015913884127723984,0.46489974266293227,-0.00025382194792304295
18,5,21390,3879,0.9288510429195519,0.27421890059660653,0.019511948113376542,0.452778022301035,0.0010300659697566653
18,6,18010,3798,0.9286736283809578,0.3244147100579426,0.02313954794608239,0.44884011709020705,0.00041851513491942085
18,7,14833,3600,0.9284898479406448,0.37423238513769286,0.026761778044586133,0.4475918254060459,0.0005019389635410981
18,8,12557,3458,0.9282522514745134,0.4241652168864866,0.030436820570455762,0.44942376437887194,0.0005588687580647467
18,9,10567,3222,0.9280240775481611,0.4745588055214743,0.03415783047191516,0.44748652592677574,0.00047873341518651056
18,10,8757,3063,0.9280748845189967,0.5243495187173527,0.037712173830408244,0.46455897684966174,0.0005062536978495104
18,11,7527,2862,0.9278320327766677,0.5742226225668314,0.04144131338516316,0.4747483663842865,7.413342272765229e-06
18,12,6034,2585,0.9276389829150391,0.6239627805101428,0.04514821854242269,0.49356109952987065,-3.4695872300981006e-05
18,13,5028,2315,0.9277370946236461,0.674012553342616,0.04870282838056608,0.5197685030265381,0.0007811890612439141
18,14,4118,2039,0.9278333267374886,0.7241048547666695,0.052257548653254125,0.5606455870566285,0.00042742567965780036
18,15,3282,1714,0.9273239347591918,0.7741806983246234,0.056265576443227654,0.594974710370046,0.0009939440337790148
18,16,2695,1455,0.9275046164645967,0.824262351329145,0.05975669332739629,0.6505609803897064,0.0008189102331823385
18,17,2057,1163,0.9280237789123749,0.8735739634483958,0.06287329505108254,0.7116955770689343,0.0014659571740535788
18,18,1547,879,0.9273977304869848,0.923039591238309,0.06701627837554014,0.7877311847682822,0.0014485482769843493
18,19,1190,559,0.9265019418006978,0.9779514939019496,0.07187987176368889,1.0038697270250192,0.002918473632446977
19,0,421486,5365,0.9886152937174594,0.02416320045714792,0.00027753039856426423,0.46538666357982156,0.00028266423511527536
19,1,339744,5365,0.9879874224330115,0.07393938477714258,0.0008913496860838938,0.4617694188176679,0.00015061631381205144
19,2,258692,5365,0.9869923227778827,0.12369997480806737,0.0016142950809866032,0.45411001557871855,0.0001754133967125755
19,3,187471,5365,0.9858491425681365,0.17365083781554208,0.0024623669714309245,0.4477352415544336,0.0001316596314951206
19,4,136091,5365,0.984529642519572,0.22369523757624582,0.003466519056766738,0.44358318633407384,0.00038192104066421756
19,5,99779,5361,0.9833521321009046,0.2737400249136321,0.0045615001130516605,0.44050486155274887,0.00025858912440358003
19,6,74346,5355,0.9823433581627484,0.32371880407443065,0.005719917278552994,0.44300897732133426,0.000369642191841239
19,7,56344,5343,0.9814755539585971,0.3738358034957522,0.006928669753448268,0.4463213481803381,0.0003247447753144249
19,8,43434,5312,0.9803682841921967,0.42402807331065123,0.00832724900063536,0.45677419965145755,0.0001784375277057988
19,9,33945,5243,0.9793503946515755,0.47394830929552356,0.009792182367676858,0.47209677513096787,0.0003922750056831485
19,10,27239,5149,0.9781302507968485,0.5238840289786929,0.011461883971151941,0.493183764612541,0.00025932642938087655
19,11,21833,5018,0.9768137216259988,0.5741368150247077,0.013317437965112821,0.5184235121798226,0.0002950850828959662
19,12,17623,4722,0.9753472649818149,0.623971370013609,0.015390115059806152,0.5562813733803469,0.0003356883869943613
19,13,14267,4409,0.9739845416709151,0.6741207024117103,0.017543796913480764,0.5958020164569178,0.00031872495048365955
19,14,11445,3974,0.9720010296651315,0.7240946515048781,0.02028210198347252,0.6542405404300002,0.000371262902612598
19,15,9428,3468,0.9710678308469002,0.774379578381883,0.02241106648339183,0.7204820075226289,0.0003012638705807556
19,16,7782,2894,0.9692726882099599,0.8241091130789802,0.025331155426814606,0.8066103970189085,0.0003817603808309029
19,17,5888,2261,0.9677781037683854,0.8741120062705682,0.028172037619767238,0.9035801469273393,-0.0004490273942670975
19,18,4594,1682,0.9666410679595269,0.9236951610852152,0.03081513841665011,1.0354352296736935,-0.0006080714841396906
19,19,4580,1276,0.9651979807909422,0.9802746450127048,0.03412319755118896,1.3224462554017897,-0.000674228982978346
