permutation,wrong_lineage_persistence,max_steering_improvement,max_reverse_improvement,loss_lambda_0,reverse_loss_lambda_0,loss_lambda_0.25,reverse_loss_lambda_0.25,loss_lambda_0.5,reverse_loss_lambda_0.5,loss_lambda_0.75,reverse_loss_lambda_0.75,loss_lambda_1,reverse_loss_lambda_1
497,0.0631016820662259,0.01131822700813867,0.012646344761614747,1.0129406724233436,1.0129406724233436,1.0165922032213721,1.0091490375917587,1.0172927334685178,1.0064520484209478,1.0124281387909402,1.0040776749434766,1.001622445415205,1.0002943276617289
498,0.05730772352128082,0.0029596376076053144,-0.004523016052235818,1.0129406724233436,1.0129406724233436,1.0116111258330225,1.0181689248542394,1.0134244924868625,1.0239818583075488,1.0143295712373435,1.0250129979912417,1.0099810348157383,1.0174636884755794
499,0.06956853694320791,0.026768334028115737,0.023186956184598873,1.0129406724233436,1.0129406724233436,1.0137105535783877,1.007971420165067,1.0088984193315673,1.0011046897162243,0.9989118321182712,0.9945567439181453,0.9861723383952279,0.9897537162387448
500,0.04447482294207709,0.003801961828951317,0.005599464438968305,1.0129406724233436,1.0129406724233436,1.0173989793755625,1.0105346499948429,1.0206865362932447,1.0105466799805072,1.0186696264768589,1.010563140691336,1.0091387105943923,1.0073412079843753
501,0.07204081118999908,0.01067547367037136,0.005152941047741777,1.0129406724233436,1.0129406724233436,1.0122373070359476,1.0144262342834596,1.0114837339648657,1.0155572844806602,1.0086527335038393,1.013958113218632,1.0022651987529723,1.0077877313756018
502,0.07144130710168785,0.019646569952609938,0.01616873442055211,1.0129406724233436,1.0129406724233436,1.0095115502785934,1.0146033612002954,1.0051538975404049,1.0129844502627239,0.9998345576159258,1.0069124568546735,0.9932941024707337,0.9967719380027915
503,0.05164110724688674,-0.0002199954807096116,-0.004799622538945947,1.0129406724233436,1.0129406724233436,1.0131606679040532,1.0177402949622896,1.0170436136471324,1.0242698362106393,1.0197063820256034,1.0266253618897125,1.0162390605334457,1.020258374221711
504,0.06160194575512355,0.004668717546228551,0.007767440600904285,1.0129406724233436,1.0129406724233436,1.0136009667976087,1.0141030838186265,1.0150626451302318,1.0152745878512461,1.0142361966298028,1.013092865981329,1.008271954877115,1.0051732318224393
505,0.06145538101140569,0.018967544952193216,0.007911280523318798,1.0129406724233436,1.0129406724233436,1.0090839794481579,1.016263214217782,1.0051397480238025,1.0172601844531022,1.000372095460457,1.013804656472666,0.9939731274711504,1.0050293919000248
506,0.057110191315836174,0.011004696223782195,0.013480631180626368,1.0129406724233436,1.0129406724233436,1.0153150945565175,1.0107513767887677,1.015870573862516,1.0088219110785228,1.0118851681254248,1.0056031058928703,1.0019359761995614,0.9994600412427173
507,0.07438487405509729,0.0003783381477062697,0.005366274850943098,1.0129406724233436,1.0129406724233436,1.0156360182227355,1.0136062978325935,1.0195243781875067,1.015779471930543,1.0198346504750109,1.0150071361623325,1.0125623342756374,1.0075743975724005
508,0.06891435316936374,0.018573884706282295,0.01400488618181217,1.0129406724233436,1.0129406724233436,1.0139148322313958,1.010661400080821,1.0118434950573483,1.007853674126846,1.005238985442531,1.0041601675323193,0.9943667877170613,0.9989357862415315
509,0.058395167613793125,0.0013293536310614584,-0.0006577924459343354,1.0129406724233436,1.0129406724233436,1.0166187266496678,1.013598464869278,1.0211240961416932,1.0176627527251028,1.0207684481028345,1.0205264607582913,1.0116113187922822,1.0171395771824352
510,0.06736256541254633,-0.0014703255097126,0.005763211793598844,1.0129406724233436,1.0129406724233436,1.0192637415152985,1.010267421240901,1.0251747742215231,1.0111141736241591,1.0248156286845778,1.0116307630324082,1.0144109979330562,1.0071774606297448
511,0.08283223845229205,-0.0008029796618833629,0.012149303572006831,1.0129406724233436,1.0129406724233436,1.018350197826098,1.0091976316493787,1.0225987125504408,1.0073415930441987,1.0218293636370355,1.00533287550113,1.013743652085227,1.0007913688513368
