x_mm,y_mm,z_mm,radius_mm,x_ara,angle_deg,lateral_index,elevation_rank,exact_elevation_tie
685.04679,816.40697,67.87407,1065.7436113596389,0.3287180680511282,50,7,31,False
690.69817,823.14203,65.53463,1074.535603688342,0.37267802973663533,50,8,30,False
696.52438,830.08544,60.80981,1083.5995799345706,0.4179979110110685,50,9,28,False
702.47424,837.1762,56.16298,1092.8559135174305,0.4642795789695774,50,10,26,False
708.51419,844.37433,52.53923,1102.2524060279047,0.511262041566827,50,11,24,False
714.6215,851.65274,42.43582,1111.7536947596611,0.5587684852709881,50,12,17,False
720.78037,858.9926,38.11006,1121.3351990516023,0.6066760067764563,50,13,13,False
726.97942,866.38033,37.21169,1130.9792010971933,0.6548960170504715,50,14,7,False
733.21047,873.80621,37.69811,1140.6729969417988,0.7033649963197979,50,15,10,False
739.4673,881.26281,35.75473,1150.4068967362748,0.7520344953386678,50,16,3,False
745.74515,888.74446,34.76548,1160.1734973396067,0.8008674984019734,50,17,2,False
758.17152,903.55363,36.14218,1179.5054963946914,0.8975274937697283,50,18,5,False
764.16314,910.69416,37.14027,1188.8267988200657,0.9441340059411195,50,19,6,False
770.19724,917.88533,38.03434,1198.214199353699,0.9910710086541215,50,20,12,False
776.26818,925.12039,37.93513,1207.6589018734821,1.0382945212981454,50,21,11,False
782.37106,932.39352,36.01674,1217.1532983414677,1.0857665036834194,50,22,4,False
788.5019,939.69998,33.29387,1226.6911994123095,1.1334560090831824,50,23,1,False
794.6573,947.0357,37.30661,1236.2673018072508,1.181336521103625,50,24,8,False
798.77307,951.94068,37.45477,1242.67030044018,1.2133515142988525,50,25,9,False
804.96325,959.31784,39.90882,1252.300503869909,1.261502531493493,50,26,14,False
811.17122,966.71622,41.04018,1261.9583979542974,1.3097920019615614,50,27,15,False
817.39514,974.1336,42.13163,1271.6410993454795,1.358205508963717,50,28,16,False
823.63333,981.56798,47.20127,1281.345996071385,1.4067299926395957,50,29,22,False
829.88431,989.01761,46.82112,1291.0707962285755,1.4553539934719957,50,30,21,False
836.14693,996.48111,44.8063,1300.8137034699691,1.5040685297254968,50,31,19,False
842.42002,1003.95709,46.48136,1310.5729009322863,1.5528645170836932,50,32,20,False
848.70269,1011.44448,43.6184,1320.3469968670004,1.6017349968039456,50,33,18,False
854.9941,1018.9423,47.27296,1330.1347006089647,1.6506735155605146,50,34,23,False
866.48432,1032.6358,55.96862,1348.010301239387,1.7400515187980012,50,35,25,False
872.64846,1039.98194,58.66019,1357.6000037811339,1.788000031552537,50,36,27,False
878.82674,1047.34493,63.10432,1367.2117031885489,1.8360585286355184,50,37,29,False
885.01801,1054.72339,68.56596,1376.8436031145486,1.88421802831152,50,38,33,False
891.22129,1062.11618,71.53569,1386.4942003366102,1.9324710144679202,50,39,36,False
897.4357,1069.52222,76.55964,1396.1621018736394,1.9808105221992407,50,40,39,False
899.90265,1072.46222,78.55402,1399.9999974301252,2.0,50,41,41,False
573.57644,819.15204,75.26723,999.9999985796177,0.0,55,1,40,False
579.3122,827.34356,71.72009,1009.9999957140166,0.049999985763619824,55,2,37,False
585.04797,835.53509,70.61775,1020.0000067757004,0.10000004116366454,55,3,35,False
590.78373,843.72661,71.12593,1030.0000039100994,0.15000002692728492,55,4,36,False
596.51949,851.91813,71.9295,1040.0000010444987,0.20000001269090703,55,5,38,False
602.25526,860.10965,72.99701,1050.0000039146619,0.2500000271333482,55,6,39,False
606.0791,865.57066,70.57741,1056.6666659404211,0.283333337323228,55,7,34,False
611.81487,873.76218,67.10567,1066.6666688105845,0.33333335176567036,55,8,32,False
621.52719,887.63281,63.79725,1083.5995816249617,0.4179979159927051,55,9,31,False
626.8364,895.21516,57.41958,1092.8559168796157,0.4642795923507867,55,10,28,False
632.226,902.91231,50.65311,1102.2524005986725,0.5112620110321661,55,11,25,False
637.67573,910.69532,46.4328,1111.7537058633695,0.5587685374427075,55,12,23,False
643.17145,918.54402,46.13957,1121.3352000061636,0.6066760082444689,55,13,21,False
648.70302,926.44392,46.37636,1130.9791974488687,0.6548959955463578,55,14,22,False
654.26315,934.38462,45.38762,1140.6729976380027,0.7033649965808476,55,15,19,False
657.98297,939.69707,44.39121,1147.1583030151533,0.7357915235260223,55,16,18,False
663.57901,947.68904,37.12039,1156.9146982594273,0.7845734998367857,55,17,6,False
669.19163,955.70469,37.17924,1166.700000921425,0.8335000132364329,55,18,7,False
674.81807,963.74008,36.72917,1176.5094004711273,0.882547011074823,55,19,5,False
680.4561,971.79202,35.54039,1186.3390047380599,0.9316950324995503,55,20,2,False
690.87557,986.67257,34.52308,1204.5048001619712,1.0225240097855517,55,21,1,False
696.31227,994.43698,36.22629,1213.9833954976787,1.069916986550937,55,22,3,False
701.77501,1002.23859,38.77677,1223.5073992198365,1.1175370052489906,55,23,12,False
707.26064,1010.07288,38.26955,1233.0713019954296,1.1653565192145858,55,24,10,False
710.92906,1015.31193,38.15836,1239.4669997837009,1.1973350082145429,55,25,9,False
716.44698,1023.19233,36.67659,1249.087194443186,1.2454359816001142,55,26,4,False
721.98142,1031.09633,37.19749,1258.7361965736447,1.293680992340817,55,27,8,False
727.5306,1039.02138,38.91654,1268.4108963713077,1.3420544914177766,55,28,13,False
733.09303,1046.96535,40.00686,1278.1086944134302,1.3905434817172455,55,29,15,False
738.66728,1054.9262,38.63268,1287.8270994155382,1.439135506816831,55,30,11,False
744.25225,1062.90237,39.71267,1297.5642025663622,1.4878210226601674,55,31,14,False
754.95725,1078.19069,42.00811,1316.2277968992444,1.5811389944955845,55,32,16,False
760.40749,1085.97444,43.47139,1325.7300008604368,1.6286500143886111,55,33,17,False
764.05027,1091.17687,45.43302,1332.080994801018,1.6604049841497086,55,34,20,False
769.52741,1098.99904,50.43336,1341.6300997898898,1.7081505091815612,55,35,24,False
775.01895,1106.84176,55.43106,1351.2042978539553,1.7560214995896126,55,36,27,False
780.52373,1114.70341,55.39048,1360.8015966182363,1.8040079934989537,55,37,26,False
786.04073,1122.58251,58.0877,1370.4201986897424,1.8521010039446149,55,38,29,False
791.56904,1130.47774,59.17274,1380.058500833218,1.9002925147503043,55,39,30,False
797.10778,1138.38788,67.35472,1389.714998935905,1.9485750053522173,55,40,33,False
803.00701,1146.81286,75.48843,1399.9999978466142,2.0,55,41,41,False
500.0,866.0254,73.20839,999.99999672258,0.0,60,1,40,False
505.0,874.68566,71.12887,1010.0000018859582,0.05000002489822979,60,2,38,False
510.0,883.34591,70.75785,1019.9999983890824,0.10000000649519025,60,3,35,False
522.4227,904.86267,69.22136,1044.8454091562153,0.22422705804840426,60,4,34,False
524.77678,908.94005,70.81405,1049.553563817098,0.24776783092029783,60,5,36,False
528.67442,915.69096,71.80532,1057.3488433757602,0.2867442279974875,60,6,39,False
532.8718,922.96104,71.01742,1065.7436073433055,0.3287180470640198,60,7,37,False
537.2678,930.57513,65.96169,1074.5356027100063,0.3726780230898377,60,8,32,False
541.79979,938.42476,56.8246,1083.5995767003149,0.4179978922087088,60,9,30,False
546.42796,946.44099,51.6246,1092.855920522894,0.46427961047126026,60,10,26,False
549.55356,951.85469,49.82227,1099.1071222513617,0.49553561853932576,60,11,24,False
554.28835,960.05558,49.80997,1108.5766963250035,0.5428834880376019,60,12,23,False
565.7436,979.89666,46.50638,1131.4872006435228,0.6574360075255004,60,13,17,False
570.09915,987.44069,45.23286,1140.1982972704348,0.700991489859806,60,14,16,False
574.5356,995.12485,42.37413,1149.0712000371789,0.7453560028784078,60,15,14,False
577.53135,1000.31364,38.45537,1155.0626989920816,0.7753134971025057,60,16,12,False
582.0738,1008.1814,29.53734,1164.1476040229606,0.8207380214223066,60,17,1,False
586.66665,1016.13645,31.01953,1173.333304411336,0.8666665225203293,60,18,3,False
591.3023,1024.16563,34.56267,1182.604603262894,0.9130230159264012,60,19,4,False
595.97455,1032.2582,36.49335,1191.9490994647979,0.9597454960774785,60,20,6,False
600.67825,1040.40525,37.4436,1201.3565017306998,1.0067825065427671,60,21,9,False
610.3152,1057.09694,36.50251,1220.6304043027944,1.1031520176326224,60,22,7,False
614.7945,1064.85531,30.36746,1229.5889998147536,1.147944994369427,60,23,2,False
619.31515,1072.68531,36.43785,1238.6303037263858,1.1931515130969992,60,24,5,False
623.8727,1080.57921,37.81366,1247.7453966613198,1.238726976934301,60,25,10,False
628.46315,1088.53011,37.29813,1256.9263030442694,1.2846315080056354,60,26,8,False
631.54,1093.85937,37.88339,1263.0800025876415,1.3154000051571797,60,27,11,False
636.178,1101.89262,38.49903,1272.356001162593,1.3617799971797875,60,28,13,False
640.84075,1109.96874,44.94722,1281.6815012466045,1.4084074967431481,60,29,15,False
645.5259,1118.08366,46.62484,1291.051803116283,1.455259005230728,60,30,18,False
656.5691,1137.21104,46.83303,1313.1382001041213,1.5656909881409287,60,31,19,False
659.5915,1142.44599,47.04797,1319.1829997916627,1.5959149860233235,60,32,20,False
664.1476,1150.33739,47.89932,1328.2952026630871,1.6414759995433434,60,33,21,False
668.7289,1158.27243,48.74536,1337.457798883133,1.6872889798018404,60,34,22,False
673.33335,1166.24757,49.91056,1346.6666977218704,1.7333334731495424,60,35,25,False
677.9591,1174.25961,51.77442,1355.9182028980076,1.779590998180329,60,36,27,False
682.6046,1182.30585,54.02883,1365.209201142954,1.8260459885515337,60,37,28,False
685.71185,1187.68776,56.68998,1371.4236969238355,1.8571184668850393,60,38,29,False
690.387,1195.78536,61.61882,1380.7739992335205,1.903869977574489,60,39,31,False
695.0,1203.77531,68.56856,1389.9999989084877,1.9499999751017685,60,40,33,False
700.0,1212.43557,75.22856,1400.0000040718662,2.0,60,41,41,False
422.61826,906.30779,72.01733,1000.0000019500558,0.0,65,1,36,True
425.43572,912.34984,73.51329,1006.6666689624446,0.03333333523878727,65,2,39,False
438.40256,940.15733,73.39323,1037.3488370684581,0.18674417658274323,65,3,38,False
441.95035,947.76558,73.5766,1045.7436141320009,0.22871806212314041,65,4,40,False
444.41256,953.04582,74.69856,1051.5697116716638,0.2578485499760005,65,5,41,False
448.20934,961.18803,71.73807,1060.5536485621633,0.30276823466681,65,6,35,False
452.09704,969.52524,64.78141,1069.7527399234925,0.34876369171747534,65,7,33,False
454.72649,975.1641,59.88461,1075.974536239836,0.37987267346423464,65,8,32,False
464.95827,997.10623,56.13277,1100.1849966011198,0.500924975912871,65,9,30,False
468.52526,1004.75565,52.15279,1108.62520062688,0.543125996265561,65,10,27,False
470.95353,1009.96312,47.92214,1114.371002485077,0.5718550057089614,65,11,24,False
474.65922,1017.90998,45.20339,1123.1393958519168,0.6156969727757543,65,12,22,False
478.42919,1025.9947,43.74965,1132.0598987121423,0.660299487313511,65,13,18,False
482.25278,1034.19443,35.96247,1141.1072968221495,0.7055364781035421,65,14,11,False
484.82733,1039.71557,31.70698,1147.1992008432337,0.7359959983705598,65,15,6,False
488.72205,1048.06783,29.05786,1156.414898916955,0.7820744889836262,65,16,2,False
498.7365,1069.54388,28.76126,1180.1110997180326,0.9005554936175898,65,17,1,False
501.18832,1074.80182,30.4007,1185.912595590305,0.929562973132845,65,18,5,False
504.90588,1082.77416,34.15583,1194.7090981583256,0.9735454862062873,65,19,8,False
508.66621,1090.83822,36.50247,1203.606802659628,1.0180340089488245,65,20,12,False
511.1944,1096.25993,38.52365,1209.5889999148326,1.0479449953835331,65,21,13,False
515.01542,1104.45413,38.99729,1218.6303000138448,1.0931514961184279,65,22,17,False
518.86763,1112.71522,38.64581,1227.7454045043155,1.1387270188125727,65,23,14,False
527.74113,1131.74451,35.52775,1248.7419013586502,1.2437095036412085,65,24,10,False
531.42924,1139.65368,29.77958,1257.4687063559552,1.2873435288592243,65,25,3,False
535.15255,1147.63834,30.21196,1266.2788046909172,1.331394020767735,65,26,4,False
538.90789,1155.6917,32.46199,1275.164702833772,1.3758235117177202,65,27,7,False
541.42788,1161.09583,34.86043,1281.1275017283342,1.405637506348703,65,28,9,False
545.23055,1169.2507,38.87068,1290.1254016969795,1.4506270064306113,65,29,16,False
549.05846,1177.45967,38.78181,1299.1829998018295,1.4959149971951273,65,30,15,False
557.97347,1196.57796,45.16704,1320.2777009332553,1.6013885034118238,65,31,21,False
561.67252,1204.5106,44.84465,1329.0304004181057,1.6451520010682537,65,32,19,False
565.39921,1212.50251,44.85707,1337.8484979342484,1.6892424888828796,65,33,20,False
567.89802,1217.86124,46.18116,1343.7611994004953,1.7188059963709574,65,34,23,False
571.66643,1225.94261,49.35221,1352.678006845146,1.7633900338307418,65,35,25,False
575.45752,1234.07264,51.93754,1361.6485002088903,1.8082425008874183,65,36,26,False
579.26971,1242.2479,53.4513,1370.6689031191647,1.8533445156780697,65,37,28,False
581.82224,1247.72182,54.34161,1376.7087052324214,1.8835435264045675,65,38,29,False
583.2132,1250.70475,59.84242,1380.0000030169576,1.900000015414555,65,39,31,False
587.43938,1259.76782,65.23864,1389.999994777819,1.949999974484126,65,40,34,False
591.66557,1268.8309,72.01733,1399.9999998279409,2.0,65,41,37,True
342.02014,939.69262,73.05434,999.999998124042,0.0,70,1,37,False
349.84792,961.19926,73.74149,1022.8868874674629,0.11443444600272372,70,2,39,False
352.51406,968.52443,72.93503,1030.6821692473916,0.15341085465904894,70,3,36,False
355.38524,976.41293,73.11725,1039.0769358815749,0.19538468756793495,70,4,38,False
357.37789,981.88768,74.23221,1044.9030444958205,0.22451523045730973,70,5,40,True
360.45058,990.32982,71.2902,1053.8869830316573,0.2694349228560735,70,6,35,False
363.59685,998.97414,64.37698,1063.0860744637107,0.3154303797292042,70,7,33,False
365.72483,1004.82071,59.51075,1069.307865174213,0.34653933308751167,70,8,32,False
374.0053,1027.57111,55.78233,1093.5183357103447,0.46759168501247567,70,9,30,False
376.89201,1035.5023,51.82719,1101.9585293953355,0.5097926531739816,70,10,27,False
378.85719,1040.90159,47.62296,1107.704333511079,0.5385216735733526,70,11,24,False
381.85616,1049.14119,44.92119,1116.4727329785362,0.5823636706369455,70,12,22,False
384.90715,1057.52371,43.47652,1125.3932252032116,0.6269661314818824,70,13,18,False
388.00155,1066.02549,35.73796,1134.4406322642637,0.6722031665047415,70,14,11,False
390.0851,1071.75,31.50903,1140.532528138505,0.7026626456857987,70,15,6,False
393.23705,1080.40993,28.87645,1149.7482308467831,0.7487411589395343,70,16,2,False
401.34163,1102.67707,28.5817,1173.444427603984,0.8672221419858964,70,17,1,False
403.32586,1108.1287,30.21091,1179.2459307152303,0.8962296573610428,70,18,5,False
406.33444,1116.3947,33.9426,1188.0424248814534,0.9402121279175885,70,19,8,False
409.37763,1124.75581,36.27459,1196.9401305299998,0.9847006558825917,70,20,12,False
411.42367,1130.37724,38.28314,1202.9223337133144,1.0146116716124391,70,21,13,False
414.51597,1138.87328,38.75383,1211.9636286964223,1.059818146245768,70,22,17,False
417.63352,1147.43867,38.40455,1221.0787273714006,1.105393639336145,70,23,14,False
424.81475,1167.16893,35.30595,1242.0752324134426,1.2103761638909796,70,24,10,False
427.79949,1175.36944,29.59366,1250.8020323497133,1.2540101632999388,70,25,3,False
430.81272,1183.64822,30.02335,1259.6121261812966,1.2980606321828614,70,26,4,False
433.85188,1191.99824,32.25933,1268.498032297501,1.3424901624865224,70,27,7,False
435.89128,1197.60144,34.6428,1274.4608338705868,1.3723041701658318,70,28,9,False
438.96874,1206.0567,38.628,1283.4587326096923,1.4172936635805031,70,29,16,False
442.06662,1214.56806,38.53969,1292.5163321561504,1.4625816610300737,70,30,15,False
449.28143,1234.39059,44.88506,1313.611027672725,1.5680551379545067,70,31,21,False
452.27503,1242.61544,44.56468,1322.3637300258558,1.6118186494469582,70,32,19,False
455.291,1250.90174,44.57702,1331.18182748114,1.6559091364481355,70,33,20,False
457.31326,1256.45786,45.89285,1337.0945261003828,1.685472629359793,70,34,23,False
460.36299,1264.83691,49.04411,1346.0113266462836,1.730056631810972,70,35,25,False
463.43108,1273.26643,51.61329,1354.9818329685868,1.774909163142487,70,36,26,False
466.51624,1281.74283,53.1176,1364.002230364799,1.8200111498419898,70,37,28,False
468.58197,1287.41839,54.00235,1370.042033486299,1.850210165260966,70,38,29,False
471.9878,1296.77582,59.46882,1380.0000038715625,1.90000001687646,70,39,31,False
475.408,1306.17274,64.83135,1389.9999975478804,1.9499999849459144,70,40,34,False
478.8282,1315.56967,74.23221,1400.0000006211246,2.0,70,41,41,True
258.81905,965.92583,80.70712,1000.0000048520458,0.0,75,1,40,True
260.48893,972.15792,74.07252,1006.4519382818393,0.032259667356979674,75,2,38,False
261.76436,976.91788,74.54803,1011.3798121526373,0.056899036869846126,75,3,39,False
263.84117,984.66865,70.88827,1019.4039990503233,0.09701997161697791,75,4,37,False
265.30378,990.12718,65.86403,1025.0550854744542,0.12527540391982558,75,5,35,False
272.68978,1017.6921,59.03146,1053.5923910691736,0.2679619328134734,75,6,32,False
273.93889,1022.35386,53.95888,1058.418598906563,0.29209297215601854,75,7,29,False
275.24064,1027.21206,50.88736,1063.4481774478027,0.3172408650243724,75,8,28,False
277.27633,1034.80936,47.50578,1071.3134810697934,0.3565673833879058,75,9,26,False
278.68019,1040.04864,44.51386,1076.7375826376108,0.3836878914018673,75,10,24,False
280.844,1048.12407,41.04163,1085.0978842709837,0.4254893998382707,75,11,23,False
287.40698,1072.61743,36.60898,1110.4552774842061,0.5522763667219126,75,12,18,False
288.71691,1077.50618,32.94316,1115.516482199228,0.5775823904601967,75,13,15,False
290.73756,1085.04735,30.76393,1123.3236757661507,0.6166183585465164,75,14,11,False
292.11782,1090.19854,30.19984,1128.656580798466,0.6432828838800271,75,15,9,False
294.23201,1098.0888,28.54343,1136.8251793455668,0.6841258768788893,75,16,6,False
300.87926,1122.89667,28.86871,1162.5081765713464,0.812540863835815,75,17,7,False
302.85876,1130.28427,27.62677,1170.15638250542,0.8507818937527631,75,18,5,False
304.20604,1135.31239,26.87681,1175.3618751941863,0.8768093573644212,75,19,3,False
305.57361,1140.41625,31.73372,1180.645778543461,0.903228874281149,75,20,12,False
307.65998,1148.20268,37.33227,1188.7068846661834,0.9435344051546541,75,21,20,False
309.0723,1153.47354,32.14507,1194.1636797807164,0.9708183809032477,75,22,14,False
316.33448,1180.57635,29.55158,1222.2225744176847,1.111112854992716,75,23,8,False
317.67754,1185.58874,26.95787,1227.4117808768333,1.1370588874557608,75,24,4,False
319.03722,1190.66313,22.95198,1232.6651763097411,1.163325864789671,75,25,1,False
321.10578,1198.3831,25.67467,1240.6574774348553,1.2032873706729161,75,26,2,False
322.50294,1203.59736,30.26798,1246.0556774508966,1.230278370927162,75,27,10,False
329.81039,1230.86912,31.78561,1274.2894819943883,1.371447394554887,75,28,13,False
331.1506,1235.87088,33.09549,1279.4676830277247,1.3973383998885154,75,29,16,False
333.18704,1243.47097,34.14239,1287.3358756970547,1.4366793634888384,75,30,17,False
334.56111,1248.59907,36.694,1292.6448754121516,1.4632243622354866,75,31,19,False
335.94758,1253.77344,38.20579,1298.0017778713902,1.490008874704388,75,32,21,False
338.04932,1261.61724,39.97035,1306.1222772074902,1.5306113716466954,75,33,22,False
344.62457,1286.1564,45.68016,1331.5270855332403,1.6576354140945042,75,34,25,False
346.65446,1293.73205,50.13427,1339.3699757106303,1.6968498652343116,75,35,27,False
348.02209,1298.8361,55.00849,1344.6540781149545,1.7232703774262932,75,36,30,False
349.40063,1303.98091,56.96996,1349.9803753717404,1.7499018638819441,75,37,31,False
351.48806,1311.7713,60.82332,1358.0455809089228,1.790227891827881,75,38,33,False
352.8921,1317.01125,65.03926,1363.470376234472,1.8173518686305241,75,39,34,False
360.124,1344.00106,70.57444,1391.4122842123838,1.9570614094209384,75,40,36,False
362.34666,1352.29616,80.70712,1400.000002272822,2.0,75,41,41,True
173.64818,984.80775,88.71717,999.9999974386875,0.0,80,1,40,True
174.37001,988.90149,83.24616,1004.1568887935889,0.02078445684578843,80,2,38,False
175.18758,993.53811,75.98187,1008.8650376579756,0.044325201248455966,80,3,35,False
180.71367,1024.87812,67.45165,1040.6885179435792,0.2034426032221758,80,4,34,False
181.4079,1028.81533,58.97833,1044.686464651198,0.22343233682882613,80,5,31,False
182.15734,1033.06561,54.00342,1049.0023122379416,0.24501157483655095,80,6,29,False
182.9544,1037.58595,48.77168,1053.592386132684,0.26796194438897203,80,7,27,False
184.22505,1044.79218,43.2419,1060.9097833636256,0.30454893066915734,80,8,25,False
189.18661,1072.9306,40.78915,1089.4822833895244,0.4474114312886058,80,9,23,False
189.94466,1077.22968,38.96532,1093.8476847054244,0.4692384379429629,80,10,20,False
190.73443,1081.70868,38.56154,1098.3957807524423,0.4919789182560421,80,11,19,False
191.97203,1088.7275,35.27301,1105.52287609012,0.5276143950666444,80,12,16,False
192.82854,1093.58497,32.0745,1110.4552816067978,0.5522764227346132,80,13,11,False
197.732,1121.39387,31.28708,1138.6931788228017,0.6934659092988493,80,14,10,False
198.51801,1125.8516,30.49989,1143.2196750917647,0.7160983907212836,80,15,8,False
199.73793,1132.77008,30.62043,1150.244884719724,0.7512244389815472,80,16,9,False
200.57616,1137.52394,33.62875,1155.0720800164245,0.775360415547825,80,17,12,False
201.4327,1142.3816,34.82597,1160.0046778560204,0.8000234048303877,80,18,15,False
206.30306,1170.0028,29.81543,1188.0519789021032,0.9402599105417503,80,19,6,False
207.51197,1176.85884,24.12367,1195.0137852675284,0.9750689424882558,80,20,4,False
208.33857,1181.54672,19.55138,1199.7739834203787,0.9988699333341341,80,21,3,False
209.1806,1186.32215,18.33728,1204.6230808833866,1.0231154207323245,80,22,1,False
210.03716,1191.17991,19.43268,1209.5557806767217,1.0477789197835852,80,23,2,False
215.29024,1220.97162,24.87778,1239.8070754293517,1.1990353940654772,80,24,5,False
216.1088,1225.61391,29.93807,1244.5209800653938,1.2226049173265208,80,25,7,False
216.94066,1230.33163,34.71467,1249.3114782710084,1.2465574084367397,80,26,14,False
217.78518,1235.12115,34.22991,1254.1748840592186,1.2708744374611873,80,27,13,False
219.07438,1242.43256,36.76225,1261.599084543318,1.3079954400089928,80,28,17,False
223.88367,1269.7074,37.9914,1289.2946828818574,1.4464734321766077,80,29,18,False
224.70801,1274.38248,39.49289,1294.0418830505876,1.4702094331016624,80,30,22,False
225.54357,1279.12117,39.246,1298.8536751730403,1.4942683937964376,80,31,21,False
226.8169,1286.34257,42.20017,1306.1864773147113,1.5309324046305337,80,32,24,False
227.67844,1291.2286,47.95163,1311.1478823911486,1.5557394300977974,80,33,26,False
232.48009,1318.46011,51.90147,1338.7994823376725,1.6939974303045802,80,34,28,False
233.30869,1323.15932,56.46566,1343.57118565872,1.7178559469916415,80,35,30,False
234.56965,1330.31059,59.69147,1350.8327752047146,1.7541638948461347,80,36,32,False
235.42178,1335.14324,65.59056,1355.7399772139443,1.7786999049764305,80,37,33,False
236.28272,1340.02592,79.76188,1360.6979789955026,1.8034899139692406,80,38,36,False
241.07845,1367.22385,82.72276,1388.3154811004686,1.9415774249676492,80,39,37,False
242.32948,1374.3188,85.71996,1395.519881947409,1.9775994293258907,80,40,39,False
243.10745,1378.73085,88.71717,1399.999996066866,2.0,80,41,41,True
87.15574,996.1947,86.4858,1000.0000016615188,0.0,85,1,41,False
87.73678,1002.836,85.40174,1006.6666704827215,0.03333334402157778,85,2,38,True
88.31782,1009.47729,85.4826,1013.3333293419774,0.06666663823342155,85,3,40,False
90.54375,1034.91979,80.96867,1038.873015530631,0.1943650688532192,85,4,36,False
91.06428,1040.86946,81.86909,1044.8454124187988,0.22422705321841577,85,5,37,False
91.47462,1045.55969,75.13118,1049.5535581651088,0.24776778189033552,85,6,35,False
91.92061,1050.65739,66.36036,1054.6707304672793,0.27335364333637713,85,7,32,False
94.41872,1079.21093,52.50544,1083.3333402595451,0.41666669193468336,85,8,26,False
94.78152,1083.35778,49.56511,1087.4960303467956,0.4374801423182135,85,9,25,False
95.17007,1087.79888,49.5318,1091.9540949843356,0.45977046544945055,85,10,24,False
95.5808,1092.49351,46.73806,1096.6666579780567,0.48333328035836975,85,11,23,False
96.01062,1097.40639,45.11232,1101.5983042677656,0.5079915117444528,85,12,22,False
98.50088,1125.87016,40.65757,1130.1708014894032,0.6508539974907593,85,13,20,False
98.88135,1130.21895,38.1292,1134.5362031759607,0.6726810058682577,85,14,17,False
99.27774,1134.74974,35.36045,1139.0842998169956,0.6954214890158285,85,15,16,False
99.68854,1139.4452,32.51303,1143.7976957532182,0.718988468637245,85,16,13,False
102.22078,1168.38884,31.31765,1172.8518957227097,0.8642594681167199,85,17,12,False
102.59705,1172.68962,30.80599,1177.1691040476926,0.8858455096869552,85,18,11,False
102.9857,1177.13195,29.43311,1181.628402720285,0.9081420029934388,85,19,7,False
103.38586,1181.70578,30.08219,1186.219704158276,0.9310985101252431,85,20,10,False
104.00585,1188.79231,29.45919,1193.3333034610903,0.9666665065492178,85,21,8,False
106.50528,1217.36088,26.83617,1222.0110011052489,1.1100549944067968,85,22,6,False
106.89395,1221.80341,25.14708,1226.4705007598961,1.132352492623552,85,23,5,False
107.29188,1226.35183,24.7235,1231.0362945333022,1.155181461432755,85,24,4,False
107.69855,1231.00008,24.50546,1235.7023001646103,1.1785114895301985,85,25,3,False
110.2223,1259.84669,24.16318,1264.6590994102903,1.3232954853918497,85,26,1,False
110.60696,1264.2433,24.44827,1269.0725043098728,1.3453625098338646,85,27,2,False
110.99956,1268.73076,29.6299,1273.5771055143741,1.367885515799319,85,28,9,False
111.39973,1273.30478,33.374,1278.168597100915,1.3908429736738699,85,29,14,False
111.80711,1277.9611,34.97412,1282.8427039040141,1.4142135076301665,85,30,15,False
114.322,1306.70649,38.55673,1311.6978961224722,1.5584894683569952,85,31,18,False
114.71068,1311.14912,39.50404,1316.1574962681468,1.5807874690288857,85,32,19,False
115.10604,1315.66806,41.24067,1320.693698231594,1.6034684787886688,85,33,21,False
115.50779,1320.26012,54.19561,1325.3032988765622,1.6265164819551272,85,34,27,False
115.91567,1324.92221,57.08796,1329.9831973009407,1.6499159740177471,85,35,28,False
118.42402,1353.5928,62.26717,1358.763304157424,1.7938165079356532,85,36,29,False
119.01366,1360.33235,64.66318,1365.528598647102,1.8276429802983576,85,37,30,False
119.41384,1364.90638,66.2668,1370.1201010671473,1.8506004923404311,85,38,31,False
119.81945,1369.54257,69.23452,1374.7740002053092,1.8738699879722973,85,39,33,False
121.14648,1384.71063,74.77268,1389.999999442945,1.949999983967633,85,40,34,False
122.01804,1394.67258,85.40174,1400.000002674749,2.0,85,41,39,True
4.48966e-08,1000.0,85.79993,1000.0,0.0,90,1,40,False
4.60432e-08,1025.53968,85.48496,1025.53968,0.12769840000000043,90,2,39,False
4.61247e-08,1027.35519,81.05576,1027.35519,0.13677594999999998,90,3,38,False
4.63114e-08,1031.51208,77.71344,1031.51208,0.15756039999999985,90,4,37,False
4.65228e-08,1036.22023,74.25781,1036.22023,0.18110114999999952,90,5,35,False
4.78678e-08,1066.17907,70.53207,1066.17907,0.33089534999999953,90,6,34,False
4.80394e-08,1070.00001,65.89556,1070.00001,0.3500000499999999,90,7,33,False
4.82262e-08,1074.1627,60.28276,1074.1627,0.3708135000000004,90,8,31,False
4.84264e-08,1078.62077,53.68704,1078.62077,0.39310385,90,9,29,False
4.97783e-08,1108.73227,48.81495,1108.73227,0.5436613499999998,90,10,26,False
4.98655e-08,1110.67387,45.01373,1110.67387,0.5533693500000004,90,11,25,False
5.00475e-08,1114.72917,42.62527,1114.72917,0.5736458500000003,90,12,21,False
5.02391e-08,1118.99617,44.65236,1118.99617,0.5949808499999995,90,13,23,False
5.16051e-08,1149.42077,44.74108,1149.42077,0.7471038499999998,90,14,24,False
5.17807e-08,1153.33337,43.64037,1153.33337,0.7666668500000003,90,15,22,False
5.19641e-08,1157.41667,40.13442,1157.41667,0.7870833500000003,90,16,20,False
5.21545e-08,1161.65877,34.3071,1161.65877,0.80829385,90,17,17,False
