d_bin,g_bin,windows,tracks,directness,turn_consistency,circularity,connection_info_nats,movement_info_nats
10,2,2034,1427,0.5255075047049229,0.12449061268486016,0.059064041663139215,0.3684217437328585,0.000258918664617466
10,3,1938,1388,0.5255794286141474,0.17583057032118216,0.0834143132203306,0.3849613178007303,0.0004176453055816241
10,4,2468,1673,0.5253584112418576,0.22594949075306328,0.10724773318954887,0.36746900731251764,0.00015007510569488297
10,5,3608,2068,0.525453658887306,0.27749279944595295,0.13168611501063537,0.34221561852358606,0.0001857685051083823
10,6,9815,2939,0.5250679109160503,0.32567827579104097,0.15467316715720028,0.3012621018794639,6.283715925447431e-05
10,7,3312,2004,0.5255130663812033,0.37460504759018637,0.17773686306280434,0.39758877661906067,8.08773792964107e-05
10,8,3135,1920,0.5253284495811855,0.425241567274926,0.20184878312303353,0.4346573190130233,0.0001381427102097967
10,9,4067,2184,0.5252566848013878,0.4773291147106502,0.22660508325897716,0.41886800018246406,0.0003664897229081293
10,10,3732,2107,0.5250618338800466,0.5247448482242125,0.24921931018131346,0.45130149531650027,0.00014379169978219873
10,11,4039,2185,0.5250934939465046,0.5755995253365169,0.27335814084200283,0.46008155662024697,0.00030943418674372734
10,12,4367,2297,0.5255298720608775,0.6256239028988818,0.29684383807873654,0.47196689448229934,8.665169129412677e-05
10,13,4704,2407,0.5254179751512759,0.6753554741771273,0.3205135673835782,0.48586201485882247,0.00021537845008751805
10,14,5442,2669,0.5252175487696874,0.7255564757234176,0.34448381855162447,0.48881716852669727,0.00021808781074121025
10,15,6229,2868,0.5252546908160476,0.7756930640443739,0.36826109676289603,0.4947440791030886,5.534916360633089e-05
10,16,7779,3164,0.5249216301104769,0.8260887337927266,0.39245666726450773,0.4935960862622389,-6.25528804973461e-05
10,17,11222,3503,0.5254111516791201,0.8768266179704485,0.41613111275375114,0.4779417558640138,5.2320902373201166e-05
10,18,19793,3803,0.5253129779210206,0.9279181484937767,0.4404708546788094,0.4608848611367167,9.601509351935004e-05
10,19,43208,4303,0.5252089006418421,0.9780455382986478,0.4643655415647152,0.5907287584930059,0.00012126312502684857
11,0,23155,3431,0.5751939780624045,0.010832292460006138,0.0046019641924851685,0.29929596726597973,4.5855229645106276e-05
11,1,3400,1908,0.5754797936234671,0.07207743481575316,0.03059483234333283,0.36700480835690213,0.00020655177072898096
11,2,2156,1523,0.5753691668996124,0.124240803989431,0.05275749067916961,0.3977876590757894,0.00023245341690047942
11,3,2168,1555,0.5756774955703137,0.17567649434621763,0.07454140803958889,0.39668095933421366,0.0003574755458204147
11,4,2703,1806,0.5755353654114869,0.2259795041916553,0.09591397446166405,0.38579697584489314,0.0002981703081550628
11,5,3724,2141,0.5749813446228643,0.2768897298713191,0.11768576405732264,0.35667659605234914,7.562604604349569e-05
11,6,10040,3043,0.5750006268383333,0.325725163638227,0.13843071840655205,0.3118938178655704,4.3778728176329286e-05
11,7,3480,2077,0.575556073983994,0.3742692462709936,0.15885485816912806,0.42055046219167824,0.00014068407082021793
11,8,3342,2012,0.5753441635647601,0.42512227831341104,0.18053257908043083,0.443548878082039,-0.0001308199021040407
11,9,4239,2268,0.5753541046486566,0.47714346741569624,0.202620260338168,0.4253843826799821,0.00019930072778466198
11,10,4057,2237,0.5754094700018807,0.5247546753590459,0.22281165614236018,0.4614262085177097,0.00015870642912638473
11,11,4319,2306,0.5753147782392753,0.5757240063923166,0.24450068514982948,0.4680920614635612,0.00016444574689221538
11,12,4654,2405,0.5747598115224811,0.6253503391301356,0.26592450530818407,0.4836959262729936,-6.96594252201657e-05
11,13,5184,2549,0.5752436310135262,0.6758233899391461,0.2870575959033925,0.4942335938054473,0.00017971830502812409
11,14,5631,2724,0.5752469599140957,0.7252875716183423,0.3080710952873079,0.4988710691743943,0.00015567205211955662
11,15,6634,2961,0.5753235808608178,0.7757126925742965,0.329427114117037,0.5004854339886952,0.0002939166090344871
11,16,8195,3257,0.575378927734905,0.8260924260798773,0.350775832032814,0.5007385720164729,9.301501575563522e-05
11,17,11955,3606,0.5753202278346056,0.8768558978352482,0.3723857796298415,0.4879921085205044,9.417822256085801e-05
11,18,20928,3864,0.5751883037580942,0.9279063140104856,0.39418645994198254,0.47426048093376416,7.379936238930543e-05
11,19,45910,4348,0.5752129648260538,0.9785757237480798,0.41568572236988294,0.617260610273645,9.414069182502678e-05
12,0,24082,3481,0.625448638904916,0.010842184544880546,0.004058399622337805,0.3037796469051465,7.282103384018723e-05
12,1,3760,2054,0.6253956333298728,0.07244874517009493,0.02714370062246517,0.37994895145224156,0.00010887089486659622
12,2,2502,1613,0.6255482319381845,0.12446119135543846,0.046609697084812385,0.4146264154954206,-9.125025873319568e-06
12,3,2333,1619,0.6254175129166146,0.17592963474176057,0.06590575514571835,0.41880359490478986,0.0004017723537161701
