elevation_rank,path_type,candidate,lag,observed_return_ara,predicted_return_ara,absolute_error_ara
21,control,one_over_e,3,0.5563008746651963,0.207276647028654,0.3490242276365423
21,control,one_over_e,5,0.30497971847200434,0.32120558828557666,0.016225869813572324
21,control,one_over_e,8,0.7097612858580402,0.11392894125692266,0.5958323446011176
21,control,one_over_e,13,0.7851535760219152,0.4351345295424984,0.35001904647941673
21,control,one_over_e,21,0.349414249474968,0.5490634707994211,0.19964922132445306
21,control,one_over_e,MAE,,,0.30263924243260476
21,control,three_eighths,2,0.22339749057370406,0.5,0.27660250942629594
21,control,three_eighths,3,0.5563008746651963,0.25,0.3063008746651963
21,control,three_eighths,5,0.30497971847200434,0.25,0.054979718472004335
21,control,three_eighths,8,0.7097612858580402,0.0,0.7097612858580402
21,control,three_eighths,13,0.7851535760219152,0.25,0.5351535760219152
21,control,three_eighths,21,0.349414249474968,0.25,0.09941424947496802
21,control,three_eighths,MAE,,,0.33036870231973664
21,control,fibonacci_8_21,2,0.22339749057370406,0.4761904761904763,0.2527929856167722
21,control,fibonacci_8_21,3,0.5563008746651963,0.2857142857142856,0.2705865889509107
21,control,fibonacci_8_21,5,0.30497971847200434,0.1904761904761907,0.11450352799581365
21,control,fibonacci_8_21,8,0.7097612858580402,0.0952380952380949,0.6145231906199453
21,control,fibonacci_8_21,13,0.7851535760219152,0.0952380952380949,0.6899154807838203
21,control,fibonacci_8_21,21,0.349414249474968,0.0,0.349414249474968
21,control,fibonacci_8_21,MAE,,,0.3819560039070384
21,control,phi,2,0.22339749057370406,0.4721359549995794,0.24873846442587533
21,control,phi,3,0.5563008746651963,0.29179606750063103,0.26450480716456526
21,control,phi,5,0.30497971847200434,0.18033988749894858,0.12463983097305575
21,control,phi,8,0.7097612858580402,0.11145618000168245,0.5983051058563578
21,control,phi,13,0.7851535760219152,0.06888370749726569,0.7162698685246495
21,control,phi,21,0.349414249474968,0.04257247250441765,0.3068417769705504
21,control,phi,MAE,,,0.37654997565250903
21,control,two_fifths,2,0.22339749057370406,0.3999999999999999,0.17660250942629585
21,control,two_fifths,3,0.5563008746651963,0.40000000000000036,0.15630087466519593
21,control,two_fifths,5,0.30497971847200434,0.0,0.30497971847200434
21,control,two_fifths,8,0.7097612858580402,0.40000000000000036,0.30976128585803986
21,control,two_fifths,13,0.7851535760219152,0.40000000000000036,0.3851535760219148
21,control,two_fifths,21,0.349414249474968,0.8000000000000007,0.4505857505250327
21,control,two_fifths,MAE,,,0.29723061916141386
21,control,silver_conjugate,2,0.22339749057370406,0.3431457505076194,0.11974825993391536
21,control,silver_conjugate,3,0.5563008746651963,0.4852813742385709,0.07101950042662541
21,control,silver_conjugate,5,0.30497971847200434,0.142135623730951,0.16284409474105332
21,control,silver_conjugate,8,0.7097612858580402,0.6274169979695223,0.08234428788851789
21,control,silver_conjugate,13,0.7851535760219152,0.7695526217004733,0.015600954321441818
21,control,silver_conjugate,21,0.349414249474968,0.6030303803300043,0.2536161308550363
21,control,silver_conjugate,MAE,,,0.11752887136109835
21,control,ridge,2,0.22339749057370406,0.0,0.22339749057370406
21,control,ridge,3,0.5563008746651963,1.0,0.4436991253348037
21,control,ridge,5,0.30497971847200434,1.0,0.6950202815279957
21,control,ridge,8,0.7097612858580402,0.0,0.7097612858580402
21,control,ridge,13,0.7851535760219152,1.0,0.21484642397808484
21,control,ridge,21,0.349414249474968,1.0,0.650585750525032
21,control,ridge,MAE,,,0.4895517262996101
22,control,persistence,2,0.18883486367970503,0.0,0.18883486367970503
22,control,persistence,3,0.4523010122513452,0.0,0.4523010122513452
22,control,persistence,5,0.13742562811567283,0.0,0.13742562811567283
22,control,persistence,8,0.263288501568828,0.0,0.263288501568828
22,control,persistence,13,0.20717834142794114,0.0,0.20717834142794114
22,control,persistence,21,0.7209223160663516,0.0,0.7209223160663516
22,control,persistence,MAE,,,0.3283251105183073
22,control,one_third,2,0.18883486367970503,0.6666666666666667,0.4778318029869617
22,control,one_third,3,0.4523010122513452,0.0,0.4523010122513452
22,control,one_third,5,0.13742562811567283,0.666666666666667,0.5292410385509941
22,control,one_third,8,0.263288501568828,0.666666666666667,0.40337816509783897
22,control,one_third,13,0.20717834142794114,0.6666666666666661,0.45948832523872496
22,control,one_third,21,0.7209223160663516,0.0,0.7209223160663516
22,control,one_third,MAE,,,0.5071937766987028
22,control,one_over_e,2,0.18883486367970503,0.5284822353142307,0.33964737163452563
22,control,one_over_e,3,0.4523010122513452,0.207276647028654,0.24502436522269122
22,control,one_over_e,5,0.13742562811567283,0.32120558828557666,0.18377996016990383
22,control,one_over_e,8,0.263288501568828,0.11392894125692266,0.14935956031190534
22,control,one_over_e,13,0.20717834142794114,0.4351345295424984,0.22795618811455728
22,control,one_over_e,21,0.7209223160663516,0.5490634707994211,0.17185884526693052
22,control,one_over_e,MAE,,,0.21960438178675232
22,control,three_eighths,2,0.18883486367970503,0.5,0.31116513632029497
22,control,three_eighths,3,0.4523010122513452,0.25,0.20230101225134522
22,control,three_eighths,5,0.13742562811567283,0.25,0.11257437188432717
22,control,three_eighths,8,0.263288501568828,0.0,0.263288501568828
22,control,three_eighths,13,0.20717834142794114,0.25,0.04282165857205886
22,control,three_eighths,21,0.7209223160663516,0.25,0.4709223160663516
22,control,three_eighths,MAE,,,0.23384549944386765
22,control,fibonacci_8_21,2,0.18883486367970503,0.4761904761904763,0.28735561251077124
22,control,fibonacci_8_21,3,0.4523010122513452,0.2857142857142856,0.16658672653705964
22,control,fibonacci_8_21,5,0.13742562811567283,0.1904761904761907,0.05305056236051786
22,control,fibonacci_8_21,8,0.263288501568828,0.0952380952380949,0.1680504063307331
22,control,fibonacci_8_21,13,0.20717834142794114,0.0952380952380949,0.11194024618984624
22,control,fibonacci_8_21,21,0.7209223160663516,0.0,0.7209223160663516
22,control,fibonacci_8_21,MAE,,,0.2513176449992133
22,control,phi,2,0.18883486367970503,0.4721359549995794,0.28330109131987435
22,control,phi,3,0.4523010122513452,0.29179606750063103,0.1605049447507142
22,control,phi,5,0.13742562811567283,0.18033988749894858,0.042914259383275755
22,control,phi,8,0.263288501568828,0.11145618000168245,0.15183232156714555
22,control,phi,13,0.20717834142794114,0.06888370749726569,0.13829463393067545
22,control,phi,21,0.7209223160663516,0.04257247250441765,0.678349843561934
22,control,phi,MAE,,,0.2425328490856032
22,control,two_fifths,2,0.18883486367970503,0.3999999999999999,0.21116513632029488
22,control,two_fifths,3,0.4523010122513452,0.40000000000000036,0.05230101225134487
22,control,two_fifths,5,0.13742562811567283,0.0,0.13742562811567283
22,control,two_fifths,8,0.263288501568828,0.40000000000000036,0.13671149843117236
22,control,two_fifths,13,0.20717834142794114,0.40000000000000036,0.1928216585720592
22,control,two_fifths,21,0.7209223160663516,0.8000000000000007,0.07907768393364911
22,control,two_fifths,MAE,,,0.13491710293736556
22,control,silver_conjugate,2,0.18883486367970503,0.3431457505076194,0.15431088682791438
22,control,silver_conjugate,3,0.4523010122513452,0.4852813742385709,0.03298036198722565
22,control,silver_conjugate,5,0.13742562811567283,0.142135623730951,0.004709995615278184
22,control,silver_conjugate,8,0.263288501568828,0.6274169979695223,0.36412849640069433
22,control,silver_conjugate,13,0.20717834142794114,0.7695526217004733,0.5623742802725322
22,control,silver_conjugate,21,0.7209223160663516,0.6030303803300043,0.11789193573634726
22,control,silver_conjugate,MAE,,,0.20606599280666535
22,control,ridge,2,0.18883486367970503,0.0,0.18883486367970503
22,control,ridge,3,0.4523010122513452,1.0,0.5476989877486548
22,control,ridge,5,0.13742562811567283,1.0,0.8625743718843272
22,control,ridge,8,0.263288501568828,0.0,0.263288501568828
22,control,ridge,13,0.20717834142794114,1.0,0.7928216585720589
22,control,ridge,21,0.7209223160663516,1.0,0.2790776839336484
22,control,ridge,MAE,,,0.489049344564537
23,control,persistence,2,0.24754228054506267,0.0,0.24754228054506267
23,control,persistence,3,0.32594691652122376,0.0,0.32594691652122376
23,control,persistence,5,0.21618483746235026,0.0,0.21618483746235026
23,control,persistence,8,0.2921351298845507,0.0,0.2921351298845507
23,control,persistence,13,0.7732910470930503,0.0,0.7732910470930503
23,control,persistence,21,0.6670736937700692,0.0,0.6670736937700692
23,control,persistence,MAE,,,0.42036231754605113
23,control,one_third,2,0.24754228054506267,0.6666666666666667,0.4191243861216041
23,control,one_third,3,0.32594691652122376,0.0,0.32594691652122376
23,control,one_third,5,0.21618483746235026,0.666666666666667,0.4504818292043167
23,control,one_third,8,0.2921351298845507,0.666666666666667,0.37453153678211626
23,control,one_third,13,0.7732910470930503,0.6666666666666661,0.10662438042638422
23,control,one_third,21,0.6670736937700692,0.0,0.6670736937700692
23,control,one_third,MAE,,,0.39063045713761907
23,control,one_over_e,2,0.24754228054506267,0.5284822353142307,0.280939954769168
23,control,one_over_e,3,0.32594691652122376,0.207276647028654,0.11867026949256976
23,control,one_over_e,5,0.21618483746235026,0.32120558828557666,0.1050207508232264
23,control,one_over_e,8,0.2921351298845507,0.11392894125692266,0.17820618862762805
23,control,one_over_e,13,0.7732910470930503,0.4351345295424984,0.33815651755055187
23,control,one_over_e,21,0.6670736937700692,0.5490634707994211,0.11801022297064812
23,control,one_over_e,MAE,,,0.18983398403896534
23,control,three_eighths,2,0.24754228054506267,0.5,0.25245771945493733
23,control,three_eighths,3,0.32594691652122376,0.25,0.07594691652122376
23,control,three_eighths,5,0.21618483746235026,0.25,0.03381516253764974
23,control,three_eighths,8,0.2921351298845507,0.0,0.2921351298845507
23,control,three_eighths,13,0.7732910470930503,0.25,0.5232910470930503
23,control,three_eighths,21,0.6670736937700692,0.25,0.4170736937700692
23,control,three_eighths,MAE,,,0.26578661154358013
23,control,fibonacci_8_21,2,0.24754228054506267,0.4761904761904763,0.2286481956454136
23,control,fibonacci_8_21,3,0.32594691652122376,0.2857142857142856,0.040232630806938174
23,control,fibonacci_8_21,5,0.21618483746235026,0.1904761904761907,0.025708646986159572
23,control,fibonacci_8_21,8,0.2921351298845507,0.0952380952380949,0.1968970346464558
23,control,fibonacci_8_21,13,0.7732910470930503,0.0952380952380949,0.6780529518549554
23,control,fibonacci_8_21,21,0.6670736937700692,0.0,0.6670736937700692
23,control,fibonacci_8_21,MAE,,,0.30610219228499863
23,control,phi,2,0.24754228054506267,0.4721359549995794,0.22459367445451672
23,control,phi,3,0.32594691652122376,0.29179606750063103,0.03415084902059273
23,control,phi,5,0.21618483746235026,0.18033988749894858,0.03584494996340168
23,control,phi,8,0.2921351298845507,0.11145618000168245,0.18067894988286826
23,control,phi,13,0.7732910470930503,0.06888370749726569,0.7044073395957846
23,control,phi,21,0.6670736937700692,0.04257247250441765,0.6245012212656516
23,control,phi,MAE,,,0.3006961640304693
23,control,two_fifths,2,0.24754228054506267,0.3999999999999999,0.15245771945493725
23,control,two_fifths,3,0.32594691652122376,0.40000000000000036,0.0740530834787766
23,control,two_fifths,5,0.21618483746235026,0.0,0.21618483746235026
23,control,two_fifths,8,0.2921351298845507,0.40000000000000036,0.10786487011544965
23,control,two_fifths,13,0.7732910470930503,0.40000000000000036,0.37329104709304994
23,control,two_fifths,21,0.6670736937700692,0.8000000000000007,0.1329263062299315
23,control,two_fifths,MAE,,,0.1761296439724159
23,control,silver_conjugate,2,0.24754228054506267,0.3431457505076194,0.09560346996255675
23,control,silver_conjugate,3,0.32594691652122376,0.4852813742385709,0.1593344577173471
23,control,silver_conjugate,5,0.21618483746235026,0.142135623730951,0.07404921373139925
23,control,silver_conjugate,8,0.2921351298845507,0.6274169979695223,0.3352818680849716
23,control,silver_conjugate,13,0.7732910470930503,0.7695526217004733,0.0037384253925769606
23,control,silver_conjugate,21,0.6670736937700692,0.6030303803300043,0.06404331344006486
23,control,silver_conjugate,MAE,,,0.12200845805481943
23,control,ridge,2,0.24754228054506267,0.0,0.24754228054506267
23,control,ridge,3,0.32594691652122376,1.0,0.6740530834787762
23,control,ridge,5,0.21618483746235026,1.0,0.7838151625376497
23,control,ridge,8,0.2921351298845507,0.0,0.2921351298845507
23,control,ridge,13,0.7732910470930503,1.0,0.2267089529069497
23,control,ridge,21,0.6670736937700692,1.0,0.3329263062299308
23,control,ridge,MAE,,,0.42619681926381997
24,control,persistence,2,0.1436844103142031,0.0,0.1436844103142031
24,control,persistence,3,0.09490757026831531,0.0,0.09490757026831531
24,control,persistence,5,0.13254175244822067,0.0,0.13254175244822067
24,control,persistence,8,0.16143912741068567,0.0,0.16143912741068567
24,control,persistence,13,0.13558157858078676,0.0,0.13558157858078676
24,control,persistence,21,0.12798119912144856,0.0,0.12798119912144856
24,control,persistence,MAE,,,0.13268927302394334
24,control,one_third,2,0.1436844103142031,0.6666666666666667,0.5229822563524636
24,control,one_third,3,0.09490757026831531,0.0,0.09490757026831531
24,control,one_third,5,0.13254175244822067,0.666666666666667,0.5341249142184463
24,control,one_third,8,0.16143912741068567,0.666666666666667,0.5052275392559813
24,control,one_third,13,0.13558157858078676,0.6666666666666661,0.5310850880858793
24,control,one_third,21,0.12798119912144856,0.0,0.12798119912144856
24,control,one_third,MAE,,,0.3860514278837557
24,control,one_over_e,2,0.1436844103142031,0.5284822353142307,0.38479782500002757
24,control,one_over_e,3,0.09490757026831531,0.207276647028654,0.1123690767603387
24,control,one_over_e,5,0.13254175244822067,0.32120558828557666,0.188663835837356
24,control,one_over_e,8,0.16143912741068567,0.11392894125692266,0.04751018615376301
24,control,one_over_e,13,0.13558157858078676,0.4351345295424984,0.29955295096171164
24,control,one_over_e,21,0.12798119912144856,0.5490634707994211,0.4210822716779725
24,control,one_over_e,MAE,,,0.2423293577318616
24,control,three_eighths,2,0.1436844103142031,0.5,0.3563155896857969
24,control,three_eighths,3,0.09490757026831531,0.25,0.1550924297316847
24,control,three_eighths,5,0.13254175244822067,0.25,0.11745824755177933
24,control,three_eighths,8,0.16143912741068567,0.0,0.16143912741068567
24,control,three_eighths,13,0.13558157858078676,0.25,0.11441842141921324
24,control,three_eighths,21,0.12798119912144856,0.25,0.12201880087855144
24,control,three_eighths,MAE,,,0.17112376944628518
24,control,fibonacci_8_21,2,0.1436844103142031,0.4761904761904763,0.3325060658762732
24,control,fibonacci_8_21,3,0.09490757026831531,0.2857142857142856,0.19080671544597028
24,control,fibonacci_8_21,5,0.13254175244822067,0.1904761904761907,0.05793443802797002
24,control,fibonacci_8_21,8,0.16143912741068567,0.0952380952380949,0.06620103217259077
24,control,fibonacci_8_21,13,0.13558157858078676,0.0952380952380949,0.04034348334269186
24,control,fibonacci_8_21,21,0.12798119912144856,0.0,0.12798119912144856
24,control,fibonacci_8_21,MAE,,,0.1359621556644908
24,control,phi,2,0.1436844103142031,0.4721359549995794,0.3284515446853763
24,control,phi,3,0.09490757026831531,0.29179606750063103,0.19688849723231572
24,control,phi,5,0.13254175244822067,0.18033988749894858,0.04779813505072791
24,control,phi,8,0.16143912741068567,0.11145618000168245,0.04998294740900322
24,control,phi,13,0.13558157858078676,0.06888370749726569,0.06669787108352107
24,control,phi,21,0.12798119912144856,0.04257247250441765,0.08540872661703092
24,control,phi,MAE,,,0.1292046203463292
24,control,two_fifths,2,0.1436844103142031,0.3999999999999999,0.2563155896857968
24,control,two_fifths,3,0.09490757026831531,0.40000000000000036,0.30509242973168504
24,control,two_fifths,5,0.13254175244822067,0.0,0.13254175244822067
24,control,two_fifths,8,0.16143912741068567,0.40000000000000036,0.2385608725893147
24,control,two_fifths,13,0.13558157858078676,0.40000000000000036,0.26441842141921357
24,control,two_fifths,21,0.12798119912144856,0.8000000000000007,0.6720188008785521
24,control,two_fifths,MAE,,,0.31149131112546385
24,control,silver_conjugate,2,0.1436844103142031,0.3431457505076194,0.19946134019341633
24,control,silver_conjugate,3,0.09490757026831531,0.4852813742385709,0.39037380397025556
24,control,silver_conjugate,5,0.13254175244822067,0.142135623730951,0.009593871282730343
24,control,silver_conjugate,8,0.16143912741068567,0.6274169979695223,0.46597787055883666
24,control,silver_conjugate,13,0.13558157858078676,0.7695526217004733,0.6339710431196866
24,control,silver_conjugate,21,0.12798119912144856,0.6030303803300043,0.47504918120855577
24,control,silver_conjugate,MAE,,,0.3624045183889135
24,control,ridge,2,0.1436844103142031,0.0,0.1436844103142031
24,control,ridge,3,0.09490757026831531,1.0,0.9050924297316847
24,control,ridge,5,0.13254175244822067,1.0,0.8674582475517794
24,control,ridge,8,0.16143912741068567,0.0,0.16143912741068567
24,control,ridge,13,0.13558157858078676,1.0,0.8644184214192132
24,control,ridge,21,0.12798119912144856,1.0,0.8720188008785514
24,control,ridge,MAE,,,0.6356852395510195
25,control,persistence,2,0.19780811812696342,0.0,0.19780811812696342
25,control,persistence,3,0.2073587430721084,0.0,0.2073587430721084
25,control,persistence,5,0.2339875484039169,0.0,0.2339875484039169
25,control,persistence,8,0.5744144778709457,0.0,0.5744144778709457
25,control,persistence,13,0.6516389588994956,0.0,0.6516389588994956
25,control,persistence,21,0.2691038198698494,0.0,0.2691038198698494
25,control,persistence,MAE,,,0.35571861104054653
25,control,one_third,2,0.19780811812696342,0.6666666666666667,0.4688585485397033
25,control,one_third,3,0.2073587430721084,0.0,0.2073587430721084
25,control,one_third,5,0.2339875484039169,0.666666666666667,0.4326791182627501
25,control,one_third,8,0.5744144778709457,0.666666666666667,0.09225218879572128
25,control,one_third,13,0.6516389588994956,0.6666666666666661,0.01502770776717044
25,control,one_third,21,0.2691038198698494,0.0,0.2691038198698494
25,control,one_third,MAE,,,0.24754668771788382
25,control,one_over_e,2,0.19780811812696342,0.5284822353142307,0.33067411718726725
25,control,one_over_e,3,0.2073587430721084,0.207276647028654,8.20960434543827e-05
25,control,one_over_e,5,0.2339875484039169,0.32120558828557666,0.08721803988165977
25,control,one_over_e,8,0.5744144778709457,0.11392894125692266,0.460485536614023
25,control,one_over_e,13,0.6516389588994956,0.4351345295424984,0.2165044293569972
25,control,one_over_e,21,0.2691038198698494,0.5490634707994211,0.2799596509295717
25,control,one_over_e,MAE,,,0.22915397833549556
25,control,three_eighths,2,0.19780811812696342,0.5,0.3021918818730366
25,control,three_eighths,3,0.2073587430721084,0.25,0.04264125692789161
25,control,three_eighths,5,0.2339875484039169,0.25,0.01601245159608311
25,control,three_eighths,8,0.5744144778709457,0.0,0.5744144778709457
25,control,three_eighths,13,0.6516389588994956,0.25,0.40163895889949564
25,control,three_eighths,21,0.2691038198698494,0.25,0.01910381986984938
25,control,three_eighths,MAE,,,0.226000474506217
25,control,fibonacci_8_21,2,0.19780811812696342,0.4761904761904763,0.27838235806351286
25,control,fibonacci_8_21,3,0.2073587430721084,0.2857142857142856,0.0783555426421772
25,control,fibonacci_8_21,5,0.2339875484039169,0.1904761904761907,0.0435113579277262
25,control,fibonacci_8_21,8,0.5744144778709457,0.0952380952380949,0.4791763826328508
25,control,fibonacci_8_21,13,0.6516389588994956,0.0952380952380949,0.5564008636614007
25,control,fibonacci_8_21,21,0.2691038198698494,0.0,0.2691038198698494
25,control,fibonacci_8_21,MAE,,,0.2841550541329195
25,control,phi,2,0.19780811812696342,0.4721359549995794,0.27432783687261597
25,control,phi,3,0.2073587430721084,0.29179606750063103,0.08443732442852264
25,control,phi,5,0.2339875484039169,0.18033988749894858,0.05364766090496831
25,control,phi,8,0.5744144778709457,0.11145618000168245,0.46295829786926324
25,control,phi,13,0.6516389588994956,0.06888370749726569,0.58275525140223
25,control,phi,21,0.2691038198698494,0.04257247250441765,0.22653134736543173
25,control,phi,MAE,,,0.2807762864738387
25,control,two_fifths,2,0.19780811812696342,0.3999999999999999,0.2021918818730365
25,control,two_fifths,3,0.2073587430721084,0.40000000000000036,0.19264125692789197
25,control,two_fifths,5,0.2339875484039169,0.0,0.2339875484039169
25,control,two_fifths,8,0.5744144778709457,0.40000000000000036,0.17441447787094533
25,control,two_fifths,13,0.6516389588994956,0.40000000000000036,0.2516389588994953
25,control,two_fifths,21,0.2691038198698494,0.8000000000000007,0.5308961801301513
25,control,two_fifths,MAE,,,0.26429505068423953
25,control,silver_conjugate,2,0.19780811812696342,0.3431457505076194,0.145337632380656
25,control,silver_conjugate,3,0.2073587430721084,0.4852813742385709,0.2779226311664625
25,control,silver_conjugate,5,0.2339875484039169,0.142135623730951,0.09185192467296588
25,control,silver_conjugate,8,0.5744144778709457,0.6274169979695223,0.053002520098576644
25,control,silver_conjugate,13,0.6516389588994956,0.7695526217004733,0.1179136628009777
25,control,silver_conjugate,21,0.2691038198698494,0.6030303803300043,0.33392656046015495
25,control,silver_conjugate,MAE,,,0.1699924885966323
25,control,ridge,2,0.19780811812696342,0.0,0.19780811812696342
25,control,ridge,3,0.2073587430721084,1.0,0.7926412569278916
25,control,ridge,5,0.2339875484039169,1.0,0.7660124515960831
25,control,ridge,8,0.5744144778709457,0.0,0.5744144778709457
25,control,ridge,13,0.6516389588994956,1.0,0.34836104110050436
25,control,ridge,21,0.2691038198698494,1.0,0.7308961801301506
25,control,ridge,MAE,,,0.5683555876254233
26,control,persistence,2,0.09421098380141801,0.0,0.09421098380141801
26,control,persistence,3,0.11263155706287337,0.0,0.11263155706287337
26,control,persistence,5,0.14709241048217567,0.0,0.14709241048217567
26,control,persistence,8,0.12789387494536864,0.0,0.12789387494536864
26,control,persistence,13,0.13836429518295626,0.0,0.13836429518295626
26,control,persistence,21,0.7296790010133525,0.0,0.7296790010133525
26,control,persistence,MAE,,,0.2249786870813574
26,control,one_third,2,0.09421098380141801,0.6666666666666667,0.5724556828652487
26,control,one_third,3,0.11263155706287337,0.0,0.11263155706287337
26,control,one_third,5,0.14709241048217567,0.666666666666667,0.5195742561844913
26,control,one_third,8,0.12789387494536864,0.666666666666667,0.5387727917212983
26,control,one_third,13,0.13836429518295626,0.6666666666666661,0.5283023714837098
26,control,one_third,21,0.7296790010133525,0.0,0.7296790010133525
26,control,one_third,MAE,,,0.5002359433884956
26,control,one_over_e,2,0.09421098380141801,0.5284822353142307,0.43427125151281265
26,control,one_over_e,3,0.11263155706287337,0.207276647028654,0.09464508996578064
26,control,one_over_e,5,0.14709241048217567,0.32120558828557666,0.174113177803401
26,control,one_over_e,8,0.12789387494536864,0.11392894125692266,0.01396493368844598
26,control,one_over_e,13,0.13836429518295626,0.4351345295424984,0.2967702343595422
26,control,one_over_e,21,0.7296790010133525,0.5490634707994211,0.1806155302139314
26,control,one_over_e,MAE,,,0.1990633695906523
26,control,three_eighths,2,0.09421098380141801,0.5,0.405789016198582
26,control,three_eighths,3,0.11263155706287337,0.25,0.13736844293712663
26,control,three_eighths,5,0.14709241048217567,0.25,0.10290758951782433
26,control,three_eighths,8,0.12789387494536864,0.0,0.12789387494536864
26,control,three_eighths,13,0.13836429518295626,0.25,0.11163570481704374
26,control,three_eighths,21,0.7296790010133525,0.25,0.4796790010133525
26,control,three_eighths,MAE,,,0.22754560490488296
26,control,fibonacci_8_21,2,0.09421098380141801,0.4761904761904763,0.38197949238905826
26,control,fibonacci_8_21,3,0.11263155706287337,0.2857142857142856,0.17308272865141222
26,control,fibonacci_8_21,5,0.14709241048217567,0.1904761904761907,0.04338377999401502
26,control,fibonacci_8_21,8,0.12789387494536864,0.0952380952380949,0.032655779707273735
26,control,fibonacci_8_21,13,0.13836429518295626,0.0952380952380949,0.04312619994486136
26,control,fibonacci_8_21,21,0.7296790010133525,0.0,0.7296790010133525
26,control,fibonacci_8_21,MAE,,,0.23398449694999549
26,control,phi,2,0.09421098380141801,0.4721359549995794,0.3779249711981614
26,control,phi,3,0.11263155706287337,0.29179606750063103,0.17916451043775766
26,control,phi,5,0.14709241048217567,0.18033988749894858,0.033247477016772914
26,control,phi,8,0.12789387494536864,0.11145618000168245,0.016437694943686187
26,control,phi,13,0.13836429518295626,0.06888370749726569,0.06948058768569057
26,control,phi,21,0.7296790010133525,0.04257247250441765,0.6871065285089348
26,control,phi,MAE,,,0.22722696163183395
26,control,two_fifths,2,0.09421098380141801,0.3999999999999999,0.3057890161985819
26,control,two_fifths,3,0.11263155706287337,0.40000000000000036,0.287368442937127
26,control,two_fifths,5,0.14709241048217567,0.0,0.14709241048217567
26,control,two_fifths,8,0.12789387494536864,0.40000000000000036,0.2721061250546317
26,control,two_fifths,13,0.13836429518295626,0.40000000000000036,0.2616357048170441
26,control,two_fifths,21,0.7296790010133525,0.8000000000000007,0.07032099898664823
26,control,two_fifths,MAE,,,0.22405211641270142
26,control,silver_conjugate,2,0.09421098380141801,0.3431457505076194,0.2489347667062014
26,control,silver_conjugate,3,0.11263155706287337,0.4852813742385709,0.3726498171756975
26,control,silver_conjugate,5,0.14709241048217567,0.142135623730951,0.004956786751224657
26,control,silver_conjugate,8,0.12789387494536864,0.6274169979695223,0.4995231230241537
26,control,silver_conjugate,13,0.13836429518295626,0.7695526217004733,0.6311883265175171
26,control,silver_conjugate,21,0.7296790010133525,0.6030303803300043,0.12664862068334815
26,control,silver_conjugate,MAE,,,0.3139835734763571
26,control,ridge,2,0.09421098380141801,0.0,0.09421098380141801
26,control,ridge,3,0.11263155706287337,1.0,0.8873684429371267
26,control,ridge,5,0.14709241048217567,1.0,0.8529075895178243
26,control,ridge,8,0.12789387494536864,0.0,0.12789387494536864
26,control,ridge,13,0.13836429518295626,1.0,0.8616357048170438
26,control,ridge,21,0.7296790010133525,1.0,0.2703209989866475
26,control,ridge,MAE,,,0.5157229325009048
27,control,persistence,2,0.19137250761568994,0.0,0.19137250761568994
27,control,persistence,3,0.15178896657399413,0.0,0.15178896657399413
27,control,persistence,5,0.15241399594234592,0.0,0.15241399594234592
27,control,persistence,8,0.30979264018360053,0.0,0.30979264018360053
27,control,persistence,13,0.17640785201452058,0.0,0.17640785201452058
27,control,persistence,21,0.20375884204136738,0.0,0.20375884204136738
27,control,persistence,MAE,,,0.19758913406191972
27,control,one_third,2,0.19137250761568994,0.6666666666666667,0.4752941590509768
27,control,one_third,3,0.15178896657399413,0.0,0.15178896657399413
27,control,one_third,5,0.15241399594234592,0.666666666666667,0.514252670724321
27,control,one_third,8,0.30979264018360053,0.666666666666667,0.35687402648306643
27,control,one_third,13,0.17640785201452058,0.6666666666666661,0.4902588146521455
27,control,one_third,21,0.20375884204136738,0.0,0.20375884204136738
27,control,one_third,MAE,,,0.36537124658764525
27,control,one_over_e,2,0.19137250761568994,0.5284822353142307,0.33710972769854075
27,control,one_over_e,3,0.15178896657399413,0.207276647028654,0.05548768045465988
27,control,one_over_e,5,0.15241399594234592,0.32120558828557666,0.16879159234323074
27,control,one_over_e,8,0.30979264018360053,0.11392894125692266,0.19586369892667788
27,control,one_over_e,13,0.17640785201452058,0.4351345295424984,0.25872667752797784
27,control,one_over_e,21,0.20375884204136738,0.5490634707994211,0.3453046287580537
27,control,one_over_e,MAE,,,0.22688066761819012
27,control,three_eighths,2,0.19137250761568994,0.5,0.3086274923843101
27,control,three_eighths,3,0.15178896657399413,0.25,0.09821103342600587
27,control,three_eighths,5,0.15241399594234592,0.25,0.09758600405765408
27,control,three_eighths,8,0.30979264018360053,0.0,0.30979264018360053
27,control,three_eighths,13,0.17640785201452058,0.25,0.07359214798547942
27,control,three_eighths,21,0.20375884204136738,0.25,0.04624115795863262
27,control,three_eighths,MAE,,,0.15567507933261376
27,control,fibonacci_8_21,2,0.19137250761568994,0.4761904761904763,0.28481796857478636
27,control,fibonacci_8_21,3,0.15178896657399413,0.2857142857142856,0.13392531914029146
27,control,fibonacci_8_21,5,0.15241399594234592,0.1904761904761907,0.03806219453384477
27,control,fibonacci_8_21,8,0.30979264018360053,0.0952380952380949,0.21455454494550563
27,control,fibonacci_8_21,13,0.17640785201452058,0.0952380952380949,0.08116975677642568
27,control,fibonacci_8_21,21,0.20375884204136738,0.0,0.20375884204136738
27,control,fibonacci_8_21,MAE,,,0.15938143766870355
27,control,phi,2,0.19137250761568994,0.4721359549995794,0.2807634473838895
27,control,phi,3,0.15178896657399413,0.29179606750063103,0.1400071009266369
