test_condition,track_id,particle_id,events,loss_global,loss_persistence,loss_radial_child,loss_turn_child,loss_additive_children,loss_intact_parent,loss_broken_parent
medium,medium:1576,1576,251,1.383306649286858,3.803228819238494,1.3239590033895514,1.352989055767827,1.341654154154527,1.347799151211856,1.334597880851974
medium,medium:1577,1577,335,1.386642328502553,3.9087216489622025,1.328772959172797,1.3663122706636666,1.3533684678225233,1.355163308499749,1.31409248515006
medium,medium:1578,1578,214,1.3810087802784337,4.092118487464348,1.3020870959641115,1.3575180143796202,1.3217197604940205,1.3175704196143323,1.3263744548135727
medium,medium:1579,1579,301,1.3833449485471678,3.8300530434509734,1.3680037354762309,1.3756124776422856,1.3587683520159046,1.3650666069085287,1.3608933145325424
medium,medium:1580,1580,460,1.3835309178973316,3.918963539212584,1.3378624119072928,1.3810104338394196,1.2628321243920042,1.2564006657225768,1.3081492615159742
medium,medium:1581,1581,180,1.3867203234756276,3.918963539212584,1.3409783484986968,1.329299773173824,1.30679109717004,1.296937857855556,1.3387945665156495
medium,medium:1582,1582,429,1.3852059884997778,3.9546868067603382,1.3391115321729383,1.3234787749993493,1.2694687687598625,1.268834387841492,1.328389333888197
medium,medium:1583,1583,1501,1.3880519346623217,4.102287233654275,1.3101036622437112,1.323354773768031,1.2825804174494464,1.287848074669567,1.3054303583883116
medium,medium:1584,1584,330,1.3811124450125163,3.8843066378602855,1.358816540076603,1.3969484663562912,1.3455019107343449,1.3457717220349175,1.3446471310222925
medium,medium:1585,1585,478,1.382463695899895,3.896951331575434,1.3514864718465882,1.3552079627999836,1.3172149561981683,1.312705858206788,1.353235682238291
medium,medium:1586,1586,353,1.3848461273540846,3.931275084338868,1.3289549752300842,1.3782250085416348,1.3013122994084938,1.2942851988094632,1.3244948274220634
medium,medium:1587,1587,345,1.386231178851401,3.968688658544143,1.3352114409737643,1.3447695402575282,1.2844305745560352,1.274843314059659,1.3307256037608939
medium,medium:1588,1588,338,1.3827114737263442,3.901368496987571,1.3607832950732337,1.3584411737257456,1.3096811053487556,1.3075559726191959,1.3407742541484737
medium,medium:1589,1589,435,1.390182986187197,3.93210926041518,1.343261362646525,1.3796346040613425,1.3179867225803472,1.3081438312924432,1.3142259267957768
medium,medium:1590,1590,577,1.3855005102048683,3.899538856548228,1.3341967644314705,1.356407547022529,1.2469041594214305,1.2483068412091152,1.2902756114926872
medium,medium:1591,1591,444,1.3841812997066354,3.9560557903896383,1.3329720790244175,1.3790552557135212,1.3513367913396768,1.3517291968411507,1.3475990726945983
medium,medium:1592,1592,332,1.3820481585921656,3.8886491893550317,1.3463695187044926,1.350250595332861,1.3024407251502865,1.2948800513003178,1.3320736318615092
medium,medium:1593,1593,1247,1.387024913939908,4.113581355900317,1.309818194803965,1.3203979593621988,1.249532879309097,1.240777254266793,1.306900776827704
medium,medium:1594,1594,275,1.3873303350878288,3.956392992673065,1.3490544691387998,1.3567269097021712,1.2935393987251291,1.2868948858815508,1.3276826329559233
medium,medium:1595,1595,297,1.3864859576042192,3.758001486265243,1.3812654841573202,1.3375522442691723,1.320569441520599,1.3174275034756162,1.3494568538891196
medium,medium:1596,1596,849,1.3824701895466636,4.071723322770382,1.3159900888330762,1.3419813274699208,1.2498697173719768,1.244046320911141,1.29895167402753
medium,medium:1597,1597,274,1.3853777647304912,3.954025192697464,1.365593907486773,1.338711748449592,1.3160265245221163,1.307198461618451,1.3518942148581068
medium,medium:1598,1598,333,1.3878746496297363,3.98696599970385,1.3370073646705194,1.3480269411965895,1.2569351333233658,1.2456906736974709,1.2965040013927003
medium,medium:1599,1599,449,1.386537658000631,3.993850233404121,1.3581318240042348,1.3598164515830222,1.2758054894426498,1.2661217963374407,1.3327316424724085
medium,medium:1600,1600,953,1.3817588472809024,3.957126133419407,1.3304567225319215,1.3601180489899507,1.3291187462396048,1.320832819960714,1.310441750277021
medium,medium:1601,1601,381,1.3859989400878687,3.9687930682435257,1.3431206066568444,1.347620713296463,1.2722323825412198,1.2647727343129833,1.3095447573403733
medium,medium:1602,1602,578,1.382519643975157,3.8136976983577475,1.349371136847216,1.3665618320437345,1.324030413815416,1.317238739035202,1.341945659998852
medium,medium:1603,1603,1774,1.3848440240730404,4.030107870201026,1.318418055371161,1.344796396277142,1.2687209352083253,1.2616310621432478,1.316701199978326
medium,medium:1604,1604,359,1.3852674609593107,4.018995520218856,1.3400952899194327,1.3360508279704608,1.305235311202946,1.2993294023091542,1.325141740230217
medium,medium:1605,1605,506,1.3876717015858504,4.044632477159613,1.3055613619193438,1.331196918876607,1.3386908075288306,1.3338029149634234,1.3564996363515764
medium,medium:1606,1606,475,1.388245824672761,4.0754668095298054,1.3009420899893245,1.3410158111991761,1.2441672805787403,1.23307193609243,1.2997355034378846
medium,medium:1607,1607,208,1.3849939290991278,3.8573808914250387,1.3544047262896524,1.348307163932823,1.331324546245188,1.3276920789564999,1.351061936637487
medium,medium:1608,1608,239,1.3897924991363384,4.107502882887305,1.3102423489701405,1.347541095624332,1.2996594335372018,1.290925546262507,1.3324043184789462
medium,medium:1609,1609,411,1.3819317432579368,3.903937116290493,1.3664028906344854,1.3474127154396387,1.3589001771654152,1.3562036773828527,1.3674744356474131
medium,medium:1610,1610,288,1.386712152713304,3.9697936611959546,1.333647047728665,1.3562923791411057,1.2901733355562566,1.2826424625615607,1.3252515984019952
medium,medium:1611,1611,228,1.3882643379661912,3.9631054872507745,1.350936496024632,1.3529484235683809,1.300689860347871,1.2921085761458349,1.3327350932380697
medium,medium:1612,1612,661,1.3822236230310914,3.95460614365932,1.3645074336421423,1.3505980772736124,1.3170864771668234,1.314225078856162,1.3380025055327713
medium,medium:1613,1613,258,1.3860081045211337,3.895912669941055,1.3522902602277507,1.355128728601351,1.3244359859052859,1.319835667433026,1.3578986904348338
medium,medium:1614,1614,515,1.3808755781130957,3.921184272697294,1.3231578561142683,1.3678091111181438,1.3278245727948204,1.3263534525421998,1.3167095598113323
medium,medium:1615,1615,500,1.3807330825664808,3.955561227040611,1.3377456885897774,1.3529454509868923,1.2973572849151047,1.2931139634798148,1.3265071752914952
medium,medium:1616,1616,225,1.3858434130493649,3.934212575807596,1.350108535435648,1.3400026495535329,1.3206709634456941,1.315928211151405,1.3450615029444672
medium,medium:1617,1617,240,1.3885545953565772,3.918963539212584,1.3274467325876478,1.3771410499337786,1.3090466636611897,1.3051279409525225,1.3303165806726596
medium,medium:1618,1618,604,1.3837176045843278,4.074988450068825,1.3155158052292895,1.3365074847740235,1.2547849383028626,1.24445897245047,1.3028778904442029
medium,medium:1619,1619,260,1.3881605742551466,3.8309883280875185,1.4017132426540204,1.3716046439216807,1.3551439263074927,1.3471184884802965,1.3683955876975917
medium,medium:1620,1620,274,1.3835168353976954,3.8371530144145303,1.354799381858675,1.3347255239308344,1.3210284064739786,1.317420469011555,1.3512895749127671
medium,medium:1621,1621,1203,1.387781674630131,4.198275693303251,1.3053445551865788,1.321035658467915,1.2349554067451753,1.2311526107820798,1.3018486835818908
medium,medium:1622,1622,714,1.3872322089365139,4.054154577933062,1.3227427473433462,1.3493806422036838,1.2900601265533893,1.2850749363729694,1.2988613619490688
medium,medium:1623,1623,245,1.384186388258269,3.8396063079528315,1.3672213911314133,1.36187174063366,1.3428964946201845,1.3428094156965569,1.3470964016660267
medium,medium:1624,1624,596,1.3850816139335766,3.829925540302115,1.3570023627700318,1.3619240148377636,1.3076244859285302,1.307164631431242,1.342330928689898
medium,medium:1625,1625,457,1.3824341947557934,3.9244692088803674,1.351655726548265,1.351965412343091,1.3073489679254793,1.3044016401871141,1.328321937621591
medium,medium:1626,1626,479,1.382165432806256,3.9843847713686347,1.3302179541536496,1.3548034320258595,1.2965096017623214,1.2914801111278504,1.3257589478874412
medium,medium:1627,1627,290,1.3869702817144005,3.942625837377256,1.3555450360183394,1.3509157026391723,1.345835507634726,1.3504600397170157,1.3397548833938056
medium,medium:1628,1628,456,1.3881477509177562,4.05339583551071,1.3616434243547098,1.3444179624194377,1.3199158086134442,1.3103742963502787,1.3464718050573679
medium,medium:1629,1629,491,1.3845540963923144,3.906385413304275,1.3503158265668205,1.3678105297975909,1.310509446254688,1.3095587983989283,1.341688195386373
medium,medium:1630,1630,393,1.3863070523588696,3.8834600570638935,1.3650307534569064,1.3586673843702926,1.3203378477524823,1.3189372829432402,1.3585439544043652
medium,medium:1631,1631,458,1.386761598922163,4.1057475900816085,1.3200750042716776,1.3067025956151335,1.2403572791453148,1.2322306160550913,1.3170974712525882
medium,medium:1632,1632,340,1.388077289444595,4.040058829820026,1.3379123775663337,1.3360374963694062,1.269687801116116,1.260629867462813,1.329263310400561
medium,medium:1633,1633,218,1.3844233994692856,4.0175926291160975,1.3210483141466984,1.3516907958641373,1.3085012550421597,1.3026801521823497,1.3316688720357313
medium,medium:1634,1634,242,1.3858633946038745,4.038057254768664,1.3325040492670301,1.3278629759938134,1.307536049018611,1.294607007003066,1.3282284868404595
medium,medium:1635,1635,336,1.3865726827574165,3.9788704686929854,1.3100666748786403,1.3457489312800082,1.2885885357214892,1.273681016026844,1.3168579658442552
medium,medium:1636,1636,243,1.3889667965014647,3.9462611973147648,1.3579420328855312,1.355413668255555,1.3178850876961836,1.315138115942078,1.3468505074814716
medium,medium:1637,1637,884,1.3836482442247189,4.010043757789123,1.3288323677661802,1.3457021252167556,1.2818408206065248,1.2812911631063209,1.3224204035004345
medium,medium:1638,1638,291,1.3905339727224229,3.960623278363903,1.3326316812268273,1.3528961039892589,1.2973463730919186,1.3003990693392515,1.3182088564253096
medium,medium:1639,1639,711,1.382874400862049,3.9874876910002928,1.3395688727495718,1.3403841030466361,1.2759725107352433,1.2754392860136157,1.309964903024463
medium,medium:1640,1640,294,1.3822050208319085,3.8427183562375267,1.3722876688721308,1.3563523446412342,1.323088755315109,1.3188847359984908,1.3517754285700796
medium,medium:1641,1641,366,1.3872946518150169,4.080203352389343,1.2992163081207733,1.3341232995313876,1.2497073516834831,1.243661992903998,1.310624707846913
medium,medium:1642,1642,306,1.3800735170556941,3.588567746320672,1.374693462376021,1.403443546475496,1.3968078680783205,1.3998064090017357,1.3941831013422274
medium,medium:1643,1643,292,1.3902797758925864,3.9628306307872743,1.3538213899528244,1.3204687790355385,1.3113804907218858,1.3042154094717173,1.3483728975264089
medium,medium:1644,1644,279,1.388765780462467,4.096868966154381,1.3272408427147466,1.337647188814262,1.2814607539458354,1.2683041338086845,1.3363768702663998
medium,medium:1645,1645,499,1.3890115273185302,3.9267561330637424,1.329166771095633,1.365013696412545,1.268188680329465,1.2657845285956868,1.310135428211026
medium,medium:1646,1646,472,1.381734705621739,4.09148441933411,1.3170002081629266,1.34382532019676,1.2555028470551188,1.2470735162942421,1.3049223873284757
medium,medium:1647,1647,216,1.3828004961246734,3.8850767912236708,1.3559832039336734,1.332888842578514,1.3297226758497358,1.3239370353179092,1.3488413644896904
medium,medium:1648,1648,476,1.382549222020642,3.8747541474035176,1.3558898491420446,1.3691860589275766,1.419284437553624,1.4147819399534949,1.3705957135626359
medium,medium:1649,1649,465,1.3828181424796402,4.054237250942522,1.3497655923326044,1.328766402757767,1.2863186019271418,1.2834684767451021,1.3340445904069447
medium,medium:1650,1650,796,1.3805286460842774,3.8293083994328696,1.342762426195611,1.3759017833321625,1.304598606169514,1.3025386560673107,1.3294420652430383
medium,medium:1651,1651,300,1.3870971831619414,4.071453905162697,1.327759925647169,1.3445776593992256,1.2683365984819963,1.2573309939301247,1.3240445777488632
medium,medium:1652,1652,255,1.3857087551683862,3.7261080763933228,1.40502948423492,1.3326161246457238,1.2910499529310229,1.2830012492820837,1.3439156061661215
medium,medium:1653,1653,1063,1.3883395575079274,4.062918461348932,1.3339500629362047,1.345884774847526,1.2501618268161228,1.2451220884611638,1.2998972914183786
medium,medium:1654,1654,388,1.3879191842139873,4.02743606756885,1.3407125132704036,1.3413855551950835,1.2614820928912476,1.253707719347279,1.3135609952593992
medium,medium:1655,1655,504,1.3789028598958033,3.9153328162137724,1.3371944544060335,1.3494367350109149,1.2780482841666054,1.2843588574670084,1.3132738713282996
medium,medium:1656,1656,691,1.3875622862666832,4.029193550489112,1.3240499000256163,1.3493825292621184,1.2528011536204182,1.2519578944072827,1.3062079018072381
medium,medium:1657,1657,372,1.385426625622012,3.8304207460802604,1.356076598931649,1.348294449282552,1.3226226546819901,1.3215160943685056,1.3473742322459774
medium,medium:1658,1658,276,1.3892667040676228,3.909018515346272,1.336356386264704,1.3731845223318597,1.29424415186533,1.2869029576429747,1.3180966276286488
medium,medium:1659,1659,223,1.3845855756606222,3.907680619758876,1.3494364131060899,1.364305192436647,1.303640940379226,1.2985971063724366,1.3344250755459721
medium,medium:1660,1660,281,1.3858153257031622,3.937685665992936,1.3322403637926923,1.358841076906161,1.2917247300726338,1.2891475089599604,1.3190392411045047
medium,medium:1661,1661,552,1.3812876983499103,4.000181234120796,1.3454488435461895,1.3392878553581704,1.289997499531032,1.2810561735299837,1.32594784583296
medium,medium:1662,1662,300,1.388198452260508,4.0562048685676855,1.3398220032892174,1.3423720504433623,1.2528093386971741,1.2401433549252028,1.289952581947312
medium,medium:1663,1663,574,1.3872872521401298,4.071188242504246,1.2993983757164798,1.3468959167101204,1.2556206716829394,1.2474634117949523,1.2725420787669413
medium,medium:1664,1664,602,1.383345175599214,4.020032735249286,1.32711083155457,1.356305102899624,1.2748917443954686,1.2754590928415506,1.3164520214558637
medium,medium:1665,1665,264,1.3854020291199338,3.8600468069136764,1.3638353776646543,1.3462378752600224,1.3279774747834439,1.328050463889544,1.345467739371409
medium,medium:1666,1666,732,1.3809896659859318,3.8864655923707563,1.3349709447619402,1.347668740757103,1.2968408830461997,1.291403260578668,1.318536277664117
medium,medium:1667,1667,433,1.3838841223922302,3.812783757840854,1.3470011569270932,1.363436896729571,1.293504998692585,1.2867587311072035,1.318516843209019
medium,medium:1668,1668,410,1.3885870193342016,3.980331613314459,1.3615004188421764,1.3210091303460225,1.3081795099743132,1.2982995863761937,1.3530394157297407
medium,medium:1669,1669,694,1.385321660416219,3.9855407450957028,1.3386535577369958,1.343274602040506,1.2976997188597217,1.2835458656248055,1.345389630063975
medium,medium:1670,1670,255,1.3825859588809846,4.031088808293549,1.3511558887209065,1.3301881407558727,1.3104008059602414,1.3038482988857412,1.3270846979114297
medium,medium:1671,1671,743,1.3869826351720531,3.989462113511189,1.346928049835531,1.3517360803707295,1.3015455361967923,1.2990992840676328,1.3284252126009022
medium,medium:1672,1672,643,1.3867775192306468,3.979082213813445,1.3546439854152006,1.3288283031431154,1.2578418299475054,1.2498321509617671,1.3133435599164514
medium,medium:1673,1673,252,1.3890495691792109,4.078715351160321,1.351565344922929,1.3215664086046286,1.320229541979285,1.313839499967503,1.3475419241053006
medium,medium:1674,1674,405,1.3844640547696812,4.0742778008284395,1.3328433209949444,1.3401306431644655,1.2936233173876044,1.283849671382629,1.3256320654073808
medium,medium:1675,1675,442,1.3819906657206888,3.8496183727963564,1.3458049143513238,1.3707886121530184,1.3254925575456316,1.328487267722463,1.3414928316324823
medium,medium:1676,1676,246,1.3871169739653744,4.0286822171523,1.3234725926434177,1.351096450438197,1.2797760913114096,1.2692640092583776,1.3103475578952435
medium,medium:1677,1677,283,1.3861888906742608,4.007063096925811,1.339985204165017,1.3360580194450011,1.3023832448050376,1.296269819741072,1.3318990838545997
medium,medium:1678,1678,526,1.3843090837505028,3.95288249893913,1.3353025836217742,1.3467838279575,1.290813392576192,1.2856888347186772,1.323606925220888
medium,medium:1679,1679,595,1.3874611369415017,3.9900829956010813,1.335323742341346,1.3639782066421138,1.3288360904314338,1.3201820681809795,1.3280888889265978
medium,medium:1680,1680,640,1.3816800166419876,3.9975913841556108,1.312490169690864,1.351966598762743,1.2735065329377435,1.2653403748748944,1.314240709238618
medium,medium:1681,1681,619,1.3871607125369398,4.110007608347176,1.3185374710509503,1.3352766815289663,1.2512454726958155,1.2441803975249721,1.3047853034437267
medium,medium:1682,1682,425,1.3834136027854524,3.66869993862387,1.3695970996993416,1.3791081126529987,1.3674572346040834,1.3699504713365487,1.3685780271791046
medium,medium:1683,1683,473,1.3832526663473212,3.8991365677412695,1.364772922452671,1.333754667792559,1.303462874440269,1.2989150221469843,1.3387479682418637
medium,medium:1684,1684,229,1.3920807330377147,4.125724493917867,1.3563699373189007,1.3343527425693886,1.3173819380205205,1.303988349600525,1.3548570080582385
medium,medium:1685,1685,944,1.3881770395759399,4.144791432854807,1.3148313115704349,1.336268427070444,1.2549248101802144,1.2438871005599792,1.312666343896012
medium,medium:1686,1686,377,1.3858774550799533,3.937772032625529,1.3521592207519006,1.3548686553146185,1.2965927360651022,1.285527410217398,1.3436316813324236
medium,medium:1687,1687,345,1.3848095354693373,4.021728785831138,1.3245354121762358,1.3356591608469408,1.2686553876464626,1.258002936427826,1.3169968514996484
medium,medium:1688,1688,1277,1.3830763233140653,3.842121291374762,1.357734601031948,1.3515131723056655,1.306786183108334,1.3079511207546066,1.3290984844977876
medium,medium:1689,1689,288,1.3889070255980707,3.9062560087167415,1.342277612906468,1.3709633078487544,1.3141052606772168,1.309876659190655,1.3416923879854405
medium,medium:1690,1690,293,1.385880428586759,3.8713428276616093,1.3780728656288026,1.3445144736593215,1.3217765037781068,1.3191755614568497,1.3487488783263661
medium,medium:1691,1691,251,1.3828360663742718,4.113069801846294,1.3371355229392183,1.3325215836887967,1.3112294724601448,1.3025057470416868,1.341190393376938
medium,medium:1692,1692,231,1.3912196706149988,4.129875538870857,1.334898900309392,1.3294423354339897,1.3064083122848666,1.2965749486286082,1.3379069607846323
medium,medium:1693,1693,334,1.3877762718553994,4.1120875655506,1.3199687369634572,1.3495948015972934,1.2777856323166286,1.2662240164176928,1.3097050792098888
medium,medium:1694,1694,478,1.3827757618067822,3.8490987062772812,1.3655784773975046,1.3394122884120563,1.2689309099540698,1.2628112697446556,1.317250830166502
medium,medium:1695,1695,317,1.3846110045591227,4.071213384080756,1.3183903175149738,1.3682150893270453,1.2884996823128274,1.282626163708376,1.3180366156103867
medium,medium:1696,1696,329,1.385114585994856,3.840400873472328,1.3536457024357094,1.3788370676498625,1.364608400794667,1.3740586696185526,1.3598720529026636
medium,medium:1697,1697,353,1.3900941241835796,3.8535179572254963,1.3945368258499542,1.351592436959209,1.298398072911253,1.293821770872287,1.359856786000066
medium,medium:1698,1698,350,1.3882723127045642,3.8601458266318254,1.3655408161930804,1.3879086895294297,1.3396930866125933,1.3373452430812143,1.3528674890348513
medium,medium:1699,1699,492,1.3795157111483862,4.056576796289515,1.3146050738716395,1.3165331441013228,1.2582904123592848,1.2474717544429663,1.3044856854523965
medium,medium:1700,1700,474,1.3865802866362016,3.9874876910002928,1.3383155154835467,1.3560782126672732,1.2936438900737781,1.2821333811334275,1.334270234278192
medium,medium:1701,1701,348,1.3847063148917396,4.053049895479062,1.340196695229531,1.3268443691562701,1.2708318535235892,1.2637493442533045,1.3149362088383076
medium,medium:1702,1702,243,1.385015242256162,3.90860925510486,1.3365176466870707,1.3485331164652214,1.3382218500676144,1.3350492125287754,1.3511969946981743
medium,medium:1703,1703,410,1.3815401835725558,4.091909929863322,1.3352291781021595,1.312011709896029,1.2476259581070188,1.2373222364527388,1.313302130691595
medium,medium:1704,1704,326,1.3845908141424779,4.071921667021439,1.342530875995868,1.3300421369501998,1.3230552036875942,1.3159664284139236,1.3486394960624777
medium,medium:1705,1705,512,1.3848223189682785,3.8993065779768274,1.3749651848451592,1.36263453924885,1.3166888122332332,1.316247061337303,1.3486901583343758
medium,medium:1706,1706,249,1.38749498781324,3.8335321896140266,1.3489527203423008,1.3651316828956235,1.3579789040256471,1.361266123268972,1.3632107498273431
medium,medium:1707,1707,462,1.3881802913804975,4.080365679796144,1.3242430811324606,1.3359999493326982,1.2732152159118795,1.2601213873056787,1.3367665542220093
medium,medium:1708,1708,1130,1.3874657590312625,4.1760380057037025,1.3007423582109536,1.3197272887666378,1.221736109041587,1.2090035629135802,1.279765066081611
medium,medium:1709,1709,443,1.3857082885986618,4.006223827628732,1.3283868846848386,1.3344725482920596,1.2716480620310093,1.2670135196067343,1.3237327024674088
medium,medium:1710,1710,225,1.3865870349548521,4.117201014947731,1.3334042795187588,1.3260084370217848,1.3147361261487402,1.3057522425667927,1.3538773962597492
medium,medium:1711,1711,585,1.3815424175131699,3.987388703420968,1.3408141286474646,1.3488204708495524,1.310189226992663,1.3048841420750288,1.3395387642804748
medium,medium:1712,1712,268,1.3840718315901892,3.734609514705731,1.3603037162023175,1.3688560880763996,1.3267878143435126,1.3250859287533674,1.3540729099304047
medium,medium:1713,1713,319,1.3843432207827213,3.9885163550299545,1.3323366910760643,1.3520034304935844,1.284809090695849,1.2772939582973168,1.326516033598334
medium,medium:1714,1714,254,1.3880000559796022,4.02882864538924,1.328843057595532,1.3644255853377378,1.3096892483556513,1.301667287457582,1.3292076702311058
medium,medium:1715,1715,1387,1.3840416989907252,3.9982871145788463,1.3255843028559962,1.335390354014184,1.2647657881431342,1.2628246857762988,1.306700202291117
medium,medium:1716,1716,1364,1.386250014751408,4.088670559382871,1.323582922667746,1.3307196644371757,1.287849939489132,1.2832408845982899,1.3168591994472885
medium,medium:1717,1717,304,1.384633506414447,4.003234530921856,1.3284279579361855,1.333116832850099,1.3340403498147646,1.3054552437677613,1.3247236899022328
medium,medium:1718,1718,266,1.3874710653551268,4.003234530921857,1.3644154886820412,1.3457684107975887,1.2969866577167684,1.287680487447458,1.3391413499591802
medium,medium:1719,1719,509,1.3873878617397204,4.065911524474923,1.3313958632144136,1.3064699846761245,1.209357820733402,1.205296220330574,1.2856752462376044
medium,medium:1720,1720,634,1.3861443551466484,4.085644648997171,1.2962370395089402,1.3455123695958842,1.3020158277556568,1.3100968111129534,1.282400019037062
medium,medium:1721,1721,566,1.387035904604014,4.095970907462096,1.326684329705488,1.3074280010795312,1.3116130336513625,1.2903359566463026,1.3575901657041578
medium,medium:1722,1722,217,1.3899928478376173,3.7829871069022305,1.3269223860644839,1.3254788667502846,1.2926981415436032,1.2993333185760638,1.3248558885852255
medium,medium:1723,1723,216,1.383998535668271,3.9697936611959554,1.33157699325976,1.3699154323519271,1.2972066201559218,1.2892926346179294,1.328886638111288
medium,medium:1724,1724,263,1.3874460773374246,3.978974006421088,1.3126084044859776,1.338686504868426,1.2736101467127547,1.266038110408568,1.3132131794904427
medium,medium:1725,1725,243,1.3918651257955097,3.965087168419717,1.3201869769891987,1.362564045033876,1.3063617405427685,1.3002743246728372,1.3325490839502612
medium,medium:1726,1726,224,1.3860006530967506,3.9924856799385315,1.3204565998873898,1.3203552574325248,1.3140119191723862,1.3060258634370718,1.338567014044403
medium,medium:1727,1727,1026,1.390067111521444,4.083492618264021,1.318793640069551,1.331273098989074,1.2730720848678523,1.2665851833222193,1.3049775819957359
medium,medium:1728,1728,324,1.3853409913661348,3.8991962695523834,1.3572765181585282,1.338187003868306,1.322531938347322,1.3183536989906859,1.3505438200905935
medium,medium:1729,1729,818,1.3809936668482976,3.9843964468513247,1.3213410557848773,1.3513127607711901,1.2777858891239642,1.268223238701001,1.3060443092704
medium,medium:1730,1730,639,1.3845329965315614,4.1684606872577215,1.3241934241834121,1.3236771052697307,1.2579075058195683,1.2506866740630438,1.2990202021109851
medium,medium:1731,1731,256,1.3886158661512806,4.033331313675168,1.3450167942328397,1.3318165634988197,1.2998847153278748,1.2899355846518938,1.3423596882822233
medium,medium:1732,1732,422,1.3886521868603052,4.052302271524413,1.3370822502647493,1.3217629986838704,1.2355945744716854,1.2395548485022918,1.3033146886589682
medium,medium:1733,1733,310,1.3873060101403123,4.059156295005429,1.3527564156062821,1.320754700447567,1.3221602054905277,1.3145801594788584,1.34260565530736
medium,medium:1734,1734,431,1.3845322758827705,3.9470911125142867,1.359286399289616,1.343477250860646,1.3063871954326751,1.3013081725024283,1.342781227846705
medium,medium:1735,1735,441,1.390962026934346,3.9101460690726118,1.35858348862893,1.3535167339901792,1.2831359904182222,1.2754220973205952,1.330051432190941
medium,medium:1736,1736,258,1.3884581602322872,3.8781812320398794,1.3712972235099667,1.3521874645783967,1.3171383280444902,1.3124761110202443,1.3464939065443606
medium,medium:1737,1737,986,1.3862435227783665,4.006653232411077,1.3107703843768066,1.3553007591871025,1.2696277511431273,1.270447691933013,1.2873406842993493
medium,medium:1738,1738,268,1.3873055915794952,3.632190612201924,1.3875303833605372,1.4048262853794202,1.3661509207518532,1.3679186107439976,1.3692279990057183
medium,medium:1739,1739,535,1.3794572713763964,3.9980590094016613,1.3407905099211266,1.3574602227434842,1.285287284889458,1.2828004533951833,1.3229069218688323
medium,medium:1740,1740,377,1.3893440859357293,4.022713615780764,1.3519140179533964,1.3585361840070012,1.2998632863980142,1.2893867681915245,1.3053190905150032
medium,medium:1741,1741,325,1.383757307254908,4.013976767227653,1.3429630967452197,1.350529377548874,1.2948166926931282,1.296358505653549,1.3270549244993417
medium,medium:1742,1742,1259,1.3807708984577833,3.9983578480928847,1.3214929081657234,1.3338183400207893,1.2609599911283076,1.2619001891725112,1.316757145936099
medium,medium:1743,1743,475,1.3828806289360196,3.9021093408707292,1.3248628540383185,1.3644397757465125,1.2808828722280017,1.2645284265195158,1.304723932842083
medium,medium:1744,1744,732,1.3906126819353695,4.0864529575512325,1.3024414834854545,1.355845158245385,1.2553448584036022,1.2482297733593601,1.2989671467918047
medium,medium:1745,1745,633,1.3891519405465695,4.01255359793552,1.3332961822946763,1.3312798854907328,1.2894480376610573,1.2807065746893598,1.3301616072881683
medium,medium:1746,1746,382,1.3838443683798203,3.898604877789925,1.370387870500337,1.3556844987556036,1.3566747604477587,1.3517466441100494,1.3790701394151437
medium,medium:1747,1747,375,1.383144525540925,3.861017200151541,1.3498289130231966,1.3616250181353264,1.313095983832135,1.3089327914986228,1.3404701141431408
medium,medium:1748,1748,443,1.3811539009799547,3.9855705049266854,1.3254120743347426,1.3557075915988162,1.2776387346177411,1.2683868965854779,1.3127939953911272
medium,medium:1749,1749,452,1.3842316700742003,4.078876002620445,1.328291141034383,1.3405276961374164,1.287511252052212,1.2792821764642193,1.3231146772058777
medium,medium:1750,1750,277,1.3856944418198927,4.060168517068915,1.3125777306356297,1.3213869857197975,1.2950162868219774,1.2872012219610327,1.3269422618993705
medium,medium:1751,1751,348,1.3859364102268321,3.816426913832335,1.3592423111233491,1.3778150772851832,1.3189971805056528,1.3162762669909558,1.3349321482997827
medium,medium:1752,1752,283,1.3850851097920733,4.039393209848097,1.3306695590499737,1.3069370983841444,1.2755960649355602,1.267083381031014,1.3212084210296224
medium,medium:1753,1753,238,1.3823609518703193,3.9516400462018937,1.3321447236155692,1.3629378614625727,1.3147450337652247,1.3092990307337022,1.3293678114577265
medium,medium:1754,1754,213,1.3860583226678742,4.0037997287200415,1.3383925235367373,1.3306543893539644,1.3160847452855795,1.3078480022688206,1.3494780665548245
medium,medium:1755,1755,364,1.3874552577081745,3.876232722380409,1.3765606083163313,1.3555654009230718,1.3339439906936088,1.3196365668576102,1.3624133293532246
medium,medium:1756,1756,824,1.3807112396315233,3.8778799697454427,1.339026347578598,1.373303721135401,1.3012038158161692,1.2968675787639552,1.3251162660528042
medium,medium:1757,1757,472,1.3884089534218258,3.946101655186757,1.331679386346201,1.3813986328305252,1.2835489333731909,1.2794563793329137,1.2987653224957674
medium,medium:1758,1758,876,1.3879985999977342,4.119498814982596,1.3100205558030118,1.334712627816784,1.2529543547627933,1.2421478396697063,1.3023232120536643
medium,medium:1759,1759,248,1.3886859790846386,4.051777728911069,1.3333666635038548,1.3468834359760637,1.3022761370155334,1.2948115691986835,1.3266143995905322
medium,medium:1760,1760,259,1.387338124880817,3.810336232194067,1.3698905438819364,1.3674418484936128,1.3220049322598613,1.3220086258059514,1.3561760132993892
