condition,track_id,particle_id,frame,time_s,x_px,z_px,ara_x,ara_y,dominance,sector
medium,medium:418,418,69,0.69,593.6802747791953,-171.5446516192345,1.0843372691257438,0.9623709708890127,0.046708240014756486,aB
medium,medium:418,418,71,0.71,585.8127619934793,-169.3176525384257,1.0623910658202025,0.9049033387039724,-0.03270559547582508,aB
medium,medium:418,418,74,0.74,574.3136226034309,-164.4984863773966,1.0253548909774448,1.0904118468790034,-0.06505695590155858,Ab
medium,medium:418,418,77,0.77,564.803379091869,-162.7613516367476,0.9051888149739984,1.0050787451198986,0.08973243990610302,Ba
medium,medium:418,418,79,0.79,559.5,-163.314193287505,1.0909147634758998,1.0414067261472915,0.04950803732860831,Ab
medium,medium:418,418,82,0.82,554.4983183856502,-165.4960762331839,1.0441115001494288,1.0037350000198064,0.04037650012962235,Ab
medium,medium:418,418,84,0.84,551.5987899019403,-167.3603171291467,1.1571455242469777,1.0064355235437805,0.15071000070319718,Ab
medium,medium:418,418,87,0.87,547.0783160865475,-171.1902634054562,1.179242308917181,1.1430564408071782,0.036185868110002906,Ab
medium,medium:418,418,89,0.89,542.9992697176242,-173.4997565725414,1.174241982459952,0.9416910155432839,0.11593299800323587,aB
medium,medium:418,418,92,0.92,535.5008138903961,-176.0135648399349,0.8629204261622864,0.9784535542185016,0.11553312805621518,bA
medium,medium:418,418,95,0.95,525.6060411311054,-177.5621251071123,0.9664883299687973,1.0145182318086576,0.018993438222545067,Ba
medium,medium:418,418,97,0.97,518.7998547918684,-177.9617618586641,1.0904798585433175,1.0451651876207417,0.045314670922575795,Ab
medium,medium:418,418,100,1.0,507.412351543943,-178.4118764845606,1.0219036694808763,0.9781214287940294,2.5098274905710483e-05,aB
medium,medium:418,418,102,1.02,499.6916426512968,-178.1661177439275,1.053763082440078,1.0329030517548792,0.020860030685198927,Ab
medium,medium:418,418,105,1.05,488.1582373560341,-177.735102653981,0.9208386686863512,1.0168242633951077,0.0623370679185411,Ba
medium,medium:418,418,108,1.08,476.5016816143498,-177.5039237668161,0.9464639209033973,0.9981035419032656,0.051639620999868296,bA
medium,medium:418,418,110,1.1,468.3960011936736,-177.3927185914652,1.0128035936558277,0.9915087112563034,0.004312304912131082,aB
medium,medium:418,418,119,1.19,432.4995535714286,-180.7252232142857,0.9985951397191432,0.9103442623897213,-0.08825087732942183,bA
medium,medium:418,418,121,1.21,424.758784676354,-181.6029062087186,1.0328384891845404,0.9783219635787336,0.011160452763273931,aB
medium,medium:418,418,124,1.24,412.5849268841395,-182.2551181102362,1.0403731498963904,0.9696488587481749,0.010022008644565261,aB
medium,medium:418,418,127,1.27,400.2266562336985,-183.2835159102765,0.980090313366132,1.0230732837508763,-0.003163597117008199,Ba
medium,medium:418,418,129,1.29,391.5,-183.5,0.9222558136594255,0.999778102602657,0.07752228894323143,bA
medium,medium:418,418,132,1.32,379.4103727075528,-183.9469532636561,1.0088905070152328,0.9749495275658479,-0.016159965418919398,aB
medium,medium:418,418,134,1.34,370.2638099106418,-184.1267262388302,1.0856639457910924,0.9941290395592269,0.07979298535031931,aB
medium,medium:418,418,137,1.37,356.6233552631579,-185.4756030701755,1.0073260182283907,0.9769648349681795,-0.01570914680342972,aB
medium,medium:418,418,139,1.39,347.5,-185.5033085194376,0.8768628629862555,0.998191483485187,0.12132862049893156,bA
medium,medium:418,418,142,1.42,332.1180861244019,-186.4974162679426,0.9996512521707271,1.0362346431841944,-0.03588589535492159,Ba
medium,medium:418,418,145,1.45,315.5,-187.5,1.0168645434135026,0.9931036495291233,0.009968192942625964,aB
medium,medium:418,418,147,1.47,304.4977628635347,-187.5,0.9099126667445113,1.0,0.09008733325548868,boundary
medium,medium:418,418,150,1.5,286.3136226034309,-188.4984863773966,0.9428189366348457,0.9721036719365199,0.029284735301674192,bA
medium,medium:418,418,152,1.52,274.1179055990827,-188.4970380278999,1.0317965681727028,1.0021594664305737,0.02963710174212908,Ab
medium,medium:418,418,155,1.55,255.5,-187.5,0.9691410644691592,0.9995539374304795,0.030412872961320336,bA
medium,medium:418,418,158,1.58,236.7463994990607,-186.4078480484241,0.97669391583809,1.023355176294659,-4.909213274906232e-05,Ba
medium,medium:418,418,160,1.6,224.499396572532,-185.3123340574463,0.9978921927248614,1.0239876338268694,-0.02187982655173082,Ba
medium,medium:418,418,163,1.63,205.9829614604462,-182.5002028397566,0.9330647620135025,0.9929609510196071,0.059896189006104605,bA
medium,medium:418,418,165,1.65,193.9062570589564,-180.9952563812966,0.9993152496609266,1.005800369816288,-0.005115619477214617,Ba
medium,medium:418,418,168,1.68,175.8303383897316,-177.6571761960327,0.9614853480426863,0.9362078555376757,-0.025277492505010546,bA
medium,medium:418,418,170,1.7,164.4960806270997,-175.5,1.0142426374204394,0.9860381417737958,0.00028077919423519226,aB
medium,medium:418,418,173,1.73,148.1456369717239,-171.5305564001216,0.9349216066866568,0.9420032642262979,0.007081657539641073,bA
medium,medium:418,418,176,1.76,130.5002838221381,-166.4997161778619,1.0933627223646945,0.923469368766605,0.016832091131299465,aB
medium,medium:418,418,178,1.78,119.4788587848933,-163.4045566502463,1.0406700768102162,0.9969549869865043,0.03762506379672048,aB
medium,medium:418,418,181,1.81,104.4741024938339,-157.3724308029597,1.0329727840397935,0.9935480358609534,0.02652081990074695,aB
medium,medium:418,418,183,1.83,95.16728797763281,-153.3434296365331,0.9383775764808158,0.9892599282885719,0.05088235180775613,bA
medium,medium:418,418,186,1.86,81.23061550759392,-146.2312150279776,1.0167835138318053,1.0243775118132301,-0.007593997981424794,Ab
medium,medium:418,418,189,1.89,67.5,-139.5,1.0576268393034367,1.053082381789385,0.004544457514051636,Ab
medium,medium:418,418,191,1.91,58.31020848310568,-134.5005391804457,1.1457788420285433,0.9803425966326063,0.12612143866114955,aB
medium,medium:418,418,194,1.94,45.55415617128463,-127.2670025188917,0.9596693948603497,0.9616718890357386,0.0020024941753888914,bA
medium,medium:418,418,196,1.96,37.68581713462923,-120.5016558675306,0.9808424608384454,0.990739900774521,0.009897439936075614,bA
medium,medium:418,418,199,1.99,26.60677427890976,-109.2400105848108,1.0873467389018403,0.9476920551275383,0.035038794029378595,aB
medium,medium:418,418,202,2.02,11.09659219137892,-96.99300383660574,1.0274205477039469,1.0628039232115258,-0.035383375507578974,Ab
medium,medium:1161,1161,-60,-0.6,1150.283073496659,-43.78530066815145,0.991545570493668,1.0031613549817604,0.005293074524571617,Ba
medium,medium:1161,1161,-58,-0.58,1146.103440260344,-43.9049279404928,1.0374450283989536,0.9893131715837438,0.02675819998269735,aB
medium,medium:1161,1161,-56,-0.56,1142.141643661075,-44.06243363771502,0.9610944469600948,0.9942767307868688,0.03318228382677402,bA
medium,medium:1161,1161,-53,-0.53,1135.5,-44.09035621198957,0.876439233308261,1.0052587757704596,0.11830199092127935,Ba
medium,medium:1161,1161,-51,-0.51,1130.852999340804,-43.95671281037135,1.1064508893275837,1.008243178478505,0.09820771084907864,Ab
medium,medium:1161,1161,-48,-0.48,1124.551425269646,-43.87037750385208,1.0406496347199712,1.012569430452204,0.02808020426776725,Ab
medium,medium:1161,1161,-46,-0.46,1120.474645863272,-43.59536029562718,1.0383316141728514,0.9962252706286349,0.03455688480148622,aB
medium,medium:1161,1161,-44,-0.44,1116.497475257524,-43.68935568572006,0.9965042428064029,1.0151706648682997,-0.011674907674702584,Ba
medium,medium:1161,1161,-41,-0.41,1110.477984845382,-43.59512594716363,1.004962536373833,0.985238901772955,-0.009798561853211929,aB
medium,medium:1161,1161,-39,-0.39,1106.481751824818,-43.59812304483837,1.0084787239248683,1.0307597257937298,-0.022281001868861505,Ab
medium,medium:1161,1161,-36,-0.36,1100.486131086912,-43.21902609410314,1.0021984831848805,1.0453655780802116,-0.043167094895331104,Ab
medium,medium:1161,1161,-34,-0.34,1096.498661567878,-43.12217973231358,1.0074983041058747,0.9550559225979749,-0.0374457732961504,aB
medium,medium:1161,1161,-32,-0.32,1092.613083070061,-42.92083255900391,0.9743325859585866,0.9667433552655312,-0.007589230693055393,bA
medium,medium:1161,1161,-29,-0.29,1085.808520599251,-42.07677902621723,0.9919440609670354,0.9936555359920948,0.0017114750250594168,bA
medium,medium:1161,1161,-27,-0.27,1081.629129955947,-41.53001101321586,1.058912434295298,0.9945440109373966,0.05345644523269466,aB
medium,medium:1161,1161,-24,-0.24,1075.107641533384,-41.42701193196243,1.0822887699981025,0.999326430289104,0.08161520028720648,aB
medium,medium:1161,1161,-22,-0.22,1071.009480626546,-40.7881286067601,0.9567617773307954,1.003061416432395,0.04017680623680964,Ba
medium,medium:1161,1161,-20,-0.2,1066.489299202686,-39.91061686949224,1.1074749769732235,0.8949142754956889,0.0023892524689124173,aB
medium,medium:1161,1161,-17,-0.17,1059.242864693446,-39.39429175475687,0.9490217326271315,0.9850960937250405,0.03607436109790896,bA
medium,medium:1161,1161,-15,-0.15,1054.501613646842,-38.67358229598894,1.0077156481851282,1.0713567797511412,-0.06364113156601303,Ab
medium,medium:1161,1161,-12,-0.12,1046.499370277078,-37.4972712006717,0.9766693902759065,1.0205166854964383,0.002813924227655251,Ba
medium,medium:1161,1161,-10,-0.1,1041.251251042535,-36.59382819015846,1.0296216147574084,0.9127444357554049,-0.0576339494871867,aB
medium,medium:1161,1161,-8,-0.08,1035.376344086022,-35.52605459057072,0.9908531244784331,1.013853587412679,-0.004706711891112159,Ba
medium,medium:1161,1161,-5,-0.05,1025.993635803736,-34.29850133442825,1.0102101120318872,0.9912330437401778,0.0014431557720649968,aB
medium,medium:1161,1161,-3,-0.03,1018.502206345871,-33.50241647404917,1.0603201303973357,1.0402874848708765,0.020032645526459225,Ab
medium,medium:1161,1161,0,0.0,1006.497509578544,-32.50134099616858,1.053815166078612,1.0073572662285304,0.04645789985008153,Ab
medium,medium:1161,1161,2,0.02,997.0189681335356,-32.57188922610015,1.0603985875352022,1.0242705000815198,0.036128087453682456,Ab
medium,medium:1161,1161,4,0.04,986.0929487179487,-34.23277243589744,0.9926242915019677,1.0119970026627387,-0.004621294164706469,Ba
medium,medium:1161,1161,7,0.07,965.9450137958219,-40.58513992905006,1.0122063238499617,1.049613459626768,-0.03740713577680643,Ab
medium,medium:1161,1161,9,0.09,952.5903556934829,-48.59202673669134,0.9830896065043124,1.0219162309608747,-0.005005837465187124,Ba
medium,medium:1161,1161,12,0.12,932.5911008013496,-65.75221425558836,0.9924087593613051,1.0257371009096687,-0.018145860270973868,Ba
medium,medium:1161,1161,14,0.14,920.2961822660099,-79.00903119868637,0.9525733481856111,1.0082500976343003,0.039176554180088585,Ba
medium,medium:1161,1161,16,0.16,906.6104148660329,-91.5585566119274,0.988474938257048,0.9869368159334688,-0.001538122323579194,bA
medium,medium:1161,1161,19,0.19,885.2417262377548,-109.6041832141912,0.9752492493026481,1.0002808896699535,0.024469861027398343,Ba
medium,medium:1161,1161,21,0.21,870.242215178072,-122.403878426254,0.9782184339934878,0.9699536174235465,-0.00826481656994138,bA
medium,medium:1161,1161,24,0.24,845.3706417382516,-145.3767054067711,1.0090727493031268,1.0203455146689908,-0.011272765365863968,Ab
medium,medium:1161,1161,26,0.26,830.6073343341196,-161.4424190435342,0.9868354383546261,1.0103630640080752,0.0028014976372987554,Ba
medium,medium:1161,1161,28,0.28,820.4729701952724,-173.5954779033916,0.907604485428879,0.9608327687704503,0.05322828334157137,bA
medium,medium:1161,1161,31,0.31,807.6064434617814,-184.9029269319857,0.9283250620284375,0.9365910775014359,0.008266015472998434,bA
medium,medium:1161,1161,33,0.33,797.9526376588371,-190.3396226415094,0.9552557423927437,1.0191922652025525,0.02555199240470385,Ba
medium,medium:1161,1161,36,0.36,782.4779848453819,-195.4048740528364,0.9387751259345137,0.9619055640420683,0.023130438107554552,bA
medium,medium:1161,1161,38,0.38,772.2018388791594,-197.0402802101576,0.9634207128845673,1.0063335625238263,0.03024572459160635,Ba
medium,medium:1161,1161,40,0.4,760.8018392818043,-197.9551127654916,0.9996185412314292,1.0001080676374814,0.0002733911310893733,Ba
medium,medium:1161,1161,43,0.43,741.6623064602243,-198.9981313400961,1.002886720860839,0.9706278242839027,-0.026485454855258328,aB
medium,medium:1161,1161,45,0.45,727.1079559989768,-199.4221028396009,1.0293432356883851,0.9792665787662216,0.008609814454606735,aB
medium,medium:1161,1161,48,0.48,703.7706036745407,-203.5,1.0060997932078237,1.0628972044016594,-0.056797411193835634,Ab
medium,medium:1161,1161,50,0.5,686.9989939637827,-206.1495640509725,1.001021990649864,0.9488954859436852,-0.050082523406450696,aB
medium,medium:1161,1161,52,0.52,669.4980348119034,-209.5025266704099,1.0351055305503776,1.0194528234419222,0.015652707108455344,Ab
medium,medium:1161,1161,55,0.55,644.1049022098044,-209.4267208534417,0.9655492327411811,0.9970239983375249,0.03147476559634377,bA
medium,medium:1161,1161,57,0.57,627.5,-207.5,0.9953604775179123,1.0292983961829294,-0.024658873700841744,Ba
medium,medium:1161,1161,60,0.6,602.5025367833587,-204.2407407407407,0.9724967482208808,0.9601794506488434,-0.012317297572037478,bA
medium,medium:1161,1161,62,0.62,585.7757591487153,-203.2841941344407,1.0262362000162042,1.0085315324483337,0.01770466756787048,Ab
medium,medium:1161,1161,65,0.65,562.5007793364507,-201.3756401692274,1.0190915252365549,1.033769665510862,-0.014678140274307028,Ab
medium,medium:1161,1161,67,0.67,547.1068799187611,-199.4257425742574,0.9633422167254251,1.0508392140612146,-0.014181430786639693,Ba
medium,medium:1161,1161,69,0.69,532.3734042553192,-197.6540425531915,0.9793095578806184,1.0000061525582418,0.02068428956113988,Ba
medium,medium:1161,1161,72,0.72,510.2729658792651,-194.8957630296213,0.992705898282414,1.0276701791364826,-0.020376077418896577,Ba
medium,medium:1161,1161,74,0.74,496.518018018018,-193.0011261261261,1.0326613965331781,1.0074994139952012,0.025161982537976968,Ab
medium,medium:1161,1161,77,0.77,476.5793329964629,-189.7794340576048,1.0567012597413246,0.94018495845859,-0.00311378180008548,aB
medium,medium:1161,1161,83,0.83,439.7515022976316,-185.0607988688583,0.946021250981554,1.0489783710699443,0.005000377948501722,Ba
medium,medium:1161,1161,85,0.85,427.531449407475,-182.0896384077788,0.9754860060537907,1.0040450158424088,0.02046897810380055,Ba
medium,medium:1161,1161,88,0.88,411.064435742257,-179.3243147027412,0.9675772970513761,1.0065389683769046,0.02588373457171933,Ba
medium,medium:1161,1161,90,0.9,399.4721841600439,-177.3732529460126,1.042777333937364,0.9878747760137552,0.030652109951119222,aB
medium,medium:1161,1161,93,0.93,382.7962671463908,-171.8585563301102,1.0292794515321175,1.0210300833858317,0.008249368146285851,Ab
medium,medium:1161,1161,95,0.95,371.8922686945501,-169.5792141951838,1.0292616051865309,0.9854133730846121,0.014674978271142947,aB
medium,medium:1161,1161,97,0.97,361.5011223344557,-167.5,0.9182898609837231,0.957631408951345,0.039341547967621904,bA
medium,medium:1161,1161,100,1.0,346.5027886800248,-165.4961784755216,0.9775300457467385,1.034545527968086,-0.012075573714824483,Ba
medium,medium:1161,1161,102,1.02,337.9580692345198,-165.1999024865919,0.8903308650776764,0.9910142038852002,0.10068333880752378,bA
medium,medium:1161,1161,105,1.05,326.5934042997287,-165.2492172824045,0.9950160857908483,1.0297555478330778,-0.024771633623926093,Ba
medium,medium:1161,1161,107,1.07,320.0007302823759,-165.4997565725414,1.0953961291846437,1.0243127011391282,0.07108342804551548,Ab
medium,medium:1161,1161,109,1.09,313.9589070112264,-166.1957212454988,0.9922253032678443,1.0117004582475375,-0.00392576151538182,Ba
medium,medium:1161,1161,112,1.12,302.5083480652131,-167.7768611274799,1.0474427233605341,0.9266046731154889,-0.02595260352397699,aB
medium,medium:1161,1161,114,1.14,294.9267544650911,-168.5000902038607,1.0134066501010484,0.958511053137229,-0.02808229676172269,aB
medium,medium:1161,1161,117,1.17,283.0805644060082,-170.0307237141557,0.9692051820463913,0.9919627680436559,0.02275758599726463,bA
medium,medium:1161,1161,119,1.19,274.7796248934357,-171.1153026427963,1.0465020911075669,1.0069052479522627,0.03959684315530421,Ab
medium,medium:1161,1161,121,1.21,266.1195179770842,-172.4253259581193,1.0204992186993076,1.0377331794571358,-0.017233960757828237,Ab
medium,medium:1161,1161,124,1.24,251.3143664245359,-174.501614205004,1.0031103392393153,0.9990923463964607,0.0022026856357759694,aB
medium,medium:1161,1161,126,1.26,240.4989665150889,-175.5,0.9852384732830656,0.9822134341736521,-0.00302503910941343,bA
medium,medium:1161,1161,129,1.29,222.4112887310045,-177.0546674560884,1.057200853154642,0.9760662200884814,0.03326707324312339,aB
medium,medium:1161,1161,131,1.31,210.2555205047319,-177.414601171699,0.9857525791102055,0.9812900767874522,-0.004462502322753359,bA
medium,medium:1161,1161,133,1.33,196.7770198251972,-177.1168194414837,1.0383591678362556,0.9781361490123244,0.016495316848579966,aB
medium,medium:1161,1161,136,1.36,177.6880048465267,-176.5002019386107,1.0217404398264631,1.0011600380627645,0.020580401763698575,Ab
medium,medium:1161,1161,138,1.38,164.9970688812897,-175.5,1.0533467784152468,1.0064182368115953,0.04692854160365156,Ab
medium,medium:1161,1161,141,1.41,146.5027886800248,-173.4961784755216,0.8482394151406503,1.0072900905584206,0.14447049430092918,Ba
medium,medium:1161,1161,143,1.43,134.5735623599701,-171.9796489917849,0.9915792748838567,1.010398957724809,-0.0019782326086655866,Ba
medium,medium:1161,1161,145,1.45,122.6560693641619,-170.052408477842,0.9891603045903656,0.96728959135379,-0.021870713236575634,bA
medium,medium:1161,1161,148,1.48,106.0029311187103,-167.5,1.053110686391154,1.0163467201373237,0.03676396625383016,Ab
medium,medium:1161,1161,150,1.5,94.49958711808422,-165.4969033856317,0.9375872608034519,0.992754030151925,0.05516676934847309,bA
medium,medium:1161,1161,153,1.53,77.88038277511961,-162.5022009569378,0.9674243785870229,0.9913573080932714,0.02393292950624848,bA
medium,medium:1161,1161,155,1.55,67.51589673913044,-160.0926630434783,0.9566766893780536,1.0153949184726605,0.027928392149285886,Ba
medium,medium:1161,1161,157,1.57,56.49906542056075,-157.4954970263381,1.000535064560834,1.0269852152957386,-0.026450150734904643,Ab
medium,medium:1161,1161,160,1.6,42.50110337803429,-153.5082328976405,0.9691933825124658,1.0226316621821778,0.00817495530535639,Ba
medium,medium:1161,1161,162,1.62,34.28483742534837,-150.5494359654944,0.9451652640241236,0.9424863301345798,-0.0026789338895437664,bA
medium,medium:1161,1161,165,1.65,23.5,-145.5019629837353,0.8914657266666088,0.8843447506560038,-0.007120976010605018,bA
medium,medium:1161,1161,167,1.67,21.52641664385437,-143.3731179852176,0.08771397974990028,0.6820347867277727,0.5943208069778725,bA
medium,medium:1161,1161,169,1.69,24.50020584602717,-139.5,1.0904075493677923,0.9503392738026119,0.04074682317040412,aB
medium,medium:1161,1161,172,1.72,28.72296273856407,-131.6758558012723,0.9507625037644445,1.1162006024589997,-0.06696310622344415,Ba
medium,medium:1161,1161,174,1.74,30.30993377483444,-126.3079470198676,0.8459827678330921,0.9907830556221412,0.14480028778904908,bA
medium,medium:1161,1161,177,1.77,29.01774042950514,-118.4263305322129,1.0007201583626142,1.1281730803278431,-0.12745292196522895,Ab
medium,medium:1161,1161,179,1.79,24.52453245324532,-111.2820682068207,1.1052420435727268,1.0537216621355892,0.05152038143713766,Ab
medium,medium:1161,1161,182,1.82,5.033906715183592,-98.31607674495534,1.0341129358203112,1.051675400322002,-0.017562464501690744,Ab
medium,medium:1617,1617,-56,-0.56,1148.605105105105,-43.55705705705706,1.087409955929092,0.9616351347689343,0.049045090698026206,aB
medium,medium:1617,1617,-54,-0.54,1144.250731487733,-43.58744091829845,0.9848822613562856,1.0045103074257302,0.010607431217984131,Ba
medium,medium:1617,1617,-51,-0.51,1137.502523836231,-43.5,0.841586735678344,1.0210624961465766,0.1373507681750794,Ba
medium,medium:1617,1617,-49,-0.49,1133.227296587927,-43.5,1.063196541411759,1.0,0.06319654141175901,boundary
medium,medium:1617,1617,-46,-0.46,1126.499794153973,-43.5,0.9987621218454442,1.0,0.0012378781545557827,boundary
medium,medium:1617,1617,-44,-0.44,1121.627977005201,-43.47276211333151,1.1767683251299128,0.9969754095183226,0.17374373464823545,aB
medium,medium:1617,1617,-41,-0.41,1115.526402188782,-43.37428180574555,1.0211096021419783,0.932686400786465,-0.046203997071556646,aB
medium,medium:1617,1617,-39,-0.39,1111.442493039195,-42.60826729492397,0.9013744126338054,1.060453937576862,0.03817164978933263,Ba
medium,medium:1617,1617,-36,-0.36,1105.016424038821,-42.43113101903695,1.0265503348362044,0.9887570710193638,0.015307405855568224,aB
medium,medium:1617,1617,-34,-0.34,1100.465272136474,-42.17181153533713,1.1396690474331246,0.9730264415282567,0.11269548896138126,aB
medium,medium:1617,1617,-31,-0.31,1093.902166317261,-42.09713487071978,1.0899877371824895,1.0137768519148558,0.07621088526763375,Ab
medium,medium:1617,1617,-28,-0.28,1087.5,-41.50196298373528,0.9173871125706409,1.0454178022580862,0.0371950851712729,Ba
medium,medium:1617,1617,-26,-0.26,1082.753606853021,-41.4168169522092,1.0428508061931714,0.9896835078480507,0.03253431404122209,aB
medium,medium:1617,1617,-23,-0.23,1075.873910675381,-41.19090413943355,0.9710691359013904,0.9881746136605571,0.01710547775916671,bA
medium,medium:1617,1617,-21,-0.21,1071.331908070551,-39.9973276322822,0.9731815942977652,0.9584747665991484,-0.014706827698616753,bA
medium,medium:1617,1617,-18,-0.18,1063.758914316126,-39.60723789249601,1.065729187236518,1.0495154823773782,0.016213704859139755,Ab
medium,medium:1617,1617,-16,-0.16,1058.708737864078,-39.31354810238305,1.1055128285469233,0.9938527933636225,0.09936562191054588,aB
medium,medium:1617,1617,-13,-0.13,1050.903774464119,-37.90214352283318,1.1007486248814407,1.003197758970387,0.09755086591105355,Ab
medium,medium:1617,1617,-11,-0.11,1045.89250317662,-37.57280813214739,1.034030352788259,1.0624333148369964,-0.02840296204873738,Ab
medium,medium:1617,1617,-8,-0.08,1036.672576559982,-36.49873359428966,1.07534659075072,0.9669177133397007,0.0422643040904207,aB
medium,medium:1617,1617,-6,-0.06,1030.253704535249,-35.58554108666367,0.9147438817126677,1.0785446980588032,0.006711420228529108,Ba
medium,medium:1617,1617,-3,-0.03,1019.5,-33.7707240293809,1.0759989035043138,0.9721231772309199,0.04812208073523372,aB
medium,medium:1617,1617,0,0.0,1006.499587118084,-33.50309661436829,1.0239604815901997,1.0106863144130984,0.013274167177101281,Ab
medium,medium:1617,1617,2,0.02,996.4972113199752,-33.50382152447841,1.1339321776040332,1.0208820503470535,0.11305012725697972,Ab
medium,medium:1617,1617,5,0.05,978.5047801147227,-35.88240917782026,1.0083887907361004,1.019405349145092,-0.011016558408991628,Ab
medium,medium:1617,1617,7,0.07,964.6053310404127,-41.43938091143594,1.097572498093441,1.0241501635783077,0.07342233451513325,Ab
medium,medium:1617,1617,10,0.1,943.6273326015368,-55.46899012074643,1.1201417306922,1.0391825483656938,0.08095918232650612,Ab
medium,medium:1617,1617,12,0.12,929.7610876451954,-67.39308342133052,1.075145360639964,0.9984796954221988,0.07362505606216274,aB
medium,medium:1617,1617,15,0.15,910.1586523736601,-87.94640122511485,0.9212764055771411,0.9950447877523304,0.07376838217518933,bA
medium,medium:1617,1617,17,0.17,896.0945725599813,-101.0982995574191,1.0117184533415293,1.0063100446281417,0.005408408713387658,Ab
medium,medium:1617,1617,20,0.2,875.8407146451938,-119.8387015601409,0.9984423122416995,1.0163194976370509,-0.01476180987875042,Ba
medium,medium:1617,1617,22,0.22,863.3921205711264,-133.7585933368588,0.9948241510458843,1.0219153307031488,-0.01673948174903306,Ba
medium,medium:1617,1617,25,0.25,844.980065093572,-156.4981692432872,0.9594644373520183,1.0163738712444406,0.024161691403541186,Ba
medium,medium:1617,1617,28,0.28,826.8351237739374,-175.3411957029425,1.0536571297159842,0.9570079550447956,0.010665084760779875,aB
medium,medium:1617,1617,30,0.3,816.3926656658804,-185.4424190435342,0.9665988797198733,1.004993344270589,0.0284077760095377,Ba
medium,medium:1617,1617,33,0.33,803.6421870812114,-195.6435272045028,0.9800877840800121,0.9753276778876872,-0.00476010619232492,bA
medium,medium:1617,1617,35,0.35,795.7571353065539,-199.6057082452431,0.9330174121584958,0.9132071758959728,-0.019810236262522984,bA
medium,medium:1617,1617,38,0.38,779.5,-203.5,1.0979625695573056,1.0604587217300734,0.03750384782723226,Ab
medium,medium:1617,1617,40,0.4,763.5,-205.496918767507,0.9848902760110823,0.9221362667535169,-0.06275400925756536,bA
medium,medium:1617,1617,43,0.43,743.4574299312533,-199.7384981491275,0.9716149417497989,0.9322312721223787,-0.03938366962742024,bA
medium,medium:1617,1617,45,0.45,729.9561743341404,-197.1084745762712,0.9456563828503297,1.0803472287106455,-0.026003611560975193,Ba
medium,medium:1617,1617,48,0.48,708.4966740576497,-199.3124370086676,1.0990128457522343,1.005436292156128,0.0935765535961064,Ab
medium,medium:1617,1617,50,0.5,694.2046427766509,-201.1442416046879,1.0100660625747813,0.9825146113611061,-0.0074193260641126635,aB
medium,medium:1617,1617,53,0.53,673.5019651880966,-197.4974733295901,1.0416843993218357,0.9589183820724874,0.0006027813943230154,aB
medium,medium:1617,1617,56,0.56,655.1077859497844,-193.3728125792544,1.0036760219301613,0.9659064950116845,-0.030417483058154282,aB
medium,medium:1617,1617,58,0.58,643.5,-191.5,0.9707988641440891,0.9898384374681843,0.019039573324095227,bA
medium,medium:1617,1617,61,0.61,626.6568047337278,-189.844725566211,1.1024685678465935,1.0203201283169376,0.08214843952965589,Ab
medium,medium:1617,1617,63,0.63,616.5004128819157,-189.4969033856317,1.0610515639391744,1.0136669403212069,0.04738462361796758,Ab
medium,medium:1617,1617,66,0.66,599.7603698811097,-189.606605019815,1.2288908748587188,1.005279623770105,0.2236112510886139,Ab
medium,medium:1617,1617,68,0.68,588.6712121212121,-189.8270562770563,1.052453246334024,1.0247258144943938,0.027727431839630112,Ab
medium,medium:1617,1617,71,0.71,571.5,-190.2699687639447,0.9375952103386519,0.9856155382100683,0.04802032787141641,bA
medium,medium:1617,1617,73,0.73,560.0697969543147,-190.7711505922166,1.0467498201836958,1.0184552520600956,0.028294568123600206,Ab
medium,medium:1617,1617,76,0.76,543.5,-191.5,1.010149976551687,1.048268759126454,-0.03811878257476686,Ab
medium,medium:1617,1617,78,0.78,531.4235774432253,-191.8821127838734,1.0075003699655567,1.019986752845394,-0.012486382879837388,Ab
medium,medium:1617,1617,81,0.81,512.7674955139707,-193.0794668033838,1.0923455603162318,1.0061583711962163,0.08618718912001544,Ab
medium,medium:1617,1617,84,0.84,494.2506192299032,-193.5886061697816,1.0001579000880754,1.0194026825659812,-0.019244782477905842,Ab
medium,medium:1617,1617,86,0.86,481.1289414414414,-194.5298423423423,1.0163090122746343,1.0320582186168326,-0.01574920634219823,Ab
medium,medium:1617,1617,93,0.93,435.376061353054,-195.5264311147631,0.9269551021007417,0.9976809708259896,0.07072586872524789,bA
medium,medium:1617,1617,95,0.95,422.5756934152022,-195.6536099936481,1.018778410822184,0.9856118070409157,0.004390217863099677,aB
medium,medium:1617,1617,98,0.98,403.5,-195.5,0.9687435902597504,1.003803808347627,0.02745260139262251,Ba
medium,medium:1617,1617,100,1.0,391.0,-195.5,1.0395961862030254,1.0,0.03959618620302541,boundary
medium,medium:1617,1617,103,1.03,372.4979069767442,-194.5037209302326,0.9996871805084981,0.9741764491603921,-0.025510731348105997,bA
medium,medium:1617,1617,105,1.05,360.4066875653082,-194.751724137931,0.9679050443313101,0.988629237403642,0.020724193072331865,bA
medium,medium:1617,1617,108,1.08,342.7962671463908,-195.1414436698898,0.9413610660386339,1.0061151920329379,0.052523741928428236,Ba
medium,medium:1617,1617,110,1.1,331.2463729886574,-195.3935637035083,1.0242984933315407,1.0117829079360994,0.012515585395441287,Ab
