condition,track_id,particle_id,frame,time_s,x_px,z_px,ara_x,ara_y,dominance,sector
low,low:1639,1639,742,7.42,0.50738322,1.0447835e-06,1.06114305216431,0.9868191632217712,0.04796221538608114,aB
low,low:1639,1639,762,7.62,0.50957047,3.2271784e-06,0.9880473612341625,0.9834945219892032,-0.004552839244959306,bA
low,low:1639,1639,782,7.82,0.50748659,2.2482747e-06,1.0118918268886752,1.0081650457768285,0.0037267811118466554,Ab
low,low:1639,1639,802,8.02,0.50517618,7.3100717e-05,0.9578940658965617,0.8671349761355894,-0.09075908976097224,bA
low,low:1639,1639,822,8.22,0.50497198,5.3291946e-06,0.9051669639832198,0.7951692374907976,-0.10999772649242223,bA
low,low:1639,1639,843,8.43,0.50513246,4.7436707e-06,1.0881695216935277,0.9992127430902198,0.08738226478374744,aB
low,low:1639,1639,863,8.63,0.50761374,7.3215864e-05,1.5852175632484504,0.11322984328227925,-0.3015525934692703,aB
low,low:1639,1639,883,8.83,0.50430711,1.4571048e-06,1.0095369458349999,0.9972396897097036,0.006776635544703424,aB
low,low:1639,1639,903,9.03,0.50521162,3.2679995e-06,1.0760188762378171,1.0110320793640248,0.06498679687379227,Ab
low,low:1639,1639,923,9.23,0.50406391,0.00027675219,0.9173493049006213,0.9152684243829756,-0.0020808805176456557,bA
low,low:1639,1639,943,9.43,0.5036553,1.3662023e-05,0.9770999902301735,1.1680725063693138,-0.14517249659948728,Ba
low,low:1639,1639,964,9.64,0.50332844,1.6041014e-06,1.1454719371080435,1.0065282184498674,0.13894371865817612,Ab
low,low:1639,1639,984,9.84,0.50656319,1.5074389e-06,0.9716962210494572,1.0061476472143875,0.02215613173615527,Ba
low,low:1639,1639,1004,10.04,0.50767054,1.1813227e-06,0.9991311365993122,1.0163722822198205,-0.015503418819132642,Ba
low,low:1639,1639,1024,10.24,0.50810949,2.9460403e-06,0.9724416437939929,0.993478615630423,0.021036971836430052,bA
low,low:1639,1639,1044,10.44,0.50829675,1.317046e-06,1.0221959079114975,1.0472233651047655,-0.025027457193268043,Ab
low,low:1639,1639,1065,10.65,0.50840158,4.6062877e-06,1.0623963866192196,1.0004706386217939,0.061925747997425784,Ab
low,low:1639,1639,1085,10.85,0.50950371,4.0089835e-06,1.1343695670464105,0.9896067280840569,0.12397629513046737,aB
low,low:1639,1639,1105,11.05,0.50973554,3.8534076e-06,0.7955297117874744,0.9950469514525996,0.19951723966512513,bA
low,low:1639,1639,1125,11.25,0.50956324,3.2448205e-06,0.9441626754759082,0.9907717818599159,0.046609106384007726,bA
low,low:1639,1639,1145,11.45,0.51115812,1.4014861e-07,0.9362351345289295,0.9881328258851141,0.051897691356184605,bA
low,low:1639,1639,1165,11.65,0.51298213,3.1990737e-06,0.3690333028382755,1.0079440012868783,0.6230226958748462,Ba
low,low:1639,1639,1186,11.86,0.51323746,0.0013389449,1.0453452724082164,1.1641724084346878,-0.11882713602647144,Ab
low,low:1639,1639,1206,12.06,0.50887406,6.8136265e-05,0.9904731213882088,1.3568617478487912,-0.34733486923699997,Ba
low,low:1639,1639,1226,12.26,0.51492422,7.4227921e-05,0.9283758384040359,1.0006767135128143,0.07094744808314979,Ba
low,low:1639,1639,1246,12.46,0.51362227,6.4036192e-06,1.0147051859330125,1.004773556242273,0.009931629690739463,Ab
low,low:1639,1639,1266,12.66,0.51014822,2.6401812e-07,1.44304099741848,0.9833889376780977,0.42642993509657756,aB
low,low:1639,1639,1287,12.87,0.51153114,3.7311079e-06,1.0936796391265649,0.9994284089869381,0.09310804811350293,aB
low,low:1639,1639,1307,13.07,0.51485532,0.00012382139,0.9082609944070044,1.6708777079206603,-0.5791387023276646,Ba
low,low:1639,1639,1327,13.27,0.51409091,3.064279e-07,0.6745065752649005,1.1164812217107603,0.2090122030243392,Ba
low,low:1639,1639,1347,13.47,0.51313402,4.0443602e-06,1.9131409153408498,0.7454875714358542,0.658628486776704,aB
low,low:1639,1639,1367,13.67,0.51422125,3.4308155e-06,0.9239849464440925,0.9915308996829413,0.06754595323884882,bA
low,low:1639,1639,1387,13.87,0.51463115,3.7642641e-06,0.9837881019839987,0.9973391450263288,0.013551043042330124,bA
low,low:1639,1639,1408,14.08,0.51518224,1.6361234e-06,0.9347351899081856,0.9851283725796629,0.0503931826714773,bA
low,low:1639,1639,1428,14.28,0.51546968,2.7518989e-06,1.7732078088393493,0.9095813326497277,0.682789141489077,aB
low,low:1639,1639,1448,14.48,0.51548039,1.5742377e-07,1.9231237851180123,1.634998044562831,0.28812574055518136,Ab
low,low:1639,1639,1468,14.68,0.51490665,2.0177032e-06,0.9029868082914951,1.02973193926325,0.06728125244525485,Ba
low,low:1639,1639,1488,14.88,0.51599202,3.3840956e-05,0.9709313903606849,0.9574424467353512,-0.013488943625333705,bA
low,low:1639,1639,1509,15.09,0.51476719,5.2003189e-05,0.8877451928268247,0.8929269917145921,0.005181798887767375,bA
low,low:1639,1639,1529,15.29,0.51171945,1.9157174e-06,1.05291167013909,1.0150296362886693,0.03788203385042066,Ab
low,low:1639,1639,1549,15.49,0.51398709,9.6837949e-07,0.9540688690173251,0.9965969314367662,0.04252806241944107,bA
low,low:1639,1639,1569,15.69,0.51492212,1.9061006e-06,0.9773634842455219,0.9834905033411373,0.006127019095615416,bA
low,low:1639,1639,1589,15.89,0.5154702,4.7631925e-06,1.098078753504545,0.9960684430936323,0.09414719659817739,aB
low,low:1639,1639,1609,16.09,0.51629566,4.3270424e-06,0.992869052999944,0.9904051715800083,-0.0024638814199356984,bA
low,low:1639,1639,1630,16.3,0.51547978,3.5038163e-06,0.8175712986101608,1.0148642105070136,0.16756449088282566,Ba
low,low:1639,1639,1650,16.5,0.51528939,3.1951026e-06,0.9691942870484244,1.00615069536197,0.024655017589605532,Ba
low,low:1639,1639,1670,16.7,0.51490628,2.4746236e-06,0.9852123333929347,0.9612422960509474,-0.023970037341987327,bA
low,low:1639,1639,1690,16.9,0.51404588,4.0051553e-06,1.048983384697259,0.9646057407832824,0.013589125480541364,aB
low,low:1639,1639,1710,17.1,0.51394637,1.9842176e-06,1.1717265292576733,1.148505623170172,0.02322090608750127,Ab
low,low:1639,1639,1731,17.31,0.51498872,0.00030090425,1.178849239923829,1.0864959623040187,0.09235327761981038,Ab
low,low:1639,1639,1751,17.51,0.52048291,9.7383333e-05,0.34867391139795334,1.3018678583265488,0.3494582302754978,Ba
low,low:1639,1639,1771,17.71,0.5136259,7.3597007e-07,0.9418258495327271,1.0035863010437482,0.05458784942352468,Ba
low,low:1639,1639,1791,17.91,0.5147635,2.1278823e-06,1.7335308725206686,1.0288296755849504,0.7047011969357182,Ab
low,low:1639,1639,1811,18.11,0.51675008,2.5679875e-06,1.0782096047041778,1.0001953620007848,0.07801424270339297,Ab
low,low:1639,1639,1831,18.31,0.52269631,7.3545518e-07,0.9530479989573953,0.9958835175913058,0.04283551863391044,bA
low,low:1639,1639,1852,18.52,0.51351731,0.0022266281,0.906690079366817,1.0350094950208162,0.05830042561236681,Ba
low,low:1639,1639,1872,18.72,0.50753146,2.794388e-05,1.1596714867869637,1.0929486330760265,0.06672285371093722,Ab
low,low:1639,1639,1892,18.92,0.50756906,1.0664787e-05,1.314030696503288,0.996252435810432,0.31028313231371996,aB
low,low:1639,1639,1912,19.12,0.50574899,4.0198292e-06,1.0343164827576354,0.997567705396449,0.03188418815408445,aB
low,low:1639,1639,1932,19.32,0.50855361,1.3001851e-06,0.9188997872462744,1.0056276893797258,0.07547252337399979,Ba
low,low:1639,1639,1953,19.53,0.51046912,1.8153406e-06,0.8145048602536503,1.021942746891776,0.16355239285457357,Ba
low,low:1734,1734,-44,-0.44,0.21189796,0.26973818,0.9967076726915319,0.9912834964772625,-0.005424176214269383,bA
low,low:1734,1734,-24,-0.24,0.28885009,0.26892226,1.0015434518915771,1.002733826214475,-0.0011903743228978136,Ab
low,low:1734,1734,-4,-0.04,0.3738419,0.28286507,1.0306104989553038,0.9983449472223365,0.02895544617764023,aB
low,low:1734,1734,16,0.16,0.58182109,0.16936792,1.011523021961663,0.994672276483762,0.0061952984454251014,aB
low,low:1734,1734,36,0.36,0.8148365,0.012061099,0.8273145409677172,0.8701990924269214,0.04288455145920422,bA
low,low:1734,1734,56,0.56,1.1610611,0.058018717,0.9697534943291677,0.9980210180551475,0.02826752372597985,bA
low,low:1734,1734,77,0.77,1.374178,0.078117514,0.9095787651479931,0.9770090933946661,0.06743032824667305,bA
low,low:1734,1734,97,0.97,1.4093075,0.069893122,0.8567798669948299,1.077254020827648,0.06596611217752213,Ba
low,low:1734,1734,117,1.17,1.5554701,0.056912465,0.9971183819955304,0.9785546410275073,-0.018563740968023046,bA
low,low:1734,1734,137,1.37,1.6682886,0.051564679,1.0051758699867785,1.0133564633154755,-0.008180593328696917,Ab
low,low:1734,1734,157,1.57,1.7743116,0.078193939,1.0207472103868567,1.0027818710591143,0.017965339327742358,Ab
low,low:1734,1734,178,1.78,1.8881842,0.13094932,0.9870744345984752,0.9857275258563974,-0.0013469087420777681,bA
low,low:1734,1734,198,1.98,2.0486631,0.11906923,1.009796274452285,0.978399288075677,-0.011804437472037965,aB
low,low:1734,1734,218,2.18,2.3268738,0.014730251,1.0081503016805617,0.9936853929540885,0.0018356946346502756,aB
low,low:1734,1734,238,2.38,2.4833925,6.408189e-05,0.9772378433233776,1.0141986493403659,0.008563507336256548,Ba
low,low:1734,1734,258,2.58,2.4987626,0.0012026688,1.1253057221692848,1.069643425177848,0.05566229699143688,Ab
low,low:1734,1734,278,2.78,2.5354669,0.00083802755,1.589924184525136,0.5657579442428575,0.15568212876799348,aB
low,low:1734,1734,299,2.99,2.5695197,0.00056553192,0.922690981698349,0.9968722147809154,0.07418123308256641,bA
low,low:1734,1734,319,3.19,2.5704381,2.8052883e-06,1.0505192823768454,1.176963325672406,-0.12644404329556047,Ab
low,low:1734,1734,339,3.39,2.569837,0.00052933405,1.1911530249942082,1.1513964148472429,0.0397566101469653,Ab
low,low:1734,1734,359,3.59,2.6021179,0.00044771493,0.8297774911082036,0.9953702618876343,0.1655927707794307,bA
low,low:1734,1734,379,3.79,2.616135,1.6473977e-05,0.8590338925329943,0.9430537488887151,0.08401985635572073,bA
low,low:1734,1734,400,4.0,2.6135954,1.9342364e-05,0.925792917749424,1.0032840859511565,0.07092299629941956,Ba
low,low:1734,1734,420,4.2,2.6138968,0.0010030129,1.390604856738815,0.8728824100270474,0.2634872667658623,aB
low,low:1734,1734,440,4.4,2.6328255,3.9094444e-06,0.7180941647077762,1.0030084203548089,0.27889741493741493,Ba
low,low:1734,1734,460,4.6,2.6345367,7.5012912e-05,1.027611855987338,1.1430179103900473,-0.11540605440270935,Ab
low,low:1734,1734,480,4.8,2.6335934,2.6721634e-05,0.8757783691946036,1.003596619006685,0.12062501179871143,Ba
low,low:1734,1734,500,5.0,2.6303658,6.8387631e-07,1.5092524621403296,0.9968939176021473,0.5061463797424769,aB
low,low:1734,1734,521,5.21,2.6314477,1.7471727e-05,0.8865864052554124,0.9257609900414548,0.03917458478604241,bA
low,low:1734,1734,541,5.41,2.6304787,7.5941826e-05,0.7231965620523837,1.465010234605058,-0.18820679665744167,Ba
low,low:1734,1734,561,5.61,2.6339753,5.8338691e-05,1.029860895376428,0.9370926885274334,-0.03304641609613845,aB
low,low:1734,1734,581,5.81,2.6349618,8.5473306e-06,0.7645944694850978,1.271803030980129,-0.03639750046522672,Ba
low,low:1734,1734,601,6.01,2.6361581,0.00021743921,1.0215224556151299,0.9342139837731955,-0.04426356061167458,aB
low,low:1734,1734,622,6.22,2.6363721,3.7041282e-05,1.3648022644773314,1.1940746793818264,0.170727585095505,Ab
low,low:1734,1734,642,6.42,2.6329546,0.00032333217,0.5649496928006992,0.7537892147353755,0.18883952193467635,bA
low,low:1734,1734,662,6.62,2.640383,6.1248381e-05,0.21484346888651282,1.2721107306797064,0.5130458004337808,Ba
low,low:1734,1734,682,6.82,2.63148,5.1356091e-06,0.915601264140407,1.0281022289135593,0.05629650694603372,Ba
low,low:1734,1734,702,7.02,2.6296434,3.7892658e-05,0.9392258385561961,1.729255618344722,-0.6684814569009182,Ba
low,low:1734,1734,722,7.22,2.6318788,8.7888761e-07,0.7243975962796769,1.0004724636176403,0.27512994010268277,Ba
low,low:1734,1734,743,7.43,2.6305223,0.00017220126,1.167091857944653,0.9254508681974959,0.09254272614214887,aB
low,low:1734,1734,763,7.63,2.6395842,7.3215971e-05,1.5440313904639111,0.4294408288422139,-0.02652778069387496,aB
low,low:1734,1734,783,7.83,2.6357238,5.2383456e-06,1.260913057787438,0.9848955072525496,0.2458085650399875,aB
low,low:1734,1734,803,8.03,2.6341261,3.4989338e-06,1.2489459764983237,1.0272752775093439,0.22167069898897984,Ab
low,low:1734,1734,823,8.23,2.6475117,0.00017152349,1.5038370126718348,1.5146143953249172,-0.010777382653082368,Ab
low,low:1734,1734,844,8.44,2.6557705,0.00012006695,0.9558821599042384,0.7730435163225873,-0.18283864358165114,bA
low,low:1734,1734,864,8.64,2.6568165,7.5774121e-06,0.5763832585847818,1.0439329241247368,0.3796838172904814,Ba
low,low:1734,1734,884,8.84,2.658614,5.828182e-06,0.9778739186458781,1.0535033014481394,-0.031377220094017555,Ba
low,low:1734,1734,904,9.04,2.6593582,4.9559682e-06,0.9177481674350254,1.329034876011651,-0.24678304344667645,Ba
low,low:1734,1734,924,9.24,2.6614502,2.8959274e-07,1.1307051338952339,0.9993965921037352,0.13010172599896908,aB
low,low:1734,1734,944,9.44,2.6574616,9.8271171e-06,1.1764495641527946,1.4556698100763525,-0.279220245923558,Ab
low,low:1734,1734,965,9.65,2.652583,1.9648094e-05,1.0228649434714137,1.1505278626693967,-0.127662919197983,Ab
low,low:1734,1734,985,9.85,2.6489432,3.9231108e-06,0.8800441859814782,1.0005513102569847,0.1194045037615371,Ba
low,low:1734,1734,1005,10.05,2.6428621,2.2314872e-05,1.094391443381838,1.0676103323194772,0.026781111062360807,Ab
low,low:1734,1734,1025,10.25,2.6410306,3.7087439e-05,1.0300935795485582,0.9768812434677211,0.006974823016279275,aB
low,low:1734,1734,1045,10.45,2.6420966,1.2436138e-06,1.2019795289881385,1.0020358894991797,0.19994363948895888,Ab
low,low:1734,1734,1066,10.66,2.649801,0.00057267034,1.121230649447203,0.9687911448511216,0.09002179429832469,aB
low,low:1734,1734,1086,10.86,2.6627274,6.731326e-05,0.7817705237286717,1.110952977241173,0.10727649903015524,Ba
low,low:1734,1734,1106,11.06,2.660309,1.3970795e-05,1.5939717686005597,1.8737282592646163,-0.2797564906640566,Ab
low,low:1734,1734,1126,11.26,2.6599157,7.2330896e-07,1.4150995689899974,1.0015660193583815,0.4135335496316159,Ab
low,low:1734,1734,1146,11.46,2.6598562,1.5376803e-05,0.9703421151225761,0.9781880401366947,0.007845925014118627,bA
low,low:1734,1734,1166,11.66,2.6524322,1.0016295e-06,1.8783068855587948,1.0172852542252164,0.8610216313335783,Ab
low,low:1734,1734,1187,11.87,2.652036,7.0911121e-05,0.9187492717066372,0.5999692365783529,-0.31878003512828434,bA
low,low:1734,1734,1207,12.07,2.6484108,1.3894354e-05,0.9009579553620327,0.9825271784259831,0.08156922306395042,bA
low,low:1734,1734,1227,12.27,2.6413446,2.2055252e-05,0.9968454193702639,0.9984602253235312,0.0016148059532672399,bA
low,low:1734,1734,1247,12.47,2.6432118,0.00078126571,1.0613610236803774,0.984688223154159,0.046049246834536484,aB
low,low:1734,1734,1267,12.67,2.6472465,1.9748217e-05,0.6531399055108317,1.098254851712951,0.24860524277621743,Ba
low,low:1734,1734,1288,12.88,2.6495132,1.372473e-06,0.723088825544151,1.0054862366785786,0.2714249377772704,Ba
low,low:1734,1734,1308,13.08,2.6508691,7.9723576e-07,1.016219723663714,0.9998745824962136,0.016094306159927685,aB
low,low:1734,1734,1328,13.28,2.6479842,0.00026447625,0.8462407980009866,1.0259946406419844,0.12776456135702896,Ba
low,low:1734,1734,1348,13.48,2.6431689,1.9820809e-06,0.34587381868581335,0.9999475912096029,0.6540737725237895,bA
low,low:1734,1734,1368,13.68,2.6430848,1.2013606e-06,1.4366861999616989,0.9968292619637535,0.4335154619254524,aB
low,low:1734,1734,1388,13.88,2.6440891,3.3988894e-07,0.3640955980570633,1.0012534507196529,0.6346509512232839,Ba
low,low:1734,1734,1409,14.09,2.6393426,5.5438351e-06,0.7627621166390498,0.9894609167171512,0.2266988000781014,bA
low,low:1734,1734,1429,14.29,2.6420855,2.1977135e-05,1.0346257778849612,0.9512427496241018,-0.014131472490936936,aB
low,low:1734,1734,1449,14.49,2.6381705,4.6334445e-07,0.8842025715401142,0.9997188945288555,0.11551632298874137,bA
low,low:1734,1734,1469,14.69,2.6308574,3.383738e-05,0.9546716896728653,1.0033312160975778,0.041997094229556886,Ba
low,low:1734,1734,1489,14.89,2.6328699,1.0919498e-06,1.2606982846511943,0.9997275900272444,0.2604258746784387,aB
low,low:1734,1734,1510,15.1,2.6267589,2.5589652e-05,0.8492509004567028,1.035341187073382,0.11540791246991522,Ba
low,low:1734,1734,1530,15.3,2.6256142,8.5453602e-06,0.9734675990123444,0.9974939979670031,0.024026398954658745,bA
low,low:1734,1734,1550,15.5,2.6212342,1.5305655e-06,1.0400084274190704,1.0079865635719099,0.03202186384716055,Ab
low,low:1734,1734,1570,15.7,2.6194521,3.5324256e-05,0.9890687273054916,0.9864336463027004,-0.0026350810027911953,bA
low,low:1734,1734,1590,15.9,2.6241868,2.4179532e-05,1.0068685263557022,0.9810661112686831,-0.012065362375614619,aB
low,low:1734,1734,1610,16.1,2.6181611,0.00018251175,0.864462520926826,0.9429115967550158,0.07844907582818983,bA
low,low:1734,1734,1631,16.31,2.6309304,4.9669363e-05,0.7762419409232135,0.8624100926421451,0.08616815171893155,bA
low,low:1734,1734,1651,16.51,2.6282708,0.00014643236,0.9851532696078404,1.0356327210893082,-0.020785990697148593,Ba
low,low:1734,1734,1671,16.71,2.6263946,1.4270842e-06,0.9826086139287308,1.0026342602997316,0.01475712577153765,Ba
low,low:1734,1734,1691,16.91,2.6202717,0.00032862368,1.103853394577357,0.8882381531182081,-0.007908452304434932,aB
low,low:1734,1734,1711,17.11,2.6249155,1.0465833e-05,0.7708350615109494,1.023933503141622,0.20523143534742871,Ba
low,low:1734,1734,1732,17.32,2.6242791,1.0994306e-05,1.3629638628678327,0.96555820337281,0.3285220662406426,aB
low,low:1734,1734,1752,17.52,2.6331207,2.4806961e-05,1.0064092542336216,0.9422499087659678,-0.05134083700041059,aB
low,low:1734,1734,1772,17.72,2.6273827,9.6043107e-05,1.051936714724374,0.9999370190976645,0.051873733822038415,aB
low,low:1734,1734,1792,17.92,2.6216702,1.282667e-08,0.9813030854334388,1.0008980660225253,0.017798848544035906,Ba
low,low:1734,1734,1812,18.12,2.6183691,0.00018627301,1.0534096918867464,1.0760284983887936,-0.022618806502047173,Ab
low,low:1734,1734,1832,18.32,2.6168948,4.0422968e-05,1.4404236572630196,0.9230136083164732,0.36343726557949274,aB
low,low:1734,1734,1853,18.53,2.6078631,6.9217814e-06,1.0328551461801194,0.9765502556562309,0.009405401836350302,aB
low,low:1734,1734,1873,18.73,2.6108324,1.557063e-06,1.1447762461043856,1.9962666307467845,-0.8514903846423989,Ab
low,low:1734,1734,1893,18.93,2.6107326,3.905034e-05,0.7468600053094167,0.9161301356696233,0.16927013036020666,bA
low,low:1734,1734,1913,19.13,2.6121349,1.7442067e-06,1.1936459745631876,0.9991683849904294,0.19281435955361692,aB
low,low:1734,1734,1933,19.33,2.6220785,0.00028936086,0.9297732095978163,0.9856696954865269,0.055896485888710656,bA
low,low:1734,1734,1954,19.54,2.6298018,0.0008196877,1.1271528644936009,0.9879803086052904,0.11513317309889126,aB
low,low:922,922,-48,-0.48,0.21184193,0.26689267,0.9897598949929821,0.9965385851410159,0.0067786901480337836,bA
low,low:922,922,-28,-0.28,0.27734477,0.26663341,1.0057091327034657,1.0027087694809378,0.0030003632225279464,Ab
low,low:922,922,-8,-0.08,0.35332705,0.27956006,1.0199790879746122,1.0009180430444307,0.01906104493018157,Ab
low,low:922,922,12,0.12,0.53671391,0.22425755,1.021719850100771,0.9849771462182276,0.00669699631899856,aB
low,low:922,922,32,0.32,0.79805598,0.00065409496,0.9966034334971219,1.0211276078699247,-0.017731041367046618,Ba
low,low:922,922,52,0.52,1.0168817,0.038225114,0.973238224029724,0.9762808066460449,0.0030425826163208436,bA
low,low:922,922,73,0.73,1.259565,0.037684865,1.0467698207934917,1.015005522399025,0.031764298394466595,Ab
low,low:922,922,93,0.93,1.3988057,0.1055577,0.9827051936049457,0.9847654852279546,0.002060291623008914,bA
low,low:922,922,113,1.13,1.441029,0.12589128,1.0260394284163856,0.9712268979871246,-0.002733673596489794,aB
low,low:922,922,133,1.33,1.458658,0.11848964,0.9847513550984542,1.0153971339059737,-0.0001484890044279874,Ba
low,low:922,922,153,1.53,1.4664195,0.12273011,1.050712122602211,0.972307393666145,0.023019516268355966,aB
low,low:922,922,174,1.74,1.4715451,0.12141168,1.1182013336110734,1.0362779690367827,0.08192336457429072,Ab
low,low:922,922,194,1.94,1.5284341,0.082955851,1.0419847168889802,0.9987810331696876,0.04076575005866778,aB
low,low:922,922,214,2.14,1.6651357,0.05511721,0.9700945840107671,1.0030301372716524,0.026875278717580553,Ba
low,low:922,922,234,2.34,1.775446,0.060796596,1.012307503664073,1.0166500019887101,-0.0043424983246371784,Ab
low,low:922,922,254,2.54,1.9039437,0.09260542,1.0176653124582447,1.0075777761737703,0.010087536284474341,Ab
low,low:922,922,274,2.74,2.0483817,0.041210617,0.8631120132859801,0.4612247054981149,-0.4018873077878652,bA
low,low:922,922,295,2.95,2.0776467,0.035065191,1.2153935353438898,1.037971543185511,0.17742199215837884,Ab
low,low:922,922,315,3.15,2.0782273,0.02171521,1.003147466421097,0.9376860181508537,-0.05916651542804918,aB
low,low:922,922,335,3.35,2.1703341,0.030770005,0.957397442055566,0.9706724964335197,0.013275054377953732,bA
low,low:922,922,355,3.55,2.3135723,0.043049534,0.9703752317201781,1.0173942842895105,0.012230483990311347,Ba
low,low:922,922,375,3.75,2.6236942,0.039869173,0.9942228951322993,1.0007174197395172,0.005059685128183444,Ba
low,low:922,922,396,3.96,2.9407806,0.047559938,0.9998195083483512,1.0000457243267942,0.00013476732485462328,Ba
low,low:922,922,416,4.16,3.2272133,0.065811064,0.9999840635638685,1.000859683850382,-0.0008437474142505286,Ba
low,low:922,922,436,4.36,3.4989038,0.060759758,1.001729189732565,1.0009819676441132,0.0007472220884519043,Ab
low,low:922,922,456,4.56,3.775234,0.053948108,0.9991064763875143,0.9994595779298031,0.00035310154228884727,bA
low,low:922,922,476,4.76,4.0,0.050219989,,,,boundary
low,low:922,922,496,4.96,4.0,0.050219989,,,,boundary
low,low:922,922,517,5.17,4.0,0.050219989,,,,boundary
low,low:922,922,537,5.37,4.0,0.050219989,,,,boundary
low,low:922,922,557,5.57,4.0,0.050219989,,,,boundary
low,low:922,922,577,5.77,4.0,0.050219989,,,,boundary
low,low:922,922,597,5.97,4.0,0.050219989,,,,boundary
low,low:922,922,618,6.18,4.0,0.050219989,,,,boundary
low,low:922,922,638,6.38,4.0,0.050219989,,,,boundary
low,low:922,922,658,6.58,4.0,0.050219989,,,,boundary
low,low:922,922,678,6.78,4.0,0.050219989,,,,boundary
low,low:922,922,698,6.98,4.0,0.050219989,,,,boundary
low,low:922,922,718,7.18,4.0,0.050219989,,,,boundary
low,low:922,922,739,7.39,4.0,0.050219989,,,,boundary
low,low:922,922,759,7.59,4.0,0.050219989,,,,boundary
low,low:922,922,779,7.79,4.0,0.050219989,,,,boundary
low,low:922,922,799,7.99,4.0,0.050219989,,,,boundary
low,low:922,922,819,8.19,4.0,0.050219989,,,,boundary
low,low:922,922,840,8.4,4.0,0.050219989,,,,boundary
low,low:922,922,860,8.6,4.0,0.050219989,,,,boundary
low,low:922,922,880,8.8,4.0,0.050219989,,,,boundary
low,low:922,922,900,9.0,4.0,0.050219989,,,,boundary
low,low:922,922,920,9.2,4.0,0.050219989,,,,boundary
low,low:922,922,940,9.4,4.0,0.050219989,,,,boundary
low,low:922,922,961,9.61,4.0,0.050219989,,,,boundary
low,low:922,922,981,9.81,4.0,0.050219989,,,,boundary
low,low:922,922,1001,10.01,4.0,0.050219989,,,,boundary
low,low:922,922,1021,10.21,4.0,0.050219989,,,,boundary
low,low:922,922,1041,10.41,4.0,0.050219989,,,,boundary
low,low:922,922,1062,10.62,4.0,0.050219989,,,,boundary
low,low:922,922,1082,10.82,4.0,0.050219989,,,,boundary
low,low:922,922,1102,11.02,4.0,0.050219989,,,,boundary
low,low:922,922,1122,11.22,4.0,0.050219989,,,,boundary
low,low:922,922,1142,11.42,4.0,0.050219989,,,,boundary
low,low:922,922,1162,11.62,4.0,0.050219989,,,,boundary
low,low:922,922,1183,11.83,4.0,0.050219989,,,,boundary
low,low:922,922,1203,12.03,4.0,0.050219989,,,,boundary
low,low:922,922,1223,12.23,4.0,0.050219989,,,,boundary
low,low:922,922,1243,12.43,4.0,0.050219989,,,,boundary
low,low:922,922,1263,12.63,4.0,0.050219989,,,,boundary
low,low:922,922,1284,12.84,4.0,0.050219989,,,,boundary
low,low:922,922,1304,13.04,4.0,0.050219989,,,,boundary
low,low:922,922,1324,13.24,4.0,0.050219989,,,,boundary
low,low:922,922,1344,13.44,4.0,0.050219989,,,,boundary
low,low:922,922,1364,13.64,4.0,0.050219989,,,,boundary
low,low:922,922,1384,13.84,4.0,0.050219989,,,,boundary
low,low:922,922,1405,14.05,4.0,0.050219989,,,,boundary
low,low:922,922,1425,14.25,4.0,0.050219989,,,,boundary
low,low:922,922,1445,14.45,4.0,0.050219989,,,,boundary
low,low:922,922,1465,14.65,4.0,0.050219989,,,,boundary
low,low:922,922,1485,14.85,4.0,0.050219989,,,,boundary
low,low:922,922,1506,15.06,4.0,0.050219989,,,,boundary
low,low:922,922,1526,15.26,4.0,0.050219989,,,,boundary
low,low:922,922,1546,15.46,4.0,0.050219989,,,,boundary
low,low:922,922,1566,15.66,4.0,0.050219989,,,,boundary
low,low:922,922,1586,15.86,4.0,0.050219989,,,,boundary
low,low:922,922,1606,16.06,4.0,0.050219989,,,,boundary
low,low:922,922,1627,16.27,4.0,0.050219989,,,,boundary
low,low:922,922,1647,16.47,4.0,0.050219989,,,,boundary
low,low:922,922,1667,16.67,4.0,0.050219989,,,,boundary
low,low:922,922,1687,16.87,4.0,0.050219989,,,,boundary
low,low:922,922,1707,17.07,4.0,0.050219989,,,,boundary
low,low:922,922,1728,17.28,4.0,0.050219989,,,,boundary
low,low:922,922,1748,17.48,4.0,0.050219989,,,,boundary
low,low:922,922,1768,17.68,4.0,0.050219989,,,,boundary
low,low:922,922,1788,17.88,4.0,0.050219989,,,,boundary
low,low:922,922,1808,18.08,4.0,0.050219989,,,,boundary
low,low:922,922,1828,18.28,4.0,0.050219989,,,,boundary
low,low:922,922,1849,18.49,4.0,0.050219989,,,,boundary
low,low:922,922,1869,18.69,4.0,0.050219989,,,,boundary
low,low:922,922,1889,18.89,4.0,0.050219989,,,,boundary
low,low:922,922,1909,19.09,4.0,0.050219989,,,,boundary
low,low:922,922,1929,19.29,4.0,0.050219989,,,,boundary
low,low:922,922,1950,19.5,4.0,0.050219989,,,,boundary
low,low:587,587,-47,-0.47,0.21185499,0.26680324,0.99217613093611,0.992619024181495,0.00044289324538493435,bA
low,low:587,587,-27,-0.27,0.27750367,0.26527695,1.009070062395459,1.0021790679695874,0.006890994425871488,Ab
low,low:587,587,-7,-0.07,0.35710677,0.27619555,1.0219964716911665,1.0020910183644358,0.01990545332673066,Ab
low,low:587,587,13,0.13,0.55034216,0.19980719,1.0203157570752333,0.9865469571010885,0.0068627141763217825,aB
