date,nino34_raw,soi_raw,olr_raw,wwv_east_raw,wwv_west_raw,wind_w_raw,wind_c_raw,wind_e_raw,heat_raw,ocean_state,atmos_state,atmos_state_olr,la_ocean,la_atmos,el_ocean,el_atmos,ara_la_child,ara_el_child,ara_parent,ocean_flow,atmos_flow_w,atmos_flow_c,atmos_flow_e,ara_parent_flow
1990-12-01,0.32000000000000001,-0.40000000000000002,-0.5,66773050000000,26930520000000,-1.5,-0.5,-0.5,0.60999999999999999,0.36203605218757445,0.25533880003006443,0.51660381922519683,0,0,0.36203605218757445,0.25533880003006443,,0.82717590168396304,2,1.3002651088364097,1.5498438124101968,0.47780481041845618,0.469681480095822,2
1991-01-01,0.51000000000000001,1,-0.40000000000000002,119379700000000,-11583930000000,-0.40000000000000002,-0.20000000000000001,0.10000000000000001,0.64000000000000001,0.57699495817394675,-0.6383470000751611,0.41328305538015753,0,0.6383470000751611,0.57699495817394675,0,2,0,0.94951870007878136,1.4060384437279856,0.41329168330938582,0.1911219241673825,-0.093936296019164409,2
1991-02-01,0.32000000000000001,0.40000000000000002,-0.59999999999999998,82876630000000,-10505220000000,-0.20000000000000001,0.20000000000000001,0.90000000000000002,0.34999999999999998,0.36203605218757445,-0.25533880003006443,0.61992458307023623,0,0.25533880003006443,0.36203605218757445,0,2,0,1.172824098316037,-0.57990330959270175,0.20664584165469291,-0.1911219241673825,-0.84542666417247958,0
1991-03-01,0.10000000000000001,-1.1000000000000001,-0.40000000000000002,31987640000000,-9542612000000,-1.3999999999999999,-0.10000000000000001,0,0.23999999999999999,0.11313626630861702,0.70218170008267722,0.41328305538015753,0,0,0.11313626630861702,0.70218170008267722,,1.7224732657140545,2,-0.80009284519973012,1.4465208915828502,0.095560962083691248,-0,0.21338816696047799
1991-04-01,0.20999999999999999,-1,-0,49064160000000,-7492168000000,-0.69999999999999996,0.20000000000000001,0.5,0.46999999999999997,0.23758615924809573,0.6383470000751611,0,0,0,0.23758615924809573,0.6383470000751611,,1.457524454419207,2,0.2318589274534486,0.72326044579142512,-0.1911219241673825,-0.469681480095822,1.0963093320417814
1991-05-01,0.44,-1.7,-0.10000000000000001,91365560000000,-14539940000000,-0.59999999999999998,-0.5,-0.59999999999999998,0.70999999999999996,0.49779957175791484,1.0851899001277738,0.10332076384503938,0,0,0.49779957175791484,1.0851899001277738,,1.3710639513414753,2,0.76147931706426597,0.61993752496407872,0.47780481041845618,0.56361777611498631,2
1991-06-01,0.65000000000000002,-0.20000000000000001,-0.20000000000000001,101467500000000,3735682000000,-0.40000000000000002,-0.59999999999999998,-0.59999999999999998,0.68000000000000005,0.73538573100601057,0.12766940001503221,0.20664152769007876,0,0,0.73538573100601057,0.12766940001503221,,0.29585456461858267,2,-0.12612348971651405,0.41329168330938582,0.57336577250214738,0.56361777611498631,1.6342875337044855
1991-07-01,0.62,0,-0.5,92422930000000,29892700000000,-0.59999999999999998,-0.29999999999999999,-0,0.64000000000000001,0.70144485111342547,-0,0.51660381922519683,0,0,0.70144485111342547,-0,,-0,2,-0.54317590556165074,0.61993752496407872,0.28668288625107369,0,0.69091968194938369
1991-08-01,0.42999999999999999,-0.69999999999999996,-1,80388370000000,4317919000000,-0.5,-0,0.40000000000000002,0.42999999999999999,0.48648594512705312,0.44684290005261273,1.0332076384503937,0,0,0.48648594512705312,0.44684290005261273,,0.95752510459825224,2,0.20893153465633085,0.51661460413673232,0,-0.37574518407665763,2
1991-09-01,0.22,-2.5,-0.69999999999999996,96057480000000,-6895033000000,-1.3,-0.80000000000000004,-0.69999999999999996,0.54000000000000004,0.24889978587895742,1.5958675001879028,0.72324534691527553,0,0,0.24889978587895742,1.5958675001879028,,1.7301558979727738,2,0.41480197910998901,1.343197970755504,0.76448769666952998,0.65755407213415074,2
1991-10-01,0.91000000000000003,-1.7,-0.59999999999999998,202200700000000,-31669080000000,-0.40000000000000002,-0.40000000000000002,-0.29999999999999999,1.0700000000000001,1.0295400234084149,1.0851899001277738,0.61992458307023623,0,0,1.0295400234084149,1.0851899001277738,,1.0263153588077589,2,2.0201107136525041,0.41329168330938582,0.38224384833476499,0.28180888805749316,2
1991-11-01,1.1399999999999999,-1.1000000000000001,-2.5,179823200000000,-52365180000000,-2,-1.5,-0.29999999999999999,1.04,1.2897534359182339,0.70218170008267722,2.5830190961259842,0,0,1.2897534359182339,0.70218170008267722,,0.70502466409865672,2,-0.025944737709314693,2.0664584165469293,1.4334144312553685,0.28180888805749316,1.9644436568309354
1991-12-01,1.6200000000000001,-2.8999999999999999,-1.8,255708600000000,-112906600000000,-1,-2.5,-0.69999999999999996,1.23,1.8328075141995956,1.8512063002179671,1.8597737492107087,0,0,1.8328075141995956,1.8512063002179671,,1.004994222862674,2,2.1051255271891804,1.0332292082734646,2.3890240520922807,0.65755407213415074,2
1992-01-01,1.6100000000000001,-4.7000000000000002,-2.2000000000000002,248705300000000,-153615800000000,-2,-3.2000000000000002,-2.2000000000000002,1.27,1.8214938875687341,3.0002309003532575,2.2730568045908663,0,0,1.8214938875687341,3.0002309003532575,,1.244463768595246,2,0.52009678527202929,2.0664584165469293,3.0579507866781199,2.0665985124216171,2
1992-02-01,1.6200000000000001,-1.5,-1.3,343669100000000,-221278700000000,-0.69999999999999996,-2.1000000000000001,-0.69999999999999996,1.54,1.8328075141995956,0.95752050011274159,1.343169929985512,0,0,1.8328075141995956,0.95752050011274159,,0.68631393528027052,2,2.5094011395452647,0.72326044579142512,2.0067802037575162,0.65755407213415074,2
1992-03-01,1.5,-3.2999999999999998,-2,265652600000000,-248618300000000,-0.5,-2.3999999999999999,-0.80000000000000004,0.69999999999999996,1.6970439946292553,2.1065451002480313,2.0664152769007873,0,0,1.6970439946292553,2.1065451002480313,,1.1076617624575422,2,-0.78196674106171626,0.51661460413673232,2.2934630900085895,0.75149036815331527,0.98012570894532436
1992-04-01,1.4099999999999999,-1.7,-1.6000000000000001,200301000000000,-254349700000000,-1,-1.8,-0.40000000000000002,0.19,1.5952213549514997,1.0851899001277738,1.6531322215206301,0,0,1.5952213549514997,1.0851899001277738,,0.80971895493378621,2,-0.91996577327041973,1.0332292082734646,1.7200973175064422,0.37574518407665763,1.0579888009509
1992-05-01,1.27,0.40000000000000002,-1.8,89460750000000,-239641100000000,-0.29999999999999999,-1,-0.29999999999999999,-0.40000000000000002,1.436830582119436,-0.25533880003006443,1.8597737492107087,0,0.25533880003006443,1.436830582119436,0,2,0,1.6982112987936031,-1.937273690350954,0.30996876248203936,0.95560962083691237,0.28180888805749316,0.27586588362219328
1992-06-01,0.53000000000000003,-1,-1,8289757000000,-217461000000000,-0.40000000000000002,-0.20000000000000001,0.20000000000000001,-0.82999999999999996,0.59962221143567018,0.6383470000751611,1.0332076384503937,0,0,0.59962221143567018,0.6383470000751611,,1.0312808980057193,2,-1.5947525870441237,0.41329168330938582,0.1911219241673825,-0.18787259203832882,0.21403735029257873
1992-07-01,0.27000000000000002,-1,-0.40000000000000002,-3200959000000,-170448700000000,-0.40000000000000002,-0.80000000000000004,0.20000000000000001,-0.71999999999999997,0.30546791903326598,0.6383470000751611,0.41328305538015753,0,0,0.30546791903326598,0.6383470000751611,,1.3526952947049711,2,-0.90272713531809257,0.41329168330938582,0.76448769666952998,-0.18787259203832882,0.62809388051216775
1992-08-01,-0.14999999999999999,0.59999999999999998,-0.20000000000000001,-7671751000000,-138720900000000,-0.29999999999999999,-0,0.29999999999999999,-0.66000000000000003,-0.16970439946292551,-0.38300820004509661,0.20664152769007876,0.16970439946292551,0.38300820004509661,0,0,1.3859217263583934,,0,-0.55856011352830803,0.30996876248203936,0,-0.28180888805749316,0
1992-09-01,-0.14000000000000001,0.10000000000000001,-0,-25187300000000,-109371700000000,-0.29999999999999999,-0.80000000000000004,-0.69999999999999996,-0.54000000000000004,-0.15839077283206382,-0.063834700007516107,0,0.15839077283206382,0.063834700007516107,0,0,0.57450389635212595,,0,-0.72314358309615079,0.30996876248203936,0.76448769666952998,0.65755407213415074,0.95249538469661577
1992-10-01,-0.34999999999999998,-2.2999999999999998,-0.5,-18491910000000,-73516020000000,-0.10000000000000001,0,1.1000000000000001,-0.52000000000000002,-0.39597693208015949,1.4681981001728703,0.51660381922519683,0.39597693208015949,0,0,1.4681981001728703,0,2,1.5751719390838699,-0.44995603400591894,0.10332292082734645,-0,-1.0332992562108085,0
1992-11-01,-0.14000000000000001,-1.1000000000000001,-1.1000000000000001,-17763510000000,-57177420000000,-1,-1.1000000000000001,-1,-0.34999999999999998,-0.15839077283206382,0.70218170008267722,1.1365284022954332,0.15839077283206382,0,0,0.70218170008267722,0,2,1.6318944009547562,-0.24087221636133235,1.0332292082734646,1.0511705829206037,0.939362960191644,1.6218947538962607
1992-12-01,0.040000000000000001,-0.90000000000000002,-1.5,58694750000000,-102006900000000,-0.80000000000000004,-0.90000000000000002,-0.20000000000000001,-0.050000000000000003,0.045254506523446807,0.57451230006764498,1.5498114576755906,0,0,0.045254506523446807,0.57451230006764498,,1.853962793611486,2,1.871522898569975,0.82658336661877163,0.86004865875322112,0.18787259203832882,2
1993-01-01,0.28000000000000003,-1.5,-0.69999999999999996,74963490000000,-128443700000000,-0.59999999999999998,-1.1000000000000001,-0.5,0.070000000000000007,0.31678154566412764,0.95752050011274159,0.72324534691527553,0,0,0.31678154566412764,0.95752050011274159,,1.5028156052735455,2,0.65896516833272689,0.61993752496407872,1.0511705829206037,0.469681480095822,2
1993-02-01,0.41999999999999998,-1.2,-1.6000000000000001,101667600000000,-143222800000000,-2.2000000000000002,-0.90000000000000002,-0,0.17000000000000001,0.47517231849619146,0.76601640009019323,1.6531322215206301,0,0,0.47517231849619146,0.76601640009019323,,1.2343270424865365,2,0.64010408159297039,2.2731042582016223,0.86004865875322112,0,2
1993-03-01,0.46999999999999997,-0.80000000000000004,-1,97136050000000,-136265000000000,-1.3999999999999999,-0.40000000000000002,0.20000000000000001,0.38,0.53174045165049988,0.51067760006012886,1.0332076384503937,0,0,0.53174045165049988,0.51067760006012886,,0.97979423748868655,2,-0.17728569775217959,1.4465208915828502,0.38224384833476499,-0.18787259203832882,1.366304428454145
1993-04-01,0.92000000000000004,-1.8999999999999999,-2,111950000000000,-162042400000000,-1.7,-0.90000000000000002,-0.69999999999999996,0.60999999999999999,1.0408536500392767,1.2128593001428061,2.0664152769007873,0,0,1.0408536500392767,1.2128593001428061,,1.0763210106635954,2,0.62634229155286725,1.7564896540648898,0.86004865875322112,0.65755407213415074,2
1993-05-01,0.93000000000000005,-0.59999999999999998,-1.5,112269200000000,-180414400000000,-0.29999999999999999,-0.69999999999999996,-0.69999999999999996,0.32000000000000001,1.0521672766701382,0.38300820004509661,1.5498114576755906,0,0,1.0521672766701382,0.38300820004509661,,0.53374406998886093,2,0.28841339447623576,0.30996876248203936,0.66892673458583862,0.65755407213415074,2
1993-06-01,0.64000000000000001,-1.3999999999999999,-1.3999999999999999,23110210000000,-180012100000000,-0.69999999999999996,-0.69999999999999996,-0.40000000000000002,-0.31,0.72407210437514891,0.89368580010522547,1.4464906938305511,0,0,0.72407210437514891,0.89368580010522547,,1.1048449185507498,2,-1.3819698929212971,0.72326044579142512,0.66892673458583862,0.37574518407665763,0.65232613444678467
1993-07-01,0.33000000000000002,-1.3,-1.3,-6548751000000,-196486700000000,-0.29999999999999999,-0.10000000000000001,0.29999999999999999,-0.5,0.37334967881843617,0.82985110009770946,1.343169929985512,0,0,0.37334967881843617,0.82985110009770946,,1.379405855846016,2,-0.2034404591470905,0.30996876248203936,0.095560962083691248,-0.28180888805749316,0.6392007214569948
1993-08-01,0.16,-1.6000000000000001,-0.59999999999999998,-21008700000000,-137318400000000,-0.59999999999999998,-0.69999999999999996,-0.90000000000000002,-0.46999999999999997,0.18101802609378723,1.0213552001202577,0.61992458307023623,0,0,0.18101802609378723,1.0213552001202577,,1.698898774278657,2,-1.136116098668438,0.61993752496407872,0.66892673458583862,0.84542666417247958,0.74117546937082224
1993-09-01,0.26000000000000001,-1.2,-0.90000000000000002,25161530000000,-125853400000000,0.10000000000000001,-0.5,-0.29999999999999999,-0.12,0.29415429240240426,0.76601640009019323,0.92988687460535435,0,0,0.29415429240240426,0.76601640009019323,,1.4450812600548129,2,0.53551688443644552,-0.10332292082734645,0.47780481041845618,0.28180888805749316,2
