source_file,date,split,burst,recording_fraction,feature,boundary_scale_frames,boundary_scale_seconds,geometry_change_score,delta_persistence,delta_retained_dispersion,delta_abs_reversal_asymmetry,null_median,null_q95,null_excess_q95,null_z_score
20220217_cam4_flid15.h5,20220217,development,q1,0.125,core_span,32,0.3201280512204882,2.795819389878535,-0.11861637691335673,-0.16313544288682663,2.7885342105168536,0.6947979505841715,1.356748505165885,1.43907088471265,11.857471569658284
20220217_cam4_flid15.h5,20220217,development,q1,0.125,core_span,64,0.6402561024409764,4.0938704256517315,-0.04620747802499145,-0.0035337116465004193,4.093608120458339,0.9848059257102153,2.2081068611427583,1.8857635645089732,5.704072311597601
20220217_cam4_flid15.h5,20220217,development,q1,0.125,core_span,128,1.2805122048819528,1.5542370727864396,-0.21501139393712904,-1.539287657512777,0.004060336168500703,1.5672003416979194,3.127743446299059,-1.5735063735126196,-0.018594703282392332
20220217_cam4_flid15.h5,20220217,development,q1,0.125,core_span,256,2.5610244097639057,1.5451521021872223,-0.47685134787215333,1.4048342988515685,0.43191249541582477,2.14525968130698,4.466180384203189,-2.9210282820159668,-0.7477136773846706
20220217_cam4_flid15.h5,20220217,development,q1,0.125,core_span,512,5.122048819527811,5.80124332029542,-2.275314974871051,-1.1718996293044512,-5.206151849997833,2.6121118006936186,5.871820933327884,-0.07057761303246401,3.08797113235737
20220217_cam4_flid15.h5,20220217,development,q1,0.125,core_span,1024,10.244097639055623,8.81477066220948,3.308529476707133,-1.278818252758757,8.069599643447004,4.2948550955565485,9.24785290070962,-0.43308223850014116,2.6572612461617395
20220217_cam4_flid15.h5,20220217,development,q1,0.125,articulation_speed,2,0.020008003201280513,3.0608178279831404,0.1471631684883772,3.0572248179975747,-0.018033029684105965,5.516741588191076,5.670851553084759,-2.610033725101619,-34.154929277561216
20220217_cam4_flid15.h5,20220217,development,q1,0.125,articulation_speed,4,0.040016006402561026,1.670791081212753,0.08808571374456513,1.4685993384675315,0.7918331435011547,3.193442001392392,3.5266875963357465,-1.8558965151229934,-16.15185707916127
20220217_cam4_flid15.h5,20220217,development,q1,0.125,articulation_speed,8,0.08003201280512205,0.9950246681784845,0.07793339720584373,0.8727952674692683,-0.4714116003737156,1.359137515192455,1.6307624342582192,-0.6357377660797348,-3.1159010071778774
20220217_cam4_flid15.h5,20220217,development,q1,0.125,articulation_speed,16,0.1600640256102441,3.98262806950565,0.06583672070939187,-0.09340387149676083,3.980988267127894,1.249143603516599,1.8082004664885212,2.1744276030171292,16.078841815676398
20220217_cam4_flid15.h5,20220217,development,q1,0.125,articulation_speed,32,0.3201280512204882,2.064968690046558,-0.08398470786700478,-0.4936506312195481,-2.003335047867339,1.0394681061489544,1.9635512070947194,0.10141748295183861,4.204402654443641
20220217_cam4_flid15.h5,20220217,development,q1,0.125,articulation_speed,64,0.6402561024409764,1.2277771056026217,-0.26159983590173264,-0.7819968575684151,0.9096609597268983,1.4204135168395804,2.989046502878388,-1.7612693972757663,-0.4002780573637106
20220217_cam4_flid15.h5,20220217,development,q1,0.125,articulation_speed,128,1.2805122048819528,1.0399805283101236,-0.26370407575943144,-0.5920000960546016,0.8133606493821853,1.5555386330704863,4.223314109567773,-3.1833335812576493,-0.9515744491919519
20220217_cam4_flid15.h5,20220217,development,q1,0.125,articulation_speed,256,2.5610244097639057,4.453484547042408,0.00436388049681195,1.9303342314811271,-4.013391997059931,2.5739038758198065,6.443807627902154,-1.9903230808597456,1.9082131207983193
20220217_cam4_flid15.h5,20220217,development,q1,0.125,articulation_speed,512,5.122048819527811,2.5614437522943225,0.2282645182947289,-0.5845956986829194,2.483372157961171,3.052483302020761,8.57923374840196,-6.017789996107637,-0.367806371041705
20220217_cam4_flid15.h5,20220217,development,q1,0.125,articulation_speed,1024,10.244097639055623,8.790604734974764,-3.37781134608929,-0.12440497648077929,8.114779449782848,5.136314787620182,12.480184959281232,-3.689580224306468,1.8074483486698893
20220217_cam4_flid15.h5,20220217,development,q1,0.125,lr_articulation_balance,2,0.020008003201280513,0.7077024091775742,0.24540273682008185,-0.6606768038730271,-0.06423673046690723,0.8952109405975248,1.1387363251093663,-0.4310339159317921,-2.6902995645124674
20220217_cam4_flid15.h5,20220217,development,q1,0.125,lr_articulation_balance,4,0.040016006402561026,1.3724941186836783,0.5311329605205266,-1.2651754292684905,0.031129041830397802,1.6087916110788818,1.9409187699061912,-0.5684246512225128,-1.9041334959704586
20220217_cam4_flid15.h5,20220217,development,q1,0.125,lr_articulation_balance,8,0.08003201280512205,1.358206857297814,0.5126596188964908,-0.7573182624925517,1.0041787847086652,1.2750925516507068,1.7734056897324595,-0.4151988324346454,0.3619468902463272
20220217_cam4_flid15.h5,20220217,development,q1,0.125,lr_articulation_balance,16,0.1600640256102441,0.76556397839896,0.5995952394980045,-0.4728385729343987,-0.05474886061586328,1.123880300316371,2.1615338659527628,-1.395969887553803,-1.2612516437731438
20220217_cam4_flid15.h5,20220217,development,q1,0.125,lr_articulation_balance,32,0.3201280512204882,6.477256908543149,0.3146805735131385,-0.4686698196858789,6.452610463683594,1.169074455730613,2.5356205216467416,3.9416363868964073,14.343420163885806
20220217_cam4_flid15.h5,20220217,development,q1,0.125,lr_articulation_balance,64,0.6402561024409764,5.603628022532188,1.297928186196608,-0.4614856686000199,-5.431671972428119,1.619742170179411,4.259717599536059,1.343910422996129,5.290991493137617
20220217_cam4_flid15.h5,20220217,development,q1,0.125,lr_articulation_balance,128,1.2805122048819528,0.8706600677714245,-0.06488862889977115,-0.1820502036992584,-0.8489382443878399,2.2688675005948378,4.1829691737380035,-3.312309105966579,-1.5644576174142906
20220217_cam4_flid15.h5,20220217,development,q1,0.125,lr_articulation_balance,256,2.5610244097639057,6.272681091675307,-4.097634651053095,0.3620316121586189,4.735488512935886,3.331454654240062,6.95458927049815,-0.6819081788228427,2.3231168418631896
20220217_cam4_flid15.h5,20220217,development,q1,0.125,lr_articulation_balance,512,5.122048819527811,3.3258761579964964,3.2483900888857598,-0.23697599305697206,0.6732432156902605,4.713464467491201,7.98980847070368,-4.663932312707184,-0.8911690203352527
20220217_cam4_flid15.h5,20220217,development,q1,0.125,lr_articulation_balance,1024,10.244097639055623,9.56890040441981,-2.672215788448359,-0.6821912071488403,9.16284523969284,8.776496995921445,15.14546538870738,-5.57656498428757,0.28168406688138503
20220217_cam4_flid15.h5,20220217,development,q2,0.375,traversal_speed,2,0.020008003201280513,0.8589242012558619,0.23041181062017632,-0.8273010841253908,-0.015300236426452422,0.867600843727881,0.9550345856729123,-0.09611038441705044,-0.23831909772314286
20220217_cam4_flid15.h5,20220217,development,q2,0.375,traversal_speed,4,0.040016006402561026,0.7026827051136504,0.13115400963991733,-0.6388330254389214,0.26163710637018656,0.578819979475383,0.7069842365391233,-0.00430153142547296,1.9406515295910212
20220217_cam4_flid15.h5,20220217,development,q2,0.375,traversal_speed,8,0.08003201280512205,0.8899446139355575,0.14444729382803273,-0.48291652356032855,0.733435768456293,0.26768805084891334,0.7371322305894965,0.15281238334606095,6.205334630170409
20220217_cam4_flid15.h5,20220217,development,q2,0.375,traversal_speed,16,0.1600640256102441,1.0695689592330164,0.0677694772498178,-0.30706704435666937,-1.0222988245998055,4.10494057483413,10.400971754968635,-9.331402795735618,-2.2845018815610607
20220217_cam4_flid15.h5,20220217,development,q2,0.375,traversal_speed,32,0.3201280512204882,0.548043013830927,0.42888943214592995,-0.03017514339803223,0.3398447597408788,2.3852474236522356,5.587125718643611,-5.039082704812683,-1.5641885120763719
20220217_cam4_flid15.h5,20220217,development,q2,0.375,traversal_speed,64,0.6402561024409764,0.7238302165319819,-0.3156443560569199,0.5652063212605883,-0.3237910395011276,3.298629273798747,4.437872611206046,-3.714042394674064,-4.589696519259705
20220217_cam4_flid15.h5,20220217,development,q2,0.375,traversal_speed,128,1.2805122048819528,4.387588432277558,0.13773905214871637,4.22818001801389,1.1638100961226765,1.9150677025617062,3.4920098959277284,0.8955785363498294,3.6395802687351764
20220217_cam4_flid15.h5,20220217,development,q2,0.375,traversal_speed,256,2.5610244097639057,6.435820597928842,0.42499627727652967,-1.7588769907267712,6.1762056850883935,2.2003886161235684,5.33535735811623,1.100463239812612,4.836353141753797
20220217_cam4_flid15.h5,20220217,development,q2,0.375,traversal_speed,512,5.122048819527811,6.38712895731444,-0.0028654361324193865,-1.126888103757483,-6.286933378703028,2.693900531042744,6.3202962237717,0.06683273354274011,3.3414278669207413
20220217_cam4_flid15.h5,20220217,development,q2,0.375,traversal_speed,1024,10.244097639055623,9.540904037819413,-1.5307941301964603,-0.6604925949374626,9.39410819193965,4.9286845886613335,11.318766627817771,-1.7778625899983584,2.491703167231204
20220217_cam4_flid15.h5,20220217,development,q2,0.375,rotation_speed,2,0.020008003201280513,0.8914197418042294,0.8229764570067942,-0.34248899103577146,0.006340213731620614,0.26891391276666443,0.38561682264626584,0.5058029191579636,22.746350783039148
20220217_cam4_flid15.h5,20220217,development,q2,0.375,rotation_speed,4,0.040016006402561026,0.8421348748162721,0.7196782286076825,-0.25211932117062313,0.357337714973372,0.38921244637609564,0.6194962356823921,0.22263863913388005,6.863148931242366
20220217_cam4_flid15.h5,20220217,development,q2,0.375,rotation_speed,8,0.08003201280512205,0.448874895571698,0.2075989872620217,-0.07450608191725604,0.39094779206388275,0.5798929562920614,0.8096263099629981,-0.3607514143913001,-1.5598441527130182
20220217_cam4_flid15.h5,20220217,development,q2,0.375,rotation_speed,16,0.1600640256102441,0.5051317269671199,0.023612810021446443,0.2313678689152679,-0.4484076337723116,0.5266228034655437,1.1320478555798905,-0.6269161286127706,-0.1002390281885679
20220217_cam4_flid15.h5,20220217,development,q2,0.375,rotation_speed,32,0.3201280512204882,1.083965606298454,0.16341006622613416,1.0214743520784302,-0.3238344236487171,0.7073986297427195,1.6282812072582507,-0.5443156009597967,1.2360545628072164
20220217_cam4_flid15.h5,20220217,development,q2,0.375,rotation_speed,64,0.6402561024409764,2.030027646121372,-0.4163705635472942,1.754514138322703,0.9323775717241004,1.5001789985681455,2.117883651338865,-0.08785600521749304,2.467181583034602
20220217_cam4_flid15.h5,20220217,development,q2,0.375,rotation_speed,128,1.2805122048819528,1.1719664956294824,0.8388864841878138,0.05075013486623305,-0.8168227208740694,1.8754569407764632,3.1405385259694496,-1.9685720303399672,-0.9208886556681393
20220217_cam4_flid15.h5,20220217,development,q2,0.375,rotation_speed,256,2.5610244097639057,0.8872595177403334,0.07560786608764566,-0.3130908345773098,0.8267327450332213,2.1405336548834795,4.352065068996753,-3.4648055512564193,-1.3002060695313837
20220217_cam4_flid15.h5,20220217,development,q2,0.375,rotation_speed,512,5.122048819527811,5.384220204426902,-0.6283202167948349,-0.25532216740559405,5.341334243965366,3.002241376109729,5.667508329935224,-0.2832881255083217,1.9312060893823355
20220217_cam4_flid15.h5,20220217,development,q2,0.375,rotation_speed,1024,10.244097639055623,5.980548889214657,-3.6417439765428568,-1.081745617030606,4.618927607750046,4.3366623430224305,9.683754722293989,-3.7032058330793314,0.7712947925254454
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_bend,2,0.020008003201280513,0.5774147074739363,0.2746123123299753,-0.34710301539472455,0.37083057995246993,23.85541751437199,24.372250303371587,-23.794835595897652,-99.50119572814789
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_bend,4,0.040016006402561026,0.22519332711154763,0.01084056544619339,0.17445349406606864,-0.14198765835281404,22.05640435555047,23.160543169706443,-22.935349842594896,-57.36167500851169
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_bend,8,0.08003201280512205,0.4310364886822554,-0.029275396492776436,-0.37338412210346106,0.2133534698493243,6.075799410463683,7.261060402592234,-6.8300239139099785,-10.620683106017916
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_bend,16,0.1600640256102441,0.6562699352525766,-0.055690578943399634,-0.5315162585915176,-0.38089270692183785,1.805550274140045,2.2448364593832784,-1.5885665241307017,-5.985313615858893
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_bend,32,0.3201280512204882,2.841081611746833,0.011486018268870152,-0.3961275376097159,2.813306910014898,0.9874556721971657,1.5171207742249424,1.3239608375218908,9.047921011294275
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_bend,64,0.6402561024409764,0.5311498298622906,-0.33881286219658996,-0.34976305516952927,0.21211268564461597,0.7963920739512172,2.219693906093207,-1.6885440762309165,-1.3438414808392596
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_bend,128,1.2805122048819528,5.557822852639,-0.27809815556568535,-1.295300310455274,5.397615527519697,1.1724356528110962,2.6749519519808014,2.8828709006581987,8.246755486192752
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_bend,256,2.5610244097639057,2.2857088500885947,-0.4803112393496457,-2.2275854511626494,0.17784577165687582,2.0755057891981528,2.9269157779152137,-0.641206927826619,0.3455486886644147
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_bend,512,5.122048819527811,2.0834658654269864,-0.03578620544526241,-2.0827852948746495,0.03943063977631041,2.567971956037746,5.596988115247296,-3.5135222498203094,-0.4561938011461126
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_bend,1024,10.244097639055623,2.4316634327935054,-1.4924572307080815,1.9197661253175344,0.0075159148185795065,4.532985676745264,6.512224451309953,-4.080561018516447,-1.7994060180405638
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_span,2,0.020008003201280513,0.6450897095570248,0.08390262228316572,0.6281694126290807,0.12043368460530819,4.629838456146944,5.20923435008664,-4.564144640529615,-13.625909333188131
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_span,4,0.040016006402561026,0.2539398777960679,0.025284801228812475,-0.2523721579837078,0.012427157219081981,8.143962794188443,8.921698632458455,-8.667758754662387,-23.58157170388323
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_span,8,0.08003201280512205,0.54499162911492,0.010721859081867416,-0.5120104134711362,0.18640347110576894,2.1199068688335037,2.38246655008218,-1.8374749209672596,-9.42898379115541
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_span,16,0.1600640256102441,0.5728292219045444,-0.2777358843714907,-0.4567712339850234,0.2058060635743047,1.2034690732237694,1.5431938910608898,-0.9703646691563453,-5.717378480820211
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_span,32,0.3201280512204882,0.4961817687748485,-0.41085902333241064,0.1337464315634391,-0.24393257809263846,1.1090762603918838,2.5081535102294907,-2.011971741454642,-3.115022810995524
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_span,64,0.6402561024409764,2.2508359671056413,-1.0799515427649267,-1.8014187745721215,0.8092327321080864,1.3126164291238558,2.633304280836455,-0.3824683137308136,2.7996831024051927
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_span,128,1.2805122048819528,1.7447333796983169,-1.4329298065292089,-0.5519961265816136,-0.8283157683109567,1.4196202857792506,2.9562677948439684,-1.2115344151456515,0.5576491094916736
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_span,256,2.5610244097639057,2.9338449737598555,-1.957603690030959,-1.1340367901894834,1.8679386181911528,1.6576240025031623,4.320895517361332,-1.3870505436014762,1.8285696676945769
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_span,512,5.122048819527811,8.136879070252293,0.27856493868755705,-0.6922835700777095,8.102588847858707,2.44313438563691,5.430099922910711,2.7067791473415825,8.972258046154627
20220217_cam4_flid15.h5,20220217,development,q2,0.375,core_span,1024,10.244097639055623,4.3782486650155645,2.6100621427356265,-3.5152003889932266,0.001791365610054903,4.342874641863597,10.069758503257917,-5.691509838242353,0.029670239483218463
20220217_cam4_flid15.h5,20220217,development,q2,0.375,articulation_speed,2,0.020008003201280513,0.758921059145144,0.6639748702951164,-0.35545726699040125,-0.0935343625320934,0.20051416863776522,0.45213708794041013,0.30678397120473383,11.00996063261385
20220217_cam4_flid15.h5,20220217,development,q2,0.375,articulation_speed,4,0.040016006402561026,0.5733360295755964,0.5631308247721876,-0.09623259732653322,-0.04834422626016684,0.5104264833956043,0.6994421019050143,-0.12610607232941795,0.9569877355811868
20220217_cam4_flid15.h5,20220217,development,q2,0.375,articulation_speed,8,0.08003201280512205,0.46146624260456687,0.14870671342187003,0.07892478543510166,0.4296606622566999,1.4355757388166912,1.8353460883046187,-1.3738798457000518,-5.33683357533683
20220217_cam4_flid15.h5,20220217,development,q2,0.375,articulation_speed,16,0.1600640256102441,0.4688669622978762,0.019386181584179207,0.4594307525797477,-0.09156302682868216,5.890159742684533,6.596567462704091,-6.127700500406215,-11.008570155374077
20220217_cam4_flid15.h5,20220217,development,q2,0.375,articulation_speed,32,0.3201280512204882,1.6986317503753603,0.1338287184603358,1.5776621351488611,0.6151600481306155,4.496698792601805,5.5929184546144715,-3.894286704239111,-6.777992619006553
20220217_cam4_flid15.h5,20220217,development,q2,0.375,articulation_speed,64,0.6402561024409764,3.54009767079772,-0.5007878370295745,3.4395767511485666,-0.6714274599902446,2.066412146968877,3.608697961049752,-0.06860029025203218,2.718532288604405
20220217_cam4_flid15.h5,20220217,development,q2,0.375,articulation_speed,128,1.2805122048819528,1.3741781804587327,0.14539951704945386,1.362774006163909,-0.10035766146452867,1.9976657902966481,3.8786589130747813,-2.5044807326160488,-1.5309811048421385
20220217_cam4_flid15.h5,20220217,development,q2,0.375,articulation_speed,256,2.5610244097639057,5.2396178633217145,0.512755958375294,-2.026390505857214,4.804624667813542,2.399337342638844,4.521968648725908,0.7176492145958067,3.5764827472339706
20220217_cam4_flid15.h5,20220217,development,q2,0.375,articulation_speed,512,5.122048819527811,3.602010129065143,0.11111111111110998,0.8514961873656808,-3.498154589748322,2.771689380661985,8.080215375117655,-4.478205246052513,0.8101526073895006
20220217_cam4_flid15.h5,20220217,development,q2,0.375,articulation_speed,1024,10.244097639055623,11.683987849713453,-0.8376972138301437,-5.236320088410746,10.411281735785412,3.895033277722194,11.526312854523995,0.15767499518945804,4.009838493569797
20220217_cam4_flid15.h5,20220217,development,q2,0.375,lr_articulation_balance,2,0.020008003201280513,0.8991417829054268,-0.13679474802943048,-0.8846218791561469,-0.08477778952155839,1.0560899014433744,1.1769103816865727,-0.2777685987811459,-3.723689797428971
20220217_cam4_flid15.h5,20220217,development,q2,0.375,lr_articulation_balance,4,0.040016006402561026,1.3891779588280506,0.45994258109939884,-1.3088100808577228,-0.072693848642738,1.5145959048027298,1.7860872072826102,-0.39690924845455955,-1.162990276835141
20220217_cam4_flid15.h5,20220217,development,q2,0.375,lr_articulation_balance,8,0.08003201280512205,2.684028041042743,0.634608956552269,-0.7861976582256958,2.4865983269454315,1.1741583716725525,1.6324775948458297,1.0515504461969134,8.844548545339107
20220217_cam4_flid15.h5,20220217,development,q2,0.375,lr_articulation_balance,16,0.1600640256102441,2.4649115730607933,-0.09492941168179744,-0.5898893362506828,-2.39140294404446,1.0248804741105402,1.8906710946546796,0.5742404784061137,6.798228788242956
20220217_cam4_flid15.h5,20220217,development,q2,0.375,lr_articulation_balance,32,0.3201280512204882,2.690045536064211,-1.1037752647689612,-0.2743182090932607,2.4377806856120308,1.2101695317958083,2.7582432462160593,-0.0681977101518485,4.501625295391286
20220217_cam4_flid15.h5,20220217,development,q2,0.375,lr_articulation_balance,64,0.6402561024409764,0.8498549346254025,0.6615108804619351,-0.5327398661932652,-0.02906888209072784,1.7884594074212714,3.740592630296671,-2.8907376956712687,-1.623189764791094
20220217_cam4_flid15.h5,20220217,development,q2,0.375,lr_articulation_balance,128,1.2805122048819528,1.2867244295932971,-1.1850290137431003,-0.13658469120190236,-0.48240088767386347,2.773559534615968,4.05193762883122,-2.7652131992379223,-2.1303603795014134
20220217_cam4_flid15.h5,20220217,development,q2,0.375,lr_articulation_balance,256,2.5610244097639057,3.3092527866197763,-1.9680027545804244,-0.15906759877548682,2.655713964781301,2.5318637594097813,6.479448246094654,-3.1701954594748774,0.5803853286286348
20220217_cam4_flid15.h5,20220217,development,q2,0.375,lr_articulation_balance,512,5.122048819527811,1.9853678852894465,-1.4345080319532004,-0.4583526480588381,1.2937485057838312,5.370980149598195,11.407081750756149,-9.421713865466701,-1.502497750397358
20220217_cam4_flid15.h5,20220217,development,q2,0.375,lr_articulation_balance,1024,10.244097639055623,11.579935006774619,11.261480822746657,-0.0881993965911997,-2.6955825541939005,7.628412881413016,13.169263119889438,-1.589328113114819,1.2808418661711414
20220217_cam4_flid15.h5,20220217,development,q3,0.625,traversal_speed,2,0.020008003201280513,0.5568103117910875,0.26449025907906,-0.4781018862082296,0.10724370645083564,0.40217518381566597,0.6659216064658754,-0.10911129467478786,3.330435854582598
20220217_cam4_flid15.h5,20220217,development,q3,0.625,traversal_speed,4,0.040016006402561026,0.47888028373057,0.1898963028753947,-0.2944084251961836,-0.3264803201934701,0.31490859562564855,0.5770204293176258,-0.09814014558705575,1.5213173850432473
20220217_cam4_flid15.h5,20220217,development,q3,0.625,traversal_speed,8,0.08003201280512205,1.46906769427138,0.05025208626265703,-0.25692942106724453,1.4455524517526612,0.6966988675316009,1.1658735163676894,0.30319417790369063,7.292464839131902
20220217_cam4_flid15.h5,20220217,development,q3,0.625,traversal_speed,16,0.1600640256102441,1.6224859252400883,-0.0627139827436502,-0.0073364274585395175,-1.62125683061098,0.9278943507924386,1.2472778930240858,0.3752080322160025,4.637652275703759
20220217_cam4_flid15.h5,20220217,development,q3,0.625,traversal_speed,32,0.3201280512204882,0.22316097139361143,-0.03730192778359799,-0.17535015650163263,-0.13289735870896924,0.8003274473113193,1.8838872943322957,-1.6607263229386844,-2.738778807175495
20220217_cam4_flid15.h5,20220217,development,q3,0.625,traversal_speed,64,0.6402561024409764,3.4289737200880026,-0.4882472008496081,-0.2824749648589578,3.3822600932135023,1.1843929959462192,2.6988326591793648,0.7301410609086378,4.97280616610067
20220217_cam4_flid15.h5,20220217,development,q3,0.625,traversal_speed,128,1.2805122048819528,0.8765857110932266,-0.7314012800248293,-0.374610826064717,0.3051580008224743,1.534152332028401,2.7534623126449773,-1.8768766015517508,-1.288048036948156
20220217_cam4_flid15.h5,20220217,development,q3,0.625,traversal_speed,256,2.5610244097639057,3.29717645910644,1.0305801544439286,-0.6572537870368302,-3.062236863336629,2.122363704512595,4.706971349777806,-1.4097948906713662,1.2113197716265895
20220217_cam4_flid15.h5,20220217,development,q3,0.625,traversal_speed,512,5.122048819527811,1.0076067390584058,-0.8231616525858615,-0.5801717892704908,0.032816600108862615,2.3980445446634446,5.785538969081301,-4.777932230022896,-1.1140709104244324
20220217_cam4_flid15.h5,20220217,development,q3,0.625,traversal_speed,1024,10.244097639055623,5.71827718508855,-1.4888545649855982,0.7096794155628698,5.475249873471723,4.891715899406652,11.8251296287853,-6.1068524436967495,0.339821840134877
20220217_cam4_flid15.h5,20220217,development,q3,0.625,rotation_speed,2,0.020008003201280513,0.7251043071739877,0.5550422668563871,0.46236358743486117,-0.06264384486569548,1.0741417813391179,1.2087734925648381,-0.48366918539085046,-6.764365877728025
20220217_cam4_flid15.h5,20220217,development,q3,0.625,rotation_speed,4,0.040016006402561026,1.6543347943550226,0.6149730068322298,1.0395751584895485,1.1304491596409063,3.9215771422314085,4.663602769516263,-3.0092679751612406,-9.22727538201948
20220217_cam4_flid15.h5,20220217,development,q3,0.625,rotation_speed,8,0.08003201280512205,2.387835199934198,-0.07627863466289919,2.209915590384823,-0.9012278265304813,13.826378710700299,15.161794332767263,-12.773959132833065,-12.422093372301402
20220217_cam4_flid15.h5,20220217,development,q3,0.625,rotation_speed,16,0.1600640256102441,7.398676378909235,0.20309101382818343,7.394283871367084,0.15405268440475942,4.215524888290041,6.430272037963263,0.9684043409459715,2.892867238940995
20220217_cam4_flid15.h5,20220217,development,q3,0.625,rotation_speed,32,0.3201280512204882,6.060684595182218,-0.33494651188508645,6.049907786549232,0.13536753933655896,5.837697908850181,7.494265417574367,-1.4335808223921482,0.2305063644740036
20220217_cam4_flid15.h5,20220217,development,q3,0.625,rotation_speed,64,0.6402561024409764,2.2094041167198104,-0.7961599129543091,1.395984695852229,1.5161868858849137,3.427847549781376,5.4364454724935465,-3.227041355773736,-1.2853185390328348
20220217_cam4_flid15.h5,20220217,development,q3,0.625,rotation_speed,128,1.2805122048819528,2.8608198751500575,-1.593487890956539,-2.364695444448557,-0.23087259350714268,2.7645963136581577,4.709085027210534,-1.8482651520604767,0.09360310761059483
20220217_cam4_flid15.h5,20220217,development,q3,0.625,rotation_speed,256,2.5610244097639057,7.205906631845774,-0.18504030384607864,-7.124794150465735,-1.062148194142748,2.4898193427478583,4.384639084870418,2.8212675469753554,7.5615085997904234
20220217_cam4_flid15.h5,20220217,development,q3,0.625,rotation_speed,512,5.122048819527811,5.573615364952135,-0.5633937943927008,-4.287593401442617,3.516293288788075,3.524432311970113,6.154080940733573,-0.5804655757814379,2.0356243953476896
20220217_cam4_flid15.h5,20220217,development,q3,0.625,rotation_speed,1024,10.244097639055623,2.4177134552221395,-0.2697588130772487,-0.7405623616480139,-2.2856368746674627,4.124156696058795,8.070713030119947,-5.652999574897807,-1.203460254755458
20220217_cam4_flid15.h5,20220217,development,q3,0.625,core_bend,2,0.020008003201280513,0.5099702860898956,0.08246753709689428,0.2819974378304218,0.4168287934834394,0.2959227097894433,0.45677683382704176,0.053193452262853824,3.2013459288080233
20220217_cam4_flid15.h5,20220217,development,q3,0.625,core_bend,4,0.040016006402561026,0.697189789716855,-0.32877430750539494,-0.26026827933421975,-0.5569932498533399,2.765644776956263,2.8916742549569534,-2.1944844652400985,-24.72765207631384
20220217_cam4_flid15.h5,20220217,development,q3,0.625,core_bend,8,0.08003201280512205,0.4982206419250521,-0.3156942052701917,-0.19026805759039792,0.3352000045641559,1.4903245548840032,1.6762660426070997,-1.1780454006820475,-8.799319934293353
20220217_cam4_flid15.h5,20220217,development,q3,0.625,core_bend,16,0.1600640256102441,0.7260950685718458,-0.2864780782123347,-0.6616691917281263,0.08566352797993361,1.1350172418872746,1.3911757847460602,-0.6650807161742144,-4.019123502735191
20220217_cam4_flid15.h5,20220217,development,q3,0.625,core_bend,32,0.3201280512204882,0.9708550785632392,-0.9433487519323104,0.16131887699601033,0.16318374834686125,0.9705758344270776,1.6476826375441984,-0.6768275589809593,0.0014377175147597186
20220217_cam4_flid15.h5,20220217,development,q3,0.625,core_bend,64,0.6402561024409764,0.7023041814423028,-0.3391883495953337,-0.6125853694535932,-0.054051752067266166,1.1005139252549077,1.6519756369724083,-0.9496714555301056,-1.315079911361028
20220217_cam4_flid15.h5,20220217,development,q3,0.625,core_bend,128,1.2805122048819528,0.6568800712640317,-0.655513221788979,0.02707414945558228,0.03257045463190531,1.3005183884882683,2.594839425011575,-1.9379593537475435,-1.6161102005426615
20220217_cam4_flid15.h5,20220217,development,q3,0.625,core_bend,256,2.5610244097639057,2.2079153501387885,-0.7284433024068473,-2.0811468941977784,-0.1144034672902682,1.6261659871251628,2.636007145728963,-0.4280917955901744,1.0249752871851205
20220217_cam4_flid15.h5,20220217,development,q3,0.625,core_bend,512,5.122048819527811,3.5702428739118743,-0.6161263564009387,-3.1892869605336513,1.4817122443432282,2.55805208365405,4.949583084083086,-1.3793402101712116,0.9253621304536997
20220217_cam4_flid15.h5,20220217,development,q3,0.625,core_bend,1024,10.244097639055623,6.166995278123362,-1.7354153845442808,2.3264747685816944,5.441293904452839,4.034380491774656,7.361942213028728,-1.1949469349053663,1.549867162116007
20220217_cam4_flid15.h5,20220217,development,q3,0.625,core_span,2,0.020008003201280513,2.9776286587866023,-0.03405639476772958,2.9769201754154824,0.05530696888258398,22.977196541469894,23.993406265166428,-21.015777606379825,-44.449903064020894
