source_file,date,split,burst,recording_fraction,fps,feature,scale_frames,scale_seconds,amount,persistence,retained_dispersion,reversal_asymmetry,abs_reversal_asymmetry,valid_blocks,total_blocks
20220313_cam3_flid16.h5,20220313,development,q3,0.625,99.96,lr_articulation_balance,8,0.08003201280512205,0.010850119869404318,0.05423015753066025,0.5047116399500461,-0.1979270784606764,0.1979270784606764,749,749
20220313_cam3_flid16.h5,20220313,development,q3,0.625,99.96,lr_articulation_balance,16,0.1600640256102441,0.008847388956111025,-0.05042984699953428,0.36393470293353186,-0.11723201234650313,0.11723201234650313,374,374
20220313_cam3_flid16.h5,20220313,development,q3,0.625,99.96,lr_articulation_balance,32,0.3201280512204882,0.007287547079910331,0.026497396136864824,0.2577749178928554,-0.06218287592358938,0.06218287592358938,187,187
20220313_cam3_flid16.h5,20220313,development,q3,0.625,99.96,lr_articulation_balance,64,0.6402561024409764,0.007222768177765069,0.15367661791224205,0.15531478145225056,-0.052185891305110144,0.052185891305110144,93,93
20220313_cam3_flid16.h5,20220313,development,q3,0.625,99.96,lr_articulation_balance,128,1.2805122048819528,0.012547400972344669,0.3159420289855072,0.1112703176901433,0.06879731508975853,0.06879731508975853,46,46
20220313_cam3_flid16.h5,20220313,development,q3,0.625,99.96,lr_articulation_balance,256,2.5610244097639057,0.010759885104334671,0.042348955392433656,0.1451389213635643,0.1062858641684352,0.1062858641684352,23,23
20220313_cam3_flid16.h5,20220313,development,q3,0.625,99.96,lr_articulation_balance,512,5.122048819527811,0.0026296473041710106,-0.49090909090909085,0.09194976675040657,0.6574766313172389,0.6574766313172389,11,11
20220313_cam3_flid16.h5,20220313,development,q3,0.625,99.96,lr_articulation_balance,1024,10.244097639055623,0.007212602948267397,-0.39999999999999997,0.02434045419508035,0.2792686659202704,0.2792686659202704,5,5
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,traversal_speed,1,0.010004001600640256,2.9146195243633546,0.838998221854038,1.0,-0.030265014302624085,0.030265014302624085,5997,5998
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,traversal_speed,2,0.020008003201280513,3.0670452146580947,0.8385841922504228,0.9662096026199974,-0.0484702129061719,0.0484702129061719,2998,2999
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,traversal_speed,4,0.040016006402561026,3.186882214014013,0.8090426013132338,0.8635328117184863,0.0017861061051832844,0.0017861061051832844,1498,1499
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,traversal_speed,8,0.08003201280512205,3.4083364553463125,0.7988584999056793,0.7226770734922137,-0.0704932651682544,0.0704932651682544,749,749
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,traversal_speed,16,0.1600640256102441,3.5310685547623977,0.8401179125192331,0.6057864279257293,-0.35582636117305266,0.35582636117305266,374,374
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,traversal_speed,32,0.3201280512204882,3.588520008437894,0.8160838084936757,0.5430675476357647,-0.16538623660221116,0.16538623660221116,187,187
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,traversal_speed,64,0.6402561024409764,3.679479385297787,0.719525915879352,0.4687943734180703,-0.09633297509434323,0.09633297509434323,93,93
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,traversal_speed,128,1.2805122048819528,3.6419875012150102,0.6517786561264822,0.38022291989766543,-0.22909503737874973,0.22909503737874973,46,46
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,traversal_speed,256,2.5610244097639057,3.2226101225722816,0.2614342179559571,0.5465020549223568,-0.19239588533357282,0.19239588533357282,23,23
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,traversal_speed,512,5.122048819527811,2.642521511291026,-0.23636363636363633,0.13601748095340369,0.28641542559328675,0.28641542559328675,11,11
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,traversal_speed,1024,10.244097639055623,3.1413613446088906,0.0,0.157660500504534,0.15828954668291803,0.15828954668291803,5,5
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,rotation_speed,1,0.010004001600640256,1.0068157367776773,0.5953868307893785,1.0,0.027752123432651998,0.027752123432651998,5997,5998
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,rotation_speed,2,0.020008003201280513,1.1161827932648543,0.6362272625856449,0.9339644124699363,0.06938000844026025,0.06938000844026025,2998,2999
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,rotation_speed,4,0.040016006402561026,1.2752329170721064,0.636992737035869,0.8202496341165816,-0.05381824090509389,0.05381824090509389,1498,1499
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,rotation_speed,8,0.08003201280512205,1.38348947523436,0.6476823811384705,0.7643475187697425,0.07782356915428172,0.07782356915428172,749,749
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,rotation_speed,16,0.1600640256102441,1.5598915597403447,0.6639944114571602,0.6419333127191866,0.1534810012052444,0.1534810012052444,374,374
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,rotation_speed,32,0.3201280512204882,1.6145896736535685,0.7368200700269012,0.5432673706241488,0.022994042646975996,0.022994042646975996,187,187
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,rotation_speed,64,0.6402561024409764,1.635980753830825,0.6756161089961932,0.4887928448160296,-0.002421190881585005,0.002421190881585005,93,93
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,rotation_speed,128,1.2805122048819528,1.6535264064707897,0.6191040843214756,0.39148574070194264,0.01898571507316043,0.01898571507316043,46,46
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,rotation_speed,256,2.5610244097639057,1.637229451783114,0.19141727837380013,0.3923705776875937,-0.2050915931005888,0.2050915931005888,23,23
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,rotation_speed,512,5.122048819527811,1.3631107881675815,-0.35757575757575755,0.2334688015959223,0.223032702778127,0.223032702778127,11,11
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,rotation_speed,1024,10.244097639055623,1.5717287778506395,0.0,0.021818227795823077,0.546206750035601,0.546206750035601,5,5
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_bend,1,0.010004001600640256,0.030937013254072786,0.8413972392766198,1.0,-0.024048381050160737,0.024048381050160737,5998,5998
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_bend,2,0.020008003201280513,0.030873138539807957,0.8100115646284582,0.9698472253564362,-0.05299245616179242,0.05299245616179242,2999,2999
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_bend,4,0.040016006402561026,0.030904112586963302,0.6997540158433029,0.9483953896785249,-0.15119239262542064,0.15119239262542064,1499,1499
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_bend,8,0.08003201280512205,0.03077447987224309,0.6496825137810188,0.8922261000731501,-0.16194948028925318,0.16194948028925318,749,749
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_bend,16,0.1600640256102441,0.03098285884539379,0.660405839944022,0.7373433755818547,-0.23909868633080725,0.23909868633080725,374,374
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_bend,32,0.3201280512204882,0.030775547621984235,0.5870072591135209,0.6660814641284611,-0.2769211451091717,0.2769211451091717,187,187
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_bend,64,0.6402561024409764,0.031014756624591463,0.44335187953701277,0.6169643961785902,-0.22102404136297973,0.22102404136297973,93,93
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_bend,128,1.2805122048819528,0.03059962027197207,0.2270092226613966,0.5652331811101572,-0.1670110728102283,0.1670110728102283,46,46
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_bend,256,2.5610244097639057,0.030532593644734415,0.014116318464144554,0.6213421090032168,-0.27326385910113343,0.27326385910113343,23,23
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_bend,512,5.122048819527811,0.030440232943538727,-0.406060606060606,0.41502107655828896,0.5029865781371157,0.5029865781371157,11,11
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_bend,1024,10.244097639055623,0.03038366143381251,0.0,0.1627292877245426,-0.2383152883384777,0.2383152883384777,5,5
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_span,1,0.010004001600640256,0.9871878633744267,0.8490438229638009,1.0,-0.0377588103861951,0.0377588103861951,5998,5998
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_span,2,0.020008003201280513,0.9872155264955538,0.8261352816927379,0.9588168931984035,-0.013400305610698961,0.013400305610698961,2999,2999
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_span,4,0.040016006402561026,0.9871835912597777,0.7392407475719499,0.8963089865378854,0.05759453240878217,0.05759453240878217,1499,1499
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_span,8,0.08003201280512205,0.9872306686242456,0.6702838570606509,0.8844301571525368,0.1245085710537169,0.1245085710537169,749,749
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_span,16,0.1600640256102441,0.9871171215615694,0.715754335352343,0.7588151625348039,0.25171423539686194,0.25171423539686194,374,374
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_span,32,0.3201280512204882,0.9877584749535542,0.6997459077155471,0.6996108905553422,-0.11023230323726543,0.11023230323726543,187,187
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_span,64,0.6402561024409764,0.9873162857270286,0.5998797836104989,0.7289122191457427,0.0452823288805609,0.0452823288805609,93,93
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_span,128,1.2805122048819528,0.987441362301317,0.2354413702239789,0.6919624757023373,0.2852549932855132,0.2852549932855132,46,46
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_span,256,2.5610244097639057,0.9875557164648017,0.0694522868435912,0.5080226665419435,0.14991900668154648,0.14991900668154648,23,23
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_span,512,5.122048819527811,0.9866364951848567,0.0303030303030303,0.6020803642482699,-0.348008443073915,0.348008443073915,11,11
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,core_span,1024,10.244097639055623,0.9881221547109494,-0.6000000000000001,0.2458441354619045,-0.40132858840536595,0.40132858840536595,5,5
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,articulation_speed,1,0.010004001600640256,2.475656997040832,0.8096786024989592,1.0,-0.003975416121268236,0.003975416121268236,5996,5998
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,articulation_speed,2,0.020008003201280513,2.643494022914686,0.7916108839750053,0.9913494019871298,0.06944274652463593,0.06944274652463593,2999,2999
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,articulation_speed,4,0.040016006402561026,2.8419527640655122,0.7827794219355093,0.9495970558149912,0.06407623444109588,0.06407623444109588,1499,1499
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,articulation_speed,8,0.08003201280512205,2.9684760994711823,0.818440279040238,0.8769930581325586,-0.04722369966111992,0.04722369966111992,749,749
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,articulation_speed,16,0.1600640256102441,3.1754869315645955,0.8509536919577055,0.6781416764277444,-0.15178500970638448,0.15178500970638448,374,374
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,articulation_speed,32,0.3201280512204882,3.2004395666953482,0.7986955041983504,0.6234752056065127,-0.09523581486277857,0.09523581486277857,187,187
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,articulation_speed,64,0.6402561024409764,3.287803677614624,0.6980102646301805,0.5310958011750716,0.0034272673192093355,0.0034272673192093355,93,93
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,articulation_speed,128,1.2805122048819528,3.3144644981145723,0.6463768115942028,0.4185223531024494,-0.16355218997676294,0.16355218997676294,46,46
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,articulation_speed,256,2.5610244097639057,2.991926368347287,0.24901185770750994,0.5986665024735229,-0.1445952389795483,0.1445952389795483,23,23
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,articulation_speed,512,5.122048819527811,2.4671790817599537,-0.29696969696969694,0.13593388367158718,0.3021697117562107,0.3021697117562107,11,11
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,articulation_speed,1024,10.244097639055623,2.89181226639111,0.0,0.16289012289427157,0.24054719729418847,0.24054719729418847,5,5
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,lr_articulation_balance,1,0.010004001600640256,0.01543346849122448,0.22496529935066623,1.0,-0.020540545582337776,0.020540545582337776,5976,5998
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,lr_articulation_balance,2,0.020008003201280513,0.018177766466195087,0.20104379082502738,0.880248342058445,-0.1097858764463953,0.1097858764463953,2994,2999
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,lr_articulation_balance,4,0.040016006402561026,0.016007901967962316,0.12818872593465885,0.6604313614503639,-0.03520626946685667,0.03520626946685667,1497,1499
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,lr_articulation_balance,8,0.08003201280512205,0.0181146144745142,0.07263726803863346,0.5076710748379504,-0.05153091381290444,0.05153091381290444,748,749
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,lr_articulation_balance,16,0.1600640256102441,0.02219135345997621,0.07957592005849377,0.37839840817582443,0.005066358383270028,0.005066358383270028,374,374
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,lr_articulation_balance,32,0.3201280512204882,0.018344599496127864,0.18876212766155842,0.2526653630918146,0.08142812978857758,0.08142812978857758,187,187
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,lr_articulation_balance,64,0.6402561024409764,0.018631237364694294,0.23227964181680874,0.22006664860113065,0.02379529068316824,0.02379529068316824,93,93
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,lr_articulation_balance,128,1.2805122048819528,0.015206119099768108,0.07364953886693017,0.19058648298050976,-0.08818438091237576,0.08818438091237576,46,46
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,lr_articulation_balance,256,2.5610244097639057,0.015606492719455998,-0.019762845849802372,0.056863151297902155,-0.4508981541553626,0.4508981541553626,23,23
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,lr_articulation_balance,512,5.122048819527811,0.010563139162815743,-0.05454545454545454,0.06337365481591946,0.05392501640416902,0.05392501640416902,11,11
20220313_cam3_flid16.h5,20220313,development,q4,0.875,99.96,lr_articulation_balance,1024,10.244097639055623,0.010536333686378548,0.39999999999999997,0.02309720667184647,0.9724179562714012,0.9724179562714012,5,5
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,traversal_speed,1,0.010004001600640256,1.1617608661809458,0.682841563690349,1.0,-0.03959405669825633,0.03959405669825633,5986,5998
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,traversal_speed,2,0.020008003201280513,1.0655005981849648,0.7752746490146551,0.8031726920830615,0.004433278171217257,0.004433278171217257,2992,2999
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,traversal_speed,4,0.040016006402561026,1.0845513391100368,0.8322755930471216,0.7120461356377297,-0.0883557837521549,0.0883557837521549,1494,1499
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,traversal_speed,8,0.08003201280512205,1.0584662091921322,0.8494888811628388,0.6603812759900267,-0.2999704216230534,0.2999704216230534,747,749
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,traversal_speed,16,0.1600640256102441,1.1038878793056472,0.8216237365963477,0.638212316455731,-0.3864490264036652,0.3864490264036652,373,374
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,traversal_speed,32,0.3201280512204882,1.1062616403048613,0.7658145672400839,0.6453563004194879,-0.48347665763832864,0.48347665763832864,186,187
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,traversal_speed,64,0.6402561024409764,1.0619548811871657,0.7586887166129802,0.5660721599671512,-0.41480281566485616,0.41480281566485616,93,93
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,traversal_speed,128,1.2805122048819528,1.1261034085835369,0.6625823451910409,0.5489327107153065,0.07798984373588928,0.07798984373588928,46,46
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,traversal_speed,256,2.5610244097639057,0.9591182527503733,0.4195369847543761,0.38315000466218574,-0.20068744850417952,0.20068744850417952,23,23
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,traversal_speed,512,5.122048819527811,1.130114855340115,-0.01818181818181818,0.29186100201074644,0.359352098099118,0.359352098099118,11,11
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,traversal_speed,1024,10.244097639055623,1.1172682374973113,-0.19999999999999998,0.38104966137475105,-0.3115824463457159,0.3115824463457159,5,5
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,rotation_speed,1,0.010004001600640256,0.6512869340305248,0.43218598134833963,1.0,0.013651784352441923,0.013651784352441923,5985,5998
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,rotation_speed,2,0.020008003201280513,0.7312395375112459,0.5093863537124284,0.8013916752237176,0.018033562186200572,0.018033562186200572,2992,2999
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,rotation_speed,4,0.040016006402561026,0.752986968581085,0.5458533068767379,0.6609537854678873,-0.005005889828826197,0.005005889828826197,1494,1499
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,rotation_speed,8,0.08003201280512205,0.7789243550218323,0.5916608414480886,0.5203202448787195,0.1081559604278447,0.1081559604278447,746,749
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,rotation_speed,16,0.1600640256102441,0.7857746306354949,0.5529996216545212,0.49523236048755176,0.08949457620458316,0.08949457620458316,373,374
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,rotation_speed,32,0.3201280512204882,0.8042328660119892,0.4865192348442527,0.42830392625877617,0.283709018628276,0.283709018628276,186,187
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,rotation_speed,64,0.6402561024409764,0.8602410683387495,0.40090624662854674,0.43866862561411124,0.1132651484296872,0.1132651484296872,93,93
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,rotation_speed,128,1.2805122048819528,0.8349712577325235,0.40210803689064556,0.3679115699089248,-0.03934428630488362,0.03934428630488362,46,46
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,rotation_speed,256,2.5610244097639057,0.9189008674816217,0.3054771315640881,0.3301988371355933,-0.06557270888080732,0.06557270888080732,23,23
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,rotation_speed,512,5.122048819527811,0.7961219922848971,-0.3939393939393939,0.3740346979046879,0.38710752092964934,0.38710752092964934,11,11
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,rotation_speed,1024,10.244097639055623,0.8408265302244056,-0.6000000000000001,0.17183467327010343,-0.9580542292856221,0.9580542292856221,5,5
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_bend,1,0.010004001600640256,0.021347620581403878,0.9654885165243055,1.0,0.006055328867967636,0.006055328867967636,5987,5998
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_bend,2,0.020008003201280513,0.021307801891685095,0.9684948905342822,1.0088331600108538,-0.03369930147832749,0.03369930147832749,2993,2999
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_bend,4,0.040016006402561026,0.021603939199939096,0.953744288020135,0.9612010441858951,0.04832737069456178,0.04832737069456178,1495,1499
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_bend,8,0.08003201280512205,0.021413650353469336,0.9336717091718725,0.9649312324771845,-0.07270641787674688,0.07270641787674688,747,749
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_bend,16,0.1600640256102441,0.021816328516539495,0.9270378368978491,0.9081295209047432,0.0847888229562695,0.0847888229562695,373,374
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_bend,32,0.3201280512204882,0.02120969618501097,0.8928146250313035,0.8808643842293077,-0.3775660592926539,0.3775660592926539,186,187
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_bend,64,0.6402561024409764,0.022019858814547034,0.8064362005455974,0.786553062838814,0.33945371429612964,0.33945371429612964,93,93
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_bend,128,1.2805122048819528,0.0219391895497391,0.6006587615283266,0.7830029262521631,0.16395828548296681,0.16395828548296681,46,46
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_bend,256,2.5610244097639057,0.022021727181490664,0.32241671372106157,0.7523596196644139,-0.22446897152021394,0.22446897152021394,23,23
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_bend,512,5.122048819527811,0.02192602713066847,0.2606060606060606,0.5389113125507121,0.19714136771876592,0.19714136771876592,11,11
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_bend,1024,10.244097639055623,0.028246185349303336,0.0,0.4391411421155921,0.045951062588634066,0.045951062588634066,5,5
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_span,1,0.010004001600640256,1.0104713097756965,0.9393860542349246,1.0,0.0717516919507317,0.0717516919507317,5987,5998
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_span,2,0.020008003201280513,1.0105066389738235,0.9506841698103397,0.9610349748354697,0.27923980906511414,0.27923980906511414,2993,2999
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_span,4,0.040016006402561026,1.0104438516050052,0.9340235997526234,0.9661854768008739,0.5180250508678491,0.5180250508678491,1495,1499
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_span,8,0.08003201280512205,1.0103871170823617,0.9016931354497331,0.907251188308391,0.6210436416134638,0.6210436416134638,747,749
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_span,16,0.1600640256102441,1.0105232232284487,0.8479038710635602,0.8828957791428873,0.3306779816110652,0.3306779816110652,373,374
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_span,32,0.3201280512204882,1.010804786575815,0.7586465296372638,0.8962924605471391,0.45179719922638434,0.45179719922638434,186,187
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_span,64,0.6402561024409764,1.0091315197189545,0.5798283063360201,0.7559960758877896,-0.19543961157969555,0.19543961157969555,93,93
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_span,128,1.2805122048819528,1.0106646235823964,0.49446640316205526,0.7570313712840204,0.25170683556584567,0.25170683556584567,46,46
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_span,256,2.5610244097639057,1.0138954030578975,0.3540372670807454,0.8234692104075005,0.22366704012565997,0.22366704012565997,23,23
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_span,512,5.122048819527811,1.009893681811656,0.2606060606060606,0.7286402072848397,-0.14015902831209645,0.14015902831209645,11,11
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,core_span,1024,10.244097639055623,1.0121983231039682,-0.19999999999999998,0.33486380657472714,0.6229746976371118,0.6229746976371118,5,5
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,articulation_speed,1,0.010004001600640256,1.300274276569327,0.6588032507014603,1.0,-0.025330640021033624,0.025330640021033624,5981,5998
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,articulation_speed,2,0.020008003201280513,1.302859456973063,0.7595232817393839,0.9084981480669237,-0.012587631596810563,0.012587631596810563,2992,2999
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,articulation_speed,4,0.040016006402561026,1.2992909471771315,0.813668116700427,0.8522622026228062,-0.09726360075332914,0.09726360075332914,1496,1499
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,articulation_speed,8,0.08003201280512205,1.3012441426338064,0.8304790737871955,0.826282173153993,-0.13227013232219537,0.13227013232219537,747,749
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,articulation_speed,16,0.1600640256102441,1.3021954181265971,0.8189628633937824,0.758646878346437,-0.20738649415499505,0.20738649415499505,373,374
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,articulation_speed,32,0.3201280512204882,1.2933205132969388,0.7520935805565786,0.7289478765962677,-0.3133087385909115,0.3133087385909115,187,187
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,articulation_speed,64,0.6402561024409764,1.273209859441625,0.7267697239646748,0.7727266291867485,-0.3991460739954924,0.3991460739954924,93,93
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,articulation_speed,128,1.2805122048819528,1.304358608950521,0.6093544137022396,0.6976214465377073,0.06220494854925656,0.06220494854925656,46,46
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,articulation_speed,256,2.5610244097639057,1.2449241286183328,0.3754940711462451,0.5157090308235524,0.004680700670570775,0.004680700670570775,23,23
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,articulation_speed,512,5.122048819527811,1.2271352019184727,-0.2606060606060606,0.3642253891794373,0.4866575896217706,0.4866575896217706,11,11
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,articulation_speed,1024,10.244097639055623,1.2891707867376778,-0.39999999999999997,0.531718880327339,-0.6012820866525053,0.6012820866525053,5,5
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,lr_articulation_balance,1,0.010004001600640256,-0.0086915565955294,0.15987902575745971,1.0,0.008825767506709731,0.008825767506709731,5964,5998
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,lr_articulation_balance,2,0.020008003201280513,-0.010359000924927319,0.208836898063603,0.8269290748478656,-0.023168090195100608,0.023168090195100608,2986,2999
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,lr_articulation_balance,4,0.040016006402561026,-0.0125858947623685,0.21794059590638776,0.6099403364142404,-0.016576092937122318,0.016576092937122318,1493,1499
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,lr_articulation_balance,8,0.08003201280512205,-0.009063676497742576,0.2528281536225926,0.47827215253563266,0.0550207401618329,0.0550207401618329,745,749
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,lr_articulation_balance,16,0.1600640256102441,-0.00522052197095794,0.22225352907032764,0.3609278954189678,0.007410356242938349,0.007410356242938349,373,374
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,lr_articulation_balance,32,0.3201280512204882,-0.004658035188280042,0.07877606777037517,0.25525309787144806,-0.04056972385583796,0.04056972385583796,187,187
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,lr_articulation_balance,64,0.6402561024409764,-0.009891102670410247,-0.3252469830309942,0.2118660643028994,-0.035763996245550524,0.035763996245550524,93,93
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,lr_articulation_balance,128,1.2805122048819528,-0.0055725061871289725,0.11383399209486164,0.12914585178581606,-0.10873363782311665,0.10873363782311665,46,46
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,lr_articulation_balance,256,2.5610244097639057,-0.004755090536844044,-0.1394692264257482,0.10846136346293751,-0.12918838957497392,0.12918838957497392,23,23
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,lr_articulation_balance,512,5.122048819527811,-0.003045134836319672,-0.4787878787878787,0.04654747379426136,0.03328056139207006,0.03328056139207006,11,11
20220313_cam4_flid23.h5,20220313,development,q1,0.125,99.96,lr_articulation_balance,1024,10.244097639055623,-0.0022171473445854514,-0.7999999999999999,0.011121485496785597,-0.5612220090540679,0.5612220090540679,5,5
