source_file,date,split,feature,boundary_scale_frames,boundary_scale_seconds,geometry_change_score,null_median,null_q95,null_excess_q95,null_z_score,delta_persistence,delta_retained_dispersion,delta_abs_reversal_asymmetry
20220313_cam3_flid16.h5,20220313,development,articulation_speed,16,0.1600640256102441,1.3018911754565117,0.6635574194410058,1.5281295693001664,-0.36653208094212353,3.0281850828700962,-0.04682390408981847,-0.24381273590630068,1.280927443475933
20220313_cam3_flid16.h5,20220313,development,articulation_speed,32,0.3201280512204882,0.9869489515942036,0.8387535060759015,1.7514666993784869,-0.8917155377380166,0.2865365183879211,-0.29794987063214823,-0.1436267933039847,0.7307240736934961
20220313_cam3_flid16.h5,20220313,development,articulation_speed,64,0.6402561024409764,3.246258783204611,1.0394119308667835,3.511862322741239,-0.26957044344147674,5.056594940159949,-0.39332141315092145,-0.2676156613111782,-3.22212306738267
20220313_cam3_flid16.h5,20220313,development,articulation_speed,128,1.2805122048819528,1.3047566483826738,1.4945977457795263,3.816132156005007,-2.650951917744572,-0.2526162585931176,-0.6230038099617088,-0.116388771557348,0.799421515886685
20220313_cam3_flid16.h5,20220313,development,articulation_speed,256,2.5610244097639057,1.6335498509104762,2.1562724373600557,5.335425381114849,-2.80911551087231,-0.6281590104382848,-1.5185045317220531,0.0004940340090134228,0.8912741707447592
20220313_cam3_flid16.h5,20220313,development,articulation_speed,512,5.122048819527811,3.603375842546308,3.4164627992501266,8.035129834917662,-4.4317539923713545,0.1621034284303286,-2.296408190668009,-0.2736092624087661,1.7513751453159867
20220313_cam3_flid16.h5,20220313,development,articulation_speed,1024,10.244097639055623,5.622400429524962,5.05637754517417,11.53601583721951,-5.971332782719871,0.1606958163672242,-0.4188486069150721,-0.6339128331735848,2.835873250343139
20220313_cam3_flid16.h5,20220313,development,core_bend,2,0.020008003201280513,0.46631766734277347,1.6679930132929388,1.8181289960963096,-1.0921092953469822,-10.468046432445185,-0.0393716086306435,-0.25300550278559775,0.3428469514601891
20220313_cam3_flid16.h5,20220313,development,core_bend,4,0.040016006402561026,0.7726198337983351,2.076362502088379,2.3247071549272933,-1.52395598294422,-11.867116302063934,-0.2362045519332731,-0.1507490347861632,0.4698221505944462
20220313_cam3_flid16.h5,20220313,development,core_bend,8,0.08003201280512205,0.6002051232449687,1.3939148644247956,1.6367151694672035,-1.0671330988121812,-8.350776749342637,-0.17493191014970105,-0.37445992198995415,-0.03639779423342435
20220313_cam3_flid16.h5,20220313,development,core_bend,16,0.1600640256102441,1.707721298864818,1.0831637732914914,1.3998256116126722,0.3078956872521459,4.685408594736176,0.003952049457395537,-0.42201770197708777,0.3925476694384726
20220313_cam3_flid16.h5,20220313,development,core_bend,32,0.3201280512204882,1.3765802062086845,0.9670188659028685,1.5006385880359283,-0.12405838182724382,2.254616370158998,-0.3584779152824792,-0.3667096912180784,0.8016503910187207
20220313_cam3_flid16.h5,20220313,development,core_bend,64,0.6402561024409764,1.637549962965005,1.029407040208386,1.9475259803176552,-0.09099886751100439,2.8399289745852245,-0.5511044401160079,-0.319230602483464,-0.9105191184083472
20220313_cam3_flid16.h5,20220313,development,core_bend,128,1.2805122048819528,1.7429809494962587,1.1963366755098268,2.363681525469961,-0.4419298529388932,1.975939793118967,-0.9136436557903934,-0.7353032095198531,-0.649829575216637
20220313_cam3_flid16.h5,20220313,development,core_bend,256,2.5610244097639057,1.5940260696351478,1.7796779405534515,3.386379359864538,-1.7923532902293902,-0.058316502388433104,-1.3249519196781552,-0.0897027747668355,0.6123810821149177
20220313_cam3_flid16.h5,20220313,development,core_bend,512,5.122048819527811,4.5697932018976495,2.35433490660059,5.121902359841918,-0.5521091579442681,1.6678867983137442,-2.6580958622895636,-1.7390674982513858,-0.03718069007719671
20220313_cam3_flid16.h5,20220313,development,core_bend,1024,10.244097639055623,5.345947112180172,4.732376317462135,7.455498540229781,-2.2153766544442437,0.7789076431422305,1.6139363076261812,-0.9435290329454193,5.252035225355413
20220313_cam3_flid16.h5,20220313,development,core_span,2,0.020008003201280513,0.7023521895610414,1.205695029799696,1.4342592112073178,-0.688272725125356,-7.26123594362465,-0.06871621621968121,-0.31206994783008163,0.5871766077682943
20220313_cam3_flid16.h5,20220313,development,core_span,4,0.040016006402561026,0.6610986660772636,2.878084846561714,3.2321833106663975,-2.618035462809208,-17.10204974937793,-0.28774396605328856,-0.06237173956103432,0.22454864661685128
20220313_cam3_flid16.h5,20220313,development,core_span,8,0.08003201280512205,0.8300309029470229,1.7534630164545506,2.1254022046001757,-1.1881701345767883,-4.714834638494576,-0.3688972960716649,-0.0983837733371927,-0.3678058959001552
20220313_cam3_flid16.h5,20220313,development,core_span,16,0.1600640256102441,1.1426304931407611,1.2543059064663138,1.688617225113009,-0.4626240412544329,-0.5587835656655251,-0.21705837673903428,-0.642039442859093,-0.13131937911242517
20220313_cam3_flid16.h5,20220313,development,core_span,32,0.3201280512204882,0.9645541737978169,1.0949737317158945,1.7147963855365578,-0.7502422117387408,-0.2861430480063703,-0.33910562336082983,-0.5749980112260473,-0.46332439966066435
20220313_cam3_flid16.h5,20220313,development,core_span,64,0.6402561024409764,2.0912022087167577,1.238969068959951,2.2597770904413537,-0.11376882053404724,3.21738640693519,-0.44854677124026576,-0.8686425004794609,0.2510235302828112
20220313_cam3_flid16.h5,20220313,development,core_span,128,1.2805122048819528,3.048978916874506,1.395159890697233,3.030382709882057,0.20442249148985647,2.9215633964554186,-1.2441869895287088,0.20989961444637695,2.408163816890335
20220313_cam3_flid16.h5,20220313,development,core_span,256,2.5610244097639057,3.475295090514063,1.9931150109386688,3.8657099220227975,-0.3904148315087348,1.4609563806716406,-1.0685362883795857,-1.9403760501520924,-2.0463434443227624
20220313_cam3_flid16.h5,20220313,development,core_span,512,5.122048819527811,3.0959315488488204,2.800979345187233,5.002295294780145,-1.9322131177043098,0.5265876920906976,-1.8800850042240531,-0.03724949930431533,2.147486713170331
20220313_cam3_flid16.h5,20220313,development,core_span,1024,10.244097639055623,6.181995928760381,4.837010920940832,8.826785486439107,-2.057063470787465,0.7842807875465669,-2.0770212825994774,-1.7978970479019343,5.506681132721022
20220313_cam3_flid16.h5,20220313,development,lr_articulation_balance,2,0.020008003201280513,1.3149114745321677,1.3096758373135304,1.4368806057605372,-0.16272416806366585,0.3257326808131259,0.4962299843113246,-0.9149855860669563,0.283948147441721
20220313_cam3_flid16.h5,20220313,development,lr_articulation_balance,4,0.040016006402561026,1.473711266361033,1.2641985471938193,1.685149774511191,-0.21143850815015797,2.6630546546347533,-0.7733146859772337,-0.8482051430692811,-0.09259377387954817
20220313_cam3_flid16.h5,20220313,development,lr_articulation_balance,8,0.08003201280512205,1.3525897051123539,1.0282650765099208,1.568146520913169,-0.20063486306464784,2.1981057837442792,-0.39900270777659413,-0.8470139648810916,0.7895763234877424
20220313_cam3_flid16.h5,20220313,development,lr_articulation_balance,16,0.1600640256102441,1.1750979226943299,1.0081775099345804,2.1623088232433467,-0.8610729658889182,0.7396507506758774,-0.140012757461221,-0.6642932945363735,-0.3984234792609663
20220313_cam3_flid16.h5,20220313,development,lr_articulation_balance,32,0.3201280512204882,1.5988770959416794,1.3530060692492567,2.8982889558346114,-1.123390890726287,0.8152610256547589,-0.2534030099639075,-0.5015561391228547,-0.15437601349312371
20220313_cam3_flid16.h5,20220313,development,lr_articulation_balance,64,0.6402561024409764,1.2600697968616241,1.6343573701577356,3.271155093389128,-1.906938150922761,-0.6034769318921145,0.89598636440976,-0.3868873293412673,-0.290710733464292
20220313_cam3_flid16.h5,20220313,development,lr_articulation_balance,128,1.2805122048819528,2.316717498933091,1.9228430153704505,5.021709925820387,-2.189804652426788,0.2149052279110389,1.2124833258408043,-0.23614299523607868,0.6679242362124689
20220313_cam3_flid16.h5,20220313,development,lr_articulation_balance,256,2.5610244097639057,3.52107055910493,2.743972716675333,7.040863241009827,-2.4253190597695737,0.8377440743667095,-1.3867898928737659,-0.13823913892899348,1.2367835094239743
20220313_cam3_flid16.h5,20220313,development,lr_articulation_balance,512,5.122048819527811,8.560506128099476,4.628017030940524,9.677804279977646,-0.5194303414338393,2.432991867077945,-2.981642727572148,-0.12411503965653486,2.0269526746818154
20220313_cam3_flid16.h5,20220313,development,lr_articulation_balance,1024,10.244097639055623,7.786103759844246,7.233460308511681,13.639196767373225,-6.5986608131738915,0.2648518469516551,-2.449531139410997,-0.28686016312445206,4.9597002699378425
20220313_cam3_flid16.h5,20220313,development,rotation_speed,2,0.020008003201280513,0.6428609496528761,0.6185916738366103,0.7112198979299252,-0.04202482936828045,2.300638021132354,0.3918745822943712,-0.4385548815599747,0.268162969442515
20220313_cam3_flid16.h5,20220313,development,rotation_speed,4,0.040016006402561026,0.5184801597471286,0.4345563288977038,0.6846344050662265,-0.18432602376314108,1.6169140019840327,0.051864906926215294,-0.24499731825903429,0.4332337838838908
20220313_cam3_flid16.h5,20220313,development,rotation_speed,8,0.08003201280512205,0.26867308154973385,0.47011813099424665,0.8366166808546504,-0.5679435993049166,-2.006182197297525,-0.05667841182987216,-0.11122001841191059,0.18529759942171065
20220313_cam3_flid16.h5,20220313,development,rotation_speed,16,0.1600640256102441,1.0342097305957565,0.5068601024316473,1.208620132822199,-0.0896129923140187,2.8080560390429388,-0.01843323218783281,-0.10345442299816884,-1.0030415585975565
20220313_cam3_flid16.h5,20220313,development,rotation_speed,32,0.3201280512204882,1.2756713144666234,0.7040221191653127,1.6235635589072634,-0.23004222609682068,2.7253063381666705,-0.037713217487747114,-0.1759396113811213,0.4083514187311893
20220313_cam3_flid16.h5,20220313,development,rotation_speed,64,0.6402561024409764,1.975662275104078,0.9969340164322026,2.168701996867074,-0.44929152984533793,2.826591679812528,-0.6706290233023411,-0.1693353029000463,-0.3639674799989332
20220313_cam3_flid16.h5,20220313,development,rotation_speed,128,1.2805122048819528,1.0268985749565815,1.3909514451429827,3.3876032951392188,-2.483079996017339,-0.7732658156357891,-0.3331827758046476,-0.12831911427411002,0.8175598630698384
20220313_cam3_flid16.h5,20220313,development,rotation_speed,256,2.5610244097639057,2.048781614561023,1.7788673844121479,4.462138715101693,-2.5473481320727336,0.6047562292469686,-1.1876299297783681,-0.017481825614758185,-0.09189489910127902
20220313_cam3_flid16.h5,20220313,development,rotation_speed,512,5.122048819527811,3.256712876655243,2.8477385822035766,5.592271506878983,-2.270542410787902,0.44423423226789827,-2.859275866561024,-0.35718582147787614,-0.4634604642974519
20220313_cam3_flid16.h5,20220313,development,rotation_speed,1024,10.244097639055623,4.0228931476281975,3.923515739227809,9.281477597611646,-5.649837739033661,0.2805105107123442,-0.06743970326931226,0.13294078973751544,3.0843412694854977
20220313_cam3_flid16.h5,20220313,development,traversal_speed,2,0.020008003201280513,0.7135684992111535,1.480309803977455,1.5744468801386327,-0.8378696597769183,-26.919086992408136,0.10096504442919277,-0.3561528242591544,0.6020137939929697
20220313_cam3_flid16.h5,20220313,development,traversal_speed,4,0.040016006402561026,0.8667513982329157,0.7526143698016754,0.9233245546497422,-0.05766852191678995,3.4744445394791588,-0.004062705587167426,-0.2589818516701342,-0.48190332061945973
20220313_cam3_flid16.h5,20220313,development,traversal_speed,8,0.08003201280512205,0.6297094208828107,0.606566027711973,0.9961543416334931,-0.3279830975874415,1.0373241579342038,-0.004538323038827226,-0.20638662678274533,0.46945583290954207
20220313_cam3_flid16.h5,20220313,development,traversal_speed,16,0.1600640256102441,1.6310159305593597,0.6002727567388854,1.2526737475112673,0.6905046464782512,8.213367970954474,0.0013745644761587288,-0.30419579589153223,1.5772664243356016
20220313_cam3_flid16.h5,20220313,development,traversal_speed,32,0.3201280512204882,1.5848923155961454,0.6549912600126264,1.5305554197611064,0.15283630873415666,3.1309869433087556,-0.21930704023516992,-0.24149174976122356,1.155010050983543
20220313_cam3_flid16.h5,20220313,development,traversal_speed,64,0.6402561024409764,1.4266896418029047,0.757898090885786,2.267402427749788,-0.8909951181811567,1.7748066929465907,-0.37219609333943593,-0.24970784054688655,-1.3554207646717882
20220313_cam3_flid16.h5,20220313,development,traversal_speed,128,1.2805122048819528,1.3304110911279012,1.0366218794302766,3.3197720463120515,-1.9728651762168028,0.485821476090988,-0.36567341093569916,-0.16987827000099087,0.6644841301286614
20220313_cam3_flid16.h5,20220313,development,traversal_speed,256,2.5610244097639057,1.3971547626102998,1.8024926299514739,4.639608365321978,-3.345204409885107,-0.5192452033241387,-1.1875930297908046,0.35527616772322723,-0.5584727328878059
20220313_cam3_flid16.h5,20220313,development,traversal_speed,512,5.122048819527811,3.3207429344570967,2.5648500700071684,6.255350911713611,-2.9346079772565146,0.9028680443399402,-1.85198347122126,-0.7417520486254344,1.3430480646516065
20220313_cam3_flid16.h5,20220313,development,traversal_speed,1024,10.244097639055623,5.658981350713349,3.8891352605266993,9.874836802290236,-4.4363227121261195,0.786136062367956,0.4298805434113347,-0.8688022816861001,5.369195812393437
20220313_cam4_flid23.h5,20220313,development,articulation_speed,2,0.020008003201280513,0.5403642312356327,0.7011021085323058,0.83716957804388,-0.303336246833232,-4.382204283057283,0.33386697248307773,-0.1373108671352568,0.027982516537234187
20220313_cam4_flid23.h5,20220313,development,articulation_speed,4,0.040016006402561026,1.0243051764362388,0.6019826084465488,0.842057549213511,0.18224762722272786,6.318307107404321,0.1717743767714747,-0.05512429432449705,1.0023243435859495
20220313_cam4_flid23.h5,20220313,development,articulation_speed,8,0.08003201280512205,0.7750918191349713,0.5721443102378978,1.0226691022299246,-0.6364700520443372,-1.5925425799958302,0.01569069099268225,-0.07638028440371258,-0.06132724252594821
20220313_cam4_flid23.h5,20220313,development,articulation_speed,16,0.1600640256102441,1.1237931197554436,0.6810576267530681,1.8428577682564737,-0.5760238124478846,2.809025842016559,-0.06414836623831727,-0.07094648608878586,0.815495307769851
20220313_cam4_flid23.h5,20220313,development,articulation_speed,32,0.3201280512204882,1.5328918523821604,0.8600014444275716,2.020723121190352,-0.4864426955581118,1.8466060538525815,-0.25091532475909406,-0.14688338211549742,-0.6211780166965647
20220313_cam4_flid23.h5,20220313,development,articulation_speed,64,0.6402561024409764,0.9905715132225688,1.1656467908362689,2.388538136333139,-1.6823125769668148,-0.6924315250841993,-0.2920052219398112,-0.06254915742829228,0.5942000268880786
20220313_cam4_flid23.h5,20220313,development,articulation_speed,128,1.2805122048819528,2.672530266785377,1.7825133466346896,4.023627444689355,-1.7351712889997088,2.0239737295631333,-0.5665294988825833,-0.2394834117046896,0.36262431507664533
20220313_cam4_flid23.h5,20220313,development,articulation_speed,256,2.5610244097639057,5.919541760658744,1.8284807784973733,5.391063933745924,0.5284778269128196,4.177799123062915,-0.4116733803289688,-0.29374890049833324,5.860337030184376
20220313_cam4_flid23.h5,20220313,development,articulation_speed,512,5.122048819527811,3.667478880192335,3.2141138294286096,7.939093423703792,-4.755718124187647,0.49331985603924516,-1.3915743538100034,-0.3380138698218963,-0.8423103184325219
20220313_cam4_flid23.h5,20220313,development,articulation_speed,1024,10.244097639055623,4.805531198113105,5.104881618784951,11.723619670353436,-7.196915613502144,-0.24742095356452753,-0.09457871769049964,0.14806899314997157,1.902390635234494
20220313_cam4_flid23.h5,20220313,development,core_bend,2,0.020008003201280513,0.325041598865216,1.3395937969470237,1.5149565617884109,-1.2181722207857697,-11.522869889619408,-0.006228585060617079,-0.03241315535339172,-0.07141695071358009
20220313_cam4_flid23.h5,20220313,development,core_bend,4,0.040016006402561026,0.5500036158600574,2.5996053491548166,2.845726915575498,-2.361039011333122,-26.919405568328564,-0.08889879624610855,-0.07655352176982046,-0.010617191264482087
20220313_cam4_flid23.h5,20220313,development,core_bend,8,0.08003201280512205,0.6197611791278325,1.6871656156837238,1.9478831422402965,-1.3277919253221586,-10.225456002240538,-0.11162003727518426,-0.015376211070321132,0.2343887429705463
20220313_cam4_flid23.h5,20220313,development,core_bend,16,0.1600640256102441,1.4120519760176105,1.1858981636826644,1.884389228038222,-0.7823642828047209,0.4263846995677074,-0.08757334674478523,-0.40282622929393846,1.2958829487661045
20220313_cam4_flid23.h5,20220313,development,core_bend,32,0.3201280512204882,3.0180154314086787,0.8153520700465275,1.3894340821231423,1.4683445057609665,10.049016332582138,-0.23879072291651626,-0.2653594319423505,0.41814076960778523
20220313_cam4_flid23.h5,20220313,development,core_bend,64,0.6402561024409764,1.7528187445360668,0.9061204752924963,1.8748709421042555,-0.15854248494715883,3.324391074253551,-0.345806331995124,-0.20699090845480111,-0.19419127903040417
20220313_cam4_flid23.h5,20220313,development,core_bend,128,1.2805122048819528,2.0322989012705626,1.1787551413704813,2.4709956665385846,-0.5770819264973368,1.7092785487903412,-1.1121896137278626,-0.13492307142604426,-1.3477097670967422
20220313_cam4_flid23.h5,20220313,development,core_bend,256,2.5610244097639057,2.4619400862301553,1.6891195142297826,3.386262077496614,-1.5198116486242776,1.1687947819306703,-1.1694112737217948,-0.8305091028052841,0.47916676100362987
20220313_cam4_flid23.h5,20220313,development,core_bend,512,5.122048819527811,2.852519143239048,2.3263343440489503,4.726957716808245,-1.9447488197978247,0.6559783878937014,-0.9940373090849298,-1.1765909597250046,0.16953554090832978
20220313_cam4_flid23.h5,20220313,development,core_bend,1024,10.244097639055623,6.931419719757532,3.968521023631398,7.143704641575937,-0.21228492181840508,2.0977938680275297,-3.2972892306341337,-1.8016986339338645,0.3139432611174653
20220313_cam4_flid23.h5,20220313,development,core_span,2,0.020008003201280513,2.00599568956269,1.6916554522865452,1.879473657331583,0.20982402638007958,4.0972091241781285,-0.003320271851026863,-0.3354998533234717,1.0994741655806257
20220313_cam4_flid23.h5,20220313,development,core_span,4,0.040016006402561026,1.4819191666785798,2.252604227676267,2.6399936592753903,-0.8412408565600293,-3.83845654895768,-0.0880160005226597,0.061073864255109696,-1.1661189701396095
20220313_cam4_flid23.h5,20220313,development,core_span,8,0.08003201280512205,0.958648869909431,1.6610565031181441,2.0211352117050962,-0.8366821519567238,-2.6214556609040525,-0.1791072969603532,-0.05480985193203815,0.843432169912075
20220313_cam4_flid23.h5,20220313,development,core_span,16,0.1600640256102441,1.1295460427272919,1.4214203534279353,1.9493399053551705,-1.131311079814241,-4.402540075880282,-0.22204057290960924,0.0895900341119914,-0.5574372498629382
20220313_cam4_flid23.h5,20220313,development,core_span,32,0.3201280512204882,1.5834513467995395,1.1252094719055385,1.8821463617211747,-0.30749030792727494,2.084598393578205,-0.6106074273299633,-0.684481220180937,0.6405964914045388
20220313_cam4_flid23.h5,20220313,development,core_span,64,0.6402561024409764,2.2433448331567813,1.131247040972616,1.9254503384622446,0.317894494694537,3.549556875203324,-0.6615481315283607,0.3119320916608165,0.7584506028865237
20220313_cam4_flid23.h5,20220313,development,core_span,128,1.2805122048819528,2.3697095823709766,1.3294145954820575,2.620835144384574,-0.45771996860995445,2.34196710920242,-0.5578419273419521,-0.23389823161907516,-0.34782850607219573
20220313_cam4_flid23.h5,20220313,development,core_span,256,2.5610244097639057,1.5888163166810276,1.7327066145914194,4.1030130000357525,-2.256669896380487,0.043520513136059646,-0.9331925446033154,-0.27813954645000816,0.25825988112436427
20220313_cam4_flid23.h5,20220313,development,core_span,512,5.122048819527811,3.7832144043332576,2.7459541635922307,6.500165997230433,-2.343773212193181,0.8855490636778391,-1.6524380830179104,-1.4958112782848483,-0.15530583921907065
20220313_cam4_flid23.h5,20220313,development,core_span,1024,10.244097639055623,5.7218979554267655,4.655902034369159,9.306446273305891,-3.584548317879125,0.9388974360325513,-2.4813971075303494,-1.8000891952397855,3.9325373746253276
20220313_cam4_flid23.h5,20220313,development,lr_articulation_balance,2,0.020008003201280513,1.0573784821305345,1.2217766341683307,1.3576808804865776,-0.3333288897317483,-2.901619845425619,0.3017786501425438,-0.9051155067547002,0.16537525258508626
20220313_cam4_flid23.h5,20220313,development,lr_articulation_balance,4,0.040016006402561026,1.13250237745335,1.3639920847773779,1.6212783772680575,-0.4417129376554513,-2.7168085850988617,0.07581261911046427,-1.0782171605502122,-0.1848861138879222
20220313_cam4_flid23.h5,20220313,development,lr_articulation_balance,8,0.08003201280512205,1.1373891913063772,1.1123354838352992,1.725334852097459,-0.5336609026138126,-0.32107002915804295,0.05975432244124398,-0.8391052570575321,0.46809812278316476
20220313_cam4_flid23.h5,20220313,development,lr_articulation_balance,16,0.1600640256102441,0.8835578538812523,1.042843675946501,1.917858977170627,-1.1154739249686856,-0.7437216287777875,-0.08377281439347907,-0.55096706736559,-0.18301478639924462
20220313_cam4_flid23.h5,20220313,development,lr_articulation_balance,32,0.3201280512204882,1.4491555586724454,1.207031517212053,2.7260958400534108,-1.2769402813809658,0.31843979461902533,-1.2802746294421978,-0.34853075551469737,0.5122499943072267
20220313_cam4_flid23.h5,20220313,development,lr_articulation_balance,64,0.6402561024409764,2.2523033002668784,1.6714283889867612,4.28009743550103,-2.184755833331581,0.5249067765676964,0.43958733726147725,-0.38053200125240183,-0.023477989517200735
20220313_cam4_flid23.h5,20220313,development,lr_articulation_balance,128,1.2805122048819528,4.2722904156305885,2.2846713368282368,5.480844365159644,-1.2085539495290563,2.3131500772925095,0.2631686663586842,-0.25591838765057073,2.464472564356856
20220313_cam4_flid23.h5,20220313,development,lr_articulation_balance,256,2.5610244097639057,2.6684125003506844,3.583368447005722,7.472511171945333,-4.706395956338776,-0.6550112430131797,-2.052867933605755,-0.11048177242026368,0.9748861804137896
20220313_cam4_flid23.h5,20220313,development,lr_articulation_balance,512,5.122048819527811,3.965873100233035,4.49972510250802,10.028274549569137,-6.274374977227039,-0.18701350147583293,-2.3220851778944924,-0.3449156332562071,-2.2255008746005043
20220313_cam4_flid23.h5,20220313,development,lr_articulation_balance,1024,10.244097639055623,7.094676429600441,8.091652672676965,13.419256338124528,-5.7420030998555,-0.8176999590599511,-1.5269804505419198,-0.13233365137207082,4.367559905341719
20220313_cam4_flid23.h5,20220313,development,rotation_speed,2,0.020008003201280513,0.6617177673014605,0.46445809397736704,0.5983902419507046,0.06006027334080882,4.841561401652785,0.46245560536980473,-0.21913005383501843,0.0965431735537606
20220313_cam4_flid23.h5,20220313,development,rotation_speed,4,0.040016006402561026,0.9777677668669651,0.4449849861965248,0.6751577037905709,-0.1047120044491667,2.9564278804405335,0.26778344548308386,-0.2844119309392513,0.46896501919220035
20220313_cam4_flid23.h5,20220313,development,rotation_speed,8,0.08003201280512205,0.9965350842829248,0.4332885975567704,0.8116039831270785,0.15817378400456328,5.9563869954338475,0.13384245633724323,-0.04770948098780017,0.9333952434595627
20220313_cam4_flid23.h5,20220313,development,rotation_speed,16,0.1600640256102441,0.5331733172234652,0.5712116532469382,1.3346790436297056,-0.700511109831051,0.1627842351322194,-0.07324650430762031,-0.01131836347532998,0.10228926964982321
20220313_cam4_flid23.h5,20220313,development,rotation_speed,32,0.3201280512204882,1.3830804223404092,0.8367602995591994,1.7702230077324896,-1.2250748824141187,-0.7806833057830963,-0.37821841190121186,-0.14120323068594254,1.0841404300896476
20220313_cam4_flid23.h5,20220313,development,rotation_speed,64,0.6402561024409764,1.1907672065525223,1.0335733898893518,2.5307793137724834,-1.3400121072199611,0.34571830790696456,-0.21410808460491174,0.02552728372896488,-0.39658361283484117
20220313_cam4_flid23.h5,20220313,development,rotation_speed,128,1.2805122048819528,1.6654758895432562,1.5632743277507855,2.9455772989003277,-1.4272908122310883,-0.16641937648042687,0.006274886929346785,-0.14744656370276038,-0.3839931417390634
20220313_cam4_flid23.h5,20220313,development,rotation_speed,256,2.5610244097639057,5.090831597841692,1.9432889050381186,4.364203609929182,0.41524426585422036,4.009670734096588,-0.22944159916624607,-0.07624011439939624,4.983086899049601
20220313_cam4_flid23.h5,20220313,development,rotation_speed,512,5.122048819527811,2.352422366781668,2.898800588766469,6.792445412194526,-3.919518909002342,-0.37422789038819987,-1.6880869824554545,-0.3668561904488028,0.36298489400674216
20220313_cam4_flid23.h5,20220313,development,rotation_speed,1024,10.244097639055623,6.499780815455482,5.247681287110453,9.370484853693593,-3.3326401399326184,0.5076993989580734,-0.842996290866402,-0.5389592888293565,0.18727052874976477
20220313_cam4_flid23.h5,20220313,development,traversal_speed,2,0.020008003201280513,0.7804525907346888,0.8213361072785642,0.9157787446913859,-0.35758402704371184,-5.627494642483293,0.2306427043109623,-0.5532612372454055,-0.43230872644508617
20220313_cam4_flid23.h5,20220313,development,traversal_speed,4,0.040016006402561026,0.5978032698574067,0.7265318199667858,0.891159834362393,-0.17310608781750697,-0.3328132695258794,0.14962229141154634,-0.43283695406152367,0.3854745863477521
20220313_cam4_flid23.h5,20220313,development,traversal_speed,8,0.08003201280512205,1.2561328489482257,0.7592488092363319,1.179742506448279,0.07639034249994697,5.03892042641249,0.01882572292300151,-0.17222195773218302,0.7354811393751954
20220313_cam4_flid23.h5,20220313,development,traversal_speed,16,0.1600640256102441,1.9420354078546396,0.7401481432505868,1.1633484416560576,0.5341916012823908,7.950552152434831,-0.06495998726739761,-0.1330070123339742,1.8816493191806969
20220313_cam4_flid23.h5,20220313,development,traversal_speed,32,0.3201280512204882,1.2335748467603764,0.6878510006295503,1.6224908768689736,-0.3889160301085972,2.1651325973322644,-0.19134105530967016,0.034222604318720304,-0.782175574029266
20220313_cam4_flid23.h5,20220313,development,traversal_speed,64,0.6402561024409764,0.9361442350539824,0.8784143041956133,2.319628918945585,-1.2697092600199253,0.08392983883618088,-0.21533601244907105,-0.06263362624578836,-0.7976929370499248
20220313_cam4_flid23.h5,20220313,development,traversal_speed,128,1.2805122048819528,1.8195170570027528,1.305853055037634,3.3202687159048248,-1.5306350690993502,0.3989105545677507,-0.39671366960802423,-0.14755042371895793,-1.3996737902994352
20220313_cam4_flid23.h5,20220313,development,traversal_speed,256,2.5610244097639057,3.744155149797484,1.8930753391411113,4.580534247912361,-1.0891382609719913,1.7688791634262118,-0.5676819719613094,-0.36436428317624603,3.626615611346912
20220313_cam4_flid23.h5,20220313,development,traversal_speed,512,5.122048819527811,2.668997585319638,2.4509297631174305,6.117429407699337,-4.076345158651694,0.18717696065860798,-1.112961443250979,-0.5691222297524243,-1.1116961571099808
20220313_cam4_flid23.h5,20220313,development,traversal_speed,1024,10.244097639055623,5.249005737400493,3.594968436980634,9.520028002624699,-4.521458015491193,0.7560509772335698,-0.6395783694656443,0.017350287671498238,4.341382011446436
20220326_cam3_flid24.h5,20220326,development,articulation_speed,2,0.020008003201280513,0.4682178210804132,0.5888951127887302,0.7123502377069413,-0.29511613427004013,-4.230588561534504,0.23740218718369221,0.05794177664059191,0.07332377386368108
20220326_cam3_flid24.h5,20220326,development,articulation_speed,4,0.040016006402561026,1.259108637625189,4.888269216229509,5.115261466451021,-1.3935144687251482,0.028942692884536658,0.11984714643838056,0.6484188780636476,0.6116476324477157
20220326_cam3_flid24.h5,20220326,development,articulation_speed,8,0.08003201280512205,2.604009587547427,5.704519239969505,6.989745976360461,-4.892137033864469,-5.392332504662641,0.00832655035771872,2.371633373734238,0.0024845615425030526
20220326_cam3_flid24.h5,20220326,development,articulation_speed,16,0.1600640256102441,2.4592180446003273,4.106233085298318,5.125920254073433,-2.176171398198889,-3.96132775764439,-0.10025766909776929,0.05773612544941907,0.32950910328667515
20220326_cam3_flid24.h5,20220326,development,articulation_speed,32,0.3201280512204882,2.5740534096595797,2.38382331105854,3.391092424271462,-0.7669120180302242,0.9762229123697264,-0.3378498832246979,-0.9057032713891736,1.1068345272078126
20220326_cam3_flid24.h5,20220326,development,articulation_speed,64,0.6402561024409764,3.0410811589858566,2.1023696550457607,3.4064868821740735,-0.2887303524831678,2.8854636661616104,-0.33517365843649777,-2.424475883839626,-0.4765465950468375
20220326_cam3_flid24.h5,20220326,development,articulation_speed,128,1.2805122048819528,1.9748574821468785,1.9428582258391491,3.671869425133054,-1.6784071926698396,-0.21859646455872886,-0.6261701013796329,-1.6445936428245007,-0.9297080985832553
