split,file,jd,start,delay_us,q1,q2,Q,x_mu,s,a
train,6234.2017.1224.0.wd,2458112,0.0740795653949075,1.11999,21.25,21.25,42.5,1.0,0.0,0.0
train,6234.2017.1224.0.wd,2458112,0.0741692168816696,0.415,13.75,5.0,18.75,0.5333333333333333,-0.4666666666666667,0.4666666666666667
train,6234.2017.1224.0.wd,2458112,0.0753718008146123,1.22875,13.75,15.0,28.75,1.0434782608695652,0.04347826086956519,0.04347826086956519
train,6234.2017.1224.0.wd,2458112,0.0757269637880497,3.65625,13.75,17.5,31.25,1.12,0.1200000000000001,0.1200000000000001
train,6234.2017.1224.0.wd,2458112,0.0759056758026476,1.19624,12.5,23.75,36.25,1.3103448275862069,0.31034482758620685,0.31034482758620685
train,6234.2017.1224.0.wd,2458112,0.0768157274901475,4.04875,15.0,23.75,38.75,1.2258064516129032,0.22580645161290325,0.22580645161290325
train,6234.2017.1224.0.wd,2458112,0.0768956847642362,1.65125,17.5,15.0,32.5,0.9230769230769231,-0.07692307692307687,0.07692307692307687
train,6234.2017.1224.0.wd,2458112,0.0786116729837962,4.16626,23.75,18.75,42.5,0.8823529411764706,-0.11764705882352944,0.11764705882352944
train,6234.2017.1224.0.wd,2458112,0.0800681792897859,0.81874,26.25,17.5,43.75,0.8,-0.19999999999999996,0.19999999999999996
train,6234.2017.1224.0.wd,2458112,0.0802967801607204,1.34876,15.0,15.0,30.0,1.0,0.0,0.0
train,6234.2017.1224.0.wd,2458112,0.0805488110756944,0.48625,13.75,25.0,38.75,1.2903225806451613,0.29032258064516125,0.29032258064516125
train,6234.2017.1224.0.wd,2458112,0.0825245366631945,0.495,18.75,21.25,40.0,1.0625,0.0625,0.0625
train,6234.2017.1224.0.wd,2458112,0.082885127615191,3.55374,12.5,26.25,38.75,1.3548387096774193,0.35483870967741926,0.35483870967741926
train,6234.2017.1224.0.wd,2458112,0.0831183638345342,0.63875,12.5,26.25,38.75,1.3548387096774193,0.35483870967741926,0.35483870967741926
train,6234.2017.1224.0.wd,2458112,0.0845514544610678,3.11749,18.75,23.75,42.5,1.1176470588235294,0.11764705882352944,0.11764705882352944
train,6234.2017.1224.0.wd,2458112,0.0873752879449653,1.01375,25.0,16.25,41.25,0.7878787878787878,-0.21212121212121215,0.21212121212121215
train,6234.2017.1224.0.wd,2458112,0.0888609314117477,1.235,12.5,13.75,26.25,1.0476190476190477,0.04761904761904767,0.04761904761904767
train,6234.2017.1224.0.wd,2458112,0.0889792481456308,1.1325,21.25,18.75,40.0,0.9375,-0.0625,0.0625
train,6234.2017.1224.0.wd,2458112,0.0893476942675493,2.84874,13.75,25.0,38.75,1.2903225806451613,0.29032258064516125,0.29032258064516125
train,6234.2017.1224.0.wd,2458112,0.0900443954135561,1.35126,13.75,13.75,27.5,1.0,0.0,0.0
train,6234.2017.1224.0.wd,2458112,0.0903161573163195,3.54125,21.25,18.75,40.0,0.9375,-0.0625,0.0625
train,6234.2017.1224.0.wd,2458112,0.0908615372034288,2.435,13.75,21.25,35.0,1.2142857142857142,0.2142857142857142,0.2142857142857142
train,6234.2017.1224.0.wd,2458112,0.0910246937008535,0.37376,13.75,22.5,36.25,1.2413793103448276,0.24137931034482762,0.24137931034482762
train,6234.2017.1224.0.wd,2458112,0.0933794778268664,3.02498,13.75,22.5,36.25,1.2413793103448276,0.24137931034482762,0.24137931034482762
train,6234.2017.1224.0.wd,2458112,0.0938691446859665,4.67249,21.25,17.5,38.75,0.9032258064516129,-0.09677419354838712,0.09677419354838712
train,6234.2017.1224.0.wd,2458112,0.0942020485790799,0.69625,21.25,20.0,41.25,0.9696969696969697,-0.030303030303030276,0.030303030303030276
train,6234.2017.1224.0.wd,2458112,0.0944112744835648,6.46875,13.75,15.0,28.75,1.0434782608695652,0.04347826086956519,0.04347826086956519
train,6234.2017.1224.0.wd,2458112,0.0948062381934028,3.915,15.0,25.0,40.0,1.25,0.25,0.25
train,6234.2017.1224.0.wd,2458112,0.0952067050429398,0.94875,23.75,18.75,42.5,0.8823529411764706,-0.11764705882352944,0.11764705882352944
train,6234.2017.1224.0.wd,2458112,0.0960964045594763,0.985,17.5,15.0,32.5,0.9230769230769231,-0.07692307692307687,0.07692307692307687
train,6234.2017.1224.0.wd,2458112,0.0975839321271268,0.5475,18.75,22.5,41.25,1.0909090909090908,0.09090909090909083,0.09090909090909083
train,6234.2017.1224.0.wd,2458112,0.0975872624132813,0.4825,16.25,18.75,35.0,1.0714285714285714,0.0714285714285714,0.0714285714285714
train,6234.2017.1224.0.wd,2458112,0.0993504977165943,0.73126,17.5,2.5,20.0,0.25,-0.75,0.75
train,6234.2017.1224.0.wd,2458112,0.0995980373318143,1.8375,16.25,13.75,30.0,0.9166666666666666,-0.08333333333333337,0.08333333333333337
train,6234.2017.1224.0.wd,2458112,0.1009601256800347,2.6475,17.5,22.5,40.0,1.125,0.125,0.125
train,6234.2017.1224.0.wd,2458112,0.1041543007464844,3.29625,17.5,13.75,31.25,0.88,-0.12,0.12
train,6234.2017.1224.0.wd,2458112,0.1042611891335214,2.2025,13.75,18.75,32.5,1.1538461538461537,0.15384615384615374,0.15384615384615374
train,6234.2017.1224.0.wd,2458112,0.1061869177680411,6.32999,15.0,18.75,33.75,1.1111111111111112,0.11111111111111116,0.11111111111111116
train,6234.2017.1224.0.wd,2458112,0.1068191026579571,3.56375,13.75,20.0,33.75,1.1851851851851851,0.18518518518518512,0.18518518518518512
train,6234.2017.1224.0.wd,2458112,0.1073624150628183,1.0825,16.25,12.5,28.75,0.8695652173913043,-0.13043478260869568,0.13043478260869568
train,6234.2017.1224.0.wd,2458112,0.1085412781966002,1.43124,16.25,18.75,35.0,1.0714285714285714,0.0714285714285714,0.0714285714285714
train,6234.2017.1224.0.wd,2458112,0.1090726354084201,5.27501,21.25,17.5,38.75,0.9032258064516129,-0.09677419354838712,0.09677419354838712
train,6234.2017.1224.0.wd,2458112,0.1096219946698784,2.28375,13.75,11.25,25.0,0.9,-0.09999999999999998,0.09999999999999998
train,6234.2017.1224.0.wd,2458112,0.1099183880174768,2.33251,25.0,15.0,40.0,0.75,-0.25,0.25
train,6234.2017.1224.0.wd,2458112,0.1102262359237414,5.09749,21.25,25.0,46.25,1.0810810810810811,0.08108108108108114,0.08108108108108114
train,6234.2017.1224.0.wd,2458112,0.1109449232376881,5.90126,17.5,22.5,40.0,1.125,0.125,0.125
train,6234.2017.1224.0.wd,2458112,0.1112734852960648,3.54876,21.25,15.0,36.25,0.8275862068965517,-0.1724137931034483,0.1724137931034483
train,6234.2017.1224.0.wd,2458112,0.1118098433525174,0.36999,12.5,23.75,36.25,1.3103448275862069,0.31034482758620685,0.31034482758620685
train,6234.2017.1224.0.wd,2458112,0.1118441865894098,4.31125,17.5,20.0,37.5,1.0666666666666667,0.06666666666666665,0.06666666666666665
train,6234.2017.1224.0.wd,2458112,0.1123082456332032,0.99998,13.75,20.0,33.75,1.1851851851851851,0.18518518518518512,0.18518518518518512
train,6234.2017.1224.0.wd,2458112,0.1132007216366175,0.9475,18.75,20.0,38.75,1.032258064516129,0.032258064516129004,0.032258064516129004
train,6234.2017.1224.0.wd,2458112,0.1150471334334491,4.0925,13.75,25.0,38.75,1.2903225806451613,0.29032258064516125,0.29032258064516125
train,6234.2017.1224.0.wd,2458112,0.1151155190092304,0.39124,15.0,26.25,41.25,1.2727272727272727,0.2727272727272727,0.2727272727272727
train,6234.2017.1224.0.wd,2458112,0.1167326842449943,3.53373,22.5,16.25,38.75,0.8387096774193549,-0.16129032258064513,0.16129032258064513
train,6234.2017.1224.0.wd,2458112,0.1168143202693866,0.90251,17.5,27.5,45.0,1.2222222222222223,0.22222222222222232,0.22222222222222232
train,6234.2017.1224.0.wd,2458112,0.11705589457364,4.18375,13.75,23.75,37.5,1.2666666666666666,0.2666666666666666,0.2666666666666666
train,6234.2017.1224.0.wd,2458112,0.1173613539268953,3.54,23.75,16.25,40.0,0.8125,-0.1875,0.1875
train,6234.2017.1224.0.wd,2458112,0.119489960572092,2.635,22.5,20.0,42.5,0.9411764705882353,-0.05882352941176472,0.05882352941176472
train,6234.2017.1224.0.wd,2458112,0.1204083933746238,1.68251,20.0,13.75,33.75,0.8148148148148148,-0.18518518518518523,0.18518518518518523
train,6234.2017.1224.0.wd,2458112,0.1206151900854456,0.50499,16.25,12.5,28.75,0.8695652173913043,-0.13043478260869568,0.13043478260869568
train,6234.2017.1224.0.wd,2458112,0.122162317720978,3.28501,22.5,21.25,43.75,0.9714285714285714,-0.02857142857142858,0.02857142857142858
train,6234.2017.1224.0.wd,2458112,0.122179792178371,3.85749,23.75,21.25,45.0,0.9444444444444444,-0.05555555555555558,0.05555555555555558
train,6234.2017.1224.0.wd,2458112,0.1245582069108218,0.37499,13.75,18.75,32.5,1.1538461538461537,0.15384615384615374,0.15384615384615374
train,6234.2017.1224.0.wd,2458112,0.1258817751010272,2.0825,13.75,30.0,43.75,1.3714285714285714,0.37142857142857144,0.37142857142857144
train,6234.2017.1224.0.wd,2458112,0.1259084634829861,3.73874,20.0,18.75,38.75,0.967741935483871,-0.032258064516129004,0.032258064516129004
train,6234.2017.1224.0.wd,2458112,0.1261104851262297,4.4675,15.0,17.5,32.5,1.0769230769230769,0.07692307692307687,0.07692307692307687
train,6234.2017.1224.0.wd,2458112,0.126868537929456,1.14375,22.5,16.25,38.75,0.8387096774193549,-0.16129032258064513,0.16129032258064513
train,6234.2017.1224.0.wd,2458112,0.1269743983846064,2.23125,17.5,22.5,40.0,1.125,0.125,0.125
train,6234.2017.1224.0.wd,2458112,0.1281175755637152,2.54001,17.5,21.25,38.75,1.096774193548387,0.09677419354838701,0.09677419354838701
train,6234.2017.1224.0.wd,2458112,0.1290189239858362,4.21875,13.75,26.25,40.0,1.3125,0.3125,0.3125
train,6234.2017.1224.0.wd,2458112,0.1300825079994502,1.56125,13.75,13.75,27.5,1.0,0.0,0.0
train,6234.2017.1224.0.wd,2458112,0.1309473073582899,2.04,16.25,23.75,40.0,1.1875,0.1875,0.1875
train,6234.2017.1224.0.wd,2458112,0.1324497733951388,2.5725,16.25,21.25,37.5,1.1333333333333333,0.1333333333333333,0.1333333333333333
train,6234.2017.1224.0.wd,2458112,0.1331502358770688,1.1475,15.0,28.75,43.75,1.3142857142857143,0.3142857142857143,0.3142857142857143
train,6234.2017.1224.0.wd,2458112,0.1337878861407118,0.715,13.75,25.0,38.75,1.2903225806451613,0.29032258064516125,0.29032258064516125
train,6234.2017.1224.0.wd,2458112,0.1345765633297019,1.61,21.25,21.25,42.5,1.0,0.0,0.0
train,6234.2017.1224.0.wd,2458112,0.1351422237415654,0.62501,12.5,21.25,33.75,1.2592592592592593,0.2592592592592593,0.2592592592592593
train,6234.2017.1224.0.wd,2458112,0.1367234433446325,0.48625,13.75,12.5,26.25,0.9523809523809523,-0.04761904761904767,0.04761904761904767
train,6234.2017.1224.0.wd,2458112,0.1393252280892071,1.24625,15.0,25.0,40.0,1.25,0.25,0.25
train,6234.2017.1224.0.wd,2458112,0.1394239330175057,0.47875,12.5,25.0,37.5,1.3333333333333333,0.33333333333333326,0.33333333333333326
train,6234.2017.1224.0.wd,2458112,0.1399298790702691,4.13375,12.5,15.0,27.5,1.0909090909090908,0.09090909090909083,0.09090909090909083
train,6234.2017.1224.0.wd,2458112,0.141194433352908,6.035,21.25,21.25,42.5,1.0,0.0,0.0
train,6234.2017.1224.0.wd,2458112,0.141387315372743,1.725,15.0,10.0,25.0,0.8,-0.19999999999999996,0.19999999999999996
train,6234.2017.1224.0.wd,2458112,0.1428823970833479,3.65624,48.75,18.75,67.5,0.5555555555555556,-0.4444444444444444,0.4444444444444444
train,6234.2017.1224.0.wd,2458112,0.1434284405228877,0.36,13.75,21.25,35.0,1.2142857142857142,0.2142857142857142,0.2142857142857142
train,6234.2017.1224.0.wd,2458112,0.1439919894183593,1.3125,12.5,23.75,36.25,1.3103448275862069,0.31034482758620685,0.31034482758620685
train,6234.2017.1224.0.wd,2458112,0.1467700603657262,0.5025,22.5,20.0,42.5,0.9411764705882353,-0.05882352941176472,0.05882352941176472
train,6234.2017.1224.0.wd,2458112,0.1472263912326823,1.64124,13.75,23.75,37.5,1.2666666666666666,0.2666666666666666,0.2666666666666666
train,6234.2017.1224.0.wd,2458112,0.1477548533940827,0.48,23.75,18.75,42.5,0.8823529411764706,-0.11764705882352944,0.11764705882352944
train,6234.2017.1224.0.wd,2458112,0.1508890811732783,2.765,8.75,10.0,18.75,1.0666666666666667,0.06666666666666665,0.06666666666666665
train,6234.2017.1224.0.wd,2458112,0.1520461033983072,2.7925,15.0,22.5,37.5,1.2,0.19999999999999996,0.19999999999999996
train,6234.2017.1224.0.wd,2458112,0.1523769657808304,1.74375,13.75,25.0,38.75,1.2903225806451613,0.29032258064516125,0.29032258064516125
train,6234.2017.1224.0.wd,2458112,0.1532502103237268,3.6425,12.5,23.75,36.25,1.3103448275862069,0.31034482758620685,0.31034482758620685
train,6234.2017.1224.0.wd,2458112,0.1541450051894386,4.09375,12.5,25.0,37.5,1.3333333333333333,0.33333333333333326,0.33333333333333326
train,6234.2017.1224.0.wd,2458112,0.1542582205350549,1.39501,20.0,20.0,40.0,1.0,0.0,0.0
train,6234.2017.1224.0.wd,2458112,0.154354301433015,0.34375,13.75,23.75,37.5,1.2666666666666666,0.2666666666666666,0.2666666666666666
train,6234.2017.1224.0.wd,2458112,0.1551005001061921,0.97,13.75,16.25,30.0,1.0833333333333333,0.08333333333333326,0.08333333333333326
train,6234.2017.1224.0.wd,2458112,0.1562621503847656,4.06249,23.75,22.5,46.25,0.972972972972973,-0.027027027027026973,0.027027027027026973
train,6234.2017.1224.0.wd,2458112,0.1567706006018518,1.6075,12.5,22.5,35.0,1.2857142857142858,0.2857142857142858,0.2857142857142858
train,6234.2017.1224.0.wd,2458112,0.1598927324142506,8.21,13.75,25.0,38.75,1.2903225806451613,0.29032258064516125,0.29032258064516125
train,6234.2017.1224.0.wd,2458112,0.1605891034018663,0.62249,23.75,20.0,43.75,0.9142857142857143,-0.08571428571428574,0.08571428571428574
train,6234.2017.1224.0.wd,2458112,0.161104140970515,2.78751,12.5,15.0,27.5,1.0909090909090908,0.09090909090909083,0.09090909090909083
train,6234.2017.1224.0.wd,2458112,0.1611190322420862,8.08625,13.75,21.25,35.0,1.2142857142857142,0.2142857142857142,0.2142857142857142
train,6234.2017.1224.0.wd,2458112,0.1611343111490306,2.305,16.25,17.5,33.75,1.037037037037037,0.03703703703703698,0.03703703703703698
train,6234.2017.1224.0.wd,2458112,0.1624798839335648,4.87875,15.0,20.0,35.0,1.1428571428571428,0.1428571428571428,0.1428571428571428
train,6234.2017.1224.0.wd,2458112,0.1637775860521268,0.32625,22.5,21.25,43.75,0.9714285714285714,-0.02857142857142858,0.02857142857142858
train,6234.2017.1224.0.wd,2458112,0.1642336793985966,4.065,13.75,25.0,38.75,1.2903225806451613,0.29032258064516125,0.29032258064516125
train,6234.2017.1224.0.wd,2458112,0.1650546717867766,1.09,22.5,20.0,42.5,0.9411764705882353,-0.05882352941176472,0.05882352941176472
train,6234.2017.1224.0.wd,2458112,0.1651038637399594,2.59126,21.25,18.75,40.0,0.9375,-0.0625,0.0625
train,6234.2017.1224.0.wd,2458112,0.1654188244164062,0.9275,13.75,17.5,31.25,1.12,0.1200000000000001,0.1200000000000001
train,6234.2017.1224.0.wd,2458112,0.1666170713934317,1.60124,21.25,23.75,45.0,1.0555555555555556,0.05555555555555558,0.05555555555555558
train,6234.2017.1224.0.wd,2458112,0.1674874878277777,3.0275,12.5,15.0,27.5,1.0909090909090908,0.09090909090909083,0.09090909090909083
train,6234.2017.1224.0.wd,2458112,0.1678661630427372,0.74251,15.0,18.75,33.75,1.1111111111111112,0.11111111111111116,0.11111111111111116
train,6234.2017.1224.0.wd,2458112,0.16931125629307,3.3125,20.0,25.0,45.0,1.1111111111111112,0.11111111111111116,0.11111111111111116
train,6234.2017.1224.0.wd,2458112,0.1693456967979456,2.63625,22.5,13.75,36.25,0.7586206896551724,-0.24137931034482762,0.24137931034482762
train,6234.2017.1224.0.wd,2458112,0.1695053239930555,5.215,13.75,25.0,38.75,1.2903225806451613,0.29032258064516125,0.29032258064516125
train,6234.2017.1224.0.wd,2458112,0.1695125193004774,3.5325,17.5,15.0,32.5,0.9230769230769231,-0.07692307692307687,0.07692307692307687
train,6234.2017.1224.0.wd,2458112,0.1698623410091001,1.0175,22.5,12.5,35.0,0.7142857142857143,-0.2857142857142857,0.2857142857142857
train,6234.2017.1224.0.wd,2458112,0.169929133386357,0.86375,16.25,25.0,41.25,1.2121212121212122,0.21212121212121215,0.21212121212121215
train,6234.2017.1224.0.wd,2458112,0.1702109928812644,0.95625,13.75,10.0,23.75,0.8421052631578947,-0.1578947368421053,0.1578947368421053
train,6234.2017.1224.0.wd,2458112,0.1702208790226996,1.72375,22.5,20.0,42.5,0.9411764705882353,-0.05882352941176472,0.05882352941176472
train,6234.2017.1224.0.wd,2458112,0.1717613921719328,3.66625,23.75,21.25,45.0,0.9444444444444444,-0.05555555555555558,0.05555555555555558
train,6234.2017.1224.0.wd,2458112,0.1720937853458478,0.73625,13.75,25.0,38.75,1.2903225806451613,0.29032258064516125,0.29032258064516125
train,6234.2017.1224.0.wd,2458112,0.1728120594118778,2.60375,17.5,18.75,36.25,1.0344827586206897,0.034482758620689724,0.034482758620689724
train,6234.2017.1224.0.wd,2458112,0.17415731744239,1.03875,15.0,18.75,33.75,1.1111111111111112,0.11111111111111116,0.11111111111111116
train,6234.2017.1224.0.wd,2458112,0.1744534026655671,0.43875,13.75,12.5,26.25,0.9523809523809523,-0.04761904761904767,0.04761904761904767
train,6234.2017.1224.0.wd,2458112,0.1753113685814091,1.41375,18.75,21.25,40.0,1.0625,0.0625,0.0625
train,6234.2017.1224.0.wd,2458112,0.176004800932335,1.77125,16.25,17.5,33.75,1.037037037037037,0.03703703703703698,0.03703703703703698
train,6234.2017.1224.0.wd,2458112,0.177163338232335,1.83501,12.5,13.75,26.25,1.0476190476190477,0.04761904761904767,0.04761904761904767
train,6234.2017.1224.0.wd,2458112,0.1780875133251591,0.7225,20.0,18.75,38.75,0.967741935483871,-0.032258064516129004,0.032258064516129004
train,6234.2017.1224.0.wd,2458112,0.1788460118475694,0.63375,12.5,26.25,38.75,1.3548387096774193,0.35483870967741926,0.35483870967741926
train,6234.2017.1224.0.wd,2458112,0.1792324438457031,1.49875,26.25,20.0,46.25,0.8648648648648649,-0.1351351351351351,0.1351351351351351
train,6234.2017.1224.0.wd,2458112,0.1826705882704426,1.47251,11.25,11.25,22.5,1.0,0.0,0.0
train,6234.2017.1224.0.wd,2458112,0.1831265665158709,0.53501,16.25,13.75,30.0,0.9166666666666666,-0.08333333333333337,0.08333333333333337
train,6234.2017.1224.0.wd,2458112,0.1833472369120659,1.90126,13.75,13.75,27.5,1.0,0.0,0.0
train,6234.2017.1224.0.wd,2458112,0.1839605433616174,2.81001,16.25,22.5,38.75,1.1612903225806452,0.16129032258064524,0.16129032258064524
train,6234.2017.1224.0.wd,2458112,0.1863561880559606,5.0725,13.75,18.75,32.5,1.1538461538461537,0.15384615384615374,0.15384615384615374
train,6234.2017.1224.0.wd,2458112,0.1869534060249566,5.06375,21.25,22.5,43.75,1.0285714285714285,0.02857142857142847,0.02857142857142847
train,6234.2017.1224.0.wd,2458112,0.1871737351269241,1.10376,12.5,28.75,41.25,1.393939393939394,0.39393939393939403,0.39393939393939403
train,6234.2017.1224.0.wd,2458112,0.187854687023886,2.2525,13.75,22.5,36.25,1.2413793103448276,0.24137931034482762,0.24137931034482762
train,6234.2017.1224.0.wd,2458112,0.1899135195145834,2.98749,13.75,23.75,37.5,1.2666666666666666,0.2666666666666666,0.2666666666666666
train,6234.2017.1224.0.wd,2458112,0.1903078630839554,9.36375,13.75,7.5,21.25,0.7058823529411765,-0.2941176470588235,0.2941176470588235
train,6234.2017.1224.0.wd,2458112,0.1909735124661458,0.48625,20.0,17.5,37.5,0.9333333333333333,-0.06666666666666665,0.06666666666666665
train,6234.2017.1224.0.wd,2458112,0.1913185864328558,1.3125,12.5,21.25,33.75,1.2592592592592593,0.2592592592592593,0.2592592592592593
train,6234.2017.1224.0.wd,2458112,0.1922108345936198,0.59375,15.0,25.0,40.0,1.25,0.25,0.25
train,6234.2017.1224.0.wd,2458112,0.1924627870064525,2.7725,15.0,23.75,38.75,1.2258064516129032,0.22580645161290325,0.22580645161290325
train,6234.2017.1224.0.wd,2458112,0.193087910162095,0.31248,16.25,16.25,32.5,1.0,0.0,0.0
train,6234.2017.1224.0.wd,2458112,0.1941188658190104,1.68,20.0,20.0,40.0,1.0,0.0,0.0
train,6234.2017.1224.0.wd,2458112,0.1962096695891782,0.6425,20.0,17.5,37.5,0.9333333333333333,-0.06666666666666665,0.06666666666666665
train,6234.2017.1224.0.wd,2458112,0.1972613670045283,7.30751,13.75,21.25,35.0,1.2142857142857142,0.2142857142857142,0.2142857142857142
train,6234.2017.1224.0.wd,2458112,0.1974257646037181,1.02,13.75,22.5,36.25,1.2413793103448276,0.24137931034482762,0.24137931034482762
train,6234.2017.1224.0.wd,2458112,0.1981761458087094,2.51875,13.75,23.75,37.5,1.2666666666666666,0.2666666666666666,0.2666666666666666
train,6234.2017.1224.0.wd,2458112,0.1984279235306423,2.69625,13.75,17.5,31.25,1.12,0.1200000000000001,0.1200000000000001
train,6234.2017.1224.0.wd,2458112,0.1993253596432291,2.25,21.25,17.5,38.75,0.9032258064516129,-0.09677419354838712,0.09677419354838712
train,6234.2017.1224.0.wd,2458112,0.1993545922642361,7.56625,13.75,20.0,33.75,1.1851851851851851,0.18518518518518512,0.18518518518518512
train,6234.2017.1224.0.wd,2458112,0.1995816164309895,0.30625,20.0,18.76,38.760000000000005,0.9680082559339525,-0.031991744066047545,0.031991744066047545
train,6234.2017.1224.0.wd,2458112,0.2000064740471354,0.89001,22.5,20.0,42.5,0.9411764705882353,-0.05882352941176472,0.05882352941176472
train,6234.2017.1224.0.wd,2458112,0.2000588033102141,0.75,16.25,17.5,33.75,1.037037037037037,0.03703703703703698,0.03703703703703698
train,6234.2017.1224.0.wd,2458112,0.2028797584285445,5.54625,16.25,22.5,38.75,1.1612903225806452,0.16129032258064524,0.16129032258064524
train,6234.2017.1224.0.wd,2458112,0.203486173655787,0.655,15.0,18.75,33.75,1.1111111111111112,0.11111111111111116,0.11111111111111116
train,6234.2017.1224.0.wd,2458112,0.2044310046484085,2.4375,18.75,20.0,38.75,1.032258064516129,0.032258064516129004,0.032258064516129004
train,6234.2017.1224.0.wd,2458112,0.2047105444134404,4.125,13.75,23.75,37.5,1.2666666666666666,0.2666666666666666,0.2666666666666666
train,6234.2017.1224.0.wd,2458112,0.2049614729608651,7.01125,13.75,23.75,37.5,1.2666666666666666,0.2666666666666666,0.2666666666666666
train,6234.2017.1224.0.wd,2458112,0.2051260747382089,5.39,11.25,12.5,23.75,1.0526315789473684,0.05263157894736836,0.05263157894736836
train,6234.2017.1224.0.wd,2458112,0.2057122186437211,3.95874,22.5,26.25,48.75,1.0769230769230769,0.07692307692307687,0.07692307692307687
train,6234.2017.1224.0.wd,2458112,0.2078658509551504,2.91001,13.75,23.75,37.5,1.2666666666666666,0.2666666666666666,0.2666666666666666
train,6234.2017.1224.0.wd,2458112,0.2080437228977285,1.68252,12.5,23.75,36.25,1.3103448275862069,0.31034482758620685,0.31034482758620685
train,6234.2017.1224.0.wd,2458112,0.2085330540365596,0.74124,15.0,18.75,33.75,1.1111111111111112,0.11111111111111116,0.11111111111111116
train,6234.2017.1224.0.wd,2458112,0.2087710521456018,2.79625,15.0,22.5,37.5,1.2,0.19999999999999996,0.19999999999999996
train,6234.2017.1224.0.wd,2458112,0.2095649509435474,0.66375,13.75,20.0,33.75,1.1851851851851851,0.18518518518518512,0.18518518518518512
train,6234.2017.1224.0.wd,2458112,0.2107476308893373,0.5725,21.25,25.0,46.25,1.0810810810810811,0.08108108108108114,0.08108108108108114
train,6234.2017.1224.0.wd,2458112,0.2153840623069878,1.64375,12.5,12.5,25.0,1.0,0.0,0.0
train,6234.2017.1224.0.wd,2458112,0.2157900089411603,0.38624,18.75,13.75,32.5,0.8461538461538461,-0.15384615384615385,0.15384615384615385
train,6234.2017.1224.0.wd,2458112,0.2166604017093316,0.46125,16.25,17.5,33.75,1.037037037037037,0.03703703703703698,0.03703703703703698
train,6234.2017.1224.0.wd,2458112,0.2168810827407696,7.36501,20.0,7.5,27.5,0.5454545454545454,-0.4545454545454546,0.4545454545454546
train,6234.2017.1224.0.wd,2458112,0.2172223371843026,8.19501,13.75,25.0,38.75,1.2903225806451613,0.29032258064516125,0.29032258064516125
train,6234.2017.1224.0.wd,2458112,0.217355499918287,3.025,12.5,15.0,27.5,1.0909090909090908,0.09090909090909083,0.09090909090909083
train,6234.2017.1224.0.wd,2458112,0.2173615884353732,2.345,12.5,23.75,36.25,1.3103448275862069,0.31034482758620685,0.31034482758620685
train,6234.2017.1224.0.wd,2458112,0.2192178179366609,3.75249,13.75,16.25,30.0,1.0833333333333333,0.08333333333333326,0.08333333333333326
train,6234.2017.1224.0.wd,2458112,0.2192407179820168,1.71875,13.75,20.0,33.75,1.1851851851851851,0.18518518518518512,0.18518518518518512
train,6234.2017.1224.0.wd,2458112,0.2218383027554687,1.4125,13.75,22.5,36.25,1.2413793103448276,0.24137931034482762,0.24137931034482762
train,6234.2017.1224.0.wd,2458112,0.2233598698469762,1.76876,22.5,16.25,38.75,0.8387096774193549,-0.16129032258064513,0.16129032258064513
train,6234.2017.1224.0.wd,2458112,0.2244889641946035,1.505,15.0,23.75,38.75,1.2258064516129032,0.22580645161290325,0.22580645161290325
train,6234.2017.1224.0.wd,2458112,0.2245589910365162,0.33,20.0,13.75,33.75,0.8148148148148148,-0.18518518518518523,0.18518518518518523
train,6234.2017.1224.0.wd,2458112,0.2248902457663194,9.70625,25.0,16.25,41.25,0.7878787878787878,-0.21212121212121215,0.21212121212121215
train,6234.2017.1224.0.wd,2458112,0.2250756155524016,1.4175,16.25,18.75,35.0,1.0714285714285714,0.0714285714285714,0.0714285714285714
train,6234.2017.1224.0.wd,2458112,0.2290229935,10.68,20.0,18.75,38.75,0.967741935483871,-0.032258064516129004,0.032258064516129004
train,6234.2017.1224.0.wd,2458112,0.2299445402476562,1.9525,20.0,23.75,43.75,1.0857142857142856,0.08571428571428563,0.08571428571428563
train,6234.2017.1224.0.wd,2458112,0.230222551382118,4.56875,17.5,16.25,33.75,0.9629629629629629,-0.03703703703703709,0.03703703703703709
train,6234.2017.1224.0.wd,2458112,0.2309222312581886,0.45125,12.5,16.25,28.75,1.1304347826086956,0.13043478260869557,0.13043478260869557
train,6234.2017.1224.0.wd,2458112,0.2315723725073929,0.7675,16.25,21.25,37.5,1.1333333333333333,0.1333333333333333,0.1333333333333333
train,6234.2017.1224.0.wd,2458112,0.2318126698661892,0.58,15.0,20.0,35.0,1.1428571428571428,0.1428571428571428,0.1428571428571428
train,6234.2017.1224.0.wd,2458112,0.2320258268068431,2.38375,15.0,23.75,38.75,1.2258064516129032,0.22580645161290325,0.22580645161290325
train,6234.2017.1224.0.wd,2458112,0.2338343658205729,3.42375,17.5,11.25,28.75,0.782608695652174,-0.21739130434782605,0.21739130434782605
train,6234.2017.1224.0.wd,2458112,0.2338720483372974,4.2275,23.75,21.25,45.0,0.9444444444444444,-0.05555555555555558,0.05555555555555558
train,6234.2017.1224.0.wd,2458112,0.2354134430634837,1.74376,20.0,17.5,37.5,0.9333333333333333,-0.06666666666666665,0.06666666666666665
train,6234.2017.1224.0.wd,2458112,0.2360598969662761,1.32625,16.25,16.25,32.5,1.0,0.0,0.0
