split,file,event_index,delay_us,multiplicity,prompt_channels,daughter_channels,q1,q2,q3,q4,Q,x_mu,s,a,depth,x_wrong
holdout,6845.2020.0317.0,100984,0.6150000492000041,2,"[1, 2]","[1, 2]",1.6000001920000153,1.5625001875000148,0.0,0.0,3.16250037950003,0.0,-1.0,1.0,0.32938076416337286,0.9881422924901185
holdout,6845.2020.0317.0,102861,0.7800000624000051,2,"[1, 2]","[2, 3, 4]",1.73333354133335,1.687500202500016,0.0,0.0,3.420833743833366,0.0,-1.0,1.0,0.32886723507917176,0.9866017052375152
holdout,6845.2020.0317.0,104162,0.3787500303000024,2,"[1, 2]","[1, 2]",1.6666668666666826,2.0625002475000196,0.0,0.0,3.729167114166702,0.0,-1.0,1.0,0.3687150837988827,1.106145251396648
holdout,6845.2020.0317.0,107222,2.003750160300013,2,"[1, 2]","[1, 2]",1.6000001920000153,1.3750001650000132,0.0,0.0,2.9750003570000283,0.0,-1.0,1.0,0.3081232492997199,0.9243697478991597
holdout,6845.2020.0317.0,107615,0.33625002690000216,3,"[1, 2, 3]","[3, 4]",1.5333335173333482,1.3750001650000132,2.0000002400000194,0.0,4.90833392233338,0.8149405772495757,-0.1850594227504243,0.1850594227504243,0.7300509337860781,0.5602716468590833
holdout,6845.2020.0317.0,109007,3.1737502539000206,2,"[1, 2]","[2, 3]",1.8000002160000173,2.000000240000019,0.0,0.0,3.800000456000036,0.0,-1.0,1.0,0.3508771929824561,1.0526315789473684
holdout,6845.2020.0317.0,109262,4.9300003944000315,3,"[1, 2, 3]","[1, 2]",1.6666668666666826,1.4375001725000138,1.466666842666681,0.0,4.570833881833377,0.6417502278942571,-0.35824977210574294,0.35824977210574294,0.6374962017623822,0.6289881494986326
holdout,6845.2020.0317.0,110124,3.471250277700022,4,"[1, 2, 3, 4]","[1, 2]",0.6666667466666731,0.8750001050000084,0.7333334213333405,0.8421053642105344,3.1171056372105563,1.0108343886309274,0.01083438863092745,0.01083438863092745,1.0411331551052954,1.1017306880540312
holdout,6845.2020.0317.0,112012,2.2112501769000144,2,"[2, 3]","[2, 3]",0.0,1.8125002175000173,2.533333637333358,0.0,4.3458338548333755,1.1658676893576223,0.1658676893576223,0.1658676893576223,1.055289229785874,0.8341323106423777
holdout,6845.2020.0317.0,113130,1.4750001180000094,3,"[1, 2, 3]","[2, 3]",1.5333335173333482,1.6250001950000155,1.8666668906666846,0.0,5.0250006030000485,0.7429519071310116,-0.25704809286898844,0.25704809286898844,0.710889994472084,0.6467661691542288
holdout,6845.2020.0317.0,113413,9.590000767200062,2,"[3, 4]","[1, 2, 3, 4]",0.0,0.0,1.6000001920000153,0.6315790231579008,2.2315792151579164,2.0,1.0,1.0,1.522012578616352,0.5660377358490566
holdout,6845.2020.0317.0,114747,0.30750002460000203,4,"[1, 2, 3, 4]","[3, 4]",0.7333334213333405,0.7500000900000071,1.0000001200000097,0.6842106084210592,3.1675442397544162,1.0634173359180283,0.06341733591802834,0.06341733591802834,1.0108003323179175,0.9055663251176957
holdout,6845.2020.0317.0,115557,2.2200001776000144,4,"[1, 2, 3, 4]","[2, 3, 4]",1.4000001680000136,1.1875001425000113,1.8666668906666846,1.5263159726315936,5.980483173798303,1.134685196729126,0.13468519672912604,0.13468519672912604,1.0589759573661888,0.9075574786403139
holdout,6845.2020.0317.0,115756,1.4650001172000096,4,"[1, 2, 3, 4]","[3, 4]",1.6000001920000153,1.1250001350000107,1.8000002160000173,1.157894875789485,5.682895418789529,1.0409817087288724,0.04098170872887241,0.04098170872887241,0.9617967122018984,0.8034267191479509
holdout,6845.2020.0317.0,117223,1.8950001516000123,4,"[1, 2, 3, 4]","[1, 2, 3]",2.200000264000021,1.250000150000012,1.73333354133335,1.052631705263168,6.235965660596551,0.8935152623435082,-0.1064847376564918,0.1064847376564918,0.8418436723402261,0.7385004923336617
holdout,6845.2020.0317.0,117665,0.8925000714000058,2,"[1, 2]","[1, 2]",2.133333589333354,1.4375001725000138,0.0,0.0,3.570833761833368,0.0,-1.0,1.0,0.26837806301050177,0.8051341890315052
holdout,6845.2020.0317.0,118654,1.7712501417000115,3,"[1, 2, 3]","[1, 2, 3]",1.466666842666681,1.3125001575000126,2.133333589333354,0.0,4.9125005895000475,0.8685326547921968,-0.13146734520780323,0.13146734520780323,0.7571388182075206,0.5343511450381679
holdout,6845.2020.0317.0,119033,3.268750261500021,3,"[1, 2, 3]","[1, 2]",1.3333334933333463,1.6250001950000155,1.4000001680000136,0.0,4.358333856333375,0.6424474187380498,-0.3575525812619502,0.3575525812619502,0.6768642447418739,0.745697896749522
holdout,6845.2020.0317.0,121954,1.7350001388000111,2,"[1, 2]","[1, 2]",2.133333589333354,1.687500202500016,0.0,0.0,3.82083379183337,0.0,-1.0,1.0,0.29443838604143946,0.8833151581243184
holdout,6845.2020.0317.0,122118,3.2450002596000207,3,"[1, 2, 3]","[2, 3]",1.466666842666681,1.4375001725000138,1.9333335653333519,0.0,4.837500580500047,0.7993109388458225,-0.2006890611541775,0.2006890611541775,0.7309790410565604,0.5943152454780362
holdout,6845.2020.0317.0,125243,1.6275001302000105,4,"[1, 2, 3, 4]","[3, 4]",1.6000001920000153,1.1250001350000107,1.6666668666666826,1.6842107284210688,6.075877922087777,1.1030101783007291,0.10301017830072912,0.10301017830072912,1.0435766019394117,0.9247094492167761
holdout,6845.2020.0317.0,125746,2.6212502097000168,3,"[1, 2, 3]","[3, 4]",1.9333335653333519,1.687500202500016,2.4000002880000233,0.0,6.020834055833391,0.7972318339100347,-0.20276816608996528,0.20276816608996528,0.7183391003460208,0.560553633217993
holdout,6845.2020.0317.0,126298,6.4850005188000415,3,"[1, 2, 3]","[1, 2, 3, 4]",1.0000001200000097,0.937500112500009,1.0000001200000097,0.0,2.9375003525000283,0.6808510638297873,-0.31914893617021267,0.31914893617021267,0.6666666666666666,0.6382978723404255
holdout,6845.2020.0317.0,127884,8.146250651700052,4,"[1, 2, 3, 4]","[1, 2, 3]",1.266666818666679,1.1250001350000107,0.6000000720000058,0.8421053642105344,3.8337723898772293,0.75231666857339,-0.24768333142661003,0.24768333142661003,0.8436105708728979,1.026198375471914
holdout,6845.2020.0317.0,128516,1.3487501079000088,3,"[2, 3, 4]","[1, 2, 3, 4]",0.0,0.625000075000006,2.0666669146666865,2.0000002400000194,4.691667229666711,1.7335701598579043,0.7335701598579043,0.7335701598579043,1.5287152161042037,1.119005328596803
holdout,6845.2020.0317.0,131716,4.5937503675000295,3,"[1, 2, 3]","[3, 4]",1.2000001440000116,1.06250012750001,1.466666842666681,0.0,3.7291671141667027,0.7865921787709498,-0.21340782122905022,0.21340782122905022,0.7143389199255121,0.5698324022346368
holdout,6845.2020.0317.0,131722,1.5212501217000096,4,"[1, 2, 3, 4]","[2, 3, 4]",1.466666842666681,1.4375001725000138,1.4000001680000136,1.947368654736861,6.251535837903569,1.0708948679271757,0.0708948679271757,0.0708948679271757,1.074893885712281,1.082891921282492
holdout,6845.2020.0317.0,132057,0.8562500685000056,4,"[1, 2, 3, 4]","[1, 2]",1.066666794666677,1.3125001575000126,1.266666818666679,1.2105264610526434,4.856360231886011,1.020185143373222,0.02018514337322208,0.02018514337322208,1.026477007601415,1.0390607360578008
holdout,6845.2020.0317.0,132768,0.44125003530000284,2,"[1, 2]","[1, 2]",1.4000001680000136,1.7500002100000167,0.0,0.0,3.1500003780000303,0.0,-1.0,1.0,0.37037037037037035,1.111111111111111
holdout,6845.2020.0317.0,134000,6.843750547500044,3,"[1, 2, 3]","[3, 4]",2.0666669146666865,1.4375001725000138,1.73333354133335,0.0,5.23750062850005,0.6618933969769292,-0.33810660302307083,0.33810660302307083,0.6242376027578892,0.548926014319809
holdout,6845.2020.0317.0,134539,1.247500099800008,3,"[1, 2, 3]","[3, 4]",1.466666842666681,1.5625001875000148,1.8000002160000173,0.0,4.829167246166714,0.7454702329594477,-0.2545297670405523,0.2545297670405523,0.712683347713546,0.6471095772217429
holdout,6845.2020.0317.0,135598,8.953750716300057,2,"[1, 2]","[2, 3]",1.5333335173333482,1.5000001800000142,0.0,0.0,3.0333336973333624,0.0,-1.0,1.0,0.3296703296703296,0.9890109890109889
holdout,6845.2020.0317.0,135822,4.422500353800029,2,"[1, 2]","[1, 2]",1.6000001920000153,1.8125002175000173,0.0,0.0,3.4125004095000326,0.0,-1.0,1.0,0.3540903540903541,1.0622710622710623
holdout,6845.2020.0317.0,135849,2.790000223200018,4,"[1, 2, 3, 4]","[2, 3]",1.2000001440000116,1.687500202500016,1.466666842666681,1.2105264610526434,5.564693650219352,0.9622068965517242,-0.0377931034482758,0.0377931034482758,0.9886633825944172,1.041576354679803
holdout,6845.2020.0317.0,138588,1.5150001212000097,2,"[1, 2]","[2, 3]",1.6000001920000153,1.8125002175000173,0.0,0.0,3.4125004095000326,0.0,-1.0,1.0,0.3540903540903541,1.0622710622710623
holdout,6845.2020.0317.0,139524,4.188750335100027,2,"[2, 3]","[2, 3]",0.0,0.8750001050000084,1.8000002160000173,0.0,2.6750003210000255,1.3457943925233646,0.34579439252336464,0.34579439252336464,1.1152647975077883,0.6542056074766355
holdout,6845.2020.0317.0,139812,3.3125002650000215,2,"[1, 2]","[1, 2]",2.4666669626666904,1.5625001875000148,0.0,0.0,4.029167150166705,0.0,-1.0,1.0,0.25853154084798347,0.7755946225439504
holdout,6845.2020.0317.0,139839,3.5287502823000225,2,"[1, 2]","[1, 2]",1.8666668906666846,1.3750001650000132,0.0,0.0,3.2416670556666976,0.0,-1.0,1.0,0.2827763496143959,0.8483290488431877
holdout,6845.2020.0317.0,140044,7.080000566400045,2,"[1, 2]","[1, 2]",1.6000001920000153,1.6250001950000155,0.0,0.0,3.2250003870000308,0.0,-1.0,1.0,0.33591731266149866,1.0077519379844961
holdout,6845.2020.0317.0,141805,4.155000332400027,3,"[1, 2, 3]","[1, 2, 3]",1.5333335173333482,1.5625001875000148,2.0000002400000194,0.0,5.095833944833382,0.7849550286181523,-0.21504497138184775,0.21504497138184775,0.7277187244480785,0.6132461161079313
holdout,6845.2020.0317.0,143007,1.7737501419000115,2,"[1, 2]","[1, 2]",1.8000002160000173,1.7500002100000167,0.0,0.0,3.550000426000034,0.0,-1.0,1.0,0.32863849765258213,0.9859154929577464
holdout,6845.2020.0317.0,143720,2.941250235300019,2,"[3, 4]","[2, 3]",0.0,0.0,3.4666670826667,1.8947370694737025,5.361404152140402,2.0,1.0,1.0,1.5689354275741711,0.7068062827225132
holdout,6845.2020.0317.0,146201,0.8900000712000058,2,"[1, 2]","[2, 3]",1.6666668666666826,1.5625001875000148,0.0,0.0,3.2291670541666972,0.0,-1.0,1.0,0.32258064516129037,0.967741935483871
holdout,6845.2020.0317.0,148269,3.020000241600019,4,"[1, 2, 3, 4]","[2, 3]",1.2000001440000116,1.7500002100000167,1.466666842666681,0.7368421936842176,5.153509390350927,0.8551489361702128,-0.14485106382978719,0.14485106382978719,0.8918014184397162,0.9651063829787234
holdout,6845.2020.0317.0,148317,0.770000061600005,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",1.466666842666681,1.0000001200000095,1.4000001680000136,1.157894875789485,5.024562006456189,1.0181564245810055,0.018156424581005526,0.018156424581005526,0.9650837988826816,0.8589385474860334
holdout,6845.2020.0317.0,148395,3.692500295400024,3,"[1, 2, 3]","[3, 4]",1.6000001920000153,1.6250001950000155,1.6000001920000153,0.0,4.825000579000046,0.6632124352331606,-0.33678756476683935,0.33678756476683935,0.6666666666666667,0.6735751295336787
holdout,6845.2020.0317.0,149528,2.4025001922000158,2,"[2, 3]","[1, 2]",0.0,2.187500262500021,1.3333334933333463,0.0,3.520833755833367,0.7573964497041421,-0.2426035502958579,0.2426035502958579,0.9191321499013807,1.242603550295858
holdout,6845.2020.0317.0,151416,3.2037502563000206,3,"[2, 3, 4]","[1, 2, 3, 4]",0.0,1.5000001800000142,1.8000002160000173,1.473684387368435,4.773684783368466,1.3715545755237046,0.37155457552370463,0.37155457552370463,1.3296582138919515,1.2458654906284456
holdout,6845.2020.0317.0,151492,1.57375012590001,2,"[1, 2]","[1, 2]",1.8000002160000173,1.687500202500016,0.0,0.0,3.4875004185000336,0.0,-1.0,1.0,0.3225806451612903,0.9677419354838709
holdout,6845.2020.0317.0,153838,1.420000113600009,3,"[1, 2, 3]","[3, 4]",1.6666668666666826,2.0625002475000196,0.5333333973333385,0.0,4.262500511500041,0.2502443792766374,-0.7497556207233627,0.7497556207233627,0.4894102313457152,0.9677419354838709
holdout,6845.2020.0317.0,153842,0.6175000494000039,3,"[1, 2, 3]","[1, 2, 3]",1.466666842666681,1.3125001575000126,1.73333354133335,0.0,4.512500541500043,0.7682363804247461,-0.23176361957525393,0.23176361957525393,0.7060634041243459,0.5817174515235456
holdout,6845.2020.0317.0,154270,0.5887500471000038,4,"[1, 2, 3, 4]","[3, 4]",1.466666842666681,1.3125001575000126,1.5333335173333482,1.473684387368435,5.7861849048684775,1.0393784347166948,0.03937843471669478,0.03937843471669478,1.0139346851114899,0.9630471859010801
holdout,6845.2020.0317.0,154664,0.8525000682000055,2,"[1, 2]","[1, 2]",1.73333354133335,1.9375002325000186,0.0,0.0,3.6708337738333685,0.0,-1.0,1.0,0.3518728717366629,1.0556186152099887
holdout,6845.2020.0317.0,155202,1.9275001542000125,2,"[1, 2]","[2, 3, 4]",2.0000002400000194,2.12500025500002,0.0,0.0,4.125000495000039,0.0,-1.0,1.0,0.3434343434343434,1.0303030303030303
holdout,6845.2020.0317.0,160269,1.5075001206000098,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",1.2000001440000116,0.5000000600000047,0.8000000960000077,0.7368421936842176,3.2368424936842413,0.9495934959349593,-0.05040650406504066,0.05040650406504066,0.8878048780487806,0.7642276422764227
holdout,6845.2020.0317.0,161268,1.7600001408000114,3,"[2, 3, 4]","[3, 4]",0.0,1.0000001200000095,1.6666668666666826,1.8947370694737025,4.561404056140395,1.5615384615384613,0.5615384615384613,0.5615384615384613,1.464102564102564,1.2692307692307692
holdout,6845.2020.0317.0,163502,6.713750537100044,4,"[1, 2, 3, 4]","[3, 4]",1.5333335173333482,1.5625001875000148,2.0000002400000194,0.6315790231579008,5.727412967991283,0.9189416854922082,-0.08105831450779177,0.08105831450779177,0.8680170004211817,0.7661676302791285
holdout,6845.2020.0317.0,163720,2.486250198900016,3,"[1, 2, 3]","[3, 4]",1.8666668906666846,1.5000001800000142,1.9333335653333519,0.0,5.300000636000051,0.729559748427673,-0.270440251572327,0.270440251572327,0.6750524109014674,0.5660377358490566
holdout,6845.2020.0317.0,165790,2.2475001798000145,3,"[1, 2, 3]","[2, 3]",1.6666668666666826,1.6250001950000155,1.8000002160000173,0.0,5.091667277666716,0.707037643207856,-0.292962356792144,0.292962356792144,0.6841243862520457,0.6382978723404255
holdout,6845.2020.0317.0,166181,8.223750657900053,3,"[1, 2, 3]","[1, 2, 3]",1.8666668906666846,1.3750001650000132,2.133333589333354,0.0,5.375000645000052,0.7937984496124032,-0.2062015503875968,0.2062015503875968,0.6997416020671835,0.5116279069767442
holdout,6845.2020.0317.0,167342,6.400000512000042,3,"[1, 2, 3]","[3, 4]",1.5333335173333482,1.6250001950000155,1.73333354133335,0.0,4.891667253666713,0.7086882453151618,-0.29131175468483816,0.29131175468483816,0.6939239068710961,0.6643952299829642
holdout,6845.2020.0317.0,167730,2.0787501663000136,3,"[2, 3, 4]","[3, 4]",0.0,1.5000001800000142,1.73333354133335,1.6315791431579103,4.8649128644912745,1.3833393436711143,0.38333934367111433,0.38333934367111433,1.351364346676283,1.287414352686621
holdout,6845.2020.0317.0,168629,4.532500362600029,3,"[1, 2, 3]","[2, 3]",1.8000002160000173,1.6250001950000155,1.9333335653333519,0.0,5.358333976333385,0.7216174183514774,-0.2783825816485226,0.2783825816485226,0.6832555728356661,0.6065318818040435
holdout,6845.2020.0317.0,168945,1.1512500921000073,2,"[1, 2]","[2, 3, 4]",1.8666668906666846,1.3750001650000132,0.0,0.0,3.2416670556666976,0.0,-1.0,1.0,0.2827763496143959,0.8483290488431877
holdout,6845.2020.0317.0,173011,1.0262500821000067,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",1.6666668666666826,1.250000150000012,2.0000002400000194,1.4210528021052768,6.337720058771991,1.0795847750865053,0.0795847750865053,0.0795847750865053,1.0006920415224914,0.8429065743944636
holdout,6845.2020.0317.0,173116,1.1100000888000072,2,"[1, 2]","[2, 3]",1.6000001920000153,1.6250001950000155,0.0,0.0,3.2250003870000308,0.0,-1.0,1.0,0.33591731266149866,1.0077519379844961
holdout,6845.2020.0317.0,176999,2.000000160000013,4,"[1, 2, 3, 4]","[1, 2, 3]",0.866666770666675,1.0000001200000095,0.5333333973333385,0.789473778947376,3.189474066947399,0.8294829482948296,-0.1705170517051704,0.1705170517051704,0.927026035936927,1.1221122112211221
holdout,6845.2020.0317.0,179355,2.7537502203000175,2,"[1, 2]","[2, 3, 4]",1.9333335653333519,1.4375001725000138,0.0,0.0,3.3708337378333657,0.0,-1.0,1.0,0.2843016069221261,0.8529048207663783
holdout,6845.2020.0317.0,180354,6.25125050010004,3,"[1, 2, 3]","[1, 2, 3]",0.9333334453333423,1.1250001350000107,0.8000000960000077,0.0,2.858333676333361,0.5597667638483964,-0.4402332361516036,0.4402332361516036,0.6355685131195334,0.7871720116618075
holdout,6845.2020.0317.0,180653,8.415000673200055,4,"[1, 2, 3, 4]","[3, 4]",1.266666818666679,0.5000000600000047,1.3333334933333463,0.8947369494736929,3.994737321473723,1.1155028546332895,0.11550285463328946,0.11550285463328946,0.9764309764309764,0.6982872200263504
holdout,6845.2020.0317.0,181368,0.4387500351000028,3,"[1, 2, 3]","[3, 4]",1.8000002160000173,1.5000001800000142,1.6000001920000153,0.0,4.900000588000047,0.6530612244897959,-0.34693877551020413,0.34693877551020413,0.6394557823129251,0.6122448979591837
holdout,6845.2020.0317.0,183221,1.9587501567000127,2,"[1, 2]","[1, 2]",1.8666668906666846,1.9375002325000186,0.0,0.0,3.804167123166703,0.0,-1.0,1.0,0.33953997809419495,1.0186199342825848
holdout,6845.2020.0317.0,184614,2.2237501779000146,3,"[1, 2, 3]","[1, 2]",1.9333335653333519,1.687500202500016,0.6666667466666731,0.0,4.28750051450004,0.31098153547133145,-0.6890184645286686,0.6890184645286686,0.46971169420149017,0.7871720116618075
holdout,6845.2020.0317.0,184881,0.7650000612000049,2,"[1, 2]","[1, 2]",1.6666668666666826,2.000000240000019,0.0,0.0,3.6666671066667016,0.0,-1.0,1.0,0.3636363636363636,1.0909090909090908
holdout,6845.2020.0317.0,185093,1.5137501211000097,3,"[1, 2, 3]","[3, 4]",1.5333335173333482,1.1875001425000113,1.8000002160000173,0.0,4.520833875833377,0.7963133640552995,-0.2036866359447005,0.2036866359447005,0.7059907834101381,0.5253456221198156
holdout,6845.2020.0317.0,185098,3.10125024810002,2,"[1, 2]","[2, 3, 4]",2.0000002400000194,1.06250012750001,0.0,0.0,3.0625003675000295,0.0,-1.0,1.0,0.23129251700680267,0.693877551020408
holdout,6845.2020.0317.0,185136,1.243750099500008,2,"[1, 2]","[2, 3, 4]",0.6000000720000058,1.250000150000012,0.0,0.0,1.8500002220000178,0.0,-1.0,1.0,0.45045045045045046,1.3513513513513513
holdout,6845.2020.0317.0,188461,0.6587500527000043,2,"[1, 2]","[2, 3, 4]",2.200000264000021,1.06250012750001,0.0,0.0,3.2625003915000312,0.0,-1.0,1.0,0.21711366538952745,0.6513409961685823
holdout,6845.2020.0317.0,188991,2.7350002188000175,2,"[2, 3]","[1, 2]",0.0,0.7500000900000071,1.2000001440000116,0.0,1.9500002340000187,1.2307692307692308,0.23076923076923084,0.23076923076923084,1.0769230769230769,0.7692307692307692
holdout,6845.2020.0317.0,191237,6.0387504831000385,3,"[1, 2, 3]","[1, 2]",1.4000001680000136,1.3750001650000132,2.0666669146666865,0.0,4.841667247666713,0.8537005163511188,-0.14629948364888123,0.14629948364888123,0.7584624211130234,0.5679862306368331
holdout,6845.2020.0317.0,191324,3.7275002982000243,3,"[1, 2, 3]","[2, 3]",1.4000001680000136,1.9375002325000186,2.0666669146666865,0.0,5.404167315166719,0.7648419429452583,-0.2351580570547417,0.2351580570547417,0.7489077358005652,0.7170393215111797
holdout,6845.2020.0317.0,191817,9.101250728100059,4,"[1, 2, 3, 4]","[3, 4]",1.066666794666677,0.7500000900000071,1.1333334693333443,0.8421053642105344,3.792105718210563,1.0418690724034236,0.041869072403423635,0.041869072403423635,0.9744776004317989,0.8396946564885497
holdout,6845.2020.0317.0,192054,1.4762501181000096,3,"[1, 2, 3]","[1, 2, 3]",1.8000002160000173,1.5625001875000148,1.6000001920000153,0.0,4.962500595500048,0.6448362720403022,-0.35516372795969775,0.35516372795969775,0.6397984886649873,0.6297229219143577
holdout,6845.2020.0317.0,193988,2.1637501731000137,2,"[1, 2]","[2, 3]",1.73333354133335,1.3750001650000132,0.0,0.0,3.1083337063333634,0.0,-1.0,1.0,0.2949061662198391,0.8847184986595173
holdout,6845.2020.0317.0,194782,2.797500223800018,2,"[1, 2]","[1, 2]",1.9333335653333519,1.5625001875000148,0.0,0.0,3.4958337528333665,0.0,-1.0,1.0,0.29797377830750893,0.8939213349225268
holdout,6845.2020.0317.0,195302,0.5312500425000035,2,"[1, 2]","[2, 3, 4]",1.9333335653333519,0.7500000900000071,0.0,0.0,2.683333655333359,0.0,-1.0,1.0,0.18633540372670807,0.5590062111801242
holdout,6845.2020.0317.0,195863,2.9025002322000186,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",1.5333335173333482,1.250000150000012,1.6000001920000153,1.3684212168421184,5.751755076175494,1.032179350312643,0.032179350312643074,0.032179350312643074,0.991612017691017,0.9104773524477658
holdout,6845.2020.0317.0,196138,0.9125000730000058,4,"[1, 2, 3, 4]","[1, 2, 3]",1.4000001680000136,1.4375001725000138,1.466666842666681,1.578947557894752,5.88311474106146,1.0353748089611212,0.03537480896112122,0.03537480896112122,1.0320696810427306,1.0254594252059492
holdout,6845.2020.0317.0,196439,5.872500469800038,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",0.5333333973333385,0.7500000900000071,0.7333334213333405,0.6315790231579008,2.6482459318245866,1.0308049022855252,0.030804902285525237,0.030804902285525237,1.035000552059181,1.0433918516064922
holdout,6845.2020.0317.0,197144,3.706250296500024,2,"[1, 2]","[2, 3, 4]",1.8666668906666846,1.8125002175000173,0.0,0.0,3.679167108166702,0.0,-1.0,1.0,0.32842582106455265,0.9852774631936579
holdout,6845.2020.0317.0,201457,6.626250530100043,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",1.4000001680000136,1.5000001800000142,1.6000001920000153,1.578947557894752,6.078948097894795,1.045887445887446,0.04588744588744609,0.04588744588744609,1.0349206349206348,1.0129870129870129
holdout,6845.2020.0317.0,203157,0.38375003070000246,2,"[1, 2]","[1, 2]",1.4000001680000136,2.187500262500021,0.0,0.0,3.587500430500034,0.0,-1.0,1.0,0.4065040650406504,1.2195121951219512
holdout,6845.2020.0317.0,205085,5.122500409800033,2,"[1, 2]","[2, 3]",2.0000002400000194,0.8750001050000084,0.0,0.0,2.8750003450000277,0.0,-1.0,1.0,0.2028985507246377,0.608695652173913
holdout,6845.2020.0317.0,205151,9.792500783400062,4,"[1, 2, 3, 4]","[2, 3, 4]",1.266666818666679,1.0000001200000095,0.8000000960000077,0.6842106084210592,3.750877643087755,0.7913938260056127,-0.2086061739943873,0.2086061739943873,0.8269410664172123,0.8980355472404116
holdout,6845.2020.0317.0,205658,0.5262500421000034,2,"[1, 2]","[1, 2]",1.5333335173333482,1.687500202500016,0.0,0.0,3.2208337198333643,0.0,-1.0,1.0,0.34928848641655885,1.0478654592496766
holdout,6845.2020.0317.0,206861,0.4987500399000032,3,"[1, 2, 3]","[3, 4]",1.3333334933333463,1.5000001800000142,2.0000002400000194,0.0,4.83333391333338,0.8275862068965517,-0.1724137931034483,0.1724137931034483,0.7586206896551724,0.6206896551724137
holdout,6845.2020.0317.0,209674,5.953750476300038,4,"[1, 2, 3, 4]","[1, 2, 3]",1.266666818666679,1.250000150000012,1.466666842666681,1.6315791431579103,5.614912954491282,1.1035775660053118,0.10357756600531176,0.10357756600531176,1.077852418892881,1.0264021246680206
holdout,6845.2020.0317.0,210912,7.943750635500051,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",0.6000000720000058,1.0000001200000095,0.6000000720000058,0.8947369494736929,3.094737213473714,0.9659863945578231,-0.03401360544217691,0.03401360544217691,1.0521541950113378,1.2244897959183674
holdout,6845.2020.0317.0,211282,5.088750407100033,3,"[1, 2, 3]","[3, 4]",1.466666842666681,1.8125002175000173,1.1333334693333443,0.0,4.412500529500043,0.5136921624173749,-0.4863078375826251,0.4863078375826251,0.6163046899590809,0.8215297450424929
holdout,6845.2020.0317.0,211528,3.12375024990002,3,"[1, 2, 3]","[1, 2, 3]",1.6666668666666826,1.3750001650000132,2.133333589333354,0.0,5.17500062100005,0.8244766505636071,-0.17552334943639292,0.17552334943639292,0.726784755770263,0.5314009661835748
holdout,6845.2020.0317.0,214020,0.36500002920000235,3,"[1, 2, 3]","[2, 3]",1.6666668666666826,1.1250001350000107,1.9333335653333519,0.0,4.725000567000045,0.8183421516754851,-0.18165784832451493,0.18165784832451493,0.7042915931804822,0.4761904761904762
holdout,6845.2020.0317.0,215425,0.42250003380000273,2,"[1, 2]","[1, 2]",1.8000002160000173,2.3750002850000227,0.0,0.0,4.17500050100004,0.0,-1.0,1.0,0.37924151696606784,1.1377245508982035
holdout,6845.2020.0317.0,215854,2.296250183700015,2,"[1, 2]","[2, 3]",2.0000002400000194,1.5000001800000142,0.0,0.0,3.500000420000034,0.0,-1.0,1.0,0.2857142857142857,0.857142857142857
holdout,6845.2020.0317.0,216343,0.9800000784000062,4,"[1, 2, 3, 4]","[2, 3]",1.6000001920000153,1.687500202500016,2.0000002400000194,1.31578963157896,6.603290266079011,1.0042841486499952,0.004284148649995156,0.004284148649995156,0.972734216731427,0.9096343528942912
holdout,6845.2020.0317.0,217029,1.8937501515000121,2,"[1, 2]","[1, 2]",1.73333354133335,1.8125002175000173,0.0,0.0,3.5458337588333673,0.0,-1.0,1.0,0.3407755581668625,1.0223266745005875
holdout,6845.2020.0317.0,217351,0.9712500777000063,4,"[1, 2, 3, 4]","[1, 2, 3, 4]",1.466666842666681,1.06250012750001,1.5333335173333482,1.6842107284210688,5.746711215921108,1.1197863003243655,0.11978630032436555,0.11978630032436555,1.0651656808497105,0.9559244419004007
holdout,6845.2020.0317.0,217537,2.0875001670000133,3,"[1, 2, 3]","[3, 4]",1.5333335173333482,1.3125001575000126,1.9333335653333519,0.0,4.7791672401667125,0.8090671316477768,-0.19093286835222323,0.19093286835222323,0.7224643998837548,0.5492589363557105
holdout,6845.2020.0317.0,217773,0.7300000584000047,2,"[1, 2]","[2, 3, 4]",1.466666842666681,1.5625001875000148,0.0,0.0,3.029167030166696,0.0,-1.0,1.0,0.34387895460797796,1.0316368638239337
holdout,6845.2020.0317.0,218282,1.3412501073000087,4,"[1, 2, 3, 4]","[3, 4]",1.466666842666681,1.250000150000012,1.73333354133335,1.2631580463158016,5.713158580315844,1.0489789651466297,0.048978965146629694,0.048978965146629694,0.9925789446747532,0.8797789037309994
holdout,6845.2020.0317.0,218880,0.7987500639000051,4,"[1, 2, 3, 4]","[3, 4]",1.4000001680000136,1.1875001425000113,1.4000001680000136,1.31578963157896,5.303290110078999,1.0241905470785262,0.024190547078526192,0.024190547078526192,0.9974775668858287,0.9440516065004341
holdout,6845.2020.0317.0,219693,1.1000000880000071,3,"[1, 2, 3]","[1, 2]",1.6000001920000153,1.4375001725000138,1.1333334693333443,0.0,4.170833833833373,0.5434565434565436,-0.4565434565434564,0.4565434565434564,0.5920745920745922,0.6893106893106893
