route_id,split,control,lag,source_pair,endpoint,destination_pair,flip,shape_error,weight
c2-60-236-44-4,development,exact,3,4-11,4,0-10,Fz,0.9414387708752486,6.057563539798661e-07
c2-60-236-44-4,development,exact,4,4-11,4,9-10,Fz,0.9291238884043989,6.057563539798661e-07
c2-60-236-44-4,development,exact,5,4-11,4,0-10,Fz,0.9253161715363277,6.057563539798661e-07
c2-60-236-44-4,development,exact,6,4-11,4,0-10,Fz,0.9286729400344944,6.057563539798661e-07
c2-60-236-44-4,development,seed,0,4-11,4,7-10,I,0.9386106780964549,6.057563539798661e-07
c2-60-236-44-4,development,seed,1,4-11,4,7-10,I,0.9265840616550874,6.057563539798661e-07
c2-60-236-44-4,development,seed,2,4-11,4,7-10,I,0.9216906717337582,6.057563539798661e-07
c2-60-236-44-4,development,seed,3,4-11,4,10-11,Fz,0.9193071192806329,6.057563539798661e-07
c2-60-236-44-4,development,seed,4,4-11,4,10-11,Fz,0.9059747085471103,6.057563539798661e-07
c2-60-236-44-4,development,seed,5,4-11,4,10-11,Fz,0.9258408649270803,6.057563539798661e-07
c2-60-236-44-4,development,seed,6,4-11,4,10-11,Fz,0.9337874690910909,6.057563539798661e-07
c2-60-236-44-4,development,time,0,4-11,4,0-9,Fz,0.9370880435154825,6.057563539798661e-07
c2-60-236-44-4,development,time,1,4-11,4,5-8,I,0.8796988714766942,6.057563539798661e-07
c2-60-236-44-4,development,time,2,4-11,4,4-9,I,0.9272374990481598,6.057563539798661e-07
c2-60-236-44-4,development,time,3,4-11,4,4-9,I,0.9325413471584637,6.057563539798661e-07
c2-60-236-44-4,development,time,4,4-11,4,9-11,I,0.9422133629388755,6.057563539798661e-07
c2-60-236-44-4,development,time,5,4-11,4,9-11,I,0.9312417887131476,6.057563539798661e-07
c2-60-236-44-4,development,time,6,4-11,4,9-11,I,0.9352113376161285,6.057563539798661e-07
c2-61-10-9-10,development,exact,0,0-10,10,4-9,I,0.9241500069533394,7.195839837815707e-06
c2-61-10-9-10,development,exact,1,0-10,10,4-9,I,0.9372153383182588,7.195839837815707e-06
c2-61-10-9-10,development,exact,2,0-10,10,4-9,I,0.9572567177737303,7.195839837815707e-06
c2-61-10-9-10,development,exact,3,0-10,10,3-4,I,0.9331766597422615,7.195839837815707e-06
c2-61-10-9-10,development,exact,4,0-10,10,3-4,I,0.9204360663832348,7.195839837815707e-06
c2-61-10-9-10,development,exact,5,0-10,10,3-4,I,0.9310302287172856,7.195839837815707e-06
c2-61-10-9-10,development,exact,6,0-10,10,3-10,Fz,0.9260777378060742,7.195839837815707e-06
c2-61-10-9-10,development,seed,0,0-10,10,0-4,I,0.902182825038683,7.195839837815707e-06
c2-61-10-9-10,development,seed,1,0-10,10,0-4,I,0.923787627663379,7.195839837815707e-06
c2-61-10-9-10,development,seed,2,0-10,10,4-5,Fz,0.9451873411439798,7.195839837815707e-06
c2-61-10-9-10,development,seed,3,0-10,10,4-5,Fz,0.9504256171937719,7.195839837815707e-06
c2-61-10-9-10,development,seed,4,0-10,10,4-5,Fz,0.9626717657768338,7.195839837815707e-06
c2-61-10-9-10,development,seed,5,0-10,10,3-4,I,0.9648530617086922,7.195839837815707e-06
c2-61-10-9-10,development,seed,6,0-10,10,2-3,I,0.9599334872007521,7.195839837815707e-06
c2-61-10-9-10,development,time,0,0-10,10,3-6,I,0.957570166208815,7.195839837815707e-06
c2-61-10-9-10,development,time,1,0-10,10,5-6,I,0.96194894027228,7.195839837815707e-06
c2-61-10-9-10,development,time,2,0-10,10,4-5,Fz,0.9550655698792421,7.195839837815707e-06
c2-61-10-9-10,development,time,3,0-10,10,4-5,Fz,0.931103869318382,7.195839837815707e-06
c2-61-10-9-10,development,time,4,0-10,10,4-5,Fz,0.9133470801107944,7.195839837815707e-06
c2-61-10-9-10,development,time,5,0-10,10,4-5,Fz,0.9074136782661786,7.195839837815707e-06
c2-61-10-9-10,development,time,6,0-10,10,4-5,Fz,0.9151014663400614,7.195839837815707e-06
c2-61-28-13-4,development,exact,0,1-4,4,2-7,Fx,0.9396877640534212,2.2775146602410114e-08
c2-61-28-13-4,development,exact,1,1-4,4,2-5,Fx,0.9495230520747425,2.2775146602410114e-08
c2-61-28-13-4,development,exact,2,1-4,4,2-11,Fx,0.9512681148850265,2.2775146602410114e-08
c2-61-28-13-4,development,exact,3,1-4,4,2-11,Fx,0.9584769945957238,2.2775146602410114e-08
c2-61-28-13-4,development,exact,4,1-4,4,1-2,Fx,0.9491336082067174,2.2775146602410114e-08
c2-61-28-13-4,development,exact,5,1-4,4,2-6,Fx,0.9562115814371341,2.2775146602410114e-08
c2-61-28-13-4,development,exact,6,1-4,4,2-6,Fx,0.9603220974612563,2.2775146602410114e-08
c2-61-28-13-4,development,seed,0,1-4,4,2-7,Fx,0.9342712489928816,2.2775146602410114e-08
c2-61-28-13-4,development,seed,1,1-4,4,2-7,Fx,0.951824459231268,2.2775146602410114e-08
c2-61-28-13-4,development,seed,2,1-4,4,7-10,Fx,0.9561485027238047,2.2775146602410114e-08
c2-61-28-13-4,development,seed,3,1-4,4,3-10,Fx,0.9481860734983272,2.2775146602410114e-08
c2-61-28-13-4,development,seed,4,1-4,4,3-10,Fx,0.9322067202728248,2.2775146602410114e-08
c2-61-28-13-4,development,seed,5,1-4,4,3-10,Fx,0.9254365797896459,2.2775146602410114e-08
c2-61-28-13-4,development,seed,6,1-4,4,3-10,Fx,0.9368156942443987,2.2775146602410114e-08
c2-61-28-13-4,development,time,0,1-4,4,4-11,Fx,0.9585593555901335,2.2775146602410114e-08
c2-61-28-13-4,development,time,1,1-4,4,3-11,Fx,0.9603153812255643,2.2775146602410114e-08
c2-61-28-13-4,development,time,2,1-4,4,7-11,Fx,0.9672194355363953,2.2775146602410114e-08
c2-61-28-13-4,development,time,3,1-4,4,2-7,Fx,0.9603232673053055,2.2775146602410114e-08
c2-61-28-13-4,development,time,4,1-4,4,2-7,Fx,0.9627489759917464,2.2775146602410114e-08
c2-61-28-13-4,development,time,5,1-4,4,2-3,Fx,0.9640890985984902,2.2775146602410114e-08
c2-61-28-13-4,development,time,6,1-4,4,2-3,Fx,0.960527467745192,2.2775146602410114e-08
c2-61-34-25-2,development,exact,0,2-7,2,2-6,Fx,0.9627227578511579,0.011818853250126105
c2-61-34-25-2,development,exact,1,2-7,2,1-6,Fx,0.9619521943185377,0.011818853250126105
c2-61-34-25-2,development,exact,2,2-7,2,1-6,Fx,0.9552019287701694,0.011818853250126105
c2-61-34-25-2,development,exact,3,2-7,2,1-4,Fx,0.9488734336405986,0.011818853250126105
c2-61-34-25-2,development,exact,4,2-7,2,1-4,Fx,0.9426939606229305,0.011818853250126105
c2-61-34-25-2,development,exact,5,2-7,2,1-4,Fx,0.9453521932091945,0.011818853250126105
c2-61-34-25-2,development,exact,6,2-7,2,1-5,Fx,0.9546255289954002,0.011818853250126105
c2-61-34-25-2,development,seed,0,2-7,2,3-10,Fx,0.940684363071213,0.011818853250126105
c2-61-34-25-2,development,seed,1,2-7,2,3-10,Fx,0.9442684902662681,0.011818853250126105
c2-61-34-25-2,development,seed,2,2-7,2,3-10,Fx,0.9612816966978454,0.011818853250126105
c2-61-34-25-2,development,seed,3,2-7,2,1-11,I,0.9726735419830606,0.011818853250126105
c2-61-34-25-2,development,seed,4,2-7,2,4-9,Fx,0.9671695611317972,0.011818853250126105
c2-61-34-25-2,development,seed,5,2-7,2,4-9,Fx,0.9493005937423903,0.011818853250126105
c2-61-34-25-2,development,seed,6,2-7,2,4-9,Fx,0.936018338492407,0.011818853250126105
c2-61-34-25-2,development,time,0,2-7,2,2-3,Fx,0.9629154583558153,0.011818853250126105
c2-61-34-25-2,development,time,1,2-7,2,3-8,Fx,0.9551679609642512,0.011818853250126105
c2-61-34-25-2,development,time,2,2-7,2,3-8,Fx,0.9504036533790907,0.011818853250126105
c2-61-34-25-2,development,time,3,2-7,2,3-8,Fx,0.9536760260618806,0.011818853250126105
c2-61-34-25-2,development,time,4,2-7,2,7-11,Fx,0.35119933594498465,0.011818853250126105
c2-61-34-25-2,development,time,5,2-7,2,1-8,Fx,0.9381860231557578,0.011818853250126105
c2-61-34-25-2,development,time,6,2-7,2,1-8,Fx,0.9324102672976293,0.011818853250126105
c2-61-40-5-0,development,exact,0,0-6,0,1-5,Fx,0.9541854494400682,0.0036622391446683444
c2-61-40-5-0,development,exact,1,0-6,0,1-5,Fx,0.9577320484431577,0.0036622391446683444
c2-61-40-5-0,development,exact,2,0-6,0,0-5,Fx,0.9414451158499914,0.0036622391446683444
c2-61-40-5-0,development,exact,3,0-6,0,0-5,Fx,0.9518960147145837,0.0036622391446683444
c2-61-40-5-0,development,exact,4,0-6,0,0-5,Fx,0.9333458666719492,0.0036622391446683444
c2-61-40-5-0,development,exact,5,0-6,0,3-5,Fx,0.9458848300237205,0.0036622391446683444
c2-61-40-5-0,development,exact,6,0-6,0,5-11,Fx,0.9471874976010836,0.0036622391446683444
c2-61-40-5-0,development,seed,0,0-6,0,4-9,Fx,0.9353914142441534,0.0036622391446683444
c2-61-40-5-0,development,seed,1,0-6,0,5-9,Fx,0.9309671857949079,0.0036622391446683444
c2-61-40-5-0,development,seed,2,0-6,0,5-9,Fx,0.9054141092782525,0.0036622391446683444
c2-61-40-5-0,development,seed,3,0-6,0,5-9,Fx,0.8920675640030855,0.0036622391446683444
c2-61-40-5-0,development,seed,4,0-6,0,5-9,Fx,0.8947538020288679,0.0036622391446683444
c2-61-40-5-0,development,seed,5,0-6,0,5-9,Fx,0.8797479633290017,0.0036622391446683444
c2-61-40-5-0,development,seed,6,0-6,0,5-9,Fx,0.9007494375554286,0.0036622391446683444
c2-61-40-5-0,development,time,0,0-6,0,1-8,Fx,0.9317466517173054,0.0036622391446683444
c2-61-40-5-0,development,time,1,0-6,0,1-2,Fx,0.9320530185933822,0.0036622391446683444
c2-61-40-5-0,development,time,2,0-6,0,1-2,Fx,0.9326433688380013,0.0036622391446683444
c2-61-40-5-0,development,time,3,0-6,0,1-2,Fx,0.9432408922425233,0.0036622391446683444
c2-61-40-5-0,development,time,4,0-6,0,1-9,Fx,0.9496795692389454,0.0036622391446683444
c2-61-40-5-0,development,time,5,0-6,0,1-9,Fx,0.9479154974345939,0.0036622391446683444
c2-61-40-5-0,development,time,6,0-6,0,1-9,Fx,0.9420930131983296,0.0036622391446683444
c2-61-42-9-10,development,exact,0,0-10,10,0-5,Fx,0.9383124333570844,6.474152219337198e-06
c2-61-42-9-10,development,exact,1,0-10,10,0-5,Fx,0.9493378283905602,6.474152219337198e-06
c2-61-42-9-10,development,exact,2,0-10,10,0-5,Fx,0.9297630187286342,6.474152219337198e-06
c2-61-42-9-10,development,exact,3,0-10,10,3-5,Fx,0.942997068480725,6.474152219337198e-06
c2-61-42-9-10,development,exact,4,0-10,10,5-11,Fx,0.944371355053339,6.474152219337198e-06
c2-61-42-9-10,development,exact,5,0-10,10,3-5,Fx,0.9463080502562343,6.474152219337198e-06
c2-61-42-9-10,development,exact,6,0-10,10,1-7,Fx,0.9165030109171268,6.474152219337198e-06
c2-61-42-9-10,development,seed,0,0-10,10,5-9,Fx,0.9002438750785864,6.474152219337198e-06
c2-61-42-9-10,development,seed,1,0-10,10,5-9,Fx,0.8861185996446737,6.474152219337198e-06
c2-61-42-9-10,development,seed,2,0-10,10,5-9,Fx,0.8889626715008965,6.474152219337198e-06
c2-61-42-9-10,development,seed,3,0-10,10,5-9,Fx,0.8730678202853939,6.474152219337198e-06
c2-61-42-9-10,development,seed,4,0-10,10,5-9,Fx,0.895308578696936,6.474152219337198e-06
c2-61-42-9-10,development,seed,5,0-10,10,5-9,Fx,0.9291049011852396,6.474152219337198e-06
c2-61-42-9-10,development,seed,6,0-10,10,5-8,Fx,0.9244020949621544,6.474152219337198e-06
c2-61-42-9-10,development,time,0,0-10,10,1-2,Fx,0.9290212674421714,6.474152219337198e-06
c2-61-42-9-10,development,time,1,0-10,10,1-2,Fx,0.9402074308927859,6.474152219337198e-06
c2-61-42-9-10,development,time,2,0-10,10,1-9,Fx,0.9470001321259299,6.474152219337198e-06
c2-61-42-9-10,development,time,3,0-10,10,1-9,Fx,0.9451393315384973,6.474152219337198e-06
c2-61-42-9-10,development,time,4,0-10,10,1-9,Fx,0.938996153113412,6.474152219337198e-06
c2-61-42-9-10,development,time,5,0-10,10,1-9,Fx,0.9476051733186497,6.474152219337198e-06
c2-61-42-9-10,development,time,6,0-10,10,0-1,Fx,0.9389859848265593,6.474152219337198e-06
c2-61-50-65-10,development,exact,0,10-11,10,4-11,Fx,0.9558176211239359,0.0006786483210446947
c2-61-50-65-10,development,exact,1,10-11,10,4-11,Fx,0.9388341499336882,0.0006786483210446947
c2-61-50-65-10,development,exact,2,10-11,10,4-11,Fx,0.9434419031226614,0.0006786483210446947
c2-61-50-65-10,development,exact,3,10-11,10,4-6,Fx,0.9359890976120656,0.0006786483210446947
c2-61-50-65-10,development,exact,4,10-11,10,4-6,Fx,0.9349323247652824,0.0006786483210446947
c2-61-50-65-10,development,exact,5,10-11,10,4-6,Fx,0.9514640687974146,0.0006786483210446947
c2-61-50-65-10,development,exact,6,10-11,10,4-9,Fx,0.9657475571494508,0.0006786483210446947
c2-61-50-65-10,development,seed,0,10-11,10,5-8,Fx,0.948592431397874,0.0006786483210446947
c2-61-50-65-10,development,seed,1,10-11,10,4-5,Fx,0.9641842265668684,0.0006786483210446947
c2-61-50-65-10,development,seed,2,10-11,10,4-8,Fx,0.9441704907178267,0.0006786483210446947
c2-61-50-65-10,development,seed,3,10-11,10,4-7,Fx,0.9528334391139336,0.0006786483210446947
c2-61-50-65-10,development,seed,4,10-11,10,4-7,Fx,0.9289019728682492,0.0006786483210446947
c2-61-50-65-10,development,seed,5,10-11,10,4-7,Fx,0.9231612731129388,0.0006786483210446947
c2-61-50-65-10,development,seed,6,10-11,10,4-7,Fx,0.9084440991869693,0.0006786483210446947
c2-61-50-65-10,development,time,0,10-11,10,0-1,Fx,0.9547042106867955,0.0006786483210446947
c2-61-50-65-10,development,time,1,10-11,10,0-10,Fx,0.9439813660412297,0.0006786483210446947
c2-61-50-65-10,development,time,2,10-11,10,0-10,Fx,0.9402053144369956,0.0006786483210446947
c2-61-50-65-10,development,time,3,10-11,10,0-10,Fx,0.9467299322278137,0.0006786483210446947
c2-61-50-65-10,development,time,4,10-11,10,0-10,Fx,0.926799593546198,0.0006786483210446947
c2-61-50-65-10,development,time,5,10-11,10,0-10,Fx,0.9158520873950399,0.0006786483210446947
c2-61-50-65-10,development,time,6,10-11,10,0-10,Fx,0.9173249292517531,0.0006786483210446947
c2-61-66-49-10,development,exact,0,5-10,10,6-9,I,0.8951620677564377,4.993323631033442e-05
c2-61-66-49-10,development,exact,1,5-10,10,6-9,I,0.8979893692844076,4.993323631033442e-05
c2-61-66-49-10,development,exact,2,5-10,10,6-9,I,0.8611939412672223,4.993323631033442e-05
c2-61-66-49-10,development,exact,3,5-10,10,6-9,I,0.8849144872658775,4.993323631033442e-05
c2-61-66-49-10,development,exact,4,5-10,10,6-10,Fz,0.9003425753116794,4.993323631033442e-05
c2-61-66-49-10,development,exact,5,5-10,10,6-10,Fz,0.8896544854009869,4.993323631033442e-05
c2-61-66-49-10,development,exact,6,5-10,10,6-10,Fz,0.8782078475936641,4.993323631033442e-05
c2-61-66-49-10,development,seed,0,5-10,10,2-6,I,0.9081110150294232,4.993323631033442e-05
c2-61-66-49-10,development,seed,1,5-10,10,4-9,Fz,0.06555487232670497,4.993323631033442e-05
c2-61-66-49-10,development,seed,2,5-10,10,2-6,I,0.85652948622435,4.993323631033442e-05
c2-61-66-49-10,development,seed,3,5-10,10,2-6,I,0.8552866065570535,4.993323631033442e-05
c2-61-66-49-10,development,seed,4,5-10,10,2-6,I,0.8723968446699988,4.993323631033442e-05
c2-61-66-49-10,development,seed,5,5-10,10,6-7,Fz,0.8945294830547836,4.993323631033442e-05
c2-61-66-49-10,development,seed,6,5-10,10,6-7,Fz,0.8882832901798975,4.993323631033442e-05
c2-61-66-49-10,development,time,0,5-10,10,1-9,I,0.9151397401550495,4.993323631033442e-05
c2-61-66-49-10,development,time,1,5-10,10,1-8,I,0.9121345829880751,4.993323631033442e-05
c2-61-66-49-10,development,time,2,5-10,10,1-8,I,0.9203597364082275,4.993323631033442e-05
c2-61-66-49-10,development,time,3,5-10,10,1-2,Fz,0.9009684114753245,4.993323631033442e-05
c2-61-66-49-10,development,time,4,5-10,10,1-2,Fz,0.9022798089616956,4.993323631033442e-05
c2-61-66-49-10,development,time,5,5-10,10,2-9,Fz,0.9231647394281574,4.993323631033442e-05
c2-61-66-49-10,development,time,6,5-10,10,2-9,Fz,0.9222423906869615,4.993323631033442e-05
c2-61-74-9-10,development,exact,0,0-10,10,6-10,Fz,0.9263333861923859,0.0001339296836808425
c2-61-74-9-10,development,exact,1,0-10,10,6-10,Fz,0.952014747052554,0.0001339296836808425
c2-61-74-9-10,development,exact,2,0-10,10,7-10,I,0.9510850424216178,0.0001339296836808425
c2-61-74-9-10,development,exact,3,0-10,10,7-10,I,0.9480642548749065,0.0001339296836808425
c2-61-74-9-10,development,exact,4,0-10,10,7-11,Fz,0.9426977129874687,0.0001339296836808425
c2-61-74-9-10,development,exact,5,0-10,10,7-11,Fz,0.9573913511143778,0.0001339296836808425
c2-61-74-9-10,development,exact,6,0-10,10,7-8,Fz,0.9659688692978337,0.0001339296836808425
c2-61-74-9-10,development,seed,0,0-10,10,6-7,Fz,0.9209140895431257,0.0001339296836808425
c2-61-74-9-10,development,seed,1,0-10,10,2-7,Fz,0.9273666215690566,0.0001339296836808425
c2-61-74-9-10,development,seed,2,0-10,10,2-7,Fz,0.9423091752024704,0.0001339296836808425
c2-61-74-9-10,development,seed,3,0-10,10,5-7,Fz,0.9551151771169701,0.0001339296836808425
c2-61-74-9-10,development,seed,4,0-10,10,5-8,I,0.9384249494307694,0.0001339296836808425
c2-61-74-9-10,development,seed,5,0-10,10,5-8,I,0.9537979958812729,0.0001339296836808425
c2-61-74-9-10,development,seed,6,0-10,10,4-8,I,0.9558393094985864,0.0001339296836808425
c2-61-74-9-10,development,time,0,0-10,10,2-3,Fz,0.9057983955317092,0.0001339296836808425
c2-61-74-9-10,development,time,1,0-10,10,2-3,Fz,0.8989328272802977,0.0001339296836808425
c2-61-74-9-10,development,time,2,0-10,10,2-3,Fz,0.8911740257106155,0.0001339296836808425
c2-61-74-9-10,development,time,3,0-10,10,2-3,Fz,0.9025807574418844,0.0001339296836808425
c2-61-74-9-10,development,time,4,0-10,10,2-3,Fz,0.9261585976801324,0.0001339296836808425
c2-61-74-9-10,development,time,5,0-10,10,3-7,I,0.950882321700694,0.0001339296836808425
c2-61-74-9-10,development,time,6,0-10,10,1-3,Fz,0.941267871379226,0.0001339296836808425
c2-61-82-65-10,development,exact,0,10-11,10,4-8,Fx,0.9614193644255282,0.002098548360065511
c2-61-82-65-10,development,exact,1,10-11,10,4-11,Fx,0.9597441066130796,0.002098548360065511
c2-61-82-65-10,development,exact,2,10-11,10,4-8,Fx,0.9571555801419799,0.002098548360065511
c2-61-82-65-10,development,exact,3,10-11,10,0-8,Fx,0.9472225373094625,0.002098548360065511
c2-61-82-65-10,development,exact,4,10-11,10,0-8,Fx,0.9359754607976719,0.002098548360065511
c2-61-82-65-10,development,exact,5,10-11,10,0-9,Fx,0.9499794713117928,0.002098548360065511
c2-61-82-65-10,development,exact,6,10-11,10,0-9,Fx,0.9472789631446468,0.002098548360065511
c2-61-82-65-10,development,seed,0,10-11,10,4-8,Fx,0.9272271389155251,0.002098548360065511
c2-61-82-65-10,development,seed,1,10-11,10,4-8,Fx,0.9227654985140719,0.002098548360065511
c2-61-82-65-10,development,seed,2,10-11,10,4-8,Fx,0.9300212256751842,0.002098548360065511
c2-61-82-65-10,development,seed,3,10-11,10,4-8,Fx,0.9466883822956363,0.002098548360065511
c2-61-82-65-10,development,seed,4,10-11,10,4-8,Fx,0.9672726298684421,0.002098548360065511
c2-61-82-65-10,development,seed,5,10-11,10,4-8,Fx,0.9735792082684533,0.002098548360065511
c2-61-82-65-10,development,seed,6,10-11,10,3-7,Fx,0.9622775907770083,0.002098548360065511
c2-61-82-65-10,development,time,0,10-11,10,1-3,Fx,0.9495609378572101,0.002098548360065511
c2-61-82-65-10,development,time,1,10-11,10,1-3,Fx,0.9550410241049905,0.002098548360065511
c2-61-82-65-10,development,time,2,10-11,10,3-6,Fx,0.9635629655744871,0.002098548360065511
c2-61-82-65-10,development,time,3,10-11,10,3-6,Fx,0.9648746269115244,0.002098548360065511
c2-61-82-65-10,development,time,4,10-11,10,3-5,Fx,0.9715930288960019,0.002098548360065511
c2-61-82-65-10,development,time,5,10-11,10,0-5,Fx,0.9661058238068453,0.002098548360065511
c2-61-82-65-10,development,time,6,10-11,10,2-5,Fx,0.9554181924386532,0.002098548360065511
c2-61-98-25-2,development,exact,0,2-7,2,10-11,Fx,0.941507922859118,0.00135299243551823
c2-61-98-25-2,development,exact,1,2-7,2,4-11,Fx,0.9505820985484876,0.00135299243551823
c2-61-98-25-2,development,exact,2,2-7,2,4-11,Fx,0.9527175196010806,0.00135299243551823
c2-61-98-25-2,development,exact,3,2-7,2,1-11,Fx,0.9595405605636782,0.00135299243551823
c2-61-98-25-2,development,exact,4,2-7,2,0-11,Fx,0.9547278880951171,0.00135299243551823
c2-61-98-25-2,development,exact,5,2-7,2,1-11,Fx,0.9424430203812902,0.00135299243551823
c2-61-98-25-2,development,exact,6,2-7,2,1-11,Fx,0.9574464700296135,0.00135299243551823
c2-61-98-25-2,development,seed,0,2-7,2,8-11,Fx,0.9563698259897734,0.00135299243551823
c2-61-98-25-2,development,seed,1,2-7,2,8-11,Fx,0.9536829743719967,0.00135299243551823
c2-61-98-25-2,development,seed,2,2-7,2,4-8,Fx,0.9486069483043704,0.00135299243551823
c2-61-98-25-2,development,seed,3,2-7,2,4-8,Fx,0.9422784093161738,0.00135299243551823
c2-61-98-25-2,development,seed,4,2-7,2,4-8,Fx,0.9453895379895744,0.00135299243551823
c2-61-98-25-2,development,seed,5,2-7,2,4-8,Fx,0.9632675310865892,0.00135299243551823
c2-61-98-25-2,development,seed,6,2-7,2,5-8,Fx,0.958528491834759,0.00135299243551823
c2-61-98-25-2,development,time,0,2-7,2,1-6,Fx,0.9333515732912975,0.00135299243551823
c2-61-98-25-2,development,time,1,2-7,2,1-6,Fx,0.9403707126671408,0.00135299243551823
c2-61-98-25-2,development,time,2,2-7,2,0-6,Fx,0.9372475321907624,0.00135299243551823
c2-61-98-25-2,development,time,3,2-7,2,0-6,Fx,0.9353199398486813,0.00135299243551823
c2-61-98-25-2,development,time,4,2-7,2,0-6,Fx,0.9459994414862718,0.00135299243551823
c2-61-98-25-2,development,time,5,2-7,2,0-7,Fx,0.9252746238868935,0.00135299243551823
c2-61-98-25-2,development,time,6,2-7,2,0-7,Fx,0.9128819990779754,0.00135299243551823
c2-61-104-5-0,development,exact,0,0-6,0,1-11,Fz,0.9262107864391214,0.0013232258662452812
c2-61-104-5-0,development,exact,1,0-6,0,0-1,Fz,0.9146766597680082,0.0013232258662452812
c2-61-104-5-0,development,exact,2,0-6,0,0-1,Fz,0.9154622067891307,0.0013232258662452812
c2-61-104-5-0,development,exact,3,0-6,0,0-1,Fz,0.910892006253609,0.0013232258662452812
c2-61-104-5-0,development,exact,4,0-6,0,0-1,Fz,0.9212160300963931,0.0013232258662452812
c2-61-104-5-0,development,exact,5,0-6,0,1-2,Fz,0.9092286013961453,0.0013232258662452812
c2-61-104-5-0,development,exact,6,0-6,0,1-2,Fz,0.8957122239101845,0.0013232258662452812
c2-61-104-5-0,development,seed,0,0-6,0,5-8,Fz,0.9276513505562043,0.0013232258662452812
c2-61-104-5-0,development,seed,1,0-6,0,1-5,I,0.9213538395305145,0.0013232258662452812
c2-61-104-5-0,development,seed,2,0-6,0,1-5,I,0.9308679115617814,0.0013232258662452812
c2-61-104-5-0,development,seed,3,0-6,0,1-5,I,0.914324901242524,0.0013232258662452812
c2-61-104-5-0,development,seed,4,0-6,0,1-5,I,0.9071538992595969,0.0013232258662452812
c2-61-104-5-0,development,seed,5,0-6,0,1-5,I,0.9307451367817576,0.0013232258662452812
c2-61-104-5-0,development,seed,6,0-6,0,5-6,Fz,0.9295035512467109,0.0013232258662452812
c2-61-104-5-0,development,time,0,0-6,0,0-7,I,0.8694770508623998,0.0013232258662452812
c2-61-104-5-0,development,time,1,0-6,0,0-7,I,0.8386374927598885,0.0013232258662452812
c2-61-104-5-0,development,time,2,0-6,0,8-11,Fz,0.7033568106566402,0.0013232258662452812
c2-61-104-5-0,development,time,3,0-6,0,0-7,I,0.8278457486816528,0.0013232258662452812
c2-61-104-5-0,development,time,4,0-6,0,0-7,I,0.8385846309720072,0.0013232258662452812
c2-61-104-5-0,development,time,5,0-6,0,0-7,I,0.8673734992860755,0.0013232258662452812
c2-61-104-5-0,development,time,6,0-6,0,0-7,I,0.9069078444289214,0.0013232258662452812
c2-61-104-61-8,development,exact,0,8-10,8,1-11,Fz,0.91564758209748,0.001439871927609221
c2-61-104-61-8,development,exact,1,8-10,8,0-1,Fz,0.9033806938871408,0.001439871927609221
c2-61-104-61-8,development,exact,2,8-10,8,0-1,Fz,0.9042142822350041,0.001439871927609221
c2-61-104-61-8,development,exact,3,8-10,8,0-1,Fz,0.8993680775722641,0.001439871927609221
c2-61-104-61-8,development,exact,4,8-10,8,0-1,Fz,0.9103280479601795,0.001439871927609221
c2-61-104-61-8,development,exact,5,8-10,8,1-2,Fz,0.8976062492593315,0.001439871927609221
c2-61-104-61-8,development,exact,6,8-10,8,1-2,Fz,0.8833264727394152,0.001439871927609221
c2-61-104-61-8,development,seed,0,8-10,8,5-8,Fz,0.9171841107517386,0.001439871927609221
c2-61-104-61-8,development,seed,1,8-10,8,1-5,I,0.9104746591672082,0.001439871927609221
c2-61-104-61-8,development,seed,2,8-10,8,1-5,I,0.9206188933275019,0.001439871927609221
c2-61-104-61-8,development,seed,3,8-10,8,1-5,I,0.9030075053747066,0.001439871927609221
c2-61-104-61-8,development,seed,4,8-10,8,1-5,I,0.8954102417134998,0.001439871927609221
c2-61-104-61-8,development,seed,5,8-10,8,1-5,I,0.9204876859187545,0.001439871927609221
c2-61-104-61-8,development,seed,6,8-10,8,5-6,Fz,0.919161289760021,0.001439871927609221
c2-61-104-61-8,development,time,0,8-10,8,0-7,I,0.855763099860267,0.001439871927609221
c2-61-104-61-8,development,time,1,8-10,8,0-7,I,0.8235596826218562,0.001439871927609221
c2-61-104-61-8,development,time,2,8-10,8,8-11,Fz,0.6838236092949256,0.001439871927609221
c2-61-104-61-8,development,time,3,8-10,8,0-7,I,0.8123308526956273,0.001439871927609221
c2-61-104-61-8,development,time,4,8-10,8,0-7,I,0.8235046336094638,0.001439871927609221
c2-61-104-61-8,development,time,5,8-10,8,0-7,I,0.853560418276067,0.001439871927609221
c2-61-104-61-8,development,time,6,8-10,8,0-7,I,0.8951499052333953,0.001439871927609221
c2-61-106-9-10,development,exact,0,0-10,10,0-1,Fz,0.9359908847298343,0.0002006237155169517
c2-61-106-9-10,development,exact,1,0-10,10,0-1,Fz,0.9319843612310407,0.0002006237155169517
c2-61-106-9-10,development,exact,2,0-10,10,0-1,Fz,0.9410100630425414,0.0002006237155169517
c2-61-106-9-10,development,exact,3,0-10,10,1-2,Fz,0.9305220390303321,0.0002006237155169517
c2-61-106-9-10,development,exact,4,0-10,10,1-2,Fz,0.9185666758008446,0.0002006237155169517
c2-61-106-9-10,development,exact,5,0-10,10,1-2,Fz,0.8974424879683014,0.0002006237155169517
c2-61-106-9-10,development,exact,6,0-10,10,1-2,Fz,0.8963405387700596,0.0002006237155169517
