condition,state,wait_index,wait_us,h_linear,h_purity_half_scale,h_local_min,h_local_max,h_local_range,h_derivative_per_us,h_rate_scale_per_us,amplitude_x,rate_y,relation_real,relation_imag,relation_radius,relation_theta_rad,relation_theta_deg,quadrant,purity_amplitude_x,purity_rate_y,two_definition_distance
Hahn,Psi-plus,8,251.19,0.882511922117323,1.0190257638251676,0.07871947757244746,1.263239234327661,1.1845197567552135,0.0016165289382417522,0.08952348196627948,1.3571617357345318,0.9819429617488443,0.3571617357345318,-0.018057038251155677,0.3576178995846087,-0.05051402576975812,-2.89424048282222,high_opening,1.6704725911671923,0.9906752710829343,0.31343252121988185
Hahn,Psi-plus,9,501.18,1.0943747607065284,1.0719455466220058,0.07871947757244746,1.263239234327661,1.1845197567552135,0.0006775699807173518,0.08952348196627948,1.7148811192753635,0.9924313714588027,0.7148811192753635,-0.007568628541197331,0.71492118365201,-0.010586859223232666,-0.6065823517903808,high_opening,1.7660843221512204,0.9986334671926568,0.051577456085367866
Hahn,Psi-plus,10,1000.0,1.263239234327661,1.2014146686338272,0.07871947757244746,1.263239234327661,1.1845197567552135,-5.142346721533075e-07,0.08952348196627948,2.0,1.0000057441317167,1.0,5.744131716722833e-06,1.0000000000164975,5.7441317166596575e-06,0.0003291145043318348,high_closing,2.0,0.9982507091303552,0.001755035001361538
Hahn,Psi-minus,0,1.0,0.09961046095101034,0.12148743166091602,0.04060362242093285,1.1449620982620292,1.1043584758410963,0.06370052996356232,0.06370052996356232,0.10686174792136581,0.0,-0.8931382520786342,-1.0,1.3407818380803336,-2.2998074470397465,-131.76926040813407,low_opening,0.1402017351147895,0.0,0.033339987193423695
Hahn,Psi-minus,1,1.99,0.14740688326600093,0.19502838724507665,0.04060362242093285,1.1449620982620292,1.1043584758410963,0.032857898955610636,0.06370052996356232,0.19342136304740196,0.48418170187271825,-0.806578636952598,-0.5158182981272817,0.9574119355174324,-2.5726243456571942,-147.4005172787623,low_opening,0.27331151232764817,0.49686683816920374,0.08089096757290296
Hahn,Psi-minus,2,3.98,0.151107282463126,0.1957673265518256,0.04060362242093285,1.1449620982620292,1.1043584758410963,-0.008095339700016347,0.06370052996356232,0.20012280877915456,1.1270843383037317,-0.7998771912208454,0.12708433830373167,0.809909840709104,2.9840298082070036,170.97231395149382,low_closing,0.2746489989800022,1.1271612924574441,0.07452622993144559
Hahn,Psi-minus,3,7.94,0.04060362242093285,0.044028286354022894,0.04060362242093285,1.1449620982620292,1.1043584758410963,-0.011556600775628539,0.06370052996356232,0.0,1.1814207948071875,-1.0,0.18142079480718754,1.0163235236815449,2.9621238513107695,169.7171950751441,low_closing,0.0,1.1888305230099891,0.007409728202801613
Hahn,Psi-minus,4,15.85,0.20749547245073963,0.20693481412069925,0.04060362242093285,1.1449620982620292,1.1043584758410963,0.017678894730205317,0.06370052996356232,0.30224216806539994,0.722468639737881,-0.6977578319346001,-0.277531360262119,0.7509258604915773,-2.7630296841237905,-158.30993956965818,low_opening,0.29486224982114717,0.8327868590999942,0.11056478967790413
Hahn,Psi-minus,5,31.62,0.3787673802985744,0.3396714631731388,0.04060362242093285,1.1449620982620292,1.1043584758410963,0.0087741831480364,0.06370052996356232,0.6124166478101069,0.8622588673429347,-0.38758335218989315,-0.13774113265706533,0.41133134395570436,-2.8001289903231337,-160.43557323774408,low_opening,0.5351167534919848,0.9143943356089684,0.093238300675803
Hahn,Psi-minus,6,63.09,0.5238623183486211,0.6087137495355355,0.04060362242093285,1.1449620982620292,1.1043584758410963,0.0027551652506019935,0.06370052996356232,0.8751844740624298,0.9567481581051525,-0.12481552593757017,-0.04325184189484754,0.13209707544972046,-2.8080159365550768,-160.88746197008103,low_opening,1.0220856610084657,0.9469514773178119,0.1472274895547812
Hahn,Psi-minus,7,125.89,0.4643650220522152,0.5236887743380985,0.04060362242093285,1.1449620982620292,1.1043584758410963,0.0003520222499989729,0.06370052996356232,0.7674345041061765,0.9944737940139535,-0.23256549589382347,-0.005526205986046473,0.23263114329973153,-3.117835190210722,-178.63879761644262,low_opening,0.8681897071666953,0.9964184504960684,0.10077396803043831
Hahn,Psi-minus,8,251.19,0.8333331288929106,0.9950209010293273,0.04060362242093285,1.1449620982620292,1.1043584758410963,0.0022298276095016377,0.06370052996356232,1.43563801757074,0.9649951482228306,0.43563801757073994,-0.03500485177716939,0.4370421284051526,-0.0801807997905575,-4.59402142598238,high_opening,1.7213050070533498,0.9729983262521114,0.2857790750538357
Hahn,Psi-minus,9,501.18,1.0342270146871717,1.1171373681895178,0.04060362242093285,1.1449620982620292,1.1043584758410963,0.0006094361520557988,0.06370052996356232,1.7994580817781656,0.990432793064604,0.7994580817781656,-0.009567206935396033,0.7995153256623468,-0.011966543937993554,-0.6856324630048906,high_opening,1.9423368879773357,0.9964919929339365,0.14300722766334764
Hahn,Psi-minus,10,1000.0,1.1449620982620292,1.1489952861343582,0.04060362242093285,1.1449620982620292,1.1043584758410963,-0.00016544800573104184,0.06370052996356232,2.0,1.002597278324461,1.0,0.0025972783244609943,1.000003372921659,0.00259727248419724,0.14881275158996066,high_closing,2.0,1.002215666688933,0.0003816116355279675
