condition,state,family,wait_index,wait_us,u,v,radius,theta_rad,theta_deg,k,zz_signed,te_observed,hidden_residual,connection_deficit,phase_deficit,alt_u,alt_v,alt_radius,core_share,core_residual_energy,tensor_energy,xz,yz,zx,zy,s1,s2,s3,strong_axes,chsh_smax,singular_model_mae,transverse_radius_from_singulars,inferred_v_magnitude,hidden_quadrature_abs_error,trace_error,minimum_eigenvalue,hermiticity_residual,theta_unwrapped_rad,theta_unwrapped_deg
Ramsey,Psi-minus,Psi,7,28.02,-0.10844335140719258,-0.07929282914967471,0.13434028888975696,-2.510238218470364,-143.82605549079057,0.8401850309240089,-0.8401850309240089,0.9745253198137658,1.0254746801862342,0.15981496907599113,0.8656597111102431,-0.07582195554080806,0.024813088925309822,0.07977880874046445,0.9811233790440825,0.014276040208829837,0.7562815528355743,0.012230335283317868,-0.02306479476670211,0.026755605120991698,0.012218645447500596,0.8411297547798638,0.21385842771291033,0.05519838182141146,1,1.7357818889248406,0.053201589915784615,0.13452840476716088,0.07961112500632822,0.00031829585665350824,2.220446049250313e-16,4.56250527071895e-06,0.0,-2.510238218470364,-143.82605549079057
Ramsey,Psi-minus,Psi,8,32.02,-0.050294745934901755,0.01648197259856264,0.0529265234962215,2.8249137373657622,161.85563463958607,0.8951600521691907,-0.8951600521691907,0.9480865756654122,1.0519134243345878,0.1048399478308093,0.9470734765037785,0.011460691593788652,-0.022361426315989794,0.025127292705211572,0.9877209844278444,0.010031283275098474,0.8169452360534388,-0.07422372767929064,0.001996819322385969,0.0377985626477116,0.04273922345414091,0.8997753376004559,0.080724124717029,0.02886509289944758,1,1.806778395338338,0.01882477241628221,0.05479460880823829,0.021745980911229295,0.0052640083126666536,2.220446049250313e-16,2.3686767956796575e-09,0.0,-3.458271569813824,-198.14436536041393
Ramsey,Psi-minus,Psi,9,36.02,0.005604687302715402,-0.0003745105744876742,0.0056171859441914804,-0.06672177076415053,-3.8228758664251914,0.9011240042087632,-0.9011240042087632,0.9067411901529546,1.0932588098470453,0.09887599579123685,0.9943828140558085,-0.009538153848141929,-0.034257682670101486,0.03556072553753925,0.977562083087821,0.01863979166391877,0.830727368181017,0.030326138776764322,-0.008758370918494573,0.12138401463834234,-0.019498679402246005,0.9099697393318866,0.04350515353816642,0.028102371730808057,1,1.8220182489581394,0.023072962834571664,0.035803762634487236,0.03536236557451276,0.03498785500002508,4.440892098500626e-16,6.157007445238713e-09,0.0,-6.349907077943737,-363.8228758664252
Ramsey,Psi-minus,Psi,10,40.02,0.06629895490669932,-0.03167827542742766,0.07347832711607225,-0.4457381996012213,-25.538917604909855,0.8700107422072187,-0.8700107422072187,0.943489069323291,1.056510930676709,0.12998925779278125,0.9265216728839277,0.00853062911238395,-0.01337465943622991,0.0158635792962429,0.9400626905187116,0.048948736226249956,0.8166655568937585,-0.061045798870668216,-0.2073147966899975,-0.03841672089861143,0.016234869851609587,0.8979887328778362,0.08569132865835472,0.05421059592905344,1,1.804136101498749,0.019819574466639577,0.06995096229370408,0.02230662915132316,0.009371646276104501,4.440892098500626e-16,4.754917047302184e-10,0.0,-6.7289235067808075,-385.53891760490984
Hahn,Phi-plus,Phi,0,1.0,0.9197868980201447,-0.008610081627877839,0.9198271964206965,-0.009360679268762665,-0.5363274154757063,0.9531652999410344,0.9531652999410344,1.8729924963617308,0.12700750363826896,0.04683470005896562,0.08017280357930345,-0.010695092814851925,-0.01682467886204799,0.019936269187823024,0.9830505510323854,0.044840249990444114,2.645528481552444,-0.1384620975346127,-0.06970943401198527,0.09927441559801459,-0.1007907391375923,0.9786544509097014,0.9287407825530862,0.9084076761508323,3,2.6983876485506584,0.01527408579030698,0.9185742293519592,0.0,0.008610081627877839,0.0,1.439928424093341e-16,0.0,-0.009360679268762665,-0.5363274154757063
Hahn,Phi-plus,Phi,1,1.99,0.9427553372478498,-0.06015081734172137,0.9446722959503915,-0.06371684371006642,-3.6507062284814915,0.9110366097667848,0.9110366097667848,1.8557089057171763,0.14429109428282372,0.0889633902332152,0.05532770404960852,0.012012293256885576,0.03342722706560999,0.03552006050931315,0.9970013484115675,0.007864454526997543,2.6226636523347224,-0.01034294947557585,-0.03134285534161396,0.0369592959478406,-0.053719311127817776,0.9856226781470102,0.909382672920444,0.9078737482982459,3,2.682110295633359,0.026467622231701737,0.9086282106093448,0.0,0.06015081734172137,3.3306690738754696e-16,2.0655989497989348e-16,0.0,-0.06371684371006642,-3.6507062284814915
Hahn,Phi-plus,Phi,2,3.98,0.9507372331219257,-0.10191087382044092,0.9561836186879489,-0.10678368384999086,-6.118254405463766,0.9211069598781652,0.9211069598781652,1.877290578566114,0.12270942143388597,0.07889304012183485,0.04381638131205112,-0.03366235338692991,0.0078207654600385,0.03455891213460694,0.9984621627718043,0.00412314984221472,2.681135406672572,-0.02094060072995038,0.024598598218897802,0.023279697733104454,-0.012205281911905418,0.9947730941662306,0.9221734526298169,0.9171466736898292,3,2.7129153216510487,0.02551997590824991,0.9196600631598231,0.0,0.10191087382044092,4.440892098500626e-16,3.915017511346652e-17,0.0,-0.10678368384999086,-6.118254405463766
Hahn,Phi-plus,Phi,3,7.94,0.9469445709536325,-0.038905517920582805,0.947743456734589,-0.041062223045725404,-2.3526920779448903,0.932738604934692,0.932738604934692,1.880482061669281,0.119517938330719,0.06726139506530804,0.05225654326541096,-0.012171186920749033,-0.026669593567811397,0.029315610383071667,0.9979094444943772,0.005586011633539736,2.6720226363355106,0.019737503356679426,-0.04624652884080129,-0.023303139083281063,-0.02821089948163439,0.979021698962293,0.9345562702167262,0.9165935451960692,3,2.706938425040668,0.020203496161396533,0.9255749077063977,0.0,0.038905517920582805,4.440892098500626e-16,3.297642227871198e-16,0.0,-0.041062223045725404,-2.3526920779448903
Hahn,Phi-plus,Phi,4,15.85,0.9178582006815325,-0.12647868606655016,0.9265314536417322,-0.136935259525378,-7.845812437332763,0.9118518675010416,0.9118518675010416,1.8383833211427738,0.1616166788572262,0.08814813249895836,0.07346854635826783,-0.03899787183890002,-0.015185194298563708,0.041850019520287,0.987296422563945,0.032790285852758116,2.581185183292818,-0.10430304536300677,-0.07268519408503273,0.08941368109536171,-0.07162659078067267,0.9709017193318042,0.919410022760787,0.8906291286154827,3,2.6742961231355395,0.024238145152192064,0.9050195756881348,0.0,0.12647868606655016,2.220446049250313e-16,1.3416924279616878e-12,0.0,-0.136935259525378,-7.845812437332763
Hahn,Phi-plus,Phi,5,31.62,0.7970971784006211,-0.26233224794782645,0.839155599473418,-0.31794429299511057,-18.2168661088907,0.84326619623041,0.84326619623041,1.6824217957038279,0.317578204296172,0.15673380376959,0.160844400526582,0.0202054613871937,0.017947246031067676,0.027025253189730713,0.925573555060842,0.17042841140012718,2.2898905293602145,-0.25368840227860523,0.05136290981659948,0.3071415369283587,-0.0873830940055065,0.9368581690924944,0.8690742243206179,0.8104920067381235,3,2.555772475298867,0.05072473014819293,0.8397831155293707,0.26433268680582195,0.0020004388579955013,1.3322676295501878e-15,1.6805366606802783e-16,0.0,-0.31794429299511057,-18.2168661088907
Hahn,Phi-plus,Phi,6,63.09,0.34794396444346304,-0.6645436883993288,0.7501222008339828,-1.088460580800558,-62.3641974462303,0.8338803593653894,0.8338803593653894,1.5840025601993721,0.41599743980062776,0.1661196406346106,0.24987779916601716,0.052093996439216306,0.013646461161952117,0.053851744328793555,0.9560087502905635,0.08378153851433476,1.9045046246177217,-0.2407386348669048,-0.05550864075055006,0.01217576920603882,-0.12960312075144637,0.8975570138275757,0.779512023044849,0.7008973087943583,3,2.3776018061421036,0.047430456237559,0.7402046659196037,0.6533283592930267,0.011215329106302074,0.0,1.0931974873116743e-09,0.0,-1.088460580800558,-62.3641974462303
Hahn,Phi-plus,Phi,7,125.89,-0.5399710819531969,-0.4012033098171557,0.6727056303866845,-2.502580895451715,-143.3873231994536,0.8212522683163141,0.8212522683163141,1.4939578987029987,0.5060421012970013,0.17874773168368585,0.3272943696133155,-0.032772225362763585,0.016336339183345483,0.036618229519476686,0.9589877995393912,0.06755000707465454,1.6470710255972392,-0.12588945716789599,0.1380643701241957,-0.12247934306961145,-0.12229923305479226,0.8582180662793151,0.7202543924437584,0.62591244313762,3,2.240807567929682,0.043769249089713136,0.6730834177906893,0.4018364318464535,0.0006331220292978279,0.0,4.392882873470486e-12,0.0,-2.502580895451715,-143.3873231994536
Hahn,Phi-plus,Phi,8,251.19,-0.2321216833465909,0.2654482858440721,0.3526234086631391,2.2893156545909474,131.16812498129065,0.8878238727199329,0.8878238727199329,1.240447281383072,0.7595527186169281,0.1121761272800671,0.6473765913368609,0.05083541468285009,-0.0020398534404130197,0.050876324435199675,0.9861035255170055,0.014612564399570793,1.0515303300454129,-0.05046252341963903,0.08072971829197828,-0.01712466140015167,0.008874452661982363,0.8933744284235646,0.40257265614731574,0.30223784873304155,1,1.9597781638120533,0.03529512103930197,0.3524052524401786,0.26515841692801495,0.0002898689160571455,1.1102230246251565e-16,9.342214250243586e-05,0.0,-3.993869652588639,-228.83187501870935
Hahn,Phi-plus,Phi,9,501.18,-0.10069269684860782,0.035576647652543376,0.10679286987827818,2.801964065225444,160.54071528473685,0.7533591797077188,0.7533591797077188,0.860152049585997,1.139847950414003,0.24664082029228118,0.8932071301217218,-0.03381628117937105,0.004963965415270652,0.03417867501010371,0.9339285381407978,0.04176541650246485,0.6321249042660295,0.17048852848236434,-0.00920251333775273,0.0953367904743204,0.03448078650225844,0.7761385897107554,0.15727519623948694,0.07069870207903324,1,1.583826502859918,0.036451968054496776,0.11398694915926008,0.05342289190964962,0.017846244257106243,4.440892098500626e-16,0.02900991463360151,0.0,-3.481221241954142,-199.45928471526315
Hahn,Phi-plus,Phi,10,1000.0,-0.004967020120001015,-0.06739014469923016,0.06757294496657426,-1.644368729918772,-94.21538818763317,0.7764775944039201,0.7764775944039201,0.8440505393704943,1.1559494606295055,0.22352240559607994,0.9324270550334257,-0.004966554798386081,-0.025719405521760715,0.026194550711133555,0.9688122519343695,0.01970294097119086,0.6317526013654008,0.017441228798975444,0.008771722573387902,0.025713296809537114,-0.1314850515668474,0.7883323549062762,0.09400311884731816,0.0380540828335527,1,1.5878343593021256,0.02260126550537386,0.06602860084043544,0.06584151304513784,0.0015486316540923167,2.220446049250313e-16,0.01588740555185659,0.0,-1.644368729918772,-94.21538818763317
Hahn,Phi-minus,Phi,0,1.0,-0.9451649972742626,0.053805245914769324,0.9466952395361485,3.084727199146483,176.74184946030488,0.9615784674008645,0.9615784674008645,1.908273706937013,0.09172629306298696,0.0384215325991355,0.053304760463851464,-0.01701303204686233,-0.0025737745658460792,0.01720661427891498,0.9984148802569176,0.004313761772322743,2.7214106638621294,0.05783307813408144,0.005652400491345355,0.01436609051056916,-0.011774018349774465,0.9848536010407785,0.9427162764035689,0.9288487877921405,3,2.726646726863749,0.015033516172167194,0.9357825320978548,0.0,0.053805245914769324,2.220446049250313e-16,2.0168728484983508e-17,0.0,3.084727199146483,176.74184946030488
Hahn,Phi-minus,Phi,1,1.99,-0.9359448561259683,0.05735725564211279,0.9377007137053135,3.080386468725324,176.49314392716843,0.9404936759227351,0.9404936759227351,1.8781943896280486,0.12180561037195137,0.05950632407726486,0.06229928629468651,0.02805077013370394,0.0022844997330667485,0.02814364304997274,0.9915203453977924,0.022604196686584865,2.6656978081041522,0.0956405951666369,-0.003732620545989579,0.08528150278954687,-0.06772057870635739,0.9905421540351191,0.922458802059409,0.9130135857076493,3,2.707104726764307,0.02999250591865088,0.9177361938835291,0.0,0.05735725564211279,2.220446049250313e-16,4.6400303581458734e-17,0.0,3.080386468725324,176.49314392716843
Hahn,Phi-minus,Phi,2,3.98,-0.9526866680463781,0.14919423764857914,0.96429809085202,2.9862506797488453,171.09956051768205,0.9564050679249854,0.9564050679249854,1.9207031587770054,0.07929684122299463,0.043594932075014636,0.03570190914797999,0.016042525296092403,0.013505703604266117,0.020970613909040703,0.9941599980127894,0.01629798704692914,2.7907502570412266,0.0912725201958137,0.0026028582490176984,0.08177583708239344,-0.0198423387482218,0.9858660484156406,0.9606696294865728,0.9465369800513268,3,2.7530477674290648,0.011688168934242146,0.9536033047689498,0.04180161950155492,0.10739261814702422,0.0,5.571407215630698e-10,0.0,2.9862506797488453,171.09956051768205
Hahn,Phi-minus,Phi,3,7.94,-0.9371977929309843,-0.05307594276393231,0.938699503981433,-3.085020487620835,-176.75865365206508,0.9301951890551681,0.9301951890551681,1.868894693036601,0.13110530696339895,0.06980481094483193,0.06130049601856702,0.017480672068134973,-0.021129218065434153,0.027422942074298722,0.9920487707042073,0.021059916320448922,2.6486365236118052,0.048749125492537564,0.0335893069975499,0.0842650494316466,-0.09460741767878225,0.9925700758885183,0.9122836017886514,0.9116906262378657,3,2.696261653209357,0.032930345639056426,0.9119871140132585,0.0,0.05307594276393231,4.440892098500626e-16,1.426342565130869e-16,0.0,3.1981648195587513,183.24134634793492
Hahn,Phi-minus,Phi,4,15.85,-0.9342375210798339,0.18618346498619848,0.9526090637967183,2.944880631312735,168.72923134404112,0.9728973778484251,0.9728973778484251,1.9255064416451435,0.0744935583548566,0.027102622151574884,0.04739093620328172,-0.004933127939345083,-0.007632501295187194,0.009087949564504705,0.9712737155312752,0.081672558968254,2.8431299236479157,-0.08927350922019461,0.17222258178603547,-0.12555138781799413,-0.16767184976948224,0.9960542334027328,0.9639801137700502,0.9600771989919824,3,2.7722782657039495,0.013998680240967917,0.9620286563810163,0.22956347685307096,0.04338001186687249,0.0,9.230054072013352e-17,0.0,2.944880631312735,168.72923134404112
Hahn,Phi-minus,Phi,5,31.62,-0.8944689324937024,0.27252905118348253,0.9350651073242936,2.8458455219696326,163.05493755506475,0.9341375179910347,0.9341375179910347,1.8692026253153284,0.13079737468467167,0.06586248200896527,0.0649348926757064,0.018362573031963203,0.002438884467736435,0.01852382913441895,0.996916418631075,0.008108013334343718,2.62941442572358,0.012631884244694011,-0.03413916933809445,0.04361016668664663,0.06476769890646017,0.9677866722950696,0.9263881198115772,0.9135690636857107,3,2.679407390898214,0.020655668929605502,0.9199785917486439,0.2151416697885245,0.057387381394958026,2.220446049250313e-16,-4.678096887263668e-17,0.0,2.8458455219696326,163.05493755506475
Hahn,Phi-minus,Phi,6,63.09,-0.44080948153052224,0.6928483438238039,0.8211892757133374,2.137428961698988,122.46565851438169,0.8367704843100318,0.8367704843100318,1.657959760023369,0.3420402399766309,0.16322951568996824,0.17881072428666256,-0.012045395913418133,-0.026933361096890374,0.029504194662564136,0.9783380347547134,0.04536566076969535,2.0942541572753317,0.10767206608551695,-0.12287703964787378,0.12877954967092245,0.018666886808671,0.8791210019645566,0.8246888777619331,0.8008050175142069,3,2.410780355983848,0.022078125967417022,0.81274694763807,0.6828210613973414,0.010027282426462447,2.220446049250313e-16,9.159901840449305e-10,0.0,2.137428961698988,122.46565851438169
Hahn,Phi-minus,Phi,7,125.89,0.5245288875907184,0.30353221652391654,0.6060217491023554,0.524592414327159,30.05693130552443,0.8075134624399256,0.8075134624399256,1.413535211542281,0.586464788457719,0.1924865375600744,0.3939782508976446,0.03804828806788019,0.02730974293133709,0.046834755085001886,0.9853184472571527,0.020660813687086114,1.4072635264789597,0.09645423227251945,0.008875675924577622,-0.0740638302376475,-0.03749903496720368,0.8134313554972024,0.6568677673299367,0.5604620349461044,3,2.0910722932151646,0.03410787514703636,0.6086649011380205,0.30877565959803216,0.005243443074115617,3.3306690738754696e-16,0.020649720107720804,0.0,0.524592414327159,30.05693130552443
Hahn,Phi-minus,Phi,8,251.19,0.276977209938869,-0.2944135190627381,0.40422233366357374,-0.8159042584975663,-46.747870498661484,0.8056848071878,0.8056848071878,1.2099071408513737,0.7900928591486263,0.1943151928122,0.5957776663364263,-0.0467348928646481,0.07486800250906428,0.08825739635162251,0.9743880591319174,0.025652192362842913,1.0015715909609364,0.0387749772220241,-0.05162064380140036,-0.056735550769370514,-0.05182995171871922,0.811241864518163,0.49131198036328,0.31948515797379734,1,1.8968403462552073,0.059127959906615235,0.40539856916853867,0.296026392503064,0.0016128734403259015,2.220446049250313e-16,5.811154765541036e-10,0.0,-0.8159042584975663,-46.747870498661484
Hahn,Phi-minus,Phi,9,501.18,0.13180804778571065,0.02007315314418228,0.13332776506875818,0.1511295831577972,8.659087274513189,0.8125022457275828,0.8125022457275828,0.945830010796341,1.0541699892036591,0.18749775427241722,0.8666722349312418,-0.04119633332660395,0.009724752149244755,0.042328579989422035,0.9740360760767693,0.01854492506133901,0.7142574102501642,0.06362680974530968,-0.018292145960089823,0.0964529521065633,0.03571221361432461,0.8226879709737248,0.17529152413504132,0.08194384804068125,1,1.6823110485501187,0.03451113378016737,0.12861768608786128,0.0,0.02007315314418228,4.440892098500626e-16,0.006618319964778331,0.0,0.1511295831577972,8.659087274513189
Hahn,Phi-minus,Phi,10,1000.0,-0.041752101682329776,-0.16046219962319536,0.16580517332944048,-1.8253507628873462,-104.58489484443,0.8319680615078947,0.8319680615078947,0.9977732348373352,1.0022267651626648,0.1680319384921053,0.8341948266705596,-0.054877843017617486,-0.03646956739120288,0.06589087190171151,0.9780518846643095,0.016766608096558555,0.7639201744713743,-0.015944649783557682,0.08834036290814605,-0.001865097404514883,-0.00465445301098423,0.8370846956283289,0.23071520682113808,0.09989935013643252,1,1.736594707251744,0.04531083026837992,0.1653072784787853,0.15994767370353052,0.0005145259196648322,6.661338147750939e-16,2.678292149240237e-10,0.0,-1.8253507628873462,-104.58489484443
Hahn,Psi-plus,Psi,0,1.0,0.9064491303361827,-0.1891216593660224,0.925968157081322,-0.20568940059963403,-11.785134544934694,0.9382827858741197,-0.9382827858741197,1.8642509429554417,0.13574905704455842,0.06171721412588027,0.07403184291867804,0.0001548160169134727,0.023421044870129082,0.02342155654109463,0.9874321756767505,0.033031257335776325,2.628239899460635,0.06153858879092131,0.14211781010845284,-0.009220601685511073,0.08868274555017862,0.9881350196807746,0.9130151649332182,0.9045619884469379,3,2.6907303904461006,0.02807046486304754,0.9087885766900781,0.06516633513675597,0.12395532422926643,2.220446049250313e-16,-5.303241766977781e-17,0.0,-0.20568940059963403,-11.785134544934694
Hahn,Psi-plus,Psi,1,1.99,0.8671931337324414,-0.13283398762056275,0.8773076994190077,-0.15199551866497904,-8.708701724405229,0.9340527723427658,-0.9340527723427658,1.8113604717617735,0.1886395282382265,0.06594722765723415,0.12269230058099234,0.02189392816711555,0.002891291144454411,0.02208401356340863,0.9955112478450955,0.010874751410966214,2.422666931851917,0.0390703841903357,0.04227552193392768,-0.03949254301288203,0.07089406513691968,0.9581845856965014,0.8819338527289253,0.8524915899856459,3,2.60455372058682,0.017858025365671677,0.8672127213572856,0.005828626872341575,0.1270053607482212,8.881784197001252e-16,9.020046394644845e-11,0.0,-0.15199551866497904,-8.708701724405229
Hahn,Psi-plus,Psi,2,3.98,0.9098588539630759,-0.315999200577035,0.9631711316792707,-0.33427257234152674,-19.152407602150976,0.9581093907482818,-0.9581093907482818,1.9212805224275527,0.07871947757244746,0.04189060925171817,0.03682886832072929,-0.014315069719572526,-0.002982485673453328,0.01462246360462479,0.9969279085397231,0.008546303970128483,2.7819171664108264,0.046376253337441484,0.049250791503348525,0.04774281195328277,0.03553727136204958,0.987278126775841,0.9564628613469365,0.9446575367109734,3,2.749210290062208,0.01475570648873766,0.9505601990289549,0.2751755037116579,0.040823696865377124,2.220446049250313e-16,9.456453235423973e-13,0.0,-0.33427257234152674,-19.152407602150976
Hahn,Psi-plus,Psi,3,7.94,0.8790652786957279,-0.25934546427341143,0.9165237771316078,-0.28688554256929016,-16.437330792541044,0.9216668223967264,-0.9216668223967264,1.838190599528334,0.1618094004716658,0.07833317760327363,0.08347622286839218,-0.008655831217790344,-0.021018815166672367,0.02273134411075619,0.9899516165485963,0.025675396230656136,2.555176795832713,-0.03545937589591747,0.13961280817952432,-0.03869757433469337,0.048942439808444115,0.9773531231048403,0.9033230209207976,0.8854180868180024,3,2.6617374832002207,0.033330915744176536,0.8943705538694,0.16475109535374746,0.09459436891966397,2.220446049250313e-16,3.598414339235967e-15,0.0,-0.28688554256929016,-16.437330792541044
Hahn,Psi-plus,Psi,4,15.85,0.8747974700441322,-0.18829072638450317,0.8948318340548789,-0.21200480079310652,-12.146980321956772,0.8806214451584083,-0.8806214451584083,1.7754532792132873,0.22454672078671267,0.11937855484159166,0.10516816594512113,-0.013845559815616748,-0.017943761627192828,0.022664467960694313,0.9031719034578908,0.25482943313682843,2.631771585285749,0.36278444354477346,0.10454443762750563,0.27694584546258566,0.18590584629058082,0.9717410704526155,0.9292806978851451,0.9077049420485991,3,2.6891212865665226,0.04614719903939787,0.918492819966872,0.27992578790651357,0.0916350615220104,2.220446049250313e-16,1.5470887337584062e-10,0.0,-0.21200480079310652,-12.146980321956772
Hahn,Psi-plus,Psi,5,31.62,0.8249703955512373,-0.23785213811842137,0.8585742793395744,-0.2807033313344167,-16.08311618072443,0.8570504348213999,-0.8570504348213999,1.7156247141609744,0.2843752858390257,0.14294956517860014,0.14142572066042558,0.013400229412667497,-0.0056986610864636356,0.01456162375871915,0.9989518280735437,0.002317668187661286,2.211152702302151,0.011128785949701833,0.003492931705089644,0.04162149952379351,0.005018639602566967,0.8833456416598339,0.8476191479587574,0.8440349279955168,3,2.448475233794088,0.016247333508986512,0.8458270379771371,0.1866741134630414,0.05117802465537996,6.661338147750939e-16,4.7704834004184795e-08,0.0,-0.2807033313344167,-16.08311618072443
Hahn,Psi-plus,Psi,6,63.09,0.7616021473464767,-0.29604901331876343,0.8171186261062574,-0.37074346771103456,-21.242035981886993,0.7836427108350106,-0.7836427108350106,1.600761336941268,0.399238663058732,0.21635728916498942,0.1828813738937426,-0.055422816490078186,-0.03466307346306441,0.06536984969845565,0.932296182815502,0.14157088055358166,2.0910324770579813,0.16778075741338577,0.21416248344418048,0.07774792366083472,0.2301385551089279,0.9078391769346723,0.8221509431709023,0.7687186302697192,3,2.4495747749633834,0.03689231615278373,0.7954347867203108,0.22951834149370698,0.06653067182505645,4.440892098500626e-16,2.4167847434298304e-09,0.0,-0.37074346771103456,-21.242035981886993
Hahn,Psi-plus,Psi,7,125.89,0.6297346358668405,-0.252039861594733,0.6782991990582286,-0.38070623630069367,-21.81286057433996,0.6900381069529693,-0.6900381069529693,1.3683373060111979,0.6316626939888021,0.3099618930470307,0.32170080094177145,0.007774999186768272,0.13672434714947573,0.1369452361924452,0.9575404756347118,0.061916548076954604,1.458248744010261,-0.054705368177370026,-0.03030118400483823,0.0019343813467183751,-0.14315715753895855,0.8263237952594095,0.7026861123451373,0.5307258773751506,3,2.1694043303124824,0.10274864109214228,0.616705994860144,0.0,0.252039861594733,2.220446049250313e-16,1.5168948994900225e-09,0.0,-0.38070623630069367,-21.81286057433996
Hahn,Psi-plus,Psi,8,251.19,0.32227693325119255,0.17348212016174824,0.3660033711888579,0.49381720649183575,28.293641782922467,0.7514847066938191,-0.7514847066938191,1.117488077882677,0.882511922117323,0.24851529330618094,0.633996628811142,-0.01439787049789848,0.024481630629257595,0.02840156532907401,0.9876140940572434,0.010442416300904162,0.8430886161388171,0.01239654715232931,-0.06200208699623942,-0.033334575942133016,0.06099173180185855,0.761457114901146,0.3910466882384371,0.33219597517578514,1,1.7119981895035128,0.022941040423326287,0.3616213317071111,0.16403525791679927,0.009446862244948978,0.0,0.030646822334497604,0.0,0.49381720649183575,28.293641782922467
Hahn,Psi-plus,Psi,9,501.18,0.019400565424314627,-0.10422809830841898,0.10601829283558835,-1.3867667098784704,-79.45587964527944,0.7996069464578832,-0.7996069464578832,0.9056252392934716,1.0943747607065284,0.20039305354211678,0.8939817071644116,0.015436591861223462,0.045948938835381335,0.048472604101570664,0.8580904522390249,0.10945580327901223,0.7713068289342575,-0.00887665789127072,-0.1461351599430792,0.2425742584416093,0.15646106767126566,0.860090291674074,0.1551183812912848,0.08654367040884825,1,1.7479325182013432,0.04301935203287579,0.12083102585006653,0.11926338444466655,0.015035286136247578,4.440892098500626e-16,5.580369069777577e-08,0.0,-1.3867667098784704,-79.45587964527944
Hahn,Psi-plus,Psi,10,1000.0,-0.011146719197591665,0.04974733713847637,0.05098084837700515,1.7912222161567875,102.62947315585397,0.6857799172953338,-0.6857799172953338,0.736760765672339,1.263239234327661,0.31422008270466617,0.9490191516229949,-0.09811820145727902,-0.001978744316413171,0.098138152042317,0.8933337289219795,0.05677495101838503,0.5322671397864583,0.11380957760351129,-0.15135188858108267,-0.021738760347942254,0.0343535938877983,0.7140436919433708,0.14311388122118435,0.04389946223073553,1,1.456488897317533,0.0424927312128286,0.09350667172595994,0.09283990687412648,0.04309256973565011,3.3306690738754696e-16,0.012391526142771846,0.0,-4.491963091022798,-257.370526844146
Hahn,Psi-minus,Psi,0,1.0,-0.918681237054188,0.22411464050691632,0.9456228568541253,2.902313746472206,166.29032849565942,0.9547666821948644,-0.9547666821948644,1.9003895390489896,0.09961046095101034,0.04523331780513562,0.05437714314587472,0.006896019816524435,0.005021601163183842,0.00853062527321339,0.9856190732334916,0.03939481463595436,2.7393794068752584,-0.15567163017582258,-0.02716083013281593,0.10803326209124449,0.05105603439039408,0.9773843108533867,0.9540627205434073,0.9348067399426578,3,2.73167770121809,0.01395786975309062,0.9444347302430326,0.2190473564638855,0.005067284043030806,0.0,2.390218239297027e-15,0.0,2.902313746472206,166.29032849565942
Hahn,Psi-minus,Psi,1,1.99,-0.9002997606530359,0.2597964975527102,0.9370346200501714,2.8606578826874633,163.9036233088218,0.9155584966838276,-0.9155584966838276,1.852593116733999,0.14740688326600093,0.0844415033161724,0.06296537994982865,0.03657156199291556,0.013064152098739013,0.03883492264265055,0.9973775841392003,0.006821261300314192,2.6011363804954026,-0.027675260126125138,0.045232090423335786,0.029490041329219556,-0.011110099112082323,0.9792302225368882,0.9137313836987321,0.8985207344350821,3,2.6786540428249728,0.027512200362300548,0.9061260590669071,0.1025903303835719,0.15720616716913832,3.3306690738754696e-16,1.8427670903001713e-16,0.0,2.8606578826874633,163.9036233088218
Hahn,Psi-minus,Psi,2,3.98,-0.8991060506107154,0.2023017945905955,0.9215843457542959,2.920275106087648,167.31943859594097,0.927308371782578,-0.927308371782578,1.848892717536874,0.151107282463126,0.07269162821742203,0.07841565424570407,-0.013169417875224299,-0.016296530448410118,0.0209525767348132,0.9943661784497241,0.014496004446666367,2.5730322335034694,-0.06269466963459944,-0.08546173381345187,-0.017559441321895804,0.04555567995848515,0.9769525267206345,0.9039912508317938,0.8952071338283708,3,2.6620566643452674,0.031204820595494603,0.8995991923300823,0.029782823844259843,0.17251897074633565,4.440892098500626e-16,-4.227033220503728e-17,0.0,2.920275106087648,167.31943859594097
Hahn,Psi-minus,Psi,3,7.94,-0.9336172069557827,0.30596231241048655,0.9824734224087127,2.8249052074598247,161.8551459119762,0.9769229551703544,-0.9769229551703544,1.959396377579067,0.04060362242093285,0.023077044829645565,0.017526577591287285,0.0034798920270996403,-0.008190183720105548,0.008898806542978312,0.9959691487012003,0.011675611195602271,2.8965621230133585,0.009006840578290924,-0.06812656024861743,-0.021608260108631143,0.07954850964279629,0.9980797595911095,0.9755382832507346,0.974024627214385,3,2.7912994454864473,0.008479934765448135,0.9747814552325598,0.28028163753872687,0.02568067487175968,2.220446049250313e-16,9.666442420095854e-12,0.0,2.8249052074598247,161.8551459119762
