replicate,local_child_mean_abs,same_axis_mean_abs,same_axis_min_abs,same_minus_local,mixed_pair_mean_abs,correlation_product,xx,yy,zz
1007,0.13333333333333333,0.9499999999999998,0.8999999999999999,0.8166666666666665,0.12083333333333333,-0.8549999999999999,-1.0,0.95,0.8999999999999999
1008,0.17083333333333336,0.9416666666666665,0.9,0.7708333333333331,0.14166666666666664,-0.8324999999999999,-1.0,0.9249999999999999,0.9
1009,0.10416666666666663,0.9500000000000001,0.9249999999999999,0.8458333333333334,0.06249999999999998,-0.8567812499999999,-0.95,0.9750000000000001,0.9249999999999999
1010,0.08333333333333333,0.9583333333333334,0.9500000000000001,0.875,0.17499999999999996,-0.8799375,-0.9500000000000001,0.9500000000000002,0.9749999999999999
1011,0.10416666666666667,0.9666666666666668,0.9500000000000001,0.8625000000000002,0.13750000000000004,-0.9030937500000003,-0.9500000000000001,0.9750000000000001,0.9750000000000001
1012,0.04999999999999999,0.9499999999999998,0.925,0.8999999999999999,0.1125,-0.8567812499999999,-0.975,0.95,0.925
1013,0.07916666666666666,0.9500000000000001,0.925,0.8708333333333333,0.13750000000000004,-0.8567812500000003,-0.925,0.9500000000000001,0.9750000000000001
1014,0.09166666666666666,0.9499999999999998,0.9249999999999999,0.8583333333333332,0.10833333333333334,-0.8567812499999999,-0.9249999999999999,0.9750000000000001,0.95
1015,0.07916666666666665,0.9249999999999999,0.9,0.8458333333333333,0.1416666666666667,-0.7908750000000001,-0.925,0.9500000000000001,0.9
1016,0.1125,0.9833333333333334,0.95,0.8708333333333333,0.15416666666666667,-0.95,-0.95,1.0,1.0
1017,0.07083333333333335,0.9750000000000001,0.9750000000000001,0.9041666666666668,0.15833333333333333,-0.9268593750000003,-0.9750000000000001,0.9750000000000001,0.9750000000000001
1018,0.15416666666666665,0.9500000000000001,0.9,0.7958333333333334,0.11666666666666665,-0.8555624999999999,-0.9,0.9749999999999999,0.975
1019,0.09166666666666666,0.9666666666666667,0.95,0.875,0.1333333333333333,-0.9025,-0.95,0.95,1.0
1020,0.06666666666666667,0.9249999999999999,0.9,0.8583333333333333,0.16666666666666666,-0.78975,-0.975,0.9,0.9
1021,0.05833333333333333,0.9499999999999998,0.8999999999999999,0.8916666666666665,0.15416666666666665,-0.8549999999999999,-0.8999999999999999,1.0,0.95
1022,0.09166666666666666,0.9666666666666667,0.925,0.875,0.11249999999999999,-0.901875,-0.925,1.0,0.975
1023,0.06666666666666667,0.9666666666666668,0.925,0.9000000000000001,0.14583333333333334,-0.9018750000000001,-0.9750000000000001,1.0,0.925
1024,0.13749999999999998,0.9500000000000001,0.925,0.8125000000000001,0.12500000000000003,-0.85678125,-0.9750000000000001,0.925,0.95
1025,0.07916666666666666,0.9833333333333334,0.975,0.9041666666666668,0.16666666666666666,-0.950625,-1.0,0.9750000000000001,0.975
1026,0.09999999999999999,0.9500000000000001,0.9,0.8500000000000001,0.16666666666666666,-0.8555625000000001,-0.9750000000000001,0.9,0.9750000000000001
1027,0.075,0.9416666666666665,0.8999999999999999,0.8666666666666666,0.1875,-0.8336249999999997,-0.8999999999999999,0.95,0.9749999999999999
1028,0.14999999999999994,0.9666666666666668,0.925,0.8166666666666669,0.045833333333333316,-0.9018750000000001,-1.0,0.925,0.9750000000000001
1029,0.09583333333333333,0.9750000000000001,0.975,0.8791666666666668,0.15,-0.9268593750000002,-0.9750000000000001,0.975,0.9750000000000001
1030,0.09583333333333334,0.9333333333333335,0.925,0.8375000000000001,0.22083333333333335,-0.8128437500000002,-0.925,0.925,0.9500000000000002
1031,0.041666666666666664,0.9416666666666665,0.8999999999999999,0.8999999999999999,0.15416666666666665,-0.8336249999999998,-0.95,0.8999999999999999,0.975
1032,0.07499999999999997,0.975,0.95,0.9,0.14583333333333334,-0.92625,-0.9750000000000001,0.95,1.0
1033,0.06666666666666667,0.9500000000000001,0.925,0.8833333333333334,0.13749999999999998,-0.85678125,-0.925,0.95,0.975
1034,0.09166666666666663,0.975,0.9749999999999999,0.8833333333333333,0.10416666666666667,-0.9268593749999999,-0.975,0.9750000000000001,0.9749999999999999
1035,0.15,0.9333333333333332,0.875,0.7833333333333332,0.15,-0.8104687500000001,-0.9750000000000001,0.875,0.95
1036,0.0625,0.9333333333333332,0.85,0.8708333333333332,0.10416666666666664,-0.8075,-0.85,0.9500000000000001,1.0
1037,0.1625,0.9499999999999998,0.8999999999999999,0.7874999999999999,0.11666666666666665,-0.8549999999999999,-0.8999999999999999,1.0,0.95
1038,0.07916666666666666,0.9333333333333332,0.875,0.8541666666666665,0.10416666666666664,-0.809375,-0.9249999999999999,1.0,0.875
1039,0.045833333333333344,0.9666666666666668,0.9500000000000002,0.9208333333333334,0.13333333333333333,-0.9030937500000003,-0.9750000000000001,0.9500000000000002,0.975
1040,0.1083333333333333,0.9416666666666668,0.925,0.8333333333333335,0.14583333333333337,-0.8342343750000001,-0.9750000000000001,0.925,0.925
1041,0.10416666666666663,0.9416666666666665,0.8999999999999999,0.8374999999999999,0.10833333333333332,-0.8336249999999998,-0.95,0.975,0.8999999999999999
1042,0.0708333333333333,0.9583333333333334,0.8999999999999999,0.8875000000000001,0.12083333333333335,-0.8775,-1.0,0.9750000000000001,0.8999999999999999
1043,0.045833333333333316,0.9249999999999999,0.8999999999999999,0.8791666666666667,0.14583333333333334,-0.7908749999999998,-0.8999999999999999,0.95,0.9249999999999999
1044,0.09166666666666667,0.9666666666666668,0.925,0.8750000000000001,0.12499999999999999,-0.901875,-1.0,0.975,0.925
1045,0.07916666666666666,0.9333333333333332,0.875,0.8541666666666665,0.11666666666666665,-0.81046875,-0.95,0.875,0.9750000000000001
1046,0.11249999999999999,0.9666666666666668,0.95,0.8541666666666667,0.10416666666666667,-0.9025,-1.0,0.9500000000000001,0.95
1047,0.08750000000000002,0.9083333333333333,0.875,0.8208333333333333,0.15000000000000002,-0.748125,-0.9,0.9500000000000001,0.875
1048,0.06249999999999998,0.9666666666666668,0.95,0.9041666666666668,0.16666666666666666,-0.9025000000000001,-0.95,0.9500000000000002,1.0
1049,0.17499999999999996,0.975,0.925,0.8,0.15416666666666667,-0.925,-1.0,1.0,0.925
1050,0.14166666666666666,0.9666666666666668,0.95,0.8250000000000002,0.18333333333333335,-0.90309375,-0.975,0.9750000000000001,0.95
1051,0.07083333333333335,0.9916666666666667,0.975,0.9208333333333334,0.12083333333333335,-0.975,-1.0,0.975,1.0
1052,0.08333333333333333,0.9249999999999999,0.875,0.8416666666666666,0.09166666666666666,-0.7875,-0.9,0.875,1.0
1053,0.06666666666666665,0.9583333333333334,0.95,0.8916666666666667,0.14166666666666666,-0.8799374999999999,-0.9750000000000001,0.95,0.95
1054,0.14166666666666664,0.9500000000000001,0.8999999999999999,0.8083333333333335,0.11666666666666664,-0.8555625,-0.975,0.8999999999999999,0.9750000000000001
1055,0.09999999999999998,0.9583333333333334,0.95,0.8583333333333334,0.13749999999999998,-0.8799375,-0.9500000000000001,0.9750000000000001,0.95
1056,0.11666666666666665,0.9833333333333334,0.975,0.8666666666666667,0.12916666666666665,-0.950625,-0.9750000000000001,0.975,1.0
1057,0.06666666666666667,0.9416666666666668,0.9249999999999999,0.8750000000000001,0.08333333333333333,-0.8348124999999998,-0.9249999999999999,0.95,0.95
1058,0.09166666666666663,0.9666666666666667,0.95,0.875,0.1416666666666667,-0.9025,-1.0,0.95,0.95
1059,0.09583333333333333,0.975,0.95,0.8791666666666667,0.12083333333333333,-0.9262499999999999,-1.0,0.975,0.95
1060,0.08750000000000002,0.9500000000000002,0.925,0.8625000000000002,0.15,-0.8567812500000002,-0.9750000000000001,0.9500000000000001,0.925
1061,0.12916666666666668,0.9416666666666668,0.925,0.8125000000000001,0.17500000000000002,-0.8342343750000001,-0.9750000000000001,0.925,0.925
1062,0.09166666666666663,0.9583333333333334,0.9249999999999999,0.8666666666666667,0.1708333333333333,-0.879328125,-0.9750000000000001,0.975,0.9249999999999999
1063,0.08750000000000001,0.9499999999999998,0.95,0.8624999999999998,0.2125,-0.8573749999999999,-0.95,0.95,0.95
1064,0.0625,0.9666666666666668,0.95,0.9041666666666668,0.09583333333333333,-0.9030937500000001,-0.9750000000000001,0.95,0.9750000000000001
1065,0.14166666666666664,0.9333333333333332,0.9249999999999999,0.7916666666666666,0.14166666666666664,-0.81284375,-0.9249999999999999,0.95,0.925
1066,0.07916666666666665,0.9083333333333332,0.85,0.8291666666666666,0.15833333333333333,-0.7469374999999999,-0.85,0.925,0.95
1067,0.12499999999999996,0.9250000000000002,0.875,0.8000000000000002,0.14166666666666666,-0.7896875,-0.9500000000000001,0.875,0.95
1068,0.1208333333333333,0.9166666666666666,0.9,0.7958333333333333,0.1708333333333333,-0.7700625000000001,-0.9,0.925,0.925
1069,0.15416666666666667,0.9416666666666668,0.925,0.7875000000000001,0.09583333333333333,-0.8348125,-0.925,0.95,0.95
1070,0.16250000000000006,0.9666666666666668,0.95,0.8041666666666667,0.12499999999999999,-0.9025,-1.0,0.9500000000000001,0.95
1071,0.09583333333333334,0.9666666666666668,0.9500000000000001,0.8708333333333335,0.13333333333333333,-0.9025000000000002,-0.9500000000000002,0.9500000000000001,1.0
1072,0.11249999999999998,0.9666666666666668,0.9500000000000001,0.8541666666666669,0.1875,-0.9030937500000003,-0.9500000000000001,0.9750000000000001,0.9750000000000001
1073,0.08333333333333331,0.9666666666666667,0.95,0.8833333333333333,0.10833333333333332,-0.9030937499999999,-0.9749999999999999,0.9750000000000001,0.95
1074,0.15,0.9416666666666668,0.925,0.7916666666666667,0.14166666666666666,-0.8348125,-0.95,0.95,0.925
1075,0.09583333333333333,0.9666666666666668,0.925,0.8708333333333335,0.1208333333333333,-0.9018750000000001,-0.925,0.9750000000000001,1.0
1076,0.07916666666666666,0.9583333333333334,0.9,0.8791666666666667,0.19583333333333333,-0.8775,-0.9,0.975,1.0
1077,0.14166666666666672,0.9583333333333334,0.875,0.8166666666666667,0.07916666666666668,-0.875,-1.0,0.875,1.0
1078,0.12499999999999996,0.9583333333333334,0.925,0.8333333333333334,0.13333333333333333,-0.879328125,-0.975,0.925,0.9750000000000001
1079,0.11666666666666665,0.9583333333333335,0.9500000000000002,0.8416666666666668,0.14583333333333334,-0.8799375000000004,-0.9500000000000002,0.9500000000000002,0.9750000000000001
1080,0.12500000000000003,0.9416666666666668,0.925,0.8166666666666668,0.13333333333333333,-0.8348125,-0.95,0.9500000000000001,0.925
1081,0.08750000000000002,0.9416666666666668,0.8999999999999999,0.8541666666666667,0.12916666666666668,-0.833625,-0.9750000000000001,0.8999999999999999,0.95
1082,0.075,0.9333333333333332,0.875,0.8583333333333333,0.1416666666666667,-0.81046875,-0.875,0.95,0.975
1083,0.10833333333333332,0.9500000000000002,0.925,0.8416666666666669,0.1875,-0.8567812500000002,-0.9750000000000001,0.9500000000000001,0.925
1084,0.07916666666666666,0.9333333333333332,0.8999999999999999,0.8541666666666665,0.125,-0.8122499999999999,-0.95,0.95,0.8999999999999999
1085,0.12083333333333333,0.9416666666666668,0.875,0.8208333333333334,0.11666666666666665,-0.8312500000000002,-0.9500000000000002,0.875,1.0
1086,0.10416666666666663,0.9666666666666668,0.95,0.8625000000000002,0.08750000000000002,-0.9030937500000001,-0.9750000000000001,0.9750000000000001,0.95
1087,0.08333333333333333,0.9750000000000001,0.975,0.8916666666666667,0.15416666666666667,-0.9268593750000002,-0.975,0.9750000000000001,0.9750000000000001
1088,0.07500000000000002,0.975,0.95,0.8999999999999999,0.08749999999999998,-0.9262499999999999,-1.0,0.95,0.975
1089,0.12916666666666668,0.9916666666666667,0.9750000000000001,0.8625,0.19583333333333333,-0.9750000000000001,-1.0,1.0,0.9750000000000001
1090,0.08749999999999998,0.9666666666666668,0.925,0.8791666666666668,0.12499999999999999,-0.901875,-1.0,0.975,0.925
1091,0.06666666666666667,0.9666666666666667,0.9500000000000001,0.9,0.18333333333333335,-0.90309375,-0.9500000000000001,0.9749999999999999,0.9750000000000001
1092,0.058333333333333355,0.9583333333333334,0.925,0.9,0.13333333333333333,-0.8793281250000002,-0.9750000000000001,0.9750000000000001,0.925
1093,0.1583333333333333,0.9500000000000001,0.925,0.7916666666666667,0.16666666666666666,-0.85678125,-0.9750000000000001,0.95,0.925
1094,0.05416666666666667,0.9416666666666668,0.8999999999999999,0.8875000000000001,0.16250000000000003,-0.833625,-0.9750000000000001,0.95,0.8999999999999999
1095,0.12083333333333333,0.9666666666666668,0.95,0.8458333333333334,0.09999999999999998,-0.9025,-0.9500000000000001,1.0,0.95
1096,0.08333333333333336,0.9583333333333334,0.925,0.875,0.19999999999999998,-0.87875,-0.925,0.95,1.0
1097,0.10833333333333335,0.9250000000000002,0.875,0.8166666666666668,0.1375,-0.7891406250000002,-0.875,0.9750000000000001,0.925
1098,0.14583333333333334,0.9416666666666668,0.925,0.7958333333333334,0.125,-0.8342343750000002,-0.925,0.925,0.9750000000000001
1099,0.19166666666666665,0.9333333333333332,0.875,0.7416666666666666,0.08333333333333333,-0.8104687500000001,-0.95,0.9750000000000001,0.875
1100,0.049999999999999996,0.9416666666666668,0.925,0.8916666666666667,0.1708333333333333,-0.8348125,-0.95,0.925,0.95
1101,0.05000000000000001,0.9499999999999998,0.9,0.8999999999999998,0.12083333333333333,-0.855,-0.9,1.0,0.95
1102,0.12916666666666665,0.9333333333333332,0.925,0.8041666666666666,0.15416666666666667,-0.8128437500000001,-0.925,0.95,0.925
1103,0.06249999999999999,0.9500000000000001,0.95,0.8875000000000001,0.09583333333333334,-0.857375,-0.9500000000000001,0.9500000000000001,0.95
1104,0.08333333333333333,0.9833333333333334,0.9750000000000001,0.9,0.12916666666666668,-0.9506250000000002,-0.9750000000000001,0.9750000000000001,1.0
1105,0.05833333333333333,0.975,0.925,0.9166666666666666,0.06250000000000001,-0.925,-1.0,1.0,0.925
1106,0.17916666666666667,0.975,0.95,0.7958333333333333,0.15833333333333335,-0.92625,-1.0,0.9750000000000001,0.95
1107,0.10833333333333335,0.9666666666666668,0.925,0.8583333333333334,0.1208333333333333,-0.9018750000000001,-0.925,0.9750000000000001,1.0
1108,0.09583333333333333,0.9333333333333332,0.9249999999999999,0.8374999999999999,0.054166666666666675,-0.8128437500000001,-0.9249999999999999,0.9500000000000001,0.925
1109,0.07499999999999997,0.9500000000000002,0.95,0.8750000000000002,0.12499999999999999,-0.8573750000000002,-0.9500000000000002,0.9500000000000002,0.95
1110,0.07916666666666665,0.9500000000000001,0.9,0.8708333333333335,0.17500000000000002,-0.8555625000000001,-0.9750000000000001,0.975,0.9
1111,0.09166666666666663,0.9333333333333332,0.9,0.8416666666666666,0.1625,-0.8116874999999999,-0.9,0.975,0.9249999999999999
1112,0.10833333333333335,0.9416666666666668,0.925,0.8333333333333334,0.16666666666666666,-0.8348125000000002,-0.9500000000000002,0.925,0.95
1113,0.1166666666666667,0.9500000000000001,0.8999999999999999,0.8333333333333334,0.13333333333333336,-0.8555625,-0.8999999999999999,0.9750000000000001,0.9750000000000001
1114,0.03749999999999999,0.9499999999999998,0.925,0.9124999999999999,0.09166666666666669,-0.8567812499999999,-0.95,0.925,0.9749999999999999
1115,0.12500000000000003,0.9833333333333334,0.95,0.8583333333333334,0.125,-0.95,-1.0,1.0,0.95
1116,0.1208333333333333,0.9750000000000001,0.9750000000000001,0.8541666666666667,0.15833333333333335,-0.9268593750000003,-0.9750000000000001,0.9750000000000001,0.9750000000000001
1117,0.1541666666666667,0.9416666666666668,0.875,0.7875000000000001,0.1791666666666667,-0.8312499999999999,-0.95,1.0,0.875
1118,0.09583333333333328,0.9166666666666666,0.875,0.8208333333333333,0.125,-0.76890625,-0.925,0.875,0.95
1119,0.11249999999999999,0.9500000000000001,0.925,0.8375000000000001,0.20416666666666664,-0.8556250000000001,-1.0,0.925,0.925
1120,0.075,0.9666666666666668,0.95,0.8916666666666668,0.10416666666666667,-0.9025,-0.9500000000000001,1.0,0.95
1121,0.17500000000000002,0.975,0.95,0.7999999999999999,0.12916666666666668,-0.92625,-0.9750000000000001,1.0,0.95
1122,0.12500000000000003,0.9333333333333335,0.9000000000000001,0.8083333333333335,0.10833333333333335,-0.8116875000000001,-0.9249999999999999,0.9000000000000001,0.9750000000000001
1123,0.06666666666666665,0.975,0.95,0.9083333333333333,0.13333333333333333,-0.92625,-0.9750000000000001,1.0,0.95
1124,0.1208333333333333,0.9583333333333334,0.925,0.8375,0.12083333333333333,-0.8787500000000003,-0.925,0.9500000000000002,1.0
1125,0.15000000000000002,0.9416666666666668,0.925,0.7916666666666667,0.10833333333333332,-0.8342343750000001,-0.925,0.9750000000000001,0.925
1126,0.09166666666666666,0.9166666666666666,0.8999999999999999,0.825,0.12083333333333333,-0.7695,-0.9000000000000001,0.95,0.8999999999999999
1127,0.14166666666666664,0.9500000000000001,0.925,0.8083333333333335,0.08333333333333331,-0.8567812500000003,-0.9500000000000001,0.925,0.9750000000000001
1128,0.11666666666666663,0.9416666666666668,0.875,0.8250000000000002,0.13749999999999998,-0.8312500000000002,-0.9500000000000002,0.875,1.0
1129,0.06666666666666665,0.9583333333333334,0.9500000000000001,0.8916666666666667,0.225,-0.8799374999999999,-0.9500000000000001,0.9500000000000001,0.9749999999999999
1130,0.1125,0.8916666666666666,0.825,0.7791666666666666,0.1708333333333333,-0.7038281249999999,-0.975,0.825,0.875
1131,0.10000000000000002,0.9666666666666668,0.9500000000000002,0.8666666666666668,0.11249999999999999,-0.9030937500000003,-0.9500000000000002,0.9750000000000001,0.975
1132,0.09999999999999999,0.8916666666666666,0.825,0.7916666666666666,0.10833333333333334,-0.7053749999999999,-0.95,0.8999999999999999,0.825
1133,0.14583333333333334,0.9583333333333334,0.9,0.8125,0.15416666666666667,-0.8775000000000001,-0.9,0.9750000000000001,1.0
1134,0.17916666666666667,0.9416666666666668,0.875,0.7625000000000001,0.10416666666666667,-0.8317968750000002,-0.875,0.9750000000000001,0.9750000000000001
1135,0.09166666666666667,0.9833333333333334,0.9750000000000001,0.8916666666666667,0.19166666666666668,-0.9506250000000002,-0.9750000000000001,1.0,0.9750000000000001
1136,0.12916666666666665,0.9500000000000001,0.925,0.8208333333333334,0.11666666666666664,-0.85678125,-0.95,0.925,0.975
1137,0.03333333333333332,0.9416666666666668,0.8999999999999999,0.9083333333333334,0.16666666666666663,-0.833625,-0.8999999999999999,0.9750000000000001,0.95
1138,0.07499999999999998,0.9916666666666667,0.9750000000000001,0.9166666666666667,0.1041666666666667,-0.9750000000000001,-1.0,0.9750000000000001,1.0
1139,0.08749999999999998,0.9666666666666668,0.95,0.8791666666666668,0.15,-0.90309375,-0.975,0.9750000000000001,0.95
1140,0.08750000000000001,0.9416666666666668,0.9000000000000001,0.8541666666666667,0.125,-0.8336250000000001,-0.9000000000000001,0.975,0.95
1141,0.10416666666666667,0.975,0.95,0.8708333333333333,0.15833333333333333,-0.92625,-0.95,1.0,0.9750000000000001
1142,0.11249999999999998,0.9416666666666668,0.925,0.8291666666666668,0.10416666666666667,-0.8342343750000002,-0.925,0.925,0.9750000000000001
1143,0.1375,0.9333333333333332,0.875,0.7958333333333332,0.125,-0.8093750000000001,-1.0,0.875,0.925
1144,0.1333333333333333,0.975,0.95,0.8416666666666667,0.22499999999999998,-0.92625,-1.0,0.95,0.9750000000000001
1145,0.07083333333333335,0.9416666666666668,0.875,0.8708333333333335,0.14583333333333334,-0.83125,-0.9500000000000001,0.875,1.0
1146,0.09583333333333334,0.9499999999999998,0.95,0.8541666666666665,0.13333333333333333,-0.8573749999999999,-0.95,0.95,0.95
1147,0.062499999999999965,0.9416666666666668,0.9249999999999999,0.8791666666666668,0.1458333333333333,-0.8348125000000001,-0.9249999999999999,0.9500000000000002,0.95
1148,0.09583333333333334,0.9416666666666668,0.9,0.8458333333333334,0.12916666666666665,-0.8336250000000002,-0.9500000000000001,0.9750000000000001,0.9
1149,0.08333333333333333,0.9416666666666668,0.875,0.8583333333333334,0.12083333333333335,-0.83125,-0.875,0.9500000000000001,1.0
1150,0.10416666666666664,0.9500000000000001,0.925,0.8458333333333334,0.15,-0.8567812500000002,-0.95,0.925,0.9750000000000001
1151,0.13333333333333333,0.9500000000000001,0.9,0.8166666666666668,0.23750000000000002,-0.8550000000000002,-0.9,0.9500000000000002,1.0
1152,0.09583333333333328,0.9416666666666668,0.8999999999999999,0.8458333333333334,0.12083333333333335,-0.8324999999999999,-1.0,0.925,0.8999999999999999
1153,0.09583333333333334,0.9666666666666668,0.9500000000000001,0.8708333333333335,0.1125,-0.9030937500000003,-0.9750000000000001,0.9500000000000001,0.9750000000000001
1154,0.1041666666666667,0.9583333333333334,0.925,0.8541666666666666,0.1708333333333333,-0.87875,-0.925,1.0,0.95
1155,0.1375,0.9666666666666667,0.9249999999999999,0.8291666666666666,0.09583333333333334,-0.9018749999999999,-0.975,0.9249999999999999,1.0
1156,0.0708333333333333,0.9416666666666668,0.925,0.8708333333333335,0.16666666666666666,-0.834234375,-0.9749999999999999,0.925,0.925
1157,0.1333333333333333,0.9583333333333334,0.95,0.8250000000000001,0.12916666666666665,-0.8799374999999999,-0.95,0.9750000000000001,0.95
1158,0.1208333333333333,0.9250000000000002,0.8999999999999999,0.8041666666666668,0.10000000000000002,-0.7897500000000001,-0.8999999999999999,0.9750000000000001,0.9000000000000001
1159,0.08333333333333333,0.9750000000000001,0.975,0.8916666666666667,0.15,-0.926859375,-0.9750000000000001,0.975,0.975
1160,0.13750000000000004,0.9249999999999999,0.8999999999999999,0.7874999999999999,0.09999999999999999,-0.790875,-0.9500000000000001,0.925,0.8999999999999999
1161,0.15833333333333335,0.9583333333333334,0.925,0.8,0.10000000000000002,-0.87875,-0.95,0.925,1.0
1162,0.12499999999999999,0.9416666666666668,0.875,0.8166666666666668,0.15000000000000002,-0.831796875,-0.9750000000000001,0.975,0.875
1163,0.075,0.9333333333333332,0.9249999999999999,0.8583333333333333,0.075,-0.81284375,-0.95,0.9249999999999999,0.925
1164,0.05833333333333333,0.9416666666666668,0.8499999999999999,0.8833333333333334,0.1125,-0.8287499999999999,-0.975,1.0,0.8499999999999999
1165,0.10416666666666667,0.9500000000000002,0.9000000000000001,0.8458333333333335,0.15833333333333335,-0.8555625000000002,-0.9000000000000001,0.9750000000000001,0.9750000000000001
1166,0.13333333333333333,0.9416666666666668,0.875,0.8083333333333335,0.12083333333333333,-0.8312499999999999,-1.0,0.95,0.875
1167,0.08333333333333336,0.9500000000000001,0.925,0.8666666666666667,0.1458333333333333,-0.85678125,-0.925,0.9750000000000001,0.95
1168,0.12083333333333335,0.9250000000000002,0.8500000000000001,0.8041666666666668,0.1416666666666667,-0.7862500000000001,-1.0,0.8500000000000001,0.925
1169,0.1208333333333333,0.9416666666666668,0.925,0.8208333333333334,0.17499999999999996,-0.8342343750000002,-0.925,0.925,0.9750000000000001
1170,0.09166666666666667,0.9666666666666668,0.925,0.8750000000000001,0.1625,-0.9018750000000001,-1.0,0.925,0.9750000000000001
1171,0.11249999999999999,0.9833333333333334,0.95,0.8708333333333333,0.13749999999999998,-0.95,-1.0,1.0,0.95
1172,0.10000000000000002,0.9166666666666666,0.875,0.8166666666666667,0.15,-0.76890625,-0.925,0.95,0.875
1173,0.07083333333333333,0.9583333333333334,0.95,0.8875000000000001,0.14166666666666666,-0.8799375,-0.9750000000000001,0.9500000000000001,0.95
1174,0.07916666666666666,0.9583333333333334,0.9,0.8791666666666667,0.17500000000000002,-0.8775,-0.975,0.9,1.0
1175,0.10416666666666667,0.9666666666666668,0.95,0.8625000000000002,0.1708333333333333,-0.9025000000000001,-0.95,0.9500000000000002,1.0
1176,0.09583333333333333,0.9583333333333334,0.9,0.8625,0.13333333333333333,-0.8775000000000001,-0.9,1.0,0.9750000000000001
1177,0.0583333333333333,0.9583333333333334,0.925,0.9,0.15000000000000002,-0.8793281250000001,-0.975,0.9750000000000001,0.925
1178,0.12916666666666668,0.975,0.95,0.8458333333333333,0.17500000000000002,-0.92625,-0.95,0.9750000000000001,1.0
1179,0.12916666666666668,0.9666666666666667,0.95,0.8375,0.10416666666666667,-0.9025,-1.0,0.95,0.95
1180,0.04583333333333334,0.975,0.95,0.9291666666666667,0.0625,-0.9262499999999999,-0.95,1.0,0.975
1181,0.13749999999999998,0.9250000000000002,0.8999999999999999,0.7875000000000002,0.17499999999999996,-0.790875,-0.9500000000000001,0.8999999999999999,0.925
1182,0.14583333333333334,0.9666666666666668,0.925,0.8208333333333334,0.12916666666666668,-0.9018750000000001,-0.9750000000000001,0.925,1.0
1183,0.06666666666666667,0.9750000000000001,0.9750000000000001,0.9083333333333334,0.13333333333333333,-0.9268593750000003,-0.9750000000000001,0.9750000000000001,0.9750000000000001
1184,0.11249999999999998,0.975,0.95,0.8625,0.14583333333333334,-0.92625,-0.9750000000000001,1.0,0.95
1185,0.1125,0.9583333333333334,0.95,0.8458333333333333,0.1208333333333333,-0.8799374999999999,-0.95,0.9750000000000001,0.95
1186,0.04583333333333333,0.9499999999999998,0.95,0.9041666666666666,0.05000000000000001,-0.8573749999999999,-0.95,0.9500000000000001,0.95
1187,0.07083333333333333,0.9249999999999999,0.875,0.8541666666666666,0.1625,-0.7896875,-0.95,0.95,0.875
1188,0.12083333333333335,0.9583333333333334,0.925,0.8375,0.15833333333333335,-0.87875,-1.0,0.925,0.95
1189,0.11666666666666665,0.975,0.9500000000000001,0.8583333333333333,0.1625,-0.9262499999999999,-0.9749999999999999,0.9500000000000001,1.0
1190,0.11666666666666663,0.9583333333333334,0.95,0.8416666666666668,0.16666666666666666,-0.8799374999999998,-0.9749999999999999,0.9500000000000001,0.95
1191,0.06250000000000001,0.9583333333333334,0.925,0.8958333333333334,0.125,-0.87875,-0.95,0.925,1.0
1192,0.07916666666666665,0.9583333333333334,0.95,0.8791666666666668,0.17083333333333336,-0.8799374999999998,-0.95,0.9500000000000001,0.9749999999999999
1193,0.12499999999999999,0.9666666666666667,0.925,0.8416666666666667,0.1875,-0.901875,-0.975,0.925,1.0
1194,0.12916666666666668,0.9416666666666668,0.925,0.8125000000000001,0.12083333333333335,-0.8342343750000001,-0.925,0.925,0.975
1195,0.12499999999999996,0.9750000000000001,0.975,0.8500000000000001,0.17916666666666667,-0.9268593750000002,-0.9750000000000001,0.975,0.9750000000000001
1196,0.08333333333333336,0.9583333333333334,0.925,0.875,0.1791666666666667,-0.8793281250000001,-0.9750000000000001,0.925,0.9750000000000001
1197,0.08750000000000002,0.9333333333333332,0.875,0.8458333333333332,0.12916666666666668,-0.81046875,-0.95,0.975,0.875
1198,0.08750000000000001,0.9583333333333334,0.95,0.8708333333333333,0.12916666666666665,-0.8799374999999999,-0.95,0.9750000000000001,0.95
1199,0.06666666666666665,0.9583333333333334,0.925,0.8916666666666667,0.1416666666666667,-0.87875,-0.925,1.0,0.95
1200,0.13749999999999998,0.9333333333333332,0.875,0.7958333333333333,0.12916666666666665,-0.81046875,-0.875,0.975,0.95
1201,0.11250000000000003,0.9499999999999998,0.925,0.8374999999999998,0.14583333333333334,-0.8567812499999998,-0.9749999999999999,0.95,0.925
1202,0.08749999999999998,0.9166666666666666,0.9,0.8291666666666666,0.12083333333333333,-0.7700625000000001,-0.925,0.925,0.9
1203,0.06666666666666668,0.9666666666666667,0.95,0.9,0.08333333333333333,-0.9025,-1.0,0.95,0.95
1204,0.125,0.9250000000000002,0.8250000000000001,0.8000000000000002,0.14166666666666666,-0.7837500000000002,-0.8250000000000001,1.0,0.9500000000000001
1205,0.07083333333333335,0.9833333333333334,0.975,0.9125000000000001,0.10416666666666664,-0.950625,-0.9750000000000001,1.0,0.975
1206,0.12916666666666662,0.975,0.95,0.8458333333333333,0.15,-0.9262499999999998,-0.95,0.9749999999999999,1.0
1207,0.12083333333333335,0.9166666666666666,0.875,0.7958333333333333,0.14583333333333334,-0.7678124999999999,-0.9749999999999999,0.875,0.8999999999999999
