entity,entity_type,replicate,s1,s2,s3,chsh_smax,retained_axes_at_0p50
Phi-plus,physically_prepared,383,1.0072667024249993,0.9867757785932417,0.8166113026613311,2.820150809465643,3
Phi-minus,physically_prepared,383,1.1421931831994343,0.9205997246402253,0.8472844146124038,2.934013715547298,3
Psi-plus,physically_prepared,383,1.0168685548151801,0.9487365582263751,0.7590341500014443,2.781454809762072,3
Psi-minus,physically_prepared,383,1.0021543416897372,0.9225837451774619,0.8311978088611794,2.7243157610183606,3
Phi-classical,equal_weight_reconstruction,383,0.963707243835603,0.11941509511234229,0.026771562737898023,1.9421551089054696,1
Psi-classical,equal_weight_reconstruction,383,0.9356983561970091,0.1571511823994747,0.04641907980077322,1.897606816934781,1
Bell-uniform-mixed,equal_weight_reconstruction,383,0.16770143357124898,0.04496542686585276,0.0022820211381942373,0.34725011409691653,0
Phi-plus,physically_prepared,384,1.0186603507453629,0.913476399448218,0.8092470860987655,2.7364999854043823,3
Phi-minus,physically_prepared,384,1.1425168251786797,0.8918060864304977,0.8116108725178277,2.8987326828190625,3
Psi-plus,physically_prepared,384,1.0049130684078336,0.9221366438991161,0.7352133941391629,2.7277729121599346,3
Psi-minus,physically_prepared,384,0.9912315691442903,0.8972759273322876,0.8195020831819215,2.6740561799919376,3
Phi-classical,equal_weight_reconstruction,384,0.9318363847089348,0.10832860087995129,0.035872532475376015,1.876224009691834,1
Psi-classical,equal_weight_reconstruction,384,0.9232174505873785,0.12076114598604112,0.0034610685523654423,1.8621640265550408,1
Bell-uniform-mixed,equal_weight_reconstruction,384,0.15757867687314045,0.07297928370891542,0.0052966204969277,0.3473155064534607,0
Phi-plus,physically_prepared,385,0.9689697085753537,0.9365626018017373,0.8672263430633829,2.695219325569068,3
Phi-minus,physically_prepared,385,1.1146991032131324,1.0170490477252287,0.8328758273698696,3.0179084520130535,3
Psi-plus,physically_prepared,385,1.002181194364334,0.9341840680600539,0.7667443312696447,2.740121909225759,3
Psi-minus,physically_prepared,385,0.9926541615387882,0.9061039398829291,0.8223759812866904,2.6880376740601246,3
Phi-classical,equal_weight_reconstruction,385,0.9191562572215873,0.12511107066078075,0.02284538192246458,1.8552638682316687,1
Psi-classical,equal_weight_reconstruction,385,0.9405963667955323,0.07174395716377722,0.0195796505295623,1.8866570654132917,1
Bell-uniform-mixed,equal_weight_reconstruction,385,0.16921667342747604,0.0860094629223312,0.009355969559350736,0.37964146390008,0
Phi-plus,physically_prepared,386,1.0442348119100635,1.0077869404258208,0.7318129893718951,2.9024547263981106,3
Phi-minus,physically_prepared,386,1.1794649713222258,1.0583629252793127,0.7382278102442879,3.169397229873165,3
Psi-plus,physically_prepared,386,0.9819229320362154,0.9618441028127118,0.7419774252954283,2.7490483608508516,3
Psi-minus,physically_prepared,386,0.9824944707761379,0.8987258454102677,0.7769415269842279,2.663083573839983,3
Phi-classical,equal_weight_reconstruction,386,0.967754886677518,0.2079210003801143,0.0920667223113839,1.9796774111832292,1
Psi-classical,equal_weight_reconstruction,386,0.9139744668978235,0.09503424727419274,0.02874213193747859,1.8378039441639396,1
Bell-uniform-mixed,equal_weight_reconstruction,386,0.12164453643934713,0.04864403472868535,0.03248787253719476,0.2620201164813816,0
Phi-plus,physically_prepared,387,1.0108349341706455,0.9484248438684518,0.8739455527497737,2.7722171261332837,3
Phi-minus,physically_prepared,387,1.0452551627507336,1.0185204015599085,0.7941554232952014,2.9188642747827926,3
Psi-plus,physically_prepared,387,1.016222791460645,0.9189012980064154,0.7583996149599448,2.7401374836762775,3
Psi-minus,physically_prepared,387,0.9997607937038162,0.8420691160165665,0.8044740609735958,2.614270101405902,3
Phi-classical,equal_weight_reconstruction,387,0.9349484150810344,0.07222147195408404,0.03024149308524302,1.8754673869451879,1
Psi-classical,equal_weight_reconstruction,387,0.9464075947822828,0.11726023369004702,0.10268712956264098,1.9072884395042402,1
Bell-uniform-mixed,equal_weight_reconstruction,387,0.1629616927868618,0.09205197956134507,0.013305555171947323,0.3743264898834803,0
Phi-plus,physically_prepared,388,0.9922277454313001,0.9538718712999127,0.911007561198777,2.7527349641117853,3
Phi-minus,physically_prepared,388,1.1530989032343941,0.9460709027250741,0.8217741577687884,2.983077091610875,3
Psi-plus,physically_prepared,388,1.0110930674256804,0.9572522571106656,0.7681963238176364,2.7847018330440587,3
Psi-minus,physically_prepared,388,0.9703556811660642,0.8810484763488478,0.8041814961789167,2.621325287443649,3
Phi-classical,equal_weight_reconstruction,388,0.9844665580614894,0.08666848569521492,0.01365254071901997,1.9765483352087676,1
Psi-classical,equal_weight_reconstruction,388,0.923002588070411,0.08517515583639872,0.027993525426252462,1.853848521057135,1
Bell-uniform-mixed,equal_weight_reconstruction,388,0.12102310293926388,0.05849306345730173,0.030692662425681673,0.26883474416576136,0
Phi-plus,physically_prepared,389,1.009892601480061,0.9272642449782377,0.8192870600675358,2.7420445266546833,3
Phi-minus,physically_prepared,389,1.0982776877768836,0.9549598008942051,0.8968488719999382,2.9107814076583884,3
Psi-plus,physically_prepared,389,1.0517268857448383,0.9343279068455975,0.7414450817018599,2.8136084160444303,3
Psi-minus,physically_prepared,389,0.9901356376866511,0.8815877590357869,0.7748913887270465,2.6514641675111448,3
Phi-classical,equal_weight_reconstruction,389,0.9677294703035801,0.18344662977063633,0.048703247650922474,1.9699268957687264,1
Psi-classical,equal_weight_reconstruction,389,0.9344020680165722,0.08978000848066539,0.02211944411618946,1.8774106366338028,1
Bell-uniform-mixed,equal_weight_reconstruction,389,0.1257719591615403,0.04270999070614938,0.010539944354355875,0.2656518700664577,0
Phi-plus,physically_prepared,390,1.0640192856802282,0.9042346111435857,0.8730282259274905,2.792688505572689,3
Phi-minus,physically_prepared,390,1.1181188565287792,0.989133945592678,0.850470023193667,2.985682997003509,3
Psi-plus,physically_prepared,390,1.0272222342436115,0.9304346046756988,0.7703933591987533,2.771926457972838,3
Psi-minus,physically_prepared,390,0.9102166426463062,0.9034285246815175,0.8288313779836964,2.5648995580790577,3
Phi-classical,equal_weight_reconstruction,390,0.9451885945438132,0.08510317011137349,0.03416055332555219,1.898024266250265,1
Psi-classical,equal_weight_reconstruction,390,0.9183845593514729,0.11578989722428869,0.028382325506298232,1.851310345840924,1
Bell-uniform-mixed,equal_weight_reconstruction,390,0.13586262174289396,0.058789972308718415,0.01794620672326382,0.2960737261623365,0
Phi-plus,physically_prepared,391,1.046858291033156,0.9053431101458296,0.8770641774731284,2.768074008109887,3
Phi-minus,physically_prepared,391,1.2764382902151075,0.8573194654042816,0.7009519423695542,3.0752504772706564,3
Psi-plus,physically_prepared,391,0.9761600861006542,0.9447629816097534,0.733714639803235,2.716958303041243,3
Psi-minus,physically_prepared,391,0.9915293216918949,0.9276281808519806,0.7990066792121122,2.7156026496419123,3
Phi-classical,equal_weight_reconstruction,391,0.934727759558593,0.1395507757849012,0.054764768069795515,1.8901750220671043,1
Psi-classical,equal_weight_reconstruction,391,0.9277500026689699,0.13194334585277268,0.01086776219485968,1.8741708715771868,1
Bell-uniform-mixed,equal_weight_reconstruction,391,0.20762945051905168,0.09112948545022424,0.0044695379901251555,0.453495631031947,0
Phi-plus,physically_prepared,392,1.0157494831547302,0.9600365409607965,0.9074289349229345,2.7952940256860797,3
Phi-minus,physically_prepared,392,1.2187543439047752,0.9327346763833273,0.8228875212842466,3.069433906970254,3
Psi-plus,physically_prepared,392,1.074169051761835,0.9158218875199581,0.7517390997759912,2.8231676403809525,3
Psi-minus,physically_prepared,392,1.0533254063706277,0.8666820208785284,0.7424086750286799,2.7280998053736507,3
Phi-classical,equal_weight_reconstruction,392,0.9850496591066588,0.08394626917595525,0.031085432221615632,1.9772403060980794,1
Psi-classical,equal_weight_reconstruction,392,0.9330541023129686,0.1360463992787227,0.00808135441143452,1.8858404816948493,1
Bell-uniform-mixed,equal_weight_reconstruction,392,0.12782423900890016,0.08562640200871754,0.0466806512469251,0.30770711268453277,0
Phi-plus,physically_prepared,393,1.0145560394702926,0.9805944145078824,0.8387885267252129,2.8219775782168806,3
Phi-minus,physically_prepared,393,1.1048768956275397,0.9637695220917158,0.8637246979191665,2.9323060182760217,3
Psi-plus,physically_prepared,393,1.0218601439588513,0.9851689865279774,0.7404311977599799,2.8388420779100523,3
Psi-minus,physically_prepared,393,0.9988198605576466,0.8440240651198805,0.7958339701838315,2.6153529294119253,3
Phi-classical,equal_weight_reconstruction,393,0.9631879773638962,0.1628798473724366,0.0981540344074916,1.9537255942618161,1
Psi-classical,equal_weight_reconstruction,393,0.9260580576012001,0.13135540363019363,0.05515517201634357,1.870655252162684,1
Bell-uniform-mixed,equal_weight_reconstruction,393,0.13454502302882557,0.06749825426095937,0.02707289962933646,0.3010539988115376,0
Phi-plus,physically_prepared,394,1.0235947393752525,0.9298022841177773,0.9091078470281887,2.7657031496726665,3
Phi-minus,physically_prepared,394,1.0023534436601793,0.9713970912007863,0.9170879266402059,2.791648068658203,3
Psi-plus,physically_prepared,394,1.0015615365747654,0.9018758242601032,0.6936277719852019,2.695555982672848,3
Psi-minus,physically_prepared,394,0.9494119369335746,0.8731302303478602,0.7480879459400012,2.5797204694611926,3
Phi-classical,equal_weight_reconstruction,394,0.9260589068527707,0.16455363361928152,0.11598696014451247,1.8811305082834178,1
Psi-classical,equal_weight_reconstruction,394,0.9010477197162816,0.10006240279447381,0.029659551711926416,1.8131734364466234,1
Bell-uniform-mixed,equal_weight_reconstruction,394,0.09543200849959396,0.03400170115887572,0.01861483025357117,0.2026167212049792,0
Phi-plus,physically_prepared,395,1.0398882755184355,0.9299212743646956,0.8180810324784534,2.7900689612099305,3
Phi-minus,physically_prepared,395,1.1629042170480537,0.9778579776530576,0.7488808700401725,3.0387842585401645,3
Psi-plus,physically_prepared,395,1.0299046399886134,0.9013181061655979,0.7095909569957937,2.7372087212867164,3
Psi-minus,physically_prepared,395,0.9689639046971434,0.8683291109038772,0.8260294290532617,2.6022194322916374,3
Phi-classical,equal_weight_reconstruction,395,0.943831280293192,0.09225146332653683,0.0390773971156942,1.896657921867592,1
Psi-classical,equal_weight_reconstruction,395,0.9404707895850006,0.09381778929374265,0.017551502451056526,1.8902773168512599,1
Bell-uniform-mixed,equal_weight_reconstruction,395,0.13052675227675337,0.07817260597388338,0.009650391690469261,0.30429058075901705,0
Phi-plus,physically_prepared,396,1.1186346027974776,0.9169359352967558,0.8117858258781715,2.892828984931122,3
Phi-minus,physically_prepared,396,1.2771095793530443,0.9333424364341059,0.796704473864643,3.163628917129228,3
Psi-plus,physically_prepared,396,0.9885960976289022,0.8948991556375693,0.7737390683434305,2.666958374634241,3
Psi-minus,physically_prepared,396,0.9740627176277933,0.9108451589058746,0.8000914022526567,2.6671610985275787,3
Phi-classical,equal_weight_reconstruction,396,0.957539792769402,0.10971583470739092,0.049090141461414744,1.9276099388853636,1
Psi-classical,equal_weight_reconstruction,396,0.9319375780393723,0.09085569950894955,0.08797148057033637,1.872711838479323,1
Bell-uniform-mixed,equal_weight_reconstruction,396,0.21403431524328023,0.05822522306674923,0.0052377388516947525,0.44362535862068375,0
Phi-plus,physically_prepared,397,1.0365518560811426,0.9210907887242458,0.7954850426164716,2.773335891245714,3
Phi-minus,physically_prepared,397,1.069415948003881,0.9764938473824989,0.8973902697149582,2.896336101919744,3
Psi-plus,physically_prepared,397,0.9986560898937402,0.947311485664403,0.7099477812736199,2.7529715122053497,3
Psi-minus,physically_prepared,397,0.9081673380068077,0.884156765801676,0.8691608403117436,2.534956489042959,3
Phi-classical,equal_weight_reconstruction,397,0.9514139722173076,0.14140397609493566,0.013631341044495392,1.9237293270996032,1
Psi-classical,equal_weight_reconstruction,397,0.9388176994937195,0.14799987947841328,0.03385018484317938,1.9008236501141338,1
Bell-uniform-mixed,equal_weight_reconstruction,397,0.12911421430569958,0.057172797457721865,0.008027249118690988,0.28241252879374745,0
Phi-plus,physically_prepared,398,1.0689599194075812,0.9398399331056111,0.8790544362844033,2.8467345567578457,3
Phi-minus,physically_prepared,398,1.244165807932461,1.0482146645930503,0.7404711063261324,3.2537378755493838,3
Psi-plus,physically_prepared,398,1.0129941878929878,0.9808078279180673,0.7794374053627127,2.8200292338983517,3
Psi-minus,physically_prepared,398,0.9898783658589122,0.8790287447830657,0.8141180353846038,2.6476787670337973,3
Phi-classical,equal_weight_reconstruction,398,0.9875097622029114,0.06326059356186099,0.0005870553027234974,1.979067894887742,1
Psi-classical,equal_weight_reconstruction,398,0.9362539464777228,0.12847097193435833,0.0617185040469801,1.8900542245394647,1
Bell-uniform-mixed,equal_weight_reconstruction,398,0.14678407055231893,0.11870382532589657,0.04532044408164552,0.37755085228302215,0
Phi-plus,physically_prepared,399,1.0061012134084195,0.9521111531583543,0.822928530965017,2.7703828613319317,3
Phi-minus,physically_prepared,399,1.059084169122406,0.9694992761872163,0.8040751682440928,2.871646303995834,3
Psi-plus,physically_prepared,399,1.0082900630386824,0.9548847804606982,0.7384944025514016,2.7773755923014996,3
Psi-minus,physically_prepared,399,0.9470704306588595,0.8845331729177428,0.8234667900216747,2.5917880581716455,3
Phi-classical,equal_weight_reconstruction,399,0.9552124921727352,0.10089606460608519,0.04276286096006259,1.9210527541489775,1
Psi-classical,equal_weight_reconstruction,399,0.9282444034036207,0.09700174964832142,0.005157443759448127,1.8665979876609524,1
Bell-uniform-mixed,equal_weight_reconstruction,399,0.1057717524836956,0.0567966994692872,0.01762393969485138,0.24011271265034423,0
Phi-plus,physically_prepared,400,1.0177168201478783,0.9131287983950526,0.8918728387043676,2.7346310379795673,3
Phi-minus,physically_prepared,400,1.0748966795548687,0.9204102597294368,0.8580163646846767,2.830235267912045,3
Psi-plus,physically_prepared,400,1.0042973798227544,0.8959180651155808,0.754592115084283,2.691677845894115,3
Psi-minus,physically_prepared,400,1.026842882816448,0.8545734930718657,0.7274999465852139,2.671854907027583,3
Phi-classical,equal_weight_reconstruction,400,0.9337774024498664,0.1369828960668751,0.01992078683187663,1.8875429013835825,1
Psi-classical,equal_weight_reconstruction,400,0.915054302602295,0.06094800056563921,0.008407540561921615,1.8341636082791761,1
Bell-uniform-mixed,equal_weight_reconstruction,400,0.16722713019897245,0.046348302583570776,0.010228885881218728,0.34706240491855245,0
Phi-plus,physically_prepared,401,1.0452172347250062,0.9091129742344449,0.8343867202796792,2.770534582124964,3
Phi-minus,physically_prepared,401,1.0882185341019555,0.9120455543074859,0.8758300799270041,2.8397511659263794,3
Psi-plus,physically_prepared,401,1.006015409652538,0.9165680876938931,0.7692329097848903,2.721884688106536,3
Psi-minus,physically_prepared,401,0.9828552970088357,0.8984550049960954,0.8369797967993317,2.6632505934371706,3
Phi-classical,equal_weight_reconstruction,401,0.9478380926957808,0.13229135076707485,0.042424818369838246,1.9140512547504602,1
Psi-classical,equal_weight_reconstruction,401,0.9415798097659982,0.06907115933003255,0.041277827123705195,1.8882196516403151,1
Bell-uniform-mixed,equal_weight_reconstruction,401,0.17967811225074656,0.03602304282427955,0.01873309541128293,0.36650720940419035,0
Phi-plus,physically_prepared,402,1.0227789766739925,0.9127131925746831,0.8745475107330571,2.7416215690909422,3
Phi-minus,physically_prepared,402,1.0700722679121557,0.96454267063202,0.8945545136968378,2.8812478005368534,3
Psi-plus,physically_prepared,402,1.0253085895876908,0.9762478677399643,0.7449769997685884,2.831478485278761,3
Psi-minus,physically_prepared,402,0.97319460242009,0.9285283806288771,0.8162989518882064,2.6901841482046405,3
Phi-classical,equal_weight_reconstruction,402,0.9514511479440486,0.0670386832879553,0.015000008039717945,1.907619953744488,1
Psi-classical,equal_weight_reconstruction,402,0.9400962740452932,0.0922209177944547,0.04172985958087366,1.889217512254949,1
Bell-uniform-mixed,equal_weight_reconstruction,402,0.12613539269719568,0.05752853400373918,0.00296693557852006,0.2772700453745059,0
Phi-plus,physically_prepared,403,1.0093993116826006,0.9765881316641367,0.8795262522774523,2.808993662742981,3
Phi-minus,physically_prepared,403,1.1055046806384168,0.9842537281812032,0.748985313372668,2.960335116402902,3
Psi-plus,physically_prepared,403,0.9921361792216392,0.9705314063310568,0.7435228697701336,2.7757992786190084,3
Psi-minus,physically_prepared,403,1.0032958198306412,0.8961798881174408,0.7542551111599042,2.6905322105158507,3
Phi-classical,equal_weight_reconstruction,403,0.952009750546743,0.0895676769895944,0.0012624897596516746,1.9124277072845228,1
Psi-classical,equal_weight_reconstruction,403,0.9039401201364023,0.13955601249915792,0.011291133434346392,1.8292989055010977,1
Bell-uniform-mixed,equal_weight_reconstruction,403,0.11787928035028292,0.0762076969197164,0.012916170952330467,0.28073573200223695,0
Phi-plus,physically_prepared,404,1.0286350572193301,0.8907893581529694,0.8075297136705285,2.721467076074369,3
Phi-minus,physically_prepared,404,1.0646710789357137,0.944836993067904,0.8986147952311178,2.8469221624707166,3
Psi-plus,physically_prepared,404,1.0342370202334035,0.9595855011620994,0.7454394727231504,2.8216665629104987,3
Psi-minus,physically_prepared,404,0.9179738567930029,0.9073102171054866,0.8028860797581825,2.581385544097918,3
Phi-classical,equal_weight_reconstruction,404,0.9408923794059774,0.09397975283171658,0.06923512909003975,1.8911485013785163,1
Psi-classical,equal_weight_reconstruction,404,0.924483077390699,0.14417600533375519,0.030932492693349613,1.8713157733485561,1
Bell-uniform-mixed,equal_weight_reconstruction,404,0.14011507912609786,0.06421724038757097,0.005510805007038341,0.30826021061115066,0
Phi-plus,physically_prepared,405,0.9768142119073648,0.9409774705946066,0.828040428242924,2.7126404883440265,3
Phi-minus,physically_prepared,405,1.1841345145463025,0.9148547899095079,0.7895354107573787,2.992747122735349,3
Psi-plus,physically_prepared,405,1.0403749022356468,0.9091324519826753,0.7323693837243636,2.7632602139138926,3
Psi-minus,physically_prepared,405,0.950011710519777,0.8835664947038327,0.8028814077232233,2.5947732083462944,3
Phi-classical,equal_weight_reconstruction,405,0.9768988307616233,0.0679592482271121,0.026409037453145046,1.958519629682604,1
Psi-classical,equal_weight_reconstruction,405,0.9440478691816719,0.10043325514964087,0.06381378080209978,1.898750344880978,1
Bell-uniform-mixed,equal_weight_reconstruction,405,0.2013873757372312,0.0407410130098448,0.024870420345432007,0.4109340835092513,0
Phi-plus,physically_prepared,406,1.0635075469105189,0.9323917610788274,0.8604698789892675,2.828711861228221,3
Phi-minus,physically_prepared,406,1.11137481728506,0.9109017693087861,0.8474839126347612,2.873949211677393,3
Psi-plus,physically_prepared,406,0.9911371799799942,0.9707670299083521,0.6804064289442491,2.774701090853412,3
Psi-minus,physically_prepared,406,0.9920792073022351,0.8813865258830041,0.7765990489788812,2.6541012501934005,3
Phi-classical,equal_weight_reconstruction,406,0.9542551985087441,0.10628200792941066,0.03766313875185309,1.9203112759034353,1
Psi-classical,equal_weight_reconstruction,406,0.9331430939824977,0.10804431229964113,0.011437193673957163,1.8787544887691217,1
Bell-uniform-mixed,equal_weight_reconstruction,406,0.0928074776799515,0.05532709528780345,0.013514031898144527,0.2160954917280819,0
Phi-plus,physically_prepared,407,1.0116621675869695,0.9750599847705865,0.7709863208868497,2.810126200175061,3
Phi-minus,physically_prepared,407,1.0819355939296658,0.9840417407470464,0.8402840133285798,2.925011300452985,3
Psi-plus,physically_prepared,407,1.0383524171282281,0.9279790277471548,0.6903712879594176,2.7851899885606284,3
Psi-minus,physically_prepared,407,0.9531564049713008,0.8661257961384399,0.8376800474015293,2.5757958203819347,3
Phi-classical,equal_weight_reconstruction,407,0.9651724503017723,0.12947740028680246,0.02235992432156574,1.9476367792856615,1
Psi-classical,equal_weight_reconstruction,407,0.9372290773043567,0.09744109871733175,0.03615091888158931,1.8845616053225922,1
Bell-uniform-mixed,equal_weight_reconstruction,407,0.163743417332279,0.0460732030351449,0.023394394347233567,0.3402037434101546,0
Phi-plus,physically_prepared,408,1.0168207520299886,0.9314977984684688,0.7838570367956194,2.757979398262747,3
Phi-minus,physically_prepared,408,1.1468621966205388,1.0057268756405677,0.8086071688879433,3.05075692012525,3
Psi-plus,physically_prepared,408,1.0184227788586357,0.9619301436767214,0.7726001538593499,2.8017812604213512,3
Psi-minus,physically_prepared,408,0.9726713772062936,0.9266888824398182,0.7291527018955692,2.68688808317276,3
Phi-classical,equal_weight_reconstruction,408,0.9536410381528097,0.10499125218412848,0.011385740793544728,1.9188062879658903,1
Psi-classical,equal_weight_reconstruction,408,0.9133311329692793,0.09625607318349469,0.053397450333559575,1.8367786911608635,1
Bell-uniform-mixed,equal_weight_reconstruction,408,0.13079442707225866,0.05096058453080708,0.02446305045951443,0.2807430378754346,0
Phi-plus,physically_prepared,409,1.0294762854874588,0.9657456951994279,0.8463598176507605,2.8231090451325342,3
Phi-minus,physically_prepared,409,1.0845219903976682,0.9506443863766968,0.825431585895738,2.8843804860008646,3
Psi-plus,physically_prepared,409,0.9874640883030139,0.9267952761221709,0.7706589326475926,2.708530826503899,3
Psi-minus,physically_prepared,409,0.9956843576714525,0.887406270915798,0.8429432518166685,2.6674911282118976,3
Phi-classical,equal_weight_reconstruction,409,0.9520851069342342,0.13110912225245633,0.01047019550899228,1.9221401122538198,1
Psi-classical,equal_weight_reconstruction,409,0.9428525655585515,0.08088608731859517,0.02910149763522266,1.8926315219841965,1
Bell-uniform-mixed,equal_weight_reconstruction,409,0.10770417108325255,0.042287469645713054,0.019920454256565596,0.2314166680061541,0
Phi-plus,physically_prepared,410,1.0075412137032709,0.952718847168097,0.9105790287540667,2.773310295700766,3
Phi-minus,physically_prepared,410,1.0940069731314521,0.9902525420313147,0.7403874970177964,2.951237946530047,3
Psi-plus,physically_prepared,410,0.9686179105307725,0.9564263899327605,0.7609351802115821,2.7224783532368537,3
Psi-minus,physically_prepared,410,0.9950774363266969,0.8853654432342317,0.7336317838717236,2.6638701712807693,3
Phi-classical,equal_weight_reconstruction,410,0.9736575964110136,0.13919383654794723,0.04048305182243785,1.9671136613645983,1
Psi-classical,equal_weight_reconstruction,410,0.9222308413227979,0.12408592476528674,0.04614184325857525,1.8610825252114018,1
Bell-uniform-mixed,equal_weight_reconstruction,410,0.15525255111395486,0.08620572412833075,0.017020507242313306,0.3551607044698556,0
Phi-plus,physically_prepared,411,1.0425695803343833,0.9527584210404811,0.8949301991204884,2.824676929280347,3
Phi-minus,physically_prepared,411,1.0816801353817294,0.9930538764747388,0.800038801020961,2.936792751871294,3
Psi-plus,physically_prepared,411,0.9541098192716498,0.9415884760142684,0.7867704981942123,2.68098072010483,3
Psi-minus,physically_prepared,411,0.9778619058989749,0.889248660036956,0.8148419221287939,2.643465215497187,3
Phi-classical,equal_weight_reconstruction,411,0.9666998542417041,0.03952683572236423,0.02179115417269967,1.9350152236436329,1
Psi-classical,equal_weight_reconstruction,411,0.9317390152275212,0.07492645877283871,0.001612434580783188,1.8694935856764943,1
Bell-uniform-mixed,equal_weight_reconstruction,411,0.1352576622637007,0.056540989019218155,0.021948695828595457,0.293199717873757,0
Phi-plus,physically_prepared,412,1.0340518233679297,0.9552301459375299,0.9128739570982907,2.815477085766016,3
Phi-minus,physically_prepared,412,1.0978908465879902,0.9398282240175831,0.7137811977898134,2.8904265440808135,3
Psi-plus,physically_prepared,412,0.997903651524789,0.9024542475111508,0.7551200567388224,2.690899750326961,3
Psi-minus,physically_prepared,412,1.003533554210944,0.929570105887554,0.7787563742786442,2.7358217604128,3
Phi-classical,equal_weight_reconstruction,412,0.9595768392797176,0.12720370954599977,0.050788014947926494,1.9359426584527921,1
Psi-classical,equal_weight_reconstruction,412,0.9268071443257014,0.08752229473752425,0.06269661195563986,1.8618610419140131,1
Bell-uniform-mixed,equal_weight_reconstruction,412,0.15418874067564806,0.059484140677645014,0.007056602977975404,0.33053006364504944,0
Phi-plus,physically_prepared,413,1.0430730534240364,0.9694360865953064,0.9321498754698979,2.8480222757363154,3
Phi-minus,physically_prepared,413,1.2984853162330012,0.9255571456507915,0.7020718294177898,3.1891818050013754,3
Psi-plus,physically_prepared,413,1.0118501054722329,0.9444787918479755,0.7668874741625675,2.768306936880215,3
Psi-minus,physically_prepared,413,1.0173321749344002,0.8720539835871788,0.7731133925726534,2.6798827619483836,3
Phi-classical,equal_weight_reconstruction,413,0.9749414697170908,0.0640060017230054,0.03842382265068552,1.9540804872171325,1
Psi-classical,equal_weight_reconstruction,413,0.9352864898372769,0.113728542089166,0.05968203319746085,1.884351346599526,1
Bell-uniform-mixed,equal_weight_reconstruction,413,0.13787174182833117,0.11466202889205651,0.008998950063527566,0.35864187186897634,0
Phi-plus,physically_prepared,414,1.0876858241122023,0.9443802944548723,0.8548273813555178,2.8809127668357553,3
Phi-minus,physically_prepared,414,1.1295882511067326,0.9747490197044524,0.81824185394469,2.984027659692958,3
Psi-plus,physically_prepared,414,1.0195770167202736,0.9490648247629017,0.7635533153444817,2.785865276445686,3
Psi-minus,physically_prepared,414,0.9964309303883006,0.889268094644554,0.7901757126188771,2.671083932179781,3
Phi-classical,equal_weight_reconstruction,414,0.9775727326160031,0.07416398950006012,0.009234873301427197,1.9607638765469793,1
Psi-classical,equal_weight_reconstruction,414,0.9287878656545733,0.13110558961739507,0.009043566498257147,1.8759910181193324,1
Bell-uniform-mixed,equal_weight_reconstruction,414,0.09240946695765272,0.07269039071104327,0.03371449182952057,0.23514593328502736,0
Phi-plus,physically_prepared,415,0.9603292264737081,0.9279992782179041,0.8532399719544272,2.6708911498543264,3
Phi-minus,physically_prepared,415,1.2189535707296588,1.0684324754197048,0.7018577048618446,3.2418487084539054,3
Psi-plus,physically_prepared,415,1.0193705585224486,0.9792592725267057,0.7910305847642957,2.827058583341988,3
Psi-minus,physically_prepared,415,0.9939058673129874,0.8576633539269519,0.8190090410750677,2.6255934961439933,3
Phi-classical,equal_weight_reconstruction,415,0.9524751401916789,0.09619855914298198,0.03128276206351897,1.9146415387370497,1
Psi-classical,equal_weight_reconstruction,415,0.9460622824931885,0.13013492808204066,0.0438805490087016,1.9099412994782214,1
Bell-uniform-mixed,equal_weight_reconstruction,415,0.18537687904749522,0.08824620334452365,0.02493253739591006,0.41061894593461074,0
Phi-plus,physically_prepared,416,1.0530877555918539,0.9024220048328311,0.8608113961673375,2.7737045955068784,3
Phi-minus,physically_prepared,416,1.1511927273321445,1.0541856325231664,0.7139313389390533,3.1218917619166042,3
Psi-plus,physically_prepared,416,1.0006208290116707,0.9442993474241035,0.7865296696403966,2.7516855205474267,3
Psi-minus,physically_prepared,416,0.9704111157236222,0.8749535160250282,0.8085018725656378,2.6132289518712475,3
Phi-classical,equal_weight_reconstruction,416,0.9611553911074462,0.1391438419017707,0.06099749416816838,1.9423498084475852,1
Psi-classical,equal_weight_reconstruction,416,0.9159422885864367,0.07463234062267478,0.05367612691980051,1.8379556711605187,1
Bell-uniform-mixed,equal_weight_reconstruction,416,0.19572075839399317,0.07700809762781623,0.005917147406044902,0.42065122068799526,0
Phi-plus,physically_prepared,417,1.0552207003458982,0.9708994372577201,0.8202758348159747,2.8678468883159334,3
Phi-minus,physically_prepared,417,1.1725071951113202,0.899807892883697,0.8200290441907446,2.955961682216882,3
Psi-plus,physically_prepared,417,1.0205903570942754,0.9414691368724728,0.74222493490144,2.7770263323758524,3
Psi-minus,physically_prepared,417,0.9914873393408505,0.87655660242118,0.7809404877103661,2.6468083582468616,3
Phi-classical,equal_weight_reconstruction,417,0.9829536520172018,0.18074953451585601,0.014923001727838527,1.9988679558606695,1
Psi-classical,equal_weight_reconstruction,417,0.9133501202299298,0.08810716470703552,0.0022526189534706363,1.8351798980990828,1
Bell-uniform-mixed,equal_weight_reconstruction,417,0.16479309364077466,0.04310743717812993,0.036176924557771134,0.34067588615435374,0
Phi-plus,physically_prepared,418,1.049792884045159,0.9831867003035565,0.8366540049897945,2.876609940221752,3
Phi-minus,physically_prepared,418,1.104890229684349,1.0526682170056003,0.7765192883981157,3.0521420640236805,3
