branch,seed,pair,time,source_x,neighbour_x,mirror_x,split
c2,0,0-2,138,0.06394876530827026,0.2645622235205933,0.06394876530827026,exposed
c2,0,0-2,139,0.08072749599639237,0.10591448050114141,0.08072749599639237,exposed
c2,0,0-2,140,0.008064247715502806,0.09802488063559817,0.008064247715502806,exposed
c2,0,0-2,141,0.005673669075433956,0.04794145918700151,0.005673669075433956,exposed
c2,0,0-2,142,0.0057700313232579925,0.06013766731628694,0.0057700313232579925,exposed
c2,0,0-2,143,0.0018411742982001366,0.032139288910651265,0.0018411742982001366,exposed
c2,0,0-2,144,0.007046511259077258,0.12487265977101175,0.007046511259077258,exposed
c2,0,0-2,145,0.03907518000237087,0.19703202972702488,0.03907518000237087,exposed
c2,0,0-2,146,0.06271026270331317,0.19189491142914372,0.06271026270331317,exposed
c2,0,0-2,147,0.05215603181462071,0.44835582610386043,0.05215603181462071,exposed
c2,0,0-2,148,0.2859332088257483,0.3150861937543627,0.2859332088257483,exposed
c2,0,0-2,149,0.5760219127441157,0.46861743910667825,0.5760219127441157,exposed
c2,0,0-2,150,0.834061953697884,0.6305111394623651,0.834061953697884,exposed
c2,0,0-2,151,1.3102279528939218,1.198725016254282,1.3102279528939218,exposed
c2,0,0-2,152,1.5007191843058254,0.36045691554203885,1.5007191843058254,exposed
c2,0,0-2,153,2.0914980868932145,1.3067795271085914,2.0914980868932145,exposed
c2,0,0-2,154,2.4772845350803574,1.1280653170945438,2.4772845350803574,exposed
c2,0,0-2,155,2.556013355092045,0.7824336008863363,2.556013355092045,exposed
c2,0,0-2,156,2.3066665856770134,0.3879466070620465,2.3066665856770134,exposed
c2,0,0-2,157,1.7956000944318995,0.5157193539111165,1.7956000944318995,exposed
c2,0,0-2,158,1.0257326924504873,0.7679128583616917,1.0257326924504873,exposed
c2,0,0-2,159,0.7216309956268263,0.8280195308811773,0.7216309956268263,exposed
c2,0,0-2,160,0.01034724306920532,0.04182910385902928,0.01034724306920532,exposed
c2,0,0-2,161,0.6590182253335665,0.6426009210621589,0.6590182253335665,exposed
c2,0,0-2,162,1.5306044939146912,1.564649079462158,1.5306044939146912,exposed
c2,0,0-2,163,2.173803313238349,2.252361928162482,2.173803313238349,exposed
c2,0,0-2,164,2.357085192036339,2.453401764839896,2.357085192036339,exposed
