seed,source_pair,counterpart_pair,lag,development_opposition,pair_control
60,52,46,0,0.7653724222341355,48
60,53,46,0,0.7454088740875022,48
60,54,45,4,0.7701777783120782,46
60,55,46,1,0.7532925194667145,48
60,56,61,4,0.8018907092404406,62
60,57,56,4,0.7302836460186115,58
60,58,46,7,0.7558837725681554,48
60,60,46,0,0.7515413980418648,48
60,61,45,4,0.7512128967940449,46
60,62,49,2,0.5090436951538018,51
60,63,45,4,0.7501428159684215,46
60,64,46,1,0.7450908305155431,48
61,45,63,1,0.6016530466818566,60
61,60,63,0,0.04990993590191726,45
61,63,45,6,0.4816701153845319,60
62,5,25,2,0.5814253780922868,31
62,9,20,0,0.688399515445113,21
62,19,51,6,0.6225480380991475,52
62,20,62,6,0.6898371573648578,63
62,21,46,2,0.7062613088027062,49
62,22,34,2,0.710408125650936,45
62,25,22,7,0.6999908470088729,31
62,31,63,4,0.725737773791033,65
62,32,31,7,0.7053740212204967,34
62,34,31,6,0.7234701326766262,32
62,45,63,4,0.6817409329174362,65
62,46,51,4,0.6624763446598712,52
62,49,9,7,0.6600066448346927,19
62,51,46,3,0.6712364221104724,49
62,52,63,2,0.6571621884188643,65
62,62,45,3,0.7521658785245539,46
62,63,62,0,0.7375479227296334,65
62,65,51,7,0.674543515344777,52
63,0,21,6,0.8661869420257287,23
63,2,25,0,0.8442443087805521,27
63,5,25,1,0.8703639162703782,27
63,6,21,6,0.882624288807688,23
63,9,25,2,0.8372451695315395,27
63,11,41,3,0.8757876538565613,42
63,15,21,6,0.9104074590103834,23
63,16,41,4,0.8967441751467546,42
63,20,41,5,0.8808436696168108,42
63,21,65,7,0.8609526308381967,0
63,23,41,1,0.8784949398909976,42
63,25,41,3,0.895475203792497,42
63,27,41,1,0.8620819167590306,42
63,28,44,1,0.8113459464655893,47
63,30,48,1,0.851326475127044,49
63,32,25,0,0.8348217396218713,27
63,34,30,7,0.8519589006875126,32
63,38,42,4,0.8642782057013526,44
63,41,48,0,0.8829806067019933,49
63,42,21,2,0.8907649074940484,23
63,44,41,7,0.8860717983810119,42
63,47,15,7,0.8758354609766595,16
63,48,41,0,0.8829806067019933,42
63,49,44,0,0.8643008322961186,47
63,51,15,4,0.863107709434406,16
63,53,48,6,0.7993222407321992,49
63,54,16,1,0.8424909021806377,20
63,59,44,6,0.8777102157022494,47
63,60,15,7,0.8603913959649777,16
63,61,51,6,0.7732863525135523,53
63,62,41,7,0.8920602823299205,42
63,63,44,0,0.8670224666937578,47
63,64,21,1,0.7556692359901166,23
63,65,15,6,0.8696969120200587,16
64,0,63,0,0.8317088249179976,1
64,1,38,2,0.8918271006269219,39
64,2,38,1,0.8692507545284557,39
64,5,38,1,0.8724180697634978,39
64,6,38,2,0.9021246344318751,39
64,7,39,6,0.8691233565003608,41
64,10,39,6,0.8670994058143825,41
64,11,39,5,0.8069087251009107,41
64,13,24,0,0.8946025989556001,25
64,14,62,6,0.8749920348157132,63
64,15,10,2,0.6994989925463383,11
64,16,10,3,0.8150009334049658,11
64,17,62,7,0.8922392868022206,63
64,20,62,7,0.8972511281395037,63
64,21,38,1,0.875523396677018,39
64,23,10,2,0.7167178401964437,11
64,24,38,1,0.9026988176460982,39
64,25,38,2,0.8964338150681154,39
64,26,10,3,0.8376305193844862,11
64,29,10,3,0.8025379930105524,11
64,30,0,2,0.8314543591536964,1
64,31,39,4,0.8684148187975512,41
64,32,38,0,0.8915393861281675,39
64,33,38,1,0.8726174070242816,39
64,36,24,6,0.8502509064935334,25
64,38,32,0,0.8915393861281675,33
64,39,31,4,0.83153682741133,32
64,41,20,7,0.8731641698809646,21
64,42,38,6,0.868257643376191,39
64,45,39,4,0.8484616533422021,41
64,47,20,7,0.8664869524870851,21
64,48,38,7,0.8594326010442994,39
64,50,20,7,0.8653528676713422,21
64,51,38,1,0.8779684600203647,39
64,54,24,6,0.8507247104146374,25
64,56,39,6,0.844702146387651,41
64,59,39,6,0.8468484087728713,41
64,62,1,0,0.8655743198994026,2
64,63,10,7,0.8449204691316158,11
65,0,65,3,0.8432348823523207,1
65,1,58,7,0.8862121103980938,60
65,2,60,5,0.848350327956792,62
65,5,51,3,0.7174459426999386,54
65,6,58,7,0.8773107246194994,60
65,7,0,3,0.7282285536245948,1
65,8,58,6,0.8847156060015865,60
65,9,58,7,0.8931027037345831,60
65,10,11,4,0.8535239901365583,12
65,11,65,3,0.8726133223956115,0
65,12,20,7,0.9152308662836257,21
65,13,44,7,0.8470215096701206,46
65,15,55,7,0.8590769746389206,57
65,17,20,7,0.9093614836829776,21
65,18,51,2,0.7500662496635702,54
65,19,11,4,0.8789372929740925,12
65,20,37,7,0.9091411190622001,38
65,21,11,4,0.8533714248960457,12
65,24,65,4,0.7945031273734325,0
65,25,58,7,0.8856704128039163,60
65,27,58,6,0.8878966305050987,60
65,28,58,7,0.8948772213311563,60
65,29,19,4,0.8848938962601999,20
65,30,44,7,0.8384486457264567,46
65,32,55,7,0.8579195719710975,57
65,34,20,7,0.9093418292384663,21
65,36,19,4,0.8837297568158717,20
65,37,55,7,0.9032308545430723,57
65,38,65,6,0.876254979838167,0
65,39,46,0,0.8486952622182781,49
65,44,1,2,0.8848346416652462,2
65,46,12,2,0.8648462119089778,13
65,49,46,7,0.8718593547112699,51
65,51,19,5,0.8673934887047583,20
65,54,65,4,0.8807851021898288,0
65,55,44,7,0.8604904960091102,46
65,57,12,0,0.8456178533163792,13
65,58,12,1,0.8574056941010968,13
65,60,65,2,0.8430278257975057,0
65,62,20,7,0.9108516379367654,21
65,63,58,6,0.8759342032756232,60
65,65,19,4,0.9011550927048118,20
67,8,65,0,0.6505490278187018,26
67,26,65,5,0.5592812769634469,8
67,35,56,6,0.5678697033245904,65
67,36,42,0,0.6470334815929679,43
67,42,36,0,0.6470334815929679,43
67,43,56,6,0.5190231011099049,65
67,45,56,5,0.5986505674474397,65
67,46,56,4,0.5304520205253436,65
67,49,65,7,0.6014815068120417,8
67,54,56,5,0.4734676569555589,65
67,56,45,3,0.6190806757493622,46
67,65,8,0,0.6505490278187018,26
68,0,56,2,0.8578228568800861,57
68,1,64,2,0.8651786751852314,65
68,2,41,5,0.8618322079828452,42
68,3,62,7,0.8544215263041943,63
68,5,62,6,0.8745155404818232,63
68,7,34,7,0.8631264925850225,35
68,10,41,6,0.8908309897750782,42
68,11,63,6,0.8503401555695148,64
68,12,64,2,0.8720665386827158,65
68,16,63,6,0.8454136312692067,64
68,18,34,0,0.8526407202380932,35
68,19,34,0,0.8524853429717979,35
68,21,56,3,0.8621210495506164,57
68,23,41,0,0.860384072290719,42
68,24,56,3,0.8702029149715145,57
68,25,34,0,0.8648802935813533,35
68,27,34,0,0.8697589934852815,35
68,28,34,0,0.8650066809412955,35
68,30,63,0,0.8649394539564348,64
68,32,41,6,0.8729071756038891,42
68,33,60,3,0.8717419450936279,61
68,34,57,0,0.8770870418449727,58
68,35,60,3,0.7409331556872439,61
68,37,57,0,0.8496927688967039,58
68,38,56,5,0.8779494089764178,57
68,39,44,7,0.8639065658064137,46
68,41,48,0,0.9203733101432078,49
68,42,64,4,0.8059628134790333,65
68,43,51,5,0.8285522558428117,52
68,44,41,7,0.8761052998093838,42
68,46,41,0,0.9046335272189323,42
68,47,64,4,0.7973185112820359,65
68,48,41,0,0.9203733101432078,42
68,49,41,0,0.913852357853116,42
68,50,64,4,0.8188119592226566,65
68,51,64,3,0.854489013011978,65
68,52,62,7,0.8750511594930273,63
68,53,56,4,0.8516876580388582,57
68,54,56,4,0.8535270544510011,57
68,55,62,7,0.8912413839104191,63
68,56,51,4,0.851740363541903,52
68,57,34,0,0.8770870418449727,35
68,58,41,0,0.8768631692921535,42
68,59,56,4,0.8126579192771821,57
68,60,56,4,0.8542462629774521,57
68,61,56,4,0.8617501753651308,57
68,62,44,7,0.8909653400989662,46
68,63,41,0,0.9098535121119542,42
68,64,56,4,0.8584506225224646,57
68,65,56,4,0.857996569585566,57
69,0,27,7,0.8813096229249596,33
69,3,27,7,0.8786769504182647,33
69,4,43,0,0.9016489225409401,44
69,6,39,0,0.8735001301707966,43
69,8,24,1,0.8189013514487705,26
69,9,27,7,0.8759035142805608,33
69,10,43,0,0.9038364086136808,44
69,13,50,0,0.8974306362878863,51
69,14,27,7,0.9064528689446586,33
69,15,46,0,0.8568621023069422,48
69,19,50,0,0.892353692863139,51
69,20,27,7,0.8837371275618744,33
69,21,9,0,0.8337899249605785,10
69,24,13,5,0.8756917228652799,14
69,26,13,4,0.9089331130031624,14
69,27,21,4,0.8817946676799009,24
69,33,24,0,0.8600692264123624,26
69,34,27,4,0.8475393356725066,33
69,35,26,0,0.8734152685770955,27
69,38,27,7,0.901014600569847,33
69,39,46,0,0.8787332281936436,48
69,43,10,0,0.9038364086136808,13
69,44,27,7,0.8843622640219105,33
69,46,39,0,0.8787332281936436,43
69,48,24,1,0.8227669868471587,26
69,49,27,7,0.8889747609445653,33
69,50,43,0,0.9019023630737638,44
69,51,44,2,0.8310332917195079,46
69,52,43,5,0.8683390070754793,44
69,53,51,3,0.7605390515684889,52
69,54,13,7,0.8680889148263299,14
69,56,21,5,0.7439662469295174,24
69,57,24,0,0.8565888491957506,26
69,59,39,0,0.868992426689122,43
69,60,27,4,0.8983014547669244,33
69,64,26,2,0.8067371076784422,27
69,65,49,4,0.8616883170606183,50
70,0,4,7,0.7964229002656499,5
70,1,11,4,0.8389734596227171,12
70,2,11,4,0.8530359811220225,12
70,3,24,0,0.8195235501537055,28
70,4,3,7,0.8254483671876344,5
70,5,11,4,0.867972408837414,12
70,8,4,7,0.8016980837710911,5
70,10,11,4,0.8704920934353878,12
70,11,44,3,0.8067676998920559,45
70,12,11,4,0.8552106113041626,14
70,14,4,7,0.815660121633864,5
70,15,11,4,0.868675432528158,12
70,18,3,6,0.7810730044290636,4
70,20,11,4,0.8654547921237965,12
70,21,3,0,0.7940698764894699,4
70,24,3,0,0.8195235501537053,4
70,28,18,0,0.7173774178745689,20
70,29,3,0,0.8145344161274422,4
70,32,21,7,0.7168605569911104,24
70,36,21,7,0.679868023214285,24
70,37,3,0,0.8066100890359607,4
70,40,21,2,0.7688925325718456,24
70,42,24,0,0.6935617516378279,28
70,44,15,4,0.8513906554880579,18
70,45,1,4,0.7917095087993087,2
70,48,3,6,0.7540672037213163,4
70,50,44,4,0.8628351153224395,45
70,54,21,6,0.6813239267555161,24
70,55,4,0,0.7919751675033685,5
70,56,63,1,0.8562558822416253,0
70,63,50,2,0.8516055466083933,54
71,0,59,1,0.6977070394832791,60
71,1,6,4,0.6948466527416195,7
71,6,10,4,0.7794228378447143,11
71,7,59,0,0.7951452870156602,60
71,8,10,4,0.7591227012857915,11
71,9,59,0,0.6971265934512374,60
71,10,28,3,0.6736516369364032,29
71,11,6,5,0.7293323039684816,7
71,16,60,4,0.7404793555493271,61
71,17,57,0,0.753274899778972,58
71,18,60,4,0.76704852401751,61
71,19,21,0,0.683950474394265,23
71,20,60,4,0.7121257176826145,61
71,21,31,7,0.714372096640401,35
71,23,17,1,0.7116931841723122,18
71,25,31,7,0.6805642999392395,35
71,27,31,7,0.7257778587730184,35
71,28,36,4,0.7745880264597099,37
71,29,17,0,0.7145578309534079,18
71,31,39,0,0.7835113686163189,45
71,35,64,7,0.5855176953044648,65
71,36,60,4,0.8350923382556561,61
71,37,64,7,0.5652955515704347,65
71,39,31,0,0.7835113686163189,35
71,45,60,6,0.755016858617631,61
71,57,61,0,0.7542299713430606,63
71,58,60,4,0.7950422481771497,61
71,59,7,0,0.7951452870156607,8
71,60,6,4,0.7234445922273519,7
71,61,59,0,0.7669125419009432,60
71,63,60,4,0.7830859404465592,61
71,64,61,0,0.7464439097684011,63
71,65,60,4,0.7436055987199992,61
72,0,65,2,0.8141846291075213,5
72,5,36,5,0.7986310376515572,37
72,6,65,2,0.8129123421878786,0
72,9,36,6,0.8081434039453275,37
72,14,62,4,0.7626525472226975,63
72,15,65,2,0.8002504857060575,0
72,16,41,3,0.793831424432699,46
72,21,65,5,0.8443380792249617,0
72,22,35,1,0.8119461428314915,36
72,26,63,1,0.8225354805170445,65
72,27,65,5,0.8548558066412723,0
72,29,63,0,0.8227183568081553,65
72,31,48,7,0.8394111752627814,49
72,34,65,5,0.8449910653238661,0
72,35,48,7,0.8490297098486554,49
72,36,63,7,0.8490725469014399,65
72,37,60,3,0.7668917816496642,62
72,41,35,1,0.8095047102187143,36
72,46,62,3,0.8111076847788636,63
72,48,62,2,0.8391403494796793,63
72,49,62,1,0.777731132847095,63
72,51,34,0,0.7995302903517891,35
72,54,36,6,0.8221275931933478,37
72,60,65,5,0.8608286737931924,0
72,62,63,0,0.8484133034007563,65
72,63,62,0,0.8484133034007563,65
72,65,15,6,0.8642977733220407,16
73,1,46,1,0.8337423426174088,50
73,2,14,0,0.8312466840086585,16
73,4,10,4,0.8465084957061305,11
73,5,46,0,0.8555177059686673,50
73,6,63,7,0.8859132592381114,1
73,7,28,4,0.8680368936758476,30
73,10,6,4,0.8536813310529292,7
73,11,56,7,0.8482313824949947,58
73,12,56,7,0.8837704425283267,58
73,13,21,0,0.9114378285088826,22
73,14,18,6,0.8815815012609164,20
73,16,13,6,0.8277211926154528,14
73,18,5,3,0.8867613374167918,6
73,20,13,6,0.88806122184106,14
73,21,13,0,0.9114378285088826,14
73,22,12,4,0.870807151566882,13
73,24,38,0,0.8704176998552934,42
73,28,38,1,0.8846163660798255,42
73,30,6,7,0.8612042778696454,7
73,32,38,0,0.8685377171523303,42
73,35,63,3,0.7986851136827915,1
73,36,13,1,0.9056603134347299,14
73,38,7,2,0.8808800685509364,10
73,42,5,3,0.8883923811139114,6
73,45,6,5,0.8711759893743485,7
73,46,13,5,0.8887366947283215,14
73,50,13,5,0.9123250709488504,14
73,52,46,0,0.8505684159061871,50
73,54,14,1,0.8301934076087316,16
73,55,56,5,0.8548091276042441,58
73,56,45,2,0.8142617262459599,46
73,58,13,3,0.8216961821842746,14
73,59,18,4,0.9182150348878255,20
73,62,56,4,0.8606561747883981,58
73,63,12,5,0.8437339079212595,13
74,0,24,0,0.6049038479187295,29
74,2,35,7,0.6706302522574392,36
74,5,20,4,0.6022457748714369,24
74,8,43,0,0.4405604055704921,48
74,11,20,4,0.6522109566250365,24
74,20,36,2,0.7137598505269872,39
74,24,43,6,0.6861398490940519,48
74,29,0,0,0.5735369581143178,2
74,32,63,3,0.5926449049057824,0
74,35,43,0,0.7635005154441381,48
74,36,11,6,0.6964495003680904,20
74,39,43,7,0.6687700427777045,48
74,43,35,0,0.7635005154441381,36
74,48,35,7,0.7044282341460055,36
74,50,36,2,0.5955067267548868,39
74,53,36,3,0.6316548897818667,39
74,54,35,0,0.6874386022623977,36
74,63,36,4,0.7426016085945504,39
75,0,8,4,0.8525725887245037,9
75,2,62,6,0.8514270047993499,63
75,5,62,7,0.8652538408613417,63
75,6,17,4,0.8491179042982807,18
75,7,62,7,0.8887452056994892,63
75,8,38,1,0.8465946622155874,42
75,9,8,4,0.8648734379224354,10
75,10,19,0,0.8628955926513531,20
75,13,10,1,0.8296113230655272,15
75,15,17,4,0.8568220753009687,18
75,16,63,7,0.8441882607046877,64
75,17,8,4,0.8080798827581744,9
75,18,57,7,0.8690687088280667,58
75,19,30,4,0.8818695030467342,32
75,20,8,4,0.8724886563687362,9
75,21,20,1,0.8714318451319388,23
75,23,63,4,0.8544861825421708,64
75,30,52,4,0.8538355683156184,53
75,32,62,6,0.8344267804007276,63
75,34,62,6,0.8832603246498661,63
75,38,20,6,0.8542614192030554,21
75,42,30,5,0.7940373890102284,32
75,43,30,5,0.8539379171194702,32
75,45,63,1,0.8179987658699123,64
75,50,19,1,0.8343162851672704,20
75,51,20,4,0.8356410694757459,21
75,52,62,7,0.8815531571045844,63
75,53,8,4,0.8391510739246414,9
75,54,15,4,0.8497966936630098,16
75,55,63,0,0.8452665976653799,64
75,56,20,4,0.7826995866387485,21
75,57,19,7,0.8500278086798724,20
75,58,62,0,0.8253928169589748,63
75,59,20,4,0.8740585392312431,21
75,60,65,3,0.7025162164951526,0
75,61,53,4,0.8128655652116341,54
75,62,10,7,0.8596921067254483,13
75,63,19,7,0.8804646349566824,20
75,64,8,4,0.8489080367670686,9
75,65,9,4,0.8677736924479773,10
76,0,29,0,0.74268384178387,34
76,5,16,0,0.7005160847755909,21
76,14,57,6,0.7524981707632921,60
76,16,57,6,0.8100358707191159,60
76,21,0,0,0.7012922730340841,5
76,26,0,0,0.7222225799058861,5
76,27,37,0,0.6222482821911209,48
76,28,37,0,0.6455252450754732,48
76,29,0,0,0.74268384178387,5
76,34,57,1,0.6547723238237027,60
76,35,0,0,0.6780440887003031,5
76,36,0,0,0.6570309183418835,5
76,37,14,3,0.7426495690837219,16
76,48,28,6,0.7060220651191794,29
76,52,57,0,0.6813460261520894,60
76,57,48,7,0.7085615056940003,52
76,60,0,7,0.7254030173418747,5
76,61,0,0,0.6501722939503018,5
76,62,57,1,0.7046581603669483,60
76,64,0,0,0.6894981583093293,5
76,65,0,0,0.682213126804993,5
77,0,17,4,0.8152574713035808,18
77,1,4,7,0.8094434650330817,6
77,4,13,0,0.8709041781143464,15
77,6,13,2,0.861531457650745,15
77,7,13,1,0.8709301664111234,15
77,8,0,4,0.8267922128881683,1
77,10,7,6,0.7833942453311222,8
77,13,18,7,0.8915631252956597,21
77,15,53,7,0.8583481654777763,55
77,17,0,4,0.8410331697467801,1
77,18,53,7,0.8821374536772533,55
77,21,0,1,0.7997775676459034,1
77,23,4,6,0.8466480606634118,6
77,24,29,6,0.8076125461354666,30
77,26,4,7,0.8053946413549591,6
77,28,0,1,0.8050763647681639,1
77,29,23,7,0.8492192753893756,24
77,30,13,6,0.876101149009493,15
77,36,13,5,0.8405677753199177,15
77,37,28,4,0.7773268124184353,29
77,38,17,2,0.8229638724776162,18
77,39,7,0,0.8379581242935147,8
77,42,18,7,0.8923326549657721,21
77,43,13,6,0.8307908641463806,15
77,47,13,0,0.8571975189127371,15
77,50,4,6,0.8313987690431803,6
77,51,38,7,0.8151393474712241,39
77,53,29,4,0.8621706268078658,30
77,55,29,6,0.8501113108131548,30
77,56,13,2,0.8450707655453412,15
77,60,0,4,0.8113157140569686,1
77,62,4,7,0.801772832650377,6
77,65,0,1,0.8058310481876125,1
79,0,11,4,0.7475434277575945,28
79,1,28,7,0.5871153595964089,36
79,11,0,4,0.7259020298856069,1
79,28,1,7,0.6083544403555973,11
79,36,0,3,0.6852543691872707,1
79,37,1,0,0.5219148061316984,11
79,52,0,6,0.6577075491558864,1
80,0,19,4,0.7825024249041853,20
80,5,60,3,0.7507137107225048,61
80,6,17,0,0.7543666192165653,18
80,7,18,4,0.8347708467655355,19
80,8,20,0,0.8147396997696974,21
80,9,20,0,0.8774925612575217,21
80,10,19,4,0.8159458622772899,20
80,15,17,7,0.8169131704106615,18
80,17,20,7,0.8727271644009246,21
80,18,19,4,0.8334356803455324,20
80,19,38,0,0.783989037063316,51
80,20,9,0,0.8774925612575221,10
80,21,61,7,0.8260069388248856,62
80,22,19,0,0.7813278452637803,20
80,23,20,4,0.8163934952594866,21
80,30,63,4,0.7699211110631033,64
80,31,18,0,0.7777750663213853,19
80,38,18,0,0.7981872949667215,19
80,51,60,3,0.8160661863996054,61
80,52,17,7,0.8205606532687267,18
80,53,19,4,0.7705409651252163,20
80,54,60,3,0.7432514309206515,61
80,55,20,7,0.793991397417713,21
80,57,17,0,0.7778888467625961,18
80,58,17,0,0.7884838889481278,18
80,60,18,4,0.8678178273323425,19
80,61,18,4,0.831735702458546,19
80,62,20,7,0.8550072558195514,21
80,63,17,0,0.814453020239427,18
80,64,19,4,0.8249276881310733,20
80,65,19,4,0.7902989663096214,20
81,8,9,7,0.10631720094740212,26
81,9,47,6,0.5395285370553903,51
81,26,8,5,0.3087488787879767,9
81,45,47,4,0.5387202930248952,51
81,47,45,4,0.6077256580428609,51
81,51,47,4,0.5683119487059296,8
82,0,21,0,0.9081117661930472,24
82,5,16,4,0.7941321259252332,18
82,6,19,0,0.8068375412923313,20
82,7,18,0,0.8025254192034138,19
82,9,5,4,0.8450694822241502,6
82,10,19,0,0.8465660053428251,20
82,15,19,7,0.8425656369709486,20
82,16,0,4,0.8012908663046905,5
82,18,7,0,0.8025254192034138,9
82,19,10,0,0.8465660053428251,15
82,20,0,4,0.8457296227258484,5
82,21,0,0,0.9081117661930472,5
82,24,19,5,0.7782981127607245,20
82,42,54,5,0.7221584840381323,55
82,46,10,6,0.8401618539660074,15
82,51,0,3,0.8483757601332456,5
82,54,19,7,0.849815651441249,20
82,55,0,4,0.8174633652856339,5
82,56,10,6,0.7769590133102051,15
82,58,0,4,0.8132542839110162,5
82,59,19,0,0.8058158195954593,20
82,60,0,2,0.8679934084958149,5
82,62,10,7,0.7884750133603079,15
82,63,7,0,0.7985387660868987,9
82,65,0,4,0.865419066755083,5
83,0,38,7,0.8942987386960632,40
83,1,10,7,0.8071155068493323,12
83,5,16,0,0.8463329970014282,17
83,6,51,3,0.7158423268619253,54
83,9,38,7,0.8434970855582593,40
83,10,55,7,0.827751508955792,58
83,12,16,6,0.804721656877588,17
83,15,9,4,0.6892746674551402,10
83,16,5,0,0.8463329970014284,6
83,17,19,6,0.8410407520627154,20
83,19,16,7,0.8777358401244019,17
83,20,60,6,0.8617965838842121,61
83,22,27,7,0.8958683966674355,29
83,26,38,5,0.8438780494269913,40
83,27,55,5,0.8797049345079926,58
83,29,55,6,0.8686153792184614,58
83,33,10,0,0.7017382717700494,12
83,34,42,1,0.7988163593434463,44
83,36,42,2,0.8593182104049435,44
83,38,0,0,0.8488118245124573,1
83,40,42,6,0.8545093332361042,44
83,41,60,3,0.8022752182535461,61
83,42,55,4,0.8785923915979346,58
83,44,55,5,0.8279802483852869,58
83,47,16,4,0.818479636706013,17
83,48,9,1,0.7722771646373012,10
83,51,0,5,0.8854386991100903,1
83,54,9,4,0.7146963175862509,10
83,55,5,7,0.8322301888752697,6
83,58,42,3,0.8556353744626749,44
83,60,0,1,0.8615407389321518,1
83,61,42,2,0.8507568129424975,44
83,65,20,4,0.8595874762242778,22
84,0,39,3,0.8915758401415073,40
84,3,14,0,0.9152845223063388,15
84,4,5,4,0.8630725387839903,6
84,5,0,4,0.902708989941368,3
84,6,40,7,0.9111670423308836,41
84,9,39,3,0.8905531959342093,40
84,10,6,7,0.9121260159494137,9
84,13,0,4,0.8665340974750516,3
84,14,3,0,0.9152845223063388,4
84,15,44,0,0.9126187087061376,45
84,16,5,4,0.8917965904393219,6
84,19,44,0,0.906291531723708,45
84,20,39,3,0.9052650495241746,40
84,21,39,7,0.8946696080652686,40
84,26,39,7,0.8894817748472018,40
84,27,10,4,0.9231103817524864,13
84,30,34,6,0.811256315465157,35
84,33,34,6,0.7991771750736075,35
84,34,27,0,0.8572418760515174,30
84,35,51,7,0.8958970125174606,54
84,36,45,5,0.7978205053617802,46
84,38,39,4,0.88858296464039,40
84,39,16,4,0.9060902877547571,19
84,40,19,1,0.894501639397748,20
84,41,15,2,0.8581904130789403,16
84,44,15,0,0.9126187087061376,16
84,45,3,0,0.9143199553292874,4
84,46,5,4,0.9001507723933068,6
84,49,44,0,0.9098995950782209,45
84,50,39,3,0.734937560422128,40
84,51,5,4,0.9198167785457674,6
84,54,44,0,0.9095043800020307,45
84,55,38,3,0.8274109237889091,39
84,58,39,3,0.8389760487608489,40
84,59,40,7,0.9168976605734763,41
84,60,5,7,0.8914726924171822,6
84,61,15,5,0.7826574722874378,16
84,65,5,3,0.8975746869580169,6
85,0,65,5,0.794064479329331,4
85,4,13,0,0.8101884619161137,15
85,6,13,0,0.7770065713415443,15
85,7,19,0,0.8087212047844667,20
85,8,65,5,0.8564017501514953,0
85,10,7,7,0.7787470644696216,8
85,13,7,1,0.8392924718022418,8
85,15,13,7,0.7911607608464277,17
85,17,38,1,0.7841421040440472,39
85,18,30,5,0.8355947991803435,31
85,19,7,0,0.8087212047844672,8
85,20,38,1,0.6712058695069216,39
85,21,31,4,0.8296519044370665,32
85,23,30,0,0.845798134472988,31
85,25,30,0,0.7902670523787467,31
85,30,7,3,0.852421773413712,8
85,31,38,4,0.8480333595766028,39
85,32,30,7,0.7942572714820103,31
85,35,30,6,0.7925024381429449,31
85,38,8,6,0.839219898749943,10
85,39,7,2,0.8015953900632208,8
85,42,13,7,0.831626303211218,15
85,45,38,3,0.790178386787842,39
85,46,23,7,0.7867039269115876,25
85,51,38,3,0.8039128206683167,39
85,53,13,7,0.7816059324884417,15
85,54,39,6,0.7694315278560072,42
85,60,38,1,0.7804942850066946,39
85,61,65,4,0.7709997269051702,0
85,62,7,7,0.7870052603655311,8
85,63,39,5,0.7998905899951044,42
85,64,65,4,0.7696125850480667,0
85,65,31,0,0.8069956503690119,32
86,2,5,7,0.7655809048985401,7
86,4,55,4,0.7298849535479586,56
86,5,50,0,0.757637340403219,55
86,7,5,6,0.7477596280009388,10
86,10,28,6,0.7713677043117366,32
86,11,56,4,0.7380872419222533,57
86,16,38,5,0.7522370641144913,44
86,17,28,3,0.7655238831700615,32
86,18,17,4,0.7734465382800683,19
86,19,26,0,0.7751113099570547,27
86,21,32,6,0.751786704325896,34
86,24,2,7,0.6968262350466572,4
86,25,56,4,0.6469990269820435,57
86,26,5,5,0.8063771553406706,7
86,27,21,7,0.7729612770994658,24
86,28,57,4,0.7789296104883255,58
86,32,5,7,0.7536016128280424,7
86,34,35,7,0.7901823546736461,36
86,35,21,7,0.7616275301955227,24
86,36,63,4,0.672911374223316,2
86,38,26,3,0.8010615160811706,27
86,44,60,2,0.7169671459337389,61
86,45,17,7,0.7580532244776832,18
86,50,26,3,0.7927530581320631,27
86,55,10,4,0.7607606549383926,11
86,56,28,3,0.7823584764731728,32
86,57,61,4,0.7444808592360931,63
86,58,50,5,0.7865179106078052,55
86,59,50,6,0.6454346495009662,55
86,60,21,7,0.8253922762144803,24
86,61,57,4,0.7423339977510753,58
86,63,18,4,0.7900176710685988,19
87,3,35,0,0.8577086239394167,36
87,4,55,0,0.8062146703875721,56
87,8,42,4,0.901388391173497,43
87,9,35,0,0.8589876797159428,36
87,10,56,0,0.8632148045592462,60
87,11,10,1,0.878797497158366,14
87,14,36,1,0.8759334823025907,37
87,15,55,6,0.8386574304109997,56
87,16,55,5,0.8283807056554815,56
87,22,9,6,0.8192716104526077,10
87,23,3,5,0.8532872554235866,4
87,24,36,1,0.8711733609038997,37
87,26,3,4,0.8544278790181274,4
87,32,23,1,0.7364454097073139,24
87,35,43,0,0.8789199349469902,45
87,36,10,4,0.8195085766076814,11
87,37,9,0,0.7574365642232663,10
87,38,9,6,0.8064783672495888,10
87,42,45,6,0.8992566596711441,47
87,43,35,0,0.8789199349469902,36
87,45,36,1,0.8268351719674223,37
87,47,43,4,0.8437652694835599,45
87,49,55,0,0.7997315516078819,56
87,51,26,0,0.8169966133745298,32
87,53,35,6,0.8170225253237944,36
87,55,26,2,0.8478735632113259,32
87,56,42,7,0.9244321884755915,43
87,60,3,2,0.8428307957356805,4
87,63,42,4,0.8926200637575219,43
87,64,35,7,0.8782068796649549,36
87,65,10,4,0.8354199325699405,11
89,0,65,1,0.6942593413262891,17
89,17,24,5,0.6377121885471556,28
89,24,48,4,0.6368372299045442,54
89,28,60,0,0.7616296823586983,65
89,36,41,4,0.6266458179250181,48
89,38,54,6,0.7169306289130687,55
89,40,17,4,0.6713253625501537,24
89,41,48,0,0.7300422928546692,54
89,48,41,0,0.7300422928546692,54
89,54,60,0,0.7663309450309924,65
89,55,48,4,0.5040697422817118,54
89,58,40,7,0.6893894196169849,41
89,60,54,0,0.7663309450309924,55
89,65,60,0,0.7608891072465809,0
90,0,32,2,0.7071229511811451,35
90,4,32,1,0.7451274313561611,35
90,9,57,2,0.7005148605465267,61
