entity,entity_type,replicate,s1,s2,s3,chsh_smax,retained_axes_at_0p50
Phi-minus,physically_prepared,3012,0.9487110579828908,0.9368430138206509,0.8857013181271026,2.6666289611294456,3
Psi-plus,physically_prepared,3012,0.9221508139550567,0.9109561907176202,0.8367516706364937,2.5924531278962255,3
Psi-minus,physically_prepared,3012,0.9799424292052117,0.8023640701315494,0.7847291551358514,2.533041859578856,3
Phi-classical,equal_weight_reconstruction,3012,0.931739251419484,0.10792571646975056,0.07928194468320168,1.8759381577346832,1
Psi-classical,equal_weight_reconstruction,3012,0.9025131795371968,0.11634070784358837,0.09092754481449225,1.8199617573343543,1
Bell-uniform-mixed,equal_weight_reconstruction,3012,0.13598869356232784,0.0341414986620185,0.02051776747543773,0.2804180215868967,0
Phi-plus,physically_prepared,3013,0.9973034677330413,0.8760927884780134,0.8735143935349657,2.654922055937259,3
Phi-minus,physically_prepared,3013,0.9791588411108226,0.8914987239470653,0.8711789591854436,2.648412362850419,3
Psi-plus,physically_prepared,3013,0.9495653499869172,0.8807186428062335,0.8322909284114997,2.5902429860399048,3
Psi-minus,physically_prepared,3013,0.9501127808161793,0.8546143623116857,0.8156550336327545,2.555840374154585,3
Phi-classical,equal_weight_reconstruction,3013,0.9188000813794913,0.05176506050506839,0.012582551843880595,1.8405142879445986,1
Psi-classical,equal_weight_reconstruction,3013,0.9171569624682242,0.07287201551581668,0.05540075918814127,1.840094806741519,1
Bell-uniform-mixed,equal_weight_reconstruction,3013,0.0839525537733484,0.027980006701842433,0.000340933084009351,0.17698488138936727,0
Phi-plus,physically_prepared,3014,0.9566748649498328,0.9094713889177246,0.8670446389195439,2.6399734881143906,3
Phi-minus,physically_prepared,3014,0.9857074556712602,0.92277886897587,0.9088963499801617,2.700474054083316,3
Psi-plus,physically_prepared,3014,0.947253836026273,0.8751600904014065,0.8227321488336711,2.57929836482551,3
Psi-minus,physically_prepared,3014,0.9734437514902136,0.8298151238986532,0.8060324417182613,2.558269631736481,3
Phi-classical,equal_weight_reconstruction,3014,0.9358732642261911,0.06538771711446575,0.021260066824303245,1.876309484325896,1
Psi-classical,equal_weight_reconstruction,3014,0.9040692676849967,0.07518373140835963,0.029988831574541974,1.814380152273465,1
Bell-uniform-mixed,equal_weight_reconstruction,3014,0.15465344867742165,0.021810543516262763,0.009988702325087249,0.3123676615547434,0
Phi-plus,physically_prepared,3015,0.9521727370721347,0.9238417064894915,0.889069710226778,2.6533875856141758,3
Phi-minus,physically_prepared,3015,0.9721400078010695,0.9430683748299712,0.9165985134617642,2.7088256897570253,3
Psi-plus,physically_prepared,3015,0.9324982352334786,0.8567001258212096,0.7935906272721378,2.5325781838242456,3
Psi-minus,physically_prepared,3015,0.9363130145938694,0.8723811585482519,0.8228286006242169,2.559477249039616,3
Phi-classical,equal_weight_reconstruction,3015,0.9290378603618105,0.08780605146871055,0.044568773292003344,1.8663560739153466,1
Psi-classical,equal_weight_reconstruction,3015,0.888143799212371,0.09952512099452561,0.07271427505073325,1.7874055586669293,1
Bell-uniform-mixed,equal_weight_reconstruction,3015,0.17142900288133003,0.04029090638005683,0.018024719284525526,0.35220028487105776,0
Phi-plus,physically_prepared,3016,0.9613064104258844,0.9257954762086135,0.8989347879201697,2.669237552930973,3
Phi-minus,physically_prepared,3016,0.9848979809769267,0.9322660254969369,0.919735921203405,2.7123008500004433,3
Psi-plus,physically_prepared,3016,0.927576541071977,0.8615204787789493,0.7894935289359842,2.5318892352569953,3
Psi-minus,physically_prepared,3016,0.9579413677879567,0.8848253198546349,0.8545827829095027,2.6081161866568126,3
Phi-classical,equal_weight_reconstruction,3016,0.9478983931667635,0.04348685003960979,0.02318484122211153,1.8977907892014858,1
Psi-classical,equal_weight_reconstruction,3016,0.8998170199288272,0.08233691662306689,0.01584176460629691,1.8071524973754587,1
Bell-uniform-mixed,equal_weight_reconstruction,3016,0.14372198439321177,0.027328368730304045,0.022774768737246497,0.29259424830561565,0
Phi-plus,physically_prepared,3017,0.9947077281812896,0.9113097863530444,0.9072479635708711,2.698094876913274,3
Phi-minus,physically_prepared,3017,0.9766528153560912,0.8914117735835817,0.8680646201025384,2.644591213648269,3
Psi-plus,physically_prepared,3017,0.8942921121189156,0.8905796360232136,0.7910679520605991,2.524195293472635,3
Psi-minus,physically_prepared,3017,0.9171159445973166,0.8601454813384712,0.8094661800796097,2.514718198845842,3
Phi-classical,equal_weight_reconstruction,3017,0.9303005682582832,0.10689010622252308,0.059373260114443396,1.8728423768272087,1
Psi-classical,equal_weight_reconstruction,3017,0.8758097985062613,0.0368652843321895,0.03035045210895284,1.7531706732072279,1
Bell-uniform-mixed,equal_weight_reconstruction,3017,0.1492975765051282,0.017993327911892287,0.003415375947296197,0.30075588905056866,0
Phi-plus,physically_prepared,3018,0.957565993909256,0.8963871721883399,0.8652737605673735,2.6233128636555954,3
Phi-minus,physically_prepared,3018,0.9888218647257783,0.9308423861472604,0.9199181323263756,2.7160531865249555,3
Psi-plus,physically_prepared,3018,0.9093273643506339,0.8974454847292006,0.8092660972757142,2.5552179191745665,3
Psi-minus,physically_prepared,3018,0.9579021613244895,0.8445721813783865,0.8099570349845785,2.5541172410274156,3
Phi-classical,equal_weight_reconstruction,3018,0.9347247241380043,0.12764662101668423,0.09690249204115386,1.8868004343563687,1
Psi-classical,equal_weight_reconstruction,3018,0.8968719008350936,0.1142500523335804,0.05516528997053919,1.8082392330283954,1
Bell-uniform-mixed,equal_weight_reconstruction,3018,0.12339714976862862,0.041491616951131294,0.01348828852451405,0.26037212483859146,0
Phi-plus,physically_prepared,3019,0.9461748477155953,0.9126470284167487,0.8658286828220627,2.629198692322474,3
Phi-minus,physically_prepared,3019,0.9800227488641919,0.8588812329942366,0.8389844696134292,2.6062398666899615,3
