branch_label,seed,time,source_pair_name,endpoint,source_start_x,one_step_release,exact_child_name,exact_start_x,exact_gain,exact_accumulation,exact_overlap,exact_flow_x,topology_start_x,topology_gain,seed_start_x,seed_gain,time_start_x,time_gain
c2,44,256,6-11,11,1.5149023927019258,0.520487680657823,10-11,1.1080063800842102,0.5373353686470883,0.5373353686470883,0.2796764397625393,1.0159267544797175,0.013311339301988556,0.11626186767143051,0.1304595127712064,-0.11143733328815168,0.27703051079159313,0.7578230249214921
c2,44,367,2-7,2,3.6065923930128196,0.7365888809959849,2-3,0.3052347584431644,0.08123446667914164,0.08123446667914164,0.05983640490949456,0.1986601798788737,0.0069811074814043455,0.039334354879742045,0.5369118616712942,0.15932658873996342,0.1862073895546218,-0.17289605025263324
c2,44,465,4-7,7,2.282590700642673,0.6225868004265591,6-7,1.2490363968359135,0.08846968685959222,0.08846968685959222,0.055080059276653125,0.24884010888431501,0.011300942004380032,-0.00281553696790871,0.47930771281698575,-0.018273099658467684,0.1481761741445336,-0.13830800889200315
c2,45,315,2-4,2,2.167301012479224,0.5245567893748682,1-2,4.108097734386088,-2.881639759556428,0.0,0.0,0.0,0.010418655970538914,0.007264291329876641,0.13445798107694382,-0.007299806805568937,0.02148588034244914,-0.01925858057441219
c2,45,401,2-4,4,1.9895322987708859,0.3374846379443288,4-5,0.21197490103956043,0.1309430354253455,0.1309430354253455,0.04419126290185415,0.5590747211128482,0.043352583226708964,0.0021502093407790787,1.0179136836397518,-0.4194437159025399,0.11652130685701409,0.043285883946366094
c2,45,478,7-10,7,1.7835238826154238,0.5915001504453465,7-8,0.5305702291134372,0.15929757709190573,0.15929757709190573,0.09422454081544143,0.4243421929750097,0.011193075831697085,-0.005616304122938043,0.1631300212604325,-0.13805608299184252,0.013708524589884058,-0.0021577971955464483
c2,46,327,4-5,5,2.0793567229828738,0.20632364831236139,5-6,1.022109417211673,0.18981638024193037,0.18981638024193037,0.039163608080961504,0.9583297145439351,0.016548671793246157,0.011746878310587447,,,0.10311467328998103,-0.0028289922747505164
c2,46,431,1-7,7,3.1176618191013814,0.47117891126811395,7-8,0.4419408138420192,0.6311922733507344,0.6311922733507344,0.2974044881582448,1.1451537960310036,0.039980339290580064,0.0204334080702439,0.17031929883436678,-0.10741815044397376,0.004572935744497128,0.03717039686695205
c2,47,276,2-3,2,1.5748221579298813,0.31077381463987397,1-2,0.7124733675872654,0.2746364331741622,0.2746364331741622,0.08534981197662321,0.938269988267798,0.017594386924102198,-0.0007075878071172714,,,,
c2,47,393,6-8,8,4.355243330336632,1.2620469055279173,8-9,0.46590196585806015,0.23485001403669664,0.23485001403669664,0.29639173347820097,0.31378248023251315,0.04513253022972272,-0.007239779339333036,2.9896462686572667,-1.398407712875122,0.5087456939568181,0.7501882881896288
c2,47,488,5-7,7,1.905158984365381,0.4537447677014794,6-7,0.2098395268046673,0.18499170779566967,0.18499170779566967,0.0839390194804461,0.5792426607598531,0.01591799096561315,0.0006889086202835834,0.08182833449922024,-0.032405714966292326,3.3578698418272994,-0.6714289948626488
c2,48,370,2-10,2,1.925139055664344,0.8467358429040939,1-2,0.545417090150927,0.2590524957945961,0.2590524957945961,0.21934903338304657,0.46853902637362477,0.001146991525118092,0.00703479527911234,0.14109676329101803,0.1769666107491402,0.36570722510949694,-0.05466687074062376
c2,48,460,6-11,11,2.260776569943892,0.38721661951884867,10-11,0.7237737493101178,0.19891907230275452,0.19891907230275452,0.07702477073489805,0.6787475155609453,0.007162942899303449,0.0064963298483604855,1.4300586117001723,-0.05805477399128556,0.3076229327800049,-0.2988356495834278
c2,49,356,0-6,0,2.8630162033766267,0.6437096299917129,0-11,0.4812170596904875,0.13449922937778885,0.13449922937778885,0.08657844917694699,0.34566357799308267,0.014162395371131295,0.053837280827191324,1.6280955029036221,-0.2626994441301138,0.4484750099855797,-0.04736807779021607
c2,49,451,7-10,10,3.170274159386054,0.21515964782188002,10-11,1.1149237909984726,-0.007360113686001313,0.0,0.0,0.0,0.0173844217460595,-0.007041844755523099,0.013926342329920018,-0.0036099908794552,1.8662745239178646,-0.06584626557413054
c2,50,339,4-7,7,2.2261553248579844,0.20281968586746224,7-8,0.33783667660750427,-0.3294973171661037,0.0,0.0,0.0,0.10704405580344646,0.18001236554059635,0.15451864714562707,-0.05898098046999416,0.06958566203918094,-0.029683759068328694
c2,50,411,1-7,7,2.161883634957933,0.05916865179981601,7-8,0.5568148966617052,-0.528853970928772,0.0,0.0,0.0,0.013490783067354798,-0.0087269966523665,0.672887093433271,-0.46821268433540747,0.2567313002636631,-0.17411099035756722
c2,51,292,10-11,10,2.0496658141053175,0.06989050146576159,9-10,0.05086252488170678,-0.0010081421239770752,0.0,0.0,0.0,0.05107602748683766,0.05175410886753757,0.5084637443224049,0.7123487355008387,0.026253708937097355,0.07914671908732955
c2,51,403,2-4,4,1.7301352673602546,0.5553254594279335,3-4,1.9547025984862996,-0.17460457517224248,0.0,0.0,0.0,0.0008671480509376765,0.09066220425498463,0.7583307746675032,0.1617374570196971,0.7418468512464909,-0.5456895468804848
c2,52,252,3-9,3,3.2674327626459423,0.03432117532341428,2-3,0.7480997118736065,-0.45258470424659786,0.0,0.0,0.0,0.03551094895704856,-0.013699547784821579,1.1769003716223339,0.30151759782718357,0.02857391863654728,-0.011873469860880094
c2,52,361,6-11,6,4.262500571151677,0.7054354627569057,5-6,0.4978613825619312,0.19966515059853235,0.19966515059853235,0.14085087790890294,0.44119990120948627,0.12099469536881562,0.01652351022030442,0.08209979113093036,-0.07857919976572049,0.0528174756508345,-0.03954894631844044
c2,52,463,0-8,8,2.7042933374002773,0.16151844291693607,8-9,0.5869848651053535,0.24201889209541672,0.24201889209541672,0.039090514607733676,1.1994869921416724,0.026528940536885294,0.10677457869824517,0.004512530834355692,0.019333947593543604,3.513786752116914,-0.6435254104470665
c2,53,295,4-11,4,2.1346817805928,0.6558966855630382,4-5,0.34307466083429783,0.2977902505557275,0.2977902505557275,0.19531963833248833,0.6245031556532568,0.012701079915803994,0.0020703375392670063,0.5472204571525737,-0.1867512577708179,1.6859866554651315,-0.40391143194754897
c2,53,397,4-9,4,1.8374451395988107,0.18011770420225237,3-4,0.8239498970542515,0.7369701989121048,0.7369701989121048,0.13274138029352558,1.607196423394994,0.14054406587889842,-0.033053754286596834,0.0015641985587961595,0.06030132952660618,0.0625577713693368,0.20185010519321975
c2,54,260,0-11,0,2.381756588650164,0.17496927511200777,0-1,0.169033373365243,-0.15419635575818832,0.0,0.0,0.0,0.000584320386414555,0.009809893920276116,0.474963981173976,-0.21098984852887392,1.0740593786833534,-0.39251140761209247
c2,54,341,0-2,2,1.8101711225886332,0.3939413560425924,1-2,0.4111442229639382,0.31496431192074764,0.31496431192074764,0.12407746814308138,0.8885930135828326,0.012099313769182982,-0.00096849905703064,1.2450466651397951,0.004894499873070668,0.13952878206139555,-0.07188910495148781
c2,54,452,3-9,9,1.58039137110146,0.3762407014376432,8-9,0.42256126241353636,0.2013695513392813,0.2013695513392813,0.0757634212440747,0.6972506127485624,0.020793322442460124,0.01587139109856737,0.12934864261078097,-0.07024970256491364,0.17132107596192925,1.0138136127824835
c2,55,305,1-4,1,3.2090525121370983,1.4808417493147643,0-1,2.8396096992795603,0.3967763858691278,0.3967763858691278,0.5875630373372291,0.4226379991054655,0.13046303928369396,-0.12914403556570106,0.6178769167539508,0.23153846946283374,0.02103109700701862,0.1283207109302612
c2,55,426,1-6,6,1.811849575204839,0.1293644197445485,5-6,0.5012229644368329,0.2772413826535176,0.2772413826535176,0.03586517059614864,1.3636863075657684,0.10059492225280318,0.007672233977177242,1.6146521464522001,-0.5989398833360047,0.012248548509259294,-0.003993111721804363
c2,56,315,0-1,1,4.952361528869795,2.618312897214374,1-2,2.2387301020013126,0.017884559146253753,0.017884559146253753,0.046827371873629495,0.013568451864712804,0.001242095984457618,-0.0004935191335616685,0.19962051012631452,-0.0349137907282093,1.4507226935169977,0.11696226401229715
c2,56,421,0-2,0,1.6186464212310603,0.2596458499404348,0-11,0.5998188859607001,0.3542821723718552,0.3542821723718552,0.09198789576423398,1.1541488887817557,0.01623429825409887,0.17211871306573145,0.17126143856134576,0.23779835720075684,0.48645787263725354,3.6027658083830687
c2,57,292,1-5,1,2.092772206180927,0.1587472953992326,1-2,0.4509158536921672,-0.4095821519821785,0.0,0.0,0.0,0.15910760287677883,0.043098262417132244,1.113124602996908,0.6949511914387183,0.8400498520726188,0.92801877635353
c2,57,407,3-5,3,1.523647008860418,0.43626505178821917,3-4,1.011000107341558,0.1477318287954723,0.1477318287954723,0.06445023394022506,0.5059336229598272,0.04647871677186255,0.0037709906429585424,0.2579333187801944,-0.02614496666667246,1.0731888950691313,0.34412020541965216
c2,58,257,0-9,9,5.421427711663723,0.9728599052339284,8-9,0.0339972890627745,0.1517950684137488,0.1517950684137488,0.14767533587197731,0.2699406875362326,0.054659243906254866,0.016264983565519996,0.0035457374868769244,0.5835567200956986,0.04863112315357284,0.39739412717785594
c2,58,364,4-9,4,2.122333546226305,0.08286682471055462,4-5,0.11446632556529379,0.1904257482719428,0.1904257482719428,0.015779977102427283,1.3935669469081278,0.030114001720317255,0.7269597205729526,0.6261475007958025,-0.17597296970768828,0.08029344160299345,0.07392631673013178
c2,58,458,6-10,10,3.270874128659944,0.5095735783259348,9-10,0.24760298851000284,-0.19783175166564776,0.0,0.0,0.0,0.007318153164102917,-0.0034673452849716406,0.9955121335639545,0.9458290523122042,0.07129981535160637,0.344058362725556
c2,59,326,1-11,11,1.5080004513684728,0.5707258187288319,0-11,0.3285219398858987,-0.08906088094463513,0.0,0.0,0.0,0.005731773095779367,0.003739165195668242,1.4760921847984343,-1.008640603039469,0.00373006125403495,-0.000692495870450535
c2,59,422,1-5,5,1.9664431552923953,0.22204745604818865,4-5,0.05469792499927867,0.06711931257934961,0.06711931257934961,0.014903672609947769,0.46422562936893175,0.026189726994387666,0.3595896224715827,0.006554640360909398,0.08067086820749217,0.07287322865733417,0.10399311121691285
c2,60,297,1-3,3,1.805392858633469,0.6313573479685148,3-4,0.09888195412910468,0.08072084102237752,0.08072084102237752,0.05096369611367637,0.22671903807858368,0.01990336591624395,0.006053324830875902,0.022514066378988076,0.3102651091139382,0.10701868115775007,-0.07733022988782397
c2,60,374,3-11,11,3.1387720001300865,0.33839825033995563,0-11,0.02075893549711437,0.04720666327429707,0.04720666327429707,0.01597465225640957,0.2448447185583385,0.01500250286572816,0.005541679263598137,1.7644618991010201,-0.7044252594734319,0.0826228933469095,-0.013631462946631479
c2,60,475,8-10,10,1.5177690616033006,0.23679339469191096,10-11,0.10559066430230553,0.047543209490952934,0.047543209490952934,0.011257917969911425,0.3344149771189975,0.001311653038710921,0.007863632294699196,1.45516172561333,-0.33398843637970743,0.07232964759508945,0.21364749313393486
c2,61,325,10-11,11,1.981502125846866,0.3912064033343352,0-11,0.5805401423582398,0.025375578261662812,0.025375578261662812,0.009927088704274051,0.12182753639245057,0.0022237240321422488,-0.0007467998171576506,,,0.004160670438847454,-0.0019113253385949144
c2,61,432,5-11,5,2.049400559536703,0.4143064131468255,5-6,0.3323710839616364,0.3410276195127291,0.3410276195127291,0.14128992982431915,0.9029849173138942,0.026789047444112073,0.07508293329256904,0.015872723089189276,-0.013152296199158925,0.005910718111003786,-0.0023572730930124463
c2,62,262,6-11,11,1.9128755979807412,0.433102663628983,0-11,0.4454505848530882,-0.4437845264241162,0.0,0.0,0.0,0.07047150115251562,0.03025299163991399,0.4788188511085897,-0.03654804361045977,0.9988329101665827,-0.19338003413072336
c2,62,362,1-8,1,1.8026157069670374,0.8087612549033835,0-1,4.211375593261635,-0.8994777696650695,0.0,0.0,0.0,0.050612925173241514,0.014323578131530033,0.05863694429189178,0.052359777257675245,0.2542713681614292,-0.05123447595473926
c2,62,463,1-10,10,1.7001381608283161,0.21285136712807895,9-10,0.047564106319495605,0.05073613964144451,0.05073613964144451,0.010799256685482586,0.38496619406023175,0.04804687698508317,0.059367960275432896,0.4659758985151796,0.1501313562150931,0.08638102939453411,-0.0589891133018816
c2,63,324,8-11,11,1.8497978030724127,0.23024214065510007,0-11,0.19504484842391098,0.3166121923290979,0.3166121923290979,0.07289746891935575,1.157939777495543,0.08176249927166526,0.04959886214534506,0.005941291196397287,0.30816682164310716,0.7913616609895597,0.1276202887098632
c2,63,395,0-7,0,2.1646082268350013,0.6726283531724537,0-11,2.512694495336834,-0.5230425079434564,0.0,0.0,0.0,0.06946051794213606,0.0018140421699744946,0.004247259336877418,0.006696725397082687,0.5050395273273188,-0.3670072415671176
c2,63,487,2-11,11,4.450095776658624,1.7011881421995527,0-11,0.9368208245556825,0.946112907145037,0.946112907145037,1.6095160588170836,0.7147754558396542,0.07282302656253022,0.027485233250105975,4.904669201049373,-0.7227102861841104,0.9972481125662609,-0.29582872992406406
c2,64,401,4-8,4,1.9819017310105704,0.6295491018647017,3-4,1.8180732890546916,0.7323801666598715,0.7323801666598715,0.46106927614424265,1.0755039686507144,0.005814414885866635,0.13608332441650517,0.4356255436403526,-0.05634293888058134,1.1601812577217643,1.2880066681077926
c2,65,253,2-8,8,2.8928989517630437,0.33376580674982437,8-9,0.11953539190192422,0.2574840168610971,0.2574840168610971,0.08593936061282946,0.8709821350595018,0.06355399960188769,0.015884677190576332,0.037704125687583336,0.09752233149409298,1.6804261344749953,0.37877229436440096
c2,65,343,0-5,0,3.8909615859461995,0.6811984197002441,0-1,2.1652506158864493,0.21671766143735116,0.21671766143735116,0.14762772849225614,0.4827125073042136,0.00389929959143341,0.0003527833003680223,0.4284369154626258,-0.08213215181069133,0.39635917320891195,-0.16921086966916088
c2,65,429,1-10,1,2.2716885728711955,0.3611042486248175,1-2,0.8847476681253553,0.05412403971743984,0.05412403971743984,0.019544420694705893,0.26069533910381076,0.05002174273788018,0.07215429982162581,0.03828555753036437,0.03555990252720472,0.18265254870901865,-0.006240889438063918
c2,66,290,3-5,3,3.6864701402843285,0.1660001032753451,3-4,0.8379465851713095,-0.5419879205251839,0.0,0.0,0.0,0.1204508005069739,-0.04413810288254734,0.1811012622617211,0.2742987333088993,0.2760638532682935,0.05338987030670883
c2,66,411,1-7,7,2.1943663490823613,0.638642519275125,6-7,2.3326627377300637,-0.374676838841818,0.0,0.0,0.0,0.002123034214054052,0.0357072207185717,0.01778541773108319,0.1702503557586905,0.11381543497386284,0.39048495370150216
c2,67,300,0-8,8,1.7688249530172826,0.3411240405635343,7-8,0.03772366082061958,0.050196353208988936,0.050196353208988936,0.017123182828204637,0.2565486185121666,0.029797502593965977,-0.013341764817254662,3.4287574960165843,-0.9786259059000604,0.111408540821649,-0.04633843632211697
c2,67,382,1-6,6,1.7188214111565687,0.29823568105053067,5-6,0.14346356029976454,0.16358270410322695,0.16358270410322695,0.04878619916631333,0.7084287216013013,0.05392724572128706,0.2757329527240743,0.6360559926825717,-0.11889733295965454,0.20168874252279684,0.06079260017531268
c2,68,251,5-9,5,1.724186457813905,0.07100859929271053,4-5,0.0893194672354153,-0.022229256451255966,0.0,0.0,0.0,0.02401556990542667,0.026500863941345848,0.21809516341719343,0.3542269804375466,0.0031301024479854344,0.001006605292636971
c2,68,369,1-4,4,2.5112264741353294,0.12134752119609349,4-5,0.009778081472036253,0.12517984167481722,0.12517984167481722,0.015190263490958509,1.0155452134566112,0.056705586402559564,0.016878862766266774,0.23723992507869723,-0.12334990885494583,0.683825372119637,-0.19648202882444177
c2,68,488,5-10,5,2.0900575165961834,0.31733486902123853,5-6,0.1626071236156541,0.09508937363260761,0.09508937363260761,0.030175173927015148,0.4611240746699633,0.001559441742311264,0.007586362392448047,0.03909874127159812,0.004544368020563294,0.39600828657958087,-0.2305485718512863
c2,69,337,3-6,6,2.866979401309163,0.6283135652733081,6-7,0.1289342815046617,0.16678688426433683,0.16678688426433683,0.10479446189295208,0.4195366368144409,0.004581055988142757,-0.001569385883934949,0.1276972111235207,-0.046446847204775474,0.09490094434152828,0.38318657599510186
c2,69,417,3-5,5,2.367873548272151,0.5753055758706056,5-6,1.7535601483597196,0.10755095262384007,0.10755095262384007,0.06187466273469053,0.3150030735181435,0.03687569099601786,-0.01163468925826672,0.025867948623225865,-0.011087953588587593,0.017419609194517537,0.04114585882627976
c2,69,488,3-6,3,1.5830367953513491,0.454958261838728,3-4,0.8210978093026061,-0.2095964339531714,0.0,0.0,0.0,0.05202711273317733,-0.04141419341905143,1.029785287666359,-0.009754646696022329,0.2373721159761729,0.17248349866560733
c2,70,357,0-2,2,2.0424018000252957,0.7690440453157985,2-3,0.7128461296960307,-0.21709899041186154,0.0,0.0,0.0,0.009253287980186611,0.003999679514800904,0.12894804665719467,0.05186407073514138,0.0859830871682675,0.07452672718272269
c2,70,481,1-3,1,2.5742952910114365,0.5898833313402603,0-1,1.9295898799545879,-0.28350218966970453,0.0,0.0,0.0,0.0008440415839097247,0.000622026999765121,0.0031324152453205043,0.33577392601422495,1.1319575301907174,-0.48927435288056975
c2,71,346,1-2,2,2.094211880221811,0.3879955134577844,2-3,0.1120145966546131,0.39435251695404494,0.39435251695404494,0.15300700729895428,1.0081255441940773,0.22588910612150975,0.081567618560758,0.6983623955394157,-0.24149632991264053,0.47189512983022736,0.16242731505416802
c2,71,402,0-2,0,2.7081009836060037,0.7854429676417223,0-11,2.3890908238147714,-0.6705081838269322,0.0,0.0,0.0,0.0113199243948326,-0.005568494251935291,0.525104321737233,-0.05363930628063013,0.023976108239455365,0.018385494699204027
c2,72,253,1-10,10,2.315275715120028,0.4370705107127528,10-11,0.2456086640140839,0.07089150941094277,0.07089150941094277,0.03098458822343868,0.2791212988470269,0.0037521652460745483,0.003926983879655274,0.09423598489420881,-0.06725454630059152,1.6716476744029638,-0.7421552595901789
c2,72,360,1-8,1,1.5084160100025357,0.5386872366425317,0-1,1.8274829504415786,0.2658595226615854,0.2658595226615854,0.143215131597672,0.6608926568582225,0.0006609339534984463,0.00014551940312273722,0.17458513496961625,-0.0637699947719867,0.04541918107102301,-0.018558212827002356
c2,72,464,2-8,2,4.64042386782333,0.5292484800319865,1-2,0.2123768809107868,0.06149964729513044,0.06149964729513044,0.03254859485345106,0.2082093685963596,0.17282337251895982,-0.05155034259263175,0.2984912040599749,0.42372206658886175,1.104517088945959,0.9260459061466859
c2,73,325,2-8,8,2.1388212223566248,0.5345153036685681,7-8,0.14734444923708692,-0.004392340374767323,0.0,0.0,0.0,0.07347720179248762,0.061702219945643844,0.5154465893343937,1.003274386158512,0.23756494419784363,-0.07468238310158906
c2,73,437,2-8,8,1.663458938684291,0.6022724359885223,7-8,0.3255245317963452,0.02167460735454102,0.02167460735454102,0.01305401857051416,0.06947579153003124,0.003628883703022469,0.3214797756995459,0.13917253394123522,0.6910694804953404,0.14734444923708692,-0.004392340374767323
c2,74,285,5-9,5,4.371754599138262,1.2203171047857535,4-5,1.948159472556238,-0.01269066837485,0.0,0.0,0.0,0.08161969542537466,-0.04446808190331467,1.1217660392029836,-0.008838113094232991,1.8060089361550076,-0.6881100532995534
c2,74,367,0-6,0,4.616172918951191,1.013945526826003,0-1,0.2588541643226381,0.121813427138168,0.121813427138168,0.12351217955409068,0.21450577468572754,0.05408281768838968,0.05161272528074808,0.3438948078641075,-0.2912351923003078,0.8954362285643271,-0.42371194491724196
c2,74,473,0-8,0,4.41650919380167,0.9634650014309973,0-1,0.3378309995427615,-0.3283405268528894,0.0,0.0,0.0,0.012111770166238739,-0.0031997810362978073,0.07351230944493803,-0.03722094568163081,0.5809633015257103,-0.15636590756668622
c2,75,363,4-5,4,3.056763510944884,1.5587286658520705,3-4,2.5329695865894775,-0.04097243915442483,0.0,0.0,0.0,0.02989239301383476,-0.01980644225041224,,,0.006315946085171394,-0.0029787225209937395
c2,76,255,9-11,9,2.260708218693515,0.7583339509692042,8-9,0.25676686833845763,-0.24095810421869254,0.0,0.0,0.0,0.002145473636777929,0.0015401880595922852,0.10254394186051355,0.08234233721526593,0.2877556619454465,-0.2150519189875005
c2,76,398,2-5,5,2.6386108293776322,0.7283106245639326,4-5,2.213662028655615,0.2730470550434534,0.2730470550434534,0.19886307119404,0.5453536944970755,0.0033212626470152514,0.025864738646572776,2.053740668232964,-0.2874679206482209,0.342183913674076,0.2335333082715359
c2,76,478,2-6,6,3.5173972761569376,0.19689817729847459,6-7,0.037178398008576787,0.7376940752006208,0.7376940752006208,0.14525061881088608,1.578643677449776,0.004166155943992705,0.01136204927153481,0.03916457593664742,-0.0233933418471262,0.9091537332606605,0.8551001453097606
c2,77,351,2-8,2,1.6252026786775342,0.3383250084771352,2-3,0.9449947053311468,-0.023672428475178142,0.0,0.0,0.0,0.002962782718398612,0.005268050200311817,0.8210011261173049,-0.35564016698454065,0.7857596853787818,1.1340100195570626
c2,77,459,4-7,4,1.7605866137428703,0.2608908108644774,4-5,0.42286610867563323,0.22562875055613973,0.22562875055613973,0.058864467686930204,0.9275218036344235,0.01421681516808799,0.0016820332647465939,0.21213719863177136,-0.06484388870839877,0.012213034439017978,0.02129540788869195
c2,78,321,2-3,2,2.300594434308764,0.8891463994636082,1-2,4.169432441822265,-0.842126065630644,0.0,0.0,0.0,0.00237427980963595,-0.0009360735677379384,0.2417488595018346,0.2873344117163457,1.2348584426540432,-0.2585671473965938
c2,78,397,0-9,9,1.9120456312595757,0.16812011235752955,9-10,0.08992702484642405,0.08442541989604589,0.08442541989604589,0.014193611078754846,0.6685956321830803,0.012236793063072219,-0.007698755422218983,0.12212620974278114,0.4101279135602001,0.07090937677169346,-0.0024356871735345537
c2,78,478,0-5,0,2.1623591169177376,0.2611993770000467,0-1,1.2939254763821135,0.5025494007925633,0.5025494007925633,0.1312655903987643,1.3160070834942184,0.3109027912245572,-0.24472267256184232,0.68779554780346,-0.2085506258279184,0.06651890391033796,-0.02892802102153725
c2,79,312,5-7,7,7.451410109249668,1.202914011115805,7-8,0.030152287037466214,0.97456549950273,0.97456549950273,1.172318494101907,0.8951317289097199,0.02773036441081406,-0.0028536689594176427,1.1474322102830803,-0.5903189110485447,0.020811594548730283,0.028540910819546562
c2,79,447,5-8,5,2.236277081539316,0.24346444779094867,5-6,0.5073155199376815,0.5183787396600539,0.5183787396600539,0.12620679359790296,1.3608541710386906,0.0988207246362593,-0.03743158443657018,0.609530707179533,-0.2752355953178729,0.0422906749641938,-0.0020777436258061915
c2,80,293,1-11,11,4.788273203534512,0.6887311852105489,0-11,8.62770192940262,-0.523893562961959,0.0,0.0,0.0,0.024689296432136864,-0.004174396271064657,1.454621673070617,0.11306907436402325,0.21064920038700524,-0.15173482164025168
c2,80,385,0-6,0,2.520878002254405,1.2245284142110378,0-11,1.2460448860252085,0.5145281607432479,0.5145281607432479,0.6300543527418513,0.5917325153803846,0.0071274419423649135,-0.002196747791926846,2.2413476884289296,0.7810887436823655,1.0423086673255315,-0.10509339054284583
c2,80,445,0-2,0,1.9366295405210991,0.5009220855871912,0-11,0.47183841270487614,0.1559995771249556,0.1559995771249556,0.07814363352415264,0.47494118699298327,0.003196861094404265,0.012324346487267645,0.7215968945581754,0.4182450912939186,0.0542795926139196,0.012286561589424302
c2,81,289,8-11,8,2.625497946704171,0.1455242285756313,8-9,1.5110514648695337,0.24651733638820605,0.24651733638820605,0.03587424520841309,1.2576081641289503,0.0018630912611831418,0.026874627205257857,0.20249567939388396,-0.09384561914841923,0.8097333157590267,-0.43930334570585416
c2,81,355,7-9,9,2.2277600829951254,0.46329467560936877,8-9,1.2084419822799055,0.03997465417285917,0.03997465417285917,0.018520044437611488,0.1588598859785745,0.1742148240867751,-0.08013158152917114,0.26062851956482047,0.012017527946498852,3.2111983478763335,-1.3020083094338915
c2,81,432,4-11,11,1.930799556368151,0.11264368797987023,0-11,1.3214360630210695,-1.1128162863034066,0.0,0.0,0.0,0.022240582623361906,0.014643857902570404,0.80341900264745,-0.3236655745214412,0.33360706179852995,0.4062171257576024
c2,82,273,9-11,9,3.409185736163487,0.7035435636200793,8-9,0.5262488295114597,-0.021592130070021587,0.0,0.0,0.0,0.017332762275117545,-0.007526700557432297,0.032682357336284655,0.13187436286735849,0.0662342169000278,0.06307849220257085
c2,82,354,5-10,5,1.7722036231975078,0.15860760804081364,4-5,4.265604621566051,-1.5199662240560428,0.0,0.0,0.0,0.007603609408510458,0.009014055050759081,0.00239146469127769,0.30391358566739285,0.040276173578976185,0.12486001502992315
c2,82,449,5-7,7,3.310825470072603,0.2834137834057109,6-7,1.1920670759569705,-0.15123517958874877,0.0,0.0,0.0,0.0027708564220142533,0.021234934266956735,0.13901601367312721,-0.10496113719774756,0.3782748903333497,-0.24259974251023145
c2,83,307,1-10,1,2.297720920077911,0.25045134802083524,1-2,0.6966356976409438,0.3718611713158506,0.3718611713158506,0.09313313163266154,1.1950946180938549,0.0033855945756360636,0.005409782885885979,1.4548586964590533,0.36976756131432054,0.8906922526840216,0.4211726212312613
c2,83,387,2-3,3,5.988651407108223,1.5373907040463983,3-4,2.1973691924498926,0.17107949029404912,0.17107949029404912,0.26301601803106717,0.20027213920473938,0.01853095790661006,0.027785847947132465,0.0449234540440827,-0.0018651585748631141,1.1833241561735433,0.23363624619619427
c2,83,467,2-11,11,2.913833103115296,0.09530785143644893,0-11,0.07760375387261005,0.08983341979165159,0.08983341979165159,0.00856183022753088,0.9704310572759725,0.008944120534804388,-0.0021040076585167235,2.429895296097412,-0.7212347957130258,0.0021962327856993942,0.008956631562349035
c2,84,311,5-11,11,1.6470429209371868,0.7906886784612269,0-11,2.747193425359584,-1.1602026417003328,0.0,0.0,0.0,0.0027557591103088155,0.02004398265669758,0.005143095788593853,-0.004600157692040023,0.7177662724797744,-0.15866064131144275
c2,84,431,0-1,1,1.940295324629677,0.9209855146154136,1-2,6.3900727146824,0.7060899857206246,0.7060899857206246,0.6502986488636995,0.8679252875171394,0.007563320288268623,0.003954952305818183,0.21805273800080255,0.7496363750152277,1.8106192248271213,0.4926280028127308
c2,85,279,5-6,5,4.5344619226974405,0.9205394272356937,4-5,0.0851882302877095,0.1838643557589258,0.1838643557589258,0.16925438873938137,0.3329658202734019,0.006800462399798972,0.0023793220835359747,0.07068857324141233,0.019847971756467644,1.044077779579202,-0.5909487304794785
c2,85,378,9-11,9,1.6742893123165277,0.36951292581247963,8-9,0.5226107140044368,0.008608461599454276,0.008608461599454276,0.0031809378323587275,0.04553279389126976,0.010715473553638203,0.038008871203142204,0.008029222871561123,-0.002430310721058481,0.019773072222100903,0.08118470641405093
c2,85,463,6-10,6,2.009312982514695,1.2275886591533482,6-7,4.044626986568754,-1.5010178610800415,0.0,0.0,0.0,0.004809515938375136,-0.0023751849496995306,0.03841612393789937,0.03423991503503484,0.3677573908975893,-0.3255698804747066
c2,86,305,5-9,5,5.9589002516591165,0.04420297223436176,4-5,1.0391113225286124,-0.938580014621683,0.0,0.0,0.0,0.002262068798928484,0.002619731372097661,0.05058336230210115,-0.02916531511328303,0.021501042645476656,0.0008060778409784627
c2,86,399,7-8,7,2.620419815145872,0.3830534116184534,6-7,0.140351782499525,0.22657628174191285,0.22657628174191285,0.08679081771306361,0.7433242973877862,0.1545953863203984,0.021553432387276167,1.358722744005663,0.33287144252394585,2.226068368886768,-0.2705975893857411
c2,87,279,2-10,2,4.044436294052063,0.6234004951212011,1-2,0.259246391506636,0.16316809613765693,0.16316809613765693,0.10171907192019906,0.41488586742706246,0.002439171103155923,0.0032212976612601744,0.23796642841210916,0.16348612826135703,0.06686070480528672,-0.04725299184104677
c2,87,336,5-9,9,2.4952670582684586,0.4556380945562264,9-10,1.8419714816276005,0.4065416796347838,0.4065416796347838,0.18523587626648072,0.9430554782295721,0.00647810789171385,0.022003383208995368,2.2002166865097257,0.17288798696751506,0.046895903727268,0.10882216276335595
