split,base_id,shots,family,omega,t1,tphi,clean_z_sum,rotation_slope,rotation_score,relaxation_score,ridge_coherence,raw_rotation_score,raw_relaxation_score,raw_ridge_coherence,ara_prediction,bloch_prediction,z_prediction,native_prediction,time_shuffle_prediction,axis_shuffle_prediction,ara_correct,bloch_correct,z_correct,native_correct,time_shuffle_correct,axis_shuffle_correct,direction_correct,ridge_correct,heldout_mae,heldout_raw_mae,heldout_z_mae,antipodal_obs_mae,reconstruction_rmse,raw_reconstruction_rmse,radius_mae,raw_radius_mae,raw_unphysical_fraction,native_template_mse,ara_bloch_max_state_diff,ara_bloch_max_score_diff,ara_bloch_disagreement,axis_permutation
target,T0104,32,C,-1.3358081999044162,2.8756449165446254,1.6408423538473762,29.812574433646994,-1.2931744431366112,1.2931744431366112,0.6006895142142026,0.7596405349151176,1.2929109537403332,0.6015625,0.761096894729482,C,C,T1,C,U,C,1,1,0,1,0,1,1,,0.11532838631738955,0.11539398868409458,0.1773218440498429,0.18461538461538463,0.14385537932392475,0.14403500194925967,0.11097624987237756,0.11157310475097551,0.046153846153846156,0.02081236743103031,0.0,0.0,0,102
target,T0105,32,U,1.4735346411765429,2.2892112259370974,2.319347985675285,0.0,1.4327232875131497,1.4327232875131497,0.048485356424788476,0.9902511305706252,1.4316029832463308,0.0546875,1.0579600777335059,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.096868388192401,0.10750320512179064,0.519763487588243,0.15330528846153846,0.12959360890545765,0.14249063732643072,0.011968018641152921,0.06453020788126185,0.7846153846153846,0.05419527658050693,0.0,0.0,0,120
target,T0105,32,T2,1.4735346411765429,2.2892112259370974,2.319347985675285,0.0,0.029201990605473203,0.029201990605473203,0.14661804290551902,0.3701969631522255,0.030198047169404076,0.1484375,0.3701969631522255,T2,T2,U,T2,T2,T2,1,1,0,1,1,1,,1,0.12452465223545715,0.1246347647540051,0.2413473888600794,0.1859375,0.15224951464813552,0.1524929128844157,0.1179022553230378,0.11922761914582249,0.046153846153846156,0.02317530239007615,0.0,0.0,0,021
target,T0105,32,T1,1.4735346411765429,2.2892112259370974,2.319347985675285,34.16554402802796,0.02867443272021117,0.02867443272021117,0.782545317918887,0.936126516355928,0.0323315464025786,0.796875,0.951981097339728,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.10835768560996926,0.11561478405627552,0.3816624306441997,0.16021634615384617,0.14311194086533152,0.151414516271091,0.06996710581873875,0.08831084951552587,0.26153846153846155,0.022816711894591554,0.0,0.0,0,210
target,T0105,32,C,1.4735346411765429,2.2892112259370974,2.319347985675285,34.16554402802796,1.4821847931510184,1.4821847931510184,0.8567944879382293,0.8627818065589057,1.4808373718543386,0.859375,0.8649600924659346,C,C,T1,C,U,T2,1,1,0,1,0,0,1,,0.13348345057592403,0.13406745023631572,0.1970774488914184,0.17337740384615385,0.16260930927828743,0.1634700397314131,0.11393181453666117,0.11600257607363361,0.07692307692307693,0.026939702971975458,0.0,0.0,0,210
target,T0106,32,U,-1.3780570576218814,2.909442950427303,1.7037265093474454,0.0,-1.3755774765424047,1.3755774765424047,-0.041683530100761916,0.9911411620884258,1.380883050964094,-0.0390625,1.055095023707514,U,U,U,U,U,C,1,1,1,1,1,0,1,1,0.11589772107608612,0.1268100596490921,0.5054760780015551,0.15823317307692308,0.1430992503903975,0.1570097651629428,0.009106755653424925,0.0648005184258126,0.7692307692307693,0.07498587070536446,0.0,0.0,0,021
target,T0106,32,T2,-1.3780570576218814,2.909442950427303,1.7037265093474454,0.0,-0.07928754098668533,0.07928754098668533,-0.008113131634770232,0.2257589315273723,0.08111649890199835,-0.0078125,0.2257589315273723,T2,T2,U,T2,T2,T2,1,1,0,1,1,1,,1,0.140049458106957,0.14125834988251107,0.16021984342430728,0.1951923076923077,0.16718136494796942,0.16845304954846932,0.12369843885924971,0.12769708843986488,0.06153846153846154,0.028659946580851296,0.0,0.0,0,021
target,T0106,32,T1,-1.3780570576218814,2.909442950427303,1.7037265093474454,29.593050974742034,0.030969025442485858,0.030969025442485858,0.7590083436078391,0.9170930583043297,0.03188178083255336,0.7890625,0.9501145361898777,T1,T1,T1,T1,T2,T1,1,1,1,1,0,1,,,0.1323179592782539,0.13825228504560366,0.3101724796081517,0.1719951923076923,0.1542132454605963,0.16298315793172236,0.08816305680446601,0.10878685528730903,0.2923076923076923,0.026337401804649482,0.0,0.0,0,102
target,T0106,32,C,-1.3780570576218814,2.909442950427303,1.7037265093474454,29.593050974742034,-1.6443308618918835,1.6443308618918835,0.642239248462868,0.7675503196478222,1.6458571337999257,0.640625,0.7675503196478222,C,C,T1,C,T2,T2,1,1,0,1,0,0,1,,0.12657301852330827,0.1269483922645941,0.1799314321335587,0.17674278846153846,0.16378887855811433,0.1642187446866889,0.10065413138112188,0.10207291508232538,0.046153846153846156,0.02783665694816879,0.0,0.0,0,120
target,T0107,32,U,1.5585283281734619,2.419393636520601,2.3876194128561155,0.0,1.5649011450357644,1.5649011450357644,0.12710089218247744,0.9786005708254621,1.563993599967287,0.1328125,1.0352684089201158,U,U,U,U,U,T2,1,1,1,1,1,0,1,1,0.10312232209747109,0.10897967737041245,0.5387648056533331,0.15132211538461537,0.13927001939663522,0.1456539922082765,0.0387518800563225,0.07229691783190555,0.5692307692307692,0.025630933802263587,0.0,0.0,0,021
target,T0107,32,T2,1.5585283281734619,2.419393636520601,2.3876194128561155,0.0,-0.08349641949800284,0.08349641949800284,-0.047294539574826294,0.3805254161869597,0.08400497603494349,-0.046875,0.3805254161869597,T2,T2,U,T2,U,U,1,1,0,1,0,0,,1,0.14259837686098112,0.1429680251138229,0.30483547499906927,0.18671875,0.1786330842668005,0.17893200290562883,0.13686742344221997,0.13817472856536517,0.07692307692307693,0.03204284691647394,0.0,0.0,0,120
target,T0107,32,T1,1.5585283281734619,2.419393636520601,2.3876194128561155,33.102019127149255,-0.011692976644255379,0.011692976644255379,0.6700661089333564,0.9479902812684491,0.01197751912602605,0.703125,0.9923047607050591,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.10794558639858458,0.11198716757773149,0.42913786807426646,0.1639423076923077,0.13495728429495826,0.14022894145721151,0.07341914629726415,0.08642298374109712,0.23076923076923078,0.019774002743355713,0.0,0.0,0,021
target,T0107,32,C,1.5585283281734619,2.419393636520601,2.3876194128561155,33.102019127149255,1.6522943987173244,1.6522943987173244,0.7399011475588995,0.8364023273788885,1.6527110066893194,0.75,0.8445692637829314,C,C,T1,C,U,T2,1,1,0,1,0,0,1,,0.13313238900852342,0.13377280458158725,0.20029291861541762,0.17608173076923078,0.15553013662672424,0.15643694591367382,0.11046694617147129,0.11320334993252451,0.07692307692307693,0.023669785510234017,0.0,0.0,0,210
target,T0108,32,U,-0.9125420841972658,2.750659084926585,1.8692538298005734,0.0,-0.9061988708481935,0.9061988708481935,0.15119253702866645,0.9765200965433259,0.9086126720434168,0.15625,1.0230947785090696,U,U,U,U,U,C,1,1,1,1,1,0,1,1,0.10976946324517364,0.11763517895211777,0.47309024234681635,0.16538461538461538,0.13979912602517158,0.14885462858761886,0.02548548532026544,0.06670673035542125,0.6461538461538462,0.040668227526976575,0.0,0.0,0,021
target,T0108,32,T2,-0.9125420841972658,2.750659084926585,1.8692538298005734,0.0,-0.10452013491678397,0.10452013491678397,-0.06139326335713132,0.35340765399867013,0.10583205065959972,-0.0625,0.35340765399867013,T2,T2,U,T2,T2,T2,1,1,0,1,1,1,,1,0.1379956992831478,0.13827245527315932,0.17672107086920916,0.19441105769230768,0.16883270655309268,0.1693283825187246,0.12943140336207573,0.1309598480394875,0.046153846153846156,0.02873008276511273,0.0,0.0,0,021
target,T0108,32,T1,-0.9125420841972658,2.750659084926585,1.8692538298005734,30.651539326019122,0.04030722869509396,0.04030722869509396,0.6250315161431672,0.8836962093045552,0.04207954965833555,0.625,0.88491100947177,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.10591652232351735,0.10963616959915266,0.3817222392207173,0.16700721153846154,0.1378122738373346,0.14370378633986935,0.06924655790086418,0.08145719173630836,0.27692307692307694,0.02020070947850577,0.0,0.0,0,021
target,T0108,32,C,-0.9125420841972658,2.750659084926585,1.8692538298005734,30.651539326019122,0.06547352115967574,0.06547352115967574,0.5815985470871912,0.7265614530006566,0.06463891572575206,0.578125,0.7265614530006566,T1,T1,T1,C,T2,T2,0,0,0,1,0,0,0,,0.13327457458164868,0.1339039709327299,0.17395020202441616,0.17806490384615384,0.1671031233003322,0.1677197503397713,0.11603347328325501,0.11794111818871794,0.046153846153846156,0.029395350383552756,0.0,0.0,0,201
target,T0109,32,U,-1.5043184299647834,2.4766098980961173,1.785375786795575,0.0,-1.4870284817528383,1.4870284817528383,-0.1255393575701779,0.9785194624982633,1.4847205964531283,-0.1328125,1.0317893208206996,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.10157730475489417,0.11216514072675055,0.5074835719768851,0.14933894230769232,0.13161673798743037,0.14567502351170344,0.024606544158141917,0.07449257635324288,0.6,0.037758794968845925,0.0,0.0,0,012
target,T0109,32,T2,-1.5043184299647834,2.4766098980961173,1.785375786795575,0.0,-0.05878533236122607,0.05878533236122607,0.16385427629285795,0.3049909633005245,0.058763569468174,0.1640625,0.3049909633005245,T2,T2,U,T2,T2,U,1,1,0,1,1,0,,1,0.1305371034564757,0.13065092672654818,0.24434219107805488,0.18233173076923076,0.1631101622889676,0.16315455201066403,0.12042310103548877,0.12072161566383581,0.03076923076923077,0.027100713393715923,0.0,0.0,0,120
target,T0109,32,T1,-1.5043184299647834,2.4766098980961173,1.785375786795575,32.653441100785294,-0.018376145235661733,0.018376145235661733,0.7031986863123838,0.9099182443578768,0.01427431017403143,0.71875,0.9294954826442836,T1,T1,T1,T1,T2,T1,1,1,1,1,0,1,,,0.1058111789025046,0.11392744225982054,0.4052394698364521,0.1557091346153846,0.14374688106731218,0.15126423567291677,0.07975905575674233,0.0968201713413901,0.24615384615384617,0.022803985500659842,0.0,0.0,0,102
target,T0109,32,C,-1.5043184299647834,2.4766098980961173,1.785375786795575,32.653441100785294,-1.5755515526384756,1.5755515526384756,0.7238815678505133,0.8440687329041188,1.5784733744755717,0.7265625,0.8464983332385485,C,C,T1,C,U,T2,1,1,0,1,0,0,1,,0.13044969945673754,0.13082931833145345,0.18677446047432295,0.17361778846153847,0.15739716031968826,0.15803142886931348,0.1169507478449766,0.11903587701945517,0.07692307692307693,0.02423329181717922,0.0,0.0,0,120
target,T0110,32,U,-1.0220284884777118,1.742510022951686,1.4252447797535204,0.0,-1.0240247557617803,1.0240247557617803,0.031029094730598946,0.9325740211458344,1.0203807308911972,0.0390625,0.956832916082483,U,U,U,U,U,C,1,1,1,1,1,0,1,1,0.09583301753205593,0.10333297865934532,0.5424704591627105,0.15234375,0.12473863151319078,0.13533106013707963,0.02467089141356572,0.07035331170651424,0.676923076923077,0.07529377900203749,0.0,0.0,0,201
target,T0110,32,T2,-1.0220284884777118,1.742510022951686,1.4252447797535204,0.0,0.7094386403349864,0.7094386403349864,0.02336230575737716,0.33964799903634013,0.7085658587566626,0.0234375,0.33964799903634013,U,U,U,T2,T2,U,0,0,0,1,1,0,,1,0.15234663529629297,0.15233755161720802,0.19034026930900388,0.19651442307692307,0.18391190147682462,0.18391582644533408,0.16707670047602327,0.16722621434275742,0.015384615384615385,0.03371490926623826,0.0,0.0,0,012
target,T0110,32,T1,-1.0220284884777118,1.742510022951686,1.4252447797535204,39.37452774880483,0.056912934655708784,0.056912934655708784,0.6562691082034828,0.9188895600785034,0.05412179266839886,0.6640625,0.9545788281831302,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.11426597263535306,0.12483595861053658,0.2689666120962232,0.16556490384615385,0.1495918341992313,0.1634518056720967,0.0754731245617065,0.10861811306970727,0.35384615384615387,0.02752459568582001,0.0,0.0,0,201
target,T0110,32,C,-1.0220284884777118,1.742510022951686,1.4252447797535204,39.37452774880483,1.093190911499382,1.093190911499382,0.7337982316357212,0.9010983939065935,1.0856145014697172,0.734375,0.9010983939065935,C,C,T1,C,U,T2,1,1,0,1,0,0,0,,0.12704848064474064,0.12731335122856108,0.14228008601589462,0.17421875,0.15823467035329097,0.15853699790846879,0.09966090208711666,0.10069767956552027,0.046153846153846156,0.02549254462222461,0.0,0.0,0,021
target,T0111,32,U,0.9666569643204699,2.206517167571694,1.624705748976721,0.0,0.9780373650190158,0.9780373650190158,0.08537266261496931,0.9940287768542402,0.9768422199761042,0.0859375,1.0450961387715916,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.0981856232666681,0.10872947825314991,0.5135038509708044,0.15763221153846155,0.13113628379915931,0.14148662384292762,0.012192674187167577,0.060304259420911506,0.7230769230769231,0.06780762840190578,0.0,0.0,0,021
target,T0111,32,T2,0.9666569643204699,2.206517167571694,1.624705748976721,0.0,0.2920101806630043,0.2920101806630043,-0.07026915834941305,0.34632820980631207,0.2911853452692453,-0.0703125,0.34632820980631207,T2,T2,U,T2,T2,T2,1,1,0,1,1,1,,1,0.13272017476503417,0.13288944037990366,0.24414743185634555,0.18058894230769232,0.17010666470428157,0.17017517053825354,0.13214080837022352,0.1327065074340695,0.03076923076923077,0.028565488713626682,0.0,0.0,0,012
target,T0111,32,T1,0.9666569643204699,2.206517167571694,1.624705748976721,34.87362144173199,0.01722105712249291,0.01722105712249291,0.7258314662481425,0.8995383923069433,0.01966782785239876,0.75,0.9280598455538407,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.10340617552434846,0.11274070340026175,0.3284113668814736,0.15438701923076922,0.12995062733863919,0.13820902562261975,0.08132959186990338,0.10171005353018084,0.3076923076923077,0.01954695509872313,0.0,0.0,0,120
target,T0111,32,C,0.9666569643204699,2.206517167571694,1.624705748976721,34.87362144173199,0.5649258113417187,0.5649258113417187,0.8778482590811731,0.9294885916814757,0.5723619062536714,0.890625,0.9416185526956682,T1,T1,T1,C,U,T2,0,0,0,1,0,0,1,,0.12292100531441945,0.12398492430813807,0.15900540242953357,0.18948317307692308,0.15548027320878616,0.1571786214843824,0.09778313382603526,0.10064199618203222,0.07692307692307693,0.02608829213706788,0.0,0.0,0,120
target,T0112,32,U,-1.0413839057420362,2.9461925792038595,1.6773343464011883,0.0,-1.04067366011302,1.04067366011302,-0.06787914966249582,0.9615048778363454,1.039169618876052,-0.078125,1.048034502198227,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.1020224769074304,0.1130654283432646,0.4745095985070467,0.1584735576923077,0.12852804629017567,0.14147701793622727,0.015863069057409713,0.06967789778002081,0.7692307692307693,0.06796166603998338,0.0,0.0,0,120
target,T0112,32,T2,-1.0413839057420362,2.9461925792038595,1.6773343464011883,0.0,0.07815255440345795,0.07815255440345795,0.04761608381339985,0.28767300523719397,0.07909183853329957,0.046875,0.28767300523719397,T2,T2,U,T2,T2,T2,1,1,0,1,1,1,,1,0.1315105065934451,0.13181334247641818,0.2322966215291934,0.1915264423076923,0.16647753479561408,0.16684217961673395,0.1376619499718645,0.13868950475976743,0.046153846153846156,0.027831827323266157,0.0,0.0,0,021
target,T0112,32,T1,-1.0413839057420362,2.9461925792038595,1.6773343464011883,29.35777816406489,0.0013512455577542454,0.0013512455577542454,0.701016481234805,0.8743079503699109,0.0048048610053893995,0.7265625,0.9070653635421638,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.11510723420784123,0.11953263315598422,0.3579743792205784,0.17493990384615385,0.1442048335250019,0.1502210337992148,0.08318955757908494,0.09878803239179221,0.2923076923076923,0.022652819182867913,0.0,0.0,0,021
target,T0112,32,C,-1.0413839057420362,2.9461925792038595,1.6773343464011883,29.35777816406489,-0.9171237609423657,0.9171237609423657,0.6278706296807612,0.7779247119029816,0.9020101664642316,0.6171875,0.7779247119029816,C,C,T1,C,T2,C,1,1,0,1,0,1,1,,0.140164709257814,0.14192680064565555,0.17090645161260296,0.18846153846153846,0.1744031947155441,0.17877105265028015,0.12024597873755441,0.1266690133262004,0.06153846153846154,0.03348547225663124,0.0,0.0,0,102
target,T0113,32,U,0.8679795168763941,2.9213179976709007,1.2521109975304796,0.0,0.8737006080583931,0.8737006080583931,-0.16165375211975358,0.9914036283261823,0.8699179504197438,-0.1796875,1.0337925786397641,U,U,U,U,U,T2,1,1,1,1,1,0,1,1,0.10916181026654259,0.11999248292903417,0.47818713662230794,0.16286057692307693,0.13552615814571564,0.14878688258527717,0.01720755413206602,0.07284861966385431,0.7846153846153846,0.03317728234102514,0.0,0.0,0,210
target,T0113,32,T2,0.8679795168763941,2.9213179976709007,1.2521109975304796,0.0,0.28292471794401486,0.28292471794401486,0.023422285769397568,0.3336625338785211,0.28286891623320864,0.0234375,0.3336625338785211,T2,T2,U,T2,U,U,1,1,0,1,0,0,,1,0.133225732984804,0.13322084814794888,0.1826512817709864,0.18587740384615384,0.1672714752422466,0.1672716500994054,0.15147883970679177,0.15150885849706236,0.015384615384615385,0.02867788217756174,0.0,0.0,0,201
target,T0113,32,T1,0.8679795168763941,2.9213179976709007,1.2521109975304796,29.516639812942465,-0.025578696455918086,0.025578696455918086,0.5583829775143225,0.8393022402441574,0.027016786079924773,0.5625,0.844562646498322,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.1101455943471798,0.12117763000571947,0.4448099018616232,0.14543269230769232,0.14709672922537204,0.15642823239632306,0.07848250851436989,0.10275554102283026,0.35384615384615387,0.024537679793215698,0.0,0.0,0,201
target,T0113,32,C,0.8679795168763941,2.9213179976709007,1.2521109975304796,29.516639812942465,-2.2778556404149723,2.2778556404149723,0.7346089727223197,0.8050681882590569,2.2706112292091496,0.734375,0.8050681882590569,C,C,T1,C,U,C,1,1,0,1,0,1,0,,0.1317077747082838,0.131803086792287,0.1409884605926425,0.18100961538461538,0.16880994189298995,0.16890481715434674,0.10334066141676153,0.10402405170248923,0.03076923076923077,0.02881498893295487,0.0,0.0,0,102
target,T0114,32,U,1.3705288952467969,1.9905535628412239,2.24026952797714,0.0,1.36741356439884,1.36741356439884,0.05415798679475792,0.975993789942077,1.3660191439880118,0.0546875,1.0134111996089181,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.10374876760635335,0.11171760951892677,0.45554688948652494,0.16177884615384616,0.11937506555128649,0.1290790989529236,0.020742700786669323,0.06246370297376525,0.7076923076923077,0.06959493842843112,0.0,0.0,0,102
target,T0114,32,T2,1.3705288952467969,1.9905535628412239,2.24026952797714,0.0,-0.004179289671216712,0.004179289671216712,0.061852252754524883,0.31419240867879195,0.004547918037964205,0.0625,0.31419240867879195,T2,T2,U,T2,T2,T2,1,1,0,1,1,1,,1,0.13276733106635952,0.13277300250027713,0.27110265690533586,0.18623798076923076,0.1656685777588762,0.16573878514761867,0.13150711325887557,0.13221832414400225,0.046153846153846156,0.027698174722202516,0.0,0.0,0,102
target,T0114,32,T1,1.3705288952467969,1.9905535628412239,2.24026952797714,36.851406496082646,0.14772960144530872,0.14772960144530872,0.6549702194634035,0.9323823306687797,0.14296131410408683,0.6796875,0.9764711232603147,T1,T1,T1,T1,T2,T1,1,1,1,1,0,1,,,0.11942080470970706,0.12426315980777644,0.24556324891414544,0.16826923076923078,0.15951818722537955,0.16610646623337935,0.07600203425569264,0.09400508317039141,0.26153846153846155,0.027591475438826816,0.0,0.0,0,012
target,T0114,32,C,1.3705288952467969,1.9905535628412239,2.24026952797714,36.851406496082646,2.105562146774779,2.105562146774779,0.693075442659283,0.8380058249370155,2.1002020832430284,0.6953125,0.8380058249370155,C,C,T1,C,T2,C,1,1,0,1,0,1,1,,0.12374443063811831,0.1250096520521894,0.19573485767849633,0.1801081730769231,0.15507126685247677,0.15660364533006604,0.11666588995509738,0.11969797614928128,0.06153846153846154,0.02579637290536728,0.0,0.0,0,102
target,T0115,32,U,1.5382268390480327,1.697024578139707,2.016712097972147,0.0,1.524864888951435,1.524864888951435,-0.02851966882460294,0.9722876840233514,1.5250437597260336,-0.03125,1.0024661660190213,U,U,U,U,T2,U,1,1,1,1,0,1,1,1,0.10206281995660708,0.11171937549337281,0.5142003364925395,0.15594951923076922,0.13503588650095688,0.1442003858625173,0.02320509279988926,0.06375589922832989,0.6,0.028994140867924983,0.0,0.0,0,201
target,T0115,32,T2,1.5382268390480327,1.697024578139707,2.016712097972147,0.0,-0.047762673212021226,0.047762673212021226,-0.09957867356938672,0.4361269938956288,0.0495213967313962,-0.1015625,0.4361269938956288,T2,T2,U,T2,T2,T2,1,1,0,1,1,1,,1,0.15475501411054396,0.15532733670455814,0.22804552999511188,0.18431490384615384,0.19069301142910314,0.19124078222449267,0.15556258033018414,0.15724328682902294,0.06153846153846154,0.036590305331495675,0.0,0.0,0,102
target,T0115,32,T1,1.5382268390480327,1.697024578139707,2.016712097972147,39.868746012247435,0.030003305973955792,0.030003305973955792,0.7045704261740531,0.9722864511416077,0.02901452487069798,0.703125,0.9773619914633511,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.10162757290620589,0.10948741943075858,0.2870584721816236,0.15342548076923077,0.1318771449948876,0.13783837795491555,0.06707797102258323,0.08379606915477854,0.2923076923076923,0.01952225281847351,0.0,0.0,0,201
target,T0115,32,C,1.5382268390480327,1.697024578139707,2.016712097972147,39.868746012247435,1.8359933043432144,1.8359933043432144,0.8242041471205459,0.9440946527391999,1.8337030670204015,0.828125,0.9474877388134437,C,C,T1,C,U,T2,1,1,0,1,0,0,1,,0.10969419256660204,0.11032157576832026,0.15580627708571096,0.17878605769230768,0.13850568541306557,0.13916021137952558,0.09943154938729393,0.10135610365782952,0.09230769230769231,0.01992267354118385,0.0,0.0,0,120
target,T0116,32,U,-1.4499517863571585,2.2765208932109955,1.7441800694267173,0.0,-1.4372979027435522,1.4372979027435522,-0.09666768936729674,0.9407720032855085,1.4359489953440623,-0.1015625,0.9752775100932908,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.106208321383627,0.11602620437913377,0.4892014777343812,0.15775240384615385,0.13557816404133824,0.14449001013087215,0.029676528877581113,0.07016097172338787,0.6461538461538462,0.06095342440753229,0.0,0.0,0,012
target,T0116,32,T2,-1.4499517863571585,2.2765208932109955,1.7441800694267173,0.0,0.023210007739286328,0.023210007739286328,0.007367725230686219,0.23902120497187385,0.02313985797438823,0.0078125,0.23902120497187385,T2,T2,U,T2,U,T2,1,1,0,1,0,1,,1,0.12526711072856997,0.12529700184083398,0.2611072711392083,0.19507211538461539,0.16099877744264285,0.16101879367872263,0.13542200701208068,0.13574962813917826,0.03076923076923077,0.026454965719005286,0.0,0.0,0,012
target,T0116,32,T1,-1.4499517863571585,2.2765208932109955,1.7441800694267173,34.27252343802257,0.019307859147423324,0.019307859147423324,0.6480255374258568,0.9669467008050161,0.019184821992975394,0.6484375,0.9769642013443339,T1,T1,T1,T1,T2,T1,1,1,1,1,0,1,,,0.11578058104187366,0.12493567752507095,0.3513484319488837,0.16905048076923077,0.14920127691232002,0.16058525040648275,0.07474873689570195,0.09989026277679668,0.3076923076923077,0.026433598981676496,0.0,0.0,0,012
target,T0116,32,C,-1.4499517863571585,2.2765208932109955,1.7441800694267173,34.27252343802257,1.079462683481214,1.079462683481214,0.8095545214288566,0.8395134690220587,1.075394543079348,0.8125,0.8419314880087782,C,C,T1,C,U,T2,1,1,0,1,0,0,0,,0.1391668374908019,0.13952260302322417,0.17216150141335335,0.18269230769230768,0.17496073757556005,0.1756994363697856,0.11637278724454526,0.11782775342807437,0.06153846153846154,0.03199952533310117,0.0,0.0,0,210
target,T0117,32,U,1.142261888438171,2.68891458791317,1.9092771395852393,0.0,1.1208520733753846,1.1208520733753846,-0.01615302283712165,0.9985264711003273,1.1193892003454533,-0.015625,1.0965657818509011,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.09727564587687182,0.10401699428304698,0.537619991106221,0.15576923076923077,0.13035456173023147,0.14042437580059303,0.0270985959483525,0.07104939129121093,0.6307692307692307,0.027042982012203346,0.0,0.0,0,210
target,T0117,32,T2,1.142261888438171,2.68891458791317,1.9092771395852393,0.0,0.008933310998590268,0.008933310998590268,0.07079295147137613,0.35902212744539397,0.012541730920514624,0.0625,0.35902212744539397,T2,T2,U,T2,T2,U,1,1,0,1,1,0,,1,0.13963640520817505,0.14042217258199752,0.2509940511947554,0.18942307692307692,0.175821941987415,0.177079496521105,0.1295447658029152,0.1327822958459473,0.03076923076923077,0.031475660116710893,0.0,0.0,0,210
target,T0117,32,T1,1.142261888438171,2.68891458791317,1.9092771395852393,31.08243874622301,-0.014462250858709422,0.014462250858709422,0.6654981889265211,0.9422213958120282,0.011579352461010942,0.6875,0.9708094475921726,T1,T1,T1,T1,T2,T2,1,1,1,1,0,0,,,0.11659223765908788,0.11949333377025823,0.2709264013730691,0.18263221153846154,0.14052981328036981,0.14479046796264608,0.07772409148268952,0.08862359314632437,0.26153846153846155,0.021031909154613653,0.0,0.0,0,210
target,T0117,32,C,1.142261888438171,2.68891458791317,1.9092771395852393,31.08243874622301,1.1094854289020246,1.1094854289020246,0.6986680860110756,0.7609659148740848,1.1026817487748737,0.6953125,0.7609659148740848,C,C,T1,C,U,T2,1,1,0,1,0,0,1,,0.11966616720689847,0.12051176041949835,0.19405087483858915,0.18563701923076922,0.15129842018297648,0.15230365479621868,0.113746719351015,0.11637090846454236,0.046153846153846156,0.024011989885989647,0.0,0.0,0,021
target,T0118,32,U,-0.9765588903199777,1.652622469471707,1.5159163699147267,0.0,-0.9852082017220388,0.9852082017220388,0.023052700782317012,0.9792480010045865,0.9867484336799976,0.03125,1.050812070644392,U,U,U,U,U,U,1,1,1,1,1,1,1,1,0.09602263339213021,0.1069562229062497,0.5777209033189928,0.1372596153846154,0.13807339128583415,0.14908125852203372,0.010332561485860165,0.06312294530020993,0.7538461538461538,0.08001882910929656,0.0,0.0,0,012
target,T0118,32,T2,-0.9765588903199777,1.652622469471707,1.5159163699147267,0.0,-0.0007870812096828886,0.0007870812096828886,-0.07034010008008898,0.2840201196772226,0.0007076004861345503,-0.0703125,0.2840201196772226,T2,T2,U,T2,T2,U,1,1,0,1,1,0,,1,0.13613860855571872,0.13624092927244308,0.20938331878209201,0.19603365384615384,0.16584335006844073,0.16595246135473468,0.1297143573635558,0.13013168613941847,0.03076923076923077,0.02754827624596966,0.0,0.0,0,120
target,T0118,32,T1,-0.9765588903199777,1.652622469471707,1.5159163699147267,40.36105795506271,-0.014462631003154437,0.014462631003154437,0.753641494525799,0.9408542856857884,0.016191497591576134,0.7734375,0.9643319812339972,T1,T1,T1,T1,T2,T1,1,1,1,1,0,1,,,0.11531091969281519,0.12298234078897777,0.2964333978847249,0.16796875,0.14949273527082504,0.15889712667794414,0.07001665693280945,0.09534904703746826,0.3230769230769231,0.02632535760518385,0.0,0.0,0,102
target,T0118,32,C,-0.9765588903199777,1.652622469471707,1.5159163699147267,40.36105795506271,-2.1978923809361564,2.1978923809361564,0.7811017417435621,0.9173550719075498,2.1956089214967576,0.78125,0.9173550719075498,C,C,T1,C,T2,T2,1,1,0,1,0,0,1,,0.1258171583175791,0.12587969355084364,0.15266564270975483,0.18287259615384616,0.16138925907418816,0.16146740282232827,0.0989140078095837,0.09936112401314486,0.03076923076923077,0.026080328013369725,0.0,0.0,0,021
target,T0119,32,U,-0.9571468965631706,1.5844692073560396,1.4325879089771196,0.0,-0.9596662221969866,0.9596662221969866,0.026252284274757794,0.9903501801580734,0.9596960267441592,0.0234375,1.0404713004302855,U,U,U,U,U,C,1,1,1,1,1,0,1,1,0.08745147741215425,0.09521605451644388,0.5435018313640099,0.15528846153846154,0.11476329073906687,0.12361591591089408,0.013138263573059021,0.056247534833515515,0.7692307692307693,0.06165637985257091,0.0,0.0,0,201
