path_id,group,step_index,source_time_start,source_time_end,heading_start_turns,heading_end_turns,ara_x_start,ara_x_end,absolute_circular_step_turns,step_mean_relative_movement,path_normalized_movement,quadrant_start,quadrant_end,quadrant_transition,large_step_ge_0_125_turn,q52_period
q52_random_520103,Q52 continuation,20,1025.0,1075.0,0.535069136,0.732053292,0.92428485,0.995186503,0.19698415600000008,0.6490702659645,0.8347885744714696,0,1,1,1,continuation
q52_random_520103,Q52 continuation,21,1075.0,1125.0,0.732053292,0.470625928,0.995186503,0.871910418,0.261427364,0.667725984989,0.8587822495893103,1,0,1,1,continuation
q52_random_520103,Q52 continuation,22,1125.0,1175.0,0.470625928,0.037285531,0.871910418,1.100203483,0.43334039700000004,0.6838659803489999,0.8795403776766125,0,2,1,1,continuation
q52_random_520103,Q52 continuation,23,1175.0,1225.0,0.037285531,0.999570855,1.100203483,1.136206344,0.037714676,0.664220256582,0.8542734280135522,2,2,0,0,continuation
q52_random_520103,Q52 continuation,24,1225.0,1275.0,0.999570855,0.206640363,1.136206344,1.010732224,0.207069508,0.6444982931315,0.8289084242259318,2,3,1,1,continuation
q52_random_520103,Q52 continuation,25,1275.0,1325.0,0.206640363,0.177497955,1.010732224,1.014530194,0.02914240800000001,0.6484474812005,0.833987592462889,3,3,0,0,continuation
q52_random_520103,Q52 continuation,26,1325.0,1375.0,0.177497955,0.513503267,1.014530194,0.924047666,0.33600531200000006,0.6428901922754999,0.8268401978849951,3,0,1,1,continuation
q52_random_520103,Q52 continuation,27,1375.0,1425.0,0.513503267,0.910779339,0.924047666,1.079285436,0.3972760719999999,0.6472168869520001,0.8324048885981056,0,2,1,1,continuation
q52_random_520103,Q52 continuation,28,1425.0,1475.0,0.910779339,0.86633251,1.079285436,1.026105453,0.044446828999999966,0.68022602702,0.8748589254363943,2,1,1,0,continuation
q52_random_520103,Q52 continuation,29,1475.0,1525.0,0.86633251,0.488326979,1.026105453,0.885773095,0.378005531,0.6981800265564999,0.8979500982493481,1,0,1,1,continuation
q52_random_520103,Q52 continuation,30,1525.0,1575.0,0.488326979,0.368509375,0.885773095,0.961476486,0.11981760400000002,0.7166112561635,0.9216550508503126,0,0,0,0,continuation
q52_random_520103,Q52 continuation,31,1575.0,1625.0,0.368509375,0.990713863,0.961476486,1.080586516,0.37779551200000006,0.70971526399,0.9127859102072297,0,2,1,1,continuation
q52_random_520103,Q52 continuation,32,1625.0,1675.0,0.990713863,0.477649411,1.080586516,0.921957866,0.48693554800000005,0.6843660273465,0.8801835029930858,2,0,1,1,continuation
q52_random_520103,Q52 continuation,33,1675.0,1725.0,0.477649411,0.827766736,0.921957866,1.015804793,0.3501173249999999,0.6939268454280001,0.8924799554968476,0,1,1,1,continuation
q52_random_520103,Q52 continuation,34,1725.0,1775.0,0.827766736,0.458386294,1.015804793,0.94050037,0.3693804419999999,0.6843557806985,0.8801703244743251,1,0,1,1,continuation
q52_random_520103,Q52 continuation,35,1775.0,1825.0,0.458386294,0.027589486,0.94050037,1.074601216,0.43079680800000003,0.6834865911079999,0.8790524338895195,0,2,1,1,continuation
q52_random_520103,Q52 continuation,36,1825.0,1875.0,0.027589486,0.522439445,1.074601216,0.88697018,0.49484995899999995,0.6843819525025,0.8802039848098822,2,0,1,1,continuation
q52_random_520103,Q52 continuation,37,1875.0,1925.0,0.522439445,0.080633503,0.88697018,1.075938332,0.44180594199999995,0.6738127979345,0.866610680759698,0,2,1,1,continuation
q52_random_520103,Q52 continuation,38,1925.0,1975.0,0.080633503,0.041491596,1.075938332,1.269778197,0.039141906999999976,0.7775265328415,1.0,2,2,0,0,continuation
q52_random_520104,Q52 continuation,0,25.0,75.0,0.492264401,0.475613035,0.413421736,0.342489607,0.016651366,0.09653357300250001,0.129641241169888,0,0,0,0,historical
q52_random_520104,Q52 continuation,1,75.0,125.0,0.475613035,0.44177319,0.342489607,0.588055717,0.033839845000000035,0.02550509318,0.03425245573292117,0,0,0,0,historical
q52_random_520104,Q52 continuation,2,125.0,175.0,0.44177319,0.997078855,0.588055717,1.996588116,0.4446943349999999,0.001299314272,0.0017449340126203254,0,2,1,1,historical
q52_random_520104,Q52 continuation,3,175.0,225.0,0.997078855,0.997250634,1.996588116,1.996321715,0.00017177899999998303,0.0002150904705,0.0002888590434616258,2,2,0,0,historical
q52_random_520104,Q52 continuation,4,225.0,275.0,0.997250634,0.997540137,1.996321715,1.996263972,0.00028950299999996876,0.000201287465,0.0002703220857044687,2,2,0,0,historical
q52_random_520104,Q52 continuation,5,275.0,325.0,0.997540137,0.990172704,1.996263972,1.999291754,0.007367432999999979,0.000822916603,0.001105148462592026,2,2,0,0,historical
q52_random_520104,Q52 continuation,6,325.0,375.0,0.990172704,0.997616583,1.999291754,1.996317984,0.007443878999999987,0.000815471871,0.0010951504456675702,2,2,0,0,historical
q52_random_520104,Q52 continuation,7,375.0,425.0,0.997616583,0.997783897,1.996317984,1.995912751,0.0001673140000000295,0.0001733139135,0.00023275457604339083,2,2,0,0,historical
q52_random_520104,Q52 continuation,8,425.0,475.0,0.997783897,0.995667362,1.995912751,1.804541428,0.002116535000000086,0.15948712994300002,0.21418568518020425,2,2,0,0,historical
q52_random_520104,Q52 continuation,9,475.0,525.0,0.995667362,0.988189076,1.804541428,1.657731246,0.00747828599999989,0.502168309335,0.6743946263823433,2,2,0,0,continuation
q52_random_520104,Q52 continuation,10,525.0,575.0,0.988189076,8.5687e-05,1.657731246,1.163314085,0.011896610999999946,0.6603137827975001,0.886778513432159,2,2,0,0,continuation
q52_random_520104,Q52 continuation,11,575.0,625.0,8.5687e-05,0.973584552,1.163314085,1.235975311,0.026501134999999953,0.666382404879,0.8949284624536902,2,2,0,0,continuation
q52_random_520104,Q52 continuation,12,625.0,675.0,0.973584552,0.097391116,1.235975311,1.048699565,0.1238065639999999,0.6823047827375,0.9163116637975213,2,2,0,0,continuation
q52_random_520104,Q52 continuation,13,675.0,725.0,0.097391116,0.005574562,1.048699565,1.127614143,0.091816554,0.6605032613255,0.8870329765249558,2,2,0,0,continuation
q52_random_520104,Q52 continuation,14,725.0,775.0,0.005574562,0.524558069,1.127614143,0.918467946,0.4810164929999998,0.6607331477514999,0.8873417060235933,2,0,1,1,continuation
q52_random_520104,Q52 continuation,15,775.0,825.0,0.524558069,0.887974333,0.918467946,1.018743893,0.36341626399999993,0.6548019993455,0.879376379381258,0,2,1,1,continuation
q52_random_520104,Q52 continuation,16,825.0,875.0,0.887974333,0.956039301,1.018743893,1.185382879,0.06806496800000006,0.667029494275,0.8957974810742186,2,2,0,0,continuation
q52_random_520104,Q52 continuation,17,875.0,925.0,0.956039301,0.995118368,1.185382879,1.11933948,0.03907906699999997,0.7109886443369999,0.9548330952917038,2,2,0,0,continuation
q52_random_520104,Q52 continuation,18,925.0,975.0,0.995118368,0.452809862,1.11933948,0.896122658,0.4576914940000001,0.7000414063639999,0.9401313342974733,2,0,1,1,continuation
q52_random_520104,Q52 continuation,19,975.0,1025.0,0.452809862,0.193702301,0.896122658,1.01481356,0.259107561,0.6887841136215,0.9250131804991812,0,3,1,1,continuation
q52_random_520104,Q52 continuation,20,1025.0,1075.0,0.193702301,0.046073677,1.01481356,1.037673298,0.14762862399999999,0.678431185498,0.9111095570246991,3,2,1,1,continuation
q52_random_520104,Q52 continuation,21,1075.0,1125.0,0.046073677,0.521568251,1.037673298,0.920676296,0.47549457400000006,0.6771965200875,0.9094514441913266,2,0,1,1,continuation
q52_random_520104,Q52 continuation,22,1125.0,1175.0,0.521568251,0.00453227,0.920676296,1.127111994,0.48296401899999997,0.696794398973,0.935770715963724,0,2,1,1,continuation
q52_random_520104,Q52 continuation,23,1175.0,1225.0,0.00453227,0.150167426,1.127111994,1.01129713,0.145635156,0.6748202852185,0.9062602431599471,2,3,1,1,continuation
q52_random_520104,Q52 continuation,24,1225.0,1275.0,0.150167426,0.176511372,1.01129713,1.016500938,0.026343946000000007,0.6959929670925,0.934694420738451,3,3,0,0,continuation
q52_random_520104,Q52 continuation,25,1275.0,1325.0,0.176511372,0.662729439,1.016500938,0.977484944,0.48621806700000003,0.6976254427049999,0.9368867788787488,3,1,1,1,continuation
q52_random_520104,Q52 continuation,26,1325.0,1375.0,0.662729439,0.460882168,0.977484944,0.881573872,0.20184727100000005,0.6495090992835,0.8722681981331849,1,0,1,1,continuation
q52_random_520104,Q52 continuation,27,1375.0,1425.0,0.460882168,0.491689496,0.881573872,0.877370093,0.030807328000000078,0.6590865373335,0.8851303653296437,0,0,0,0,continuation
q52_random_520104,Q52 continuation,28,1425.0,1475.0,0.491689496,0.521537198,0.877370093,0.901834283,0.029847701999999976,0.698168067238,0.937615504810664,0,0,0,0,continuation
q52_random_520104,Q52 continuation,29,1475.0,1525.0,0.521537198,0.113412638,0.901834283,1.021900689,0.40812455999999997,0.710899343623,0.9547131675293696,0,2,1,1,continuation
q52_random_520104,Q52 continuation,30,1525.0,1575.0,0.113412638,0.020691111,1.021900689,1.10378868,0.09272152700000003,0.7062285205285,0.948440414077674,2,2,0,0,continuation
q52_random_520104,Q52 continuation,31,1575.0,1625.0,0.020691111,0.487534416,1.10378868,0.886120198,0.46684330500000004,0.7251133981645,0.9738021498958342,2,0,1,1,continuation
q52_random_520104,Q52 continuation,32,1625.0,1675.0,0.487534416,0.052544734,0.886120198,1.079683009,0.43498968200000004,0.728000027085,0.97767879244009,0,2,1,1,continuation
q52_random_520104,Q52 continuation,33,1675.0,1725.0,0.052544734,0.954793969,1.079683009,1.095267928,0.09775076500000002,0.696242883934,0.9350300503905357,2,2,0,0,continuation
q52_random_520104,Q52 continuation,34,1725.0,1775.0,0.954793969,0.465094967,1.095267928,0.873153953,0.489699002,0.6754730535710001,0.9071368884221331,2,0,1,1,continuation
q52_random_520104,Q52 continuation,35,1775.0,1825.0,0.465094967,0.502782001,0.873153953,0.943707739,0.03768703399999995,0.7024057925815,0.9433066230007492,0,0,0,0,continuation
q52_random_520104,Q52 continuation,36,1825.0,1875.0,0.502782001,0.375162146,0.943707739,0.945720222,0.12761985500000006,0.718370713373,0.9647469580283918,0,0,0,1,continuation
q52_random_520104,Q52 continuation,37,1875.0,1925.0,0.375162146,0.963666725,0.945720222,1.064641963,0.41149542100000014,0.740841965447,0.9949250703566213,0,2,1,1,continuation
q52_random_520104,Q52 continuation,38,1925.0,1975.0,0.963666725,0.738088452,1.064641963,0.995830586,0.225578273,0.7446208639425,1.0,2,1,1,1,continuation
