branch_index,branch,seed,pair_index,pair,scale_h_q95_exposed,crest_start,crest_end,trough_start,trough_end,predicted_return,timing_tolerance,observed_return,local_reconstruction,timing_hit,timing_error,mirror_mae,persistence_mae,no_return_mae,source_hidden_trough,neighbour_hidden_crest,direct_neighbour_transfer,transfer_lag,exact_transfer_overlap,orientation_eligible,orientation_flip,orientation_before,orientation_after,final_source_x,final_neighbour_x
1,c4,11,50,5-11,0.242352384328842,178,185,230,235,275,12,400,1,0,125,1.0852428098316704,0.3863738016984922,0.4297261357980909,255,345,0,90,0.30864014714416943,1,0,-1,-1,0.37126491174381476,0.2914808107877388
1,c4,11,51,6-7,0.3187397718429564,150,157,227,236,297,18,292,1,1,5,1.2089336781202158,1.5438734150841915,0.5160337908514092,253,,0,,0.22781632886395017,1,0,-1,-1,0.5354746907284551,0.2862553219233179
1,c4,11,53,6-9,0.15116020068526267,172,176,228,235,280,13,279,1,1,1,1.1561943113356843,0.6167960239216435,0.6250658180969662,255,,0,,0.3614312799573879,1,0,-1,-1,0.03306512363158915,0.13473179436467614
1,c4,11,55,6-11,0.28343354314565655,147,163,227,239,291,16,,0,0,,1.4506736985460842,0.4247335979581418,0.3324211175901618,250,345,0,95,0.3122919651943402,0,0,-1,0,0.7049902378189394,0.12951205218596382
1,c4,11,56,7-8,0.14979370981454834,151,155,227,235,299,18,286,1,1,13,1.1934966476745252,1.2332699420925324,0.7474538654280312,252,,0,,0.41029119533053143,1,0,-1,-1,2.494788527776769,0.5881476651221653
1,c4,11,57,7-9,0.1506692729890346,33,38,149,169,260,28,283,1,1,23,1.2240238513630253,0.757902786978636,0.7206465700073066,250,,0,,0.2067740547835037,1,0,-1,-1,0.17850097570835444,0.3335367680441113
1,c4,11,58,7-10,0.2406292818486689,71,81,171,184,261,23,295,1,0,34,1.1478687451356564,0.4779363240973618,0.40714304829196296,253,,0,,0.29614223745353385,1,0,-1,-1,1.1438117910163348,0.4971966258162434
1,c4,11,59,7-11,0.15143463760614384,150,156,205,216,254,13,325,1,0,71,1.4037389339182458,0.7416756151107131,0.7518364696119673,250,344,0,94,0.26806881583268405,1,0,-1,-1,7.525125370149878,0.3515790918005071
1,c4,11,60,8-9,0.2605241790413856,35,47,149,197,251,26,285,1,0,34,1.631849167150675,0.43799920630448935,0.4950460996014921,250,,0,,0.38427044858102083,1,0,-1,-1,0.04026447360882359,0.42696802164086806
1,c4,11,61,8-10,0.24019534885883326,38,49,153,163,257,26,343,1,0,86,1.3474931731922168,0.4286377279096637,0.3768386088818834,260,,0,,0.17411967063865902,1,0,-1,-1,0.4401456781111911,0.0
