split,branch,branch_index,seed,events,weight,rotation_error,no_rotation_error,rotation_gain,wrong_endpoint_error,seed_error,time_error,lag_zero_error,angle_q25_rad,angle_median_rad,angle_q75_rad,spectrum_similarity,seed_spectrum_similarity,time_spectrum_similarity,sum_rotation,sum_no_rotation,sum_wrong,sum_seed,sum_time,sum_lag_zero
development,c2,0,75,380,0.37038723472546303,0.08938324354228613,0.5676673478089979,0.8425429190400419,0.08938324354228613,0.14412504024086076,0.17823917456506322,0.13925305163683518,0.0,3.141592653589793,3.141592653589793,0.9933460524134141,0.9845887707510849,0.9744660517140854,0.03310641240641996,0.21025673919891236,0.03310641240641996,0.0533820751095085,0.06568432345108208,0.0515775527228495
development,c2,0,76,377,0.47146985368606265,0.09750081511528898,0.560100238693911,0.8259225610354147,0.09750081511528898,0.16064593412317144,0.2073654895217938,0.15214780485720525,0.0,3.141592653589793,3.141592653589793,0.9911932803586118,0.9813184198650262,0.9665454900778405,0.04596869503667714,0.264070377586547,0.04596869503667714,0.0757397150563125,0.09776657700437888,0.07173310329468217
development,c2,0,77,384,0.4940233401552642,0.12031864790067374,0.5560067301330001,0.7836021735350347,0.12031864790067374,0.16804603277509703,0.20291488521098372,0.16999359819945634,0.0,0.0,3.141592653589793,0.9890293945870374,0.9797161039214228,0.9694391216336096,0.05944022031885601,0.2746803019691113,0.05944022031885601,0.08301866241139444,0.09998256677758821,0.08398080518750733
development,c2,0,78,408,0.6093815456589555,0.09469914088339434,0.601292200050519,0.8425072853507196,0.09469914088339434,0.18807546663345046,0.1611657499085388,0.15551051036060187,0.0,3.141592653589793,3.141592653589793,0.9938581139284132,0.9728530196865921,0.9828285362522394,0.05770790884409804,0.36641637025945917,0.05770790884409804,0.11460971855762135,0.09821143378655003,0.09476523516975659
development,c2,0,79,354,0.39273857820314184,0.12971158247824374,0.49377645187756747,0.7373070708718084,0.12971158247824374,0.1631958742227646,0.1789265012239017,0.14275555334705778,0.0,0.0,3.141592653589793,0.9875448814454544,0.98143902651035,0.9744988962112203,0.05094274247898502,0.19392506166058793,0.05094274247898502,0.06409331561086734,0.07025963979577586,0.056065613052126234
development,c2,0,80,400,0.609898792228575,0.10587228990485027,0.6334234075255948,0.8328569979463976,0.10587228990485027,0.17233097666731526,0.21070815469786314,0.16162355520231886,0.0,3.141592653589793,3.141592653589793,0.9909608663911814,0.9785766451021278,0.9646373823278288,0.06457138174344174,0.38632417121916873,0.06457138174344174,0.10510445453296632,0.12848440781241838,0.0985740111135827
development,c2,0,81,373,0.6469331586410736,0.11659364106306491,0.5638024125256058,0.7932012377514087,0.11659364106306491,0.1499194837950696,0.18200721695730154,0.1573501971487005,0.0,3.141592653589793,3.141592653589793,0.9899702598926977,0.9810087003736767,0.9749499622282574,0.07542829249039217,0.3647424755846478,0.07542829249039217,0.09698788519338364,0.1164245077935806,0.10179506005420447
development,c2,0,82,377,0.44915278958458543,0.10635200933010167,0.5532923276241509,0.8077833289559978,0.10635200933010167,0.17564185321767023,0.16417197695995006,0.1505656008946192,0.0,0.0,3.141592653589793,0.9913621222910932,0.9759147097173209,0.9785410686945215,0.04776830166854102,0.24851279240813579,0.04776830166854102,0.07889002834052287,0.07351190364519372,0.06762695965729756
development,c2,0,83,374,0.3971293692284667,0.10348365036328556,0.44129252068379154,0.765498744001064,0.10348365036328556,0.15648936665793056,0.16315009327849125,0.1510512272298553,0.0,0.0,3.141592653589793,0.9911766604683669,0.9817531047849131,0.980989546390718,0.041096396794230786,0.17525022038439422,0.041096396794230786,0.06214652347182621,0.06479169363325274,0.05998687859097823
development,c2,0,84,358,0.44250775270996723,0.12191817294341882,0.564704245418674,0.7841026095827769,0.12191817294341882,0.16618346468586473,0.15020631926945718,0.1429805897443147,0.0,3.141592653589793,3.141592653589793,0.989003221046434,0.9777200482558897,0.9827852133082547,0.05394973672369739,0.24988600658599527,0.05394973672369739,0.0735374714956982,0.06631824270783575,0.0632700194489025
development,c2,0,85,345,0.3511296353387692,0.1301362984911853,0.495266281976857,0.7372397370324791,0.1301362984911853,0.18260066069967046,0.19552593822639544,0.15223289842551757,0.0,0.0,3.141592653589793,0.9876152293995938,0.976054016806031,0.9713370229641386,0.04569471103354711,0.17390266898612183,0.04569471103354711,0.06411650340409361,0.06691865861637844,0.05345348211071588
development,c2,0,86,345,0.38842781153432926,0.0995162900812884,0.5968001503285321,0.8332502261829094,0.0995162900812884,0.14798802580653503,0.15694836061540024,0.13229864262128826,0.0,3.141592653589793,3.141592653589793,0.9920729302029652,0.984151563782862,0.9829701307694809,0.03865489476829033,0.23181377631547043,0.03865489476829033,0.057482664997318245,0.06096310823774063,0.05138847222234934
development,c2,0,87,389,0.34402664941382566,0.10482998249561884,0.5298725123816032,0.8021599912317731,0.10482998249561884,0.15736942158594472,0.16369968360409165,0.13799046437828746,0.0,0.0,3.141592653589793,0.9912804129784882,0.981427805108947,0.9790942066761327,0.03606430763607774,0.18229026505112877,0.03606430763607774,0.05413927482840433,0.0557285540135917,0.0474723971111201
development,c2,0,88,399,0.3889523378976819,0.09493156295252601,0.5981877025910668,0.8413013799158235,0.09493156295252601,0.16211367101686924,0.16182310425563096,0.11417485658055114,0.0,3.141592653589793,3.141592653589793,0.9924616721158456,0.979977491057602,0.9808620065346578,0.03692385335066596,0.23266650542443867,0.03692385335066596,0.06305449134718696,0.06294141242982985,0.0444085773961379
development,c2,0,89,391,0.44407140624181335,0.08903536101439337,0.5601420945527981,0.841048616270347,0.08903536101439337,0.1497102314836643,0.13921892669830344,0.1335425381339025,0.0,3.141592653589793,3.141592653589793,0.9936230813720365,0.9835170130088369,0.9845960807350917,0.03953805797090919,0.2487430876232958,0.03953805797090919,0.0664820330237382,0.061822209742085604,0.059302422702223065
development,c2,0,90,347,0.4023673612053895,0.10979627883932186,0.5314495793770846,0.7934022659910376,0.10979627883932186,0.15907896441743122,0.1805154732790376,0.1840640409081782,0.0,0.0,3.141592653589793,0.9903349670893095,0.9806001452814845,0.9724172799819213,0.044178438986749086,0.21383796486767173,0.044178438986749086,0.06400818313592785,0.07243901457714637,0.07406136243302454
development,c2,0,91,357,0.4123089489808281,0.10840092555517815,0.5789846701747867,0.8127741006986359,0.10840092555517815,0.1572264417490625,0.1965769239460479,0.14733209442303252,0.0,3.141592653589793,3.141592653589793,0.9909123581442051,0.9802847495581776,0.9657281986549874,0.04469467168420449,0.23872056083577772,0.04469467168420449,0.06482586894955135,0.08086760238413729,0.06074634100270466
development,c2,0,92,393,0.38401539426470555,0.0972218304518126,0.6281003178828222,0.8452128940492747,0.0972218304518126,0.1461497500016038,0.16435625240480833,0.15331876911338901,0.0,3.141592653589793,3.141592653589793,0.9929504948943245,0.982908673943845,0.9803188009561387,0.03733467955208917,0.24120019120955885,0.03733467955208917,0.05612375386855403,0.06293571447553949,0.05887676756925744
development,c2,0,93,348,0.3675774916231749,0.12304525237666585,0.5109909723955128,0.7592026884548805,0.12304525237666585,0.16096873706057666,0.12618970478274188,0.12665848526660758,0.0,0.0,3.141592653589793,0.9888708889428153,0.9810159697623148,0.987600678052444,0.04522866522475533,0.1878287798752296,0.04522866522475533,0.05916848459847716,0.04638449515270921,0.04655680830709047
development,c2,0,94,372,0.4063936466501953,0.10117200987071298,0.5226484408456895,0.8064243534200388,0.10117200987071298,0.12293513007828212,0.13120307216540925,0.13044803988360784,0.0,0.0,3.141592653589793,0.991093977858261,0.9890909651467825,0.9865762638899106,0.0411156620302886,0.21240100579131865,0.0411156620302886,0.04996005581392918,0.0532896646474698,0.05301325462666951
development,c2,0,95,392,0.5617245259018756,0.10432394018318221,0.4461676718335669,0.7661777247229647,0.10432394018318221,0.18908494129999026,0.2161178729804349,0.16766350180436435,0.0,0.0,3.141592653589793,0.9920995020581326,0.974959490804065,0.9565283029053051,0.05860131583961366,0.250623323933454,0.05860131583961366,0.10621364900692101,0.12130598430332705,0.09418070106210483
development,c2,0,96,392,0.44573788647530266,0.11671750784888822,0.5910682159826117,0.8025312397235688,0.11671750784888822,0.13017516486280353,0.16931871469804377,0.13998642776400635,0.0,3.141592653589793,3.141592653589793,0.9900601603666891,0.9880735985955568,0.9787657572025156,0.052025415263227986,0.26346149735481705,0.052025415263227986,0.05802400285752013,0.07520202132612482,0.062397254446755826
development,c2,0,97,369,0.3415985656653058,0.11687181099708387,0.4967718183459446,0.7647374374290772,0.11687181099708387,0.13232433914284555,0.13167292258057112,0.11407507412349562,0.0,0.0,3.141592653589793,0.9900265082973114,0.9869798230151265,0.9834420875906004,0.03992324300331056,0.1696965406099205,0.03992324300331056,0.04520180445380552,0.04490829100755601,0.03896788169874954
development,c2,0,98,400,0.399282154433378,0.10321308411690595,0.5850467631072843,0.8235814799338032,0.10321308411690595,0.15473098372588612,0.15733952062383721,0.14179588096839227,0.0,3.141592653589793,3.141592653589793,0.991993135854049,0.9821001544845328,0.9802201913426227,0.04121114259191168,0.2335987320177506,0.04121114259191168,0.061781320539667756,0.06195877417832406,0.05661656484283848
development,c2,0,99,389,0.33234050096925705,0.10236248185289316,0.5461335699801548,0.8125687789955619,0.10236248185289316,0.12738979286529817,0.14942311384092932,0.12201403468073015,0.0,0.0,3.141592653589793,0.9915277554699419,0.9875423600938583,0.9836077400277664,0.034019198499447,0.18150230424333347,0.034019198499447,0.04233678757922308,0.04961649852673625,0.04055020541107416
development,c4,1,0,395,0.3907055503916479,0.0955721947007301,0.5421538724764003,0.8237175836000502,0.0955721947007301,0.16301660926811837,0.18404908252619726,0.14809608665237836,0.0,0.0,3.141592653589793,0.9922916995048292,0.9810222347526069,0.9662466023567114,0.037340586932686486,0.21182252714285527,0.037340586932686486,0.0636914940470804,0.07190899808747572,0.05786196304636666
development,c4,1,1,429,0.41640371847782476,0.11472066747509911,0.5509638506776516,0.791781861307235,0.11472066747509911,0.12805926577201335,0.15752483834953274,0.125703045030114,0.0,0.0,3.141592653589793,0.9895627687604285,0.9874647511855391,0.9807088894350923,0.04777011252288932,0.22942339616903515,0.04777011252288932,0.05332435445300639,0.06559217779066537,0.05234321537452492
development,c4,1,2,365,0.3759578972957701,0.08984790888512927,0.41151264782916447,0.7816642833237321,0.08984790888512927,0.13659411312824857,0.21165573763966214,0.11562201960825279,0.0,0.0,3.141592653589793,0.9937930553968979,0.9867687158234364,0.9627669354140278,0.03377903090087514,0.15471142978846744,0.03377903090087514,0.051353635554676876,0.07955017173406949,0.04346901137300902
development,c4,1,3,398,0.3978033356670957,0.1138553932528666,0.5817868597102153,0.8043005073892915,0.1138553932528666,0.16539547206977606,0.1984824460862597,0.15575123731550714,0.0,3.141592653589793,3.141592653589793,0.9899020828526232,0.9780257576739052,0.9699635268973718,0.04529205521967927,0.23143675344000827,0.04529205521967927,0.06579487049359088,0.07827492702015298,0.06195836173838616
development,c4,1,4,396,0.29953910402506445,0.09848587746801438,0.4384889113790457,0.7753971083139214,0.09848587746801438,0.132875439368101,0.16852542203741622,0.1316171108038391,0.0,0.0,3.141592653589793,0.9915702499605333,0.9858036481735646,0.9731755283879102,0.029500371495889056,0.13134457563939522,0.029500371495889056,0.0398013900552547,0.0504081607579685,0.03942447144454658
development,c4,1,5,376,0.419206249549995,0.09340647756119176,0.42874527901925064,0.7821399275232653,0.09340647756119176,0.15256942653035663,0.16744340182123477,0.1550066420919414,0.0,0.0,3.141592653589793,0.9934615196477083,0.9830104977476779,0.9799840434275529,0.039156579142102965,0.17973270042992623,0.039156579142102965,0.06395805709178431,0.07019332048937263,0.06497975308670115
development,c4,1,6,374,0.38106714041908984,0.10060686142079894,0.5324078268186287,0.8110342178439238,0.10060686142079894,0.12835252960538737,0.1714960736681229,0.12496420065595559,0.0,0.0,3.141592653589793,0.992728913488634,0.9874661677060953,0.9768020394893813,0.0383379689881635,0.20288312810251685,0.0383379689881635,0.048910931422281534,0.06513174826573277,0.04761975059872235
development,c4,1,7,345,0.36306468619454435,0.08149873127871775,0.589530687615785,0.8617565921660164,0.08149873127871775,0.16271634392821058,0.17547682617903299,0.13128070052074578,0.0,3.141592653589793,3.141592653589793,0.9946384816894888,0.9817372561068654,0.9756009823796582,0.029589311296961157,0.21403777410127894,0.029589311296961157,0.059076558347019324,0.06370943883110522,0.04766338633796452
development,c4,1,8,407,0.3155835359597113,0.11692315131065911,0.4984740400351965,0.765437832424727,0.11692315131065911,0.1524981982821536,0.1560168445854818,0.1524671369533616,0.0,0.0,3.141592653589793,0.9899329317402435,0.9817649290671981,0.9791214496760197,0.03689902152617015,0.15731020013843,0.03689902152617015,0.048125920641367205,0.04923634748356308,0.04811611819739541
development,c4,1,9,371,0.3708705477598099,0.11187062750324259,0.49691260238989404,0.7748686047300826,0.11187062750324259,0.14683010614305608,0.14322859053218387,0.15469439131663937,0.0,0.0,3.141592653589793,0.9898750636364603,0.984737986871215,0.9838263293033307,0.04148952090036123,0.18429024903709262,0.04148952090036123,0.05445496189290623,0.05250765316944736,0.057371593642972424
development,c4,1,10,401,0.3911527346182815,0.12554661092779162,0.5440873855659419,0.7692528548567578,0.12554661092779162,0.14334550584675967,0.16792449625780553,0.14881773766009931,0.0,0.0,3.141592653589793,0.9867770025333016,0.9832219063814431,0.9755356295554344,0.04910790018646312,0.21282126873542948,0.04910790018646312,0.0560699866072009,0.06567900168973966,0.058210465045453866
development,c4,1,11,392,0.36872382541242815,0.10741954162491969,0.46474490513671585,0.7688634336005907,0.10741954162491969,0.15775265295330376,0.1581877034289599,0.12228239485933098,0.0,0.0,3.141592653589793,0.9904375056490393,0.9830353096819976,0.983160527757352,0.039608144311989946,0.1713625192629459,0.039608144311989946,0.05816716166590135,0.05826182901840722,0.04508843241312556
development,c4,1,12,386,0.3629706844717934,0.11246044080811085,0.6435003136507296,0.8252363854026796,0.11246044080811085,0.15032197497966304,0.15813528239125832,0.13731161004927808,0.0,3.141592653589793,3.141592653589793,0.9904768459657542,0.9825952052676057,0.9788538659599288,0.040819843176119606,0.23357174930361907,0.040819843176119606,0.0545624701495201,0.05724243074758507,0.04984008908551046
development,c4,1,13,428,0.46496918358891265,0.11233731817821596,0.6340697567391222,0.8228312942160475,0.11233731817821596,0.14402910165604843,0.15903534622021648,0.1404497925401705,0.0,3.141592653589793,3.141592653589793,0.9884929996679666,0.9831632154013091,0.9811870424380756,0.05223339111989299,0.2948228971294101,0.05223339111989299,0.06696909381005735,0.07363835310608793,0.06530482537263524
development,c4,1,14,382,0.42612796028734384,0.09355871168080296,0.5022915460247708,0.8137362405932488,0.09355871168080296,0.15245928508401949,0.16691122868569533,0.13143118835841838,0.0,0.0,3.141592653589793,0.9920498535186127,0.981942624541733,0.9778030610067541,0.03986798297565226,0.21404047197711207,0.03986798297565226,0.06496716417971989,0.07104901803167941,0.05600650421331452
development,c4,1,15,378,0.39248204313947493,0.09797365328028437,0.5514459499412866,0.8223331710193613,0.09797365328028437,0.16923560878214108,0.17130752079624198,0.15365476000983283,0.0,3.141592653589793,3.141592653589793,0.9925359098794837,0.9799299437495517,0.9780963249639789,0.03845289961328453,0.21643263311394478,0.03845289961328453,0.0664219375067676,0.06685137580067488,0.06030673414676487
development,c4,1,16,360,0.3858943501396971,0.09547932949681678,0.48101695563311003,0.8015052725716336,0.09547932949681678,0.14297053727583584,0.17610574409591928,0.13365794539048578,0.0,0.0,3.141592653589793,0.9925456549934286,0.9853803412769125,0.9781417918998158,0.03684493380794812,0.1856217255002145,0.03684493380794812,0.055171522571182005,0.06795811873607763,0.05157784597746863
development,c4,1,17,379,0.3954745417350069,0.10204220844856521,0.5717127218565278,0.8215148893010416,0.10204220844856521,0.15548340816680925,0.18042858955262697,0.14375092793481084,0.0,3.141592653589793,3.141592653589793,0.9919185997306105,0.9802923954775062,0.9732230742360731,0.040355095623824375,0.22609782668028378,0.040355095623824375,0.06148972959216592,0.0713549137692188,0.05684983234900132
development,c4,1,18,373,0.3659477746465556,0.11100312110417816,0.534275417571744,0.7922361436566144,0.11100312110417816,0.13619879426442383,0.15915873684500034,0.10608989100627561,0.0,0.0,3.141592653589793,0.9912894432030162,0.98682996055321,0.9809307661493988,0.04062134514689611,0.19551690010873898,0.04062134514689611,0.04984164567060996,0.05824378556398463,0.03882335952624219
development,c4,1,19,354,0.3232181163072373,0.10320141352644174,0.5379946814092939,0.8081739149240241,0.10320141352644174,0.1387761195811694,0.13392981262779627,0.12555189556467325,0.0,0.0,3.141592653589793,0.9908980671573974,0.9861752341588993,0.9858060987884412,0.03335656648026074,0.1738896275084242,0.03335656648026074,0.04485495595945348,0.04309787397059894,0.04058064718321667
development,c4,1,20,387,0.31753579071516147,0.11403507390093187,0.44176889175553324,0.7418671254832566,0.11403507390093187,0.13569589596394813,0.20481655225246237,0.12440397548530203,0.0,0.0,3.141592653589793,0.9895392548760223,0.9857592056730736,0.9626837410662843,0.03621021736039427,0.14027743435695383,0.03621021736039427,0.043088303621714556,0.06455258265098654,0.039502714723834945
development,c4,1,21,396,0.4230893138534048,0.09366037767346881,0.48459188926216,0.8067231834687201,0.09366037767346881,0.14497582127484077,0.16523446491365834,0.14090444122066323,0.0,0.0,3.141592653589793,0.9929800540654778,0.9845384960584475,0.9796468520296231,0.039626704925118675,0.2050256499268524,0.039626704925118675,0.06133772074850623,0.0699089363852542,0.05961516335494782
development,c4,1,22,371,0.2807452939464694,0.08929552086063108,0.48027531333872825,0.8140743061726914,0.08929552086063108,0.13822420296999435,0.12871069732609117,0.11711004916326109,0.0,0.0,3.141592653589793,0.9930122043661322,0.9866738509549797,0.9856465311556689,0.025069297252120964,0.13483503401851396,0.025069297252120964,0.038805794493327515,0.03613492255486852,0.03287809517642522
development,c4,1,23,357,0.3831064724140827,0.11518320964572301,0.610601055703847,0.8113609392421538,0.11518320964572301,0.1476344492145194,0.16305915336407575,0.14145373638823822,0.0,3.141592653589793,3.141592653589793,0.9888733647649792,0.9834511200390318,0.9792991698696721,0.044127433128704686,0.23392521650301565,0.044127433128704686,0.056559713045370566,0.06245135184780972,0.05419184195748951
development,c4,1,24,382,0.3926282565129325,0.10024830356556778,0.5730330452670902,0.8250566797263111,0.10024830356556778,0.14610179031331832,0.1583406728419292,0.1397655869570051,0.0,3.141592653589793,3.141592653589793,0.9919089416246749,0.9846871478172752,0.9794626724719455,0.03936031664732807,0.22498896548751396,0.03936031664732807,0.057363691204136216,0.06216892350638036,0.05487591872743557
development,c4,1,25,428,0.39844682241581997,0.10635559672644725,0.5903305908539102,0.8198372261674524,0.10635559672644725,0.152782887640776,0.1882630388150852,0.1336302752636745,0.0,3.141592653589793,3.141592653589793,0.9897890501968684,0.9804740215414408,0.969460153013096,0.0423770495617892,0.2352153481005824,0.0423770495617892,0.06087585609997744,0.07470790157087628,0.05324455855735982
development,c4,1,26,358,0.3805188620910328,0.08968540649177116,0.518914446309693,0.8271672582454063,0.08968540649177116,0.20131111761961884,0.17843741759193685,0.1532949821563202,0.0,0.0,3.141592653589793,0.9938456837431209,0.9715776260420866,0.9761449498698701,0.03412698882442049,0.19745673463236268,0.03412698882442049,0.07660267740289142,0.06785562658170746,0.05833163217438814
development,c4,1,27,430,0.47784019934345134,0.10079835421537822,0.5194397741731411,0.8059479477176505,0.10079835421537822,0.13285746557086406,0.16214141611167007,0.12366208376225941,0.0,0.0,3.141592653589793,0.9922163366005545,0.9867470415394363,0.9806334573243072,0.048165505671768145,0.24820920523781112,0.048165505671768145,0.0634846378326474,0.07508577102369574,0.05909071475618462
development,c4,1,28,386,0.33820777981415223,0.11014274619039385,0.5451815441573818,0.7979705157469562,0.11014274619039385,0.16257060473946872,0.16051402707532086,0.15369872360817127,0.0,0.0,3.141592653589793,0.9897834279302812,0.9819776176435903,0.9787377836906612,0.03725113365168678,0.1843846396451193,0.03725113365168678,0.05498264329197981,0.05415932001017399,0.05198210407178863
development,c4,1,29,354,0.4058962296512202,0.08172525069094809,0.5720297488170193,0.8571311179882528,0.08172525069094809,0.1468088052174683,0.1489900749667056,0.11704618327150632,0.0,3.141592653589793,3.141592653589793,0.9947079865514237,0.9849201321203451,0.9827350728322013,0.033171971122756605,0.23218471829316265,0.033171971122756605,0.05958914051737076,0.06047450968443845,0.047508604484970136
development,c4,1,30,367,0.37541494069032727,0.096317052021122,0.5020427811927833,0.8081497122769374,0.096317052021122,0.1333040725496204,0.1409828999948016,0.11696884011751019,0.0,0.0,3.141592653589793,0.9922847842556897,0.9840449320041272,0.9849330249027489,0.03615886037197668,0.1884743609254957,0.03615886037197668,0.05004434048999483,0.05292708703989878,0.04391185017533146
development,c4,1,31,414,0.4337085816561475,0.11629734707061566,0.4825305978874128,0.7589845129411857,0.11629734707061566,0.17332858106526156,0.16471046300252828,0.1498997097501142,0.0,0.0,3.141592653589793,0.9886528645056175,0.9774292095946242,0.9779118137295398,0.05043915744836944,0.20927766121544267,0.05043915744836944,0.07517409305428717,0.0714363412927539,0.06501279050639022
development,c4,1,32,383,0.36701637410645427,0.08931127318776544,0.5273398638334805,0.8306381153540717,0.08931127318776544,0.13610897058689464,0.16378760518862578,0.1188290819260028,0.0,0.0,3.141592653589793,0.993571002331782,0.9855470875906864,0.9766161261459101,0.03277869965220466,0.19354236474595535,0.03277869965220466,0.049954220868164104,0.060096730809305623,0.04361221878688035
development,c4,1,33,389,0.2809779869181671,0.12358543405886337,0.4434494693902053,0.7213088692409357,0.12358543405886337,0.22977692424256377,0.16383700530270215,0.1147252950848128,0.0,0.0,3.141592653589793,0.9884741424274958,0.9729969289056822,0.9799479819102753,0.03472478647426731,0.12459953920918926,0.03472478647426731,0.06456225761392376,0.04597657804078718,0.03223528246152339
development,c4,1,34,373,0.30879783152422413,0.0862418849102252,0.615208138868302,0.8598167360580269,0.0862418849102252,0.16012436290118312,0.13754483989631583,0.13389544851389207,0.0,3.141592653589793,3.141592653589793,0.9937274812867251,0.9808263844526938,0.9855080873472358,0.02663130704683925,0.18997493921858538,0.02663130704683925,0.04944605603808327,0.04238464691342532,0.04134662415205327
development,c4,1,35,393,0.3627241573083985,0.08592038985154983,0.5568693710610448,0.8457081780457071,0.08592038985154983,0.1349465508399083,0.14364457356081484,0.1378887520762982,0.0,3.141592653589793,3.141592653589793,0.9939322456835168,0.9855990236281088,0.9798264095134555,0.03116540100451249,0.2019899733489754,0.03116540100451249,0.0489483739350807,0.050179155209012186,0.05001558139918195
development,c4,1,36,362,0.3819775839063483,0.0953614973184522,0.5430603690178919,0.8243998222685434,0.0953614973184522,0.14964902496689944,0.14999223812054294,0.1343806989013272,0.0,0.0,3.141592653589793,0.9914980286613004,0.9840109461195884,0.9831213141092858,0.03642595434339408,0.20743688767274426,0.03642595434339408,0.057162572990797036,0.057293672721990666,0.051330414689975436
development,c4,1,37,375,0.39868671710572373,0.11144043479071808,0.5466788897654774,0.7961501040610413,0.11144043479071808,0.14519994768236397,0.19005078437017842,0.17270049944723356,0.0,0.0,3.141592653589793,0.9910277019785554,0.9844136161658384,0.9729449140536449,0.04442982109954587,0.2179536118716,0.04442982109954587,0.05788929046540452,0.07577070878590803,0.0688533951671364
development,c4,1,38,387,0.2923977045191173,0.102545123428325,0.5242371080620848,0.8043917115913498,0.102545123428325,0.17627790768828305,0.15702881253344603,0.1532419134545788,0.0,0.0,3.141592653589793,0.9918627116768655,0.9731559815443407,0.9786512294634153,0.029983958700071787,0.15328572702109403,0.029983958700071787,0.05154325556548682,0.045914864328142416,0.04480758373023608
development,c4,1,39,385,0.40179059902981484,0.09813619247380023,0.5276924014095298,0.8140276566202835,0.09813619247380023,0.16971072996241945,0.19610032473070807,0.13850891887632633,0.0,0.0,3.141592653589793,0.9927688738182913,0.9783283339966609,0.9699813471577293,0.0394301995605534,0.21202184606581648,0.0394301995605534,0.06818817585338766,0.07879126694349241,0.05565158148629118
development,c4,1,40,391,0.4139699526871088,0.08872360389167293,0.5564852237317464,0.8405643131066457,0.08872360389167293,0.17650985459530222,0.1709565092220156,0.1522365768823379,0.0,0.3042916645849434,3.141592653589793,0.9930628224673945,0.9795396744071059,0.9794608309412205,0.03672890610526562,0.2303681617393062,0.03672890610526562,0.07306977615562571,0.0707707385130048,0.06302136852922882
development,c4,1,41,416,0.38109492876715206,0.10379764418269635,0.666183215456531,0.8441905443211077,0.10379764418269635,0.1750289845168908,0.17172740218085797,0.1302424499029119,0.0,3.141592653589793,3.141592653589793,0.9918640832425926,0.9764375081256625,0.9770936230724331,0.03955675581600286,0.253879045040279,0.03955675581600286,0.06670265838665146,0.0638564331624866,0.04963473716820958
development,c4,1,42,382,0.411540820760412,0.10270489841774147,0.4960613807628319,0.7929592941506469,0.10270489841774147,0.15232519309541848,0.20392877119176686,0.15009472222522513,0.0,0.0,3.141592653589793,0.9913787553994573,0.9825029022785088,0.9651832195254237,0.04226725819095206,0.2041495077866791,0.04226725819095206,0.06268803498897677,0.08392501387292199,0.0617701051763752
development,c4,1,43,378,0.43391114695766997,0.08921594180492025,0.4675013500723704,0.8091643119509507,0.08921594180492025,0.1464112814323575,0.16434596150594127,0.14529538211586424,0.0,0.0,3.141592653589793,0.9930368360971642,0.9826284562262996,0.9806884856341708,0.038711791635481684,0.20285404701416143,0.038711791635481684,0.06352948705385644,0.07124895855352387,0.06304528590154758
development,c4,1,44,368,0.3945676405752342,0.11640192126241018,0.49336943053090504,0.7640674227887359,0.11640192126241018,0.13511610417245282,0.15484920458434367,0.13295751888061533,0.0,0.0,3.141592653589793,0.9887166748067474,0.9850901729746324,0.9823040556654242,0.04592843143093337,0.1946676121365261,0.04592843143093337,0.053312442427042264,0.060927410873930075,0.05246073452146154
development,c4,1,45,386,0.3762416792569492,0.10445595730307031,0.5328235173267472,0.8039576822225472,0.10445595730307031,0.1578412623912559,0.14493558004930748,0.14958911479905393,0.0,0.0,3.141592653589793,0.9912328059277228,0.982091489728495,0.9824351003020707,0.03930068478409936,0.2004704149066095,0.03930068478409936,0.05938646161812285,0.054530806021831434,0.056281659750556594
development,c4,1,46,353,0.2879362560659427,0.09885203767089347,0.4894830009564955,0.7980480681091533,0.09885203767089347,0.14672091838287382,0.1424503799947895,0.12330684637486657,0.0,0.0,3.141592653589793,0.9919850086521278,0.9835905928399721,0.9836358441256973,0.028463085631446595,0.14093990270333556,0.028463085631446595,0.04224627192572144,0.041016629090870546,0.03550451169247744
development,c4,1,47,389,0.36990332624702726,0.10998579658803428,0.6131189057173313,0.8206126159829403,0.10998579658803428,0.12329942352594647,0.21468105653196506,0.118365567416389,0.0,3.141592653589793,3.141592653589793,0.9910056281016869,0.9876706502763689,0.9550825226591435,0.040684111997842824,0.22679472260977834,0.040684111997842824,0.045608866886588564,0.07937378725079708,0.04378381710043904
development,c4,1,48,379,0.3758538683436912,0.11556158837142028,0.5162644222742337,0.776158140314315,0.11556158837142028,0.17517586688213527,0.18075918715800943,0.14646117418222981,0.0,0.0,3.141592653589793,0.9893964887436931,0.9780288633373069,0.9761795648553817,0.043434270021339635,0.19403998019999166,0.043434270021339635,0.06584052720811005,0.06769267042488941,0.05504799887855023
development,c4,1,49,360,0.3294708070969477,0.10882785337014207,0.42630309892172064,0.7447171891421661,0.10882785337014207,0.13724805344245125,0.17283340201852063,0.14770107270349841,0.0,0.0,3.141592653589793,0.9907604776574321,0.9854388028706611,0.9782772748857765,0.03585560068448899,0.14045442606966924,0.03585560068448899,0.04521922694016943,0.05692279938382296,0.048663191632706576
development,c4,1,50,427,0.4767941508740231,0.08549588844356658,0.6193768443123489,0.8619646678291845,0.08549588844356658,0.1300699321905419,0.1885637080892927,0.13277592617378736,0.0,3.141592653589793,3.141592653589793,0.9932150075332035,0.9860676661693119,0.9698859214405872,0.04076393953367053,0.2953152565549384,0.04076393953367053,0.06201658287303118,0.08989352104790603,0.06330678497654292
