split,branch,branch_index,seed,events,weight,trials,mean_available_lags,exact_error,exact_sign_flip_share,exact_same_source_pair_share,exact_shares_source_endpoint,exact_strongest_child_share,exact_partner_persistence,exact_adjacency_share,exact_self_return,exact_mean_absolute_time_jitter,seed_error,seed_sign_flip_share,seed_same_source_pair_share,seed_shares_source_endpoint,seed_strongest_child_share,seed_partner_persistence,seed_adjacency_share,seed_self_return,seed_mean_absolute_time_jitter,time_error,time_sign_flip_share,time_same_source_pair_share,time_shares_source_endpoint,time_strongest_child_share,time_partner_persistence,time_adjacency_share,time_self_return,time_mean_absolute_time_jitter
development,c4,1,1,192,0.1587334338834044,1,5.914155195467622,0.4332195385448018,0.47683236115067806,0.12998677352310517,0.2576321264475532,0.000712786331504414,0.43425662061481085,0.6174012729126144,0.5218877428864853,0.809104304674802,0.5045625776673611,0.5157986504501567,0.001974473725044441,0.302176288119466,0.08585574311206706,0.4929015684314411,0.7288118741014373,0.006016052400683664,0.8078334635054633,0.46164126921320026,0.523076415347101,0.002795588944908978,0.1895545651785028,0.0008885871095187571,0.3843602030922285,0.5921761867326192,0.015199502389938876,0.9524832997704815
development,c4,1,2,194,0.21397271411405433,1,5.899591975906542,0.4479968613191582,0.3604800006640489,0.13947245466870728,0.35929727487079327,0.018771241355765987,0.47236333414062787,0.6912841408634635,0.6557694504190473,0.7882661742478178,0.4524705364877165,0.45425013181375506,0.022913535554228204,0.19630317940813286,0.001846030964189522,0.44631153394057965,0.6368033925295187,0.07698051580107869,0.7594056146575539,0.4987547290875007,0.509302008618086,0.008942380339678794,0.11305064026954555,0.008317052929350347,0.4195752034898766,0.5662357362011554,0.037844310618481175,0.9882846670627202
development,c4,1,3,169,0.14421531622123035,1,5.70588578011424,0.3722329480246895,0.4659646674379353,0.14673814948467728,0.26846447215717884,0.0006122364883328735,0.4853577474828835,0.6701347573581744,0.6599139491356911,0.9304840653034671,0.5393066191988619,0.48107741165229306,0.0008941741563077443,0.20913530854544307,0.007966797448492496,0.4977015218849636,0.6551214379055109,0.0048093865357577295,0.9349397053848508,0.43306167235347,0.4620681275289184,0.005216889305795314,0.1442779729600552,0.0185819569977956,0.40912862545438583,0.5258498545170527,0.020575322098104545,0.9744661024156577
development,c4,1,4,208,0.19109663015303904,1,5.821215547419774,0.437181212865803,0.5204693535743954,0.1128973414763953,0.3059084759953792,0.06019178483954479,0.4296983378421208,0.7205528317830223,0.44463146073846505,0.8421385497442441,0.44493945976564075,0.47963761930215676,0.0034874839693441392,0.16738402487550916,0.0029091346803365894,0.49347285321766693,0.7542637640799197,0.013362617682881446,0.8159137935407035,0.5496457612485699,0.5941248505616258,0.003929537037657318,0.11056200483477363,0.016407183770963108,0.4299523581072173,0.6889165866413908,0.011926056831330984,1.1049156539338523
development,c4,1,5,185,0.2503266709880525,1,5.4319438571758365,0.39618360711542,0.3596255552586314,0.16569122352443053,0.49154665915266005,0.02141146165948528,0.5197593785246856,0.7031857078246463,0.6226832041387118,0.819314320077384,0.5859126452623362,0.43834274242547466,0.0012387550729888283,0.12237824316858684,0.015232061750333073,0.5455596555257903,0.6647753764238162,0.003918742101469609,1.072932360459969,0.4362683703536287,0.48950598216289043,0.002083117673253671,0.13094366424509313,0.00957908419317477,0.3897571825045827,0.583022761670462,0.009484817281247808,0.9394886090584479
development,c4,1,6,192,0.1376678061679479,1,5.6762360148239175,0.45339193889559876,0.48171666137727526,0.09666738440256284,0.23037119207494716,0.009165169514092304,0.49383863479996576,0.6117851605623039,0.4938316791994676,0.9083097437306705,0.4579306483545169,0.4875722433817535,0.007682773450894352,0.16258065696417143,0.02628879607058842,0.48936488551750223,0.6908909937538694,0.04385744250607595,0.9242974836632464,0.4814440553791086,0.4477341634108569,0.005705895160658781,0.15763019904397496,0.007976874817327005,0.3931245844448846,0.5469828224266228,0.028551490682591753,1.0339913670860712
development,c4,1,7,167,0.1862189883574496,1,5.682924803787007,0.425587475403908,0.4180707268687352,0.15377672301079523,0.3023515270083724,0.01883174650934549,0.5135524137769499,0.7019425422523154,0.5890277324237814,1.0370660147569728,0.4613874516869384,0.5557117688866455,0.011512032727685731,0.16011608041167225,0.04837072543067718,0.48244998335283995,0.6863573527942167,0.03855917956396918,0.766565183966929,0.4422760790863444,0.5276911483743929,0.0019315084882230262,0.1680371499756711,0.007522072233393271,0.4124308079883135,0.6028802052990988,0.00797182070280465,1.1660930200381423
development,c4,1,8,225,0.18621810803581887,1,5.683797741290185,0.39275848932535523,0.24893757064803224,0.13037209811804062,0.28012406440011195,0.007192356285219949,0.491779276207543,0.6936963530112042,0.5127107818360027,0.8406778479407137,0.39444722577198843,0.40826927844048094,0.002907735290254562,0.11006202633676516,0.026733022690273705,0.5548300886043673,0.7197530456123657,0.01211704068121672,1.0048302652690417,0.47642904901612243,0.5438480041558558,0.04067607784105044,0.2178508617183976,0.023843950539631318,0.42120446653414445,0.5559773540425865,0.0552657629501229,1.1181826497424703
development,c4,1,9,181,0.16147077616576055,1,5.572222991044272,0.4276581995660194,0.38125637578717386,0.21436521469317432,0.351318411316827,0.013934578097579782,0.4896565450328177,0.6401242794716209,0.7242498959115746,0.817890326732353,0.5544532290776829,0.4822808439406284,0.0032241375519123567,0.10110964608569728,0.0003939942965908633,0.5306864297151209,0.6452638975377526,0.008412548213389806,0.9479146111414871,0.48467583520127294,0.5846397621543105,0.01271447289609898,0.23885554914086585,0.007228464201400315,0.4690739018955974,0.6736337120821252,0.037311258791387296,1.2295040418268768
development,c4,1,10,219,0.22670447094879212,1,5.835439445888856,0.39453994497917994,0.435596716738964,0.15791902368096233,0.29197286181488663,0.04153341954136652,0.4258292747515644,0.6553909875749468,0.6610785698106068,0.7439210377907896,0.5557044699583239,0.5408443438194238,0.00085461359102071,0.21867542183674749,0.0029865274789072803,0.48383069509149135,0.725868394805786,0.003838488347356268,0.8797297435878906,0.5158283177653806,0.4610441897618299,0.0011905641088534563,0.1877934524910516,0.028304468389215083,0.3770523179426181,0.6031425758566175,0.00613412485150536,0.9644007716863686
development,c4,1,11,184,0.22496441085689486,1,5.603346719007079,0.42838592032283296,0.5561117104882405,0.1256351370291144,0.19753228026280426,0.012305658562714714,0.4979836160374105,0.6751327479246637,0.5606968739268571,0.8503436743126193,0.4760130934321058,0.5784327162051477,0.005632186278768496,0.21121068694016448,0.03143931145648499,0.4347727396178949,0.6949190484667318,0.013312615897116237,0.7362271263698126,0.47475853926274125,0.5627206633887821,0.0005641280284375547,0.11585698108632528,0.001059129122802045,0.4490170646574653,0.6205870690564811,0.002502410089363657,1.009171984388472
development,c4,1,12,200,0.15716334580044436,1,5.633826341280886,0.4173246832342001,0.38176938514053466,0.1366058537056229,0.27724996351828124,0.010876501346583004,0.5158786589907907,0.6941515536163505,0.6479244898806432,0.8713154487705792,0.4620305952325028,0.48677025673355795,0.013959030043897062,0.23813319717686193,0.0024420401252484825,0.506577221114513,0.6664384783580491,0.026373694517494252,0.8967069600110386,0.45648165867526247,0.5969476201466201,0.02142295869028889,0.1617362495445518,0.00038580162453865225,0.4347081769469153,0.613240640105359,0.09830441220030862,0.9100010910263144
development,c4,1,13,198,0.2463772582115754,1,5.814195542160685,0.325804097397564,0.4491155044650547,0.10999817211957075,0.2545478769169226,0.03996860579377177,0.45542553220883775,0.5394120825928133,0.5992286626272638,0.7465288473111287,0.5043033844238903,0.4283620012680474,0.005233587992050446,0.16056197941679043,0.02161024388633703,0.47958767265368796,0.6338577939582457,0.01489380945215432,0.7276807668755039,0.4293674765233175,0.499589372557978,0.002644304082459392,0.19816162482205374,0.008933278720320159,0.35141483347581615,0.4640366893177413,0.01586582449475635,0.9666948190052062
development,c4,1,14,194,0.18201711627859068,1,5.683073135293253,0.42049508558515736,0.3259611733542966,0.1456815370062811,0.2770325737631241,0.005008627700160349,0.4412938615090695,0.6625852435768755,0.5950165832443671,0.8400133586138875,0.5088812534207477,0.5394906588657564,0.00881445860152639,0.18835832720810292,0.0012788832058747924,0.4801452162653255,0.6193448504884111,0.020136486275553592,0.7627903061946182,0.5529706324603894,0.433913870038132,0.003977632607985017,0.17720021536044483,0.0061781083152660145,0.38503072549286743,0.6148936840758796,0.019475833989534626,1.0368741014743617
development,c4,1,15,179,0.1589199028546924,1,5.397439691045478,0.32339666401094413,0.3582739260194071,0.17247933264436427,0.33508734858133726,0.013729605038841308,0.4917137642732003,0.5666950984668575,0.7397165514609828,0.7887303699161217,0.4071293009743902,0.5355833387655947,0.004738739182781768,0.22457724733186976,0.024891455853778083,0.5061523155335148,0.6185161996934223,0.014649851973481438,0.747226021676125,0.4337263709173137,0.49568871393684033,0.0007302622520994228,0.17239519025108926,0.004482190974481319,0.46986031044365995,0.61134922631063,0.003934647333468454,1.0123356281930218
development,c4,1,16,200,0.2134943116142917,1,5.743867775271419,0.39726115795954015,0.3388357788382902,0.16857515843605916,0.4386776767331444,0.08236768679762539,0.46112342197898926,0.7141440940306195,0.6715492388912655,0.7601736216614342,0.5115983778378456,0.4909530902289511,0.00744119045791679,0.14255753556997208,0.020340941375430625,0.48172169675984167,0.7268241186833043,0.031624526036790515,0.7922836514888877,0.4242977082273533,0.5175619245745812,0.006817801515107459,0.11971095679979088,0.023084215077138027,0.46590723638731546,0.7245359170400898,0.025188036592769924,1.1772114077886344
development,c4,1,17,163,0.15657342241743033,1,5.783460218317281,0.4136911802679426,0.36694182134133135,0.16250847937075819,0.3356772474494427,0.005903190270757519,0.4681907278334078,0.6700743365471137,0.7863015503138954,0.8276727216062099,0.5230854603482565,0.46490687726414687,0.005192494520134526,0.16707636882440358,0.015403795997066115,0.4402067580301883,0.7184820806554985,0.02790493416503884,0.6980636892467973,0.4426845626096324,0.5161740448148306,0.025935898965936,0.14982752356868265,0.007784921619624902,0.4063623349544384,0.6196267324807014,0.13042158397183934,0.985295016952621
development,c4,1,18,200,0.2103327129165767,1,5.657873204060747,0.36729748549360125,0.4513995943853724,0.12526655264454317,0.2628816258511576,0.005912632425697347,0.44225097741386443,0.6086978440473203,0.5895396678723313,0.7995227213855178,0.46800615916385013,0.5442103856084904,0.0038824131948592363,0.1757158375546999,0.014656772509057989,0.5738916992736289,0.7012819268816253,0.01462321350829028,0.9529685257046153,0.41866229697110996,0.5298760499936209,0.0006506532314524384,0.1660693823864642,0.03735525327528659,0.3682373436787375,0.46695497252970014,0.0039039193887146313,1.0319212444912924
development,c4,1,19,159,0.16107229738755063,1,5.8997726187146835,0.41619367322623807,0.45938883397017044,0.1492383357851537,0.26870077198862335,0.014729926254134695,0.5180796444097854,0.743605343799619,0.5671330321592829,0.880748544321998,0.5003681962082136,0.46131697494295254,0.003360273282640753,0.12826475714720945,0.006715680824683992,0.4699432978392981,0.6482848153772754,0.017071599587775984,0.8101979188176244,0.5183279905850219,0.5109795618100801,0.0032718221960790312,0.17233717613757768,0.042980376414182855,0.4002947886910941,0.6836598022611535,0.014593717464797349,1.0096702020186474
development,c4,1,20,195,0.16715637730017618,1,5.8200539368152295,0.3775000761786449,0.3739898301001378,0.12314647941336888,0.32197500862881967,0.033604812016638404,0.5149501363975686,0.696665948625616,0.5736636888484369,0.9278237062461072,0.4309964032240434,0.5727915755300311,0.009360135523222268,0.15547375843065442,0.00791459400952992,0.48443875229933303,0.6243735324728208,0.05590081844965626,0.8215814380558,0.47027407353038125,0.4609232398684831,0.004889006742784305,0.10450763955571721,0.0064848119234095615,0.3924235345702574,0.6060779305393993,0.028125594622992026,0.9482805765462756
development,c4,1,21,179,0.20234180493624426,1,5.958904661466373,0.40474539054732944,0.49068966655358043,0.14261017873723572,0.3268884609384918,0.07774572284853701,0.4137498256381328,0.6560458700679422,0.7649671669545713,0.7177590687724463,0.50172509304468,0.5473855156517751,0.0021825778468437433,0.18875530496199655,0.007864460335115491,0.40780264045756803,0.6694070387823545,0.006547733540531229,0.6425853793021629,0.45709555748149583,0.5999011240911676,0.020980650055338782,0.19840293851592927,0.0008656805894890298,0.3833814508814844,0.6541717954016836,0.06301782245151095,0.8426979065709164
development,c4,1,22,193,0.1513813130483147,1,5.738176850832871,0.481401942384932,0.4066919152166943,0.17150446585395912,0.3441899440279915,0.03347131952169813,0.4893678470282653,0.7378933186529718,0.6171210448767658,0.8647758468680694,0.47798097894631997,0.49181533261670796,0.0049616350586069126,0.21863615908588585,0.03589703803103722,0.4609326083359833,0.6704437125246517,0.021674685210730144,0.7160264688406647,0.5022601672798296,0.44664868421732185,0.03019112462712243,0.19992847578206152,0.010966868098742786,0.411903000751876,0.5909995580510027,0.08198046613734605,1.0483497238805057
development,c4,1,23,162,0.19092761200036848,1,5.245067775408709,0.4081550871710578,0.4014429673646318,0.2028382479013673,0.3758252422114535,0.019552336802047623,0.49543839961878305,0.6711455899820467,0.5970539095732244,0.9463882293878094,0.503484746276421,0.38555808231477556,0.000556720139923826,0.19870114956626805,0.0013726764851257644,0.5459364327280577,0.7009159640506804,0.0033403208395429563,1.0355764912582637,0.5558040815270309,0.5563966183860318,0.003409449152571195,0.15416395464337063,0.0012520043391169731,0.5023606644765829,0.5716410525331808,0.01946919451318329,1.114097574530736
development,c4,1,24,205,0.19468495612495768,1,5.458471805024402,0.41495122230831255,0.40559656498496083,0.1421911444177833,0.30675471645019786,0.00971159420791409,0.4801700424359515,0.6068506589746799,0.5928311508938464,0.813123108362486,0.5053074703989099,0.46682788003538106,0.00702531305112319,0.18453440893392686,0.006589333015672584,0.5165804972449269,0.6536947316438403,0.020068710147517328,0.9359898019036367,0.4401472652304266,0.511082534589443,0.0007022858056360305,0.176750792576704,0.004621756763051492,0.45756140326404454,0.6196817478587554,0.00363402928458723,1.0575989986955572
development,c4,1,25,179,0.14680038984221555,1,5.783497186672027,0.43638301630944953,0.37274702110896457,0.15486749832508667,0.2980683090127012,0.03713214040530139,0.4772270191316506,0.685509800361847,0.6076470027076969,0.8433156094171255,0.5437638227254097,0.593221902871187,0.016420091388943812,0.20092428703012288,0.02328391641108258,0.5331674822999058,0.7920531801872972,0.04109126134998588,1.0176733713955244,0.5039932370718294,0.5131237928042993,0.004822878712181915,0.140976012990514,0.0027228240598368585,0.4126335916233278,0.5057561507358708,0.014834240103590794,1.0349155179282734
development,c4,1,26,199,0.16920672583541238,1,5.5036781872357805,0.41297761440660197,0.3879539271078292,0.16828706654408565,0.36544533508651983,0.02810952184565318,0.5078251489558993,0.693856239948149,0.6402237454181566,0.9318656343883347,0.4450021835509761,0.4293697114812744,0.016373417944361784,0.17614170399698997,0.0067512956937404904,0.5443441501918427,0.6468176224713492,0.050953829626258974,1.0112512742244297,0.5053488273517235,0.4831258671674247,0.005730504266026757,0.1800012788780489,0.026984600661419035,0.39894657364475566,0.5988669227650312,0.027387755896116566,1.0619621286834429
development,c4,1,27,198,0.258810334407594,1,5.877745465846134,0.44561127075718293,0.3878337329025571,0.11446748172394279,0.24226421109646326,0.007301771715261018,0.4983181911970963,0.7249471847240477,0.48952319237300684,0.8900418772227553,0.4581624082267583,0.536403799647169,0.0027138350182776133,0.18638118098322587,0.005907984096187753,0.4439649957854193,0.6378461167687439,0.010471132503640117,0.7798524965498624,0.4258668271616275,0.4124327391591451,0.0007523099394833265,0.1639792538664005,0.0070881007538248835,0.38214911261355256,0.590257702183666,0.003287876130592886,1.0016506930323432
development,c4,1,28,194,0.1967057872908281,1,5.811896690044148,0.4063108547198713,0.4055732040937654,0.1397750747875311,0.312056743381502,0.0005673507059122704,0.4246829001662352,0.6025649691625357,0.5360586324961423,0.7380521096979339,0.46488188408385717,0.5020323665853011,0.019659885846356626,0.11045133598316019,0.002917877725715521,0.4953727516394525,0.6700391063583251,0.06453048584779182,0.829191986917847,0.481270469986206,0.4240893632725245,0.022365420338381115,0.19703231927614606,0.005672571132841291,0.38907181212674435,0.5683291742709479,0.06659621811481313,0.9963788920128264
development,c4,1,29,165,0.21388695942035987,1,5.472132364183865,0.4524539341696744,0.3072413049428447,0.17136872305878062,0.3330519716862101,0.021307682192072065,0.446786263643436,0.5711862258820223,0.7119337766306421,0.9118565634087806,0.436158928390562,0.3774514497237059,0.004393294317875403,0.11706305933942492,0.008028219152645807,0.478087406858486,0.698539869428666,0.0231127932019461,0.8972370384924303,0.5227353487725721,0.4668857627312411,0.003295476721977435,0.07766222700949393,0.006766315176289747,0.5297885716810808,0.6539305049444246,0.008916603177861237,1.2608223104576244
development,c4,1,30,181,0.18121402677325088,1,5.858339164116302,0.4001926191430645,0.4426813937527002,0.18464910452778116,0.36600532931102236,0.0194774234065185,0.4468312897767567,0.6733223920703103,0.6869880736318849,0.8987438375507262,0.3811440519256388,0.5714022576795512,0.00039420721111979584,0.06967879990620665,0.0016241907765757874,0.47113219300912323,0.6674657717467963,0.0019685958243562934,0.8813657333576581,0.40687634290253877,0.4106515680459801,0.00307563799209079,0.14540261647897676,0.018575425613436544,0.37858459003321704,0.6209933899258255,0.010812694657171992,1.1039008384282372
development,c4,1,31,191,0.20664371225292874,1,5.622096216310422,0.42784251078194324,0.39531189490212465,0.19242527353041403,0.3942106149301964,0.05618343087936081,0.4704667798107332,0.6584213554793715,0.7618357432226378,0.8882065510831355,0.49978925889291664,0.44482725238155424,0.011136809653824053,0.2747463204747212,0.006503701568804877,0.45452965686581276,0.6970345686190594,0.056909217088108935,0.7091032917344208,0.5280894142099272,0.49337997745536644,0.00719325640362773,0.1309476293010014,0.0044775053988359475,0.4711067744110542,0.6595995660892094,0.035280730783805926,1.1701352100039009
development,c4,1,32,219,0.1959500297133461,1,5.7963828153436765,0.4174093361275544,0.42931990902306366,0.14932958787061487,0.4101637289149473,0.0641204045649962,0.46885633249189984,0.6612029775264245,0.563341925985143,0.8547079092233053,0.4507077654837062,0.5138561952694606,0.002426986882449947,0.12176476618840024,0.006152875809599952,0.490844351232415,0.6339457678588863,0.01387416707574023,0.854841140232105,0.44325586431890707,0.5120625647533678,0.04725537788679271,0.14215038427976226,0.005111810729608773,0.419889052105407,0.5877270073783087,0.08349438427722239,1.0179326384274803
development,c4,1,33,180,0.16712187560473912,1,5.650299091193571,0.38359539404436915,0.3659088523580671,0.22512224990104834,0.3484850938374163,0.0023650805442041655,0.4618804301597255,0.6696034721387488,0.6629599741265437,0.942953547843888,0.4894232067095831,0.5762371865976023,0.0008248754159233757,0.0685927093305811,0.00894207458944171,0.4832792071098345,0.664602255617217,0.004949252495540254,0.8198019790578654,0.5874984176845082,0.6450657399563573,0.04248943730738568,0.25317002975265956,0.0029086051012593432,0.38792223429045375,0.589084410163963,0.2544459225201033,0.9922561756198415
development,c4,1,34,189,0.16287265014399588,1,5.766164519434823,0.45336890054117684,0.3284846901488869,0.1245781148024147,0.2592976337400612,0.050927176438246895,0.47370624922688703,0.6523099340392561,0.6094307821105857,0.8274943799242596,0.46272603365605575,0.5082344722744672,0.001161834165901625,0.28229291953039803,0.007738875087149805,0.5261338776673162,0.7371209863348485,0.0036793127216619872,0.805588439684792,0.46022389403071473,0.5289496598109451,0.0024976107602419904,0.24277815735885516,0.015243647834646363,0.34913363541167,0.5325897668917637,0.011283905615275563,0.9961993790713756
development,c4,1,35,181,0.17741797819589952,1,5.920978611245836,0.4374766185481693,0.5141168504411721,0.14945043868631558,0.28468750252409397,0.023345844378023894,0.4405746901001855,0.6553846360308958,0.609360097360346,0.7457123850467159,0.46921170396210254,0.5409735419926487,0.00017139161246589648,0.2299244769531881,0.04635845178936826,0.4910116644513686,0.6657424307867988,0.0009538534489006163,0.769694127210434,0.4414832491214042,0.4869858736626294,0.006862393376643151,0.11280524619908182,0.01895446432224417,0.41047576690183724,0.6373719577585141,0.03755464425745301,0.9041922350919966
development,c4,1,36,203,0.19358336613480356,1,5.811377454974733,0.40403245467278165,0.41703496233713905,0.09691461988536965,0.3090611025748153,0.01088042620966956,0.43835796120187825,0.6593328338393377,0.49467608713500333,0.7384065481797453,0.48313720645153585,0.5081759309890412,0.004995681888553192,0.22231302279425016,0.060407486509131775,0.48471534332337374,0.7550487314184302,0.024593265355853686,0.8334706049752391,0.4868872098267383,0.42145406769619975,0.008255576696746111,0.13951398236878387,0.03030452078872489,0.38612733152031004,0.6321032976903679,0.02518338395901684,0.920425212880988
development,c4,1,37,182,0.14689578611187862,1,5.276060947161644,0.5056849010257082,0.4488489418100009,0.12673778333273902,0.17207317419008225,0.003487553188977823,0.5251158578219451,0.7185152359895328,0.35725764062830734,0.9237641088654823,0.5125722726136437,0.359914525938307,0.0023221347909374115,0.3844734944748481,0.004111236675105248,0.6359417971275617,0.7452577590189512,0.007087462186442249,1.0198167539698084,0.478472793480965,0.6689615953921382,0.0010603434550990063,0.35263195474787695,0.0007345855762731048,0.491525313014716,0.5969692251298359,0.0021549172562128718,1.074888662300103
development,c4,1,38,228,0.12302008045969848,1,5.547562261308563,0.34306546097052965,0.40030720632650735,0.16700250777860515,0.3256524863585291,0.021580631034127138,0.5038884683944389,0.6772171835222426,0.5906922327368129,0.9713235832261955,0.49326014443122973,0.4813577037762057,0.013922604777989072,0.22261238223648996,0.004032528185619502,0.4928434369271711,0.703495872420617,0.058237863131472646,0.8241546781522541,0.4153927604589493,0.5032445991947319,0.0014284005401962985,0.1175383224689236,0.003908681887163198,0.46874781340940996,0.6581684354989452,0.006677161588353289,1.0974714988307523
development,c4,1,39,182,0.19769682524928828,1,5.880342130984817,0.42713432364333054,0.41558331739712356,0.183004035309199,0.2897998904421897,0.014212957575042416,0.4397381459974929,0.6472104532995171,0.837172032867117,0.7893566910772892,0.4942672447460982,0.41016235321402733,0.00010472809502635169,0.11201290013214237,0.01650577335550285,0.4906528896811113,0.7353965241562637,0.0003141842850790551,0.8757909382958597,0.4256572665119135,0.5497794826904321,0.007044523107877126,0.17769283074191589,0.00041076319991989517,0.4238520518905519,0.6123200623776802,0.02113356932363138,1.052639471929617
development,c4,1,40,217,0.221102050913824,1,5.8540682237630595,0.5007898432679686,0.5415485832825719,0.08031523486687503,0.2586169374334133,0.009713004043638219,0.4683569202000803,0.7031484022953826,0.38459946940124795,0.8587587738885618,0.424168389324415,0.47245477383902634,0.0008488468174981991,0.17951014461367706,0.00044592066423236994,0.4755775918464351,0.6808151360386799,0.003269217124551803,0.8259702446350582,0.53335201912977,0.5425888755828969,0.005946179749955751,0.2114064734756818,0.014392527943396892,0.4318547766332348,0.5755765654736883,0.016479691024311537,1.0085977152833585
development,c4,1,41,168,0.2080401291979599,1,5.908906809141472,0.28200896383828855,0.29336899896530033,0.19031124695376628,0.4903057447095442,0.023498814782004468,0.4402078008092089,0.7190625279477328,0.8806814237792299,0.7353945903655722,0.5189695842756751,0.420093665447181,0.008674343295084399,0.1587793887955487,0.007241840217713034,0.44861262359635407,0.6798306591376893,0.017348686590168798,0.7816400199220636,0.37335899161744374,0.5821482115634851,0.0006755989604922423,0.08748183568843766,0.0013508861182702852,0.3627070600723273,0.626667967479306,0.004053593762953454,0.9000377927415915
development,c4,1,42,205,0.18054386467077777,1,5.697749295993663,0.4523885074447493,0.389047646202122,0.13992796212577505,0.25936597463486066,0.006077210431710999,0.45364406802016666,0.6049409095082272,0.4891130243854738,0.7861800083062642,0.5266096246483614,0.4617179900054558,0.002922255015956944,0.21827029877016207,0.006212061012644001,0.5355561522663973,0.758864815312366,0.014290319826184936,0.9339643794052996,0.5526993495884244,0.4548172840241305,0.0012841688358799395,0.07801015247626411,0.004353245739740011,0.4877053947421996,0.6089965893215694,0.007156795377931492,1.1500320929878576
development,c4,1,43,192,0.24541138360003825,1,5.842867451759217,0.4738432892994425,0.4103793978160549,0.13263621790527957,0.3356147560430297,0.006196326268065174,0.44741873885026145,0.6133638284433076,0.5692666568713619,0.7503911221580258,0.47081821382519484,0.4702781293841255,0.011914905833636871,0.24897927310375112,0.026475157547551777,0.4326767646170207,0.6136936490015091,0.030107785465342318,0.6691374940223591,0.5128365102097118,0.4652318296706746,0.032501015768842414,0.18592072007651705,0.017751595733419303,0.38860193666336285,0.617480449053143,0.09909076243757808,0.9886923288027545
development,c4,1,44,202,0.16663231190288594,1,5.903521997399966,0.4317272520698274,0.4981658262513401,0.18751745766600106,0.37402833258615903,0.023555665831131743,0.44492521022117293,0.6593261920823003,0.7128820761284931,0.8054368923572982,0.5388753827697408,0.41094097578996736,0.0048446329286407,0.1641528629940234,0.004678101050951572,0.4727894840706553,0.6711422917148734,0.027170384445958446,0.8499685078509558,0.47355133650320913,0.556591423913772,0.0026979741758456775,0.1701367356962199,0.007619241032686644,0.3809720706405041,0.5499390123241464,0.015252089775869294,1.0620325368289805
development,c4,1,45,164,0.15323754278693283,1,5.660367609005889,0.42296488703513735,0.46208652102269887,0.1673155124576127,0.3200022458153235,0.011856312625494038,0.46634886339820697,0.6847781662787905,0.6514383507496089,0.8645599205681251,0.5170971696637157,0.5094334270595666,0.001033497059087328,0.19713272905527324,0.04142911056621231,0.4135621019207806,0.6579529059757038,0.005972085703871833,0.7520952513400342,0.4770684279968463,0.5378453943443368,0.013931678490507521,0.1166028387187479,0.0011686517387342974,0.4567847912692336,0.6472314228352651,0.07348495614009175,1.2076315503442994
development,c4,1,46,180,0.13615041003963488,1,5.560240339900224,0.33659493444551325,0.42335561822046125,0.18424014617369672,0.2889017758659975,0.0020301385341979523,0.4990288445699703,0.6489670187494934,0.5845981998899574,0.9171291325971705,0.4280764414472833,0.532859861230519,0.00919365999226388,0.1409974174799295,0.007653622778239507,0.4843262746220441,0.6795490838657505,0.027622202554385446,0.8009977248258618,0.455671025467702,0.5784602062992786,0.004945558521347427,0.13721022153179557,0.0033985335869790296,0.46613598837493264,0.6015020541694305,0.028359519763306352,1.1672819579041094
development,c4,1,47,166,0.16208370909623152,1,5.524822132818574,0.3498262015584902,0.39787447182218966,0.1696910598306296,0.31064429130532845,0.03711259527591427,0.4598040136515511,0.6462053828567317,0.7191153251642779,0.7994923699012199,0.48519633556564956,0.4577457512025592,0.004628083697233957,0.22856044351721205,0.044519854510371056,0.46286523712613187,0.6023485817914324,0.020244539992282398,0.7070423908701504,0.4390200728316149,0.49652471189510794,0.05755471946183593,0.15518323468124748,0.000662999379932055,0.44176453896274065,0.5876983672799428,0.08371291664624898,1.2033318068741892
development,c4,1,48,226,0.1973572374716234,1,5.890570539970661,0.4282903356813776,0.48201110795398994,0.11042684986885536,0.19937782276813862,0.01518369419849937,0.4267695549573596,0.6320295913280831,0.5528488184388602,0.7383392024840022,0.4342574698810211,0.48645289026178695,0.011137876290786516,0.26005148705597864,0.007518753386401361,0.5087180819606892,0.7686567331736537,0.06533357289715168,0.7222234786068137,0.49655069278006214,0.5160519483267855,0.04010480005515619,0.23875251280863213,0.025473649033822172,0.40569154899953436,0.5939491482363465,0.09357390065972684,0.8775327081489563
development,c4,1,49,156,0.16404413925223213,1,5.604964567956292,0.44737738224073603,0.3597164891535798,0.16907912910941378,0.34388271797458386,0.002811281185437343,0.48560453119899727,0.6205269444908725,0.563441662436036,0.9264216490070232,0.4697031236151353,0.3346662210455746,0.012675737316433717,0.16827954404767903,0.02880707639641293,0.4771097872600159,0.638563190574583,0.04804477634912004,0.6907665854980909,0.4975766213196999,0.4678968808169757,0.009229346972991445,0.16371704693658112,4.378685365531041e-06,0.4543444267955462,0.653154383189827,0.05537608183794867,0.9889477790214927
development,c4,1,50,225,0.2967042337082464,1,5.962848911492462,0.4434413103908497,0.439062641779578,0.15996282974357295,0.4201272790842356,0.04937691037218535,0.4464067730032934,0.6598577660199366,0.6288819024718615,0.8523369094740539,0.5254125322708747,0.5944150629962169,0.005646068581145906,0.2309898658833968,0.012952551738598805,0.4697761268536652,0.6552378291242676,0.02288198311639793,0.839750751019714,0.5243221720257424,0.5502208415942383,0.008303115914556158,0.1676960831912138,0.005481330618935176,0.3723901710316851,0.5322779808098839,0.0358303652261807,0.9197091863584795
