basis,split,shot_index,target,x_parent,time_parent,relation_j,event_fill,ara_score,count_score,ara_plus_count_score
X,development,25627,0,1.2023809206188396,1.1941392216698241,0.9752747328539659,0.0673076923076923,-0.12872001058015486,0.008603764499791866,-0.1201162460803619
X,development,25878,0,0.8529411686332996,1.176470650933603,0.9626696966955369,0.10897435897435898,0.18532625009645357,0.28939142159773396,0.47471767169421974
X,development,26130,1,1.3125000397364297,1.1666666666666665,1.0112179517745972,0.038461538461538464,-0.22672222480194518,-0.185787690414168,-0.41250991521613356
X,development,26381,0,0.91666665452498,1.3675214268429885,0.9978632794769171,0.057692307692307696,0.14517779152642452,-0.05619338713819473,0.08898440438822373
X,development,26632,1,1.064516129032258,1.0918114569879347,0.8833746756276777,0.09935897435897435,-0.020905685746026158,0.2245942699597473,0.2036885842137462
X,development,26883,0,1.0416666666666665,0.8205128510793049,0.9599359035491943,0.07692307692307693,-0.011868170530464352,0.07340091613777855,0.0615327456073225
X,development,27135,0,0.6842105263157895,0.8097166011207982,0.9534412936160439,0.060897435897435896,0.3105855526062475,-0.03459433659219922,0.2759912160140446
X,development,27386,0,1.1370967567029036,1.0521092099203724,0.9919354378494841,0.09935897435897435,-0.07813473406620496,0.2245942699597473,0.1464595358935674
X,development,27637,1,1.1071428571428572,0.9377289272490001,0.9331501097906203,0.0673076923076923,-0.06549798708682897,0.008603764499791866,-0.056894222587035984
X,development,27888,1,1.1428571428571428,0.9450549398149763,0.9697801726205009,0.04487179487179487,-0.09347248719676442,-0.14258958932217694,-0.23606207651895697
X,development,28140,0,1.4027777935987633,1.1452992188851245,0.9946580464400703,0.057692307692307696,-0.3118282713264108,-0.05619338713819473,-0.36802165846461155
X,development,28391,0,0.9444444694636787,1.2307692959777328,1.0384615007628732,0.028846153846153848,0.11433546568190658,-0.25058484205215464,-0.13624937637027557
X,development,28642,0,1.1333333608839238,1.025641027271238,1.071794857285981,0.04807692307692308,-0.06824114710270013,-0.12099053877618136,-0.18923168587889472
X,development,28893,0,0.9833333494928145,1.2205128157852043,0.9935897351330163,0.04807692307692308,0.07362459826674993,-0.12099053877618136,-0.047365940509444655
X,development,29145,1,1.1484375,1.0576923191547394,1.0582932531833649,0.10256410256410256,-0.0810190549474584,0.24619332050574286,0.16517426555831183
