archive,seed,phase,ara_x,parent_pairs,child_pairs,parent_frobenius,child_frobenius,ratio_frobenius,reciprocal_frobenius,parent_spectral,child_spectral,ratio_spectral,wrong_phase_frobenius
landmax,15,A,1.2,8,8,0.06765365028695858,0.03415622189253594,1.9807123428291913,0.5048688688290948,0.04769823053555257,0.024019091136639546,1.9858466027797383,2.0638715825447913
landmax,15,A,1.4,8,8,0.07343306456876986,0.04267009807885168,1.7209490457010466,0.5810747287945643,0.05175533043195106,0.03007947014377852,1.7206197510981043,1.8534028886281242
landmax,15,A,1.6,8,8,0.0783787556190912,0.046145792696334946,1.6985027461737874,0.5887538317219077,0.05516274295136324,0.032534928909193614,1.6954929609751055,1.9205883077499548
landmax,15,A,1.8,8,8,0.082990242017698,0.05301484891773247,1.5654150433679597,0.6388082216512495,0.0583138887591432,0.037392863822287736,1.5594924485132815,1.7465629888458016
landmax,15,B,0.2,8,7,0.022490268881588855,0.01044438934717272,2.1533349757472355,0.46439593062058854,0.015898163013090053,0.007203739834599734,2.206931868462378,2.3852917847376984
landmax,15,B,0.4,8,7,0.03254195960588087,0.014410952666074783,2.2581407600129575,0.44284219022478555,0.022995827429262157,0.009968780531708065,2.306784401173091,2.3951427137033643
landmax,15,B,0.6,8,8,0.03952084560632843,0.016241646858530003,2.4333028510327663,0.41096405224510796,0.027914052077405188,0.011264387948350725,2.478079786083027,2.2272083193750407
landmax,15,B,0.8,8,8,0.04601885572437933,0.02151083792409593,2.1393334786289335,0.4674353063650857,0.03248467889669904,0.014961049820014343,2.171283385023037,2.1010791939142566
landmax,15,B,1.0,8,8,0.051988226646612276,0.027069655955737612,1.9205351827012411,0.5206881961899263,0.03665679628019933,0.018911330516889174,1.9383509926740574,1.972118993740845
landmax,15,B,1.2,8,8,0.057908786747603316,0.03277997083691631,1.7665905511541,0.5660621242124881,0.04079184097168138,0.02298194310746736,1.7749517863190243,1.6954096073564258
landmax,15,B,1.4,8,8,0.0635758964765132,0.03962067018419535,1.6046143636882135,0.6232026975637283,0.04472409549271231,0.02784589192712738,1.6061290336741643,1.489940247126428
landmax,15,B,1.6,8,8,0.06909985935981788,0.04080976402012726,1.693218792584491,0.5905911299706416,0.04853987642214397,0.02862404185495678,1.695772968335651,1.4974249074998776
landmax,15,B,1.8,8,8,0.07560908964186837,0.047516317789684334,1.5912236713401833,0.6284471617731564,0.052852674124004136,0.03340764886590127,1.5820530901816958,1.426187024680524
landmax,16,A,0.2,2,12,0.024041928390649683,0.006693290994394466,3.5919442932907666,0.2784007541174443,0.016979424165921717,0.004631182947124206,3.6663255068481617,3.9908177189546725
landmax,16,A,0.4,2,12,0.04982152240057215,0.008799572767025303,5.66181151285761,0.17662191645360578,0.03518771964427567,0.006795911618713658,5.1777777020202125,6.1349728285174825
landmax,16,A,0.6,2,12,0.06106456396228427,0.01167668750897544,5.229613613907727,0.1912187159182434,0.04305512786607861,0.008349281492560617,5.156746470273115,5.7081684575289255
landmax,16,A,0.8,2,12,0.07230929298121573,0.015295013044614468,4.727638529649805,0.21152209368978003,0.05092358139337054,0.01044779850788543,4.874096811393922,5.010833377932413
landmax,16,A,1.0,2,12,0.08333764719686618,0.018258905522292375,4.564219202247303,0.21909552448918887,0.058557170806322376,0.012229549186500445,4.788170840423174,4.755739779769068
landmax,16,A,1.2,2,12,0.09430662355057459,0.021499092064764386,4.386539825332299,0.22797011763691116,0.06613562983441162,0.014371850139861302,4.601747804966319,4.606214644454007
landmax,16,A,1.4,2,12,0.10505953427693324,0.02536300062544678,4.142236000716991,0.24141550597959824,0.07352470449503655,0.017136009967889308,4.29065486264378,4.371502580015942
landmax,16,A,1.6,2,12,0.11548614267565963,0.029226909186129177,3.951363517099793,0.2530771961811239,0.08062621156721533,0.019900169795917317,4.051533850920029,4.145806136937441
landmax,16,A,1.8,2,12,0.12579829655085645,0.03614830932180441,3.4800603101782075,0.2873513418934949,0.08762391181415838,0.024792315128127202,3.5343174431801216,3.8678951674925894
landmax,16,B,0.2,2,10,0.027162136595016626,0.006024311327591044,4.508753800723313,0.22179077505619754,0.019183523480641403,0.004732559385443115,4.053519864884955,4.058113806461503
landmax,16,B,0.4,2,12,0.0412996207516097,0.008120903513864712,5.085594316088032,0.19663385198393596,0.02912491263441811,0.005809705446824247,5.01314789553378,4.693366580974481
landmax,16,B,0.6,2,12,0.05460084517051991,0.010697750848915766,5.103955582967591,0.19592646992013404,0.03843993829933912,0.007675318985719072,5.008252864911754,4.676056041454415
landmax,16,B,0.8,2,12,0.06739750001974643,0.014430592184458593,4.670459753712113,0.2141116833744672,0.047370433701849984,0.009970681031423963,4.7509727322091235,4.40650163704684
landmax,16,B,1.0,2,12,0.07968971290735191,0.017523592764975237,4.547567041538957,0.2198978026856283,0.05591736050276757,0.011525985062455068,4.851417054574684,4.364429883820715
landmax,16,B,1.2,2,12,0.0913108145105837,0.020473779628164317,4.459890463262286,0.22422075345512585,0.0639389760129188,0.013346015348007636,4.790866363154898,4.247193985472354
landmax,16,B,1.4,2,12,0.10288114156853437,0.02403281991807725,4.2808601703518026,0.23359791261713173,0.07192326135780129,0.01564424961610805,4.597424812484822,4.05634739705496
landmax,16,B,1.6,2,12,0.11383179263177151,0.027856136746657115,4.0864170673426905,0.24471315177094213,0.07939459329562122,0.01839176985275027,4.316854437135571,3.8947598566390673
landmax,16,B,1.8,2,12,0.12475763659741543,0.03252370891747998,3.835898203183217,0.26069513501952446,0.08684431929978637,0.021783536683203923,3.9866951158003285,3.45127168982596
landmax,17,A,0.2,2,10,0.01439995247470936,0.007177231643540893,2.0063379851573426,0.49842050910558683,0.010143897631420472,0.006543957725794905,1.5501166200135068,1.949174169091683
landmax,17,A,0.4,2,11,0.025269056451722956,0.010322673911618042,2.4479177263638006,0.40851046145469344,0.017812779348758214,0.007308468211096656,2.4372794454674596,2.3258418185802503
landmax,17,A,0.6,2,11,0.03531166172075076,0.014100833803728648,2.5042250842934823,0.3993251270710477,0.024909081407793986,0.009939346615892415,2.506108537151312,2.508941186186136
landmax,17,A,0.8,2,11,0.05215915499325696,0.01611285149076414,3.2371151079717024,0.3089170346576201,0.03684512135719823,0.010651439694591973,3.4591681888698584,2.9817877611834467
landmax,17,A,1.0,2,11,0.05869336653823962,0.018751398123339202,3.130079482723268,0.3194807050490515,0.041434301585820156,0.012192427574919899,3.3983635605965343,2.6929384613429246
landmax,17,A,1.2,2,11,0.06293259586693789,0.021499299178068323,2.9271928980427484,0.3416242232169409,0.04433500718940858,0.013879127878750952,3.194365494483685,2.3691032231108187
landmax,17,A,1.4,2,11,0.06718131659002388,0.024915083873581566,2.6964114161084103,0.3708632866727911,0.047242303802978,0.016432953136841493,2.8748517329526226,2.2287375042828454
landmax,17,A,1.6,2,11,0.07149257177076847,0.02861450789797476,2.498472873469492,0.40024448959149794,0.05016835583526069,0.01921138132970618,2.6113872279286006,2.2823651039377837
landmax,17,A,1.8,2,11,0.07544240409478721,0.03267130438046205,2.309133520236889,0.4330628745527943,0.05266053239159755,0.022251490791595,2.366606933657177,2.3089100458928966
landmax,17,B,0.2,2,10,0.009046208748183548,0.007387719734363066,1.2244926815653585,0.8166647421049728,0.0061503286763592135,0.0061096406202298835,1.0066596480314416,1.2604036204299787
landmax,17,B,0.4,2,10,0.015598287884640676,0.01086447764841884,1.4357144806598934,0.6965173183601051,0.010611427830637482,0.007598948579394407,1.3964336933943502,1.5110704860186464
landmax,17,B,0.6,2,11,0.022171118123634672,0.014074328212702481,1.5752878424154275,0.6348046198761208,0.01505490097730132,0.010017584525432143,1.5028474118766544,1.5723267455128802
landmax,17,B,0.8,2,11,0.029127275319857468,0.017492578000439383,1.6651219345213635,0.6005566194691011,0.019783505701970433,0.012240967748759768,1.6161717037425298,1.8077045727476093
landmax,17,B,1.0,2,11,0.036160888307756725,0.02179528696284066,1.6591150357142967,0.6027309610689359,0.024565775442145728,0.01524431465595485,1.6114712925155779,1.9284369128053735
landmax,17,B,1.2,2,11,0.04373916303931258,0.0265638893455653,1.6465647206369876,0.6073250492171006,0.029739694610182364,0.018617581978075712,1.597398343415605,2.0344459917991835
landmax,17,B,1.4,2,11,0.05151665708291277,0.0301432162652287,1.7090630485353717,0.5851159211808934,0.03505488178223119,0.021254690521874106,1.6492774498953406,2.0676894906036374
landmax,17,B,1.6,2,11,0.0600374688766821,0.031323898024650715,1.9166665920516948,0.5217391507458533,0.040976322663825726,0.022057988807502982,1.8576635894333082,2.0981478727765
landmax,17,B,1.8,2,11,0.06867026290112242,0.03267446656442274,2.1016490893807993,0.4758168264401485,0.04697191422826995,0.02296722504085568,2.0451715061228803,2.1018525033909667
landmax,18,A,0.2,8,7,0.013685929790605511,0.0032221883468761276,4.247402174324742,0.2354380298726907,0.009676094806357668,0.002261644026279085,4.278345616695934,0.784839508724132
landmax,18,A,0.4,8,7,0.019022600826476783,0.004680062223037559,4.064604255225117,0.24602641172618053,0.013448303690274239,0.0032965185474971336,4.079547406303781,1.0111626981544102
landmax,18,A,0.6,8,7,0.023613622448048027,0.006286582530990835,3.756193819398766,0.2662269435713157,0.016692289165593108,0.004442209503108233,3.75765464323856,3.189415525912704
landmax,18,A,0.8,8,7,0.025337370852493244,0.008101361247522565,3.1275448752814885,0.31973961681684804,0.017864811368253845,0.005701287715274267,3.133469535380997,2.696491141861221
landmax,18,A,1.0,8,7,0.02603166845548426,0.010608128772613424,2.4539359403978165,0.40750860017881574,0.01834296540829465,0.007476206478027891,2.4535124146455147,2.2856651852916627
landmax,18,A,1.2,8,7,0.02672596605847527,0.013133199240457707,2.0349928124248757,0.4914022270223209,0.018821119448335456,0.00926476913391278,2.03147203953983,1.9971911987602098
landmax,18,A,1.4,8,7,0.027880757387192086,0.015654258837907734,1.7810333709109976,0.5614717929111572,0.01960286857370991,0.011050430259986362,1.7739461824117335,1.8099609208802991
landmax,18,A,1.6,8,7,0.02919626549181338,0.017936130831024938,1.6277906181031685,0.6143296250013284,0.02048477333742322,0.012663058867177324,1.6176797053766998,1.6726352041899384
landmax,18,A,1.8,8,7,0.030577810245577205,0.02021800282414215,1.512405083308451,0.661198518198879,0.02141371191687244,0.014275687474368283,1.500012658256938,1.567575624305651
landmax,18,B,0.2,8,6,0.008041882573691022,0.01743787059452949,0.46117342883676843,2.168381648791714,0.005680804297900791,0.012526135267363216,0.45351612262260166,2.4957828990622257
landmax,18,B,0.4,8,6,0.012436638940358291,0.018812601435156905,0.6610802330142792,1.5126756935998118,0.008783234807714813,0.013286603056036999,0.6610594725131039,2.6573661519154723
landmax,18,B,0.6,8,7,0.01693270779089135,0.007403746001797805,2.287046015190106,0.43724524708213053,0.011955260290133989,0.005224681024107272,2.288227785576011,2.6934678273002115
landmax,18,B,0.8,8,7,0.02223622870743123,0.00939642280263692,2.3664568074981758,0.42257268200774917,0.01569880678919703,0.0066312084197425476,2.3674126638002018,2.7447521506624795
landmax,18,B,1.0,8,7,0.027019331609333244,0.011389099603476036,2.372385223594563,0.4215167039713861,0.019071538773380865,0.008037735815377822,2.3727501390246166,2.5470403111138653
landmax,18,B,1.2,8,7,0.03052877342654285,0.013381776404315152,2.2813692669904717,0.438333247698728,0.021540444452251093,0.009444263211013094,2.2807967091739316,2.32454962934674
landmax,18,B,1.4,8,7,0.031688809337754226,0.015404065947253657,2.057171752332307,0.4861042831578139,0.02233344555045048,0.010871919753917828,2.054232008326069,2.024293175798132
landmax,18,B,1.6,8,7,0.03263637284456359,0.017455249906660437,1.8697167338813327,0.5348403754851713,0.022972183504372235,0.012320192907782569,1.8645960884152137,1.8195882463184856
landmax,18,B,1.8,8,7,0.03320448424581849,0.019506433866067215,1.7022324261729858,0.5874638413793071,0.02331845605923082,0.013768466061647305,1.693613214051887,1.6423226633527468
landmax,19,A,0.2,1,8,0.006245067758114178,0.004460884778453265,1.3999616821036895,0.7143052647679067,0.005398385948427136,0.0031703708423256732,1.7027616695045897,1.3233402541038213
landmax,19,A,0.4,1,8,0.007424345453318765,0.0068341540943759795,1.0863590944530312,0.9205059405366215,0.005731850774978771,0.004718949992458888,1.2146453732585742,0.9640528033869024
landmax,19,A,0.6,1,10,0.008603623148523351,0.009092896336055326,0.9461917117000554,1.0568682727132173,0.006065315601530406,0.006280105233499809,0.9657984024178996,0.8027792054564509
landmax,19,A,0.8,1,10,0.009782900843727937,0.011384249456313706,0.8593364789896043,1.1636885253326914,0.006398780428082042,0.007782330843535519,0.8222190185344358,0.7746502452288901
landmax,19,A,1.0,1,10,0.012454802046380185,0.013702506795147399,0.9089433220198019,1.100178609352514,0.008192908502330242,0.00930646645752893,0.8803457831948859,0.8441655428078457
landmax,19,A,1.2,1,10,0.01616295639681955,0.01601365929224527,1.0093231098432685,0.9907630076510224,0.011001101352090661,0.010824938243870826,1.016273821083421,0.9392695519502939
landmax,19,A,1.4,1,10,0.02005480456542426,0.018348344442115153,1.0930034929686763,0.9149101594212915,0.01392142741297616,0.012395128433377655,1.1231370040094526,1.041011397988019
landmax,19,A,1.6,1,9,0.024985783409873563,0.01966907479296763,1.270308017680976,0.7872106497647401,0.017476075599751416,0.013140575730243626,1.3299322616077955,1.2585234711533382
landmax,19,A,1.8,1,9,0.029999811418034365,0.023255752311267475,1.2899953102570403,0.7751966166456399,0.021071379583316098,0.014829521660104494,1.4209075697973406,1.2579979785090747
landmax,19,B,0.2,1,10,0.0062498009086411465,0.00471917009910909,1.3243432165797577,0.755091269000943,0.004416872780161285,0.003718542198411736,1.1877968689041152,1.401022716127664
landmax,19,B,0.4,1,10,0.011900663497305362,0.007701181332843612,1.5453036336843557,0.6471220142126841,0.008412525666605459,0.005491939475345122,1.5317950433306264,1.7413513557001528
landmax,19,B,0.6,1,10,0.01716555836492867,0.010717296972872424,1.6016686304744618,0.6243488702802217,0.012134031910079317,0.007474400493561007,1.623412061011777,1.8877987530621538
landmax,19,B,0.8,1,10,0.021174424506745823,0.0126287971945808,1.676677848293587,0.5964174936871353,0.014963615810524675,0.008634173902874721,1.733068615347507,1.859975450116519
landmax,19,B,1.0,1,10,0.023704149307686724,0.014753980605454808,1.606627386979408,0.6224218559351726,0.01674284217602935,0.009999947926105122,1.6742929362983712,1.7299133408261693
landmax,19,B,1.2,1,10,0.02623387410862763,0.017208006331365558,1.5245156006719003,0.6559460589050513,0.01852206854153402,0.01189375656133812,1.5572933955737678,1.6382185751467544
landmax,19,B,1.4,1,10,0.02875625467536218,0.019264731014650302,1.4926891350568994,0.6699318542047814,0.020294626921393152,0.013276683288364679,1.5285916279390959,1.5672397455847646
landmax,19,B,1.6,1,9,0.03124030451727964,0.01985325183246368,1.5735610861589966,0.6355012263559227,0.022032384142382552,0.013861574228665994,1.5894575737883487,1.5882955780131112
landmax,19,B,1.8,1,9,0.03372435435919709,0.02384726520275403,1.4141812099821993,0.7071229577520601,0.023770141363371956,0.015872060208248225,1.4976090722626758,1.450151081238406
landmax,20,A,0.2,4,11,0.003976220368929514,0.004082454229435786,0.973977942057429,1.0267172969929914,0.002648168209341383,0.003102339269975909,0.8536036773830823,0.9050901580659334
landmax,20,A,0.4,5,11,0.007221063094697336,0.0064864626287717535,1.1132513217091768,0.8982697621815514,0.005008829582889187,0.004576333999828987,1.0945069968836107,1.0939644039976426
landmax,20,A,0.6,5,11,0.010045453290541847,0.008619185384013248,1.1654759519587572,0.8580185617037829,0.006977406224310761,0.006022535527601043,1.1585496162427908,1.2335070909805916
landmax,20,A,0.8,5,11,0.01985124610603158,0.011051130395209061,1.7963091010705643,0.5566970625512168,0.013962152744363914,0.007773101341770391,1.7962139087696385,1.8588959388565505
landmax,20,A,1.0,5,11,0.02724500617753896,0.013752461929705924,1.9811002798479702,0.5047700059265754,0.019043537324916572,0.009705918697699252,1.9620540742249124,2.0486487863970755
landmax,20,A,1.2,5,11,0.03196003108832651,0.01676063086111182,1.9068513204046806,0.5244247358455695,0.022593735840590025,0.011833897934908966,1.9092386942040862,2.007669092334099
landmax,20,A,1.4,5,11,0.03429955410457037,0.019771210772107133,1.7348231476526244,0.5764276326109046,0.024244152698374093,0.01396365052043469,1.7362331335129526,1.8250369235266615
landmax,20,A,1.6,5,11,0.036639077120814226,0.02278024944722139,1.60837032121627,0.6217473593045334,0.025894569556158167,0.01609213154365524,1.609144785195831,1.6857204244449722
landmax,20,A,1.8,5,11,0.03889756127250124,0.025750885705485085,1.5105329469974635,0.6620179996654381,0.027486125068325658,0.018192510901172094,1.5108483495015963,1.5662924838630856
landmax,20,B,0.2,5,11,0.005825865404041831,0.004393176009588049,1.3261170031264298,0.754081274610323,0.0041174604736173275,0.003257998365506986,1.263800656626971,1.4270497785463214
landmax,20,B,0.4,5,11,0.010269936889170724,0.006600820893540606,1.5558575296628059,0.6427323716566294,0.0072560302578069495,0.0046542398271336265,1.559015118968562,1.5832877605147617
landmax,20,B,0.6,5,11,0.013821836006178501,0.008143814789549439,1.6972188542297635,0.5891992052220176,0.00975678571263558,0.005753507266353719,1.6957979300196373,1.603612799861001
landmax,20,B,0.8,5,11,0.016687210604959056,0.010679051845281095,1.562611629452185,0.6399542798427633,0.011766744524362126,0.007244665799911511,1.62419424847808,1.5100003355487848
landmax,20,B,1.0,5,11,0.019552585203739606,0.013299012675303071,1.4702283305624433,0.6801664606867186,0.013776703336088672,0.009112792661593679,1.5117981773195914,1.421751632811661
landmax,20,B,1.2,5,11,0.022597345469401245,0.01591897350532505,1.4195227765057978,0.7044621027226721,0.015953211354798817,0.011016028981682437,1.4481816797437603,1.3482395535499698
landmax,20,B,1.4,5,11,0.026765242085969074,0.018793895982274517,1.4241454837896699,0.702175452846985,0.018898796035806874,0.01307062198388034,1.4458987536411252,1.3537482552019016
landmax,20,B,1.6,5,11,0.03095151379809057,0.02173496659914869,1.424042390720898,0.702226286602161,0.021857337296028675,0.015164483487044265,1.4413505949412937,1.358699511601084
landmax,20,B,1.8,5,11,0.03527111310943415,0.02483416199288957,1.4202658869476994,0.704093514594725,0.024910563977124232,0.01737243289618066,1.4339133802382298,1.3697048525954663
landmax,21,A,0.2,6,13,0.0032501142088194076,0.003956099955214245,0.8215450179755117,1.2172187501839462,0.002210196761965568,0.0030172215600447246,0.7325271671241823,0.7787445696910982
landmax,21,A,0.4,8,14,0.005003642953294292,0.005380287101148389,0.9299955298345128,1.0752739856480213,0.003476710832384141,0.004022784403221971,0.8642548254884196,0.8964030593683031
landmax,21,A,0.6,8,14,0.007384896781359329,0.006835904152660787,1.0803101705989915,0.9256600809798333,0.005178100385139674,0.005168680832016973,1.0018224288612199,0.875047894353438
landmax,21,A,0.8,8,14,0.009160252017304088,0.008374126911261258,1.0938754707652774,0.9141808429988818,0.006465105013694676,0.005947930606549555,1.08695030950355,0.9006419169205153
landmax,21,A,1.0,8,14,0.010388998137113265,0.01072430964607359,0.9687335110579272,1.0322756347180841,0.0073328601951641904,0.007446596167808791,0.9847264481540876,0.9120851040271377
landmax,21,A,1.2,8,14,0.011259070284168641,0.013187087678333799,0.853795057620428,1.171241261090282,0.007942916712009546,0.009187698210791354,0.8645165012799662,0.8719208884056656
landmax,21,A,1.4,8,14,0.011894660225784346,0.01572422295098823,0.7564545645822706,1.3219564621864899,0.008385278922197023,0.010986168360881132,0.7632578208117404,0.8099997809498192
landmax,21,A,1.6,8,13,0.011742091820414106,0.018758275152134136,0.6259686311871911,1.5975241412711583,0.0082559307529518,0.01300643135825675,0.6347575692013909,0.6860278235408003
landmax,21,A,1.8,8,13,0.011418808034152156,0.020741687457079334,0.5505245442436174,1.8164494398227617,0.008007982430411726,0.01439322589579877,0.5563716215104476,0.5996280979251882
landmax,21,B,0.2,7,11,0.00577489912622156,0.004173530494226905,1.3836964014543014,0.7227018867353949,0.004070881654867152,0.0031580624486608182,1.2890440645318513,1.4597455048146823
landmax,21,B,0.4,7,14,0.0059143804613772215,0.0055819119546740145,1.0595617611676613,0.9437864187340784,0.004158273418139481,0.004048696798723925,1.0270646642272874,1.0992685613588973
landmax,21,B,0.6,8,14,0.006145268580446032,0.008439420092332131,0.728162422679905,1.3733199748479645,0.004299125005369784,0.0059309815010746645,0.7248589469703798,0.8989693891559416
landmax,21,B,0.8,8,14,0.0062716109893406115,0.010170803562668859,0.6166288583490168,1.621721050612899,0.004344009423235615,0.007180235992335122,0.6049953550096168,0.7489271485612129
landmax,21,B,1.0,8,14,0.0064590870881808555,0.011390382422914952,0.567064989423585,1.7634663021896106,0.004396268695132607,0.008041679398159507,0.5466853970998617,0.6022846506064539
landmax,21,B,1.2,8,14,0.0069695015341501056,0.01291294936717963,0.5397296416157437,1.8527794712300465,0.0047954472419894836,0.009058745285552509,0.5293721250378441,0.5285095317596848
landmax,21,B,1.4,8,14,0.0077790543408067115,0.014684769682081236,0.5297362171297062,1.887731983700011,0.005327547687381661,0.01028571473864303,0.5179560023540486,0.4947178862226586
landmax,21,B,1.6,8,13,0.008663387545560348,0.01711605771295042,0.5061555464962835,1.9756772536075382,0.00592567328598231,0.012100275464727452,0.4897139162869282,0.4618435050823269
landmax,21,B,1.8,8,13,0.009599195248575373,0.01904315036880878,0.504076009623813,1.9838277976099083,0.006565909603240239,0.013462735883476844,0.48770990236083783,0.46279721784637523
landmax,22,A,0.2,6,20,0.006489023384141508,0.005276551110359612,1.2297849956198494,0.8131502689996386,0.00457966614640951,0.0036198929226575163,1.2651385674268463,1.0641692176332704
landmax,22,A,0.4,6,23,0.009991149805410972,0.008337484125736028,1.19834108883883,0.8344869497623429,0.00704566853489247,0.005852346808989674,1.2039048205533134,1.3282932131173246
landmax,22,A,0.6,6,23,0.014221765066914718,0.011769211630376123,1.208387232175229,0.8275492932839837,0.010026988894509785,0.007682647146525659,1.305147653311699,1.384514394766069
landmax,22,A,0.8,6,23,0.018267712383939674,0.013940349237228752,1.3104199954441869,0.763114118737966,0.012876925071185565,0.009071262132636575,1.4195295960919243,1.4028075237891082
landmax,22,A,1.0,6,23,0.02169929240010217,0.016127685323003092,1.3454684888445978,0.7432355408477355,0.015292394338317559,0.010538900183132856,1.4510427153293002,1.3468980838509854
landmax,22,A,1.2,6,23,0.025082708015059067,0.018472958404212095,1.3578067717263878,0.7364818181960802,0.0176739027913454,0.012717230502636623,1.3897603560524538,1.3388880876106177
landmax,22,A,1.4,6,23,0.02803524311269911,0.02127690095098446,1.3176375251867658,0.7589340625816322,0.019750333079649452,0.014498691056138402,1.3622149063785747,1.3061393499121203
landmax,22,A,1.6,6,23,0.031041597568644802,0.02436791459275057,1.273871732047175,0.7850083920089429,0.02186706298696376,0.016644323693043955,1.3137850110486922,1.2705053282647938
landmax,22,A,1.8,6,23,0.033810149231152116,0.027518855305126926,1.2286175735243277,0.813922917553156,0.02381538608790382,0.018890431233015363,1.2607116160631087,1.2286516432743808
landmax,22,B,0.2,6,21,0.012574914582164457,0.0060977364094154125,2.062226658854545,0.4849127498698158,0.008891592523730557,0.004856265814303067,1.830952600976314,2.3831692935705195
landmax,22,B,0.4,6,23,0.015005282674047212,0.007521795418921922,1.9949070452381272,0.5012764892414485,0.010609738060058261,0.005534635275486128,1.9169714953125556,1.7997374804863637
landmax,22,B,0.6,6,23,0.01810981951547633,0.01027202398232751,1.7630234846251671,0.5672074188011217,0.012798727829283346,0.007305352400223047,1.7519658365683461,1.5387453369208872
landmax,22,B,0.8,6,23,0.02105239785735203,0.013022251502185384,1.6166480776245977,0.6185638135105681,0.014873164969075441,0.009061091285673468,1.641431975483071,1.5101772200319068
landmax,22,B,1.0,6,23,0.023981007875305417,0.016110567429170743,1.4885265823650624,0.6718052682748457,0.016937469806852908,0.01045364232143867,1.6202457752086077,1.4869466631458295
landmax,22,B,1.2,6,23,0.02674493879468455,0.01873398400296601,1.42761618620205,0.7004683819537967,0.01888245520133986,0.012404432395918607,1.5222345205857786,1.4477886113025797
landmax,22,B,1.4,6,23,0.029492054183950754,0.021464205266142067,1.374011001957381,0.7277962102016836,0.020814685038442117,0.014461503769690489,1.4393167799096458,1.3861066633666022
landmax,22,B,1.6,6,23,0.03207306495175906,0.024432481216777102,1.3127223824379892,0.7617756910206704,0.022626634721223407,0.016643104737401243,1.3595200582001787,1.3162006469482934
landmax,22,B,1.8,6,23,0.03466934604744754,0.02751809222429183,1.2598746222982304,0.7937297746150533,0.02444863174100809,0.01888994450125235,1.2942669968875353,1.259839686754283
landmax,23,A,0.2,8,7,0.01920543878488335,0.006872802190803102,2.7944116899775278,0.3578570772469256,0.014834682730030517,0.005908993077229301,2.510526334376149,2.9404842629453256
landmax,23,A,0.4,8,7,0.02291554414230983,0.00887950571925692,2.5807229441401285,0.3874883207709808,0.01620192274612125,0.006610147005893002,2.4510684454789127,2.6561361253892737
landmax,23,A,0.6,8,8,0.025954652378939312,0.011749916058700283,2.2089223658513766,0.45270943671873853,0.01835025970089601,0.00822307478576511,2.231556951502129,2.670877877513339
landmax,23,A,0.8,8,8,0.027806715022673602,0.014322870877980868,1.941420491713152,0.5150867647006127,0.018988502654523724,0.010055031969167648,1.8884577108008525,2.522857276884271
landmax,23,A,1.0,8,8,0.03196071298212164,0.01703963725009939,1.8756686256296462,0.5331432142840842,0.021524487400892627,0.012036045328564397,1.7883355216193728,2.473803542818464
landmax,23,A,1.2,8,8,0.03684906930807817,0.019452049022003738,1.8943541251821492,0.5278844048780195,0.025554577960219524,0.013732438895996313,1.8608914376942869,2.405825542783483
landmax,23,A,1.4,8,8,0.039203193169958586,0.020445736934425286,1.917426273051114,0.5215324385895397,0.02763562121767927,0.014421819397417077,1.9162368114683757,2.2114050698819447
landmax,23,A,1.6,8,8,0.04348998986673381,0.02221148032893889,1.95799601029165,0.5107262705050388,0.030587164822899183,0.015449408063473485,1.9798276216948005,2.127494498212265
landmax,23,A,1.8,8,8,0.04779173420916545,0.024427229358120577,1.9564942674629446,0.5111182877610653,0.0336309554323338,0.01704479914323774,1.9730919179341786,2.049646611300544
landmax,23,B,0.2,7,5,0.014661530604427944,0.006531386352548029,2.244780788187209,0.44547779687991634,0.010362327002302281,0.004537792282958529,2.2835613347084056,2.1332682357783255
landmax,23,B,0.4,8,6,0.016550807836652356,0.008627398243360517,1.9184008167687803,0.521267501170235,0.011690288594122545,0.006167867687808085,1.8953533353561607,1.8639334620573234
landmax,23,B,0.6,8,8,0.019140812300404892,0.009717648492077,1.96969589052442,0.5076925858507813,0.013248827972089315,0.007423844512595984,1.7846316621543088,1.629016939762049
landmax,23,B,0.8,8,8,0.022517578051464444,0.011021913636357145,2.042982624830903,0.4894804233015783,0.01588434807012565,0.008422263474940201,1.8859951505184218,1.5721413844539807
landmax,23,B,1.0,8,8,0.02626867686558643,0.01291966497295417,2.0332320474700296,0.4918277779677483,0.018457302698230905,0.008999716618098154,2.050875986596493,1.5416218361945007
landmax,23,B,1.2,8,8,0.030183942954228767,0.015316600747968066,1.9706685217497124,0.5074420121716474,0.02118807200739423,0.010280895151072458,2.0609170403983725,1.5517102039011592
landmax,23,B,1.4,8,8,0.03428032484999318,0.017727730529283555,1.933711977027585,0.5171400973257428,0.0240493260529367,0.012223022120752498,1.9675433632820856,1.6766490227248332
landmax,23,B,1.6,8,8,0.03858037001767334,0.020441881237896725,1.887319937372011,0.5298518710041524,0.027059131777304193,0.014192201880169597,1.9066197060734622,1.736956269745234
landmax,23,B,1.8,8,8,0.043589196973604895,0.02331706058286828,1.8694121764915403,0.5349275096072026,0.030590118636350486,0.016247271638929976,1.8827849571403554,1.7844511276557906
landmax,24,A,0.2,1,23,0.011872223807195437,0.0029534364691766067,4.019799962213277,0.24876859779097224,0.00835439271848762,0.0022277922307600735,3.7500771405586986,2.6294626231680427
landmax,24,A,0.4,2,24,0.011366218868798964,0.005134326970028549,2.213769971244306,0.45171811569831916,0.00796515618131296,0.0035716724881604336,2.230091422916372,2.038597429465773
