archive,seed,phase,ara_x,parent_pairs,child_pairs,parent_norm,child_norm,angle_deg,signed_angle_deg,wrong_phase_angle_deg,mean_robustness_angle_deg
greedy,84,B,1.4,3,10,0.02424481659618122,0.001818494757696914,109.21370338063448,-109.21370338063448,75.02107726536481,15.408131531174842
greedy,84,B,1.6,3,10,0.02681765666499925,0.0046013875380067765,146.0871738517026,-146.0871738517026,142.9689379643495,12.415604751011614
greedy,84,B,1.8,3,10,0.029584683248020063,0.005223414124608829,145.4123567566522,-145.4123567566522,142.30838317683475,8.517397482405078
greedy,85,A,0.2,6,13,0.002626200199686305,0.0018082982520028952,54.0490579605107,54.049057960510694,132.1935330405284,78.72273012587492
greedy,85,A,0.4,7,14,0.022783727325969377,0.0019224619857791563,94.05820233337525,94.05820233337525,150.1739558495277,66.12847474100596
greedy,85,A,0.6,7,14,0.03074617678224965,0.0024218637754331285,117.04725726032866,117.04725726032866,133.9998976061822,76.47351973982794
greedy,85,A,0.8,7,14,0.038262842710341124,0.0026289757309778494,115.62094235226006,115.62094235226003,134.0131801164804,80.54643785448063
greedy,85,A,1.0,7,14,0.0456786138859156,0.002907483448699411,115.49897105132189,115.49897105132189,130.84013515165796,81.70165586297689
greedy,85,A,1.2,7,14,0.05259953831670965,0.003159147007759305,113.70257731482324,113.70257731482324,127.09622474746135,84.53432476860237
greedy,85,A,1.4,7,14,0.05948183851793542,0.0034250815942930397,112.32834045477041,112.32834045477041,123.53347894585684,88.40966806567246
greedy,85,A,1.6,7,14,0.06440940261391738,0.003688166004613864,110.62821851903725,110.62821851903725,119.73213196024665,90.62439463706555
greedy,85,A,1.8,7,14,0.0684960038859263,0.005885402684818384,150.47956262748252,150.47956262748252,154.94276803552566,79.76431831371765
greedy,85,B,0.2,7,13,0.005756089836434795,0.0013279415790242524,133.1763569018267,133.1763569018267,55.03188182180899,4.4783136306319555
greedy,85,B,0.4,7,14,0.01592496045284124,0.0022665344554227453,148.05865583053824,148.0586558305382,91.94290231438579,21.274754507988604
greedy,85,B,0.6,7,14,0.031231312490581333,0.001733452115620033,134.36229966671317,134.36229966671317,117.40965932085962,32.415588596583014
greedy,85,B,0.8,7,14,0.04060178470201325,0.002453513273339986,135.026056420618,135.02605642061803,116.63381865639766,74.12286877277958
greedy,85,B,1.0,7,14,0.04492308606770099,0.0030331275607652633,131.93646209952934,131.93646209952934,116.59529799919326,107.34390258551359
greedy,85,B,1.2,7,14,0.04917600328462309,0.0032340679201535378,128.30636032262504,128.30636032262504,114.91271288998698,118.13022499760298
greedy,85,B,1.4,7,14,0.053449191409168935,0.003499275047396108,124.62474132727358,124.62474132727358,113.41960283618714,116.63715896829741
greedy,85,B,1.6,7,14,0.05812167086878429,0.0038023776273806557,120.82009666542966,120.82009666542966,111.71618322422027,113.51192848168854
greedy,85,B,1.8,7,14,0.06359500088348295,0.006184309178171377,155.80702622799868,155.8070262279987,151.3438208199555,96.076221834905
greedy,86,A,0.2,6,14,0.003956824782246387,0.002230281733819036,18.839646005123804,18.839646005123782,7.482802511268316,14.067831191598229
greedy,86,A,0.4,6,16,0.005903366969478038,0.002323285637000394,47.000969301297985,-47.00096930129799,22.938659869490476,12.546160020360494
greedy,86,A,0.6,6,16,0.00772484600224887,0.003268658427636044,23.688008838244823,-23.688008838244816,15.81679353483201,7.128140143423335
greedy,86,A,0.8,6,16,0.009840439960549601,0.0037745077112711495,19.72005365166528,-19.720053651665257,8.75248819885738,5.573819780528273
greedy,86,A,1.0,6,16,0.011457059924600239,0.004386513846119527,20.164138802367752,-20.16413880236778,4.504671866159419,3.6141141529218874
greedy,86,A,1.2,6,16,0.012565357833049497,0.004974922026007209,21.78857875656743,-21.78857875656742,2.3729581337264727,1.886328339488052
greedy,86,A,1.4,6,16,0.013618780364503749,0.005026382198760188,15.858701418116901,-15.858701418116889,0.34630687904005514,0.6358627492483397
greedy,86,A,1.6,6,16,0.014522457164933665,0.005585755887810723,17.4085425172113,-17.408542517211295,3.0902527875197534,1.0523565702813775
greedy,86,A,1.8,5,13,0.019112791398293486,0.011699265944860574,1.2236737145482974,-1.2236737145482244,1.7206244530535182,1.0137545068734783
greedy,86,B,0.2,6,15,0.003662840528600014,0.0013762672970390954,46.16293393249887,-46.16293393249888,34.80609043864335,73.3128907994034
greedy,86,B,0.4,6,16,0.006673305300966421,0.0021143558972552758,17.332999647463463,-17.33299964746344,87.2726288182519,34.18663318296514
greedy,86,B,0.6,6,16,0.007981762612387425,0.0033212761013553223,11.81777195973746,-11.817771959737504,51.32257433281431,20.43650117370285
greedy,86,B,0.8,6,16,0.009315233497387896,0.004540263391361138,9.129647478134832,-9.129647478134785,37.602189328657396,15.291209689154996
greedy,86,B,1.0,6,16,0.010618641463333233,0.005730815313705155,8.621540928294149,-8.6215409282942,33.29035159682138,12.150405166565017
greedy,86,B,1.2,6,16,0.011874055559662467,0.0070668600761512445,7.605229901896552,-7.605229901896526,31.766766792190456,9.709702688733438
greedy,86,B,1.4,6,16,0.01306054942291595,0.008429621366124532,6.225712248889942,-6.225712248890042,22.43072054604783,7.6140320713515734
greedy,86,B,1.6,6,16,0.014269894885708947,0.009830847745805588,5.550100455098446,-5.550100455098354,19.86839018479,5.7063303147560305
greedy,86,B,1.8,5,13,0.01735022295436806,0.011383625624472255,1.489135232083291,-1.4891352320834201,0.9921844935779076,3.779018623026057
greedy,87,A,0.2,1,14,0.001994953910957923,0.0007131981600307058,63.11859993956919,63.11859993956919,100.72206034937751,81.2268347358556
greedy,87,A,0.4,1,15,0.005731989835167654,0.0008492249979246424,64.99798895994115,-64.99798895994115,80.18865035840302,111.83080757379003
greedy,87,A,0.6,1,15,0.010953843373054903,0.0008166020468808097,86.7873681972826,-86.7873681972826,103.33291106218239,113.21049991684407
greedy,87,A,0.8,1,15,0.015817029639502975,0.0008422796204524718,91.2162320672362,-91.2162320672362,123.30643253122481,126.60491023291638
greedy,87,A,1.0,1,15,0.01800514215524697,0.0010616468843354778,90.80446398066489,-90.80446398066489,124.15833337770053,139.69490590714818
greedy,87,A,1.2,1,15,0.01942638542922264,0.0011974641705056787,92.22129754926429,-92.22129754926429,126.82044515280457,138.02303886769715
greedy,87,A,1.4,1,15,0.02084853914219308,0.0012423869365546624,92.81089187743802,-92.81089187743802,130.6444346122635,137.34265730264187
greedy,87,A,1.6,1,15,0.022277810505236806,0.001294753814157513,92.49147683582393,-92.49147683582393,112.61444011428672,133.78526612820488
greedy,87,A,1.8,1,15,0.02374339447838955,0.0013594678490554514,96.664411992441,-96.66441199244102,93.258977567007,131.70400762432894
greedy,87,B,0.2,1,12,0.005251254451694865,0.0011415500589354124,65.05330147564814,-65.05330147564814,102.65676188545648,28.561345839530258
greedy,87,B,0.4,1,15,0.009905648250291279,0.001166996213496539,85.2438692705473,-85.2438692705473,70.05320787208542,27.97184741823786
greedy,87,B,0.6,1,15,0.012408949594897514,0.0011967692976593118,105.56661130750095,-105.56661130750095,89.02106844260115,104.09720704705258
greedy,87,B,0.8,1,15,0.014324740679984495,0.0013716564355729353,124.07175358545625,-124.07175358545625,91.98155312146764,123.04215106143886
greedy,87,B,1.0,1,15,0.016241029686236905,0.0013822590002467547,124.57422333386906,-124.57422333386906,91.22035393683343,122.16435483784477
greedy,87,B,1.2,1,15,0.018097844574084882,0.0014613319691379992,127.11994935072848,-127.11994935072848,92.5208017471882,124.63514714323203
greedy,87,B,1.4,1,15,0.019871310305931974,0.0015877229816768507,130.92257716721,-130.92257716721,93.08903443238455,133.76799183340094
greedy,87,B,1.6,1,15,0.021645371985260377,0.0013804767701103137,112.84326467944142,-112.84326467944143,92.72030140097866,133.04326286235624
greedy,87,B,1.8,1,15,0.02337915986081736,0.001357331845852325,93.3835467197888,-93.3835467197888,96.7889811452228,132.466609391938
greedy,88,A,0.2,6,9,0.0012157745878919697,0.0017107022331022345,99.03352453653736,-99.03352453653736,102.94663876890108,177.1828414454515
greedy,88,A,0.4,6,10,0.0006068771092112784,0.0020077904133170136,80.11621496408334,-80.11621496408334,124.25370045403426,167.27423468654138
greedy,88,A,0.6,6,10,0.0016983882843250408,0.0008425108815853309,54.6311156939538,54.6311156939538,72.49054558198054,128.93562091766276
greedy,88,A,0.8,6,10,0.002385626928536023,0.0006274700243161958,29.794541914631324,29.794541914631324,45.309969578339725,121.31159621911743
greedy,88,A,1.0,6,10,0.003030788365715786,0.0005529793286885188,6.912713152994546,-6.912713152994533,11.450808399089636,108.08944456624381
greedy,88,A,1.2,6,10,0.0037186913033726648,0.0005833668493010196,4.0713761562963064,-4.071376156296363,23.79593575253017,95.62951044204848
greedy,88,A,1.4,6,10,0.004462944586271576,0.0006186494888201038,3.0851351287335445,3.0851351287337576,39.16928374053011,85.00253735629605
greedy,88,A,1.6,6,8,0.005185569157243991,0.0011369272283521827,6.472936353094384,-6.472936353094429,65.34981699472804,9.158560515872324
greedy,88,A,1.8,6,8,0.005938130196034592,0.007947682441666569,77.09615994217612,-77.09615994217612,81.17808387541456,3.5088037301706234
greedy,88,B,0.2,6,8,0.0005555586114057418,0.002904134464254767,45.607663484483375,-45.60766348448339,112.4121732100782,4.863279577642439
greedy,88,B,0.4,6,10,0.0017640329498043977,0.000404547270753506,18.7223063752449,-18.72230637524492,136.90777820663754,13.876931095205121
greedy,88,B,0.6,6,10,0.0030594071037648896,0.00040498514210465434,9.28417051557776,-9.284170515577813,117.83749076035653,14.16879341820088
greedy,88,B,0.8,6,10,0.004415602790389055,0.0002337644906892779,21.895112107233185,21.895112107233192,96.99962360020423,16.718894873994813
greedy,88,B,1.0,6,10,0.0060318154501272855,0.00019768242008317834,54.786983944951714,54.7869839449517,59.32507919104687,23.151076688691283
greedy,88,B,1.2,6,10,0.007751052015129443,0.0002791634747327704,44.28406438717592,44.28406438717592,64.00862398340972,27.318364466194257
greedy,88,B,1.4,6,10,0.009654870317327348,0.0003395497986825595,32.77253013916506,32.772530139165056,75.02694900842893,32.91988627354237
greedy,88,B,1.6,6,8,0.01093427241417196,0.001071929782952189,5.001274114384939,5.001274114384959,63.87815475601859,0.7999945060768235
greedy,88,B,1.8,6,8,0.010981202995122504,0.009852462145431572,27.273494103064014,-27.273494103064007,23.191570169825564,5.635504870128065
greedy,89,A,0.2,5,12,0.0073609472634962305,0.00013282196740120787,70.8985806117919,70.8985806117919,23.692444145978683,4.211828261587835
greedy,89,A,0.4,6,13,0.010639404322927419,0.0005534062229992298,114.47531810761643,114.47531810761643,12.713665301569005,37.012157398364636
greedy,89,A,0.6,6,13,0.01364770947138988,0.00158615568508866,16.383602001162025,16.383602001162014,19.88735551688646,27.326157946752165
greedy,89,A,0.8,6,13,0.017174147038486045,0.0020261330501650508,7.428996800734813,7.42899680073478,19.6175915596171,19.468889394282215
greedy,89,A,1.0,6,13,0.020123604858119037,0.002490962770781488,3.2100916601653617,3.210091660165447,17.23787915309474,13.053441495995592
greedy,89,A,1.2,6,13,0.021508773548098832,0.0029534038684994627,2.688125019800409,2.688125019800144,12.884121323448014,7.093792923121383
greedy,89,A,1.4,6,13,0.023225139837677464,0.003523094664349156,2.8437966448299346,2.843796644829858,9.208366177017448,1.2812514099191659
greedy,89,A,1.6,6,13,0.024993414316542124,0.004154066192083076,2.5792649620734074,2.5792649620733874,6.491681034262261,4.212135719357946
greedy,89,A,1.8,6,11,0.027247040586801732,0.004910951452812766,33.532525861918245,33.53252586191824,27.433594601940538,4.7956124563906615
greedy,89,B,0.2,6,12,0.008800557991288665,0.0011611613506756992,32.94437842085815,-32.944378420858165,61.6466463369124,34.4028665985567
greedy,89,B,0.4,6,13,0.012722843842990257,0.001949488629656543,18.27268615600106,-18.272686156001047,108.91629725318438,22.79478671745078
greedy,89,B,0.6,6,13,0.01608868884910637,0.0019294040599430772,26.08138720875194,-26.08138720875196,10.189570309296437,30.584283323278086
greedy,89,B,0.8,6,13,0.019154889446693402,0.002471807569586352,24.44113301808311,-24.441133018083118,2.605455342268792,29.629838166967286
greedy,89,B,1.0,6,13,0.021809682545755195,0.0030299279208475106,21.74580373329255,-21.745803733292554,1.297832920032325,29.796023655367666
greedy,89,B,1.2,6,13,0.02372617745858306,0.003639799612225981,17.56887580544452,-17.568875805444502,1.996629462196368,29.540082486551064
greedy,89,B,1.4,6,13,0.02593158008355709,0.00424423814391802,13.89538124635108,-13.895381246351072,1.8432184245040057,27.47456992000601
greedy,89,B,1.6,6,13,0.028207749708860284,0.004854493036788147,10.993178376039562,-10.993178376039554,1.922232379704022,26.076811888787187
greedy,89,B,1.8,6,11,0.030423004193549086,0.005602422891106485,23.43068413424186,23.430684134241858,29.529615394219555,5.5021051087391815
greedy,90,A,0.2,3,12,0.007353776256590092,0.0011238378132116284,14.444566153348584,14.444566153348628,159.88936967217953,63.925039032485834
greedy,90,A,0.4,3,12,0.012257544934259951,0.001529247596011354,165.06475850992845,165.06475850992842,69.3562007041951,88.9511691780917
greedy,90,A,0.6,3,12,0.01636018251610001,0.001417120122258781,160.7399788219293,160.7399788219293,90.59663315399368,119.01988832538991
greedy,90,A,0.8,3,12,0.020437248033419675,0.0013489955547381937,152.2327724736697,152.2327724736697,94.94396335892492,132.8152258588209
greedy,90,A,1.0,3,12,0.02429609260513788,0.0012924459931545542,138.21143506141635,138.21143506141638,97.3474280242603,139.71378088810619
greedy,90,A,1.2,3,12,0.02817075406347842,0.0012848897635972234,122.54882400606263,122.54882400606262,98.31329634296759,145.07026850904347
greedy,90,A,1.4,3,12,0.03192938424377219,0.0013689748508369348,104.14371594647206,104.14371594647206,98.76695222867795,149.1129393271433
greedy,90,A,1.6,3,12,0.03566935952452617,0.0016242185071244203,98.94295896081758,98.94295896081758,98.97720851337391,152.1921127633427
greedy,90,A,1.8,3,12,0.03943401572789243,0.005714966556214279,169.50425735595476,169.50425735595476,165.083858783811,160.25553581153525
greedy,90,B,0.2,3,12,0.001830607780964682,0.0006612347367257886,171.2021335058027,171.20213350580275,25.757329986971833,119.25690577687614
greedy,90,B,0.4,3,12,0.006872177058381778,0.0005992749556465139,73.00470872998143,73.00470872998143,168.71326653571472,144.5136934944926
greedy,90,B,0.6,3,12,0.01193187468707333,0.0008140180077482158,92.3842517965608,92.38425179656082,162.5275974644965,153.37827890910148
greedy,90,B,0.8,3,12,0.016327650488234566,0.0011075839629170392,96.07394611288929,96.0739461128893,153.3627552276341,157.66629897003227
greedy,90,B,1.0,3,12,0.02062633054926965,0.0012705873077681672,98.02646653772149,98.02646653772149,138.89047357487755,159.87789576693962
greedy,90,B,1.2,3,12,0.024935392834442776,0.0013663647868203674,98.61610401182824,98.61610401182824,122.85163167492327,161.00331533335842
greedy,90,B,1.4,3,12,0.02932165266074256,0.0015171694945362614,98.86097307551356,98.86097307551357,104.23773679330768,162.18655914582243
greedy,90,B,1.6,3,12,0.035358579386264,0.0017122032785174001,98.48448845230085,98.48448845230087,98.45023889974452,163.28780676165042
greedy,90,B,1.8,3,12,0.04037439723658691,0.004851597794796391,164.4456603678922,164.44566036789223,168.86605894003594,165.28112197538258
greedy,91,A,0.2,3,8,0.00775833860772226,0.001657201024375995,69.11342775342638,69.11342775342638,48.62808982594091,150.56614735156717
greedy,91,A,0.4,4,9,0.004870062409787177,0.0046643085394830015,47.54397372497541,47.54397372497541,44.12919151975733,107.41735413854786
greedy,91,A,0.6,4,9,0.004751438372515685,0.0027551976999088132,70.86962011881205,70.86962011881205,65.17076180057326,87.87498799257042
greedy,91,A,0.8,4,9,0.0045993793195645855,0.0024202349307797313,63.87467561589842,63.87467561589842,68.51912542472667,76.02991530663833
greedy,91,A,1.0,4,9,0.004668090441385017,0.00215952871162599,20.551594701031735,20.55159470103176,44.822276358626524,66.79930810700766
greedy,91,A,1.2,4,9,0.0049907406565707045,0.0027194032249277605,25.907674809820993,25.907674809820985,43.69506680156731,59.46244205268733
greedy,91,A,1.4,4,9,0.0056394177326590115,0.0032727101937121096,45.47694040373551,45.47694040373551,52.637851330782915,52.962211145407046
greedy,91,A,1.6,4,8,0.006452201346526696,0.003847159731129988,29.312363216127313,29.31236321612729,39.05685569280138,48.215213678403835
greedy,91,A,1.8,4,7,0.007495440259395144,0.006872836390975343,43.73726135289115,43.73726135289115,61.89022903872793,43.49608254433258
greedy,91,B,0.2,4,6,0.002015754986342753,4.1195981850622346e-05,12.565067961009913,-12.56506796100994,105.17644961835734,175.7972465824099
greedy,91,B,0.4,4,8,0.002240181504465876,0.004108642552627429,90.03752450788171,90.03752450788171,93.45230671309979,94.99175271776194
greedy,91,B,0.6,4,9,0.0029757486448721048,0.0018961870340934875,124.2555303923749,124.2555303923749,129.95438871061367,84.27697146897076
greedy,91,B,0.8,4,9,0.003829845302584519,0.002718936432323844,130.79826506782175,130.79826506782175,126.15381525899349,70.0241798596219
greedy,91,B,1.0,4,9,0.004722228439089412,0.003550545434294081,94.89795736765349,94.89795736765349,70.62727571005871,62.4085784089393
greedy,91,B,1.2,4,9,0.0054907189285044,0.004508547683859694,77.35070653940731,77.3507065394073,59.563314547660994,57.213281835017405
greedy,91,B,1.4,4,9,0.006247792507820001,0.004989390343556679,70.90163333911035,70.90163333911036,63.74072241206296,53.65338306340102
greedy,91,B,1.6,4,8,0.0070961925221412255,0.003825064300943227,46.60524616672908,46.60524616672909,36.86075369005502,49.45127987955147
greedy,91,B,1.8,4,7,0.008016983808605481,0.006075770011130922,64.59236804006426,64.59236804006426,46.43940035422748,44.92383890758223
greedy,92,A,0.2,6,10,0.00026839300854869996,0.0006939452028420122,132.39188135309473,-132.39188135309476,7.115791073231691,11.160612445025858
greedy,92,A,0.4,6,11,0.0005489667315638755,0.0015105917887779125,59.439533507223324,-59.439533507223324,54.72828349332044,40.805215758131396
greedy,92,A,0.6,6,12,0.000951910336229,0.0020400015904012514,100.83055360783057,-100.83055360783057,145.92771388550528,66.04662831455474
greedy,92,A,0.8,6,12,0.001650910833838615,0.0025621179247097307,111.98020808388073,-111.98020808388073,152.65179043738846,65.90734505734964
greedy,92,A,1.0,6,12,0.002517630978759643,0.002769219048776425,120.84496788533384,-120.84496788533382,153.96047196499856,66.02104083414795
greedy,92,A,1.2,6,12,0.0039300090428532365,0.002985041681394182,125.10921197122256,-125.10921197122256,152.07944983520116,66.14148070074403
greedy,92,A,1.4,6,12,0.005155417022357831,0.003230932886617822,129.82319718932226,-129.82319718932226,152.47586545428004,65.9694767646943
greedy,92,A,1.6,6,12,0.005612956813198564,0.0036245662383859087,137.088427722996,-137.08842772299596,153.74732259985404,65.83193229847492
greedy,92,A,1.8,6,12,0.005834704641898827,0.004061293184029103,143.2819328326453,-143.2819328326453,154.75235030642236,66.05839049723767
greedy,92,B,0.2,6,11,0.0009234115417147016,0.00229192729663825,66.8597338538902,-66.85973385389019,167.86417586624657,126.20929442419846
greedy,92,B,0.4,6,12,0.0014164570590399568,0.000667996717481855,67.17717714996297,-67.17717714996299,71.88842716386586,57.414057071088266
greedy,92,B,0.6,6,12,0.0019936102821410747,0.0016257637244408232,149.9294576711325,-149.9294576711325,104.83229739345776,49.758244455308954
greedy,92,B,0.8,6,12,0.0024798605119350464,0.0022905533688253868,153.7316415229064,-153.7316415229064,113.06005916939867,51.28295905690733
greedy,92,B,1.0,6,12,0.0028756772159116485,0.0029590335924616668,154.62864481447517,-154.62864481447517,121.51314073481043,52.968167842856154
greedy,92,B,1.2,6,12,0.0032716735177054667,0.0033648538241872624,154.59399701679678,-154.59399701679678,127.6237591528182,56.36230253090491
greedy,92,B,1.4,6,12,0.003654068510539194,0.0038218109974508456,155.44268176434136,-155.44268176434136,132.79001349938352,59.99924865812121
greedy,92,B,1.6,6,12,0.0040326474785102925,0.0043393117431389586,156.57710606059553,-156.5771060605955,139.91821118373747,60.963256433795394
greedy,92,B,1.8,6,12,0.00443897693787715,0.004828088107605132,157.1882099023524,-157.1882099023524,145.71779242857536,63.04210102574921
greedy,93,A,0.2,5,11,0.023321547867162815,0.0035613848243190548,2.638858688874393,2.638858688874103,10.592244652027762,30.801012228004314
greedy,93,A,0.4,5,11,0.024851507992821816,0.006533405135078685,3.4420752307323683,3.442075230732314,13.222841106988552,40.59221283442912
greedy,93,A,0.6,5,11,0.026122683414506,0.001226010579431593,53.027256614079405,53.02725661407942,47.50687132772271,37.52017832776005
greedy,93,A,0.8,5,11,0.02722474565575341,0.001081301802221491,75.2189720068315,75.2189720068315,72.67283355566263,28.372466290424935
greedy,93,A,1.0,5,11,0.028330741708411693,0.0010779365871094885,81.87457925182206,81.87457925182206,83.55397288374331,23.901581309746618
greedy,93,A,1.2,5,11,0.029149024520797064,0.0015884590632471694,85.81571638457002,85.81571638457002,85.58108584375513,25.243717236115405
greedy,93,A,1.4,5,11,0.029973827192278455,0.0019991226123738316,83.41861392149605,83.41861392149605,83.45267165200913,26.574100807636874
greedy,93,A,1.6,5,11,0.03050616792123322,0.0021186125264566493,82.22398398779666,82.22398398779666,82.63652323101347,28.98295494707603
greedy,93,A,1.8,5,11,0.030886680467250714,0.019993584617919467,2.4004655410732085,2.4004655410731193,2.816196477563239,23.727117445656553
greedy,93,B,0.2,5,9,0.0162005779410395,0.0049681352581188035,11.710773850782209,11.710773850782248,3.7573878876286098,8.935160652289195
greedy,93,B,0.4,5,10,0.014985148190883446,0.003920151325288253,14.286183153727572,14.286183153727569,4.505417277471272,22.399258178874767
greedy,93,B,0.6,5,11,0.015032209633987595,0.0013703472330846215,48.377538904927604,48.3775389049276,53.89792419128432,38.84981548764386
greedy,93,B,0.8,5,11,0.015955012190641608,0.001274722911625713,73.28340160414433,73.28340160414433,75.82954005531322,39.04803600361016
greedy,93,B,1.0,5,11,0.017300604427628662,0.0016723027451456354,84.17416717268864,84.17416717268864,82.49477354076737,41.69019587123213
greedy,93,B,1.2,5,11,0.01882444188572479,0.0018985071038742321,85.93923938936449,85.93923938936449,86.17386993017938,42.49552016538451
greedy,93,B,1.4,5,11,0.020664322883832662,0.00200025315981392,83.63530523905328,83.63530523905328,83.60124750854021,42.29600993599643
greedy,93,B,1.6,5,11,0.022691669698210706,0.0021167478986611693,82.79650987092853,82.79650987092852,82.38397062771172,41.97297392534047
greedy,93,B,1.8,5,11,0.024994760757985526,0.01973471344552453,2.742338264718718,2.742338264718925,2.326607328228619,29.13916341512935
greedy,94,A,0.2,3,6,0.005555968277823156,0.001547225076399556,14.151598382236681,14.151598382236685,6.747224506981433,41.41708096134067
greedy,94,A,0.4,3,7,0.008644303220732327,0.0007466985231028761,33.64316370190672,33.643163701906715,13.133727552093887,151.29240722930297
greedy,94,A,0.6,3,7,0.009236994311721546,0.0006296239701795103,70.2549337970655,70.2549337970655,63.603576653471876,140.40180747424978
greedy,94,A,0.8,3,7,0.009857427616874494,0.0007197979560395977,79.69329969462214,79.69329969462214,79.8361085810509,129.59023591947803
greedy,94,A,1.0,3,7,0.010541333584713033,0.0009311548525718799,80.87418479557643,80.87418479557643,83.59866260723764,122.19542920784751
greedy,94,A,1.2,3,7,0.011247340513546332,0.001158106373501834,80.16601071460248,80.16601071460248,81.9987555805231,114.00198513872847
greedy,94,A,1.4,3,7,0.011937055265625546,0.001486929874234407,76.93651575825545,76.93651575825545,76.2341114338665,103.58279916639407
greedy,94,A,1.6,3,7,0.012663666007693811,0.001607996470434603,71.83614590385947,71.83614590385947,71.5106991181792,91.77197066830901
greedy,94,A,1.8,3,7,0.013396867749917133,0.0017407908158011997,67.97736463155721,67.97736463155721,68.45310926929304,78.8294653630661
greedy,94,B,0.2,3,5,0.003191836065029445,0.003371496195853575,0.752459646400684,0.7524596464003914,8.156833521655699,9.834258083185619
greedy,94,B,0.4,3,7,0.004574564000766348,0.0013182552103885737,5.478662770668788,5.478662770668807,25.988098920481615,158.3696326999386
greedy,94,B,0.6,3,7,0.005506484922806162,0.00038689179404625566,52.246241760604605,52.246241760604605,58.89759890419824,147.4360087171517
greedy,94,B,0.8,3,7,0.0065539482183137356,0.0005225214763120326,65.40558573185594,65.40558573185595,65.26277684542721,135.345914700277
greedy,94,B,1.0,3,7,0.007668684613372498,0.0005433828048739397,68.11523083331643,68.11523083331643,65.39075302165521,120.56874693726147
greedy,94,B,1.2,3,7,0.00883406531768876,0.0007361093748288422,66.13656258090236,66.13656258090236,64.30381771498173,104.44282507904182
greedy,94,B,1.4,3,7,0.010024488386452908,0.0009276341916021895,61.83320405805149,61.83320405805149,62.535608382440444,87.78695968666204
greedy,94,B,1.6,3,7,0.011281809919398294,0.0012045902994863198,59.06032728924327,59.06032728924327,59.38577407492354,71.96563663270574
greedy,94,B,1.8,3,7,0.012558519355554541,0.0015293769386320263,59.56818570194279,59.56818570194279,59.09244106420694,59.902736178297374
greedy,95,A,0.2,9,15,0.006156582123288053,0.0014201076229938586,18.283809619163723,-18.283809619163705,174.58981589542302,6.778009249950874
greedy,95,A,0.4,9,17,0.008123305245874226,0.00027929542189676296,8.154025700152035,8.154025700152083,176.65140007335435,10.396715840074396
greedy,95,A,0.6,9,17,0.010531233842998491,0.00013593255448885374,46.590294042026215,46.59029404202622,19.85649032293691,16.547053022091383
greedy,95,A,0.8,9,17,0.013300248564516509,4.7019846954159866e-05,174.03141133494404,-174.0314113349441,37.97460295952039,17.593206885255693
greedy,95,A,1.0,9,17,0.016258103572345944,0.00029176412802643523,175.73092833460157,-175.73092833460154,73.86115377248726,19.407540004846286
greedy,95,A,1.2,9,17,0.019632097429855215,0.00023316093556178483,139.69564564010628,-139.69564564010625,127.76825805208244,21.410788740438175
greedy,95,A,1.4,9,17,0.023131617606326805,0.0002785307143525528,100.36085680086622,-100.36085680086622,119.07887171181792,22.523972363281974
greedy,95,A,1.6,9,17,0.027281515902684926,0.0003306035579919938,119.80518783725998,-119.80518783725998,113.90140080962547,23.717859154955267
greedy,95,A,1.8,9,17,0.03169032171402081,0.0008300205427766455,114.9560754638451,-114.9560754638451,113.5810472391887,92.27285139801509
greedy,95,B,0.2,9,15,0.008711208952479097,0.001242839354762939,174.4485676968472,-174.4485676968471,7.322193211433788,156.52284113931583
greedy,95,B,0.4,9,17,0.013463136287528819,0.00027539230041879965,171.19674294704,-171.19674294704004,20.305882679757314,167.3081182757142
greedy,95,B,0.6,9,17,0.01636054406180655,0.0002979645572898915,6.328319419415056,-6.328319419415059,60.11846494554809,148.32117549462612
greedy,95,B,0.8,9,17,0.019524185284433396,0.00037702132267147413,23.509863287933737,-23.509863287933744,159.56667166335745,135.2780750662858
greedy,95,B,1.0,9,17,0.02333143737625863,0.0002899029728938495,59.42418834661278,-59.42418834661278,161.29396290872708,111.52554826400127
greedy,95,B,1.2,9,17,0.02717561558310235,0.0004221660208707955,113.93793965406563,-113.93793965406564,125.86532724208945,88.96828765359913
greedy,95,B,1.4,9,17,0.031176771402368873,0.0006119473730575923,106.22811680042142,-106.22811680042142,87.51010188946972,70.68824444043568
greedy,95,B,1.6,9,17,0.035479356906054846,0.0006928647579318593,103.15679685126719,-103.15679685126719,109.0605838789017,59.14152797353547
greedy,95,B,1.8,9,17,0.03954880820264074,0.0011495168898221185,105.31283727107257,-105.31283727107257,106.68786549572897,77.05776093016016
greedy,96,A,0.2,1,12,0.003998501750883092,0.00091767099411951,62.824104941829674,62.824104941829674,89.85308767104745,85.21531532818437
greedy,96,A,0.4,1,12,0.005108196623924933,0.001075110068544011,97.50422942527655,97.50422942527655,110.40710461915722,108.77722588193083
greedy,96,A,0.6,1,13,0.006576634157750258,0.0008588902011058888,91.91754487782586,91.91754487782585,123.89642071919442,130.54961292977262
greedy,96,A,0.8,1,13,0.008213607522912406,0.0009147139081378062,94.8090193842899,94.8090193842899,130.93301425213315,140.81458830147955
greedy,96,A,1.0,1,13,0.009936164644134349,0.0013141375816486678,118.3539594034743,118.3539594034743,135.3838436996293,147.0188996742958
