split,branch_label,seed,time,origin_time,source_pair,endpoint,weight,q28_fit_error,residual_fraction,residual_component_entropy,residual_largest_axis_share,residual_effective_dimension,residual_z_scaled,residual_z_ara,residual_dominant_axis,q28_source_flip,child_weight_entropy,strongest_child_weight_share,positive_child_count,origin_exact_error,origin_seed_error,origin_time_error,origin_exact_pair,origin_exact_flip,origin_exact_is_local,origin_exact_is_strongest_child,origin_exact_shares_endpoint,origin_exact_is_active,optimal_exact_error,optimal_exact_lag,optimal_exact_pair,optimal_exact_flip,path_partner_persistence,path_flip_persistence,path_adjacency_share,path_self_return
opened_later_half,c2,17,460,462,5-11,5,0.00012727690070628989,0.005452665887568828,0.005452665887571259,0.02310989289881759,0.9965509359583367,1.0069279502848116,0.005443254468492956,1.005443254468493,z,Fz,0.0,1.0,1,0.9429863698277006,0.9301441941314811,0.9496762525872389,2-9,Fx,0.0,0.0,0.0,0.0,0.9159468300578655,2,2-9,Fx,0.8571428571428571,1.0,1.0,0.0
opened_later_half,c2,17,474,476,7-10,7,6.114980719222271e-05,0.0033815282246549756,0.0033815282246579554,0.015222982316121512,0.9978675090722922,1.0042763700494466,0.0033779207612803816,1.0033779207612803,z,I,0.0,1.0,1,0.9722876388412331,0.9344803505745919,0.9484642355397712,3-11,Fx,0.0,0.0,0.0,0.0,0.9478521889414033,3,0-4,Fx,0.5714285714285714,1.0,1.0,0.0
opened_later_half,c2,18,250,252,8-9,8,0.00019704932607661485,0.0029546722439654704,0.0029546722440066163,0.01318922664158662,0.9981903177852145,1.0036275636597365,-0.0029519975244552974,0.9970480024755447,z,I,0.0,1.0,1,0.9485978401221721,0.9435859710044939,0.9320126682450558,9-11,I,0.0,0.0,0.0,0.0,0.9038878996966814,4,6-9,Fz,0.8571428571428571,0.8571428571428571,1.0,0.0
opened_later_half,c2,18,286,288,4-11,4,0.0008477336847984018,0.22666256109833527,0.22666256109833524,0.2981738565795816,0.9221091465060114,1.171894999213447,0.21765615684000708,1.217656156840007,z,I,0.0,1.0,1,0.921881790175719,0.9308638446709827,0.9619586600955391,2-11,Fx,0.0,0.0,0.0,0.0,0.921881790175719,0,2-11,Fx,0.42857142857142855,1.0,1.0,0.0
opened_later_half,c2,18,296,298,3-10,10,0.0001867914404850412,0.03140368224038607,0.03140368224038465,0.0035398582364666456,0.9995903425863017,1.0008197345128917,-0.03139724920585849,0.9686027507941415,z,I,0.0,1.0,1,0.93057572271997,0.9092500527616323,0.952571810577781,1-8,Fz,0.0,0.0,0.0,0.0,0.8953273409091389,4,1-7,Fz,0.7142857142857143,1.0,1.0,0.0
opened_later_half,c2,18,314,316,8-9,8,4.871977773620033e-07,0.002423542159696288,0.0024235421596664293,0.0008548259333074342,0.9999151474813149,1.0001697230384667,0.00242343933565697,1.002423439335657,z,Fz,0.0,1.0,1,0.9589566067904394,0.9553953882998817,0.922043144766052,3-6,Fx,0.0,0.0,0.0,0.0,0.9253409386120353,5,2-4,Fx,0.42857142857142855,1.0,1.0,0.0
opened_later_half,c2,18,400,402,2-10,10,0.0017112967018001468,0.0892392337036897,0.08923923370369095,0.012528000521092724,0.998293576195109,1.0034201372551805,-0.08916306121781938,0.9108369387821806,z,I,0.0,1.0,1,0.8530570291052827,0.9435701647816342,0.9300345267857142,4-10,Fz,0.0,0.0,1.0,0.0,0.8530570291052827,0,4-10,Fz,0.7142857142857143,1.0,1.0,0.0
opened_later_half,c2,18,410,412,8-9,8,0.0010276003027236968,0.10255154983498627,0.10255154983498535,0.22545694993988635,0.9459631169225885,1.1156901378006727,0.09974228882818671,1.0997422888281867,z,I,0.0,1.0,1,0.9638901259879369,0.933577548816859,0.9632245791258278,3-11,Fx,0.0,0.0,0.0,0.0,0.9599609071928195,6,4-7,Fx,0.42857142857142855,0.8571428571428571,0.6666666666666666,0.0
opened_later_half,c2,18,428,430,6-8,6,5.979740552984614e-05,0.08022472258272413,0.08022472258272374,0.0654241197273042,0.9882822401934989,1.0237820063320162,0.0797533105251695,1.0797533105251695,z,I,0.0,1.0,1,0.950852447673238,0.9640647251536815,0.9584485707122753,2-5,Fx,0.0,0.0,0.0,0.0,0.3430641333979745,1,6-10,Fx,0.2857142857142857,1.0,0.6666666666666666,0.0
opened_later_half,c2,18,474,476,8-9,8,0.0014231128449457842,0.037209729972799435,0.03720972997279687,0.09445954267502846,0.9817550207023269,1.037334325964896,0.03686872201537969,1.0368687220153796,z,I,0.0,1.0,1,0.9416694204590452,0.9631886962229518,0.9407967303382335,5-8,Fx,0.0,0.0,1.0,0.0,0.9345354270292007,6,4-6,Fx,0.42857142857142855,1.0,1.0,0.0
opened_later_half,c2,18,482,484,6-8,8,6.089260497682547e-05,0.11354256312506773,0.11354256312506793,0.15174725785741625,0.9672902878770778,1.068164417011949,0.11167015204206997,1.11167015204207,z,Fz,0.0,1.0,1,0.9329236978635024,0.9516588126908893,0.9542614878156032,3-6,Fx,0.0,0.0,0.0,0.0,0.9175912874820142,2,3-6,Fx,0.5714285714285714,1.0,1.0,0.0
opened_later_half,c2,19,254,256,1-5,5,0.00010206001064738592,0.03129580735114933,0.0312958073511515,0.003894271950237741,0.9995442017908366,1.0009121159877423,-0.03128867425177288,0.9687113257482272,z,Fz,0.0,1.0,1,0.8901413673339793,0.9553690888621629,0.9285886469432024,3-9,I,0.0,0.0,0.0,0.0,0.873602425574689,6,3-10,Fz,0.5714285714285714,0.5714285714285714,1.0,0.0
opened_later_half,c2,19,254,256,5-7,5,1.9074973197077613e-05,0.03611963419689197,0.03611963419689537,0.0024601391229856213,0.9997269664476133,1.0005462535137843,-0.036114702924253825,0.9638852970757462,z,I,0.0,1.0,1,0.8923303855444009,0.9567837967836421,0.9303690170944645,3-9,I,0.0,0.0,0.0,0.0,0.8759410465116693,6,3-10,Fz,0.5714285714285714,0.5714285714285714,1.0,0.0
opened_later_half,c2,19,312,314,3-4,3,1.2956574572191531e-06,0.018147151620330818,0.018147151620333344,0.0004476902339580829,0.9999582360017528,1.0000835323572188,-0.018146772667572426,0.9818532273324275,z,I,0.0,1.0,1,0.9293304495967735,0.9063255217709256,0.9018784592372042,1-7,I,0.0,0.0,0.0,0.0,0.9293304495967735,0,1-7,I,0.42857142857142855,0.5714285714285714,1.0,0.0
opened_later_half,c2,19,344,346,3-4,3,3.6142779979205647e-06,0.06572467653029966,0.06572467653029951,0.03364519444991474,0.9946609808135206,1.0107496057586354,0.06554898906226068,1.0655489890622607,z,I,0.0,1.0,1,0.9381935552475795,0.9294848643531767,0.9307769670159971,6-7,Fx,0.0,0.0,0.0,0.0,0.4145978295358276,3,2-4,Fx,0.42857142857142855,1.0,0.5,0.0
opened_later_half,c2,19,348,350,0-7,7,0.004423589853988497,0.06992747384131624,0.06992747384131706,0.2202761389082511,0.9475567978548903,1.1120513754013472,0.06806917159789443,1.0680691715978945,z,Fz,0.0,1.0,1,0.9745772951138075,0.9202577785553705,0.9157052033524363,2-8,I,0.0,0.0,0.0,0.0,0.9207541337122217,6,5-8,Fx,0.7142857142857143,0.8571428571428571,1.0,0.0
opened_later_half,c2,19,368,370,8-11,11,8.099218244872475e-05,0.025361526962181066,0.025361526962177104,0.019909820591478364,0.9970965670147902,1.005827989746849,-0.025324682451876326,0.9746753175481236,z,I,0.0,1.0,1,0.9417827751754131,0.8991010037394606,0.9123939578314202,7-10,I,0.0,0.0,0.0,0.0,0.9243655472686833,2,6-7,I,0.42857142857142855,0.5714285714285714,1.0,0.0
opened_later_half,c2,19,380,382,0-7,7,2.8573416731872588e-05,0.05636960780280609,0.05636960780280797,0.0017424789351158851,0.9998138163575333,1.0003724539587133,-0.05636436000908068,0.9436356399909194,z,Fz,0.0,1.0,1,0.957211959180345,0.9102582689226254,0.941578181558748,4-11,Fz,0.0,0.0,0.0,0.0,0.9302112517352015,4,1-4,I,0.7142857142857143,0.7142857142857143,1.0,0.0
opened_later_half,c2,19,400,402,8-11,11,3.270383829716045e-07,0.02106204338263586,0.021062043382634663,0.0011240057699440594,0.9998853046902527,1.0002294235100475,-0.0210608354892039,0.9789391645107961,z,I,0.0,1.0,1,0.9233687335996486,0.9261220450200499,0.9399952129606858,3-9,Fz,0.0,0.0,0.0,0.0,0.9233687335996486,0,3-9,Fz,0.42857142857142855,0.8571428571428571,1.0,0.0
opened_later_half,c2,19,434,436,1-5,1,2.7012284519428557e-06,0.01701572198803529,0.017015721988037885,0.000586109648657811,0.9999439195144936,1.0001121688339178,-0.01701524485637318,0.9829847551436268,z,Fz,0.0,1.0,1,0.9291762005184762,0.8969958912619649,0.9501289041986494,8-9,Fz,0.0,0.0,0.0,1.0,0.9093224107216463,5,9-11,I,0.8571428571428571,0.8571428571428571,1.0,0.0
opened_later_half,c2,19,446,448,1-5,5,0.00018266792400652154,0.10938442233363546,0.10938442233363543,0.10803554249121883,0.97850760108583,1.044159502865541,0.10820257081571548,1.1082025708157155,z,Fz,0.0,1.0,1,0.9303205298315327,0.921832142133674,0.9452607212694393,0-10,Fx,0.0,0.0,0.0,0.0,0.9068060632449657,3,0-10,Fx,1.0,1.0,1.0,0.0
opened_later_half,c2,19,464,466,8-11,11,4.447294793430423e-05,0.1759876938148064,0.17598769381480645,0.16810762841610105,0.9628104175092399,1.0779399842587514,0.17268423482869905,1.172684234828699,z,Fz,0.0,1.0,1,0.9285193175938765,0.9647887818660302,0.9170064164250796,1-8,Fx,0.0,0.0,0.0,0.0,0.9239541888018493,6,2-7,Fx,0.42857142857142855,1.0,1.0,0.0
opened_later_half,c2,20,366,368,3-6,6,0.0005338076359167054,0.07223459337516806,0.07223459337517003,0.15396829832614597,0.9666908458871398,1.0694661681619455,0.07102136833816707,1.071021368338167,z,I,0.0,1.0,1,0.9221501080534171,0.9279256702773728,0.9595689460146344,0-7,Fx,0.0,0.0,0.0,0.0,0.9102236298513504,1,0-7,Fx,0.7142857142857143,1.0,1.0,0.0
opened_later_half,c2,20,368,370,4-7,4,0.0003045373176288335,0.03196441246960335,0.03196441246960442,0.059270822864740974,0.9895856481693608,1.0211021121536366,0.03179753252708343,1.0317975325270834,z,Fz,0.0,1.0,1,0.9202619428916462,0.9404069617830254,0.9590837994380602,0-7,Fx,0.0,0.0,0.0,0.0,0.9202619428916462,0,0-7,Fx,0.42857142857142855,1.0,0.8333333333333334,0.0
opened_later_half,c2,20,400,402,4-7,4,1.143595536439888e-05,0.012253996539207904,0.012253996539204502,0.004476156984447195,0.999467238099387,1.0010662336917862,0.012250731873080975,1.012250731873081,z,I,0.0,1.0,1,0.9513183684247292,0.9505658083141139,0.9508769197843566,7-9,Fx,0.0,0.0,0.0,0.0,0.9355148318456789,2,2-7,Fx,0.5714285714285714,1.0,1.0,0.0
opened_later_half,c2,20,420,422,0-9,0,0.0002467535859633774,0.06492408071545894,0.06492408071545938,0.08968913890595083,0.9828676522194408,1.0350085639037447,0.06436552708130683,1.0643655270813068,z,I,0.0,1.0,1,0.9502834767567192,0.9532943015027989,0.9076760587077009,4-10,Fx,0.0,0.0,0.0,0.0,0.9475889577265529,1,4-10,Fx,0.5714285714285714,1.0,1.0,0.0
opened_later_half,c2,20,430,432,3-6,6,0.0025429179063274354,0.19323913821495847,0.19323913821495836,0.32629130564156217,0.9121369526897188,1.1963815039380241,0.18455470316147943,1.1845547031614794,z,I,0.0,1.0,1,0.9560068399408755,0.9406758902743929,0.9381273356418058,3-9,Fx,0.0,0.0,0.0,0.0,0.9400990781381927,6,5-9,Fx,0.2857142857142857,0.5714285714285714,0.16666666666666666,0.0
opened_later_half,c2,20,490,492,2-6,2,0.004641571982162418,0.159647232852073,0.15964723285207297,0.3138184162421681,0.9166127886011193,1.185317634875205,0.15284609636629862,1.1528460963662985,z,Fz,0.0,1.0,1,0.9583847627237768,0.9061660962924866,0.9510913263936879,0-6,Fx,0.0,0.0,0.0,0.0,0.9305511115264771,5,1-8,Fx,0.5714285714285714,0.7142857142857143,0.6666666666666666,0.0
opened_later_half,c2,21,298,300,5-11,11,3.273272735310065e-05,0.014485619545157142,0.01448561954515329,0.001120566258328506,0.9998856915358854,1.000228649597279,-0.014484791607031554,0.9855152083929685,z,I,0.0,1.0,1,0.9079302539536817,0.9296857655940017,0.9455701574224411,9-10,Fz,0.0,0.0,0.0,1.0,0.8897626502967274,4,8-9,Fz,0.7142857142857143,1.0,1.0,0.0
opened_later_half,c2,21,316,318,1-9,1,2.361732754718217e-06,0.019331119032354564,0.019331119032353742,0.0007474286021306086,0.9999267838394285,1.0001464457234435,-0.019330411344242404,0.9806695886557576,z,Fz,0.0,1.0,1,0.9017617767995014,0.9226715591717384,0.9574679566563588,6-7,Fz,0.0,0.0,0.0,1.0,0.8979897712506005,6,5-6,Fz,0.42857142857142855,1.0,1.0,0.0
opened_later_half,c2,21,340,342,1-9,9,3.113618384947248e-06,0.011502653412357454,0.011502653412355804,0.0028009441336233737,0.9996845391846336,1.0006311704823367,0.011500838951034485,1.0115008389510345,z,I,0.0,1.0,1,0.913247048397407,0.9463880814723507,0.9384690141746049,2-7,Fx,0.0,0.0,0.0,0.0,0.8876323308899174,2,2-7,Fx,0.8571428571428571,1.0,1.0,0.0
opened_later_half,c2,21,348,350,1-9,1,1.1435410393931256e-05,0.1873725331191815,0.18737253311918123,0.0006444748017960161,0.9999377711465745,1.0001244673884087,-0.1873667030395303,0.8126332969604697,z,I,0.0,1.0,1,0.9238994207799894,0.9449526799484462,0.9435216785138278,1-8,I,0.0,0.0,1.0,0.0,0.8831708580456925,4,1-8,I,1.0,1.0,1.0,0.0
opened_later_half,c2,21,348,350,4-9,9,7.340277823405389e-07,0.0053982504877846315,0.005398250487793646,0.0003677353905189417,0.9999663093621448,1.0000673841134347,-0.005398159551776599,0.9946018404482234,z,I,0.0,1.0,1,0.9246949069313658,0.945632595915044,0.944210150722212,1-8,I,0.0,0.0,0.0,0.0,0.88414654182579,4,1-8,I,1.0,1.0,1.0,0.0
opened_later_half,c2,21,354,356,3-8,3,1.3362938430772596e-06,0.04827226279891444,0.048272262798915166,0.02006608877404133,0.9970702665557019,1.0058809755453935,0.048201498499386625,1.0482014984993866,z,Fz,0.0,1.0,1,0.9178530730526346,0.9521565969209922,0.9374256944924018,1-8,Fx,0.0,0.0,0.0,0.0,0.9087016106082074,6,2-7,Fx,0.42857142857142855,1.0,1.0,0.0
opened_later_half,c2,21,360,362,5-11,5,1.205186828540512e-07,0.0006622385755211663,0.0006622385755395131,0.0006388445599412885,0.9999383668995938,1.0001232756978784,0.0006622181673167433,1.0006622181673168,z,Fz,0.0,1.0,1,0.9084257533827449,0.9371760337529338,0.9334056917365798,2-7,Fx,0.0,0.0,0.0,0.0,0.7059277589838808,4,4-11,Fx,0.42857142857142855,1.0,0.3333333333333333,0.0
opened_later_half,c2,21,380,382,1-9,1,3.8117811847718664e-06,0.0179399058734191,0.017939905873417844,0.0005284490155478824,0.9999499310963619,1.000100144074765,-0.01793945675208679,0.9820605432479133,z,I,0.0,1.0,1,0.9324346155787043,0.9507098263242938,0.9321393267100594,4-10,I,0.0,0.0,0.0,0.0,0.9236413287415212,6,4-11,Fz,0.2857142857142857,0.5714285714285714,1.0,0.0
opened_later_half,c2,21,444,446,1-9,1,0.00026255275501943336,0.029021856465428583,0.029021856465430717,0.03462331713927602,0.9944789588387903,1.0111186238640868,0.028941630146904818,1.0289416301469048,z,Fz,0.0,1.0,1,0.9515950787865942,0.9174977004533039,0.9195010598209193,1-11,Fx,0.0,0.0,1.0,0.0,0.9306665058775325,6,5-10,Fx,0.2857142857142857,1.0,0.6666666666666666,0.0
opened_later_half,c2,21,450,452,0-3,3,6.114364900888791e-05,0.03827512194903608,0.0382751219490353,0.016656034369009122,0.9976356042603955,1.0047427938405509,-0.038229846403235915,0.9617701535967641,z,I,0.0,1.0,1,0.9113270569016081,0.9356076888977317,0.8943381597802229,5-10,I,0.0,0.0,0.0,0.0,0.9113270569016081,0,5-10,I,0.5714285714285714,0.8571428571428571,1.0,0.0
opened_later_half,c2,21,488,490,5-11,5,0.0002286948589820259,0.19074897150112924,0.19074897150112907,0.10910970653865004,0.9782456658608432,1.0447124296609052,-0.18866275461798998,0.81133724538201,z,I,0.0,1.0,1,0.8630723221378235,0.8892300259620659,0.8772656281321422,6-8,Fz,0.0,0.0,0.0,0.0,0.8260454332335271,6,6-7,Fz,0.5714285714285714,1.0,1.0,0.0
opened_later_half,c2,22,260,262,3-10,10,0.00010963938809630674,0.026469382676775833,0.0264693826767777,0.0073527233670553135,0.9990684495242301,1.001865272034222,-0.026457051021205713,0.9735429489787943,z,I,0.0,1.0,1,0.9379168375919564,0.9257297959221816,0.8375041820137439,1-7,Fz,0.0,0.0,0.0,0.0,0.928129821935151,2,1-7,Fz,0.7142857142857143,0.8571428571428571,1.0,0.0
opened_later_half,c2,22,296,298,6-8,6,3.570167427420501e-05,0.027565737078446756,0.027565737078445486,0.002358274601121008,0.999739509379319,1.0005211509151233,-0.02756214653662409,0.9724378534633759,z,I,0.0,1.0,1,0.9546623454805792,0.9469058916148062,0.93719445018155,1-10,I,0.0,0.0,0.0,0.0,0.90730934739057,4,2-10,Fz,0.8571428571428571,0.8571428571428571,1.0,0.0
opened_later_half,c2,22,374,376,0-5,0,0.002024061643281949,0.07550237965042864,0.07550237965042969,0.18505505850248913,0.9580150251980658,1.0885252314664082,0.07390040185060621,1.0739004018506062,z,Fz,0.0,1.0,1,0.9652189498232705,0.9737407675191487,0.9294593193905921,6-7,Fx,0.0,0.0,0.0,1.0,0.9185278689229353,4,4-6,Fx,0.7142857142857143,1.0,1.0,0.0
opened_later_half,c2,22,470,472,0-5,0,6.883529017641388e-05,0.039454252979843986,0.039454252979842196,0.019135439422734202,0.9972263554433556,1.0055665645638612,0.039399498949417223,1.0393994989494173,z,Fz,0.0,1.0,1,0.9550356625773254,0.9338627758970727,0.9525482166546781,4-6,Fx,0.0,0.0,0.0,0.0,0.9523418562113825,1,4-6,Fx,0.5714285714285714,1.0,1.0,0.0
opened_later_half,c2,23,250,252,5-7,5,4.249610374262858e-05,0.057941421830259875,0.057941421830261214,0.04616651163445633,0.9922568822993603,1.0156370543992586,0.057716662275347094,1.057716662275347,z,Fz,0.0,1.0,1,0.9338151317309504,0.9454304034674746,0.9127235987399722,9-11,Fx,0.0,0.0,0.0,0.0,0.9338151317309504,0,9-11,Fx,0.42857142857142855,1.0,1.0,0.0
opened_later_half,c2,23,268,270,8-11,11,2.3803560898192667e-06,0.055418602003056865,0.05541860200305614,0.024803361727608695,0.996256449990401,1.0075222404085977,0.05531477358619574,1.0553147735861956,z,I,0.0,1.0,1,0.9232344061145281,0.9247060638718414,0.9547507727635689,5-8,Fx,0.0,0.0,0.0,0.0,0.9232344061145281,0,5-8,Fx,0.42857142857142855,1.0,1.0,0.0
opened_later_half,c2,23,270,272,1-5,1,0.0005490141730415399,0.14505448678780763,0.14505448678780836,0.31961343692364236,0.9145436684493553,1.1904173586305402,0.13871818266841357,1.1387181826684136,z,I,0.0,1.0,1,0.9496613799145414,0.9323563995805964,0.9459118443029608,5-8,Fx,0.0,0.0,0.0,0.0,0.940114015359763,3,5-7,Fx,0.42857142857142855,1.0,1.0,0.0
opened_later_half,c2,23,280,282,0-7,7,0.0015427867772425108,0.1629513608880897,0.16295136088809004,0.029930315233901543,0.9953425929276878,1.0093692449100515,-0.16257145261464837,0.8374285473853517,z,Fz,0.0,1.0,1,0.9211303681499616,0.8714231695130806,0.8793885974806854,4-6,Fz,0.0,0.0,0.0,0.0,0.8334721199422419,6,4-6,Fz,1.0,1.0,1.0,0.0
opened_later_half,c2,23,304,306,5-7,7,8.949312876038729e-06,0.009211304490402658,0.009211304490411338,0.02554086235277415,0.9961270199179602,1.007783576344129,-0.009193449586307427,0.9908065504136926,z,I,0.0,1.0,1,0.9286670508283652,0.9145075915653768,0.9015478870814005,2-9,I,0.0,0.0,0.0,0.0,0.9062024896662197,3,0-2,Fz,0.2857142857142857,0.7142857142857143,1.0,0.0
opened_later_half,c2,23,314,316,1-5,5,0.0004519325147080977,0.23851685245500856,0.23851685245500862,0.3047680064331277,0.9198083299797462,1.177491936608867,0.22875349533900924,1.2287534953390091,z,I,0.0,1.0,1,0.9154691367893709,0.9125096611990815,0.9525647684205876,1-11,Fx,0.0,0.0,0.0,0.0,0.9076058816683876,6,2-11,Fx,0.5714285714285714,1.0,1.0,0.0
opened_later_half,c2,23,334,336,1-5,1,0.0009366776827735013,0.06886665871028129,0.06886665871027989,0.0916020974607594,0.9824232989411185,1.0359366329797535,-0.06825875127969473,0.9317412487203053,z,Fz,0.0,1.0,1,0.8360755300870316,0.890666991648538,0.8612975899530885,0-11,I,0.0,0.0,0.0,0.0,0.8060740772830869,5,10-11,Fz,0.42857142857142855,0.5714285714285714,1.0,0.0
opened_later_half,c2,23,336,338,5-7,7,1.4404323976098098e-06,0.0011431645864427977,0.00114316458644501,0.0019520481785333258,0.9997888381794218,1.0004224351332742,-0.0011430438837150745,0.9988569561162849,z,Fz,0.0,1.0,1,0.9252418944593471,0.93282649117123,0.9104761783173487,0-11,Fz,0.0,0.0,0.0,1.0,0.8703560093467891,3,10-11,I,0.5714285714285714,0.8571428571428571,1.0,0.0
opened_later_half,c2,23,346,348,5-7,5,6.50960452969803e-08,0.007606876975433361,0.007606876975445186,0.001756875398778124,0.9998121115135662,1.000375865241342,0.007606162319574004,1.007606162319574,z,I,0.0,1.0,1,0.8841193565020795,0.9656698004576986,0.9212831333356015,0-9,Fx,0.0,0.0,0.0,0.0,0.8492091940943731,2,0-9,Fx,1.0,1.0,1.0,0.0
opened_later_half,c2,23,364,366,8-11,11,0.00011772776794006026,0.010153775438633774,0.010153775438645957,0.0074470734097092355,0.9990549240892981,1.0018923864310179,-0.010148976260196068,0.9898510237398039,z,I,0.0,1.0,1,0.9456835670908746,0.9081996398847214,0.9525220425649719,1-3,I,0.0,0.0,0.0,0.0,0.9448390006376948,2,3-9,I,0.5714285714285714,0.8571428571428571,1.0,0.0
opened_later_half,c2,23,398,400,1-5,1,0.00037685444853251607,0.009247955089865796,0.009247955089884956,0.01844672912148543,0.9973410134004413,1.0053356863348075,-0.009235651811549325,0.9907643481884507,z,I,0.0,1.0,1,0.9164546481786255,0.9405340310112345,0.9320493758517321,1-8,I,0.0,0.0,1.0,0.0,0.9164546481786255,0,1-8,I,0.42857142857142855,0.7142857142857143,1.0,0.0
opened_later_half,c2,23,410,412,5-7,5,0.0028037039829054144,0.05083051515884754,0.050830515158845964,0.19207294320976478,0.9559838660503148,1.0930468574382661,0.04969924515950114,1.049699245159501,z,I,0.0,1.0,1,0.9351001750293639,0.9585685099306362,0.948543175652687,2-5,Fx,0.0,0.0,1.0,0.0,0.9218187522100526,6,0-3,Fx,0.5714285714285714,0.8571428571428571,0.8333333333333334,0.0
opened_later_half,c2,23,428,430,8-11,11,2.3991959345716265e-05,0.01098845510204549,0.010988455102031724,0.0028412089553355043,0.9996794815867307,1.0006412937225293,-0.010986693959803995,0.989013306040196,z,I,0.0,1.0,1,0.8743330821298937,0.9577259537966675,0.8971478523846463,1-2,Fz,0.0,0.0,0.0,1.0,0.8604982305484558,5,0-1,Fz,0.5714285714285714,1.0,1.0,0.0
opened_later_half,c2,23,482,484,4-5,5,0.0024039188493074626,0.06795321941322731,0.06795321941322659,0.22125309150069836,0.9472573549012423,1.112733984518247,0.06613692976997557,1.0661369297699756,z,I,0.0,1.0,1,0.9352899544127328,0.9620181067022171,0.9354783253584988,3-4,Fx,0.0,0.0,0.0,1.0,0.8906774522219546,3,4-6,Fx,0.7142857142857143,1.0,1.0,1.0
opened_later_half,c2,24,264,266,7-8,8,5.7234344901575807e-05,0.012885083578901465,0.012885083578898855,0.009188597310442246,0.9988009262726284,1.002401745347766,0.012877356179176326,1.0128773561791764,z,Fz,0.0,1.0,1,0.9362987103486369,0.949212205685055,0.902627474545452,0-3,Fx,0.0,0.0,0.0,0.0,0.8970618393331244,4,0-2,Fx,0.7142857142857143,1.0,1.0,0.0
opened_later_half,c2,24,266,268,3-6,6,5.26592382432689e-05,0.21806151269219892,0.2180615126921986,0.22060373412476264,0.9474564435308632,1.112280086521897,0.21225535080997865,1.2122553508099787,z,I,0.0,1.0,1,0.9381473118303854,0.966316859294587,0.9505905017678283,0-2,Fx,0.0,0.0,0.0,0.0,0.9026397587543566,2,0-2,Fx,0.7142857142857143,1.0,1.0,0.0
