family,source_seed,fixed_lineages,eligible,finite_historical_bins,finite_extension_bins,baseline_movement,geometric_return,active_return,return_movement_ratio,return_at_10pct,return_at_50pct,witness_bin_indices,final_three_median_x,final_three_movement_ratio,one_way_settling,minimum_x,maximum_x
alternating_BA,49,1,0,4,8,0.00016638266354265162,True,True,990.7536248477027,True,True,"[1, 2, 20]",1.2657529342658715,8581.867102103397,False,0.04453010891492126,1.9996172744004757
random_520101,0,17,1,5,30,0.0006366858673432107,True,True,1091.3535556611444,True,True,"[0, 1, 14]",1.2273095051950196,840.0646005286521,False,0.03404274148754172,1.99838925963981
random_520101,1,27,1,5,30,0.0004151455885759678,True,True,1294.6079772817611,True,True,"[0, 1, 16]",1.16426408018825,1314.7933565336307,False,0.11516146465575838,1.9932347043068925
random_520101,2,1,0,4,16,0.000166819201494828,True,True,2813.9245066676567,True,True,"[1, 2, 18]",0.4299362069394914,4544.104190853508,False,0.011722640617721658,1.999450400278285
random_520101,3,20,1,5,30,0.0002782827157607737,True,True,3909.503051618681,True,True,"[0, 1, 13]",1.9449270592543897,3281.9685523629255,False,0.07126724602998225,1.9998573552357963
random_520101,4,4,1,4,16,0.0027611176039639674,False,False,nan,False,False,,1.6294369106868563,133.0547515240033,False,0.0003081822326682637,1.9985223311202576
random_520101,5,23,1,5,30,0.00026790394507171994,True,True,2710.1010591260047,True,True,"[0, 1, 28]",1.5131296953538556,2279.3855315370397,False,0.2921644556342934,1.9992970823242213
random_520101,6,5,1,4,27,0.00746693399355265,True,True,105.68684130831411,True,True,"[1, 3, 15]",0.932210944104957,31.35001266153975,False,0.0009593369159888177,1.9981138263930793
random_520101,7,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520101,8,7,1,4,26,5.83898949450837e-05,False,False,nan,False,False,,1.7066673911691677,9005.490223707446,False,0.058472565442770685,1.998045226487772
random_520101,9,14,1,5,30,0.0001302259808312964,True,True,5810.764391204899,True,True,"[1, 2, 11]",0.2846160958996724,2801.856477536119,False,0.08672172019959568,1.997303597324458
random_520101,10,22,1,5,30,0.0002151302420959866,False,False,nan,False,False,,0.7976214521480661,1750.7281966144344,False,0.29632237193175104,1.9985736160189251
random_520101,11,16,1,5,30,0.0002791768045516565,True,True,2930.566557527447,True,True,"[1, 2, 23]",1.0039194107239373,2413.4135813391727,False,0.029837570750604003,1.9984171664765005
random_520101,12,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520101,13,17,1,5,30,0.0002987616795227031,True,True,2319.052922827943,True,True,"[0, 1, 12]",1.6100482116583834,2385.826983232466,False,0.1958268667985631,1.9964026833671147
random_520101,14,5,1,5,28,0.06499868526327444,True,True,17.29637437617629,True,True,"[2, 3, 16]",1.4705784882521455,10.145099763027742,False,0.04170204827562529,1.9999320514719239
random_520101,15,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520101,16,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520101,17,5,1,4,30,0.00027028924537062714,False,False,nan,False,False,,0.8023462858632653,2336.1787322697696,False,0.0012896664099699695,1.9988575281555372
random_520101,18,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520101,19,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520101,20,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520101,21,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520101,22,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520101,23,28,1,5,30,0.00020298797377431543,False,False,nan,False,False,,0.8012869038026831,2589.5146631824337,False,0.15280245020066419,1.99830939336685
random_520101,24,7,1,5,28,0.03941116116452609,True,True,17.536249279289333,True,True,"[1, 3, 14]",0.636410795728098,15.957985581861664,False,0.15873402079150278,1.998975391444861
random_520101,25,19,1,5,29,0.00012989532702203078,False,False,nan,False,False,,0.4617612485647915,3569.1386585306964,False,0.253057644296639,1.9982759307215483
random_520101,26,22,1,5,30,0.0001580757784067398,False,False,nan,False,False,,0.6827561669777965,3523.1911155215403,False,0.005929958147233294,1.9976559957087896
random_520101,27,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520101,28,14,1,5,30,0.000295656247061492,True,True,2031.780485385239,True,True,"[0, 2, 27]",0.7596010535942921,2304.869902672223,False,0.19898434204560256,1.998331305035997
random_520101,29,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520101,30,22,1,5,30,0.00018584508209268667,False,False,nan,False,False,,0.8160709645382258,4171.362315704339,False,0.3464111863101762,1.9974921291076284
random_520101,31,11,1,5,29,0.00013343439188252373,True,True,1815.582771301837,True,True,"[0, 2, 12]",0.015884986196095685,3048.8856733592665,False,0.005405956315770677,1.9978291092296474
random_520101,32,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520101,33,8,1,5,29,0.00026108305174528694,True,True,675.9395762318572,True,True,"[1, 2, 12]",0.06553493690712142,3021.9816034854302,False,0.0006644280344699771,1.998750410580337
random_520101,34,14,1,5,29,0.00030896561085057755,True,True,2754.3654409743567,True,True,"[0, 2, 18]",1.0626305352905538,2492.7658863771226,False,0.022327788190593223,1.997359175049502
random_520101,35,22,1,5,29,0.0005292340519202471,False,False,nan,False,False,,1.3149307741627836,1580.0404497952345,False,0.06225445947093311,1.9962176514421324
random_520101,36,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520101,37,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520101,38,22,1,5,30,0.00021311784902072574,True,True,2065.4770033114914,True,True,"[0, 1, 16]",1.0346929993879834,2524.454047605509,False,0.17794586624248554,1.9978309406068993
random_520101,39,17,1,5,30,0.00020081294062893046,True,True,1809.3521045449381,True,True,"[0, 2, 17]",1.2794835495677668,3163.9539032328667,False,0.299154438348036,1.9983642268340116
random_520101,40,12,1,5,29,0.0006145520089526694,True,True,1698.5295640432325,True,True,"[0, 1, 12]",1.7076402529660886,1098.8348337033897,False,0.2344721867406825,1.9979467518319076
random_520101,41,20,1,5,30,8.464410096709175e-05,True,True,7210.19416343755,True,True,"[0, 2, 16]",1.1930996436016228,7524.291191573622,False,0.09060352566796925,1.9982745610829193
random_520101,42,33,1,5,30,0.00012557029042450777,True,True,5699.999095176185,True,True,"[0, 1, 35]",1.1344647654345816,4553.622510430928,False,0.49168141702844637,1.9969553939731857
random_520101,43,27,1,5,29,0.00019749910069490845,False,False,nan,False,False,,0.606607823154867,2365.604323487388,False,0.3148309787099627,1.996779418550835
random_520101,44,12,1,4,25,0.0001659945291096427,True,True,1619.742032859482,True,True,"[1, 2, 25]",1.2871470631180675,7571.189183426583,False,2.906306877303866e-05,1.9966000393852814
random_520101,45,1,0,4,20,0.045794122653108,True,True,8.913850249059612,True,True,"[1, 2, 11]",1.0324495115683758,11.982996783988478,False,0.0016264770402137918,1.9996611583759094
random_520101,46,3,1,4,21,0.0021771903839844955,True,True,237.45313731130457,True,True,"[1, 2, 15]",1.798601656685119,280.75921910243255,False,0.0003522184875565104,1.9999999056922917
random_520101,47,19,1,5,30,0.000174495003174527,False,False,nan,False,False,,1.1704303519771242,4271.254778864473,False,0.05613219362686939,1.9969418708828544
random_520101,48,24,1,5,30,9.426377215685534e-05,True,True,5231.809986981792,True,True,"[0, 2, 23]",0.9163100306301747,6354.796831257551,False,0.04377500663896994,1.9983934053605341
random_520101,49,2,0,4,19,0.07980218643590763,True,True,9.407560646780407,True,True,"[1, 3, 17]",0.9537248365316939,6.068619892840727,False,0.000921636625444977,1.9998709491230233
random_520102,0,20,1,5,30,0.0008253750344399671,True,True,908.808593081494,True,True,"[0, 1, 22]",1.4112357548426413,492.64048812238735,False,0.36160662622604156,1.9987166786870003
random_520102,1,29,1,5,30,0.0003862699464002894,True,True,2026.3198985441977,True,True,"[0, 1, 12]",1.0308065395115629,1867.0313687478235,False,0.292575303603956,1.9932377186094083
random_520102,2,1,0,4,13,0.000166819201494828,True,True,3170.436924088353,True,True,"[1, 2, 13]",0.009093902182728097,5973.767345446429,False,0.0015519084305053443,1.9999900423721093
random_520102,3,22,1,5,29,0.0005062950547415688,True,True,1091.5553596222883,True,True,"[0, 1, 29]",1.0415594887464115,1898.864811784701,False,0.03427571558435483,1.9986713544060686
random_520102,4,4,1,4,23,0.0027611176039639674,False,False,nan,False,False,,0.6358116826735598,100.54477866440956,False,0.03832873834553019,1.9969096555631296
random_520102,5,22,1,5,30,0.0002784804472805919,True,True,2239.8803006549665,True,True,"[0, 1, 21]",1.4920670079959637,2266.425295731326,False,0.20137290708783018,1.9992966342227652
random_520102,6,5,1,4,22,0.00746693399355265,True,True,94.86839920966074,True,True,"[1, 3, 14]",1.9433519709985545,131.3956092943443,False,0.012474766682933902,1.9987601655721856
random_520102,7,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520102,8,7,1,4,25,5.83898949450837e-05,False,False,nan,False,False,,1.8200329189898348,11492.56373023909,False,0.004053719973473591,1.9991261844195396
random_520102,9,14,1,5,30,0.0001302259808312964,True,True,4890.095247133604,True,True,"[1, 2, 21]",1.8276445792847045,5017.473324212894,False,0.02322011743306751,1.997303597324458
random_520102,10,23,1,5,29,0.00021064411085212288,False,False,nan,False,False,,0.8892037789483531,4630.002294552101,False,0.186988069464328,1.9985697133426275
random_520102,11,16,1,5,30,0.0002791768045516565,True,True,2144.9412931643787,True,True,"[1, 2, 17]",0.392469498503339,2769.9397063479696,False,0.12721769870174016,1.9984171664765005
random_520102,12,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520102,13,17,1,5,29,0.0002987616795227031,True,True,1609.9940296058544,True,True,"[0, 1, 28]",1.0684455077535946,2779.9892240283066,False,0.1958268667985631,1.9964026833671147
random_520102,14,5,1,5,27,0.06499868526327444,True,True,8.057187326578752,True,True,"[2, 3, 11]",0.9580136910101452,10.179627397103609,False,0.0033166644581192894,1.9983993929272759
random_520102,15,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520102,16,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520102,17,5,1,4,26,0.00027028924537062714,False,False,nan,False,False,,1.0399633068147278,1703.2625125140573,False,0.0005508514853481694,1.9988575281555372
random_520102,18,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520102,19,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520102,20,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520102,21,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520102,22,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520102,23,28,1,5,30,0.00020298797377431543,False,False,nan,False,False,,1.3826960337812644,3705.699538520816,False,0.4961599344210653,1.99830939336685
random_520102,24,7,1,5,28,0.03941116116452609,True,True,20.432815849266753,True,True,"[1, 3, 13]",0.8136911212942824,16.503425373620903,False,0.0006853849398378298,1.9994845539620891
random_520102,25,19,1,5,29,0.00012989532702203078,False,False,nan,False,False,,1.121463920030222,2535.736841553302,False,0.007410258784310231,1.9982759307215483
random_520102,26,22,1,5,30,0.0001580757784067398,False,False,nan,False,False,,0.16388738459184382,4623.698527825006,False,0.04181861213243376,1.9976559957087896
random_520102,27,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520102,28,14,1,5,29,0.000295656247061492,True,True,1493.096181806822,True,True,"[0, 2, 20]",1.3976136691993062,1580.5787160164016,False,0.043202722350658807,1.998331305035997
random_520102,29,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520102,30,22,1,5,30,0.0003109256722432399,False,False,nan,False,False,,1.1729677189284682,2376.3450147369736,False,0.027075696269603378,1.9981514288860378
random_520102,31,11,1,5,29,0.00013343439188252373,True,True,3734.3394488687554,True,True,"[0, 2, 15]",1.2980574381061705,5646.031315712594,False,0.027772158720984153,1.9978291092296474
random_520102,32,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520102,33,9,1,5,30,0.00023589325038528348,True,True,3618.3451680303006,True,True,"[0, 2, 25]",0.702703114350401,4561.798554082693,False,0.028131222315144422,1.9987207610961668
random_520102,34,14,1,5,30,0.00030896561085057755,True,True,2223.8910075455246,True,True,"[0, 2, 28]",0.6419354751160187,2849.643770410466,False,0.02394013188963584,1.997359175049502
random_520102,35,23,1,5,30,0.0005170657396245482,False,False,nan,False,False,,0.7084690151064531,950.9888204448167,False,0.25580410253490926,1.996355561807449
random_520102,36,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520102,37,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520102,38,22,1,5,29,0.0002107076658526456,True,True,2805.501657139381,True,True,"[0, 1, 22]",1.259978909239287,2226.41803364802,False,0.1899160725011182,1.9978369619746341
random_520102,39,16,1,5,29,0.00021223965946790037,True,True,2195.061104708023,True,True,"[0, 2, 14]",1.3148993928409882,3410.1445364012175,False,0.299154438348036,1.998375335900767
random_520102,40,13,1,5,28,0.0021056305691640044,True,True,601.5950677383734,True,True,"[0, 1, 16]",0.13765909908634089,377.0611543572756,False,0.006819526924346064,1.9916245418864809
random_520102,41,20,1,5,30,8.464410096709175e-05,True,True,5474.112304944864,True,True,"[0, 2, 25]",1.2313078780780544,5230.164603128723,False,0.04369141215292305,1.9982745610829193
random_520102,42,34,1,5,30,0.00012176823825249208,True,True,4148.908788631953,True,True,"[0, 1, 12]",0.7114105874696246,6357.2810263342635,False,0.004852088895453743,1.9969608796214304
random_520102,43,28,1,5,29,0.0001926935534962721,False,False,nan,False,False,,0.9361895693200966,3688.3171165301887,False,0.19386629554913204,1.9967750762636238
random_520102,44,11,1,4,28,0.00020934712009149342,True,True,3239.42095004022,True,True,"[1, 2, 12]",1.743399300022586,3668.335318637122,False,0.08104737450583621,1.9968864030151279
random_520102,45,1,0,4,15,0.045794122653108,True,True,21.315594905879063,True,True,"[1, 2, 10]",0.8958905061922048,4.340607464828722,False,0.00039780939513656133,1.9996611583759094
random_520102,46,3,1,4,24,0.0021771903839844955,True,True,576.4588066472954,True,True,"[1, 2, 16]",0.021307222050539254,263.3498432894892,False,0.0008772206879776867,1.9999510671838148
random_520102,47,20,1,5,30,0.00016771709671402577,False,False,nan,False,False,,1.2266657268666847,4299.7778348607835,False,0.016804680266102046,1.9969376540244315
random_520102,48,24,1,5,30,9.418843172309778e-05,True,True,8998.461490162746,True,True,"[0, 2, 22]",0.8822650819196115,5573.632707997059,False,0.04377500663896994,1.9863272920847992
random_520102,49,2,0,4,19,0.07980218643590763,True,True,6.224224210191286,True,True,"[1, 3, 13]",0.607325511957632,3.9376191095297015,False,0.001127369219440233,1.9999997810777503
random_520103,0,18,1,5,29,0.0007383551599802565,True,True,954.9686160384472,True,True,"[0, 1, 18]",0.7116960948930727,1201.222074969041,False,0.08680817715908007,1.9986256061246617
random_520103,1,28,1,5,30,0.0003982038570223115,True,True,1710.0284552831633,True,True,"[0, 1, 27]",1.3080206243063102,1706.5071197820778,False,0.2930439727152637,1.9932411393889873
random_520103,2,1,0,4,13,0.000166819201494828,True,True,6533.875810543201,True,True,"[1, 2, 19]",1.937754411180927,3227.381501271636,False,8.629829625794727e-06,1.999450400278285
random_520103,3,24,1,5,29,0.0004988790250797754,True,True,2196.8113576382752,True,True,"[0, 1, 19]",1.0407098026154151,1678.2814656087085,False,0.004875436262929966,1.9985625708925945
random_520103,4,4,1,4,21,0.0027611176039639674,False,False,nan,False,False,,0.05651938220762909,233.78356818847507,False,0.026461752686197215,1.999076645826397
random_520103,5,22,1,5,30,0.0002784804472805919,True,True,2909.4761982933965,True,True,"[0, 1, 19]",1.1641666271434885,2220.638159523674,False,0.4248374768318651,1.9992966342227652
random_520103,6,5,1,4,26,0.00746693399355265,True,True,86.63897554012922,True,True,"[1, 3, 14]",0.1418786554897501,20.111360869046216,False,2.5864015841814414e-05,1.9981138263930793
random_520103,7,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520103,8,6,1,4,24,6.318994880484717e-05,False,False,nan,False,False,,0.04363009599258416,9925.915315467757,False,0.0015282460423053923,1.9950321234776767
random_520103,9,14,1,5,29,0.0001302259808312964,True,True,5848.999506949253,True,True,"[1, 2, 21]",0.6402869378596523,7072.705574925228,False,0.02581759375809134,1.997303597324458
random_520103,10,24,1,5,30,0.00020041043005479458,False,False,nan,False,False,,0.9785368425687376,2987.0317201511216,False,0.17769255229544179,1.9985671433299104
random_520103,11,18,1,5,30,0.0002495591477265386,True,True,1743.9434020500416,True,True,"[1, 2, 30]",0.6892629561429002,3668.9561552229093,False,0.17118194312531843,1.998404904270525
random_520103,12,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520103,13,17,1,5,29,0.0002987616795227031,True,True,2645.867592042492,True,True,"[0, 1, 30]",1.2375298176510996,2223.3059108840985,False,0.1958268667985631,1.9964026833671147
random_520103,14,5,1,5,29,0.06499868526327444,True,True,6.611003502744644,True,True,"[2, 3, 12]",1.1429401937092378,10.843863124291989,False,0.0026512498324486877,1.9983993929272759
random_520103,15,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520103,16,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520103,17,4,1,4,27,0.00032737063042722166,False,False,nan,False,False,,0.03159534722656521,1598.997516043678,False,0.0078039271192597015,1.9988650963475143
random_520103,18,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520103,19,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520103,20,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520103,21,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520103,22,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520103,23,27,1,5,30,0.00021188393337596615,False,False,nan,False,False,,1.1480205008788749,3444.188982611449,False,0.3037231545683362,1.9983063914565753
random_520103,24,7,1,5,29,0.03941116116452609,True,True,21.235793031230994,True,True,"[1, 3, 14]",0.6716711023242432,7.67078417974541,False,0.006014524508902608,1.998975391444861
random_520103,25,19,1,5,28,0.00012989532702203078,False,False,nan,False,False,,1.4466446525971302,4784.830332829449,False,0.2553942768722999,1.9982759307215483
random_520103,26,24,1,5,29,0.00014550602792135446,False,False,nan,False,False,,1.0216815331019768,5203.283416859822,False,0.4561502760068037,1.9976361518368888
random_520103,27,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520103,28,14,1,5,30,0.000295656247061492,True,True,2369.884103848301,True,True,"[0, 2, 20]",0.6500334665610246,2038.8401533413314,False,0.003265873862666413,1.998331305035997
random_520103,29,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520103,30,24,1,5,30,0.00028070524951144624,False,False,nan,False,False,,1.4310964308247986,2421.220254042,False,0.49914770631738825,1.9981438931815452
random_520103,31,11,1,5,30,0.00013343439188252373,True,True,3134.460974581159,True,True,"[0, 2, 19]",1.1659264519477839,5492.319113872378,False,0.03261973551922315,1.9978291092296474
random_520103,32,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520103,33,8,1,5,28,0.00026108305174528694,True,True,1568.2822691054175,True,True,"[1, 2, 11]",0.3210008296963034,2163.750604959175,False,0.0005525627694401569,1.998750410580337
random_520103,34,14,1,5,29,0.00030896561085057755,True,True,2165.2820360856254,True,True,"[0, 2, 15]",1.1611358222378023,2125.4229764082143,False,0.031557053780877475,1.997359175049502
random_520103,35,22,1,5,30,0.0005303415823706677,False,False,nan,False,False,,0.8330644649594101,686.3808983274832,False,0.01035825750187036,1.9962174372663584
random_520103,36,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520103,37,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520103,38,23,1,5,29,0.00020544477163390355,True,True,2551.172175884174,True,True,"[0, 1, 36]",0.8921651049171395,3299.5886772556155,False,0.19887895289676938,1.9978268307407698
random_520103,39,16,1,5,29,0.00021223965946790037,True,True,3117.512786623777,True,True,"[0, 2, 21]",1.1077351883072994,3182.6289906323905,False,0.299154438348036,1.998375335900767
random_520103,40,12,1,5,28,0.0006145520089526694,True,True,779.6295646988405,True,True,"[0, 1, 18]",0.5317353561981252,1067.1869768302308,False,0.023567526882443124,1.9979467518319076
random_520103,41,20,1,5,30,8.464410096709175e-05,True,True,5539.115817564335,True,True,"[0, 2, 19]",0.47902095717869553,8212.79062100243,False,0.0335886202070802,1.9982745610829193
random_520103,42,34,1,5,29,0.00012176823825249208,False,False,nan,False,False,,0.7965577514853932,5237.182086470874,False,0.4870780880400767,1.9969608796214304
random_520103,43,26,1,5,30,0.00020393730330648814,False,False,nan,False,False,,0.06081061415619626,4838.580715641077,False,0.0034069924671593643,1.9968053316774659
random_520103,44,13,1,4,29,0.00018160538398427674,True,True,4417.64967694106,True,True,"[1, 2, 15]",1.5801801350500861,2269.402918681287,False,0.0036479660097455957,1.9968941816460588
random_520103,45,1,0,4,17,0.045794122653108,True,True,30.987922863801852,True,True,"[1, 2, 11]",0.6007953493165673,15.05218550927982,False,0.00011444085525413872,1.9999995564124895
random_520103,46,3,1,4,23,0.0021771903839844955,True,True,562.7388772546773,True,True,"[1, 2, 16]",1.067840329243108,383.6793136641196,False,0.006111618561969734,1.9997994501401837
random_520103,47,19,1,5,30,0.0001768744666056185,False,False,nan,False,False,,1.2984350140478262,5441.945864207498,False,0.4675900614804499,1.996923275036233
random_520103,48,25,1,5,30,9.151526576820363e-05,True,True,6234.55685537565,True,True,"[0, 2, 18]",1.2565786641041472,11130.475034187999,False,0.04377500663896994,1.9864185459039883
random_520103,49,2,0,4,22,0.07980218643590763,True,True,3.2457261211159234,True,True,"[1, 3, 14]",1.0527926254433913,3.7249045303954533,False,0.0002983871707795682,1.9996920589310867
random_520104,0,19,1,5,29,0.0006075390736358272,True,True,1177.7589299063745,True,True,"[0, 1, 26]",1.3830213300362912,1215.4399309794585,False,0.1538099904937359,1.9981691384112992
random_520104,1,26,1,5,30,0.00037177440629248984,True,True,1372.396656284594,True,True,"[0, 1, 37]",0.9631863307004906,2638.1013631006413,False,0.24747527876028852,1.9934923529845436
random_520104,2,1,0,4,16,0.000166819201494828,True,True,10569.34604975164,True,True,"[1, 2, 14]",1.8483291758381668,1870.359402420885,False,0.0026945411035668165,1.999450400278285
random_520104,3,20,1,5,29,0.00036013943276066947,True,True,2380.6741067497273,True,True,"[0, 1, 10]",0.7506174203920937,1949.164680973534,False,0.16386975676307636,1.9996979366245822
random_520104,4,3,1,4,16,0.0035063383115722475,False,False,nan,False,False,,0.2644968150159619,165.08323722728989,False,0.0012903937791265419,1.9971610412546537
random_520104,5,23,1,5,30,0.00026790394507171994,True,True,1961.0413507042003,True,True,"[0, 1, 13]",1.270516322805304,2173.1158252183277,False,0.3695407917855038,1.9992970823242213
random_520104,6,5,1,4,25,0.00746693399355265,True,True,81.58879519991693,True,True,"[1, 3, 18]",1.8592457503973683,107.13493515139253,False,0.007246139132199625,1.9993193369051552
random_520104,7,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520104,8,7,1,4,26,5.83898949450837e-05,False,False,nan,False,False,,1.908630119895406,12698.950533030022,False,8.309952083496164e-05,1.999999583786582
random_520104,9,14,1,5,29,0.0001302259808312964,True,True,5502.415363186758,True,True,"[1, 2, 15]",0.9784641440459679,5305.329034856649,False,0.14137620799961448,1.997303597324458
random_520104,10,21,1,5,29,0.0002268399509443348,False,False,nan,False,False,,0.014745224856447137,3321.8608648538484,False,1.1227233773003498e-05,1.9985722853258403
random_520104,11,16,1,5,30,0.0002791768045516565,True,True,3713.969133864649,True,True,"[1, 2, 22]",0.7392631787701305,2164.803297207197,False,0.15770233738542427,1.9984171664765005
random_520104,12,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520104,13,17,1,5,30,0.0002987616795227031,True,True,3345.3581387615814,True,True,"[0, 1, 32]",1.2363311876767153,3086.7132762670713,False,0.17625261531859115,1.9964026833671147
random_520104,14,5,1,5,29,0.06499868526327444,True,True,12.311048911752033,True,True,"[2, 3, 12]",0.5636194387259927,9.044895526892129,False,7.691406212040341e-06,1.9983993929272759
random_520104,15,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520104,16,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520104,17,5,1,4,25,0.00027028924537062714,False,False,nan,False,False,,1.8764092518203241,1497.9277984306902,False,0.03715164407936489,1.9988575281555372
random_520104,18,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520104,19,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520104,20,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520104,21,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520104,22,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520104,23,27,1,5,30,0.0002094112257582541,False,False,nan,False,False,,1.4233478504982078,3308.9720991724334,False,0.5525804250146806,1.9983079103966055
random_520104,24,7,1,5,27,0.03941116116452609,True,True,21.77163090763132,True,True,"[1, 3, 12]",0.18401024696441748,17.514441527112698,False,0.004656598047877547,1.9999519501956613
random_520104,25,19,1,5,28,0.00012989532702203078,False,False,nan,False,False,,0.9911046262058403,5458.103539152778,False,0.06215712085268721,1.9982759307215483
random_520104,26,24,1,5,30,0.00014550602792135446,False,False,nan,False,False,,1.2752478164000833,5237.808362868869,False,0.3743343641892183,1.9976361518368888
random_520104,27,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520104,28,14,1,5,30,0.000295656247061492,True,True,966.3833430801794,True,True,"[0, 2, 26]",0.10733479990563677,1583.7144464692756,False,2.4814200844325285e-05,1.998331305035997
random_520104,29,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520104,30,24,1,5,30,0.00028070524951144624,False,False,nan,False,False,,0.6227243984086153,3436.736923425547,False,0.047208027755816895,1.9981438931815452
random_520104,31,11,1,5,30,0.00013343439188252373,True,True,4271.591106261548,True,True,"[0, 2, 17]",0.1287430463655177,2183.3008471952116,False,0.015377933589851511,1.9978291092296474
random_520104,32,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520104,33,9,1,5,29,0.00023589325038528348,True,True,755.0907059860449,True,True,"[0, 2, 10]",0.6685175270103614,5102.141403356164,False,0.02717720676066926,1.9987207610961668
random_520104,34,14,1,5,29,0.00030896561085057755,True,True,2395.0631271247307,True,True,"[0, 2, 12]",1.314258365358776,2655.611387704784,False,0.17929588904988125,1.997359175049502
random_520104,35,21,1,5,30,0.00046975743842289007,False,False,nan,False,False,,1.407954623857635,1286.551958278867,False,0.20674143345551,1.9956753387843613
random_520104,36,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520104,37,0,0,0,0,nan,False,False,nan,False,False,,nan,nan,False,nan,nan
random_520104,38,22,1,5,29,0.0001661289030078234,True,True,2990.47353485173,True,True,"[0, 1, 15]",0.8984765593117419,5215.073380773822,False,0.18090927571137827,1.997408058086731
random_520104,39,16,1,5,29,0.00021223965946790037,True,True,2854.0706941262824,True,True,"[0, 2, 14]",0.8585308101906995,3930.352392637309,False,0.299154438348036,1.998375335900767
