split,branch,seed,time,source_pair,endpoint,lag,weight,release,accumulation,rotation_error,no_rotation_error,angle_deg,spectrum_similarity
hidden,c4,18,388,"(3, 10)",3,2,0.0009184038113427828,0.049469053745269775,0.018565218895673752,0.2802406834705055,0.2802406834705055,0.0,0.9599297679142907
hidden,c4,18,396,"(1, 7)",7,2,1.769015285975578e-05,0.0009013434173539281,0.019626429304480553,0.04037731463165078,0.04037731463165078,0.0,0.9991845037144725
hidden,c4,18,448,"(3, 6)",3,2,0.0037380266263890016,0.0711163729429245,0.052562110126018524,0.050745271879600325,0.050745271879600325,0.0,0.9987116287406819
hidden,c4,18,482,"(0, 8)",0,2,0.0008193023034408498,0.02663940191268921,0.030755281448364258,0.2276879150640929,0.2276879150640929,0.0,0.973734159477712
hidden,c4,18,486,"(2, 11)",2,2,3.568597146805935e-05,0.001111706718802452,0.032100167125463486,0.07300664219482045,1.0,180.0,0.9973314545302567
hidden,c4,20,261,"(0, 9)",0,2,2.0332659331311412e-05,0.007047079503536224,0.002885260386392474,0.06360838122173185,0.06360838122173185,0.0,0.9979749364780416
hidden,c4,20,279,"(2, 3)",3,2,0.0017069681536966974,0.08710592240095139,0.019596464931964874,0.06628004752722656,0.06628004752722656,0.0,0.9978010599812914
hidden,c4,20,287,"(5, 8)",5,2,5.8491010743828495e-06,0.0011149144265800714,0.005246233195066452,0.05550622426575641,0.05550622426575641,0.0,0.9984583411779178
hidden,c4,20,297,"(6, 8)",8,2,5.27902992997209e-06,0.0006523877382278442,0.008091859519481659,0.055795602670956373,0.055795602670956373,0.0,0.9984422120095808
hidden,c4,20,311,"(2, 7)",7,2,0.0005813291623704697,0.003734556958079338,0.1556621491909027,0.2059347518295008,0.2059347518295008,0.0,0.9785657249203662
hidden,c4,20,317,"(6, 10)",6,2,0.000145493858214496,0.0192415788769722,0.007561430335044861,0.04127825809020137,1.0,180.0,0.999147689487915
hidden,c4,20,349,"(7, 10)",10,2,2.7567728816165447e-05,0.0037728818133473396,0.007306809537112713,0.0039597911087082376,1.0,180.0,0.9999921599964546
