partition,temperature_K,state,wait_index,wait_us,model,cut_mae,cut_rmse,true_closure,pred_closure,closure_abs_error,true_ara_x,pred_ara_x,true_class,pred_class,class_match,true_relation_plane_angle,pred_relation_plane_angle,phase_abs_error_rad
primary,0.3,Psi-plus,8,251.19,linear,0.5045257542063644,0.57195243626021,0.5186584779740239,0.2912224027214611,0.22743607525256276,1.0905949365943632,0.6123599465133523,handover,handover,True,1.4003492110356666,-1.6622334609448421,3.0625826719805085
primary,0.3,Psi-plus,9,501.18,linear,0.8751878405603819,0.9510403478606964,0.21281425717411107,1.3402528330152335,1.1274385758411225,0.4474893618162359,2.818180007684883,trough,crest,False,-0.05984970395384974,-2.5521947424248004,2.4923450384709507
primary,0.3,Psi-plus,10,1000.0,linear,0.9991302605299077,1.053942267383497,0.08159708390170306,1.5777618018727666,1.4961647179710635,0.17157603764942153,3.317595499442731,trough,crest,False,-1.0939648860541853,-2.502046274917851,1.4080813888636659
primary,0.3,Psi-plus,7,125.89,no_rotation,0.0867262170882464,0.11033225106313514,0.6122783797332837,0.6161785018530411,0.003900122119757432,1.2874516258399291,1.295652501014132,handover,handover,True,-0.06456900140149546,-0.08611528715178605,0.021546285750290592
primary,0.3,Psi-plus,8,251.19,no_rotation,0.18144142905372146,0.24100852684833687,0.5186584779740239,0.41077660087088325,0.10788187710314062,1.0905949365943632,0.8637492685575379,handover,handover,True,1.4003492110356666,-0.08611528715178605,1.4864644981874526
primary,0.3,Psi-plus,9,501.18,no_rotation,0.05276778278740754,0.06153278452224582,0.21281425717411107,0.18292005413573628,0.029894203038374784,0.4474893618162359,0.3846301435604645,trough,trough,True,-0.05984970395384974,-0.08611528715178603,0.026265583197936287
primary,0.3,Psi-plus,10,1000.0,no_rotation,0.044757547513544334,0.05572575819319706,0.08159708390170306,0.03640850724380524,0.04518857665789782,0.17157603764942153,0.07655699334975846,trough,trough,True,-1.0939648860541853,-0.08611528715178607,1.0078495989023992
primary,0.3,Psi-plus,7,125.89,zero,0.2819273880311046,0.3713393904252941,0.6122783797332837,0.0,0.6122783797332837,1.2874516258399291,0.0,handover,trough,False,-0.06456900140149546,0.0,0.06456900140149546
primary,0.3,Psi-plus,8,251.19,zero,0.2620281803177857,0.3457167477635463,0.5186584779740239,0.0,0.5186584779740239,1.0905949365943632,0.0,handover,trough,False,1.4003492110356666,0.0,1.4003492110356666
primary,0.3,Psi-plus,9,501.18,zero,0.15096843313033492,0.2840018945324845,0.21281425717411107,0.0,0.21281425717411107,0.4474893618162359,0.0,trough,trough,True,-0.05984970395384974,0.0,0.05984970395384974
primary,0.3,Psi-plus,10,1000.0,zero,0.12396239347042864,0.2709682011134733,0.08159708390170306,0.0,0.08159708390170306,0.17157603764942153,0.0,trough,trough,True,-1.0939648860541853,0.0,1.0939648860541853
primary,0.5,Phi-minus,7,125.89,ara,0.11077872299471914,0.12742372438183003,0.7414935079958404,0.7242505965148366,0.017242911481003764,1.5842753106703233,1.5474340994542415,crest,crest,True,1.748537520101264,1.5616042702615236,0.18693324983974047
primary,0.5,Phi-minus,8,251.19,ara,0.18976245394409108,0.27561982021556497,0.2205443525594134,0.5880163712329166,0.3674720186735032,0.4712151474016817,1.2563560019995361,trough,handover,False,2.144442976345832,-0.21207462462819537,2.356517600974027
primary,0.5,Phi-minus,9,501.18,ara,0.09597233007897593,0.11120213065558324,0.09487121732855443,0.3882853442609361,0.29341412693238167,0.20270187895928346,0.8296106139491363,trough,handover,False,2.91890322565657,2.5323877221884143,0.3865155034681558
primary,0.5,Phi-minus,10,1000.0,ara,0.04553215391041688,0.055469109270359904,0.0638989834516186,0.16957485051529914,0.10567586706368054,0.136526592300116,0.36231368998514046,trough,trough,True,0.5475935963414362,1.7545474399913885,1.2069538436499523
primary,0.5,Phi-minus,7,125.89,persistence,0.1536109969367579,0.2431750377974524,0.7414935079958404,0.8379593464629598,0.09646583846711942,1.5842753106703233,1.790384257759616,crest,crest,True,1.748537520101264,2.453465460537555,0.7049279404362911
primary,0.5,Phi-minus,8,251.19,persistence,0.2800077222304275,0.33744700944854106,0.2205443525594134,0.8379593464629598,0.6174149939035464,0.4712151474016817,1.790384257759616,trough,crest,False,2.144442976345832,2.453465460537555,0.3090224841917233
primary,0.5,Phi-minus,9,501.18,persistence,0.33177053066753043,0.3803634610485521,0.09487121732855443,0.8379593464629598,0.7430881291344054,0.20270187895928346,1.790384257759616,trough,crest,False,2.91890322565657,2.453465460537555,0.4654377651190149
primary,0.5,Phi-minus,10,1000.0,persistence,0.30832647699905547,0.390326870653154,0.0638989834516186,0.8379593464629598,0.7740603630113412,0.136526592300116,1.790384257759616,trough,crest,False,0.5475935963414362,2.453465460537555,1.905871864196119
primary,0.5,Phi-minus,7,125.89,linear,0.19543087831201122,0.23149158498134426,0.7414935079958404,0.9987657929320202,0.2572722849361798,1.5842753106703233,2.1339633723308937,crest,crest,True,1.748537520101264,1.8947840921531953,0.14624657205193126
primary,0.5,Phi-minus,8,251.19,linear,0.44937752301228895,0.5699612323209552,0.2205443525594134,0.9628482542552703,0.7423039016958569,0.4712151474016817,2.0572219455591028,trough,crest,False,2.144442976345832,1.310720895474672,0.8337220808711598
primary,0.5,Phi-minus,9,501.18,linear,0.7454075625053905,0.8375848850140536,0.09487121732855443,1.109884330540547,1.0150131132119926,0.20270187895928346,2.371379281968188,trough,crest,False,2.91890322565657,0.8019153145790713,2.1169879110774987
primary,0.5,Phi-minus,10,1000.0,linear,0.7799999899444415,0.842431924843481,0.0638989834516186,0.9702745888939837,0.9063756054423651,0.136526592300116,2.0730890549673693,trough,crest,False,0.5475935963414362,0.8019153145790713,0.25432171823763505
primary,0.5,Phi-minus,7,125.89,no_rotation,0.2132719949564602,0.24175244742753454,0.7414935079958404,0.7244111371957399,0.017082370800100444,1.5842753106703233,1.5477771107340041,crest,crest,True,1.748537520101264,2.453465460537555,0.7049279404362911
primary,0.5,Phi-minus,8,251.19,no_rotation,0.1406624495892135,0.1841469929254744,0.2205443525594134,0.5882976129712343,0.3677532604118209,0.4712151474016817,1.256956903204391,trough,handover,False,2.144442976345832,2.4534654605375548,0.30902248419172285
primary,0.5,Phi-minus,9,501.18,no_rotation,0.09676338275623032,0.11250217752244046,0.09487121732855443,0.38838375742822906,0.29351254009967465,0.20270187895928346,0.8298208835597342,trough,handover,False,2.91890322565657,2.4534654605375548,0.46543776511901536
primary,0.5,Phi-minus,10,1000.0,no_rotation,0.05558780729989289,0.06459237842236616,0.0638989834516186,0.16959998019884456,0.10570099674722597,0.136526592300116,0.36236738207654334,trough,trough,True,0.5475935963414362,2.453465460537555,1.905871864196119
primary,0.5,Phi-minus,7,125.89,zero,0.337275285825378,0.4409218489226199,0.7414935079958404,0.0,0.7414935079958404,1.5842753106703233,0.0,crest,trough,False,1.748537520101264,0.0,1.748537520101264
primary,0.5,Phi-minus,8,251.19,zero,0.1420903740890341,0.2754668328395421,0.2205443525594134,0.0,0.2205443525594134,0.4712151474016817,0.0,trough,trough,True,2.144442976345832,0.0,2.144442976345832
primary,0.5,Phi-minus,9,501.18,zero,0.14629742324325315,0.29472175336371903,0.09487121732855443,0.0,0.09487121732855443,0.20270187895928346,0.0,trough,trough,True,2.91890322565657,0.0,2.91890322565657
primary,0.5,Phi-minus,10,1000.0,zero,0.13812499340707243,0.2956032916523466,0.0638989834516186,0.0,0.0638989834516186,0.136526592300116,0.0,trough,trough,True,0.5475935963414362,0.0,0.5475935963414362
primary,0.5,Phi-plus,7,125.89,ara,0.1536758460990657,0.16963091625799143,0.5796057782113764,0.7590966405906188,0.1794908623792424,1.239112482445001,1.6228377253942297,handover,crest,False,-1.4854253273060232,-1.7789684793462364,0.2935431520402132
primary,0.5,Phi-plus,8,251.19,ara,0.2609005176299375,0.3478636864879592,0.3103640165365653,0.6535883933113266,0.34322437677476125,0.6635129280094476,1.3972765058216627,handover,handover,True,-1.2621123644063674,2.5108898844884244,2.5101830582847944
primary,0.5,Phi-plus,9,501.18,ara,0.10655314517915643,0.17506605207913437,0.045239075803171255,0.48592450359260353,0.44068542778943226,0.09671453534326559,1.0388356026842447,trough,handover,False,0.03458104528970414,-1.4660598566671834,1.5006409019568876
primary,0.5,Phi-plus,10,1000.0,ara,0.08247384019308211,0.09232627629634056,0.1251603550447159,0.26883335088999977,0.14367299584528387,0.2675745551083804,0.5747264318400774,trough,handover,False,-1.9462940480032418,-3.1183202468484534,1.1720261988452116
primary,0.5,Phi-plus,7,125.89,persistence,0.19418337355439422,0.25913836162285736,0.5796057782113764,0.8232771118362853,0.2436713336249089,1.239112482445001,1.7600461971508816,handover,crest,False,-1.4854253273060232,-0.8149577071469208,0.6704676201591023
primary,0.5,Phi-plus,8,251.19,persistence,0.2596550547440282,0.3198418374999405,0.3103640165365653,0.8232771118362853,0.51291309529972,0.6635129280094476,1.7600461971508816,handover,crest,False,-1.2621123644063674,-0.8149577071469208,0.4471546572594466
primary,0.5,Phi-plus,9,501.18,persistence,0.3385586239110309,0.39292313747475166,0.045239075803171255,0.8232771118362853,0.778038036033114,0.09671453534326559,1.7600461971508816,trough,crest,False,0.03458104528970414,-0.8149577071469208,0.849538752436625
primary,0.5,Phi-plus,10,1000.0,persistence,0.3498731442903853,0.40690197796993544,0.1251603550447159,0.8232771118362853,0.6981167567915694,0.2675745551083804,1.7600461971508816,trough,crest,False,-1.9462940480032418,-0.8149577071469208,1.131336340856321
primary,0.5,Phi-plus,7,125.89,linear,0.2516423225328419,0.3236438210438157,0.5796057782113764,0.9527336835947391,0.3731279053833627,1.239112482445001,2.036805435982929,handover,crest,False,-1.4854253273060232,-1.3051087858241377,0.18031654148188547
primary,0.5,Phi-plus,8,251.19,linear,0.46855783590897615,0.5690896700804374,0.3103640165365653,0.9040561455394253,0.59369212900286,0.6635129280094476,1.9327399706503285,handover,crest,False,-1.2621123644063674,-1.9258519838782586,0.6637396194718912
primary,0.5,Phi-plus,9,501.18,linear,0.7461061074827832,0.8085236455512936,0.045239075803171255,0.7225227516246587,0.6772836758214875,0.09671453534326559,1.5446480936601734,trough,crest,False,0.03458104528970414,-2.3472596858038806,2.3818407310935847
primary,0.5,Phi-plus,10,1000.0,linear,0.9832041137932939,0.9984755949438586,0.1251603550447159,1.2953034297952133,1.1701430747504973,0.2675745551083804,2.769169509258643,trough,crest,False,-1.9462940480032418,-2.3472596858038806,0.40096563780063876
primary,0.5,Phi-plus,7,125.89,no_rotation,0.17258687234711165,0.2320334739325943,0.5796057782113764,0.7568280298279773,0.17722225161660088,1.239112482445001,1.617987766992378,handover,crest,False,-1.4854253273060232,-0.814957707146921,0.6704676201591022
primary,0.5,Phi-plus,8,251.19,no_rotation,0.16123029984567303,0.20388475460444824,0.3103640165365653,0.6521995796829247,0.34183556314635943,0.6635129280094476,1.3943074251681657,handover,handover,True,-1.2621123644063674,-0.814957707146921,0.4471546572594465
primary,0.5,Phi-plus,9,501.18,no_rotation,0.1325008322864301,0.16917512247594066,0.045239075803171255,0.48468736871430457,0.4394482929111333,0.09671453534326559,1.0361907890405662,trough,handover,False,0.03458104528970414,-0.8149577071469211,0.8495387524366252
primary,0.5,Phi-plus,10,1000.0,no_rotation,0.08415499141509145,0.09116149481249383,0.1251603550447159,0.26805399463830293,0.14289363959358703,0.2675745551083804,0.5730602820257515,trough,handover,False,-1.9462940480032418,-0.8149577071469208,1.131336340856321
primary,0.5,Phi-plus,7,125.89,zero,0.26205724824990817,0.3672967293176544,0.5796057782113764,0.0,0.5796057782113764,1.239112482445001,0.0,handover,trough,False,-1.4854253273060232,0.0,1.4854253273060232
primary,0.5,Phi-plus,8,251.19,zero,0.17964958497876513,0.3153131424963183,0.3103640165365653,0.0,0.3103640165365653,0.6635129280094476,0.0,handover,trough,False,-1.2621123644063674,0.0,1.2621123644063674
primary,0.5,Phi-plus,9,501.18,zero,0.12841426024341063,0.30139292841355547,0.045239075803171255,0.0,0.045239075803171255,0.09671453534326559,0.0,trough,trough,True,0.03458104528970414,0.0,0.03458104528970414
primary,0.5,Phi-plus,10,1000.0,zero,0.1420172703323469,0.28445215439873023,0.1251603550447159,0.0,0.1251603550447159,0.2675745551083804,0.0,trough,trough,True,-1.9462940480032418,0.0,1.9462940480032418
primary,0.5,Psi-minus,7,125.89,ara,0.16041108141074206,0.2110791033629033,0.6920637616786235,0.7310252662622897,0.03896150458366621,1.5842243643477758,1.6734123384202493,crest,crest,True,3.045680524983925,-2.6198777877492256,0.6176269944464361
primary,0.5,Psi-minus,8,251.19,ara,0.23774495965341857,0.3430344272322023,0.3224812186538138,0.6021049488899287,0.2796237302361149,0.7382016396824067,1.3782968893099614,handover,handover,True,1.3920467180039762,-2.0217641516368934,2.8693744375387173
primary,0.5,Psi-minus,9,501.18,ara,0.15255717105888758,0.18878898504146063,0.17669561560049502,0.41792188437650485,0.24122626877600983,0.40447934830277,0.9566777922564407,trough,handover,False,1.7865195433532846,-0.8284486856215562,2.6149682289748406
primary,0.5,Psi-minus,10,1000.0,ara,0.08275085730006045,0.11755595688983758,0.2357196755942575,0.19917910635869301,0.03654056923556448,0.5395931327581764,0.4559469959777913,handover,trough,False,-1.7882964102358239,1.5526450411585981,2.9422438557851645
primary,0.5,Psi-minus,7,125.89,persistence,0.14906032337502387,0.16164351218361928,0.6920637616786235,0.8040823348707009,0.11201857319207742,1.5842243643477758,1.8406495129206795,crest,crest,True,3.045680524983925,-2.9803658352800304,0.25713894691563094
primary,0.5,Psi-minus,8,251.19,persistence,0.32267090192279396,0.4148055146526602,0.3224812186538138,0.8040823348707009,0.4816011162168871,0.7382016396824067,1.8406495129206795,handover,crest,False,1.3920467180039762,-2.9803658352800304,1.9107727538955797
primary,0.5,Psi-minus,9,501.18,persistence,0.32906939720130945,0.39550236930255966,0.17669561560049502,0.8040823348707009,0.6273867192702058,0.40447934830277,1.8406495129206795,trough,crest,False,1.7865195433532846,-2.9803658352800304,1.5162999285462713
primary,0.5,Psi-minus,10,1000.0,persistence,0.28218784718918144,0.37341808208280425,0.2357196755942575,0.8040823348707009,0.5683626592764435,0.5395931327581764,1.8406495129206795,handover,crest,False,-1.7882964102358239,-2.9803658352800304,1.1920694250442065
primary,0.5,Psi-minus,7,125.89,linear,0.22933634796024746,0.2772437262597795,0.6920637616786235,0.7703081784241779,0.07824441674555438,1.5842243643477758,1.763336056429192,crest,crest,True,3.045680524983925,-2.566131243981268,0.6713735382143933
primary,0.5,Psi-minus,8,251.19,linear,0.44427047651102547,0.5982146189001305,0.3224812186538138,0.7491214759739342,0.4266402573201204,0.7382016396824067,1.7148369266084789,handover,crest,False,1.3920467180039762,-2.0012049174254902,2.88993367175012
primary,0.5,Psi-minus,9,501.18,linear,0.6082704684654477,0.7521083495554118,0.17669561560049502,0.4589580452265312,0.2822624296260362,0.40447934830277,1.050614925563668,trough,handover,False,1.7865195433532846,-1.3676604634997256,3.1290053003265768
primary,0.5,Psi-minus,10,1000.0,linear,0.8139827892547987,0.935934321578211,0.2357196755942575,1.2121646894501061,0.9764450138558487,0.5395931327581764,2.77480333599763,handover,crest,False,-1.7882964102358239,-1.0369197322940475,0.7513766779417763
primary,0.5,Psi-minus,7,125.89,no_rotation,0.1011847333196744,0.12456639575062202,0.6920637616786235,0.7322606278125487,0.04019686613392526,1.5842243643477758,1.6762402424011653,crest,crest,True,3.045680524983925,-2.9803658352800304,0.25713894691563094
primary,0.5,Psi-minus,8,251.19,no_rotation,0.24770902440493917,0.3010482588102454,0.3224812186538138,0.608927712582354,0.2864464939285402,0.7382016396824067,1.393915086753952,handover,handover,True,1.3920467180039762,-2.9803658352800304,1.9107727538955797
primary,0.5,Psi-minus,9,501.18,no_rotation,0.13035555817346495,0.15706315369738394,0.17669561560049502,0.4214594566718777,0.24476384107138266,0.40447934830277,0.964775757402568,trough,handover,False,1.7865195433532846,-2.9803658352800304,1.5162999285462713
primary,0.5,Psi-minus,10,1000.0,no_rotation,0.0663992731455992,0.07657196299612908,0.2357196755942575,0.20224485290465677,0.033474822689600725,0.5395931327581764,0.46296489034239496,handover,trough,False,-1.7882964102358239,-2.9803658352800304,1.1920694250442065
primary,0.5,Psi-minus,7,125.89,zero,0.29298987906432444,0.41488610841977447,0.6920637616786235,0.0,0.6920637616786235,1.5842243643477758,0.0,crest,trough,False,3.045680524983925,0.0,3.045680524983925
primary,0.5,Psi-minus,8,251.19,zero,0.1873047183569773,0.28686862045667966,0.3224812186538138,0.0,0.3224812186538138,0.7382016396824067,0.0,handover,trough,False,1.3920467180039762,0.0,1.3920467180039762
primary,0.5,Psi-minus,9,501.18,zero,0.14999037293752726,0.2815539355067958,0.17669561560049502,0.0,0.17669561560049502,0.40447934830277,0.0,trough,trough,True,1.7865195433532846,0.0,1.7865195433532846
primary,0.5,Psi-minus,10,1000.0,zero,0.1496998547320582,0.2912462996432525,0.2357196755942575,0.0,0.2357196755942575,0.5395931327581764,0.0,handover,trough,False,-1.7882964102358239,0.0,1.7882964102358239
primary,0.5,Psi-plus,7,125.89,ara,0.12124976559483039,0.1290426316318376,0.6740144346556726,0.5865320704849823,0.08748236417069022,1.4477702613520407,1.2598597972329788,handover,handover,True,-0.013422492519025553,-0.29021862742838433,0.2767961349093588
primary,0.5,Psi-plus,8,251.19,ara,0.17131818300004595,0.23643622372175863,0.4280108450187067,0.36525350429630654,0.06275734072240013,0.9193592022562563,0.7845576210025192,handover,handover,True,1.3292747360706552,-0.6150762857070686,1.9443510217777238
primary,0.5,Psi-plus,9,501.18,ara,0.09923926123760118,0.10616307399224297,0.11172234192329793,0.11218039357096715,0.0004580516476692248,0.23997747800132194,0.24096136427965895,trough,trough,True,0.8163379280256331,-1.2632100925154346,2.0795480205410675
primary,0.5,Psi-plus,10,1000.0,ara,0.06716910357871371,0.07436100724892261,0.17949201911349316,0.03934531727197333,0.14014670184151984,0.3855454632144508,0.08451299755757298,trough,trough,True,0.7450892976106612,-2.556470244970128,2.9816257645987974
primary,0.5,Psi-plus,7,125.89,persistence,0.08203545132843154,0.0952691529513125,0.6740144346556726,0.767371594572644,0.09335715991697147,1.4477702613520407,1.6482996756532728,handover,crest,False,-0.013422492519025553,-0.09537853535491171,0.08195604283588616
primary,0.5,Psi-plus,8,251.19,persistence,0.29766630173297004,0.3641983281025956,0.4280108450187067,0.767371594572644,0.33936074955393736,0.9193592022562563,1.6482996756532728,handover,crest,False,1.3292747360706552,-0.09537853535491171,1.4246532714255669
primary,0.5,Psi-plus,9,501.18,persistence,0.3168208532176035,0.3710008139899469,0.11172234192329793,0.767371594572644,0.6556492526493461,0.23997747800132194,1.6482996756532728,trough,crest,False,0.8163379280256331,-0.09537853535491171,0.9117164633805448
primary,0.5,Psi-plus,10,1000.0,persistence,0.2700878273485072,0.33919096016409483,0.17949201911349316,0.767371594572644,0.5878795754591508,0.3855454632144508,1.6482996756532728,trough,crest,False,0.7450892976106612,-0.09537853535491171,0.8404678329655729
primary,0.5,Psi-plus,7,125.89,linear,0.20821460536814895,0.2322840279396063,0.6740144346556726,0.6754833859625154,0.0014689513068428806,1.4477702613520407,1.4509255409841568,handover,handover,True,-0.013422492519025553,-0.44775717593731945,0.4343346834182939
primary,0.5,Psi-plus,8,251.19,linear,0.488942091104335,0.56302188544594,0.4280108450187067,0.5343354969937057,0.10632465197499907,0.9193592022562563,1.1477425443083413,handover,handover,True,1.3292747360706552,-1.5917197271624755,2.9209944632331304
primary,0.5,Psi-plus,9,501.18,linear,0.7938922323690909,0.8753008158316844,0.11172234192329793,0.8485313685436329,0.736809026620335,0.23997747800132194,1.8226293355711314,trough,crest,False,0.8163379280256331,-2.3722857755436935,3.09456160361026
primary,0.5,Psi-plus,10,1000.0,linear,0.966272682433542,1.0505989437539436,0.17949201911349316,0.9771715062351087,0.7976794871216155,0.3855454632144508,2.0989459190002293,trough,crest,False,0.7450892976106612,-2.387609896800743,3.132699194411404
primary,0.5,Psi-plus,7,125.89,no_rotation,0.100182516707253,0.11212320692902483,0.6740144346556726,0.6000682972876196,0.073946137368053,1.4477702613520407,1.2889353564615968,handover,handover,True,-0.013422492519025553,-0.09537853535491168,0.08195604283588613
primary,0.5,Psi-plus,8,251.19,no_rotation,0.16802320668118828,0.20391277684184161,0.4280108450187067,0.4112190100846227,0.016791834934083982,0.9193592022562563,0.8832906583184422,handover,handover,True,1.3292747360706552,-0.0953785353549117,1.4246532714255669
primary,0.5,Psi-plus,9,501.18,no_rotation,0.08221927063506139,0.09039781524532242,0.11172234192329793,0.1934715935547994,0.08174925163150147,0.23997747800132194,0.4155733247880975,trough,trough,True,0.8163379280256331,-0.09537853535491175,0.9117164633805448
primary,0.5,Psi-plus,10,1000.0,no_rotation,0.06311298494527973,0.06966526724517592,0.17949201911349316,0.04297587386458816,0.13651614524890499,0.3855454632144508,0.09231136447181948,trough,trough,True,0.7450892976106612,-0.09537853535491168,0.8404678329655729
primary,0.5,Psi-plus,7,125.89,zero,0.2993698833351782,0.4006846312560196,0.6740144346556726,0.0,0.6740144346556726,1.4477702613520407,0.0,handover,trough,False,-0.013422492519025553,0.0,0.013422492519025553
primary,0.5,Psi-plus,8,251.19,zero,0.22028515857437306,0.3293754359782292,0.4280108450187067,0.0,0.4280108450187067,0.9193592022562563,0.0,handover,trough,False,1.3292747360706552,0.0,1.3292747360706552
primary,0.5,Psi-plus,9,501.18,zero,0.16351368578281722,0.29798713722048054,0.11172234192329793,0.0,0.11172234192329793,0.23997747800132194,0.0,trough,trough,True,0.8163379280256331,0.0,0.816337928025633
primary,0.5,Psi-plus,10,1000.0,zero,0.1504287919509884,0.26842029452747423,0.17949201911349316,0.0,0.17949201911349316,0.3855454632144508,0.0,trough,trough,True,0.7450892976106612,0.0,0.7450892976106612
primary,0.7,Phi-minus,7,125.89,ara,0.10796132022987283,0.12502036825899468,0.41506409412280765,0.6014433865417069,0.18637929241889928,0.9521457468800434,1.379694776285272,handover,handover,True,2.917340189327735,3.101475633143932,0.18413544381619706
primary,0.7,Phi-minus,8,251.19,ara,0.0923675515119527,0.10516537872031122,0.2536934135395163,0.41331340013760887,0.15961998659809257,0.5819657930749862,0.9481297024770258,handover,handover,True,-2.7006990746662716,3.056183991103939,0.5263022414093756
primary,0.7,Phi-minus,9,501.18,ara,0.0588367778093348,0.07232992290131733,0.16854654453573786,0.1954845614090248,0.026938016873286924,0.38664119060982455,0.44843626890848864,trough,trough,True,2.3928041709719623,2.965821201051442,0.5730170300794799
primary,0.7,Phi-minus,10,1000.0,ara,0.047610894877008744,0.05558822517295173,0.1308227798852304,0.04383192134448711,0.08699085854074329,0.3001039001602754,0.10054923583292603,trough,trough,True,-0.4414556734201203,2.7855149210642964,3.0562147126951698
primary,0.7,Phi-minus,7,125.89,persistence,0.15198000906345877,0.2052808270604037,0.41506409412280765,0.7665042452808646,0.35144015115805693,0.9521457468800434,1.7583398984488772,handover,crest,False,2.917340189327735,3.1024303166945413,0.18509012736680616
primary,0.7,Phi-minus,8,251.19,persistence,0.22437431962259768,0.3024929308384527,0.2536934135395163,0.7665042452808646,0.5128108317413482,0.5819657930749862,1.7583398984488772,handover,crest,False,-2.7006990746662716,3.1024303166945413,0.48005591581877405
primary,0.7,Phi-minus,9,501.18,persistence,0.21512898687675286,0.32467131736940597,0.16854654453573786,0.7665042452808646,0.5979577007451267,0.38664119060982455,1.7583398984488772,trough,crest,False,2.3928041709719623,3.1024303166945413,0.709626145722579
primary,0.7,Phi-minus,10,1000.0,persistence,0.2394199444784913,0.3675851167266419,0.1308227798852304,0.7665042452808646,0.6356814653956342,0.3001039001602754,1.7583398984488772,trough,crest,False,-0.4414556734201203,3.1024303166945413,2.739299317064925
primary,0.7,Phi-minus,7,125.89,linear,0.11740450860317303,0.14874015318270659,0.41506409412280765,0.6104679643971038,0.19540387027429618,0.9521457468800434,1.4003969125193487,handover,handover,True,2.917340189327735,3.0890744315171497,0.17173424218941458
primary,0.7,Phi-minus,8,251.19,linear,0.25556996617510597,0.31626932161429955,0.2536934135395163,0.32433436778866936,0.07064095424915307,0.5819657930749862,0.7440142214894615,handover,handover,True,-2.7006990746662716,1.7149378545188774,1.867548377994437
primary,0.7,Phi-minus,9,501.18,linear,0.5080950145231374,0.6107543670209497,0.16854654453573786,0.8756633851150357,0.7071168405792978,0.38664119060982455,2.008747997337426,trough,crest,False,2.3928041709719623,0.12610514038531817,2.2666990305866443
primary,0.7,Phi-minus,10,1000.0,linear,0.6888872022719439,0.7591719592130928,0.1308227798852304,1.1243813342658089,0.9935585543805785,0.3001039001602754,2.579300210380859,trough,crest,False,-0.4414556734201203,0.24572004166464395,0.6871757150847643
primary,0.7,Phi-minus,7,125.89,no_rotation,0.10813676010612072,0.12473024233479718,0.41506409412280765,0.6001866546827537,0.18512256055994603,0.9521457468800434,1.3768118675696919,handover,handover,True,2.917340189327735,3.1024303166945413,0.18509012736680616
primary,0.7,Phi-minus,8,251.19,no_rotation,0.08930005581813288,0.1042424870786971,0.2536934135395163,0.4124482582027509,0.15875484466323458,0.5819657930749862,0.9461450904005139,handover,handover,True,-2.7006990746662716,3.1024303166945413,0.48005591581877405
primary,0.7,Phi-minus,9,501.18,no_rotation,0.06009001943953077,0.07441937844426133,0.16854654453573786,0.19513217410431158,0.026585629568573715,0.38664119060982455,0.44762790201241615,trough,trough,True,2.3928041709719623,3.1024303166945413,0.709626145722579
primary,0.7,Phi-minus,10,1000.0,no_rotation,0.047036457011786145,0.05542843288965454,0.1308227798852304,0.04382843374490324,0.08699434614032714,0.3001039001602754,0.10054123537430382,trough,trough,True,-0.4414556734201203,3.1024303166945413,2.739299317064925
primary,0.7,Phi-minus,7,125.89,zero,0.20868688428856652,0.30965868890982334,0.41506409412280765,0.0,0.41506409412280765,0.9521457468800434,0.0,handover,trough,False,2.917340189327735,0.0,2.917340189327735
primary,0.7,Phi-minus,8,251.19,zero,0.18084160124440032,0.3049068193865142,0.2536934135395163,0.0,0.2536934135395163,0.5819657930749862,0.0,handover,trough,False,-2.7006990746662716,0.0,2.7006990746662716
primary,0.7,Phi-minus,9,501.18,zero,0.13584322595663842,0.26676129774978086,0.16854654453573786,0.0,0.16854654453573786,0.38664119060982455,0.0,trough,trough,True,2.3928041709719623,0.0,2.3928041709719623
primary,0.7,Phi-minus,10,1000.0,zero,0.1400894518892507,0.2998876332083732,0.1308227798852304,0.0,0.1308227798852304,0.3001039001602754,0.0,trough,trough,True,-0.4414556734201203,0.0,0.4414556734201204
primary,0.7,Phi-plus,7,125.89,ara,0.10555384486469155,0.12703298688059428,0.3710334350155947,0.5203611280978464,0.1493276930822517,0.8307981951395973,1.1651647674995251,handover,handover,True,0.13440446949210885,-0.441664376591253,0.5760688460833618
primary,0.7,Phi-plus,8,251.19,ara,0.09793138976699264,0.12343821397157212,0.1464787472052784,0.3085776527422097,0.16209890553693132,0.32798736534172385,0.6909505526041503,trough,handover,False,2.799138372921848,-0.9393152561686293,2.5447316780891094
primary,0.7,Phi-plus,9,501.18,ara,0.06454597755391242,0.08210160990968479,0.20322768365636956,0.10987376699072578,0.09335391666564379,0.45505654437049964,0.24602345420769686,trough,trough,True,-0.29139322902809345,-1.9321942935632679,1.6408010645351745
primary,0.7,Phi-plus,10,1000.0,ara,0.06024171721972376,0.08062457375994737,0.21246511265549808,0.014045384446859802,0.1984197282086383,0.4757405006287371,0.03144967258274836,trough,trough,True,1.3866460432882084,2.369840081846271,0.9831940385580626
primary,0.7,Phi-plus,7,125.89,persistence,0.16012428440898943,0.19182767911134327,0.3710334350155947,0.6786743171374469,0.30764088212185214,0.8307981951395973,1.5196511811440685,handover,crest,False,0.13440446949210885,-0.2084042968687168,0.3428087663608257
