split,branch,branch_index,seed,events,weight,trials,q28_fit_error,residual_fraction,residual_component_entropy,residual_largest_axis_share,residual_effective_dimension,child_weight_entropy,strongest_child_weight_share,positive_child_count,origin_exact_error,origin_seed_error,origin_time_error,origin_exact_is_local,origin_seed_is_local,origin_time_is_local,origin_exact_is_strongest_child,origin_seed_is_strongest_child,origin_time_is_strongest_child,origin_exact_shares_endpoint,origin_seed_shares_endpoint,origin_time_shares_endpoint,origin_exact_is_active,origin_seed_is_active,origin_time_is_active,optimal_exact_error,optimal_seed_error,optimal_time_error,path_partner_persistence,seed_path_partner_persistence,time_path_partner_persistence,path_flip_persistence,seed_path_flip_persistence,time_path_flip_persistence,path_adjacency_share,seed_path_adjacency_share,time_path_adjacency_share,path_self_return,seed_path_self_return,time_path_self_return,modal_partner_concentration,partner_entropy,source_endpoint_groups,seed_modal_partner_concentration,seed_partner_entropy,time_modal_partner_concentration,time_partner_entropy
opened_later_half,c2,0,86,147,0.1661004814909472,1,0.0975298311046221,0.0975298311046227,0.19190237165919438,0.9516474972371403,1.107399637266687,0.0,1.0,1.0,0.9146839555568822,0.8261366767524555,0.9045685516328923,0.04412327191886192,0.09316743297945751,4.127297939053178e-05,0.04412327191886192,0.09316743297945751,4.127297939053178e-05,0.6784798031646148,0.20499145933311302,0.24439134262122023,0.06606082382971032,0.12135544999323729,0.03128075828430586,0.8664375340721057,0.790107675994981,0.8185439429530093,0.48563575203521414,0.5987868539645466,0.5191391716442615,0.8070481428901224,0.8319452667146816,0.8216950981149332,0.8753904962861145,0.9017898243499606,0.9117379762739323,0.013538454426621282,0.0017989080081303444,0.021558797894059453,0.8068512725050732,0.3488960929715689,53,0.8150656106792782,0.3390987969380691,0.8133840146867253,0.3301419989337946
development,c2,0,87,212,0.16810097599668844,1,0.10743763036697061,0.10743763036697064,0.20532895243843827,0.9422514160496945,1.1362978615974741,0.0,1.0,1.0,0.913625269778619,0.922093639492744,0.9105981940275653,0.0,0.0,0.00310449497876648,0.0,0.0,0.00310449497876648,0.32600548835564663,0.1038115360945272,0.08547858386396988,0.06827436669406196,0.047092671297022756,0.136326093089455,0.8628122565954194,0.8875986319516119,0.8930395634252316,0.42193781925867396,0.46484404925491624,0.5147446278773208,0.7785233155375691,0.823642996120061,0.7875528891220703,0.8715879360001804,0.8352542495479393,0.9012216700418066,0.00559734227618227,0.0429883672326283,0.2206722764819464,0.7788029351725241,0.38203049515841636,67,0.7878627487611711,0.36631190438879113,0.7788137362014711,0.37906114820686454
opened_later_half,c2,0,87,196,0.26214851402113926,1,0.0874604744134425,0.08746047441344235,0.1977240724727503,0.9510386854698271,1.107024142126185,0.0,1.0,1.0,0.9222720682596788,0.9085186897838384,0.8879540849340986,0.09117535787205358,0.004126646851598363,0.009631900188828382,0.09117535787205358,0.004126646851598363,0.009631900188828382,0.5042832811366935,0.13914343596228515,0.11704947059628985,0.11872338779588491,0.055564575508572314,0.04088729888630237,0.8600214269878381,0.8774882077434358,0.8114408311392092,0.515437117983683,0.5900645034350807,0.5160838487540205,0.8457863401670757,0.8516083926078222,0.8507578952532151,0.9151254393873641,0.9430330385828924,0.899680216354516,0.0010206914272297618,0.013392333023714299,0.0031542279468864494,0.7838045384521285,0.42171283222845896,67,0.7934812896110504,0.42118373961691064,0.786087794527827,0.42001178351147067
development,c2,0,88,181,0.1818696281224261,1,0.09288803259009853,0.0928880325900989,0.24685897584270383,0.9299789750683155,1.1641372717898943,0.0,1.0,1.0,0.8679078675343906,0.8657781358542072,0.8775678327720523,0.2464756935092688,0.008263749822573066,0.012696322102503243,0.2464756935092688,0.008263749822573066,0.012696322102503243,0.5418175880039123,0.22635971234454016,0.2338889620065208,0.27171355114556406,0.07931924506998343,0.08912352666665026,0.8120697782824285,0.8491180682714414,0.844480243377189,0.5124019981738819,0.5161828491285545,0.46399025171871006,0.7493700645200141,0.7604127768314628,0.776534974838098,0.9104418188371441,0.9336440077751134,0.8537513293363344,0.02510373019626819,0.027450010723863324,0.129127557426606,0.8486043916335885,0.3084924243465931,57,0.845870582327701,0.30985249801561165,0.846419761780771,0.31311958892835484
opened_later_half,c2,0,88,184,0.16649471293892174,1,0.0970179246395285,0.09701792463952877,0.1725818814272957,0.9584509094184528,1.0901129257970266,0.0,1.0,1.0,0.9128640878800731,0.9083851852647735,0.8896207644849264,0.043067037695928644,0.023239219386430646,0.005522503052526533,0.043067037695928644,0.023239219386430646,0.005522503052526533,0.4635586016805901,0.20210775887004084,0.11676077354997406,0.09270627118938438,0.08164252133881665,0.15534540383579623,0.8139854975739578,0.7858579328380004,0.7616276801157155,0.5456260116551568,0.6277561711818038,0.5783390737490447,0.7604552218559872,0.8796594031634115,0.8519332601488802,0.8329662970453873,0.9067080441244411,0.7737614704190507,0.009329222211026092,0.03475636988824025,0.016046048645630313,0.8229638788044924,0.3489582525274589,52,0.7999231000201407,0.35212986224454584,0.8000016083077999,0.3603383722412868
development,c2,0,89,198,0.2379466819916093,1,0.08588333285481071,0.08588333285480941,0.214163440753435,0.9443716789103296,1.1247064094512524,0.0,1.0,1.0,0.9002588381982115,0.9061592818236689,0.9028022919747138,0.08780134724610483,0.0006041184315241622,0.0005330228990958417,0.08780134724610483,0.0006041184315241622,0.0005330228990958417,0.5446682374734242,0.1814430993214023,0.07446491431380317,0.07719021827235872,0.03652068161227724,0.16439492411719436,0.8708214502338957,0.8800840771963242,0.8740705840302999,0.5833371560528203,0.5209676081364348,0.5612085965245054,0.8651996710960314,0.7852609414302452,0.8536475645961074,0.9417052448900471,0.9235803381578509,0.9428508987437204,0.07171545719616132,0.009331548540377523,0.05393013733645922,0.7898674830684539,0.43430931248482274,70,0.7913620761608764,0.4346645505258502,0.8056515174216722,0.402093766223781
opened_later_half,c2,0,89,202,0.2283012180961857,1,0.07335893881844872,0.0733589388184471,0.17029020568216313,0.9588111484235453,1.0899902618587975,0.0,1.0,1.0,0.9262431735644314,0.9162768597971371,0.9045855659837181,0.029456828862890336,0.004434772914429546,0.026001153138712003,0.029456828862890336,0.004434772914429546,0.026001153138712003,0.6158956792153152,0.23164746871292977,0.14608707546575775,0.08153775718316864,0.021315262443180896,0.09956831992042782,0.8717980472240691,0.8345134977067356,0.8696693276511142,0.5452450337067641,0.5270682506131357,0.5896107424867361,0.8887320827654578,0.8643139875762293,0.9037188598370052,0.9095672766269977,0.9196880519179348,0.9234051386230444,0.005783798359679676,0.04864491872180937,0.04672407472197761,0.8033155114654167,0.3713278027729455,70,0.7939062848974252,0.39121048679659143,0.7939794668923501,0.3860260231852416
development,c2,0,90,140,0.1776660647355871,1,0.0848418436739153,0.0848418436739157,0.22126070864708006,0.9391965418915073,1.1405930546722924,0.0,1.0,1.0,0.9170992540327206,0.9121998769467472,0.9172246152304233,0.01134390971816327,0.0009542480611682058,0.053864673523132046,0.01134390971816327,0.0009542480611682058,0.053864673523132046,0.38540747840211553,0.22246045810568468,0.19829659297562593,0.07365464696207873,0.050738586335415725,0.19006926800081791,0.8964344064766937,0.8911108548510536,0.8972056150710257,0.5280010183892201,0.5068798175541296,0.5445909285584026,0.8115559583227975,0.8128123752685854,0.8452762314296254,0.8843254108243892,0.9395969407809259,0.9168698322829955,0.00223434019955299,0.0024651316439227764,0.013200632839216443,0.8049300228952609,0.3774528610619771,53,0.8214106852324605,0.3607104046880343,0.7978497776353412,0.38679886172435907
opened_later_half,c2,0,90,182,0.2707476930413642,1,0.10311057890584138,0.10311057890584299,0.26764940185870917,0.9255478224091133,1.1727223176460895,0.0,1.0,1.0,0.9037764980049515,0.9077096515780397,0.8978891717587192,0.0835066603792416,0.0,2.871114156064114e-05,0.0835066603792416,0.0,2.871114156064114e-05,0.5685273996914154,0.1489819210240578,0.10352411111728438,0.06166270327068079,0.051683310732028295,0.02531603779197598,0.8862358019786751,0.8571937659448244,0.8556374076872238,0.4387005626040991,0.5172763699165362,0.5174656314216348,0.7478816703060924,0.8155311290769363,0.821499437314498,0.8740030317400266,0.814610188578319,0.8716098155444205,0.054803407489703575,0.11997949035649959,0.0506484697316365,0.8051925552148973,0.38953065096044176,55,0.8050226590273015,0.379952983253736,0.8046578909639852,0.37908671432774926
development,c2,0,91,185,0.19203604461336857,1,0.1129680109014776,0.11296801090147868,0.20520291571718302,0.9457046915370196,1.1230878366694361,0.0,1.0,1.0,0.9136103594490338,0.910357224617057,0.9053400133402889,0.1994103614985897,0.008188103492853026,0.0018439416033938787,0.1994103614985897,0.008188103492853026,0.0018439416033938787,0.5496106444943466,0.14238776954299243,0.2853860512855382,0.09915769084781845,0.10162584779183126,0.23431471157875966,0.8891496914596804,0.891421423660006,0.884224730860827,0.5032847634333869,0.49165027323159627,0.5157686434792577,0.8419737387064513,0.8056476878112709,0.8199425926423402,0.9570212007588627,0.9166922066754514,0.9126451413227115,0.017836425261357782,0.017815723091230286,0.08912891100417084,0.8385078232448008,0.35528179549133737,65,0.80700616713402,0.38500114814568304,0.8069737422443225,0.38504773729914826
opened_later_half,c2,0,91,217,0.272253790298476,1,0.09472343587801631,0.09472343587801536,0.22264267759706832,0.9395755878245559,1.1380383014431483,0.0,1.0,1.0,0.9057009961336973,0.9082837572561848,0.9041857225422384,0.13303427305884724,2.5208087801051514e-05,0.006689408542457436,0.13303427305884724,2.5208087801051514e-05,0.006689408542457436,0.6895975029711232,0.04719674363364472,0.2481474077463516,0.18819066283319458,0.1613158253792565,0.08506045129945887,0.8699915553368043,0.8646562263376089,0.8783765258508612,0.5146479525718844,0.5159309573667663,0.5229516135752302,0.8220987899563974,0.7999052025760199,0.799441250175919,0.898954739685324,0.9094270154039192,0.8809614664989293,0.0011214677266123243,0.045652698206697574,0.04777161880026942,0.6787290285630956,0.4929539240841557,66,0.6778144322817654,0.49041218684371535,0.67815905092356,0.4944469632189633
development,c2,0,92,170,0.15645064735568834,1,0.0832593234222339,0.08325932342223398,0.1779314898697985,0.9554537177911484,1.098378235941819,0.0,1.0,1.0,0.9301874944869098,0.9196593872838035,0.9212464085719241,0.005641897651337848,0.035451936941467345,3.6686067652665744e-05,0.005641897651337848,0.035451936941467345,3.6686067652665744e-05,0.40225516158819674,0.13118319332268275,0.10718334067951239,0.005633711285548853,0.1725053732686191,0.00879359328907771,0.8963272139743563,0.8572249428374838,0.9070925803614704,0.6587914270117481,0.5358426268152313,0.546093672516289,0.8862119073122035,0.8135584923108958,0.9222824695973069,0.9324494450049002,0.8910806047515863,0.9486806322538326,0.00012293118656069417,0.031863209343006196,0.009306367900409165,0.7880945400599275,0.3705480912120004,58,0.7853400580603858,0.3769874527248088,0.8017065286710532,0.36225854652475875
opened_later_half,c2,0,92,163,0.12153707903310909,1,0.11112347163030156,0.11112347163030332,0.17806818382903508,0.9537174964843379,1.1042464467491415,0.0,1.0,1.0,0.9174357037271181,0.8770604520478343,0.8746706177997657,0.017423063191271924,0.001783512402138882,0.005692200941973017,0.017423063191271924,0.001783512402138882,0.005692200941973017,0.4096785120941213,0.13645173532716107,0.0599089441233911,0.06571955645582898,0.10148807184673592,0.17107570881587109,0.854820284674592,0.7608459958710186,0.8209802557608769,0.5320349628561832,0.5054372272691933,0.4758328832306091,0.7938639382904141,0.845470975697669,0.7898621696212994,0.7830781447171098,0.879286411760558,0.8410890952761958,0.01888344836731226,0.03595036154425973,0.04220009443759699,0.7632661396139233,0.44056711736473375,56,0.7632444827086509,0.4313597657696286,0.7638159069569648,0.42383883518797355
development,c2,0,93,193,0.191061448359707,1,0.12244017787820902,0.12244017787821011,0.18750984293435072,0.9512705305536341,1.1096763047491187,0.0,1.0,1.0,0.9048480354539226,0.9069231587062987,0.9082958503065043,0.11439670093744828,0.003696628486955663,0.014284467679660889,0.11439670093744828,0.003696628486955663,0.014284467679660889,0.6226736273895243,0.10346489225574285,0.21910932591087134,0.20637917508497394,0.03220782610727675,0.014731684421301931,0.865278633711847,0.862359243631655,0.872069513043658,0.48315231901453315,0.5372395748932387,0.5044356916958704,0.7910294003225172,0.8102794964159317,0.8350551131082309,0.8953518369264248,0.9082473678988972,0.9179293873116261,0.019396680286959168,0.07702321617083573,0.043228356250538155,0.7953544777266055,0.3955179508650055,68,0.7676564578454614,0.4257786968317656,0.7677340837786598,0.4253463803991081
opened_later_half,c2,0,93,201,0.2552466817032807,1,0.09668316210994354,0.09668316210994349,0.2560870773435608,0.9301054825624132,1.1607605495735998,0.0,1.0,1.0,0.8768108622690064,0.8910969086645912,0.89584028890567,0.17019916342144176,0.000643948959303457,0.01627227755602993,0.17019916342144176,0.000643948959303457,0.01627227755602993,0.5418420685046212,0.17930884570384684,0.18811369293544328,0.2775038449655081,0.051834444769113586,0.05284111016783929,0.7991909203931663,0.8768998215321896,0.8237547064273425,0.47783716863858394,0.49236117135877994,0.5176230835591187,0.8610741454709198,0.8508809519795388,0.8193759415394096,0.90141792843231,0.9225653382112372,0.8784538840958143,0.011100425906631513,0.052599340441655804,0.011936911551230292,0.813049158747461,0.36727796487407244,70,0.8131609412979887,0.3689175091962107,0.8187713208289498,0.36140593434721946
development,c2,0,94,159,0.18007875588861413,1,0.11051561651948497,0.11051561651948798,0.18957012365542647,0.95129497543364,1.1091866501378684,0.0,1.0,1.0,0.8917407564598772,0.8882239682048645,0.8824129285972618,0.16875521060184598,0.16773506286598827,0.012672134584742083,0.16875521060184598,0.16773506286598827,0.012672134584742083,0.6478982952050367,0.34119243890538503,0.25634622643895616,0.024671674890627618,0.07526484528281135,0.060398701532553355,0.8626876020303227,0.866426774141182,0.8515453670921428,0.5045620094540323,0.5830656597371408,0.623817547863345,0.8523468221826774,0.8432184851188058,0.884306515648896,0.9232588868324131,0.9681505632700963,0.9590896034360795,0.009585008659689165,0.11413683203367828,0.023316422292973423,0.7345710970678841,0.4387336736747774,53,0.710138169050076,0.4610833464627061,0.7344709124524699,0.4948286074337434
opened_later_half,c2,0,94,185,0.20595684314997334,1,0.11382449880252744,0.11382449880252943,0.18423301652863772,0.9485731117257361,1.1242608529767124,0.0,1.0,1.0,0.8972161901164997,0.9037677242373886,0.900714779638132,0.054755608943274414,0.042510197260419394,0.0004314843209797534,0.054755608943274414,0.042510197260419394,0.0004314843209797534,0.5117335383987793,0.1570968371123102,0.06456861487980832,0.04858587445036584,0.08477716384977534,0.032487672091699914,0.8620986228942725,0.8665335948560803,0.8515053293902025,0.5053136017804,0.5376230824553796,0.49622586966051885,0.7892790214795808,0.8236042739224426,0.7958635286018644,0.914963424562442,0.8988494740706184,0.8995344700799583,0.044897651628650975,0.04720962664548741,0.014090374136179437,0.6892941719190343,0.5052786930079614,56,0.6745674717351343,0.5131980520929913,0.7277234466111847,0.4607195359411727
development,c2,0,95,203,0.3122139293567241,1,0.08943987401683391,0.0894398740168343,0.2529115015315313,0.9294977920334095,1.1639307244054313,0.0,1.0,1.0,0.9145252169898886,0.9215090768317027,0.8933828170112927,0.030089936872765413,0.01224762896537127,0.013460009071333021,0.030089936872765413,0.01224762896537127,0.013460009071333021,0.2830859778004257,0.07129415828865282,0.2828823695846886,0.07536534428537348,0.08520436976147222,0.017338317609671677,0.8687777139799611,0.8789319523395414,0.812089487214504,0.42618324350451114,0.46084578996435654,0.5163246010771882,0.7814287951474537,0.7615390550889375,0.8212831855831185,0.8277226348488167,0.8522997922487201,0.8558540971217515,0.013371105175205879,0.011448928790925217,0.011912351801411883,0.7866191552006535,0.3804659921145438,69,0.776188230222882,0.4010942840229692,0.7687881451272038,0.4069545763917811
opened_later_half,c2,0,95,202,0.30327630197734395,1,0.12258314194677912,0.12258314194677881,0.2106468821615644,0.9450364331388748,1.1235728905888094,0.0,1.0,1.0,0.9035445078066054,0.8937197190650773,0.9114145196296272,0.19305613097637586,0.006445332806190542,0.053342191749914496,0.19305613097637586,0.006445332806190542,0.053342191749914496,0.5862913436268568,0.2666690089456407,0.2368538195704102,0.11040998901846334,0.1957166724040456,0.11333711083047893,0.8365118915980106,0.8317148291525199,0.8424442059352062,0.4703323273135805,0.5297889560771034,0.47384862584643944,0.8051780151679844,0.866702078384658,0.8207603577852555,0.863621212351072,0.8529856543654623,0.8698827201864687,0.0024475934717218747,0.01984763377891951,0.06197436249323584,0.7554636898499223,0.43166351570975403,66,0.7541298957500172,0.44261719809435845,0.7622176003143849,0.4267212339710174
development,c2,0,96,185,0.2563323410121755,1,0.13301394614322304,0.1330139461432232,0.1981956311843726,0.9500361472478207,1.1107989224429893,0.0,1.0,1.0,0.8781865509242975,0.9011533614291126,0.8884010300380838,0.31009674987445723,0.016527784588433236,0.01842310978288209,0.31009674987445723,0.016527784588433236,0.01842310978288209,0.5915303540962811,0.2042158155087576,0.338943565265775,0.2991034506829501,0.09108275734620729,0.058722935838463546,0.8637689636563075,0.8357080277215998,0.86918564793651,0.5493587025709197,0.6055995682001841,0.5170317858375034,0.8450484482649908,0.7959196900409586,0.7557567166136552,0.9093285525157139,0.9203701692524143,0.9339813205250301,0.058094412820373004,0.07035981948811346,0.0577750278038015,0.8007775328144618,0.3779957089864257,57,0.7966722881584587,0.3884504263483984,0.8073335579598636,0.3596594987071696
opened_later_half,c2,0,96,161,0.19464021430565615,1,0.08714333191094965,0.08714333191094874,0.20169274435913329,0.950106639942294,1.1090073243431187,0.0,1.0,1.0,0.8927043063568089,0.8843786412965272,0.8938698656664893,0.23036399085325973,0.0007762776389322403,0.07340335885557979,0.23036399085325973,0.0007762776389322403,0.07340335885557979,0.5457544770568831,0.13418803488650777,0.3288523989704569,0.30348175367892555,0.18124510600787086,0.10362463076083728,0.8621132594203819,0.8133866003606185,0.8341660877936665,0.47496855956717815,0.4622337187048175,0.6054964252497341,0.74259784001123,0.7439136422092002,0.8091654442783927,0.9112218879643068,0.8469069787255271,0.9008829942724501,0.013098709859311341,0.025298113068662594,0.023608224155021656,0.8268090941824437,0.3292724675671434,55,0.8196954374611887,0.33475637367948596,0.8543021635686172,0.3125836739433255
development,c2,0,97,195,0.1417029622772876,1,0.09554597113876244,0.09554597113876213,0.1671585939531423,0.9585875391258326,1.0914581002023462,0.0,1.0,1.0,0.9316454608309053,0.9309247705849075,0.9227786699866745,0.047977026979368745,0.009223738665933191,0.028223522405813915,0.047977026979368745,0.009223738665933191,0.028223522405813915,0.38236776590101007,0.20777471917593215,0.14073093465145592,0.0031440911825448246,0.04449221270702817,0.11305780971651862,0.900592857306921,0.907481731498843,0.896886431025919,0.5009815534252363,0.5150638835874523,0.6149609315492937,0.8423344467642706,0.8006074628816992,0.856471239815534,0.9106750963810002,0.9199387986692975,0.9093277239049251,0.029039750814030863,0.0518513507386221,0.07249997522985148,0.7366376593124929,0.48202316913083143,67,0.7357966479676306,0.4860106692278675,0.7357966457673761,0.48099172059588063
opened_later_half,c2,0,97,208,0.17547064902974274,1,0.07794710060100378,0.0779471006010037,0.18688728888018527,0.9509694936042936,1.110627745636711,0.0,1.0,1.0,0.9040248910915404,0.8966662687874709,0.8884817716571352,0.0813681231152202,7.801235558685075e-06,0.024645897709344177,0.0813681231152202,7.801235558685075e-06,0.024645897709344177,0.5648649812824799,0.08939076202212334,0.1945588645495872,0.08682748806516237,0.05114897611055086,0.02452866314188753,0.8303393305485292,0.8109397020988675,0.8436197732628535,0.5331981723438122,0.602708221182776,0.5362934614342246,0.7827320803688992,0.8314190676278748,0.7784356537999217,0.8928802740456019,0.8966404248050036,0.9115040027509702,2.6555502310443934e-05,0.010678625444468556,0.049222786037846536,0.7542296819942076,0.3761420895286748,66,0.7566819197567981,0.3795085468218449,0.7518384800157503,0.3881084328607161
development,c2,0,98,173,0.1788535610966378,1,0.10878935079006641,0.10878935079006609,0.23247391345593227,0.9377349257579153,1.1417267058072218,0.0,1.0,1.0,0.9190679000130261,0.9134549197331755,0.9241335215393292,0.0044637343096567556,0.0009632168893694522,0.0,0.0044637343096567556,0.0009632168893694522,0.0,0.3204786306852831,0.24959673985632538,0.17163252923892588,0.0189603096488575,0.07720269518741878,0.04517446174552851,0.8945222286379811,0.8755735804460356,0.8841730909529073,0.49458212721483463,0.5329503967821582,0.5517800934346138,0.8355736395123126,0.8008595934936019,0.7925989959622822,0.8449989295838738,0.7993009220036351,0.8188892828114036,0.02724646524889397,0.07388064494209172,0.049040771524603725,0.7879569490489033,0.40220064933710375,58,0.7843344133886576,0.4001450333113805,0.7764733792921021,0.41174858480426724
opened_later_half,c2,0,98,171,0.2170848260010323,1,0.08285575795925866,0.08285575795925992,0.21897750727800674,0.943969461850147,1.124163439878419,0.0,1.0,1.0,0.8968564421444075,0.8931981829682697,0.8637639997622495,0.15071611171072918,0.0028211774241442694,0.022070663046015522,0.15071611171072918,0.0028211774241442694,0.022070663046015522,0.5984015422154944,0.2678356193148454,0.13611641221728946,0.3031184233038753,0.04004731013849545,0.08384576366427757,0.7749060259211713,0.8204950441917129,0.7766664309886366,0.5210255820623155,0.47703228846449763,0.5161721837167491,0.8436062303867696,0.7700543045175134,0.829156234108738,0.817942595857332,0.8783562722656882,0.8003723644696443,0.021712976216163176,0.10752741813970523,0.14532401459843067,0.792821801597441,0.38972304348310843,57,0.7929021719228967,0.3674401821445966,0.7939204244993253,0.3688051391015542
development,c2,0,99,211,0.17539965964530504,1,0.09285963386368334,0.09285963386368304,0.1877410543062241,0.9518345742612765,1.107910306419494,0.0,1.0,1.0,0.9161757202143421,0.8993490806965975,0.9070957656750911,0.0034854559787134845,0.0016455881142345295,0.0,0.0034854559787134845,0.0016455881142345295,0.0,0.5086309316438055,0.07653555896697334,0.0786543321455964,0.03100693857592776,0.1758085925813148,0.16021263834894037,0.893155534057,0.8638600807642203,0.8832567642782972,0.5040924162844749,0.5498158905924696,0.49981217409167955,0.8617505717765204,0.8843392131559992,0.8178158976588348,0.9056162769903033,0.9577018233425719,0.9103736992177509,0.013642696530712284,0.02164502407108201,0.04064411757620962,0.7636778014762514,0.3970048918153949,68,0.763358197950442,0.4028966302615145,0.7632870044613821,0.39740320924843703
opened_later_half,c2,0,99,203,0.23429250047152228,1,0.10476911065813592,0.10476911065813627,0.24758245691789085,0.9303769749472877,1.1631670143954074,0.0,1.0,1.0,0.9152453826117527,0.9187072247094131,0.9088806318867315,0.0021344062470509033,0.040924429256979665,0.017999940031890153,0.0021344062470509033,0.040924429256979665,0.017999940031890153,0.45408155979499726,0.119288984899717,0.15184644464703204,0.02046094523396473,0.3057804051457449,0.07081907776873426,0.862011650755173,0.7913592404783208,0.8446770979646916,0.4482998082517205,0.5247928127125121,0.49278178913137255,0.7483730977145442,0.8361017393843554,0.8134865732085824,0.8459552066579015,0.8087775195644994,0.9320056209836721,0.05143985109101074,0.04004135861956329,0.10286413139034864,0.7502701377226457,0.45275372658064483,70,0.7764625509934491,0.4347083438261581,0.7501718110724789,0.44995797165943346
development,c4,1,0,216,0.18661911349659535,1,0.07954267491774122,0.07954267491774163,0.1987431085549802,0.9492407156259313,1.112580799890014,0.0,1.0,1.0,0.9181347443100413,0.9056865857889582,0.9271781063099312,0.010729370875471137,0.010015014540008301,7.549765020263557e-05,0.010729370875471137,0.010015014540008301,7.549765020263557e-05,0.5965043894390006,0.1501424592934035,0.2607358000157956,0.14937019487337647,0.2568992107024741,0.057330693954256766,0.884261107510388,0.8558787733511249,0.9006455490287398,0.5709821853550513,0.5824592790581653,0.5861762492568671,0.8090918825013992,0.8132832120426942,0.8713709754751104,0.9188496918979074,0.8795997673538769,0.9600453042184705,0.02277096114712703,0.02254598228337905,0.027045763965264605,0.734338060189898,0.46508149555527406,70,0.7330158915927457,0.44698272697781444,0.7330297373858835,0.4582553780183415
opened_later_half,c4,1,0,214,0.19188004590514174,1,0.10749775684019398,0.107497756840194,0.22616587964562374,0.9395792499488337,1.137244355369794,0.0,1.0,1.0,0.9001390432106957,0.9044274722653938,0.8875353673037358,0.2209657750662337,0.03199421637372244,0.0048863595629195945,0.2209657750662337,0.03199421637372244,0.0048863595629195945,0.5555836338762769,0.13261424427090152,0.12936025058940953,0.15747990955034616,0.09727121920256102,0.1353336013875016,0.862202692220673,0.8576480042449227,0.8635526885993648,0.4697940482169021,0.550036326038983,0.532975949642535,0.8187500032363897,0.8536838079087032,0.8466549552265643,0.9037119658914042,0.8664103542005992,0.8827966740762595,0.00029047402178900613,0.06365854566340369,0.15931790895827894,0.8327107413313594,0.32143916848356513,71,0.8320587911569681,0.3212823684499791,0.8326120792331101,0.3251954159711963
development,c4,1,1,192,0.1587334338834044,1,0.10493293673457862,0.1049329367345788,0.20438279193425268,0.9452769601859071,1.1246635567043755,0.0,1.0,1.0,0.9149246895856485,0.9063034099127806,0.9117854246503821,0.0,0.009993770082243393,0.016786838926693415,0.0,0.009993770082243393,0.016786838926693415,0.4008185331476611,0.16904275972836513,0.178359241052491,0.0319638150976926,0.1339698205073019,0.08032341487423045,0.8201961359333554,0.8682254693053683,0.859772150020981,0.5481443561354468,0.5835711866305858,0.6099557572658254,0.8175664766589084,0.7958935390816321,0.8458308145249241,0.8611186620850267,0.8549041470132387,0.8639462808009908,0.051148861645002236,0.1179241256362269,0.04687325395708652,0.8153885249454841,0.3524743121647019,59,0.8134089827898007,0.3632316353847301,0.814100049116584,0.35859998998668985
opened_later_half,c4,1,1,156,0.14139360332172216,1,0.10506652370760847,0.1050665237076055,0.2113256020758782,0.9439722150754719,1.1278813839354769,0.0,1.0,1.0,0.915285866195691,0.9007616066219247,0.9056597319596175,0.1389494761919401,0.019133211617715872,0.00013329608349226438,0.1389494761919401,0.019133211617715872,0.00013329608349226438,0.5143090009295221,0.16019976864917754,0.1763408495666365,0.13612478335614658,0.16926069358484655,0.23874823402601814,0.8544462394982625,0.8743990307475921,0.888626714832074,0.4759342158178093,0.5820758858813904,0.5708768683853624,0.8392736552236609,0.858213927148338,0.8516634810408709,0.8953837798563058,0.8844459989940364,0.8981019000146075,0.015607954979632644,0.013134065863352917,0.001571494079695583,0.7536815721919323,0.4756958970931302,54,0.7593144239974081,0.46647452428359876,0.7532400279154844,0.46941168379459186
development,c4,1,2,194,0.21397271411405433,1,0.08632959467135952,0.08632959467136025,0.22392514385625628,0.9418207235635759,1.130072597341447,0.0,1.0,1.0,0.9118927080246737,0.9100499488903826,0.9065178178800852,0.12237429048922989,0.0017348291335316417,0.03609208167241674,0.12237429048922989,0.0017348291335316417,0.03609208167241674,0.4810798461672674,0.13955927073661287,0.1360985620437729,0.1369114505876644,0.1824532970844464,0.04669692972838834,0.8863115520647289,0.8772344664684079,0.8888849719393845,0.5226067314252119,0.48562210521596527,0.5127472218924265,0.8031481237174956,0.7920893433123574,0.8450728553772225,0.8405072643877188,0.9259160210769067,0.9361022646405314,0.013195931295771445,0.0003306130568679088,0.008322887141235157,0.832468187839382,0.36336754892374784,69,0.8374544305071304,0.36437421676058024,0.8328000179594461,0.36947114159445715
opened_later_half,c4,1,2,191,0.12326504782412617,1,0.10288061604395618,0.10288061604395501,0.19143910766266684,0.9488739211860988,1.11707916225711,0.0,1.0,1.0,0.9018096652106062,0.8679068953327108,0.9081489236029294,0.04867677663157127,0.00015539014596921668,0.00464840839252831,0.04867677663157127,0.00015539014596921668,0.00464840839252831,0.4637702342180246,0.1396845984511217,0.10804076252458682,0.2342426736271455,0.16305859213837842,0.16495476902365513,0.8328189125384455,0.76184975273894,0.7910580441563794,0.5441791280118496,0.46202757890397655,0.552116238632481,0.837364190119048,0.8278844226393569,0.7750064035055305,0.866384549281796,0.763683780938348,0.8267250771340717,0.011902706559410663,0.05127628696995971,0.15190163899240341,0.8476555803209923,0.33483241894768245,67,0.8363003228076797,0.3521639961447454,0.8452118756592404,0.31027634500348106
