branch,branch_label,exact_flow_mean,exact_positive_fraction,n_events,seed,seed_flow_mean,seed_positive_fraction,sibling_flow_mean,sibling_positive_fraction,time_flow_mean,time_positive_fraction,topology_flow_mean,topology_positive_fraction
0,c2,0.0785172659658348,0.6666666666666666,63,97,0.007652232515974807,0.5245901639344263,0.006850861039046384,0.5238095238095238,0.02775963759817911,0.576271186440678,0.014526182987786133,0.5079365079365079
0,c2,0.07069149358661359,0.62,50,98,-0.004126780200214364,0.5,-0.06503234163211762,0.44,0.0030840739137570463,0.4444444444444444,0.014122066677300694,0.52
0,c2,0.053600524999150016,0.6481481481481481,54,99,0.021785922523198043,0.5094339622641509,-0.07381298661210794,0.5370370370370371,0.028191466863228175,0.6346153846153846,0.015665281688693838,0.48148148148148145
1,c4,0.02201324211575002,0.6274509803921569,51,0,0.023787453439428938,0.58,-0.006562813328876153,0.5490196078431373,0.03564926777793578,0.5,0.009201807103019991,0.5098039215686274
1,c4,0.059278707573301004,0.6923076923076923,65,1,0.037726123479393164,0.65,-0.034611232152946245,0.49230769230769234,0.0015714896641275576,0.4918032786885246,0.00369463183208251,0.38461538461538464
1,c4,0.10623709438950145,0.7068965517241379,58,2,-0.0017612350111447467,0.45454545454545453,-0.013373869605578365,0.603448275862069,0.0241366515339457,0.5882352941176471,0.006835654930121501,0.46551724137931033
1,c4,-0.00415281138473635,0.5,50,3,0.03834754711366118,0.5869565217391305,0.049199590393397157,0.54,0.0012410182113302855,0.5681818181818182,0.023521795395380175,0.54
1,c4,0.06936993620161384,0.7049180327868853,61,4,0.024751240155736254,0.6964285714285714,0.007982472907575746,0.5901639344262295,0.03166969268110398,0.5636363636363636,0.0015083729386897032,0.4426229508196721
1,c4,0.06252461922400175,0.6206896551724138,58,5,0.03090954787414829,0.6274509803921569,0.044246973689383066,0.5862068965517241,0.02361275640461879,0.4716981132075472,0.030034569205008573,0.5517241379310345
1,c4,0.10013652133954691,0.746031746031746,63,6,0.054036279942265904,0.6607142857142857,0.0442304110087734,0.49206349206349204,0.01828672184464982,0.543859649122807,0.012999900885574811,0.49206349206349204
1,c4,0.09743910440415839,0.8032786885245902,61,7,0.036234274502951386,0.6545454545454545,0.06766167703778839,0.6065573770491803,0.0033183156232008074,0.46296296296296297,0.01702562575054698,0.47540983606557374
1,c4,0.06473643744368444,0.6666666666666666,57,8,0.002262990222106558,0.49056603773584906,0.03123959251506304,0.6491228070175439,0.01524474133606002,0.5094339622641509,0.012191909341688966,0.5614035087719298
1,c4,0.04855901414986347,0.6206896551724138,58,9,-0.01764528452849992,0.42592592592592593,0.029075759376782463,0.5344827586206896,0.0514649541953883,0.5849056603773585,0.0410034604402015,0.4827586206896552
1,c4,0.04415031771840723,0.65,60,10,0.005929983627346338,0.4909090909090909,-0.03016799458085518,0.45,0.01565972020670258,0.5892857142857143,0.03694717221365286,0.6666666666666666
