cohort,grid_A,metric,median,q25,q75,n
holdout,0.15,local_time_ara,0.8298893023845391,0.7663451833888413,0.8401388888888887,10
holdout,0.15,local_time_rate,0.7134289568345336,0.6220394736842112,0.7270833333333331,10
holdout,0.15,log_rpl13a_concentration_change,-0.014129792353535025,-0.047759775213523786,0.005978910852332156,10
holdout,0.15,log_rpl13a_total_change,0.044894616238082725,-0.0024592737409781917,0.13117430219429776,10
holdout,0.15,log_size_change,0.08382507192421668,0.040103234709814,0.13281383634832447,10
holdout,0.2,local_time_ara,0.8637246164882458,0.759083008898777,0.8758808934664926,12
holdout,0.2,local_time_rate,0.7609333333333326,0.6166666666666673,0.7797362110311749,12
holdout,0.2,log_rpl13a_concentration_change,-0.007314664605000473,-0.02876581134392319,0.043376961150239556,12
holdout,0.2,log_rpl13a_total_change,0.056632033162496404,0.04062062267182207,0.1250323443000999,12
holdout,0.2,log_size_change,0.08694405930945832,0.04134148051317331,0.14367320772619738,12
holdout,0.25,local_time_ara,0.8463590745467484,0.7879464285714287,0.886695132393409,12
holdout,0.25,local_time_rate,0.7354586466165416,0.6562500000000002,0.7971875000000004,12
holdout,0.25,log_rpl13a_concentration_change,0.004161539334892739,-0.022717215809647796,0.05829471422822524,12
holdout,0.25,log_rpl13a_total_change,0.06281422174531638,0.04746918098335924,0.1288349275639108,12
holdout,0.25,log_size_change,0.07808974542250138,0.04485245191495935,0.13559941762593258,12
holdout,0.3,local_time_ara,0.8452286955188087,0.7701648351648356,0.8897742363877817,12
holdout,0.3,local_time_rate,0.7358187134502924,0.6319444444444448,0.8014388489208624,12
holdout,0.3,log_rpl13a_concentration_change,0.022881108354739443,-0.03671805486883869,0.05024182668426794,12
holdout,0.3,log_rpl13a_total_change,0.08179299543065821,0.05361538610748011,0.1323178717496624,12
holdout,0.3,log_size_change,0.07958146701813432,0.036400810537406264,0.10369004408896006,12
holdout,0.35,local_time_ara,0.8444071693203368,0.776056338028169,0.8793575697211156,12
holdout,0.35,local_time_rate,0.7361777777777773,0.6358695652173912,0.7847721822541969,12
holdout,0.35,log_rpl13a_concentration_change,5.981847886117435e-05,-0.06740803932053331,0.050757875284045254,12
holdout,0.35,log_rpl13a_total_change,0.07592281444658017,0.04481885717332894,0.12535332434837765,12
holdout,0.35,log_size_change,0.08061780475787857,0.06035529932228448,0.10495399801672273,12
holdout,0.4,local_time_ara,0.8472222222222223,0.7675388677958821,0.8993083412648917,12
holdout,0.4,local_time_rate,0.7388888888888889,0.6250208855472005,0.8233928057553941,12
holdout,0.4,log_rpl13a_concentration_change,-0.023352197642452912,-0.040093946776933495,0.014528540256404343,12
holdout,0.4,log_rpl13a_total_change,0.0440635467895885,-0.013367723163334528,0.11096339239957215,12
holdout,0.4,log_size_change,0.08640235260106381,0.04648286244367036,0.10888130530424463,12
holdout,0.45,local_time_ara,0.8417519031817295,0.7799412393162395,0.9037556571715347,12
holdout,0.45,local_time_rate,0.7292084377610697,0.6520833333333333,0.826139088729015,12
holdout,0.45,log_rpl13a_concentration_change,-0.014356822364928384,-0.06305537675687213,0.009584364824994068,12
holdout,0.45,log_rpl13a_total_change,0.035357755678899205,0.005111264411414707,0.08395976956075595,12
holdout,0.45,log_size_change,0.06436594322551224,0.034648834765056175,0.09638043577139545,12
holdout,0.5,local_time_ara,0.8605089791138001,0.7920955882352945,0.9188020255271907,12
holdout,0.5,local_time_rate,0.7563700918964071,0.6562500000000006,0.851618705035969,12
holdout,0.5,log_rpl13a_concentration_change,-0.008671698191829582,-0.07553731315332299,0.021367498948571904,12
holdout,0.5,log_rpl13a_total_change,0.027636871242542296,-0.03431077745815026,0.1001373639681231,12
holdout,0.5,log_size_change,0.08074312866115793,-0.008755369338638817,0.09836203697491325,12
holdout,0.55,local_time_ara,0.8506940513371072,0.7989889705882365,0.9287284961154267,12
holdout,0.55,local_time_rate,0.7417188805346699,0.6656250000000016,0.8682853717026369,12
holdout,0.55,log_rpl13a_concentration_change,-0.022791813869547588,-0.05539459154252487,0.012858366038269804,12
holdout,0.55,log_rpl13a_total_change,0.007243904169348442,-0.031214901948457267,0.08620159241240066,12
holdout,0.55,log_size_change,0.04667191473654761,-0.024034986012986752,0.07608525092460755,12
holdout,0.6,local_time_ara,0.8387042584763599,0.8113429631075548,0.9386549667036627,12
holdout,0.6,local_time_rate,0.7270000000000059,0.6843358395989985,0.8849520383693046,12
holdout,0.6,log_rpl13a_concentration_change,-0.03996551684455056,-0.04943704615363013,0.017446943087288645,12
holdout,0.6,log_rpl13a_total_change,0.01869364771383377,-0.025541137217684102,0.0707160186222228,12
holdout,0.6,log_size_change,0.050859084776920124,-0.02845007894154554,0.06956443716812488,12
holdout,0.65,local_time_ara,0.8641544117647071,0.7959830530071358,0.9322985527368888,12
holdout,0.65,local_time_rate,0.7638888888888906,0.661372180451128,0.8753597122302167,12
holdout,0.65,log_rpl13a_concentration_change,-0.03779059855659758,-0.06573459536299567,-0.0006161763586144779,12
holdout,0.65,log_rpl13a_total_change,0.03171574624343634,-0.02353126904941759,0.056573163860483146,12
holdout,0.65,log_size_change,0.0530954705937771,0.005786322084176644,0.09456218790649387,12
holdout,0.7,local_time_ara,0.8776470588235309,0.817647058823527,0.9319405317984494,12
holdout,0.7,local_time_rate,0.7888888888888914,0.6916666666666631,0.8736402877697843,12
holdout,0.7,log_rpl13a_concentration_change,-0.05007515048818824,-0.07366806711680057,-0.008377341138313097,12
holdout,0.7,log_rpl13a_total_change,0.014441227979838765,-0.02114879678457321,0.08447582889511013,12
holdout,0.7,log_size_change,0.08295286577898163,0.034394879897861524,0.12005829329377586,12
holdout,0.75,local_time_ara,0.9064704555805683,0.8204818584325175,0.9243091559451593,12
holdout,0.75,local_time_rate,0.8321342925659555,0.69605263157894,0.861632988721802,12
holdout,0.75,log_rpl13a_concentration_change,-0.06240899202521253,-0.10146920387175046,-0.02882869799893822,12
holdout,0.75,log_rpl13a_total_change,0.004476117781092353,-0.02722487394737682,0.05860093543384844,12
holdout,0.75,log_size_change,0.0657616347969539,0.02976494693360658,0.15339782897744111,12
holdout,0.8,local_time_ara,0.8988143055158146,0.8255304467828172,0.9370302287581735,12
holdout,0.8,local_time_rate,0.8174136690647533,0.7039473684210504,0.8820175438596556,12
holdout,0.8,log_rpl13a_concentration_change,-0.06736216158917285,-0.10438321833063527,-0.016803357088299057,12
holdout,0.8,log_rpl13a_total_change,0.009338255859081206,-0.05535204566479554,0.021755540011947766,12
holdout,0.8,log_size_change,0.07096793565055161,0.024923848545085506,0.15475776870464805,12
holdout,0.85,local_time_ara,0.8948567151873988,0.8241636029411746,0.9261445565324432,12
holdout,0.85,local_time_rate,0.8110694444444451,0.7020833333333306,0.8640333333333258,12
holdout,0.85,log_rpl13a_concentration_change,-0.0519464600614644,-0.1193880046646171,0.01892491578688666,12
holdout,0.85,log_rpl13a_total_change,-0.02049416068308559,-0.04794991990490677,0.025202877196934467,12
holdout,0.85,log_size_change,0.05521806463671841,0.009120545829315888,0.15191222733818838,12
holdout,0.9,local_time_ara,0.8899621971475995,0.8409048202614368,0.9217979852491525,12
holdout,0.9,local_time_rate,0.8137263157894716,0.7270833333333317,0.858959899749387,12
holdout,0.9,log_rpl13a_concentration_change,-0.06419283960692056,-0.09646743097402852,0.036056795349888114,12
holdout,0.9,log_rpl13a_total_change,-0.015227070074147184,-0.057698858258063944,0.06241415125235522,12
holdout,0.9,log_size_change,0.04489879334897197,0.0016106408721057912,0.13731337050234216,12
holdout,0.95,local_time_ara,0.8792801196051978,0.8560395960754317,0.9229860728109496,12
holdout,0.95,local_time_rate,0.790850000000002,0.7515194235588959,0.8628008093525166,12
holdout,0.95,log_rpl13a_concentration_change,-0.03467815953759068,-0.07532232790038376,0.03247190590507628,12
holdout,0.95,log_rpl13a_total_change,-0.02059686528407089,-0.04070560550393182,0.08599817784282839,12
holdout,0.95,log_size_change,0.0568172346113837,0.020396564316343107,0.10073280965748627,12
holdout,1.0,local_time_ara,0.8819444444444471,0.8348339018843369,0.9525056095736707,12
holdout,1.0,local_time_rate,0.7888888888888934,0.7182971014492696,0.9093181818181788,12
holdout,1.0,log_rpl13a_concentration_change,-0.05581097535912531,-0.0772394093220284,0.005945485340352738,12
holdout,1.0,log_rpl13a_total_change,-0.006325305873324534,-0.039696295451148764,0.05672824517111319,12
holdout,1.0,log_size_change,0.056308820610592905,0.019599260935124395,0.08816408058698796,12
holdout,1.05,local_time_ara,0.8940257352941183,0.8369499269005802,0.9813292197605472,12
holdout,1.05,local_time_rate,0.8097222222222233,0.7211050724637611,0.9763352272727257,12
holdout,1.05,log_rpl13a_concentration_change,-0.04145604173685109,-0.09745004171473509,-0.035076221126137154,12
holdout,1.05,log_rpl13a_total_change,-0.0036232496682468036,-0.02026167080448389,0.03591606817624581,12
holdout,1.05,log_size_change,0.06491959975123476,0.016028673322925138,0.084786227614255,12
holdout,1.1,local_time_ara,0.9382090336134468,0.8581481481481426,0.9997163272452202,12
holdout,1.1,local_time_rate,0.88737373737374,0.7539855072463681,1.014978195488731,12
holdout,1.1,log_rpl13a_concentration_change,-0.08657332891422222,-0.11176151525715675,-0.019408616885135187,12
holdout,1.1,log_rpl13a_total_change,0.006478089267775458,-0.040524340500639355,0.07649900914616048,12
holdout,1.1,log_size_change,0.06120717836718751,0.023960497738112894,0.14588528763473552,12
holdout,1.15,local_time_ara,0.9442095588235292,0.8801069216446239,0.9855620004497466,12
holdout,1.15,local_time_rate,0.9013888888888881,0.7868659420289812,0.9772318181818185,12
holdout,1.15,log_rpl13a_concentration_change,-0.08089714985894406,-0.11025138830754541,-0.029205916015878415,12
holdout,1.15,log_rpl13a_total_change,0.008845144484264867,-0.0505275295841664,0.09279790916472222,12
holdout,1.15,log_size_change,0.06878074778233305,0.027771241836627464,0.1695661681479951,12
holdout,1.2,local_time_ara,0.9227820614522839,0.8961020728500835,0.9827240896358543,12
holdout,1.2,local_time_rate,0.8722222222222306,0.8141908212560385,0.9712121212121213,12
holdout,1.2,log_rpl13a_concentration_change,-0.06381450366568432,-0.14886767691503747,-0.002544799902680633,12
holdout,1.2,log_rpl13a_total_change,-0.022912146504781253,-0.04432027637110399,0.07906434389940709,12
holdout,1.2,log_size_change,0.0725980368410824,0.0317695565083934,0.14854617908548712,12
holdout,1.25,local_time_ara,0.9475738396624436,0.9120574905455161,0.9787027310924399,12
holdout,1.25,local_time_rate,0.9063333333333268,0.8395272912105153,1.0009469696969737,12
holdout,1.25,log_rpl13a_concentration_change,-0.05165949733274569,-0.10851920024788195,0.02605921627929761,12
holdout,1.25,log_rpl13a_total_change,0.012993134279500315,-0.05981406299005468,0.07218313835033827,12
holdout,1.25,log_size_change,0.06152170649972821,0.01735474116380662,0.11830502521580986,12
holdout,1.3,local_time_ara,0.9456001554519176,0.9156536119672276,1.0105567226890773,12
holdout,1.3,local_time_rate,0.9035555555555493,0.8496402877697877,1.0491228070175513,12
holdout,1.3,log_rpl13a_concentration_change,0.00389149103999269,-0.1043688621520913,0.04875327832876723,12
holdout,1.3,log_rpl13a_total_change,0.008484158635879775,-0.05399791770249901,0.11028284112263861,12
holdout,1.3,log_size_change,0.0595865615956889,0.006850939960332345,0.11096582066658418,12
holdout,1.35,local_time_ara,0.965394226846187,0.9181809807256291,1.0196516106442628,12
holdout,1.35,local_time_rate,0.9425120772946886,0.85732913669065,1.0404166666666779,12
holdout,1.35,log_rpl13a_concentration_change,0.027549623469640516,-0.07915904982047361,0.06999618933168396,12
holdout,1.35,log_rpl13a_total_change,0.028061925850031748,-0.006020952861894824,0.13822539931831604,12
holdout,1.35,log_size_change,0.08042236554712363,0.00830877574018779,0.09184003230938055,12
holdout,1.4,local_time_ara,0.9926458588331295,0.9240075798250981,1.0303054942743182,12
holdout,1.4,local_time_rate,0.9946859903381635,0.8680965002434122,1.0642545454545462,12
holdout,1.4,log_rpl13a_concentration_change,0.044221366629311726,-0.05221989836405902,0.08391328985662475,12
holdout,1.4,log_rpl13a_total_change,0.09137498657001086,0.01724330474349467,0.13493559259819515,12
holdout,1.4,log_size_change,0.0739128390183239,0.03575980360164442,0.07995813779280181,12
holdout,1.45,local_time_ara,1.0227973426212622,1.0162725477042351,1.039066339837131,12
holdout,1.45,local_time_rate,1.0610066833751053,1.0381521739130524,1.1342736842105297,12
holdout,1.45,log_rpl13a_concentration_change,0.05120905069701412,-0.027073301577663196,0.07490873427708178,12
holdout,1.45,log_rpl13a_total_change,0.07935722947530238,0.05329419383540291,0.11612049578872564,12
holdout,1.45,log_size_change,0.06397394838099632,0.032256433447869014,0.08036749541306609,12
holdout,1.5,local_time_ara,1.0355392156862722,1.0066488130046496,1.0814935064935076,12
holdout,1.5,local_time_rate,1.0737812911725904,1.019875000000011,1.215277777777777,12
holdout,1.5,log_rpl13a_concentration_change,0.035104813247757494,-0.023524239370593253,0.07611189666146242,12
holdout,1.5,log_rpl13a_total_change,0.07057138190377812,0.016999551717010463,0.1437872456226933,12
holdout,1.5,log_size_change,0.06747414696377611,0.026634386841007787,0.08551665136185688,12
holdout,1.55,local_time_ara,1.036134453781513,0.9753533464763369,1.1195990197779289,12
holdout,1.55,local_time_rate,1.0803030303030308,0.9543375000000048,1.30440821256038,12
holdout,1.55,log_rpl13a_concentration_change,-0.0019432105666426606,-0.04965359696578281,0.0917441036183782,12
holdout,1.55,log_rpl13a_total_change,0.0581277989704378,0.014549027989653681,0.0926136461122955,12
holdout,1.55,log_size_change,0.049001430477920375,0.014003816328600434,0.07908839318047114,12
holdout,1.6,local_time_ara,1.0558823529411776,0.9559512253440026,1.1630514444207174,12
holdout,1.6,local_time_rate,1.1303030303030326,0.9162499999999962,1.402777777777772,12
holdout,1.6,log_rpl13a_concentration_change,-0.009910275802121494,-0.06544634250267725,0.09452506599600902,12
holdout,1.6,log_rpl13a_total_change,0.05204459363000576,-0.007723190199238408,0.10904739992971657,12
holdout,1.6,log_size_change,0.043773235330338375,0.028901873048805662,0.07751241569597675,12
holdout,1.65,local_time_ara,1.0720529470529467,0.9793645697575375,1.1558847402597396,12
holdout,1.65,local_time_rate,1.1805555555555545,0.9786357913669046,1.3798611111111079,12
holdout,1.65,log_rpl13a_concentration_change,-0.011207727010583108,-0.05485277693620062,0.07526716228169855,12
holdout,1.65,log_rpl13a_total_change,0.04563682126063774,-0.0016575564261335392,0.12479282350280752,12
holdout,1.65,log_size_change,0.06734059621696807,0.023855768682296132,0.09778265169567749,12
holdout,1.7,local_time_ara,1.153756703078451,1.0275296658099138,1.1910885167464111,12
holdout,1.7,local_time_rate,1.4555555555555553,1.058704545454544,1.5458333333333274,12
holdout,1.7,log_rpl13a_concentration_change,0.027978330136788035,-0.05233948847455345,0.07805377236215899,12
holdout,1.7,log_rpl13a_total_change,0.06483909259769935,-0.0009652216651557834,0.17216547838018106,12
holdout,1.7,log_size_change,0.06435139041363214,0.03031365091874797,0.1231940461316065,12
holdout,1.75,local_time_ara,1.1958943575679757,1.0543466922320353,1.253674392886159,12
holdout,1.75,local_time_rate,1.5416666666666639,1.1182765151515146,1.742300724637678,12
holdout,1.75,log_rpl13a_concentration_change,0.02120072751793701,-0.05752930568426094,0.11518199222041886,12
holdout,1.75,log_rpl13a_total_change,0.11977982136467309,0.06028676758303822,0.1961620703584449,12
holdout,1.75,log_size_change,0.10447007637747383,0.06526539202764958,0.14938573444359102,12
holdout,1.8,local_time_ara,1.2401315789473677,1.10000133001783,1.2953306235748978,12
holdout,1.8,local_time_rate,1.6944444444444406,1.2370999999999985,1.8768115942029007,12
holdout,1.8,log_rpl13a_concentration_change,0.07320393562475676,-0.009703072540488265,0.13726443476431638,12
holdout,1.8,log_rpl13a_total_change,0.1956110759450067,0.05837459068187352,0.27789142873027506,12
holdout,1.8,log_size_change,0.10152203007789504,0.08401098894686501,0.19899921765694223,12
holdout,1.85,local_time_ara,1.3141233766233753,1.1633634792249152,1.3481899481760664,10
holdout,1.85,local_time_rate,1.9513888888888833,1.5154056390977497,2.161330935251796,10
holdout,1.85,log_rpl13a_concentration_change,0.10345561485314592,0.06974602004816959,0.14329177808688015,10
holdout,1.85,log_rpl13a_total_change,0.2581590077437616,0.15354846283567566,0.3005088882993844,10
holdout,1.85,log_size_change,0.12462432592936355,0.09663147395693192,0.1732626096303678,10
holdout,1.9,local_time_ara,1.3141494144568588,1.2550822187943496,1.409202118495252,7
holdout,1.9,local_time_rate,1.9338129496402896,1.7719000000000027,2.527777777777777,7
holdout,1.9,log_rpl13a_concentration_change,0.1607536704054827,0.06107700512543194,0.16970801606759356,7
holdout,1.9,log_rpl13a_total_change,0.3032043218907937,0.24788848599762162,0.33707574389418976,7
holdout,1.9,log_size_change,0.19225667863730478,0.14118073623807278,0.267865879398197,7
holdout,1.95,local_time_ara,,,,0
holdout,1.95,local_time_rate,,,,0
holdout,1.95,log_rpl13a_concentration_change,,,,0
holdout,1.95,log_rpl13a_total_change,,,,0
holdout,1.95,log_size_change,,,,0
