dataset,cohort,experiment,cell_id,interval_index,intervals_observed,maturity_mid_A,life_third,division_interval_hours,local_time_rate,local_time_ara,log_size_change,log_rpl13a_concentration_change,log_rpl13a_total_change
mixed-GFP cohort,external,Experiment_2,cell_1.25,11,31,0.6774193548387097,middle,1.0,0.7099236641221369,0.8303571428571426,-0.0431721830165367,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,12,31,0.7419354838709677,middle,0.6666666666666998,0.4732824427481148,0.6424870466321457,-0.05327323877612935,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,13,31,0.8064516129032258,middle,1.0,0.7099236641221369,0.8303571428571426,0.08027470423767845,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,14,31,0.8709677419354839,middle,1.3333333333333002,0.946564885496159,0.9725490196078304,0.05905632536822523,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,15,31,0.935483870967742,middle,1.0,0.7099236641221369,0.8303571428571426,-0.0007499093085906943,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,16,31,1.0,middle,1.3333333333333002,0.946564885496159,0.9725490196078304,-0.012075628516954122,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,17,31,1.064516129032258,middle,1.0,0.7099236641221369,0.8303571428571426,-0.00838738677675655,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,18,31,1.129032258064516,middle,1.0,0.7099236641221369,0.8303571428571426,0.06771590308758821,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,19,31,1.1935483870967742,middle,1.0,0.7099236641221369,0.8303571428571426,-0.09803303565442945,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,20,31,1.2580645161290323,middle,1.0,0.7099236641221369,0.8303571428571426,0.02069982491511501,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,21,31,1.3225806451612903,middle,1.3333333333333997,0.9465648854962296,0.9725490196078677,-0.008930360439127734,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,22,31,1.3870967741935485,late,1.3333333333333002,0.946564885496159,0.9725490196078304,0.14631978329765108,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,23,31,1.4516129032258065,late,1.0,0.7099236641221369,0.8303571428571426,0.0013468069626043978,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,24,31,1.5161290322580645,late,1.3333333333333002,0.946564885496159,0.9725490196078304,0.11823155708941968,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,25,31,1.5806451612903225,late,1.0,0.7099236641221369,0.8303571428571426,-0.0318933682939186,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,26,31,1.6451612903225805,late,1.3333333333333997,0.9465648854962296,0.9725490196078677,-0.02026568357662406,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,27,31,1.7096774193548387,late,1.3333333333333002,0.946564885496159,0.9725490196078304,0.06699611849256736,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,28,31,1.7741935483870968,late,1.6666666666666998,1.1832061068702517,1.0839160839160935,-0.04703912577520802,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,29,31,1.8387096774193548,late,2.0,1.4198473282442738,1.1735015772870658,0.046155079133195324,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,30,31,1.903225806451613,late,3.6666666666666003,2.6030534351144548,1.4449152542372805,0.2535720903694526,,
mixed-GFP cohort,external,Experiment_2,cell_1.25,31,31,1.967741935483871,late,6.3333333333334,4.496183206106914,1.636111111111114,0.3813061793598838,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,1,29,0.034482758620689655,early,1.0,0.7499999999999994,0.8571428571428568,-0.0016524444061337814,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,2,29,0.10344827586206896,early,1.0,0.7499999999999994,0.8571428571428568,0.09861235273894338,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,3,29,0.1724137931034483,early,1.33333333333333,0.9999999999999967,0.9999999999999983,0.16196932318299564,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,4,29,0.24137931034482757,early,1.0000000000000004,0.7499999999999998,0.857142857142857,-0.04119376020680509,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,5,29,0.3103448275862069,early,0.6666666666666696,0.5000000000000018,0.6666666666666683,-0.06115044851850303,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,6,29,0.3793103448275862,early,1.3333333333333304,0.999999999999997,0.9999999999999986,-0.03446965669343706,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,7,29,0.4482758620689655,early,0.6666666666666696,0.5000000000000018,0.6666666666666683,0.13127606628477254,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,8,29,0.5172413793103449,early,1.0,0.7499999999999994,0.8571428571428568,0.09177007141837303,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,9,29,0.5862068965517242,early,1.0,0.7499999999999994,0.8571428571428568,0.09757500275670199,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,10,29,0.6551724137931034,early,1.0,0.7499999999999994,0.8571428571428568,-0.17787758610918353,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,11,29,0.7241379310344828,middle,1.0,0.7499999999999994,0.8571428571428568,0.0466160076557927,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,12,29,0.7931034482758621,middle,1.0,0.7499999999999994,0.8571428571428568,0.08754864908014731,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,13,29,0.8620689655172413,middle,1.0,0.7499999999999994,0.8571428571428568,0.024079952421054165,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,14,29,0.9310344827586208,middle,1.3333333333333002,0.9999999999999744,0.9999999999999872,0.02737948994687251,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,15,29,1.0,middle,1.0,0.7499999999999994,0.8571428571428568,-0.02449970670606171,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,16,29,1.0689655172413794,middle,1.0,0.7499999999999994,0.8571428571428568,0.06303218048578582,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,17,29,1.1379310344827585,middle,1.0,0.7499999999999994,0.8571428571428568,-0.02980184417492583,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,18,29,1.206896551724138,middle,1.3333333333333997,1.0000000000000488,1.0000000000000244,0.1317478157849884,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,19,29,1.2758620689655173,middle,1.0,0.7499999999999994,0.8571428571428568,-0.12516311808110156,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,20,29,1.3448275862068966,late,1.3333333333333002,0.9999999999999744,0.9999999999999872,0.012699654107237088,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,21,29,1.4137931034482758,late,1.0,0.7499999999999994,0.8571428571428568,0.1158105063152875,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,22,29,1.4827586206896552,late,1.6666666666666998,1.250000000000024,1.1111111111111205,-0.053021451351962325,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,23,29,1.5517241379310345,late,1.0,0.7499999999999994,0.8571428571428568,0.027797098110839864,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,24,29,1.6206896551724137,late,0.3333333333333002,0.24999999999997494,0.39999999999996794,0.09729065793099055,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,25,29,1.6896551724137931,late,2.0,1.499999999999999,1.1999999999999995,0.01375460107632185,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,26,29,1.7586206896551724,late,4.3333333333333,3.2499999999999725,1.5294117647058794,0.10747703930587181,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,27,29,1.8275862068965516,late,2.3333333333333997,1.7500000000000484,1.2727272727272856,0.001251099916629293,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,28,29,1.896551724137931,late,2.3333333333333,1.7499999999999738,1.2727272727272658,0.09964276485001404,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,29,29,1.9655172413793105,late,2.6666666666667,2.000000000000023,1.3333333333333384,0.07414031690872988,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,1,20,0.05,early,1.0,0.65934065934066,0.7947019867549673,0.02782388815132466,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,2,20,0.15000000000000002,early,1.0,0.65934065934066,0.7947019867549673,0.060227643120978995,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,3,20,0.25,early,1.0,0.65934065934066,0.7947019867549673,0.03944874146791377,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,4,20,0.35,early,1.0,0.65934065934066,0.7947019867549673,0.010933498967757763,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,5,20,0.45,early,1.0,0.65934065934066,0.7947019867549673,0.08932445274621523,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,6,20,0.55,early,1.0,0.65934065934066,0.7947019867549673,-0.06544745806616037,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,7,20,0.6499999999999999,early,1.0,0.65934065934066,0.7947019867549673,0.014444890943908984,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,8,20,0.75,middle,1.0,0.65934065934066,0.7947019867549673,-0.05989813865227199,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,9,20,0.8500000000000001,middle,1.0,0.65934065934066,0.7947019867549673,0.0896827032228817,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,10,20,0.95,middle,1.3333333333333002,0.8791208791208582,0.9356725146198712,0.0791741119124026,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,11,20,1.05,middle,1.3333333333333997,0.8791208791209237,0.9356725146199083,-0.1245839775743371,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,12,20,1.15,middle,1.3333333333333002,0.8791208791208582,0.9356725146198712,0.2362851562404178,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,13,20,1.25,middle,1.3333333333333002,0.8791208791208582,0.9356725146198712,-0.06120765110334977,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,14,20,1.35,late,1.3333333333333997,0.8791208791209237,0.9356725146199083,-0.02985294680487143,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,15,20,1.45,late,1.6666666666666003,1.0989010989010564,1.0471204188481482,0.022888905102367997,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,16,20,1.55,late,2.0,1.31868131868132,1.1374407582938393,0.15505352741430672,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,17,20,1.65,late,2.3333333333333997,1.5384615384615838,1.2121212121212264,0.07545057867350645,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,18,20,1.75,late,2.6666666666666003,1.7582417582417165,1.2749003984063636,0.032499933586731505,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,19,20,1.85,late,2.3333333333333997,1.5384615384615838,1.2121212121212264,-0.07267249812375615,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,20,20,1.95,late,3.6666666666666003,2.4175824175823766,1.4147909967845589,0.19756472441673578,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,1,9,0.1111111111111111,early,1.0,0.75,0.8571428571428571,0.14448650075405636,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,2,9,0.3333333333333333,early,1.33333333333333,0.9999999999999974,0.9999999999999988,-0.10425581640454584,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,3,9,0.5555555555555556,early,1.0,0.75,0.8571428571428571,0.05423324684099139,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,4,9,0.7777777777777777,middle,1.3333333333333397,1.0000000000000049,1.0000000000000024,-0.010010133970770984,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,5,9,1.0,middle,1.0,0.75,0.8571428571428571,-0.04264706208014635,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,6,9,1.2222222222222223,middle,1.3333333333333304,0.9999999999999978,0.9999999999999989,0.06306104632690337,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,7,9,1.4444444444444444,late,1.3333333333333304,0.9999999999999978,0.9999999999999989,0.05885457433031228,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,8,9,1.6666666666666665,late,1.3333333333333393,1.0000000000000044,1.0000000000000022,0.21680377877269785,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,9,9,1.8888888888888888,late,2.3333333333333304,1.7499999999999978,1.272727272727272,-0.06013368802594334,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,1,32,0.03125,early,1.33333333333333,1.0158730158730134,1.0078740157480304,0.016454280247896177,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,2,32,0.09375,early,1.0,0.7619047619047619,0.8648648648648648,0.07426871170623477,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,3,32,0.15625,early,1.0,0.7619047619047619,0.8648648648648648,-0.009976441277651,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,4,32,0.21875,early,1.0000000000000004,0.7619047619047622,0.864864864864865,-0.024573876230761623,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,5,32,0.28125,early,1.0,0.7619047619047619,0.8648648648648648,0.08647037722471346,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,6,32,0.34375,early,1.3333333333333393,1.0158730158730205,1.007874015748034,0.026433264108183172,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,7,32,0.40625,early,0.6666666666666607,0.5079365079365035,0.6736842105263119,0.09179059326445198,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,8,32,0.46875,early,1.0,0.7619047619047619,0.8648648648648648,-0.091307616177063,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,9,32,0.53125,early,1.0,0.7619047619047619,0.8648648648648648,0.12040850406003611,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,10,32,0.59375,early,0.9999999999999698,0.7619047619047389,0.86486486486485,0.03615355434595719,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,11,32,0.65625,early,1.0,0.7619047619047619,0.8648648648648648,0.06822189202742811,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,12,32,0.71875,middle,1.3333333333333997,1.0158730158730664,1.0078740157480564,-0.0723592327641031,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,13,32,0.78125,middle,1.6666666666666003,1.2698412698412194,1.1188811188810994,0.07428561291390176,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,14,32,0.84375,middle,1.3333333333333997,1.0158730158730664,1.0078740157480564,0.05540342132712457,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,15,32,0.90625,middle,1.0,0.7619047619047619,0.8648648648648648,-0.02134789535403655,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,16,32,0.96875,middle,1.0,0.7619047619047619,0.8648648648648648,0.014771301517024675,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,17,32,1.03125,middle,1.3333333333333002,1.0158730158729905,1.007874015748019,-0.012541637230477938,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,18,32,1.09375,middle,1.0,0.7619047619047619,0.8648648648648648,0.035731101649825056,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,19,32,1.15625,middle,1.3333333333333002,1.0158730158729905,1.007874015748019,0.05028991450292055,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,20,32,1.21875,middle,1.0,0.7619047619047619,0.8648648648648648,-0.039956662228440715,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,21,32,1.28125,middle,1.0,0.7619047619047619,0.8648648648648648,-0.0697274484201363,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,22,32,1.34375,late,1.3333333333333997,1.0158730158730664,1.0078740157480564,0.08380721527585445,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,23,32,1.40625,late,1.6666666666666003,1.2698412698412194,1.1188811188810994,0.03604303470876137,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,24,32,1.46875,late,1.0,0.7619047619047619,0.8648648648648648,0.11515728782083336,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,25,32,1.53125,late,1.3333333333333997,1.0158730158730664,1.0078740157480564,-0.0700021656554569,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,26,32,1.59375,late,1.3333333333333002,1.0158730158729905,1.007874015748019,0.0937562261921477,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,27,32,1.65625,late,1.3333333333333002,1.0158730158729905,1.007874015748019,-0.0159719497962285,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,28,32,1.71875,late,1.6666666666666998,1.269841269841295,1.1188811188811287,0.10786186100346933,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,29,32,1.78125,late,1.3333333333333002,1.0158730158729905,1.007874015748019,0.04628882316870769,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,30,32,1.84375,late,2.3333333333333997,1.7777777777778283,1.2800000000000131,-0.03855647825121326,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,31,32,1.90625,late,2.3333333333333,1.7777777777777526,1.2799999999999934,0.003976164399675575,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,32,32,1.96875,late,3.0,2.2857142857142856,1.391304347826087,0.11695963918596246,,
mixed-GFP cohort,external,Experiment_3,cell_1.30,1,5,0.2,early,1.0,0.7894736842105267,0.8823529411764709,-0.049350196517497245,,
mixed-GFP cohort,external,Experiment_3,cell_1.30,2,5,0.6000000000000001,early,1.33333333333333,1.0526315789473661,1.0256410256410244,0.08563788464340795,,
mixed-GFP cohort,external,Experiment_3,cell_1.30,3,5,1.0,middle,1.3333333333333401,1.0526315789473741,1.0256410256410282,-0.11913385191956492,,
mixed-GFP cohort,external,Experiment_3,cell_1.30,4,5,1.4,late,1.33333333333333,1.0526315789473661,1.0256410256410244,0.10225350400925884,,
mixed-GFP cohort,external,Experiment_3,cell_1.30,5,5,1.8,late,1.3333333333333304,1.0526315789473666,1.0256410256410249,0.1310571686057631,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,1,8,0.125,early,1.0,0.42105263157894735,0.5925925925925926,0.018779910673226513,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,2,8,0.375,early,1.0,0.42105263157894735,0.5925925925925926,-0.022340699091628644,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,3,8,0.625,early,1.66666666666667,0.7017543859649137,0.8247422680412382,-0.14360409236333377,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,4,8,0.875,middle,1.33333333333333,0.5614035087719284,0.7191011235955044,0.3087355319719796,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,5,8,1.125,middle,1.3333333333333304,0.5614035087719286,0.7191011235955046,-0.05864198569875508,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,6,8,1.375,late,2.3333333333333393,0.9824561403508797,0.9911504424778773,0.2283677215934456,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,7,8,1.625,late,4.00000000000003,1.6842105263158023,1.2549019607843173,0.21021472702597194,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,8,8,1.875,late,6.3333333333333,2.6666666666666528,1.4545454545454524,0.6694279072290225,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,1,20,0.05,early,1.0,0.6000000000000006,0.7500000000000006,0.09961570861568696,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,2,20,0.15000000000000002,early,1.0,0.6000000000000006,0.7500000000000006,-0.1661566346272784,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,3,20,0.25,early,1.0,0.6000000000000006,0.7500000000000006,0.2995645812357384,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,4,20,0.35,early,1.0,0.6000000000000006,0.7500000000000006,-0.1594224229350417,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,5,20,0.45,early,1.0,0.6000000000000006,0.7500000000000006,0.03388464120793518,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,6,20,0.55,early,1.0,0.6000000000000006,0.7500000000000006,0.1636941500805919,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,7,20,0.6499999999999999,early,1.3333333333333304,0.799999999999999,0.8888888888888884,-0.08278493476123192,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,8,20,0.75,middle,1.0,0.6000000000000006,0.7500000000000006,0.009892160829888814,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,9,20,0.8500000000000001,middle,1.3333333333333393,0.8000000000000044,0.8888888888888916,0.1963906558501099,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,10,20,0.95,middle,3.00000000000003,1.80000000000002,1.2857142857142907,0.01893716589726017,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,11,20,1.05,middle,1.3333333333333002,0.799999999999981,0.8888888888888772,0.10860203001858254,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,12,20,1.15,middle,1.6666666666666998,1.0000000000000209,1.0000000000000104,-0.10248797802671365,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,13,20,1.25,middle,1.3333333333333002,0.799999999999981,0.8888888888888772,-0.0575592340488799,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,14,20,1.35,late,1.6666666666666998,1.0000000000000209,1.0000000000000104,0.15777926092527067,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,15,20,1.45,late,1.6666666666666003,0.9999999999999613,0.9999999999999806,0.06315904125544937,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,16,20,1.55,late,2.0,1.2000000000000013,1.0909090909090915,0.061126042209606525,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,17,20,1.65,late,0.6666666666666998,0.4000000000000203,0.5714285714285922,-0.09488057944217633,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,18,20,1.75,late,2.3333333333333,1.3999999999999815,1.16666666666666,0.16564787439058665,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,19,20,1.85,late,2.6666666666667,1.6000000000000216,1.230769230769237,-0.0037433076634734923,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,20,20,1.95,late,5.3333333333333,3.1999999999999833,1.523809523809522,0.2890205664584068,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,1,17,0.058823529411764705,early,1.0,0.7083333333333333,0.8292682926829268,0.23539049181404745,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,2,17,0.1764705882352941,early,1.33333333333333,0.944444444444442,0.9714285714285701,-0.26842858819920995,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,3,17,0.29411764705882354,early,1.0,0.7083333333333333,0.8292682926829268,0.48631489937303934,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,4,17,0.4117647058823529,early,1.0000000000000004,0.7083333333333336,0.829268292682927,-0.22378916826427983,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,5,17,0.5294117647058824,early,1.0,0.7083333333333333,0.8292682926829268,0.09833913004752534,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,6,17,0.6470588235294118,early,1.0,0.7083333333333333,0.8292682926829268,0.2048305624199063,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,7,17,0.7647058823529411,middle,1.3333333333333393,0.9444444444444485,0.9714285714285735,0.0,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,8,17,0.8823529411764706,middle,1.0,0.7083333333333333,0.8292682926829268,0.17527505967916035,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,9,17,1.0,middle,1.0,0.7083333333333333,0.8292682926829268,-0.2208113991146025,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,10,17,1.1176470588235294,middle,1.0000000000000302,0.7083333333333547,0.8292682926829414,0.12128955415199819,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,11,17,1.2352941176470589,middle,1.3333333333333002,0.9444444444444209,0.971428571428559,-0.05257404631652139,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,12,17,1.3529411764705883,late,1.6666666666666998,1.180555555555579,1.0828025477707104,0.04406336018239466,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,13,17,1.4705882352941178,late,1.3333333333333002,0.9444444444444209,0.971428571428559,0.032897686822701916,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,14,17,1.588235294117647,late,1.3333333333333002,0.9444444444444209,0.971428571428559,-0.04335725567877416,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,15,17,1.7058823529411764,late,2.0,1.4166666666666665,1.1724137931034482,0.20960886877793689,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,16,17,1.8235294117647058,late,2.0,1.4166666666666665,1.1724137931034482,-0.025286552995885343,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,17,17,1.9411764705882353,late,3.6666666666667,2.5972222222222454,1.4440154440154476,0.17490286806268945,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,1,18,0.05555555555555555,early,1.0,0.6749999999999992,0.8059701492537308,-0.09919767594858962,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,2,18,0.16666666666666666,early,1.33333333333333,0.8999999999999966,0.9473684210526296,0.3571598727641264,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,3,18,0.2777777777777778,early,1.0,0.6749999999999992,0.8059701492537308,0.039372970927602224,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,4,18,0.38888888888888884,early,1.0000000000000004,0.6749999999999994,0.8059701492537309,-0.11330692341004069,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,5,18,0.5,early,1.0,0.6749999999999992,0.8059701492537308,0.14277598242160222,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,6,18,0.6111111111111112,early,1.6666666666666696,1.1250000000000004,1.058823529411765,0.04288956421758222,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,7,18,0.7222222222222222,middle,1.0,0.6749999999999992,0.8059701492537308,0.32052082432319495,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,8,18,0.8333333333333333,middle,1.6666666666666696,1.1250000000000004,1.058823529411765,-0.29258882335797404,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,9,18,0.9444444444444444,middle,1.0000000000000302,0.6750000000000195,0.8059701492537453,0.2521338966662228,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,10,18,1.0555555555555556,middle,1.3333333333333002,0.8999999999999765,0.9473684210526186,-0.2121189526964365,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,11,18,1.1666666666666667,middle,1.0,0.6749999999999992,0.8059701492537308,0.13589156375732891,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,12,18,1.2777777777777777,middle,1.3333333333333002,0.8999999999999765,0.9473684210526186,0.1484769190308242,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,13,18,1.3888888888888888,late,1.3333333333333997,0.9000000000000437,0.9473684210526557,-0.17523434808596677,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,14,18,1.5,late,1.3333333333333002,0.8999999999999765,0.9473684210526186,-0.07796154030148006,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,15,18,1.6111111111111112,late,1.6666666666666998,1.1250000000000209,1.058823529411774,0.21772348079730947,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,16,18,1.7222222222222223,late,2.3333333333333,1.5749999999999755,1.2233009708737792,-0.041758950143202016,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,17,18,1.8333333333333333,late,2.0,1.3499999999999983,1.1489361702127654,0.25378713700553035,,
mixed-GFP cohort,external,Experiment_3,cell_1.34,18,18,1.9444444444444444,late,3.6666666666667,2.475000000000019,1.4244604316546794,0.15920497425241206,,
mixed-GFP cohort,external,Experiment_3,cell_1.35,1,21,0.047619047619047616,early,1.33333333333333,0.9130434782608663,0.9545454545454528,0.06554310941286787,,
mixed-GFP cohort,external,Experiment_3,cell_1.35,2,21,0.14285714285714285,early,1.0,0.6847826086956514,0.8129032258064511,-0.31999530002039395,,
mixed-GFP cohort,external,Experiment_3,cell_1.35,3,21,0.23809523809523808,early,1.3333333333333401,0.9130434782608733,0.9545454545454566,0.11449532153281748,,
mixed-GFP cohort,external,Experiment_3,cell_1.35,4,21,0.3333333333333333,early,1.33333333333333,0.9130434782608663,0.9545454545454528,0.12868500724054718,,
