dataset,cohort,experiment,cell_id,generation_observation,observed_g1_count,hours_elapsed,lifespan_hours_observed,maturity_A,time_elapsed_B,time_remaining_B,time_shadow,te_ara_sum,size_um2,size_fold,size_ara,rpl13a_concentration,rpl13a_concentration_fold,rpl13a_concentration_ara,rpl13a_total,rpl13a_total_fold,rpl13a_total_ara
mixed-GFP cohort,external,Experiment_2,cell_1.26,16,30,15.3333333333333,38.6666666666667,1.0344827586206897,0.7931034482758597,1.2068965517241403,-0.24137931034483007,2.24137931034483,27.271836,1.5310952252975372,1.2098282277132049,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,17,30,16.3333333333333,38.6666666666667,1.103448275862069,0.8448275862068941,1.1551724137931059,-0.2586206896551748,2.258620689655175,29.046172,1.630709984555899,1.2397489606450753,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,18,30,17.3333333333333,38.6666666666667,1.1724137931034482,0.8965517241379285,1.1034482758620716,-0.2758620689655197,2.2758620689655196,28.193314,1.5828288367059045,1.2256552305840112,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,19,30,18.6666666666667,38.6666666666667,1.2413793103448276,0.9655172413793113,1.0344827586206886,-0.27586206896551635,2.275862068965516,32.163513,1.805723721098032,1.2871714399530074,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,20,30,19.6666666666667,38.6666666666667,1.3103448275862069,1.0172413793103456,0.9827586206896544,-0.2931034482758612,2.293103448275861,28.379571,1.5932856758926113,1.2287776010980365,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,21,30,21.0,38.6666666666667,1.3793103448275863,1.0862068965517233,0.9137931034482767,-0.293103448275863,2.293103448275863,28.74228,1.613648882024844,1.2347862737972053,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,22,30,22.0,38.6666666666667,1.4482758620689655,1.1379310344827576,0.8620689655172424,-0.31034482758620796,2.310344827586208,32.271346,1.811777680627178,1.2887062110992031,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,23,30,23.6666666666667,38.6666666666667,1.5172413793103448,1.2241379310344833,0.7758620689655167,-0.29310344827586143,2.293103448275861,30.604843,1.7182168808979619,1.2642235378439337,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,24,30,24.6666666666667,38.6666666666667,1.5862068965517242,1.2758620689655178,0.7241379310344822,-0.3103448275862064,2.3103448275862064,31.467503,1.7666483325631588,1.2771036432566398,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,25,30,25.0,38.6666666666667,1.6551724137931034,1.293103448275861,0.706896551724139,-0.36206896551724244,2.3620689655172424,34.682874,1.9471656686772423,1.3213818886205853,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,26,30,27.0,38.6666666666667,1.7241379310344827,1.39655172413793,0.6034482758620701,-0.3275862068965527,2.3275862068965525,35.163219,1.974133194295816,1.3275351608879309,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,27,30,31.3333333333333,38.6666666666667,1.793103448275862,1.6206896551724106,0.3793103448275894,-0.1724137931034515,2.1724137931034515,39.153024,2.1981287986023337,1.3746343171438085,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,28,30,33.6666666666667,38.6666666666667,1.8620689655172413,1.7413793103448278,0.25862068965517215,-0.12068965517241348,2.1206896551724137,39.202039,2.2008805983883093,1.3751719445558108,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,29,30,36.0,38.6666666666667,1.9310344827586208,1.8620689655172398,0.13793103448276023,-0.068965517241381,2.068965517241381,43.309479,2.4314804660391753,1.417161187483453,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.26,30,30,38.6666666666667,38.6666666666667,2.0,2.0,0.0,0.0,2.0,46.642486,2.6186021216396,1.4473003848530896,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,1,21,0.0,30.3333333333333,0.0,0.0,2.0,0.0,2.0,21.194001,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,2,21,1.0,30.3333333333333,0.1,0.065934065934066,1.934065934065934,-0.034065934065934,2.034065934065934,21.791981,1.0282145877033788,1.0139110466291081,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,3,21,2.0,30.3333333333333,0.2,0.131868131868132,1.868131868131868,-0.068131868131868,2.068131868131868,23.14479,1.092044395015363,1.0439973430939964,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,4,21,3.0,30.3333333333333,0.3,0.19780219780219802,1.802197802197802,-0.10219780219780197,2.102197802197802,24.076071,1.1359851780699641,1.0636639146498377,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,5,21,4.0,30.3333333333333,0.4,0.263736263736264,1.7362637362637359,-0.136263736263736,2.136263736263736,24.340751,1.1484736176052837,1.0691065584369495,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,6,21,5.0,30.3333333333333,0.5,0.32967032967033005,1.67032967032967,-0.17032967032966995,2.1703296703296697,26.615038,1.25578167142674,1.11338937392153,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,7,21,6.0,30.3333333333333,0.6,0.39560439560439603,1.604395604395604,-0.20439560439560395,2.204395604395604,24.928929,1.1762257159466964,1.0809776829008912,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,8,21,7.0,30.3333333333333,0.7,0.46153846153846206,1.5384615384615379,-0.2384615384615379,2.2384615384615376,25.291638,1.1933394737501428,1.0881484494598428,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,9,21,8.0,30.3333333333333,0.8,0.527472527472528,1.472527472527472,-0.272527472527472,2.272527472527472,23.821194,1.1239592750797738,1.0583623596432272,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,10,21,9.0,30.3333333333333,0.9,0.5934065934065941,1.406593406593406,-0.30659340659340595,2.306593406593406,26.056269,1.2294171827207143,1.1029045548311154,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,11,21,10.3333333333333,30.3333333333333,1.0,0.6813186813186799,1.3186813186813202,-0.3186813186813201,2.31868131868132,28.203117,1.3307122614554938,1.1418932173330436,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,12,21,11.6666666666667,30.3333333333333,1.1,0.7692307692307723,1.2307692307692277,-0.3307692307692278,2.330769230769228,24.89952,1.1748381063113094,1.0803913200729447,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,13,21,13.0,30.3333333333333,1.2,0.8571428571428581,1.142857142857142,-0.34285714285714186,2.3428571428571416,31.536124,1.487974073418228,1.1961331022826134,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,14,21,14.3333333333333,30.3333333333333,1.3,0.9450549450549439,1.054945054945056,-0.3549450549450561,2.3549450549450563,29.663758,1.3996299235807341,1.1665381480926047,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,15,21,15.6666666666667,30.3333333333333,1.4,1.0329670329670362,0.9670329670329638,-0.36703296703296373,2.367032967032964,28.791295,1.3584643597969068,1.1519905773889987,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,16,21,17.3333333333333,30.3333333333333,1.5,1.142857142857142,0.8571428571428581,-0.3571428571428581,2.357142857142858,29.457896,1.3899167033161886,1.1631507503065481,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,17,21,19.3333333333333,30.3333333333333,1.6,1.274725274725274,0.725274725274726,-0.3252747252747261,2.325274725274726,34.398588,1.6230341783979343,1.2375242318719857,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,18,21,21.6666666666667,30.3333333333333,1.7,1.4285714285714324,0.5714285714285676,-0.2714285714285676,2.271428571428568,37.094403,1.7502312564767737,1.2727884263223266,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,19,21,24.3333333333333,30.3333333333333,1.8,1.604395604395604,0.395604395604396,-0.19560439560439602,2.195604395604396,38.319773,1.8080480887020811,1.287761485265579,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,20,21,26.6666666666667,30.3333333333333,1.9,1.7582417582417624,0.24175824175823757,-0.14175824175823748,2.1417582417582377,35.633761,1.681313547168371,1.2540969324113098,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.27,21,21,30.3333333333333,30.3333333333333,2.0,2.0,0.0,0.0,2.0,43.417312,2.048566101322728,1.3439538676454386,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,1,10,0.0,12.0,0.0,0.0,2.0,0.0,2.0,17.910009,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,2,10,1.0,12.0,0.2222222222222222,0.16666666666666666,1.8333333333333333,-0.05555555555555555,2.0555555555555554,20.69405,1.1554460972074332,1.0721178309254993,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,3,10,2.33333333333333,12.0,0.4444444444444444,0.38888888888888834,1.6111111111111116,-0.05555555555555608,2.0555555555555562,18.645231,1.0410509006444386,1.0201126295436715,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,4,10,3.33333333333333,12.0,0.6666666666666666,0.555555555555555,1.444444444444445,-0.1111111111111116,2.1111111111111116,19.684345,1.0990695202889067,1.0471968742966031,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,5,10,4.66666666666667,12.0,0.8888888888888888,0.7777777777777782,1.2222222222222219,-0.1111111111111106,2.1111111111111107,19.488285,1.0881225687826288,1.0422018180829318,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,6,10,5.66666666666667,12.0,1.1111111111111112,0.944444444444445,1.055555555555555,-0.16666666666666619,2.166666666666666,18.67464,1.0426929433703802,1.020900323520939,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,7,10,7.0,12.0,1.3333333333333333,1.1666666666666667,0.8333333333333333,-0.16666666666666652,2.1666666666666665,19.890207,1.1105637635357972,1.052385891128241,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,8,10,8.33333333333333,12.0,1.5555555555555556,1.3888888888888884,0.6111111111111116,-0.16666666666666718,2.166666666666667,21.095971,1.1778872361259003,1.0816788092492484,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,9,10,9.66666666666667,12.0,1.7777777777777777,1.6111111111111116,0.3888888888888884,-0.16666666666666607,2.166666666666666,26.203313,1.4630541503357146,1.1879999878494756,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.28,10,10,12.0,12.0,2.0,2.0,0.0,0.0,2.0,24.674052,1.3776683194296553,1.158839782800424,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,1,33,0.0,42.0,0.0,0.0,2.0,0.0,2.0,17.135575,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,2,33,1.33333333333333,42.0,0.0625,0.06349206349206334,1.9365079365079367,0.0009920634920633359,1.9990079365079367,17.419861,1.016590397462589,1.0082269545086915,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,3,33,2.33333333333333,42.0,0.125,0.11111111111111095,1.888888888888889,-0.013888888888889048,2.0138888888888893,18.762866,1.0949656489496267,1.04533040863808,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,4,33,3.33333333333333,42.0,0.1875,0.15873015873015855,1.8412698412698414,-0.028769841269841445,2.0287698412698414,18.57661,1.0840960983217662,1.0403513534666107,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,5,33,4.33333333333333,42.0,0.25,0.2063492063492062,1.7936507936507937,-0.0436507936507938,2.0436507936507935,18.125674,1.0577803195982627,1.0280789543217825,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,6,33,5.33333333333333,42.0,0.3125,0.25396825396825384,1.746031746031746,-0.05853174603174616,2.058531746031746,19.762768,1.1533180532313623,1.071200839560736,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,7,33,6.66666666666667,42.0,0.375,0.3174603174603176,1.6825396825396823,-0.05753968253968239,2.0575396825396823,20.292128,1.1842105094226487,1.084337342315664,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,8,33,7.33333333333333,42.0,0.4375,0.3492063492063491,1.650793650793651,-0.08829365079365092,2.088293650793651,22.242917,1.2980548945687553,1.1296987705877612,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,9,33,8.33333333333333,42.0,0.5,0.3968253968253967,1.6031746031746033,-0.10317460317460331,2.1031746031746033,20.301931,1.1847825941061214,1.084577108314854,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,10,33,9.33333333333333,42.0,0.5625,0.4444444444444443,1.5555555555555558,-0.11805555555555569,2.118055555555556,22.899716,1.3363844516451886,1.143976498135108,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,11,33,10.3333333333333,42.0,0.625,0.4920634920634905,1.5079365079365095,-0.13293650793650952,2.1329365079365097,23.74277,1.3855835009913586,1.1616306873480322,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,12,33,11.3333333333333,42.0,0.6875,0.5396825396825381,1.4603174603174618,-0.1478174603174619,2.147817460317462,25.419077,1.483409631716473,1.1946556160299469,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,13,33,12.6666666666667,42.0,0.75,0.6031746031746048,1.3968253968253952,-0.1468253968253952,2.1468253968253954,23.644741,1.3798627125147538,1.1596153889538277,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,14,33,14.3333333333333,42.0,0.8125,0.682539682539681,1.317460317460319,-0.129960317460319,2.129960317460319,25.468091,1.4862699967757138,1.195582136053738,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,15,33,15.6666666666667,42.0,0.875,0.7460317460317476,1.2539682539682524,-0.1289682539682524,2.128968253968252,26.91893,1.5709382381390762,1.2220738832498514,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,16,33,16.6666666666667,42.0,0.9375,0.7936507936507953,1.2063492063492047,-0.14384920634920473,2.1438492063492047,26.350358,1.5377574432138987,1.2119026168761289,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,17,33,17.6666666666667,42.0,1.0,0.8412698412698428,1.1587301587301573,-0.15873015873015717,2.1587301587301573,26.742476,1.5606407138365652,1.2189454814207679,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,18,33,19.0,42.0,1.0625,0.9047619047619048,1.0952380952380953,-0.15773809523809523,2.1577380952380953,26.409176,1.5411899513147356,1.2129671381058076,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,19,33,20.0,42.0,1.125,0.9523809523809523,1.0476190476190477,-0.17261904761904767,2.1726190476190474,27.369866,1.5972540168625797,1.2299559507791418,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,20,33,21.3333333333333,42.0,1.1875,1.0158730158730143,0.9841269841269857,-0.17162698412698574,2.171626984126986,28.781492,1.6796338611339277,1.2536293748901688,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,21,33,22.3333333333333,42.0,1.25,1.063492063492062,0.9365079365079381,-0.18650793650793807,2.186507936507938,27.654152,1.6138444143251687,1.2348435166840825,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,22,33,23.3333333333333,42.0,1.3125,1.1111111111111096,0.8888888888888904,-0.2013888888888904,2.20138888888889,25.791589,1.5051487329721938,1.2016442083152756,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,23,33,24.6666666666667,42.0,1.375,1.1746031746031762,0.8253968253968238,-0.2003968253968238,2.200396825396824,28.04627,1.6367276849478352,1.241484051835422,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,24,33,26.3333333333333,42.0,1.4375,1.2539682539682524,0.7460317460317476,-0.1835317460317476,2.183531746031748,29.075581,1.6967963432799893,1.2583792969818803,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,25,33,27.3333333333333,42.0,1.5,1.3015873015873,0.6984126984126999,-0.19841269841269993,2.1984126984127,32.624253,1.903890181683428,1.3112687206233913,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,26,33,28.6666666666667,42.0,1.5625,1.3650793650793667,0.6349206349206333,-0.19742063492063333,2.1974206349206336,30.418586,1.7751715947670272,1.2793238429755918,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,27,33,30.0,42.0,1.625,1.4285714285714286,0.5714285714285714,-0.1964285714285714,2.196428571428571,33.408489,1.9496567229287611,1.3219549975245362,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,28,33,31.3333333333333,42.0,1.6875,1.4920634920634905,0.5079365079365095,-0.19543650793650946,2.1954365079365097,32.879129,1.9187642667374745,1.3147785099357983,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,29,33,33.0,42.0,1.75,1.5714285714285714,0.4285714285714286,-0.1785714285714286,2.178571428571429,36.62386,2.1372997404522462,1.3625091111913656,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,30,33,34.3333333333333,42.0,1.8125,1.6349206349206333,0.36507936507936667,-0.17757936507936667,2.1775793650793664,38.358984,2.2385583209200743,1.3824412587907944,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,31,33,36.6666666666667,42.0,1.875,1.7460317460317476,0.2539682539682524,-0.1289682539682524,2.128968253968252,36.908146,2.153890137914835,1.3658625023247382,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,32,33,39.0,42.0,1.9375,1.8571428571428572,0.1428571428571428,-0.0803571428571428,2.080357142857143,37.055191,2.162471408166928,1.3675832151920495,,,,,,
mixed-GFP cohort,external,Experiment_2,cell_1.29,33,33,42.0,42.0,2.0,2.0,0.0,0.0,2.0,41.652779,2.4307780159113426,1.417041851520456,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.30,1,6,0.0,6.33333333333333,0.0,0.0,2.0,0.0,2.0,17.508087,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.30,2,6,1.0,6.33333333333333,0.4,0.3157894736842107,1.6842105263157894,-0.08421052631578935,2.0842105263157893,16.665033,0.9518477375626475,0.9753299084192488,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.30,3,6,2.33333333333333,6.33333333333333,0.8,0.7368421052631572,1.263157894736843,-0.06315789473684286,2.063157894736843,18.155083,1.0369541229718588,1.0181418533461832,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.30,4,6,3.66666666666667,6.33333333333333,1.2,1.1578947368421069,0.8421052631578931,-0.04210526315789309,2.042105263157893,16.116067,0.9204927414399986,0.9586005940848356,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.30,5,6,5.0,6.33333333333333,1.6,1.5789473684210533,0.4210526315789467,-0.021052631578946768,2.0210526315789465,17.851191,1.0195968868557712,1.009703365549489,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.30,6,6,6.33333333333333,6.33333333333333,2.0,2.0,0.0,0.0,2.0,20.350946,1.1623740503459916,1.075090639531126,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,1,9,0.0,19.0,0.0,0.0,2.0,0.0,2.0,16.547397,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,2,9,1.0,19.0,0.25,0.10526315789473684,1.8947368421052633,-0.14473684210526316,2.1447368421052633,16.861092,1.018957362296922,1.0093896793716113,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,3,9,2.0,19.0,0.5,0.21052631578947367,1.7894736842105263,-0.2894736842105263,2.2894736842105265,16.48858,0.9964455436707054,0.9982196076719632,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,4,9,3.66666666666667,19.0,0.75,0.3859649122807021,1.614035087719298,-0.3640350877192979,2.364035087719298,14.282913,0.8631516485644238,0.9265500736126235,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,5,9,5.0,19.0,1.0,0.5263157894736842,1.473684210526316,-0.4736842105263158,2.473684210526316,19.449074,1.1753554954897136,1.080610040912066,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,6,9,6.33333333333333,19.0,1.25,0.6666666666666664,1.3333333333333335,-0.5833333333333336,2.5833333333333335,18.341339,1.1084123382064262,1.0514189450715556,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,7,9,8.66666666666667,19.0,1.5,0.9122807017543862,1.0877192982456139,-0.5877192982456138,2.587719298245614,23.04676,1.3927725309303933,1.1641495486316327,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,8,9,12.6666666666667,19.0,1.75,1.3333333333333368,0.6666666666666632,-0.4166666666666632,2.4166666666666634,28.438388,1.7186019045774994,1.26432774264137,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.31,9,9,19.0,19.0,2.0,2.0,0.0,0.0,2.0,55.543574,3.356635125149895,1.5409301117611527,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,1,21,0.0,33.3333333333333,0.0,0.0,2.0,0.0,2.0,17.968827,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,2,21,1.0,33.3333333333333,0.1,0.06000000000000006,1.94,-0.039999999999999945,2.04,19.850995,1.104746292008933,1.0497667069929626,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,3,21,2.0,33.3333333333333,0.2,0.12000000000000012,1.88,-0.07999999999999989,2.08,16.812077,0.935624623688569,0.9667418075159864,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,4,21,3.0,33.3333333333333,0.3,0.1800000000000002,1.8199999999999998,-0.1199999999999998,2.1199999999999997,22.684051,1.2624113415973117,1.1159874585017082,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,5,21,4.0,33.3333333333333,0.4,0.24000000000000024,1.7599999999999998,-0.15999999999999978,2.1599999999999997,19.341241,1.0763774953145244,1.0367840122939471,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,6,21,5.0,33.3333333333333,0.5,0.3000000000000003,1.6999999999999997,-0.19999999999999968,2.1999999999999997,20.007842,1.113475131125699,1.053691254491014,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,7,21,6.0,33.3333333333333,0.6,0.3600000000000004,1.6399999999999997,-0.2399999999999996,2.2399999999999998,23.566317,1.3115111520635154,1.1347651521323725,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,8,21,7.33333333333333,33.3333333333333,0.7,0.4400000000000003,1.5599999999999996,-0.2599999999999997,2.26,21.693952,1.207310415977626,1.0939199192270415,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,9,21,8.33333333333333,33.3333333333333,0.8,0.5000000000000003,1.4999999999999996,-0.2999999999999997,2.3,21.909617,1.2193125906326552,1.0988200542628996,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,10,21,9.66666666666667,33.3333333333333,0.9,0.5800000000000007,1.4199999999999993,-0.3199999999999993,2.3199999999999994,26.664053,1.483906155922142,1.1948166015726522,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,11,21,12.6666666666667,33.3333333333333,1.0,0.7600000000000028,1.239999999999997,-0.23999999999999722,2.239999999999997,27.173806,1.5122748969646154,1.2039087751040132,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,12,21,14.0,33.3333333333333,1.1,0.8400000000000009,1.1599999999999993,-0.25999999999999923,2.2599999999999993,30.291148,1.6857610126693299,1.25533210491717,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,13,21,15.6666666666667,33.3333333333333,1.2,0.9400000000000029,1.059999999999997,-0.259999999999997,2.259999999999997,27.340457,1.5215493476563606,1.2068368593068033,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,14,21,17.0,33.3333333333333,1.3,1.020000000000001,0.9799999999999991,-0.27999999999999914,2.2799999999999994,25.811195,1.4364429575731348,1.1791312028120953,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,15,21,18.6666666666667,33.3333333333333,1.4,1.120000000000003,0.879999999999997,-0.2799999999999969,2.2799999999999967,30.222527,1.681942121208023,1.2542717517337238,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,16,21,20.3333333333333,33.3333333333333,1.5,1.2199999999999993,0.7800000000000007,-0.2800000000000007,2.2800000000000007,32.192922,1.7915984165243508,1.2835645742735167,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,17,21,22.3333333333333,33.3333333333333,1.6,1.3399999999999994,0.6600000000000006,-0.2600000000000007,2.2600000000000007,34.222135,1.9045280473789412,1.3114199734429115,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,18,21,23.0,33.3333333333333,1.7,1.3800000000000014,0.6199999999999986,-0.3199999999999985,2.3199999999999985,31.1244,1.73213309917225,1.267971241735647,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,19,21,25.3333333333333,33.3333333333333,1.8,1.5199999999999996,0.4800000000000004,-0.28000000000000047,2.2800000000000002,36.731693,2.044189807158809,1.3430107428594829,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,20,21,28.0,33.3333333333333,1.9,1.6800000000000017,0.3199999999999983,-0.2199999999999982,2.219999999999998,36.594452,2.0365520798881303,1.3413582420513985,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.32,21,21,33.3333333333333,33.3333333333333,2.0,2.0,0.0,0.0,2.0,48.857955,2.7190397570191975,1.4622267760850731,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,1,18,0.0,24.0,0.0,0.0,2.0,0.0,2.0,14.478973,1.0,1.0,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,2,18,1.0,24.0,0.11764705882352941,0.08333333333333333,1.9166666666666667,-0.03431372549019608,2.034313725490196,18.321733,1.2654028017042367,1.1171547953876357,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,3,18,2.33333333333333,24.0,0.23529411764705882,0.19444444444444417,1.8055555555555558,-0.04084967320261465,2.0408496732026147,14.008431,0.9675017005695086,0.9834824542102888,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,4,18,3.33333333333333,24.0,0.35294117647058826,0.2777777777777775,1.7222222222222225,-0.07516339869281075,2.0751633986928106,22.78208,1.5734596645770387,1.2228360803437306,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,5,18,4.33333333333333,24.0,0.47058823529411764,0.3611111111111109,1.638888888888889,-0.10947712418300676,2.1094771241830066,18.213901,1.2579553121619882,1.114242877515143,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,6,18,5.33333333333333,24.0,0.5882352941176471,0.4444444444444442,1.5555555555555558,-0.14379084967320288,2.143790849673203,20.096069,1.3879485098839537,1.162461002939635,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,7,18,6.33333333333333,24.0,0.7058823529411765,0.5277777777777776,1.4722222222222223,-0.17810457516339895,2.178104575163399,24.664249,1.7034529313646762,1.260205355604094,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,8,18,7.66666666666667,24.0,0.8235294117647058,0.6388888888888892,1.3611111111111107,-0.18464052287581667,2.1846405228758163,24.664249,1.7034529313646762,1.260205355604094,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,9,18,8.66666666666667,24.0,0.9411764705882353,0.7222222222222224,1.2777777777777777,-0.21895424836601285,2.218954248366013,29.389276,2.0297900963003386,1.33988826406087,,,,,,
mixed-GFP cohort,external,Experiment_3,cell_1.33,10,18,9.66666666666667,24.0,1.0588235294117647,0.8055555555555558,1.1944444444444442,-0.2532679738562089,2.253267973856209,23.566317,1.6276235199830817,1.2388559529970726,,,,,,
