cohort,grid_A,metric,median,q25,q75,n
development,1.6,rpl13a_total_ara,1.0719407231148415,0.9584187703799154,1.1639286895087833,94
development,1.6,rpl13a_total_fold,1.1755624732570262,0.9234757360318269,1.4134538717885348,94
development,1.6,size_ara,1.212186193449648,1.1496917707778747,1.2855270606093425,94
development,1.6,size_fold,1.5469377469495056,1.3587742491561552,1.7995171841834725,94
development,1.6,te_ara_sum,2.232623342751578,2.1309536354056897,2.3991150442477887,94
development,1.6,time_elapsed_B,1.367376657248422,1.2008849557522117,1.4690463645943102,94
development,1.6,time_remaining_B,0.6326233427515778,0.5309536354056898,0.7991150442477882,94
development,1.6,time_shadow,-0.23262334275157795,-0.3991150442477883,-0.1309536354056899,94
development,1.65,rpl13a_concentration_ara,0.8701120716393892,0.7620040690582323,0.9525169127227492,94
development,1.65,rpl13a_concentration_fold,0.7701445990741103,0.6159569964943261,0.9119763427175398,94
development,1.65,rpl13a_total_ara,1.094304235750927,0.9732527035091357,1.174934860118174,94
development,1.65,rpl13a_total_fold,1.220406149442618,0.9495298142207564,1.4361173019963016,94
development,1.65,size_ara,1.2233370853806718,1.1616740201471567,1.2934532460658283,94
development,1.65,size_fold,1.5879103433483395,1.3890548449222726,1.8324874533118,94
development,1.65,te_ara_sum,2.227269435055529,2.129134615384615,2.383121797857476,94
development,1.65,time_elapsed_B,1.422730564944471,1.2668782021425238,1.5208653846153852,94
development,1.65,time_remaining_B,0.577269435055529,0.47913461538461477,0.7331217978574762,94
development,1.65,time_shadow,-0.2272694350555289,-0.38312179785747613,-0.1291346153846147,94
development,1.7,rpl13a_concentration_ara,0.8714826039848471,0.7690601682064233,0.9496330193311038,94
development,1.7,rpl13a_concentration_fold,0.7723829373398857,0.6296029390454243,0.906203836797763,94
development,1.7,rpl13a_total_ara,1.1100556819362424,0.9658771642597732,1.1850533785366815,94
development,1.7,rpl13a_total_fold,1.2633582962384047,0.9341422268025048,1.4903365574247496,94
development,1.7,size_ara,1.2326464882354244,1.1607682096858598,1.3022744795625656,94
development,1.7,size_fold,1.615818707345373,1.3907203536562487,1.8870783586783082,94
development,1.7,te_ara_sum,2.2052447552447565,2.1213199300699297,2.3676056338028166,94
development,1.7,time_elapsed_B,1.4947552447552435,1.3323943661971833,1.5786800699300705,94
development,1.7,time_remaining_B,0.5052447552447565,0.4213199300699297,0.6676056338028167,94
development,1.7,time_shadow,-0.2052447552447565,-0.3676056338028167,-0.12131993006992961,94
development,1.75,rpl13a_concentration_ara,0.874856442245731,0.7738620543234082,0.9479446156069471,94
development,1.75,rpl13a_concentration_fold,0.7795005807953521,0.6385689934308377,0.9039386914463058,94
development,1.75,rpl13a_total_ara,1.1263129090608033,0.972081575268028,1.2040885999550168,94
development,1.75,rpl13a_total_fold,1.2998661957544078,0.9497103957517906,1.5459717632435979,94
development,1.75,size_ara,1.2395636855752805,1.1700371340215363,1.305588024024658,94
development,1.75,size_fold,1.630984946762579,1.4218675137380545,1.9159978653103378,94
development,1.75,te_ara_sum,2.1764039855072466,2.111341783216783,2.3324036153085705,94
development,1.75,time_elapsed_B,1.5735960144927534,1.4175963846914295,1.6386582167832169,94
development,1.75,time_remaining_B,0.42640398550724656,0.3613417832167832,0.5824036153085703,94
development,1.75,time_shadow,-0.17640398550724656,-0.3324036153085703,-0.11134178321678316,94
development,1.8,rpl13a_concentration_ara,0.8901109362439936,0.8007011419155811,0.9568976562108191,94
development,1.8,rpl13a_concentration_fold,0.8042508771215832,0.6743316753442663,0.9183055346895178,94
development,1.8,rpl13a_total_ara,1.1407053277242598,0.9781287125885136,1.2229870659556212,94
development,1.8,rpl13a_total_fold,1.330387245116738,0.9793615063718405,1.5824711637679323,94
development,1.8,size_ara,1.254876264829776,1.1783468277260967,1.3305965539480828,94
development,1.8,size_fold,1.6856855372208925,1.4434022562225512,2.0022470651966797,94
development,1.8,te_ara_sum,2.1649957519116403,2.0958877465962757,2.295789473684213,94
development,1.8,time_elapsed_B,1.6350042480883595,1.5042105263157872,1.7041122534037243,94
development,1.8,time_remaining_B,0.3649957519116403,0.2958877465962757,0.4957894736842128,94
development,1.8,time_shadow,-0.16499575191164034,-0.2957894736842128,-0.09588774659627575,94
development,1.85,rpl13a_concentration_ara,0.8973014528932712,0.800545573474743,0.9671881182806644,94
development,1.85,rpl13a_concentration_fold,0.8177612731573684,0.6681026078898158,0.9368076040885744,94
development,1.85,rpl13a_total_ara,1.1573808518063275,1.0253747965193378,1.2662511896842603,94
development,1.85,rpl13a_total_fold,1.3903851194163939,1.0705120943158062,1.7713064322404606,94
development,1.85,size_ara,1.2711226953775434,1.1943407683875968,1.3438132679249148,94
development,1.85,size_fold,1.7528953569827646,1.501720222020465,2.0769211751704515,94
development,1.85,te_ara_sum,2.137689393939395,2.0860018159806306,2.2403082191780817,94
development,1.85,time_elapsed_B,1.7123106060606055,1.6096917808219187,1.7639981840193695,94
development,1.85,time_remaining_B,0.2876893939393945,0.23600181598063052,0.3903082191780813,94
development,1.85,time_shadow,-0.13768939393939467,-0.24030821917808134,-0.0860018159806306,94
development,1.9,rpl13a_concentration_ara,0.9060715225181282,0.8197227685175499,0.9785740072738106,94
development,1.9,rpl13a_concentration_fold,0.8290269863602464,0.6952191565164996,0.9596758729371238,94
development,1.9,rpl13a_total_ara,1.1898297811645135,1.041123171212073,1.2974529920227558,94
development,1.9,rpl13a_total_fold,1.4837723081510936,1.0946006244910185,1.8957045695477386,94
development,1.9,size_ara,1.283884543725126,1.219473598024672,1.3717956628753951,94
development,1.9,size_fold,1.7973085109346325,1.5789102465325404,2.212381128837359,94
development,1.9,te_ara_sum,2.093181818181819,2.0584821428571445,2.163738908106483,94
development,1.9,time_elapsed_B,1.8068181818181808,1.7362610918935173,1.8415178571428554,94
development,1.9,time_remaining_B,0.19318181818181912,0.15848214285714463,0.26373890810648276,94
development,1.9,time_shadow,-0.09318181818181903,-0.16373890810648264,-0.05848214285714454,94
development,1.95,rpl13a_concentration_ara,0.921651812156093,0.8204655308461718,0.9955420305275918,94
development,1.95,rpl13a_concentration_fold,0.8589614109355596,0.6964943997802822,0.999485032859717,94
development,1.95,rpl13a_total_ara,1.2022714145267708,1.070753719942711,1.3527562512771618,94
development,1.95,rpl13a_total_fold,1.5198809359796899,1.1574128090891145,2.175675834477514,94
development,1.95,size_ara,1.3168753278924825,1.2355500748218033,1.3965507482847155,94
development,1.95,size_fold,1.9666916452759933,1.6239409830592118,2.3586479182340185,94
development,1.95,te_ara_sum,2.0465909090909093,2.0292410714285722,2.0818694540532414,94
development,1.95,time_elapsed_B,1.9034090909090904,1.8681305459467588,1.9207589285714277,94
development,1.95,time_remaining_B,0.0965909090909095,0.07924107142857231,0.13186945405324135,94
development,1.95,time_shadow,-0.046590909090909516,-0.08186945405324132,-0.029241071428572265,94
development,2.0,rpl13a_concentration_ara,0.93930249549659,0.819731117804368,1.0140720602256605,94
development,2.0,rpl13a_concentration_fold,0.885564261231127,0.6946338217887953,1.0285488099495965,94
development,2.0,rpl13a_total_ara,1.2280870348939223,1.1106703226151753,1.4189011742678328,94
development,2.0,rpl13a_total_fold,1.591012321233798,1.2489034954527005,2.441870079259115,94
development,2.0,size_ara,1.3504986718706191,1.2506882986038694,1.434368331234061,94
development,2.0,size_fold,2.079436044697088,1.6691284748363657,2.5359125085323573,94
development,2.0,te_ara_sum,2.0,2.0,2.0,94
development,2.0,time_elapsed_B,2.0,2.0,2.0,94
development,2.0,time_remaining_B,0.0,0.0,0.0,94
development,2.0,time_shadow,0.0,0.0,0.0,94
external,0.0,size_ara,1.0,1.0,1.0,119
external,0.0,size_fold,1.0,1.0,1.0,119
external,0.0,te_ara_sum,2.0,2.0,2.0,119
external,0.0,time_elapsed_B,0.0,0.0,0.0,119
external,0.0,time_remaining_B,2.0,2.0,2.0,119
external,0.0,time_shadow,0.0,0.0,0.0,119
external,0.05,size_ara,1.014705887314448,1.0021689325179102,1.0244120201190128,119
external,0.05,size_fold,1.030269025064611,1.0043739008608679,1.0516173428713884,119
external,0.05,te_ara_sum,2.0144736842105266,2.004124149659864,2.0233500717360116,119
external,0.05,time_elapsed_B,0.03552631578947362,0.02664992826398855,0.04587585034013615,119
external,0.05,time_remaining_B,1.9644736842105264,1.9541241496598638,1.9733500717360113,119
external,0.05,time_shadow,-0.014473684210526378,-0.023350071736011453,-0.004124149659863852,119
external,0.1,size_ara,1.0277554304102976,1.0058025699748567,1.048878626611219,119
external,0.1,size_fold,1.0576441102756893,1.0116780727352763,1.1038959915189976,119
external,0.1,te_ara_sum,2.029166666666667,2.008920342330481,2.04589800443459,119
external,0.1,time_elapsed_B,0.07083333333333333,0.054101995565410135,0.09107965766951934,119
external,0.1,time_remaining_B,1.9291666666666667,1.9089203423304808,1.94589800443459,119
external,0.1,time_shadow,-0.02916666666666667,-0.04589800443458987,-0.008920342330480668,119
external,0.15,size_ara,1.039659069546344,1.0077135386079903,1.0623731788217667,119
external,0.15,size_fold,1.0827067669172932,1.0173582802218384,1.1353058708086703,119
external,0.15,te_ara_sum,2.0428571428571427,2.0163978494623658,2.0677365728900257,119
external,0.15,time_elapsed_B,0.10714285714285723,0.08226342710997436,0.1336021505376341,119
external,0.15,time_remaining_B,1.8928571428571428,1.8663978494623659,1.9177365728900257,119
external,0.15,time_shadow,-0.042857142857142774,-0.06773657289002563,-0.016397849462365888,119
external,0.2,size_ara,1.0435459784620218,1.0206921374183513,1.0820202080893173,119
external,0.2,size_fold,1.0910582838860245,1.0451238879318145,1.1797694609421028,119
external,0.2,te_ara_sum,2.0568181818181817,2.0237335834896815,2.0897552064303984,119
external,0.2,time_elapsed_B,0.14318181818181835,0.1102447935696017,0.1762664165103185,119
external,0.2,time_remaining_B,1.8568181818181817,1.8237335834896813,1.8897552064303982,119
external,0.2,time_shadow,-0.05681818181818165,-0.0897552064303983,-0.023733583489681506,119
external,0.25,size_ara,1.0526205589828665,1.0229820472637563,1.0914304241243244,119
external,0.25,size_fold,1.1126319602984613,1.0477047562247466,1.2035923195889144,119
external,0.25,te_ara_sum,2.072519083969466,2.0354528535980156,2.1131907308377897,119
external,0.25,time_elapsed_B,0.17748091603053423,0.1368092691622103,0.21454714640198444,119
external,0.25,time_remaining_B,1.8225190839694658,1.7854528535980156,1.8631907308377897,119
external,0.25,time_shadow,-0.07251908396946578,-0.11319073083778969,-0.03545285359801555,119
external,0.3,size_ara,1.0669811695033249,1.0324163391457108,1.104248812669891,119
external,0.3,size_fold,1.146385542168675,1.0670279778653295,1.234246851711366,119
external,0.3,te_ara_sum,2.088888888888889,2.0485883681535855,2.1342216444588886,119
external,0.3,time_elapsed_B,0.2111111111111111,0.16577835554111142,0.25141163184641435,119
external,0.3,time_remaining_B,1.7888888888888888,1.7485883681535856,1.8342216444588886,119
external,0.3,time_shadow,-0.08888888888888888,-0.13422164445888857,-0.04858836815358562,119
external,0.35,size_ara,1.0763962876303719,1.0399084822794502,1.1125670635595881,119
external,0.35,size_fold,1.1665382619752693,1.0837917730640736,1.254036180896761,119
external,0.35,te_ara_sum,2.099431818181818,2.0569570477918937,2.1530509515039897,119
external,0.35,time_elapsed_B,0.2505681818181821,0.1969490484960098,0.2930429522081064,119
external,0.35,time_remaining_B,1.749431818181818,1.7069570477918936,1.80305095150399,119
external,0.35,time_shadow,-0.09943181818181787,-0.15305095150399017,-0.056957047791893554,119
external,0.4,size_ara,1.0779816513761487,1.035208515663422,1.1200531991788825,119
external,0.4,size_fold,1.17157894736842,1.0730296823901178,1.2764160140185874,119
external,0.4,te_ara_sum,2.117241379310345,2.068285575522099,2.1705832449628844,119
external,0.4,time_elapsed_B,0.28275862068965535,0.22941675503711573,0.3317144244779013,119
external,0.4,time_remaining_B,1.7172413793103447,1.6682855755220987,1.7705832449628844,119
external,0.4,time_shadow,-0.11724137931034469,-0.1705832449628843,-0.06828557552209871,119
external,0.45,size_ara,1.0836662366896825,1.042426811162641,1.1288549552299556,119
external,0.45,size_fold,1.1826142131979684,1.0915559283655072,1.3018442226190228,119
external,0.45,te_ara_sum,2.1278409090909087,2.0758152173913045,2.1905332856120254,119
external,0.45,time_elapsed_B,0.3221590909090913,0.2594667143879744,0.37418478260869537,119
external,0.45,time_remaining_B,1.6778409090909088,1.6258152173913047,1.7405332856120257,119
external,0.45,time_shadow,-0.12784090909090873,-0.1905332856120256,-0.07581521739130467,119
external,0.5,size_ara,1.0901060553620845,1.0516666976143112,1.1512958149395596,119
external,0.5,size_fold,1.202806122448982,1.109432730923696,1.3580268426423263,119
external,0.5,te_ara_sum,2.1448598130841128,2.0825757575757575,2.2105975723622784,119
external,0.5,time_elapsed_B,0.35514018691588733,0.2894024276377217,0.4174242424242426,119
external,0.5,time_remaining_B,1.6448598130841128,1.5825757575757575,1.7105975723622784,119
external,0.5,time_shadow,-0.14485981308411267,-0.2105975723622783,-0.08257575757575744,119
external,0.55,size_ara,1.1064804681923857,1.0560361654926296,1.160923411862453,119
external,0.55,size_fold,1.238492270077269,1.1190444781668871,1.391910740937718,119
external,0.55,te_ara_sum,2.1624999999999996,2.091987179487179,2.2287096774193547,119
external,0.55,time_elapsed_B,0.3875000000000004,0.32129032258064494,0.4580128205128211,119
external,0.55,time_remaining_B,1.6124999999999996,1.541987179487179,1.678709677419355,119
external,0.55,time_shadow,-0.16249999999999962,-0.22870967741935508,-0.0919871794871789,119
external,0.6,size_ara,1.1111605883267455,1.0644720729583086,1.1717941752232848,119
external,0.6,size_fold,1.2512135922330068,1.1386142073167884,1.4160722013597493,119
external,0.6,te_ara_sum,2.1804878048780485,2.0980270793036753,2.248201350521793,119
external,0.6,time_elapsed_B,0.41951219512195126,0.35179864947820716,0.5019729206963246,119
external,0.6,time_remaining_B,1.5804878048780489,1.4980270793036754,1.648201350521793,119
external,0.6,time_shadow,-0.18048780487804872,-0.24820135052179282,-0.09802707930367541,119
external,0.65,size_ara,1.1156509174822342,1.0674543449243101,1.171607485392813,119
external,0.65,size_fold,1.2630916469797746,1.146551374332632,1.4143319824748917,119
external,0.65,te_ara_sum,2.18972602739726,2.106515700483092,2.2671205962059617,119
external,0.65,time_elapsed_B,0.4602739726027402,0.38287940379403823,0.5434842995169082,119
external,0.65,time_remaining_B,1.5397260273972597,1.456515700483092,1.6171205962059618,119
external,0.65,time_shadow,-0.1897260273972598,-0.2671205962059618,-0.10651570048309184,119
external,0.7,size_ara,1.1259774801258313,1.0687603495534848,1.1775373735035717,119
external,0.7,size_fold,1.2882827839008453,1.1497179075327284,1.4349819632051588,119
external,0.7,te_ara_sum,2.198863636363636,2.1161616847826075,2.290355547921676,119
external,0.7,time_elapsed_B,0.5011363636363642,0.409644452078324,0.5838383152173919,119
external,0.7,time_remaining_B,1.4988636363636358,1.4161616847826082,1.5903555479216758,119
external,0.7,time_shadow,-0.19886363636363577,-0.2903555479216759,-0.116161684782608,119
external,0.75,size_ara,1.1313153832961738,1.0795228257788558,1.1850276657806083,119
external,0.75,size_fold,1.3023648648648605,1.1767651808862296,1.4554743763328208,119
external,0.75,te_ara_sum,2.2142857142857135,2.129670516304347,2.3033683289588804,119
external,0.75,time_elapsed_B,0.5357142857142863,0.44663167104112,0.620329483695653,119
external,0.75,time_remaining_B,1.4642857142857137,1.3796705163043472,1.55336832895888,119
external,0.75,time_shadow,-0.21428571428571372,-0.30336832895888,-0.12967051630434712,119
external,0.8,size_ara,1.1348497156783097,1.0843800571782216,1.1932540825290288,119
external,0.8,size_fold,1.3117370892018765,1.1890335283558373,1.4805258553795804,119
external,0.8,te_ara_sum,2.2258064516129044,2.1376923076923084,2.322785602503913,119
external,0.8,time_elapsed_B,0.5741935483870956,0.47721439749608713,0.6623076923076919,119
external,0.8,time_remaining_B,1.4258064516129045,1.3376923076923082,1.5227856025039128,119
external,0.8,time_shadow,-0.22580645161290447,-0.3227856025039129,-0.13769230769230814,119
external,0.85,size_ara,1.1411788145442465,1.086125481257808,1.204508011444347,119
external,0.85,size_fold,1.3296948356807494,1.188698729882983,1.5169584908456066,119
external,0.85,te_ara_sum,2.2419354838709693,2.1453985507246376,2.339299209893507,119
external,0.85,time_elapsed_B,0.608064516129031,0.5107007901064933,0.7046014492753624,119
external,0.85,time_remaining_B,1.3919354838709692,1.2953985507246375,1.489299209893507,119
external,0.85,time_shadow,-0.24193548387096903,-0.33929920989350676,-0.1453985507246376,119
external,0.9,size_ara,1.1564015799268519,1.1025825254368424,1.212288759310176,119
external,0.9,size_fold,1.372687704026116,1.2286174653619832,1.5391098632084146,119
external,0.9,te_ara_sum,2.258064516129034,2.1502173913043485,2.3582237871674483,119
external,0.9,time_elapsed_B,0.6419354838709664,0.5417762128325518,0.7497826086956516,119
external,0.9,time_remaining_B,1.3580645161290337,1.2502173913043484,1.4582237871674482,119
external,0.9,time_shadow,-0.2580645161290336,-0.3582237871674482,-0.15021739130434836,119
external,0.95,size_ara,1.1614798310714254,1.1056795455311677,1.2152159407904537,119
external,0.95,size_fold,1.3859246794462432,1.236360031732762,1.5500721135080757,119
external,0.95,te_ara_sum,2.2653846153846144,2.1588178294573632,2.3765068759010752,119
external,0.95,time_elapsed_B,0.6846153846153856,0.573493124098925,0.7911821705426365,119
external,0.95,time_remaining_B,1.3153846153846145,1.2088178294573635,1.426506875901075,119
external,0.95,time_shadow,-0.26538461538461433,-0.376506875901075,-0.15881782945736345,119
external,1.0,size_ara,1.161327238799982,1.1061786793873427,1.2137219322916408,119
external,1.0,size_fold,1.384720349255522,1.2377217572586443,1.5436474008034742,119
external,1.0,te_ara_sum,2.262295081967214,2.1679487179487187,2.3907314856883235,119
external,1.0,time_elapsed_B,0.7377049180327863,0.6092685143116765,0.8320512820512813,119
external,1.0,time_remaining_B,1.2622950819672139,1.1679487179487187,1.3907314856883235,119
external,1.0,time_shadow,-0.26229508196721374,-0.3907314856883236,-0.16794871794871874,119
external,1.05,size_ara,1.1667774442842755,1.1115964205176536,1.2144074117710701,119
external,1.05,size_fold,1.400912408759122,1.2530705931109452,1.5459358587710512,119
external,1.05,te_ara_sum,2.2729357798165113,2.1681395348837214,2.4037710131758296,119
external,1.05,time_elapsed_B,0.7770642201834888,0.6462289868241703,0.8818604651162788,119
external,1.05,time_remaining_B,1.222935779816511,1.118139534883721,1.3537710131758298,119
external,1.05,time_shadow,-0.27293577981651124,-0.40377101317582975,-0.16813953488372124,119
external,1.1,size_ara,1.1695512787373419,1.1215645179632885,1.215865167198819,119
external,1.1,size_fold,1.4099678529101098,1.2776603941278253,1.5567380529773946,119
external,1.1,te_ara_sum,2.284615384615383,2.170268336314849,2.421825396825395,119
external,1.1,time_elapsed_B,0.815384615384617,0.6781746031746052,0.9297316636851511,119
external,1.1,time_remaining_B,1.1846153846153828,1.0702683363148489,1.3218253968253948,119
external,1.1,time_shadow,-0.284615384615383,-0.4218253968253949,-0.17026833631484886,119
external,1.15,size_ara,1.169688782066309,1.1115146828166589,1.2306600874829217,119
external,1.15,size_fold,1.4114526659412447,1.2557542507198325,1.6013617515721048,119
external,1.15,te_ara_sum,2.292307692307691,2.1727390180878547,2.4278089155370184,119
external,1.15,time_elapsed_B,0.8576923076923092,0.7221910844629817,0.9772609819121453,119
external,1.15,time_remaining_B,1.1423076923076907,1.0227390180878548,1.277808915537018,119
external,1.15,time_shadow,-0.2923076923076907,-0.4278089155370182,-0.1727390180878546,119
external,1.2,size_ara,1.1739208359502022,1.1152745065903211,1.232245322416998,119
external,1.2,size_fold,1.421161805001326,1.2617010816849192,1.615976128412676,119
external,1.2,te_ara_sum,2.3061728395061705,2.176176971072037,2.4322004608294945,119
external,1.2,time_elapsed_B,0.8938271604938296,0.7677995391705056,1.0238230289279633,119
external,1.2,time_remaining_B,1.1061728395061705,0.9761769710720367,1.2322004608294943,119
external,1.2,time_shadow,-0.3061728395061703,-0.43220046082949437,-0.17617697107203661,119
external,1.25,size_ara,1.185876080347723,1.121619009001535,1.2520818501253252,119
external,1.25,size_fold,1.4566284710738213,1.2793163315000857,1.681100087656386,119
external,1.25,te_ara_sum,2.3125000000000013,2.1833702473237353,2.444988479262673,119
external,1.25,time_elapsed_B,0.9374999999999982,0.8050115207373267,1.0666297526762647,119
external,1.25,time_remaining_B,1.0625000000000016,0.9333702473237353,1.1949884792626733,119
external,1.25,time_shadow,-0.3125000000000017,-0.44498847926267326,-0.18337024732373527,119
external,1.3,size_ara,1.1926946200966253,1.1340982783023885,1.2594482489352798,119
external,1.3,size_fold,1.4780024533984546,1.3125113493552676,1.7010611279512058,119
external,1.3,te_ara_sum,2.320000000000001,2.186208291203234,2.4513865308432377,119
external,1.3,time_elapsed_B,0.9799999999999989,0.8486134691567624,1.1137917087967661,119
external,1.3,time_remaining_B,1.0200000000000011,0.8862082912032339,1.1513865308432378,119
external,1.3,time_shadow,-0.3200000000000011,-0.4513865308432377,-0.1862082912032339,119
external,1.35,size_ara,1.1999740285420941,1.136138765859625,1.262390849266552,119
external,1.35,size_fold,1.5008798543689281,1.3167073567292817,1.7120942179121716,119
external,1.35,te_ara_sum,2.327777777777778,2.186521739130434,2.4553944158308494,119
external,1.35,time_elapsed_B,1.0222222222222224,0.8946055841691507,1.1634782608695664,119
external,1.35,time_remaining_B,0.9777777777777776,0.8365217391304337,1.1053944158308493,119
external,1.35,time_shadow,-0.3277777777777777,-0.45539441583084944,-0.18652173913043377,119
external,1.4,size_ara,1.2024455373590908,1.1392505125268784,1.2660910388935838,119
external,1.4,size_fold,1.5077319587628888,1.3341238410465088,1.7275041253745034,119
external,1.4,te_ara_sum,2.333333333333333,2.1895652173913036,2.458444022770397,119
external,1.4,time_elapsed_B,1.0666666666666667,0.9415559772296024,1.2104347826086967,119
external,1.4,time_remaining_B,0.9333333333333333,0.7895652173913034,1.0584440227703977,119
external,1.4,time_shadow,-0.33333333333333326,-0.45844402277039753,-0.18956521739130328,119
external,1.45,size_ara,1.2187104215483213,1.1493445731360732,1.2692201725910228,119
external,1.45,size_fold,1.5646436621843394,1.352525671173198,1.7561770605885116,119
external,1.45,te_ara_sum,2.338461538461536,2.188253968253969,2.450105042016807,119
external,1.45,time_elapsed_B,1.1115384615384638,0.9998949579831928,1.2617460317460312,119
external,1.45,time_remaining_B,0.8884615384615361,0.7382539682539688,1.0001050420168072,119
external,1.45,time_shadow,-0.33846153846153604,-0.4501050420168072,-0.1882539682539688,119
external,1.5,size_ara,1.225523599075666,1.1581291233221602,1.2925531801596888,119
external,1.5,size_fold,1.583333333333333,1.377772191509377,1.8287742522756845,119
external,1.5,te_ara_sum,2.339999999999998,2.1878260869565205,2.4401004304160696,119
external,1.5,time_elapsed_B,1.1600000000000021,1.0598995695839304,1.312173913043479,119
external,1.5,time_remaining_B,0.8399999999999979,0.6878260869565209,0.9401004304160694,119
external,1.5,time_shadow,-0.33999999999999786,-0.44010043041606944,-0.18782608695652092,119
external,1.55,size_ara,1.2320341147197467,1.159134632279226,1.3045650238463105,119
external,1.55,size_fold,1.6045754248201234,1.3788652668610664,1.8768067185007973,119
external,1.55,te_ara_sum,2.3412087912087918,2.1884265734265718,2.420671124910438,119
external,1.55,time_elapsed_B,1.208791208791208,1.1293288750895623,1.361573426573428,119
external,1.55,time_remaining_B,0.7912087912087921,0.6384265734265718,0.8706711249104377,119
external,1.55,time_shadow,-0.3412087912087921,-0.42067112491043784,-0.18842657342657188,119
external,1.6,size_ara,1.2393245794448149,1.1723062925974181,1.310685505162339,119
external,1.6,size_fold,1.629350730573565,1.4165008325976913,1.9030704753023755,119
external,1.6,te_ara_sum,2.3307692307692314,2.1760195958358857,2.402538275584206,119
external,1.6,time_elapsed_B,1.2692307692307687,1.1974617244157941,1.4239804041641144,119
external,1.6,time_remaining_B,0.7307692307692313,0.5760195958358856,0.8025382755842059,119
external,1.6,time_shadow,-0.3307692307692314,-0.40253827558420596,-0.17601959583588567,119
external,1.65,size_ara,1.2576186448914357,1.1778746427437763,1.3203166347268696,119
external,1.65,size_fold,1.6945031712473604,1.4346729742910556,1.9429321204982226,119
external,1.65,te_ara_sum,2.3011194029850754,2.1571705163043466,2.3918831168831174,119
external,1.65,time_elapsed_B,1.3488805970149247,1.258116883116883,1.4928294836956528,119
external,1.65,time_remaining_B,0.6511194029850753,0.5071705163043471,0.7418831168831171,119
external,1.65,time_shadow,-0.3011194029850752,-0.39188311688311706,-0.15717051630434703,119
external,1.7,size_ara,1.2680196482558237,1.1817468102098516,1.3289136068277,119
external,1.7,size_fold,1.7325619880998526,1.4466967220134663,2.003153220123655,119
external,1.7,te_ara_sum,2.275438596491225,2.146832074175823,2.3669952817522724,119
external,1.7,time_elapsed_B,1.4245614035087748,1.3330047182477278,1.553167925824177,119
external,1.7,time_remaining_B,0.5754385964912252,0.44683207417582305,0.6669952817522724,119
external,1.7,time_shadow,-0.2754385964912251,-0.3669952817522723,-0.146832074175823,119
external,1.75,size_ara,1.277476599413973,1.203447611509585,1.3586500606587482,119
external,1.75,size_fold,1.7680764365248685,1.5281558318821427,2.1251219353447492,119
external,1.75,te_ara_sum,2.246855345911949,2.133072916666666,2.353535353535354,119
external,1.75,time_elapsed_B,1.5031446540880509,1.3964646464646462,1.6169270833333338,119
external,1.75,time_remaining_B,0.49685534591194913,0.3830729166666662,0.6035353535353537,119
external,1.75,time_shadow,-0.24685534591194913,-0.3535353535353537,-0.1330729166666662,119
external,1.8,size_ara,1.2964376283290735,1.215847156357503,1.3749662303582886,119
external,1.8,size_fold,1.84793321755433,1.552522894408638,2.2041654465435094,119
external,1.8,te_ara_sum,2.210447761194031,2.119574468085109,2.316993087557603,119
external,1.8,time_elapsed_B,1.589552238805969,1.4830069124423972,1.6804255319148909,119
external,1.8,time_remaining_B,0.41044776119403104,0.31957446808510903,0.5169930875576029,119
external,1.8,time_shadow,-0.21044776119403108,-0.3169930875576029,-0.11957446808510906,119
external,1.85,size_ara,1.3216314753278866,1.2301141439258134,1.3942112296932985,119
external,1.85,size_fold,1.948848424558132,1.598718680802983,2.365676928838954,119
external,1.85,te_ara_sum,2.1686813186813167,2.0934966216216218,2.2626923076923067,119
external,1.85,time_elapsed_B,1.6813186813186833,1.5873076923076934,1.7565033783783783,119
external,1.85,time_remaining_B,0.3186813186813166,0.2434966216216217,0.4126923076923066,119
external,1.85,time_shadow,-0.1686813186813167,-0.26269230769230667,-0.09349662162162177,119
external,1.9,size_ara,1.3413582420513985,1.2408994858580742,1.429656151471286,119
external,1.9,size_fold,2.0365520798881303,1.6408189363725472,2.546367412442171,119
external,1.9,te_ara_sum,2.1147887323943646,2.0624640598044848,2.189051047961941,119
external,1.9,time_elapsed_B,1.785211267605635,1.7109489520380587,1.8375359401955151,119
external,1.9,time_remaining_B,0.21478873239436502,0.1624640598044848,0.2890510479619412,119
external,1.9,time_shadow,-0.1147887323943649,-0.1890510479619411,-0.062464059804484745,119
external,1.95,size_ara,1.373307096992237,1.2671888845675987,1.4750034501509215,119
external,1.95,size_fold,2.1974698766927703,1.738844929422876,2.8225234588110792,119
external,1.95,te_ara_sum,2.060769230769231,2.030925155925157,2.095008458132245,119
external,1.95,time_elapsed_B,1.8892307692307693,1.8549915418677552,1.9190748440748426,119
external,1.95,time_remaining_B,0.11076923076923073,0.08092515592515723,0.1450084581322448,119
external,1.95,time_shadow,-0.0607692307692307,-0.09500845813224476,-0.030925155925157193,119
external,2.0,size_ara,1.3941994281662897,1.2770291921510502,1.5030966942268038,119
external,2.0,size_fold,2.301416494121421,1.7663940759964025,3.024945142844504,119
external,2.0,te_ara_sum,2.0,2.0,2.0,119
external,2.0,time_elapsed_B,2.0,2.0,2.0,119
external,2.0,time_remaining_B,0.0,0.0,0.0,119
external,2.0,time_shadow,0.0,0.0,0.0,119
holdout,0.0,rpl13a_concentration_ara,1.0,1.0,1.0,12
holdout,0.0,rpl13a_concentration_fold,1.0,1.0,1.0,12
