bootstrap,detector_crest_x,detector_ridge_x,detector_octave_residual,ordered_three_stage,valid
266,0.48517675113707126,1.0348275422132498,0.06447403993910727,True,True
267,0.46812297883284815,1.0544336588311685,0.11818770116547217,True,True
268,0.5127122448421844,0.8477880013681328,-0.1776364883162359,True,True
269,0.4342412479968931,0.9869446621401308,0.11846216614634453,True,True
270,0.5455951659627579,1.0000111721868954,-0.09117915973862045,True,True
271,0.5736346230586451,1.067778591086843,-0.07949065503044728,True,True
272,0.4591569167075526,1.001766264513859,0.08345243109875378,True,True
273,0.4590878887985671,1.0572987701201308,0.13912299252299665,True,True
274,0.4941627766761356,1.0012352501607216,0.012909696808450333,True,True
275,0.48082998444193137,0.9851547024132484,0.023494733529385692,True,True
276,0.47345266185014173,0.9779582260495856,0.031052902349302136,True,True
277,0.49339894162011694,1.0283554176472158,0.041557534406981955,True,True
278,0.5575719003546374,0.9902683272644988,-0.12487547344477612,True,True
279,0.5544128642425308,1.0779375205065787,-0.030888207978482907,True,True
280,0.4608583029655037,1.0060128997249786,0.0842962937939713,True,True
281,0.5148683196350138,1.1444765290525576,0.11473988978253002,True,True
282,0.4957486277874609,0.9907900943223993,-0.0007071612525225701,True,True
283,0.44339826092082807,0.8618613794153562,-0.024935142426299906,True,True
284,0.5057664962692044,1.083569255166688,0.07203626262827911,True,True
285,0.5357571096438055,1.0561776200928965,-0.015336599194714529,True,True
286,0.5143659579930024,0.9919257214272472,-0.036806194558757666,True,True
287,0.4828906119594371,1.2055973610181658,0.23981613709929162,True,True
288,0.4575950439433752,1.0656156462300912,0.15042555834334081,True,True
289,0.48700727391127835,1.0300147009525313,0.05600015312997464,True,True
290,0.44129041081950027,1.0892089848243427,0.20662816318534216,True,True
291,0.4802466700984204,1.0759464487747972,0.11545310857795632,True,True
292,0.4983194146465587,0.9941832266975211,-0.0024556025955962957,True,True
293,0.47532033288788217,0.9450887769641322,-0.005551888811632155,True,True
294,0.47487591668891355,1.118458916756005,0.16870708337817797,True,True
295,0.46694861964851214,1.033058116297629,0.09916087700060461,True,True
296,0.4658008635304521,1.1183471958638536,0.1867454688029494,True,True
297,0.45848173338117,1.0602643839121506,0.14330091714981064,True,True
298,0.44988379950716695,0.9401250702681074,0.040357471253773536,True,True
299,0.4372599095664905,1.0238870734693148,0.1493672543363338,True,True
300,0.5516824454378227,1.05054487927348,-0.05282001160216554,True,True
301,0.4989331099727658,1.0354609705571869,0.03759475061165529,True,True
302,0.45055623121460675,1.0449926569734904,0.14388019454427692,True,True
303,0.4553566301817235,0.9229039591317768,0.012190698768329788,True,True
304,0.5207905923810011,1.0232479489883688,-0.01833323577363344,True,True
305,0.4715613396430629,1.1662061789150329,0.22308349962890706,True,True
306,0.4670422891560194,1.105846985392813,0.17176240708077417,True,True
307,0.46765340248228005,0.9406134699927162,0.005306665028156132,True,True
308,0.5185294731009281,1.0749211551861326,0.03786220898427639,True,True
309,0.4691644812455306,1.078693650396536,0.14036468790547485,True,True
310,0.5261605756241323,0.9751143155078672,-0.07720683574039744,True,True
311,0.46039595453007875,1.0789591726368162,0.15816726357665867,True,True
312,0.5016136197407637,1.1000665510636,0.0968393115820727,True,True
313,0.4678749719645201,1.2867349603764056,0.35098501644736535,True,True
314,0.4890532157291672,1.027958574789681,0.049852143331346466,True,True
315,0.441359896733857,0.9534610444075124,0.07074125093979844,True,True
316,0.5789049579630826,1.0686922470763198,-0.0891176688498454,True,True
317,0.46925917122053606,0.9684160060412157,0.029897663600143565,True,True
318,0.4844872542746186,1.0623483433537482,0.093373834804511,True,True
319,0.5686322195181623,1.0833788339561585,-0.053885605080166155,True,True
320,0.4636750389253379,0.9576363614885821,0.03028628363790631,True,True
321,0.5504029728822303,1.0820389085070508,-0.018767037257409802,True,True
322,0.4432503576778776,1.0323137121819583,0.14581299682620308,True,True
323,0.511529730768525,1.184198083050641,0.16113862151359082,True,True
324,0.4984529196886889,0.8574411434380368,-0.13946469593934097,True,True
325,0.4572323712188586,1.0603895612459864,0.14592481880826913,True,True
326,0.4573665708184916,1.1659891787659709,0.2512560371289877,True,True
