row,split,eligible,reason
3138,validation,1,eligible
3139,validation,1,eligible
3140,validation,1,eligible
3141,validation,1,eligible
3142,validation,1,eligible
3143,validation,1,eligible
3144,validation,1,eligible
3145,validation,1,eligible
3146,validation,0,insufficient_interpulse
3147,validation,1,eligible
3148,validation,0,insufficient_interpulse
3149,validation,1,eligible
3150,validation,1,eligible
3151,validation,1,eligible
3152,validation,1,eligible
3153,validation,1,eligible
3154,validation,1,eligible
3155,validation,1,eligible
3156,validation,1,eligible
3157,validation,1,eligible
3158,validation,1,eligible
3159,validation,1,eligible
3160,validation,1,eligible
3161,validation,1,eligible
3162,validation,1,eligible
3163,validation,1,eligible
3164,validation,1,eligible
3165,validation,1,eligible
3166,validation,0,insufficient_interpulse
3167,validation,1,eligible
3168,validation,0,insufficient_interpulse
3169,validation,1,eligible
3170,validation,1,eligible
3171,validation,0,insufficient_interpulse
3172,validation,0,insufficient_interpulse
3173,validation,1,eligible
3174,validation,1,eligible
3175,validation,1,eligible
3176,validation,1,eligible
3177,validation,1,eligible
3178,validation,1,eligible
3179,validation,1,eligible
3180,validation,1,eligible
3181,validation,1,eligible
3182,validation,0,insufficient_interpulse
3183,validation,1,eligible
3184,validation,1,eligible
3185,validation,1,eligible
3186,validation,1,eligible
3187,validation,0,insufficient_interpulse
3188,validation,1,eligible
3189,validation,1,eligible
3190,validation,1,eligible
3191,validation,1,eligible
3192,validation,1,eligible
3193,validation,1,eligible
3194,validation,1,eligible
3195,validation,1,eligible
3196,validation,0,insufficient_interpulse
3197,validation,1,eligible
3198,validation,1,eligible
3199,validation,0,insufficient_prepulse
3200,validation,1,eligible
3201,validation,1,eligible
3202,validation,1,eligible
3203,validation,1,eligible
3204,validation,1,eligible
3205,validation,1,eligible
3206,validation,1,eligible
3207,validation,1,eligible
3208,validation,1,eligible
3209,validation,1,eligible
3210,validation,1,eligible
3211,validation,0,insufficient_interpulse
3212,validation,0,insufficient_interpulse
3213,validation,1,eligible
3214,validation,1,eligible
3215,validation,1,eligible
3216,validation,1,eligible
3217,validation,1,eligible
3218,validation,1,eligible
3219,validation,1,eligible
3220,validation,1,eligible
3221,validation,0,insufficient_interpulse
3222,validation,1,eligible
3223,validation,1,eligible
3224,validation,1,eligible
3225,validation,1,eligible
3226,validation,1,eligible
3227,validation,0,insufficient_interpulse
3228,validation,0,insufficient_interpulse
3229,validation,1,eligible
3230,validation,1,eligible
3231,validation,1,eligible
3232,validation,1,eligible
3233,validation,1,eligible
3234,validation,1,eligible
3235,validation,1,eligible
3236,validation,1,eligible
3237,validation,1,eligible
3238,validation,1,eligible
3239,validation,1,eligible
3240,validation,1,eligible
3241,validation,0,insufficient_interpulse
3242,validation,1,eligible
3243,validation,1,eligible
3244,validation,1,eligible
3245,validation,1,eligible
3246,validation,1,eligible
3247,validation,1,eligible
3248,validation,0,pulse_below_10mV
3249,validation,1,eligible
3250,validation,1,eligible
3251,validation,1,eligible
3252,validation,1,eligible
3253,validation,1,eligible
3254,validation,1,eligible
3255,validation,1,eligible
3256,validation,1,eligible
3257,validation,1,eligible
3258,validation,1,eligible
3259,validation,1,eligible
3260,validation,1,eligible
3261,validation,0,pulse_below_10mV
3262,validation,1,eligible
3263,validation,0,insufficient_interpulse
3264,validation,1,eligible
3265,validation,1,eligible
3266,validation,0,insufficient_interpulse
3267,validation,1,eligible
3268,validation,1,eligible
3269,validation,1,eligible
3270,validation,1,eligible
3271,validation,1,eligible
3272,validation,1,eligible
3273,validation,1,eligible
3274,validation,1,eligible
3275,validation,0,insufficient_interpulse
3276,validation,1,eligible
3277,validation,0,insufficient_interpulse
3278,validation,1,eligible
3279,validation,1,eligible
3280,validation,1,eligible
3281,validation,1,eligible
3282,validation,1,eligible
3283,validation,1,eligible
3284,validation,0,insufficient_interpulse
3285,validation,1,eligible
3286,validation,1,eligible
3287,validation,1,eligible
3288,validation,1,eligible
3289,validation,1,eligible
3290,validation,1,eligible
3291,validation,1,eligible
3292,validation,1,eligible
3293,validation,0,insufficient_interpulse
3294,validation,0,insufficient_interpulse
3295,validation,0,insufficient_interpulse
3296,validation,1,eligible
3297,validation,0,insufficient_interpulse
3298,validation,1,eligible
3299,validation,1,eligible
3300,validation,1,eligible
3301,validation,0,insufficient_interpulse
3302,validation,0,insufficient_interpulse
3303,validation,0,insufficient_interpulse
3304,validation,1,eligible
3305,validation,0,insufficient_interpulse
3306,validation,1,eligible
3307,validation,1,eligible
3308,validation,1,eligible
3309,validation,1,eligible
3310,validation,1,eligible
3311,validation,1,eligible
3312,validation,1,eligible
3313,validation,1,eligible
3314,validation,1,eligible
3315,validation,1,eligible
3316,validation,0,pulse_below_10mV
3317,validation,0,insufficient_interpulse
3318,validation,1,eligible
3319,validation,1,eligible
3320,validation,1,eligible
3321,validation,1,eligible
3322,validation,1,eligible
3323,validation,1,eligible
3324,validation,1,eligible
3325,validation,1,eligible
3326,validation,1,eligible
3327,validation,1,eligible
3328,validation,1,eligible
3329,validation,1,eligible
3330,validation,1,eligible
3331,validation,0,insufficient_interpulse
3332,validation,0,pulse_below_10mV
3333,validation,1,eligible
3334,validation,1,eligible
3335,validation,1,eligible
3336,validation,0,insufficient_interpulse
3337,validation,1,eligible
3338,validation,1,eligible
3339,validation,0,insufficient_interpulse
3340,validation,1,eligible
3341,validation,1,eligible
3342,validation,1,eligible
3343,validation,1,eligible
3344,validation,1,eligible
3345,validation,0,insufficient_interpulse
3346,validation,0,pulse_below_10mV
3347,validation,0,insufficient_interpulse
3348,validation,1,eligible
3349,validation,1,eligible
3350,validation,1,eligible
3351,validation,1,eligible
3352,validation,1,eligible
3353,validation,1,eligible
3354,validation,1,eligible
3355,validation,1,eligible
3356,validation,1,eligible
3357,validation,1,eligible
3358,validation,1,eligible
3359,validation,1,eligible
3360,validation,0,insufficient_interpulse
3361,validation,1,eligible
3362,validation,0,insufficient_interpulse
3363,validation,1,eligible
3364,validation,1,eligible
3365,validation,0,insufficient_interpulse
3366,validation,0,insufficient_interpulse
3367,validation,1,eligible
3368,validation,0,insufficient_prepulse
3369,validation,1,eligible
3370,validation,0,insufficient_interpulse
3371,validation,1,eligible
3372,validation,1,eligible
3373,validation,1,eligible
3374,validation,1,eligible
3375,validation,1,eligible
3376,validation,1,eligible
3377,validation,1,eligible
3378,validation,1,eligible
3379,validation,1,eligible
3380,validation,0,insufficient_interpulse
3381,validation,1,eligible
3382,validation,1,eligible
3383,validation,1,eligible
3384,validation,1,eligible
3385,validation,1,eligible
3386,validation,1,eligible
3387,validation,1,eligible
3388,validation,1,eligible
3389,validation,0,pulse_below_10mV
3390,validation,1,eligible
3391,validation,1,eligible
3392,validation,1,eligible
3393,validation,1,eligible
3394,validation,0,insufficient_interpulse
3395,validation,0,insufficient_interpulse
3396,validation,1,eligible
3397,validation,1,eligible
3398,validation,0,insufficient_interpulse
3399,validation,1,eligible
3400,validation,1,eligible
3401,validation,0,insufficient_interpulse
3402,validation,1,eligible
3403,validation,1,eligible
3404,validation,1,eligible
3405,validation,1,eligible
3406,validation,1,eligible
3407,validation,1,eligible
3408,validation,1,eligible
3409,validation,1,eligible
3410,validation,1,eligible
3411,validation,1,eligible
3412,validation,1,eligible
3413,validation,1,eligible
3414,validation,1,eligible
3415,validation,1,eligible
3416,validation,1,eligible
3417,validation,1,eligible
3418,validation,1,eligible
3419,validation,1,eligible
3420,validation,1,eligible
3421,validation,1,eligible
3422,validation,0,insufficient_interpulse
3423,validation,1,eligible
3424,validation,1,eligible
3425,validation,0,insufficient_interpulse
3426,validation,1,eligible
3427,validation,1,eligible
3428,validation,1,eligible
3429,validation,1,eligible
3430,validation,1,eligible
3431,validation,0,insufficient_interpulse
3432,validation,0,insufficient_prepulse
3433,validation,1,eligible
3434,validation,0,insufficient_interpulse
3435,validation,0,insufficient_interpulse
3436,validation,1,eligible
3437,validation,1,eligible
3438,validation,1,eligible
3439,validation,1,eligible
3440,validation,1,eligible
3441,validation,1,eligible
3442,validation,0,pulse_below_10mV
3443,validation,1,eligible
3444,validation,1,eligible
3445,validation,1,eligible
3446,validation,1,eligible
3447,validation,1,eligible
3448,validation,0,insufficient_interpulse
3449,validation,0,insufficient_interpulse
3450,validation,1,eligible
3451,validation,1,eligible
3452,validation,1,eligible
3453,validation,1,eligible
3454,validation,1,eligible
3455,validation,0,insufficient_interpulse
3456,validation,1,eligible
3457,validation,1,eligible
3458,validation,1,eligible
3459,validation,1,eligible
3460,validation,0,insufficient_interpulse
3461,validation,0,insufficient_interpulse
3462,validation,1,eligible
3463,validation,1,eligible
3464,validation,1,eligible
3465,validation,1,eligible
3466,validation,1,eligible
3467,validation,0,insufficient_interpulse
3468,validation,1,eligible
3469,validation,1,eligible
3470,validation,0,insufficient_prepulse
3471,validation,1,eligible
3472,validation,1,eligible
3473,validation,0,pulse_below_10mV
3474,validation,1,eligible
3475,validation,1,eligible
3476,validation,1,eligible
3477,validation,1,eligible
3478,validation,1,eligible
3479,validation,1,eligible
3480,validation,1,eligible
3481,validation,1,eligible
3482,validation,1,eligible
3483,validation,1,eligible
3484,validation,1,eligible
3485,validation,1,eligible
3486,validation,1,eligible
3487,validation,0,insufficient_interpulse
3488,validation,0,insufficient_interpulse
3489,validation,1,eligible
3490,validation,1,eligible
3491,validation,1,eligible
3492,validation,0,pulse_below_10mV
3493,validation,1,eligible
3494,validation,1,eligible
3495,validation,0,insufficient_prepulse
3496,validation,1,eligible
3497,validation,0,insufficient_interpulse
3498,validation,1,eligible
3499,validation,1,eligible
3500,evaluation,1,eligible
3501,evaluation,0,insufficient_interpulse
3502,evaluation,1,eligible
3503,evaluation,0,insufficient_interpulse
3504,evaluation,0,insufficient_interpulse
3505,evaluation,1,eligible
3506,evaluation,0,insufficient_interpulse
3507,evaluation,0,pulse_below_10mV
3508,evaluation,1,eligible
3509,evaluation,1,eligible
3510,evaluation,1,eligible
3511,evaluation,1,eligible
3512,evaluation,1,eligible
3513,evaluation,1,eligible
3514,evaluation,1,eligible
3515,evaluation,1,eligible
3516,evaluation,1,eligible
3517,evaluation,1,eligible
3518,evaluation,0,insufficient_interpulse
3519,evaluation,1,eligible
3520,evaluation,1,eligible
3521,evaluation,1,eligible
3522,evaluation,1,eligible
3523,evaluation,1,eligible
3524,evaluation,1,eligible
3525,evaluation,1,eligible
3526,evaluation,1,eligible
3527,evaluation,1,eligible
3528,evaluation,1,eligible
3529,evaluation,1,eligible
3530,evaluation,0,insufficient_interpulse
3531,evaluation,1,eligible
3532,evaluation,1,eligible
3533,evaluation,1,eligible
3534,evaluation,1,eligible
3535,evaluation,0,insufficient_interpulse
3536,evaluation,1,eligible
3537,evaluation,1,eligible
3538,evaluation,0,insufficient_interpulse
3539,evaluation,1,eligible
3540,evaluation,1,eligible
3541,evaluation,1,eligible
3542,evaluation,0,insufficient_interpulse
3543,evaluation,1,eligible
3544,evaluation,0,insufficient_interpulse
3545,evaluation,1,eligible
3546,evaluation,1,eligible
3547,evaluation,1,eligible
3548,evaluation,1,eligible
3549,evaluation,0,insufficient_interpulse
3550,evaluation,1,eligible
3551,evaluation,0,insufficient_interpulse
3552,evaluation,0,insufficient_interpulse
3553,evaluation,0,insufficient_prepulse
3554,evaluation,1,eligible
3555,evaluation,1,eligible
3556,evaluation,1,eligible
3557,evaluation,1,eligible
3558,evaluation,0,pulse_below_10mV
3559,evaluation,1,eligible
3560,evaluation,0,insufficient_interpulse
3561,evaluation,0,insufficient_interpulse
3562,evaluation,1,eligible
3563,evaluation,1,eligible
3564,evaluation,0,insufficient_interpulse
3565,evaluation,0,pulse_below_10mV
3566,evaluation,0,insufficient_interpulse
3567,evaluation,1,eligible
3568,evaluation,0,pulse_below_10mV
3569,evaluation,0,insufficient_interpulse
3570,evaluation,1,eligible
3571,evaluation,1,eligible
3572,evaluation,0,insufficient_interpulse
3573,evaluation,1,eligible
3574,evaluation,1,eligible
3575,evaluation,1,eligible
3576,evaluation,1,eligible
3577,evaluation,1,eligible
3578,evaluation,1,eligible
3579,evaluation,1,eligible
3580,evaluation,1,eligible
3581,evaluation,1,eligible
3582,evaluation,1,eligible
3583,evaluation,1,eligible
3584,evaluation,0,insufficient_interpulse
3585,evaluation,0,insufficient_interpulse
3586,evaluation,1,eligible
3587,evaluation,0,insufficient_interpulse
3588,evaluation,1,eligible
3589,evaluation,1,eligible
3590,evaluation,0,insufficient_interpulse
3591,evaluation,1,eligible
3592,evaluation,1,eligible
3593,evaluation,1,eligible
3594,evaluation,1,eligible
3595,evaluation,1,eligible
3596,evaluation,1,eligible
3597,evaluation,1,eligible
3598,evaluation,1,eligible
3599,evaluation,1,eligible
3600,evaluation,1,eligible
3601,evaluation,0,insufficient_interpulse
3602,evaluation,0,insufficient_interpulse
3603,evaluation,1,eligible
3604,evaluation,1,eligible
3605,evaluation,1,eligible
3606,evaluation,1,eligible
3607,evaluation,1,eligible
3608,evaluation,1,eligible
3609,evaluation,1,eligible
3610,evaluation,0,insufficient_prepulse
3611,evaluation,1,eligible
3612,evaluation,1,eligible
3613,evaluation,1,eligible
3614,evaluation,1,eligible
3615,evaluation,0,pulse_below_10mV
3616,evaluation,1,eligible
3617,evaluation,1,eligible
3618,evaluation,1,eligible
3619,evaluation,1,eligible
3620,evaluation,1,eligible
3621,evaluation,1,eligible
3622,evaluation,1,eligible
3623,evaluation,1,eligible
3624,evaluation,1,eligible
3625,evaluation,0,pulse_below_10mV
3626,evaluation,1,eligible
3627,evaluation,0,insufficient_interpulse
3628,evaluation,1,eligible
3629,evaluation,0,insufficient_interpulse
3630,evaluation,1,eligible
3631,evaluation,1,eligible
3632,evaluation,1,eligible
3633,evaluation,1,eligible
3634,evaluation,1,eligible
3635,evaluation,1,eligible
3636,evaluation,1,eligible
3637,evaluation,1,eligible
3638,evaluation,1,eligible
3639,evaluation,1,eligible
3640,evaluation,0,insufficient_interpulse
3641,evaluation,1,eligible
3642,evaluation,1,eligible
3643,evaluation,1,eligible
3644,evaluation,0,insufficient_interpulse
3645,evaluation,1,eligible
3646,evaluation,1,eligible
3647,evaluation,1,eligible
3648,evaluation,1,eligible
3649,evaluation,1,eligible
3650,evaluation,1,eligible
3651,evaluation,1,eligible
3652,evaluation,1,eligible
3653,evaluation,0,insufficient_interpulse
3654,evaluation,1,eligible
3655,evaluation,1,eligible
3656,evaluation,1,eligible
3657,evaluation,0,insufficient_interpulse
3658,evaluation,0,insufficient_interpulse
3659,evaluation,0,insufficient_interpulse
3660,evaluation,1,eligible
3661,evaluation,1,eligible
3662,evaluation,0,insufficient_prepulse
3663,evaluation,1,eligible
3664,evaluation,0,insufficient_interpulse
3665,evaluation,1,eligible
3666,evaluation,1,eligible
3667,evaluation,1,eligible
3668,evaluation,0,insufficient_interpulse
3669,evaluation,1,eligible
3670,evaluation,1,eligible
3671,evaluation,1,eligible
3672,evaluation,0,insufficient_interpulse
3673,evaluation,1,eligible
3674,evaluation,0,insufficient_interpulse
3675,evaluation,1,eligible
3676,evaluation,1,eligible
3677,evaluation,0,insufficient_interpulse
3678,evaluation,1,eligible
3679,evaluation,1,eligible
3680,evaluation,1,eligible
3681,evaluation,1,eligible
3682,evaluation,1,eligible
3683,evaluation,0,pulse_below_10mV
3684,evaluation,1,eligible
3685,evaluation,1,eligible
3686,evaluation,1,eligible
3687,evaluation,1,eligible
3688,evaluation,1,eligible
3689,evaluation,1,eligible
3690,evaluation,1,eligible
3691,evaluation,1,eligible
3692,evaluation,0,insufficient_interpulse
3693,evaluation,1,eligible
3694,evaluation,1,eligible
3695,evaluation,1,eligible
3696,evaluation,0,insufficient_interpulse
3697,evaluation,1,eligible
3698,evaluation,1,eligible
3699,evaluation,1,eligible
3700,evaluation,1,eligible
3701,evaluation,1,eligible
3702,evaluation,1,eligible
3703,evaluation,1,eligible
3704,evaluation,0,insufficient_interpulse
3705,evaluation,1,eligible
3706,evaluation,0,insufficient_interpulse
3707,evaluation,1,eligible
3708,evaluation,1,eligible
3709,evaluation,1,eligible
3710,evaluation,1,eligible
3711,evaluation,1,eligible
3712,evaluation,1,eligible
3713,evaluation,1,eligible
3714,evaluation,1,eligible
3715,evaluation,0,pulse_below_10mV
3716,evaluation,1,eligible
3717,evaluation,1,eligible
3718,evaluation,0,insufficient_interpulse
3719,evaluation,1,eligible
3720,evaluation,1,eligible
3721,evaluation,0,insufficient_interpulse
3722,evaluation,1,eligible
3723,evaluation,0,insufficient_interpulse
3724,evaluation,1,eligible
3725,evaluation,1,eligible
3726,evaluation,1,eligible
3727,evaluation,0,insufficient_interpulse
3728,evaluation,1,eligible
3729,evaluation,0,insufficient_interpulse
3730,evaluation,1,eligible
3731,evaluation,1,eligible
3732,evaluation,1,eligible
3733,evaluation,0,insufficient_interpulse
3734,evaluation,1,eligible
3735,evaluation,1,eligible
3736,evaluation,1,eligible
3737,evaluation,0,insufficient_interpulse
3738,evaluation,1,eligible
3739,evaluation,1,eligible
3740,evaluation,0,insufficient_interpulse
3741,evaluation,1,eligible
3742,evaluation,0,insufficient_interpulse
3743,evaluation,1,eligible
3744,evaluation,0,insufficient_interpulse
3745,evaluation,1,eligible
3746,evaluation,0,pulse_below_10mV
3747,evaluation,1,eligible
3748,evaluation,1,eligible
3749,evaluation,1,eligible
3750,evaluation,1,eligible
3751,evaluation,1,eligible
3752,evaluation,1,eligible
3753,evaluation,0,insufficient_interpulse
3754,evaluation,1,eligible
3755,evaluation,0,insufficient_interpulse
3756,evaluation,1,eligible
3757,evaluation,1,eligible
3758,evaluation,1,eligible
3759,evaluation,1,eligible
3760,evaluation,1,eligible
3761,evaluation,0,pulse_below_10mV
3762,evaluation,1,eligible
3763,evaluation,1,eligible
3764,evaluation,1,eligible
3765,evaluation,1,eligible
3766,evaluation,1,eligible
3767,evaluation,1,eligible
3768,evaluation,1,eligible
3769,evaluation,0,insufficient_interpulse
3770,evaluation,1,eligible
3771,evaluation,1,eligible
3772,evaluation,0,insufficient_interpulse
3773,evaluation,1,eligible
3774,evaluation,1,eligible
3775,evaluation,1,eligible
3776,evaluation,1,eligible
3777,evaluation,0,insufficient_interpulse
3778,evaluation,1,eligible
3779,evaluation,1,eligible
3780,evaluation,1,eligible
3781,evaluation,1,eligible
3782,evaluation,1,eligible
3783,evaluation,1,eligible
3784,evaluation,1,eligible
3785,evaluation,1,eligible
3786,evaluation,1,eligible
3787,evaluation,1,eligible
3788,evaluation,1,eligible
3789,evaluation,0,insufficient_interpulse
3790,evaluation,1,eligible
3791,evaluation,1,eligible
3792,evaluation,1,eligible
3793,evaluation,1,eligible
3794,evaluation,1,eligible
3795,evaluation,1,eligible
3796,evaluation,1,eligible
3797,evaluation,0,insufficient_interpulse
3798,evaluation,1,eligible
3799,evaluation,1,eligible
3800,evaluation,1,eligible
3801,evaluation,1,eligible
3802,evaluation,0,insufficient_interpulse
3803,evaluation,1,eligible
3804,evaluation,0,insufficient_interpulse
3805,evaluation,1,eligible
3806,evaluation,0,insufficient_interpulse
3807,evaluation,1,eligible
3808,evaluation,1,eligible
3809,evaluation,1,eligible
3810,evaluation,0,insufficient_interpulse
3811,evaluation,1,eligible
3812,evaluation,1,eligible
3813,evaluation,1,eligible
3814,evaluation,1,eligible
3815,evaluation,1,eligible
3816,evaluation,1,eligible
3817,evaluation,1,eligible
3818,evaluation,0,insufficient_interpulse
3819,evaluation,0,insufficient_interpulse
3820,evaluation,0,pulse_below_10mV
3821,evaluation,1,eligible
3822,evaluation,1,eligible
3823,evaluation,1,eligible
3824,evaluation,1,eligible
3825,evaluation,1,eligible
3826,evaluation,0,insufficient_interpulse
3827,evaluation,1,eligible
3828,evaluation,1,eligible
3829,evaluation,1,eligible
3830,evaluation,0,insufficient_interpulse
3831,evaluation,0,insufficient_interpulse
3832,evaluation,1,eligible
3833,evaluation,1,eligible
3834,evaluation,1,eligible
3835,evaluation,0,insufficient_interpulse
3836,evaluation,1,eligible
3837,evaluation,1,eligible
3838,evaluation,1,eligible
3839,evaluation,1,eligible
3840,evaluation,1,eligible
3841,evaluation,1,eligible
3842,evaluation,1,eligible
3843,evaluation,1,eligible
3844,evaluation,1,eligible
3845,evaluation,1,eligible
3846,evaluation,1,eligible
3847,evaluation,1,eligible
3848,evaluation,1,eligible
3849,evaluation,1,eligible
3850,evaluation,1,eligible
3851,evaluation,1,eligible
3852,evaluation,1,eligible
3853,evaluation,1,eligible
3854,evaluation,1,eligible
3855,evaluation,1,eligible
3856,evaluation,1,eligible
3857,evaluation,1,eligible
3858,evaluation,1,eligible
3859,evaluation,1,eligible
3860,evaluation,1,eligible
3861,evaluation,1,eligible
3862,evaluation,1,eligible
3863,evaluation,1,eligible
3864,evaluation,1,eligible
3865,evaluation,1,eligible
3866,evaluation,0,insufficient_interpulse
3867,evaluation,1,eligible
3868,evaluation,1,eligible
3869,evaluation,1,eligible
3870,evaluation,1,eligible
3871,evaluation,1,eligible
3872,evaluation,1,eligible
3873,evaluation,0,insufficient_interpulse
3874,evaluation,1,eligible
3875,evaluation,1,eligible
3876,evaluation,1,eligible
3877,evaluation,1,eligible
3878,evaluation,1,eligible
3879,evaluation,1,eligible
3880,evaluation,1,eligible
3881,evaluation,1,eligible
3882,evaluation,1,eligible
3883,evaluation,1,eligible
3884,evaluation,1,eligible
3885,evaluation,0,pulse_below_10mV
3886,evaluation,1,eligible
3887,evaluation,1,eligible
3888,evaluation,0,insufficient_interpulse
3889,evaluation,0,pulse_below_10mV
3890,evaluation,1,eligible
3891,evaluation,1,eligible
3892,evaluation,0,insufficient_interpulse
3893,evaluation,0,insufficient_interpulse
3894,evaluation,1,eligible
3895,evaluation,1,eligible
3896,evaluation,1,eligible
3897,evaluation,0,insufficient_interpulse
3898,evaluation,1,eligible
3899,evaluation,0,insufficient_interpulse
3900,evaluation,1,eligible
3901,evaluation,0,insufficient_prepulse
3902,evaluation,0,pulse_below_10mV
3903,evaluation,1,eligible
3904,evaluation,1,eligible
3905,evaluation,1,eligible
3906,evaluation,1,eligible
3907,evaluation,1,eligible
3908,evaluation,1,eligible
3909,evaluation,1,eligible
3910,evaluation,0,insufficient_interpulse
3911,evaluation,1,eligible
3912,evaluation,1,eligible
3913,evaluation,0,insufficient_interpulse
3914,evaluation,1,eligible
3915,evaluation,1,eligible
3916,evaluation,0,pulse_below_10mV
3917,evaluation,1,eligible
3918,evaluation,1,eligible
3919,evaluation,0,insufficient_interpulse
3920,evaluation,1,eligible
3921,evaluation,0,insufficient_interpulse
3922,evaluation,0,insufficient_interpulse
3923,evaluation,1,eligible
3924,evaluation,1,eligible
3925,evaluation,1,eligible
3926,evaluation,1,eligible
3927,evaluation,1,eligible
3928,evaluation,1,eligible
3929,evaluation,1,eligible
3930,evaluation,0,insufficient_interpulse
3931,evaluation,1,eligible
3932,evaluation,1,eligible
3933,evaluation,1,eligible
3934,evaluation,1,eligible
3935,evaluation,1,eligible
3936,evaluation,1,eligible
3937,evaluation,1,eligible
3938,evaluation,0,insufficient_interpulse
3939,evaluation,1,eligible
3940,evaluation,1,eligible
3941,evaluation,1,eligible
3942,evaluation,1,eligible
3943,evaluation,0,insufficient_interpulse
3944,evaluation,0,insufficient_interpulse
3945,evaluation,0,insufficient_interpulse
3946,evaluation,0,insufficient_interpulse
3947,evaluation,1,eligible
3948,evaluation,0,insufficient_prepulse
3949,evaluation,0,insufficient_interpulse
3950,evaluation,1,eligible
3951,evaluation,1,eligible
3952,evaluation,0,insufficient_interpulse
3953,evaluation,1,eligible
3954,evaluation,1,eligible
3955,evaluation,0,pulse_below_10mV
3956,evaluation,1,eligible
3957,evaluation,1,eligible
3958,evaluation,1,eligible
3959,evaluation,1,eligible
3960,evaluation,1,eligible
3961,evaluation,1,eligible
3962,evaluation,1,eligible
3963,evaluation,1,eligible
3964,evaluation,1,eligible
3965,evaluation,1,eligible
3966,evaluation,1,eligible
3967,evaluation,0,insufficient_interpulse
3968,evaluation,1,eligible
3969,evaluation,0,insufficient_interpulse
3970,evaluation,0,insufficient_interpulse
3971,evaluation,1,eligible
3972,evaluation,1,eligible
3973,evaluation,0,pulse_below_10mV
3974,evaluation,1,eligible
3975,evaluation,1,eligible
3976,evaluation,1,eligible
3977,evaluation,1,eligible
3978,evaluation,1,eligible
3979,evaluation,1,eligible
3980,evaluation,1,eligible
3981,evaluation,0,insufficient_interpulse
3982,evaluation,0,insufficient_interpulse
3983,evaluation,1,eligible
3984,evaluation,0,insufficient_interpulse
3985,evaluation,1,eligible
3986,evaluation,1,eligible
3987,evaluation,1,eligible
3988,evaluation,0,insufficient_interpulse
3989,evaluation,1,eligible
3990,evaluation,0,insufficient_interpulse
3991,evaluation,1,eligible
3992,evaluation,0,insufficient_prepulse
3993,evaluation,1,eligible
3994,evaluation,1,eligible
3995,evaluation,0,insufficient_interpulse
3996,evaluation,0,pulse_below_10mV
3997,evaluation,1,eligible
3998,evaluation,0,insufficient_interpulse
3999,evaluation,1,eligible
4000,evaluation,1,eligible
4001,evaluation,1,eligible
4002,evaluation,1,eligible
4003,evaluation,1,eligible
4004,evaluation,1,eligible
4005,evaluation,1,eligible
4006,evaluation,0,insufficient_interpulse
4007,evaluation,1,eligible
4008,evaluation,1,eligible
4009,evaluation,1,eligible
4010,evaluation,1,eligible
4011,evaluation,1,eligible
4012,evaluation,0,insufficient_interpulse
4013,evaluation,1,eligible
4014,evaluation,1,eligible
4015,evaluation,1,eligible
4016,evaluation,1,eligible
4017,evaluation,1,eligible
4018,evaluation,0,insufficient_interpulse
4019,evaluation,1,eligible
4020,evaluation,0,pulse_below_10mV
4021,evaluation,1,eligible
4022,evaluation,1,eligible
4023,evaluation,1,eligible
4024,evaluation,1,eligible
4025,evaluation,1,eligible
4026,evaluation,1,eligible
4027,evaluation,0,insufficient_interpulse
4028,evaluation,1,eligible
4029,evaluation,1,eligible
4030,evaluation,1,eligible
4031,evaluation,1,eligible
4032,evaluation,1,eligible
4033,evaluation,1,eligible
4034,evaluation,1,eligible
4035,evaluation,1,eligible
4036,evaluation,1,eligible
4037,evaluation,1,eligible
4038,evaluation,0,insufficient_interpulse
4039,evaluation,0,pulse_below_10mV
4040,evaluation,1,eligible
4041,evaluation,0,insufficient_interpulse
4042,evaluation,1,eligible
4043,evaluation,1,eligible
4044,evaluation,1,eligible
4045,evaluation,0,insufficient_interpulse
4046,evaluation,1,eligible
4047,evaluation,1,eligible
4048,evaluation,1,eligible
4049,evaluation,1,eligible
4050,evaluation,1,eligible
4051,evaluation,1,eligible
4052,evaluation,1,eligible
4053,evaluation,1,eligible
4054,evaluation,0,insufficient_interpulse
4055,evaluation,1,eligible
4056,evaluation,0,insufficient_interpulse
4057,evaluation,1,eligible
4058,evaluation,0,insufficient_interpulse
4059,evaluation,1,eligible
4060,evaluation,1,eligible
4061,evaluation,1,eligible
4062,evaluation,1,eligible
4063,evaluation,0,insufficient_interpulse
4064,evaluation,1,eligible
4065,evaluation,1,eligible
4066,evaluation,1,eligible
4067,evaluation,1,eligible
4068,evaluation,1,eligible
4069,evaluation,1,eligible
4070,evaluation,1,eligible
4071,evaluation,0,insufficient_interpulse
4072,evaluation,0,insufficient_interpulse
4073,evaluation,1,eligible
4074,evaluation,1,eligible
4075,evaluation,1,eligible
4076,evaluation,1,eligible
4077,evaluation,1,eligible
4078,evaluation,0,insufficient_interpulse
4079,evaluation,1,eligible
4080,evaluation,1,eligible
4081,evaluation,1,eligible
4082,evaluation,1,eligible
4083,evaluation,0,insufficient_interpulse
4084,evaluation,1,eligible
4085,evaluation,1,eligible
4086,evaluation,0,insufficient_prepulse
4087,evaluation,1,eligible
4088,evaluation,0,insufficient_interpulse
4089,evaluation,1,eligible
4090,evaluation,1,eligible
4091,evaluation,1,eligible
4092,evaluation,1,eligible
4093,evaluation,1,eligible
4094,evaluation,1,eligible
4095,evaluation,1,eligible
4096,evaluation,1,eligible
