candidate,n,largest_gap,circular_star_discrepancy,union_coverage,overlap_loss,flat_mean,flat_p05,flat_min,beam7_mean,beam7_p05,beam7_min,beam7_cycle23_mean,beam7_cycle23_p05,beam7_cycle23_min,beam7_decay_mean,beam7_decay_p05,beam7_decay_min,largest_gap_rank,discrepancy_rank
eight_twentyone,54,0.047619047619,0.037037037037,0.04921875,0.07734375,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.0492780257266,0.0485216732345,0.048511480737,4,4
eight_twentyone,55,0.047619047619,0.0329004329004,0.04921875,0.0796875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.0492780257266,0.0485216732345,0.048511480737,4,4
eight_twentyone,56,0.047619047619,0.0357142857143,0.04921875,0.08203125,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.0492780257266,0.0485216732345,0.048511480737,4,4
eight_twentyone,57,0.047619047619,0.0375939849624,0.04921875,0.084375,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.0492780257266,0.0485216732345,0.048511480737,4,4
eight_twentyone,58,0.047619047619,0.0336617405583,0.04921875,0.08671875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.0492780257266,0.0485216732345,0.048511480737,4,4
eight_twentyone,59,0.047619047619,0.0355125100888,0.04921875,0.0890625,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.0492780257266,0.0485216732345,0.048511480737,4,4
eight_twentyone,60,0.047619047619,0.0333333333333,0.04921875,0.09140625,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.0492780257266,0.0485216732345,0.048511480737,4,4
eight_twentyone,61,0.047619047619,0.0335675253708,0.04921875,0.09375,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.0492780257266,0.0485216732345,0.048511480737,4,4
eight_twentyone,62,0.047619047619,0.0322580645161,0.04921875,0.09609375,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.0492780257266,0.0485216732345,0.048511480737,4,4
eight_twentyone,63,0.047619047619,0.031746031746,0.04921875,0.0984375,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.0492780257266,0.0485216732345,0.048511480737,4,4
eight_twentyone,64,0.047619047619,0.0334821428571,0.04921875,0.10078125,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.04921875,0.0492780257266,0.0485216732345,0.048511480737,4,4
one_over_e,4,0.367879441171,0.25,0.009375,0,0.009375,0.009375,0.009375,0.009375,0.00773981603277,0.00771603925045,0.00872094260077,0.00631736929369,0.00615297170025,0.0116881637657,0.00723215847302,0.0071713037361,2,3.5
one_over_e,5,0.264241117657,0.2,0.01171875,0,0.01171875,0.01171875,0.01171875,0.01171875,0.0109506295392,0.0109396602957,0.011155739053,0.00895015423974,0.00876830308931,0.0137037590497,0.0108137385304,0.0107746125103,6,3.5
one_over_e,6,0.264241117657,0.166666666667,0.0140625,0,0.0140625,0.0140625,0.0140625,0.0140625,0.0120666411514,0.012038657792,0.0134689380511,0.0108919494105,0.0106746537187,0.0146201066587,0.0111018992356,0.0110543170155,6,3.5
one_over_e,7,0.264241117657,0.142857142857,0.01640625,0,0.01640625,0.01640625,0.01640625,0.01640625,0.0162408906564,0.0162385518208,0.0160900843895,0.0136729832451,0.0135281776169,0.0182916409762,0.0148204570855,0.0147723567455,7,3.5
one_over_e,8,0.160602794143,0.125,0.01875,0,0.01875,0.01875,0.01875,0.01875,0.0168324853526,0.0168048655453,0.0183050037619,0.0156563906009,0.0154685799074,0.0199139868728,0.0172362252622,0.0172010248019,5,3
one_over_e,9,0.160602794143,0.111111111111,0.02109375,0,0.02109375,0.02109375,0.02109375,0.02109375,0.0200317227089,0.020016207392,0.0208205248075,0.0174726323835,0.0172062152809,0.0206413994984,0.0174298445153,0.0173868865785,5,2
one_over_e,10,0.160602794143,0.1,0.0234375,0,0.0234375,0.0234375,0.0234375,0.0234375,0.022016902349,0.0219965182158,0.0228245720458,0.0197789756114,0.0194064150298,0.0235223381632,0.0226006493905,0.022588059065,5,2.5
one_over_e,11,0.103638323514,0.0909090909091,0.02578125,0,0.02578125,0.02578125,0.02578125,0.02578125,0.0240535476266,0.0240292059937,0.0252063471428,0.020898536492,0.0205266123587,0.024839506514,0.0228273870059,0.0228007217926,1,2.5
one_over_e,12,0.103638323514,0.0893972058572,0.028125,0,0.028125,0.028125,0.028125,0.028125,0.0275121976246,0.0275035720387,0.0272387265806,0.023800513663,0.0233830260719,0.0300274303299,0.0271299523326,0.0270868656794,2,4
one_over_e,13,0.103638323514,0.0869023800704,0.03046875,0,0.03046875,0.03046875,0.03046875,0.03046875,0.0284550118092,0.028426143673,0.0297074797647,0.0247359680207,0.0243433813635,0.0323773565319,0.0315018437255,0.0314888030089,4,4
one_over_e,14,0.103638323514,0.0751560882001,0.0328125,0,0.0328125,0.0328125,0.0328125,0.0328125,0.0324831185337,0.0324783109639,0.0320268251901,0.0284608438446,0.0282429001288,0.0334031163205,0.031707659745,0.0316832741798,4,5
one_over_e,15,0.103638323514,0.0715177646858,0.03515625,0,0.03515625,0.03515625,0.03515625,0.03515625,0.0332969098912,0.0332701031285,0.0346047998445,0.0302354720005,0.0298612672831,0.0375613916754,0.0352815476597,0.0352479484113,4,2
one_over_e,16,0.103638323514,0.0625,0.0375,0,0.0375,0.0375,0.0375,0.0375,0.036300195037,0.0362832089904,0.0371081740628,0.0333776933441,0.0331200771722,0.0394351674758,0.0387491039985,0.0387389827302,4,2
one_over_e,17,0.103638323514,0.0597530588034,0.03984375,0,0.03984375,0.03984375,0.03984375,0.03984375,0.0385448218557,0.0385266273364,0.0395257912566,0.0362950645918,0.0361376661847,0.0402368899675,0.0390039162716,0.038985085483,4,2
one_over_e,18,0.103638323514,0.0555555555556,0.0421875,0,0.0421875,0.0421875,0.0421875,0.0421875,0.0403803663569,0.0403545835415,0.041960385544,0.0380078158989,0.037735326245,0.0436212545541,0.0412853237779,0.041253572265,4,1.5
one_over_e,19,0.0569644706285,0.0526315789474,0.04453125,0,0.04453125,0.04453125,0.04453125,0.04453125,0.0440783758484,0.0440717967909,0.0440904318864,0.0407229199342,0.0403751948782,0.045068925288,0.0438856089371,0.0438697715569,1,1
one_over_e,20,0.0569644706285,0.05,0.046875,0,0.046875,0.046875,0.046875,0.046875,0.0448565814277,0.0448273431478,0.0464851508617,0.041913202673,0.0415910750104,0.0457218060644,0.0440555674473,0.0440333056491,1,1.5
one_over_e,21,0.0569644706285,0.0513465643906,0.04921875,0,0.04921875,0.04921875,0.04921875,0.04921875,0.0487271581656,0.0487201649416,0.0485633733008,0.0451655333266,0.0448688483327,0.0483663982634,0.0464972998257,0.0464721868041,3,3
one_over_e,22,0.0569644706285,0.0454545454545,0.0515625,0,0.0515625,0.0515625,0.0515625,0.0515625,0.0497727353208,0.0497477398479,0.0511374913499,0.0466509520212,0.0463860322705,0.0495216051531,0.0484187858578,0.0484041996778,3,1
one_over_e,23,0.0569644706285,0.0534169577653,0.05390625,0,0.05390625,0.05390625,0.05390625,0.05390625,0.0525775347019,0.0525586684009,0.0533889539375,0.0508683779762,0.0506315947806,0.0543465832681,0.0491990829543,0.049131103946,3,4
one_over_e,24,0.0569644706285,0.0527377254097,0.05625,0,0.05625,0.05625,0.05625,0.05625,0.055082794823,0.0550659182635,0.0561045384885,0.0531110230924,0.0529367821338,0.056406369852,0.0527277738552,0.0526767429995,3,4
one_over_e,25,0.0569644706285,0.0539504999145,0.05859375,0,0.05859375,0.05859375,0.05859375,0.05859375,0.0567197753933,0.0566925013121,0.0584115018948,0.0564880241048,0.0563548603171,0.0573482823418,0.0531900534928,0.0531349582324,3,4
one_over_e,26,0.0569644706285,0.0502078303318,0.0609375,0,0.0609375,0.0609375,0.0609375,0.0609375,0.0606470915735,0.0606429404709,0.0609565433803,0.0601778737527,0.0601126879825,0.061077419806,0.0564099547305,0.0563433096412,3,4
one_over_e,27,0.0569644706285,0.041691994488,0.06328125,0,0.06328125,0.06328125,0.06328125,0.06328125,0.0612699750896,0.0612417486797,0.0631267474698,0.0613590674884,0.0612851694183,0.0627509234407,0.0590654909826,0.0590139604012,3,2
one_over_e,28,0.0569644706285,0.0464508697429,0.065625,0,0.065625,0.065625,0.065625,0.065625,0.0649746123264,0.0649654219733,0.0653769209473,0.0643470814021,0.0643373183869,0.0634897699883,0.0592208889231,0.0591605984075,3,3
one_over_e,29,0.0569644706285,0.0459136622768,0.06796875,0,0.06796875,0.06796875,0.06796875,0.06796875,0.066262592553,0.0662380399736,0.0675346615822,0.0657958523551,0.065785419329,0.0664519597503,0.0645691477683,0.0645429530436,4,4
one_over_e,30,0.0466738528859,0.0345461078381,0.0703125,0,0.0703125,0.0703125,0.0703125,0.0703125,0.0688647006024,0.0688435300808,0.0697157374149,0.0678674539848,0.0677664329227,0.0677978065074,0.0649402936318,0.0649020113126,2,1
one_over_e,31,0.0466738528859,0.0452987960102,0.07265625,0,0.07265625,0.07265625,0.07265625,0.07265625,0.0716276597672,0.0716128867703,0.0721280334353,0.0701247778023,0.0700134939137,0.0730924388161,0.0697207121111,0.069670926139,2,3
one_over_e,32,0.0466738528859,0.0439060882001,0.075,0,0.075,0.075,0.075,0.075,0.0730696718334,0.0730424495741,0.074411204079,0.0722645195433,0.0720955895034,0.0755103982126,0.0740344017622,0.0740126894628,2,3
one_over_e,33,0.0466738528859,0.0412278002358,0.07734375,0,0.07734375,0.07734375,0.07734375,0.07734375,0.0772178868659,0.0772161169456,0.0770392071644,0.0749049359893,0.0748497998018,0.0765517225026,0.0742180628222,0.0741836226397,2,3
one_over_e,34,0.0466738528859,0.0434205000151,0.0796875,0,0.0796875,0.0796875,0.0796875,0.0796875,0.07769886757,0.0776703859639,0.0792702544528,0.0769389354598,0.0767148473838,0.0808408203223,0.0793386309946,0.079316539063,3,4
one_over_e,35,0.0466738528859,0.0360264621145,0.08203125,0,0.08203125,0.08203125,0.08203125,0.08203125,0.0812270412587,0.0812153140044,0.0818162288226,0.0789444562158,0.0786572940309,0.082745386214,0.0824795306631,0.082475972256,3,3
one_over_e,36,0.0466738528859,0.0384966077526,0.084375,0,0.084375,0.084375,0.084375,0.084375,0.0827630394928,0.0827397777018,0.0838397475491,0.0811719685441,0.0808384246375,0.0835687737285,0.0830826981738,0.0830756081373,3,3
one_over_e,37,0.0466738528859,0.0361749156789,0.08671875,0,0.08671875,0.08671875,0.08671875,0.08671875,0.0851596062415,0.0851375120489,0.0862136397735,0.0823776105738,0.0820228958886,0.0870313650037,0.0843851748663,0.0843498059173,3,3
one_over_e,38,0.0466738528859,0.0263157894737,0.0890625,0,0.0890625,0.0890625,0.0890625,0.0890625,0.088179194649,0.0881668337126,0.0882204975006,0.0849987544989,0.084610111784,0.0885069561434,0.086916518712,0.086895529137,3,1
one_over_e,39,0.0466738528859,0.0331605722926,0.09140625,0,0.09140625,0.09140625,0.09140625,0.09140625,0.0894341576499,0.0894060477259,0.090633481132,0.0858952848147,0.0855092103803,0.0891793280366,0.0872321921575,0.0872061085783,3,3
one_over_e,40,0.0466738528859,0.0354467059427,0.09375,0,0.09375,0.09375,0.09375,0.09375,0.0937104120051,0.0937098374271,0.0929147306294,0.0894426085117,0.0892852665786,0.0918632567813,0.0893065727728,0.0892702282949,3,3
one_over_e,41,0.0466738528859,0.030467591807,0.09609375,0,0.09609375,0.09609375,0.09609375,0.09609375,0.0941409198213,0.0941126054795,0.0954532158335,0.0910116122179,0.09063220966,0.0930544627095,0.0913271531519,0.0913038024274,3,3
one_over_e,42,0.0466738528859,0.0345461078381,0.0984375,0,0.0984375,0.0984375,0.0984375,0.0984375,0.0974839131257,0.0974703349488,0.0979653912527,0.0942698680079,0.0940413973079,0.0979630083291,0.0921172061399,0.092035158863,3,4
one_over_e,43,0.0466738528859,0.0338708816539,0.10078125,0,0.10078125,0.10078125,0.10078125,0.10078125,0.0992733113444,0.0992522316233,0.100394012294,0.0969674637216,0.0967265038365,0.10007580382,0.0957697499644,0.0957094525561,3,3
one_over_e,44,0.0466738528859,0.0333594650395,0.103125,0,0.103125,0.103125,0.103125,0.103125,0.101466033099,0.101442499789,0.102869267145,0.0987818741853,0.09868569522,0.10104075334,0.0962480294257,0.0961815704653,3,3
one_over_e,45,0.0466738528859,0.0337615455656,0.10546875,0,0.10546875,0.10546875,0.10546875,0.10546875,0.104737584821,0.104727022734,0.10501349912,0.101638240235,0.101269400885,0.104837438709,0.0997124753145,0.0996390877248,3,3
one_over_e,46,0.0466738528859,0.0283062748908,0.1078125,0,0.1078125,0.1078125,0.1078125,0.1078125,0.105812502841,0.105783367815,0.107416632176,0.102799860001,0.102436678683,0.106562121851,0.102401773366,0.102343263453,3,3
one_over_e,47,0.0466738528859,0.0308865675593,0.11015625,0,0.11015625,0.11015625,0.11015625,0.11015625,0.109951490707,0.109948561134,0.109471142447,0.105832681519,0.105486348145,0.10731190134,0.102579785183,0.102512020319,3,3
one_over_e,48,0.0466738528859,0.0284822353142,0.1125,0,0.1125,0.1125,0.1125,0.1125,0.110594328735,0.110567558882,0.112017069003,0.107197637431,0.106877797812,0.110364866208,0.108158764477,0.108128195796,3,3
one_over_e,49,0.0363832351433,0.023070675245,0.11484375,0,0.11484375,0.11484375,0.11484375,0.11484375,0.113747453526,0.113731976893,0.114246599119,0.111289107113,0.111004412303,0.111735419966,0.108479094689,0.108433348475,3,1
one_over_e,50,0.0363832351433,0.0297093822574,0.1171875,0,0.1171875,0.1171875,0.1171875,0.1171875,0.115795372367,0.115775357497,0.116957937622,0.113309297669,0.11308109602,0.117159111187,0.114058193704,0.114011122178,3,2
one_over_e,51,0.0363832351433,0.0298326664454,0.11953125,0,0.11953125,0.11953125,0.11953125,0.11953125,0.117784811409,0.117759250616,0.119297244178,0.116928846202,0.116842746913,0.119639379584,0.118354307425,0.11833570569,3,3
one_over_e,52,0.0363832351433,0.0274430836551,0.121875,0,0.121875,0.121875,0.121875,0.121875,0.121300291655,0.121292029784,0.121880606692,0.120340147075,0.120216413267,0.120698491628,0.118592884812,0.118561401284,3,3
one_over_e,53,0.0363832351433,0.0278059283576,0.12421875,0,0.12421875,0.12421875,0.12421875,0.12421875,0.122201950956,0.122173482264,0.12410925151,0.121938500593,0.121807334997,0.12512104534,0.1234131787,0.123389711577,3,3
one_over_e,54,0.0363832351433,0.0270733202413,0.1265625,0,0.1265625,0.1265625,0.1265625,0.1265625,0.126193835737,0.126188656416,0.126382746119,0.125016564785,0.124953017676,0.127054070526,0.126362354291,0.126352890368,3,3
one_over_e,55,0.0363832351433,0.0278970800731,0.12890625,0,0.12890625,0.12890625,0.12890625,0.12890625,0.127062385253,0.127036001725,0.128558819077,0.126335549284,0.126273391291,0.127902093849,0.127158031654,0.127147653796,3,3
one_over_e,56,0.0363832351433,0.0282592521712,0.13125,0,0.13125,0.13125,0.13125,0.13125,0.130019332584,0.130001403049,0.130712213174,0.129298275129,0.129267507171,0.131432273564,0.128373368414,0.128331731842,3,3
one_over_e,57,0.0363832351433,0.0210058213347,0.13359375,0,0.13359375,0.13359375,0.13359375,0.13359375,0.132326150164,0.132307840777,0.133105085759,0.131175703051,0.131135804641,0.132941777333,0.131047569992,0.131022202982,3,2
one_over_e,58,0.0363832351433,0.0241921408781,0.1359375,0,0.1359375,0.1359375,0.1359375,0.1359375,0.134112843748,0.134086962633,0.135356719914,0.133693750209,0.133585463571,0.13363231338,0.131288081541,0.131256001822,3,3
one_over_e,59,0.0363832351433,0.0252643073812,0.13828125,0,0.13828125,0.13828125,0.13828125,0.13828125,0.137866729374,0.137860934135,0.137986993005,0.136149418325,0.136024137712,0.136359772229,0.133916961579,0.133881958811,3,3
one_over_e,60,0.0363832351433,0.0224542938863,0.140625,0,0.140625,0.140625,0.140625,0.140625,0.138606608417,0.138577865566,0.140232267279,0.13824474985,0.13802068913,0.1375884258,0.13584221418,0.135817861399,3,3
one_over_e,61,0.0363832351433,0.0255631817794,0.14296875,0,0.14296875,0.14296875,0.14296875,0.14296875,0.142439059439,0.142431378635,0.142810609421,0.140472137704,0.140232465771,0.142572095378,0.136790005233,0.136708570503,3,3
one_over_e,62,0.0363832351433,0.024717560525,0.1453125,0,0.1453125,0.1453125,0.1453125,0.1453125,0.143542756919,0.143517073474,0.144862032703,0.142580456222,0.142341714945,0.144746178334,0.140662868158,0.14060566246,3,3
one_over_e,63,0.0363832351433,0.0242377360418,0.14765625,0,0.14765625,0.14765625,0.14765625,0.14765625,0.146298062365,0.146278704875,0.147238487691,0.143913803113,0.143604318676,0.145731174546,0.141075435826,0.141011566586,3,3
one_over_e,64,0.0363832351433,0.0233248527149,0.15,0,0.15,0.15,0.15,0.15,0.148864613062,0.148848726114,0.149230128026,0.146266365871,0.145943663347,0.149609851161,0.145019258561,0.144953087494,3,3
two_fifths,4,0.4,0.25,0.009375,0,0.009375,0.009375,0.009375,0.009375,0.00741253345816,0.00738407828438,0.00916082391345,0.00696988775958,0.00692513578078,0.0103881460219,0.00946359104308,0.00945110030371,6,3.5
two_fifths,5,0.2,0.2,0.01171875,0,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,1,3.5
two_fifths,6,0.2,0.2,0.01171875,0.00234375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,1,8
two_fifths,7,0.2,0.171428571429,0.01171875,0.0046875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,3,7
two_fifths,8,0.2,0.15,0.01171875,0.00703125,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,9,0.2,0.177777777778,0.01171875,0.009375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,10,0.2,0.1,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,5
two_fifths,11,0.2,0.145454545455,0.01171875,0.0140625,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,12,0.2,0.15,0.01171875,0.01640625,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,13,0.2,0.153846153846,0.01171875,0.01875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,14,0.2,0.142857142857,0.01171875,0.02109375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,15,0.2,0.133333333333,0.01171875,0.0234375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,16,0.2,0.1375,0.01171875,0.02578125,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,17,0.2,0.141176470588,0.01171875,0.028125,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,18,0.2,0.133333333333,0.01171875,0.03046875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,19,0.2,0.136842105263,0.01171875,0.0328125,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,20,0.2,0.1,0.01171875,0.03515625,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,21,0.2,0.12380952381,0.01171875,0.0375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,22,0.2,0.127272727273,0.01171875,0.03984375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,23,0.2,0.121739130435,0.01171875,0.0421875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,24,0.2,0.116666666667,0.01171875,0.04453125,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,25,0.2,0.12,0.01171875,0.046875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,26,0.2,0.138461538462,0.01171875,0.04921875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,27,0.2,0.125925925926,0.01171875,0.0515625,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,28,0.2,0.135714285714,0.01171875,0.05390625,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,29,0.2,0.131034482759,0.01171875,0.05625,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,30,0.2,0.133333333333,0.01171875,0.05859375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,31,0.2,0.141935483871,0.01171875,0.0609375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,32,0.2,0.1375,0.01171875,0.06328125,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,33,0.2,0.139393939394,0.01171875,0.065625,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,34,0.2,0.129411764706,0.01171875,0.06796875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,7
two_fifths,35,0.2,0.114285714286,0.01171875,0.0703125,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,36,0.2,0.122222222222,0.01171875,0.07265625,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,37,0.2,0.124324324324,0.01171875,0.075,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,38,0.2,0.121052631579,0.01171875,0.07734375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,39,0.2,0.112820512821,0.01171875,0.0796875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,40,0.2,0.1,0.01171875,0.08203125,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,41,0.2,0.112195121951,0.01171875,0.084375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.00965198796959,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,42,0.2,0.109523809524,0.01171875,0.08671875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,43,0.2,0.111627906977,0.01171875,0.0890625,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,44,0.2,0.109090909091,0.01171875,0.09140625,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,45,0.2,0.111111111111,0.01171875,0.09375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,46,0.2,0.121739130435,0.01171875,0.09609375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
two_fifths,47,0.2,0.114893617021,0.01171875,0.0984375,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.01171875,0.0116123253739,0.0096519879696,0.00962671413693,0.0119022054528,0.0113518003963,0.0113435498862,7,6
