pair,family,n,u,v,amplitude,phase_rad
control_e_vs_sqrt2,beam7,282,-0.000228998110101,0.000174820437134,0.000288101231634,2.48956151029
control_e_vs_sqrt2,beam7,283,-0.00011778600396,0.000395806748686,0.000412960682189,1.86003571295
control_e_vs_sqrt2,beam7,284,1.37701364163e-05,0.000315892317495,0.000316192303685,1.52723267045
control_e_vs_sqrt2,beam7,285,6.41218215339e-05,0.00038560501433,0.000390900032071,1.40601525926
control_e_vs_sqrt2,beam7,286,0.000250003113277,0.000227394056903,0.000337949128958,0.738074514672
control_e_vs_sqrt2,beam7,287,0.000129904689322,0.000107149833993,0.000168393334882,0.689701398962
control_e_vs_sqrt2,beam7,288,0.000172677932736,5.70191103835e-05,0.000181848418753,0.318932383632
control_e_vs_sqrt2,beam7,289,-2.09362811108e-05,-8.31812114574e-05,8.57755315126e-05,-1.81736948947
control_e_vs_sqrt2,beam7,290,-0.000117044462126,7.46015422705e-05,0.000138797680901,2.57414191871
control_e_vs_sqrt2,beam7,291,-0.000157510435603,5.41753372239e-05,0.000166566816885,2.81031986413
control_e_vs_sqrt2,beam7,292,-0.000245352216664,0.000269203170077,0.000364236265357,2.30987509623
control_e_vs_sqrt2,beam7,293,-5.64683899178e-05,0.000329330669556,0.000334136751899,1.74060912386
control_e_vs_sqrt2,beam7,294,-6.20043068679e-05,0.000353129171637,0.000358531373705,1.74460988668
control_e_vs_sqrt2,beam7,295,0.000159361306659,0.000386339810748,0.000417916828363,1.17956929772
control_e_vs_sqrt2,beam7,296,0.000173917294878,0.000176570500769,0.000247839397997,0.792968056684
control_e_vs_sqrt2,beam7,297,0.000177280345539,0.00017653566925,0.000250186257481,0.78329346729
control_e_vs_sqrt2,beam7,298,0.000158065804944,-3.63993591696e-05,0.000162202688142,-0.226334097281
control_e_vs_sqrt2,beam7,299,-5.95791074395e-05,8.7776756237e-07,5.95855730792e-05,3.1268609112
control_e_vs_sqrt2,beam7,300,-5.52048684385e-05,1.80613383879e-05,5.80843304487e-05,2.82539994603
control_e_vs_sqrt2,beam7,301,-0.000246587260925,8.33797278591e-05,0.000260302624398,2.81552704454
control_e_vs_sqrt2,beam7,302,-0.000155307577991,0.000294239143242,0.000332711762938,2.05645748591
control_e_vs_sqrt2,beam7,303,-0.000121128925534,0.000276088757599,0.000301491656059,1.98424022898
control_e_vs_sqrt2,beam7,304,-1.93843029988e-05,0.00043559236422,0.000436023461489,1.61526800245
control_e_vs_sqrt2,beam7,305,0.000169711618568,0.00029260139626,0.000338256722875,1.0452053504
control_e_vs_sqrt2,beam7,306,0.000130236466437,0.000248231164279,0.000280321686834,1.08761746605
control_e_vs_sqrt2,beam7,307,0.000251177031166,0.000122020505231,0.000279247031644,0.452219036494
control_e_vs_sqrt2,beam7,308,6.3159252514e-05,-3.14084853889e-05,7.05378205826e-05,-0.461477522588
control_e_vs_sqrt2,beam7,309,1.78691624531e-05,3.41139357012e-05,3.85106164038e-05,1.08828399699
control_e_vs_sqrt2,beam7,310,-0.000119839942111,-4.56811323004e-05,0.00012825122835,-2.77741098244
control_e_vs_sqrt2,beam7,311,-0.000226081096236,0.0001767863785,0.000286994922774,2.4779489029
control_e_vs_sqrt2,beam7,312,-0.000133314673445,0.000212329897536,0.000250712559604,2.13145376288
control_e_vs_sqrt2,beam7,313,-0.000173515203629,0.000348905910262,0.000389670194018,2.03229147173
control_e_vs_sqrt2,beam7,314,6.98186457542e-05,0.000399912723375,0.000405961611008,1.39795364103
control_e_vs_sqrt2,beam7,315,8.48036238569e-05,0.00028254535564,0.000294997512893,1.27920960074
control_e_vs_sqrt2,beam7,316,0.000209223323421,0.000288441365245,0.000356332457471,0.943253353836
control_e_vs_sqrt2,beam7,317,0.000201188542403,3.96459218104e-05,0.000205057622903,0.19456564629
control_e_vs_sqrt2,beam7,318,6.55943512661e-05,5.4885260336e-05,8.55278359376e-05,0.696743993433
control_e_vs_sqrt2,beam7,319,4.54410803329e-05,-4.90331034493e-05,6.68516044361e-05,-0.823401071505
control_e_vs_sqrt2,beam7,320,-0.000192955787083,1.72511975437e-05,0.000193725423178,3.05242480498
control_e_vs_sqrt2,beam7,321,-0.000140168694682,0.000161491133889,0.00021383790425,2.28562813381
control_e_vs_sqrt2,beam7,322,-0.000218677064319,0.000197540848444,0.000294689744075,2.40693251658
control_e_vs_sqrt2,beam7,323,-9.94533876203e-05,0.000410634117844,0.000422506041432,1.8084153972
control_e_vs_sqrt2,beam7,324,4.15325879128e-05,0.000316289939011,0.000319005143184,1.44023158208
control_e_vs_sqrt2,beam7,325,8.26738627023e-05,0.000368286301286,0.000377451675436,1.34997441746
control_e_vs_sqrt2,beam7,326,0.000257827994611,0.000205437288345,0.000329666125417,0.672786537601
control_e_vs_sqrt2,beam7,327,0.00012187295781,8.0760786264e-05,0.000146203017901,0.585226202915
control_e_vs_sqrt2,beam7,328,0.000150009192863,4.46952966384e-05,0.000156526123969,0.289575353829
control_e_vs_sqrt2,beam7,329,-4.40417986484e-05,-8.32407736803e-05,9.41738096876e-05,-2.05744361612
control_e_vs_sqrt2,beam7,330,-0.000139515786611,9.0184141296e-05,0.000166125958402,2.56774660615
control_e_vs_sqrt2,beam7,331,-0.0001621714001,7.99686012493e-05,0.000180816316178,2.68347092106
control_e_vs_sqrt2,beam7,332,-0.000237719463868,0.000290872691503,0.000375656047687,2.25597515789
control_e_vs_sqrt2,beam7,333,-3.496694543e-05,0.000345751312485,0.000347514974293,1.67158685832
control_e_vs_sqrt2,beam7,334,-3.56618038889e-05,0.000349470564245,0.000351285410358,1.67248954613
control_e_vs_sqrt2,beam7,335,0.000177173577077,0.000371914122722,0.000411959453216,1.12622016615
control_e_vs_sqrt2,beam7,336,0.000182782419255,0.000151365948725,0.000237320591652,0.69165421308
control_e_vs_sqrt2,beam7,337,0.000165495641722,0.000152303988583,0.000224911787969,0.743912638597
control_e_vs_sqrt2,beam7,338,0.000138477001189,-4.83521260354e-05,0.000146675860149,-0.335935925059
control_e_vs_sqrt2,beam7,339,-8.59170218961e-05,2.93345263683e-07,8.59175226769e-05,3.13817838111
control_e_vs_sqrt2,beam7,340,-7.48553581035e-05,3.6944136745e-05,8.34757083027e-05,2.68312613656
control_e_vs_sqrt2,beam7,341,-0.000251308833619,0.000105943776828,0.000272727361487,2.74263247978
control_e_vs_sqrt2,beam7,342,-0.000147736447403,0.000319052417202,0.000351597074524,2.00444748443
control_e_vs_sqrt2,beam7,343,-9.69084414046e-05,0.000289132848118,0.000304941059676,1.89419829995
control_e_vs_sqrt2,beam7,344,3.63993332298e-06,0.000432487163483,0.000432502480562,1.56238024491
control_e_vs_sqrt2,beam7,345,0.000190528208718,0.000277832790441,0.000336885823034,0.969687576095
control_e_vs_sqrt2,beam7,346,0.000135304071423,0.000220987738307,0.00025911922396,1.021403884
control_e_vs_sqrt2,beam7,347,0.000240489938821,0.000101113051181,0.00026088169693,0.39800711878
control_e_vs_sqrt2,beam7,348,4.28806018668e-05,-4.61965573901e-05,6.30306903909e-05,-0.82260663669
control_e_vs_sqrt2,beam7,349,-9.7637690403e-06,3.7595123575e-05,3.88423030019e-05,1.8248912212
control_e_vs_sqrt2,beam7,350,-0.000136263772808,-2.84738989305e-05,0.000139206963547,-2.93559518686
control_e_vs_sqrt2,beam7,351,-0.000233456959596,0.000200337184381,0.000307631499411,2.43239571632
control_e_vs_sqrt2,beam7,352,-0.000121570693271,0.000237669059378,0.000266956953924,2.04361145644
control_e_vs_sqrt2,beam7,353,-0.000151557320816,0.000358939852402,0.000389624741431,1.9703234981
control_e_vs_sqrt2,beam7,354,9.40888037911e-05,0.000399280929504,0.000410216971449,1.33937261902
control_e_vs_sqrt2,beam7,355,0.000105390154228,0.00026365497975,0.000283938431628,1.19052485837
control_e_vs_sqrt2,beam7,356,0.000211624421473,0.000264026708947,0.000338371096285,0.895125244283
control_e_vs_sqrt2,beam7,357,0.000192799681237,1.72564674832e-05,0.000193570407747,0.0892667799909
control_e_vs_sqrt2,beam7,358,4.13908760867e-05,4.10345371068e-05,5.82841132625e-05,0.781075021467
control_e_vs_sqrt2,beam7,359,2.11493583464e-05,-4.33555637541e-05,4.82389911472e-05,-1.11694668258
control_e_vs_sqrt2,beam7,360,-0.000211089146236,3.23309090123e-05,0.000213550732464,2.98961139027
control_e_vs_sqrt2,beam7,361,-0.000145978415363,0.000188644863298,0.000238530044649,2.22937289715
control_e_vs_sqrt2,beam7,362,-0.000205323211292,0.000219113062058,0.000300280127647,2.32371611223
control_e_vs_sqrt2,beam7,363,-7.94493127686e-05,0.000422608543296,0.000430011830263,1.756624753
control_e_vs_sqrt2,beam7,364,6.89859986885e-05,0.000313563834875,0.000321062838953,1.35424007483
control_e_vs_sqrt2,beam7,365,9.91845475354e-05,0.000348469235033,0.00036230978766,1.29350007335
control_e_vs_sqrt2,beam7,366,0.000262411287569,0.000182787394421,0.000319798241713,0.608419120457
control_e_vs_sqrt2,beam7,367,0.000110975396395,5.56747342759e-05,0.000124158022865,0.464995006463
control_e_vs_sqrt2,beam7,368,0.000125630921154,3.50879633622e-05,0.000130438849745,0.27235391598
control_e_vs_sqrt2,beam7,369,-6.67883180631e-05,-7.99990764624e-05,0.000104213874626,-2.26643703982
control_e_vs_sqrt2,beam7,370,-0.000159823595577,0.000108069371107,0.000192931518096,2.54703341645
control_e_vs_sqrt2,beam7,371,-0.000163728055775,0.00010651099752,0.000195324009892,2.56484071088
control_e_vs_sqrt2,beam7,372,-0.0002270613196,0.000311165412372,0.000385202228336,2.20118656535
control_e_vs_sqrt2,beam7,373,-1.19730797772e-05,0.0003593719258,0.000359571322122,1.60410068872
control_e_vs_sqrt2,beam7,374,-9.60167928607e-06,0.000342646416479,0.000342780919788,1.59881111639
control_e_vs_sqrt2,beam7,375,0.000192730182745,0.000355046341175,0.000403983697347,1.07347375442
control_e_vs_sqrt2,beam7,376,0.000188502327884,0.000125642062502,0.000226537095169,0.5879065346
control_e_vs_sqrt2,beam7,377,0.000150816045059,0.000129349614054,0.000198687699929,0.708927082803
control_e_vs_sqrt2,beam7,378,0.000117276954782,-5.73995857646e-05,0.000130570274446,-0.455160902025
control_e_vs_sqrt2,beam7,379,-0.000111739542074,2.87094348911e-06,0.000111776417814,3.11590513111
control_e_vs_sqrt2,beam7,380,-9.23739191856e-05,5.81485608787e-05,0.000109152169369,2.57977029317
control_e_vs_sqrt2,beam7,381,-0.000252771275512,0.000129126107752,0.000283843036601,2.66930935151
control_e_vs_sqrt2,beam7,382,-0.000137317780602,0.000342361747442,0.000368873608409,1.95224177256
control_e_vs_sqrt2,beam7,383,-7.11814828523e-05,0.000299419662361,0.000307764419174,1.80419524696
control_e_vs_sqrt2,beam7,384,2.62295364055e-05,0.000426100841415,0.000426907385313,1.50931679273
control_e_vs_sqrt2,beam7,385,0.000209001683435,0.00026083085432,0.000334237098845,0.895268060841
control_e_vs_sqrt2,beam7,386,0.000137283298509,0.000193208998744,0.000237015656118,0.953029524952
control_e_vs_sqrt2,beam7,387,0.000226833276683,8.16448190134e-05,0.000241079264729,0.345496411617
control_e_vs_sqrt2,beam7,388,2.12197582929e-05,-5.80395664246e-05,6.17970016487e-05,-1.22028462167
control_e_vs_sqrt2,beam7,389,-3.69069106466e-05,4.41673200062e-05,5.75575556292e-05,2.26688012405
control_e_vs_sqrt2,beam7,390,-0.000150395305962,-8.90942898067e-06,0.000150658972452,-3.0824217333
control_e_vs_sqrt2,beam7,391,-0.000237586390941,0.000224269629651,0.000326717247699,2.38501964833
control_e_vs_sqrt2,beam7,392,-0.000107061472675,0.000261547015157,0.000282611040246,1.95932780921
control_e_vs_sqrt2,beam7,393,-0.00012809149855,0.000366067336724,0.000387830796891,1.90739309957
control_e_vs_sqrt2,beam7,394,0.000117693803802,0.00039543417556,0.000412577288098,1.28151356388
control_e_vs_sqrt2,beam7,395,0.000123699736966,0.000242619176813,0.000272333783955,1.09929866046
control_e_vs_sqrt2,beam7,396,0.000210806386184,0.0002391021323,0.000318761920759,0.848207658997
control_e_vs_sqrt2,beam7,397,0.000181557970123,-3.48291924548e-06,0.00018159137436,-0.019181157903
control_e_vs_sqrt2,beam7,398,1.58907777418e-05,3.00351019604e-05,3.39797611382e-05,1.08416131224
control_e_vs_sqrt2,beam7,399,-2.60904360025e-06,-3.44789668365e-05,3.45775398578e-05,-1.64632297539
control_e_vs_sqrt2,beam7,400,-0.000226751290859,4.96071867455e-05,0.000232114241018,2.92621247155
control_e_vs_sqrt2,beam7,401,-0.000148664447208,0.000216106404843,0.000262303442749,2.1733704781
control_e_vs_sqrt2,beam7,402,-0.000189119874546,0.000239171507739,0.000304908735628,2.23985867006
control_e_vs_sqrt2,beam7,403,-5.81321624542e-05,0.000431539417256,0.000435437270979,1.70469906814
control_e_vs_sqrt2,beam7,404,9.57220542022e-05,0.000307772623054,0.000322314596571,1.26926446252
control_e_vs_sqrt2,beam7,405,0.000113365125836,0.000326444346246,0.00034556846348,1.23655346521
control_e_vs_sqrt2,beam7,406,0.000263686894699,0.00015984458134,0.000308352182771,0.544959161457
control_e_vs_sqrt2,beam7,407,9.73968021319e-05,3.22600306423e-05,0.000102600422234,0.319849772669
control_e_vs_sqrt2,beam7,408,9.99109220648e-05,2.83788564807e-05,0.000103863139963,0.27675251581
control_e_vs_sqrt2,beam7,409,-8.87756770561e-05,-7.35213324983e-05,0.000115267112261,-2.44990947205
control_e_vs_sqrt2,beam7,410,-0.000177677455052,0.000127965528025,0.000218962221391,2.51742965021
control_e_vs_sqrt2,beam7,411,-0.00016212476664,0.000133395439455,0.000209949477793,2.45310607078
control_e_vs_sqrt2,beam7,412,-0.000213567423327,0.000329723063257,0.000392846462056,2.14556535771
control_e_vs_sqrt2,beam7,413,1.21449253077e-05,0.000370009849759,0.000370209114055,1.53798485806
control_e_vs_sqrt2,beam7,414,1.57718073909e-05,0.000332733239685,0.000333106827758,1.52343102267
control_e_vs_sqrt2,beam7,415,0.000205752224793,0.000336030683279,0.000394018525088,1.02138038458
control_e_vs_sqrt2,beam7,416,0.00019102079631,9.98054678454e-05,0.000215522797019,0.481473243352
control_e_vs_sqrt2,beam7,417,0.000133442550171,0.000108032120826,0.000171691156809,0.680553815673
control_e_vs_sqrt2,beam7,418,9.48337109492e-05,-6.33714177651e-05,0.000114058622304,-0.58908913917
control_e_vs_sqrt2,beam7,419,-0.000136643867222,8.53481562681e-06,0.000136910151294,3.07921339879
control_e_vs_sqrt2,beam7,420,-0.00010748292232,8.1369709126e-05,0.000134809525456,2.49359619517
control_e_vs_sqrt2,beam7,421,-0.000250930742881,0.000152523299442,0.000293648760589,2.59543549109
control_e_vs_sqrt2,beam7,422,-0.000124251138042,0.000363809884095,0.000384442423609,1.89990355636
control_e_vs_sqrt2,beam7,423,-4.43255000848e-05,0.000306782314345,0.00030996796343,1.71428849983
control_e_vs_sqrt2,beam7,424,4.79878647036e-05,0.000416520756763,0.000419276014069,1.45609084157
control_e_vs_sqrt2,beam7,425,0.000224857295544,0.000241897966036,0.000330265695058,0.821890747028
control_e_vs_sqrt2,beam7,426,0.000136135348869,0.000165306053085,0.000214146969155,0.88186850617
control_e_vs_sqrt2,beam7,427,0.000210416663707,6.39641957656e-05,0.000219924056677,0.295111721615
control_e_vs_sqrt2,beam7,428,-1.44973047412e-06,-6.67736116125e-05,6.67893474008e-05,-1.59250404509
control_e_vs_sqrt2,beam7,429,-6.31578898262e-05,5.37371482403e-05,8.29252684548e-05,2.43661214525
control_e_vs_sqrt2,beam7,430,-0.000161970889063,1.27020828921e-05,0.000162468187082,3.06333081709
control_e_vs_sqrt2,beam7,431,-0.000238433131932,0.00024817800434,0.000344155023559,2.33617117116
control_e_vs_sqrt2,beam7,432,-9.00029710662e-05,0.000283611624994,0.000297550144736,1.87808980535
control_e_vs_sqrt2,beam7,433,-0.000103496330494,0.00037013713465,0.000384334475259,1.84344907531
control_e_vs_sqrt2,beam7,434,0.000140238084004,0.000388467355595,0.000413005576921,1.22435264241
control_e_vs_sqrt2,beam7,435,0.000139466765109,0.000219754208424,0.000260274644731,1.00528855113
control_e_vs_sqrt2,beam7,436,0.000206746428681,0.00021407529994,0.000297611020994,0.802812022845
control_e_vs_sqrt2,beam7,437,0.000167679320487,-2.22280398895e-05,0.00016914620976,-0.131794379805
control_e_vs_sqrt2,beam7,438,-1.05220375608e-05,2.20386897228e-05,2.44216526699e-05,2.01622937127
control_e_vs_sqrt2,beam7,439,-2.54397846061e-05,-2.25116349813e-05,3.3969933034e-05,-2.4171836779
control_e_vs_sqrt2,beam7,440,-0.000239685221939,6.87658226001e-05,0.000249354655007,2.86219660137
control_e_vs_sqrt2,beam7,441,-0.00014820447218,0.000243463855113,0.000285024936314,2.1176123861
control_e_vs_sqrt2,beam7,442,-0.00017029552998,0.000257376225374,0.000308614790506,2.15532469947
control_e_vs_sqrt2,beam7,443,-3.58815019805e-05,0.000437283673474,0.000438753339897,1.65266833975
control_e_vs_sqrt2,beam7,444,0.000121343378736,0.000299025543041,0.000322708058397,1.18530337838
control_e_vs_sqrt2,beam7,445,0.000124965471202,0.000302536808984,0.000327329940248,1.17908335537
control_e_vs_sqrt2,beam7,446,0.000261640535486,0.000137014041382,0.000295344912509,0.482406030865
control_e_vs_sqrt2,beam7,447,8.13664907365e-05,1.08585314697e-05,8.20878402716e-05,0.132668251737
control_e_vs_sqrt2,beam7,448,7.32375439744e-05,2.4702105369e-05,7.72912146176e-05,0.325305039218
control_e_vs_sqrt2,beam7,449,-0.000109615443589,-6.39234772155e-05,0.000126892696451,-2.61364662141
control_e_vs_sqrt2,beam7,450,-0.000192826236775,0.000149547127824,0.000244021107754,2.48193666501
control_e_vs_sqrt2,beam7,451,-0.000157357552395,0.000160210520771,0.000224563599591,2.34721093086
control_e_vs_sqrt2,beam7,452,-0.000197471786566,0.000346214607166,0.000398572026997,2.08914704346
control_e_vs_sqrt2,beam7,453,3.69992660435e-05,0.000377530458903,0.000379339153117,1.47310490092
control_e_vs_sqrt2,beam7,454,4.0066739707e-05,0.000319857868377,0.000322357564815,1.44618120622
control_e_vs_sqrt2,beam7,455,0.000216000716509,0.000315194789896,0.000382104782893,0.970009321614
control_e_vs_sqrt2,beam7,456,0.000190333373907,7.42660143939e-05,0.000204309163076,0.372020228169
control_e_vs_sqrt2,beam7,457,0.000113619910693,8.86833710142e-05,0.000144132662504,0.662753662446
control_e_vs_sqrt2,beam7,458,7.15343286104e-05,-6.61457555655e-05,9.74290570059e-05,-0.746279766737
control_e_vs_sqrt2,beam7,459,-0.000160240617626,1.71590809486e-05,0.000161156723708,3.03491594385
control_e_vs_sqrt2,beam7,460,-0.000119944931296,0.000106270033117,0.00016025013723,2.4165719157
control_e_vs_sqrt2,beam7,461,-0.000245795364576,0.000175729293315,0.000302152520717,2.52090910168
control_e_vs_sqrt2,beam7,462,-0.000108779363806,0.000383068260862,0.000398213815017,1.84748132143
control_e_vs_sqrt2,beam7,463,-1.67360854701e-05,0.000311102404964,0.000311552247514,1.62454058702
control_e_vs_sqrt2,beam7,464,6.85322825412e-05,0.00040388437155,0.000409657490268,1.40271435226
control_e_vs_sqrt2,beam7,465,0.000237861275702,0.000221368435844,0.00032493379459,0.749499453091
control_e_vs_sqrt2,beam7,466,0.000131873156431,0.000137691762457,0.000190655581706,0.806979987302
control_e_vs_sqrt2,beam7,467,0.000191492760172,4.83903792819e-05,0.000197512293301,0.2475190002
control_e_vs_sqrt2,beam7,468,-2.47370597617e-05,-7.22838180605e-05,7.63994272168e-05,-1.90052457974
control_e_vs_sqrt2,beam7,469,-8.8129148984e-05,6.61616376584e-05,0.000110200313966,2.4976213035
control_e_vs_sqrt2,beam7,470,-0.000170768207017,3.60189211852e-05,0.00017452548012,2.9337167284
control_e_vs_sqrt2,beam7,471,-0.000236012915171,0.000271655817668,0.00035985966626,2.28610053337
control_e_vs_sqrt2,beam7,472,-7.06534406516e-05,0.000303540590007,0.000311654934916,1.79948862645
control_e_vs_sqrt2,beam7,473,-7.81671490453e-05,0.000371047208298,0.000379191421284,1.77842660958
control_e_vs_sqrt2,beam7,474,0.00016134186892,0.000378524926977,0.000411475781802,1.16787718955
control_e_vs_sqrt2,beam7,475,0.000152467393937,0.000195406924719,0.000247851109422,0.908210988587
control_e_vs_sqrt2,beam7,476,0.000199473695368,0.000189354106829,0.000275035875691,0.759378149946
control_e_vs_sqrt2,beam7,477,0.000151421637399,-3.86654207362e-05,0.000156280283572,-0.250006999172
control_e_vs_sqrt2,beam7,478,-3.74479659363e-05,1.71476962252e-05,4.11872994817e-05,2.71218252125
control_e_vs_sqrt2,beam7,479,-4.69648137699e-05,-7.61117844999e-06,4.75775553159e-05,-2.98092819904
control_e_vs_sqrt2,beam7,480,-0.000249676424288,8.94625420736e-05,0.000265220405097,2.79753049563
control_e_vs_sqrt2,beam7,481,-0.000144627955179,0.000270306142761,0.000306565908466,2.062091085
control_e_vs_sqrt2,beam7,482,-0.000149120179052,0.000273418361798,0.000311439285205,2.07009482048
control_e_vs_sqrt2,beam7,483,-1.30919150144e-05,0.000439748088347,0.000439942927484,1.60055893287
control_e_vs_sqrt2,beam7,484,0.000145469879113,0.000287480673358,0.000322190352561,1.10234734583
control_e_vs_sqrt2,beam7,485,0.000133778139629,0.000277101253235,0.000307703908306,1.12102172669
control_e_vs_sqrt2,beam7,486,0.000256309966535,0.000114699377453,0.000280803750213,0.42077514975
control_e_vs_sqrt2,beam7,487,6.31545899705e-05,-8.21985078669e-06,6.36872685967e-05,-0.129426882106
control_e_vs_sqrt2,beam7,488,4.60134694626e-05,2.41420242829e-05,5.19622623494e-05,0.48319060884
control_e_vs_sqrt2,beam7,489,-0.000128937219504,-5.13702852253e-05,0.000138793777878,-2.762454989
control_e_vs_sqrt2,beam7,490,-0.000205062103506,0.000172460151358,0.000267942102143,2.44233846656
control_e_vs_sqrt2,beam7,491,-0.000149474198292,0.000186547102886,0.000239044676892,2.24630987762
control_e_vs_sqrt2,beam7,492,-0.000179049001384,0.000360341616218,0.000402373738302,2.03195029523
control_e_vs_sqrt2,beam7,493,6.21888563964e-05,0.000381849272099,0.000386880240465,1.40935144886
control_e_vs_sqrt2,beam7,494,6.29098255562e-05,0.000304195469607,0.000310632467525,1.36686399408
control_e_vs_sqrt2,beam7,495,0.000223280474236,0.000292894420119,0.000368295141853,0.919454341002
control_e_vs_sqrt2,beam7,496,0.00018648739999,4.94301897758e-05,0.00019292717283,0.259100988656
control_e_vs_sqrt2,beam7,497,9.16327544611e-05,7.16021907963e-05,0.000116290306634,0.663298548616
control_e_vs_sqrt2,beam7,498,4.7778612256e-05,-6.56511874491e-05,8.11965159511e-05,-0.941678383555
control_e_vs_sqrt2,beam7,499,-0.000182160082702,2.85698036402e-05,0.000184386901406,2.98602100897
control_e_vs_sqrt2,beam7,500,-0.000129566514935,0.000132484713771,0.000185309689912,2.3450589644
control_e_vs_sqrt2,beam7,501,-0.000237425144271,0.000198341972862,0.000309370711818,2.44564336802
control_e_vs_sqrt2,beam7,502,-9.11846278062e-05,0.000399842256548,0.000410107871748,1.7950133292
control_e_vs_sqrt2,beam7,503,1.11793357769e-05,0.000312311927056,0.0003125119475,1.53501618605
control_e_vs_sqrt2,beam7,504,8.75003672143e-05,0.000388377064828,0.000398111867127,1.34919877336
control_e_vs_sqrt2,beam7,505,0.000247824561149,0.000199603081027,0.000318211255402,0.678037639349
control_e_vs_sqrt2,beam7,506,0.000124561188285,0.000110774153787,0.000166692539647,0.726880417273
control_e_vs_sqrt2,beam7,507,0.000170353219777,3.52081885516e-05,0.000173953545607,0.203807972367
control_e_vs_sqrt2,beam7,508,-4.82404965167e-05,-7.45061458454e-05,8.8759851695e-05,-2.14539095332
control_e_vs_sqrt2,beam7,509,-0.000111454128104,8.12505073885e-05,0.000137926312292,2.51166494066
control_e_vs_sqrt2,beam7,510,-0.00017660991494,6.06733388675e-05,0.000186741307975,2.81068050386
control_e_vs_sqrt2,beam7,511,-0.000230393165871,0.000294302372469,0.000373757805699,2.23498907317
control_e_vs_sqrt2,beam7,512,-4.93092958328e-05,0.00032104658809,0.000324811204209,1.72319465471
control_e_vs_sqrt2,beam7,513,-5.25096646252e-05,0.000368746408631,0.000372466345805,1.71224582066
control_e_vs_sqrt2,beam7,514,0.000180647306592,0.00036579853612,0.000407973060884,1.1120858667
control_e_vs_sqrt2,beam7,515,0.000162523096942,0.000169949215579,0.000235152063388,0.807730501354
control_e_vs_sqrt2,beam7,516,0.000189068854595,0.00016534010677,0.000251166046042,0.718544925658
control_e_vs_sqrt2,beam7,517,0.000133080616368,-5.25173752325e-05,0.000143068253481,-0.375867026889
control_e_vs_sqrt2,beam7,518,-6.44780968262e-05,1.54135710659e-05,6.62948198831e-05,2.90694492324
control_e_vs_sqrt2,beam7,519,-6.68284699078e-05,1.00179868668e-05,6.75751762934e-05,2.9927946643
control_e_vs_sqrt2,beam7,520,-0.000256556328196,0.000111328599472,0.000279669817102,2.73217894793
control_e_vs_sqrt2,beam7,521,-0.000138015635964,0.000296229598297,0.000326803137497,2.00680002513
control_e_vs_sqrt2,beam7,522,-0.000125901054766,0.000287025165104,0.000313423867939,1.98416420291
control_e_vs_sqrt2,beam7,523,9.8334019709e-06,0.000438890782224,0.000439000927693,1.54839495169
control_e_vs_sqrt2,beam7,524,0.000167744811325,0.000273342361225,0.000320709164457,1.020378491
control_e_vs_sqrt2,beam7,525,0.000139641739499,0.000250516104769,0.000286806788899,1.06227711913
control_e_vs_sqrt2,beam7,526,0.000247784366594,9.32960528854e-05,0.000264766398572,0.360103607549
control_e_vs_sqrt2,beam7,527,4.30676742217e-05,-2.47020811564e-05,4.96489413414e-05,-0.520754656679
control_e_vs_sqrt2,beam7,528,1.864927648e-05,2.67317169389e-05,3.25941743833e-05,0.961651948689
control_e_vs_sqrt2,beam7,529,-0.000146394654623,-3.60727030055e-05,0.000150773455237,-2.89999825829
control_e_vs_sqrt2,beam7,530,-0.000214223798096,0.000196327751536,0.000290579458486,2.39975716743
control_e_vs_sqrt2,beam7,531,-0.000138573530722,0.000212004864059,0.000253275908451,2.14972177707
control_e_vs_sqrt2,beam7,532,-0.000158609797893,0.000371843124568,0.000404257810409,1.97397936266
control_e_vs_sqrt2,beam7,533,8.73057837973e-05,0.000382933255719,0.000392759695259,1.34663572581
control_e_vs_sqrt2,beam7,534,8.39523767267e-05,0.000285966773574,0.00029803522803,1.28524542753
control_e_vs_sqrt2,beam7,535,0.000227443304692,0.000269507695168,0.000352654015437,0.869841820094
control_e_vs_sqrt2,beam7,536,0.000179581186238,2.56945856209e-05,0.000181410071883,0.142116045274
control_e_vs_sqrt2,beam7,537,6.78010563466e-05,5.70495812118e-05,8.86094687838e-05,0.699495389864
control_e_vs_sqrt2,beam7,538,2.39726403146e-05,-6.18679467449e-05,6.63500589155e-05,-1.20112874814
control_e_vs_sqrt2,beam7,539,-0.000202058154719,4.25478457395e-05,0.000206489266223,2.93405241689
control_e_vs_sqrt2,beam7,540,-0.000136201348713,0.000159627476494,0.000209837410018,2.27717127583
control_e_vs_sqrt2,beam7,541,-0.000225931029765,0.000219969678352,0.000315327590935,2.36956292889
control_e_vs_sqrt2,beam7,542,-7.17838342395e-05,0.000413875912378,0.000420054984144,1.74253075408
control_e_vs_sqrt2,beam7,543,3.90080053519e-05,0.000310394357405,0.00031283587005,1.44577932695
control_e_vs_sqrt2,beam7,544,0.000104555789796,0.000370229177343,0.000384709704759,1.29555581407
control_e_vs_sqrt2,beam7,545,0.000254605806891,0.000176983373028,0.000310076170047,0.607448008066
control_e_vs_sqrt2,beam7,546,0.000114314413658,8.49499100467e-05,0.000142422864691,0.639086633627
control_e_vs_sqrt2,beam7,547,0.000147324016364,2.46634279822e-05,0.000149374196157,0.165871268188
