time_us,prompt_rate,delayed_rate,cumulative_ara
3.245499999999999829e+00,1.700963127217723116e-05,3.488315763160215743e-02,1.674730436725612170e+00
3.250500000000000167e+00,1.695620804375936930e-05,3.479613679486871780e-02,1.675822420484244679e+00
3.255500000000000060e+00,1.690271931095797725e-05,3.470931425151917160e-02,1.676911679370657327e+00
3.260499999999999954e+00,1.684881679374392678e-05,3.462265743163191883e-02,1.677998218831103561e+00
3.265499999999999847e+00,1.679473935349047806e-05,3.453621733792101162e-02,1.679082045406421253e+00
3.270500000000000185e+00,1.674052009399513581e-05,3.444997459338144941e-02,1.680163165170949213e+00
3.275500000000000078e+00,1.668581286806189361e-05,3.436393450353645435e-02,1.681241584792606547e+00
3.280499999999999972e+00,1.663145696582818772e-05,3.427806724299849866e-02,1.682317309483985390e+00
3.285499999999999865e+00,1.657655717676592903e-05,3.419243809492909097e-02,1.683390346753976585e+00
3.290500000000000203e+00,1.652333291606423413e-05,3.410697446897498208e-02,1.684460701831366869e+00
3.295500000000000096e+00,1.646999495541589856e-05,3.402170987293668541e-02,1.685528381247159757e+00
3.300499999999999989e+00,1.641701360047946543e-05,3.393661028062905372e-02,1.686593390124882630e+00
3.305499999999999883e+00,1.636364306270155086e-05,3.385172237366004117e-02,1.687655734730261647e+00
3.310500000000000220e+00,1.631063876353368609e-05,3.376697330544817938e-02,1.688715420191441829e+00
3.315500000000000114e+00,1.625750824791452595e-05,3.368245862121658357e-02,1.689772452631820299e+00
3.320500000000000007e+00,1.620431817135271804e-05,3.359805549513843193e-02,1.690826837279716166e+00
3.325499999999999901e+00,1.615063043334038503e-05,3.351384150570264203e-02,1.691878579090918322e+00
3.330499999999999794e+00,1.609643844675656186e-05,3.342978974932171027e-02,1.692927683131877137e+00
3.335500000000000131e+00,1.604244052101415038e-05,3.334592174273112719e-02,1.693974154912666341e+00
3.340500000000000025e+00,1.598778847905140630e-05,3.326222264193135630e-02,1.695018000639886280e+00
3.345499999999999918e+00,1.593265678665214304e-05,3.317871881113421823e-02,1.696059225211879573e+00
3.350499999999999812e+00,1.587626184668867487e-05,3.309538953230386354e-02,1.697097834886443390e+00
3.355500000000000149e+00,1.581944121679441538e-05,3.301229914589402792e-02,1.698133835589556995e+00
3.360500000000000043e+00,1.576145581331645691e-05,3.292933319290981820e-02,1.699167233489358830e+00
3.365499999999999936e+00,1.570348395517744494e-05,3.284659925440883144e-02,1.700198034348850751e+00
3.370499999999999829e+00,1.564497900273919209e-05,3.276396762458561734e-02,1.701226242836635816e+00
3.375500000000000167e+00,1.558716585555829629e-05,3.268154331559874892e-02,1.702251863895244188e+00
3.380500000000000060e+00,1.552882964824050003e-05,3.259929824460141429e-02,1.703274903934197226e+00
3.385499999999999954e+00,1.547127637563068544e-05,3.251722937021711557e-02,1.704295367948571505e+00
3.390499999999999847e+00,1.541331882189996813e-05,3.243531661836878549e-02,1.705313261591947960e+00
3.395500000000000185e+00,1.535612183382610544e-05,3.235359258900694090e-02,1.706328589860570233e+00
3.400500000000000078e+00,1.529784988009086968e-05,3.227202925426778113e-02,1.707341358580013901e+00
3.405499999999999972e+00,1.524027941864567299e-05,3.219061740453787318e-02,1.708351572525861117e+00
3.410499999999999865e+00,1.518206146017859546e-05,3.210938668620987035e-02,1.709359236957637140e+00
3.415500000000000203e+00,1.512440748607064068e-05,3.202836475520947496e-02,1.710364357797564461e+00
3.420500000000000096e+00,1.506571254373346943e-05,3.194756126714193983e-02,1.711366942598972596e+00
3.425499999999999989e+00,1.500783917108353906e-05,3.186695079984493834e-02,1.712366996841471867e+00
3.430499999999999883e+00,1.494906193011469791e-05,3.178655204509036464e-02,1.713364527224851219e+00
3.435500000000000220e+00,1.489145534094829981e-05,3.170634900583567395e-02,1.714359540336658938e+00
3.440500000000000114e+00,1.483410484536314726e-05,3.162638268367704703e-02,1.715352042851144176e+00
3.445500000000000007e+00,1.477806694443482644e-05,3.154657185730218999e-02,1.716342040322762497e+00
3.450499999999999901e+00,1.472154582812793523e-05,3.146700320160700226e-02,1.717329539914866032e+00
3.455499999999999794e+00,1.466619170792831165e-05,3.138761695510247640e-02,1.718314547772984202e+00
3.460500000000000131e+00,1.461058858041151148e-05,3.130841448643689046e-02,1.719297069891431384e+00
3.465500000000000025e+00,1.455601079590875744e-05,3.122942439819311952e-02,1.720277112134147579e+00
3.470499999999999918e+00,1.450050785983990786e-05,3.115062798879572950e-02,1.721254681481016791e+00
3.475499999999999812e+00,1.444583934909372096e-05,3.107200932241886704e-02,1.722229783062711350e+00
3.480500000000000149e+00,1.439048122352345353e-05,3.099361571771852911e-02,1.723202423793642080e+00
3.485500000000000043e+00,1.433561324884016118e-05,3.091543297545230190e-02,1.724172609996163619e+00
3.490499999999999936e+00,1.428034299746691791e-05,3.083746400633004606e-02,1.725140348740147545e+00
3.495499999999999829e+00,1.422560696090192032e-05,3.075968970571640523e-02,1.726105645982838332e+00
3.500500000000000167e+00,1.417056738772508040e-05,3.068212965660023148e-02,1.727068508790517098e+00
3.505500000000000060e+00,1.411565312128171543e-05,3.060477610958436609e-02,1.728028943083926183e+00
3.510499999999999954e+00,1.406068483306562329e-05,3.052759873287635289e-02,1.728986955319258723e+00
3.515499999999999847e+00,1.400603880643287765e-05,3.045065169174881667e-02,1.729942551667078554e+00
3.520500000000000185e+00,1.395117567628904131e-05,3.037385546990589366e-02,1.730895738055534316e+00
3.525500000000000078e+00,1.389689287518846523e-05,3.029727927771946536e-02,1.731846519920986260e+00
3.530499999999999972e+00,1.384226558579397015e-05,3.022088264221176740e-02,1.732794904283804449e+00
3.535499999999999865e+00,1.378815352415849674e-05,3.014469801279293787e-02,1.733740896907576712e+00
3.540500000000000203e+00,1.373447583734948567e-05,3.006868886884049227e-02,1.734684503762085717e+00
3.545500000000000096e+00,1.368159825059051390e-05,2.999287156024138881e-02,1.735625730560300006e+00
3.550499999999999989e+00,1.362867526656063365e-05,2.991724315233803416e-02,1.736564583653788185e+00
3.555499999999999883e+00,1.357668760692316522e-05,2.984179894659051355e-02,1.737501068595377784e+00
3.560500000000000220e+00,1.352445954157517047e-05,2.976656306655321368e-02,1.738435191837817806e+00
3.565500000000000114e+00,1.347274723969240849e-05,2.969149895301834152e-02,1.739366958785014239e+00
3.570500000000000007e+00,1.342040760014139004e-05,2.961667807632861055e-02,1.740296376918592403e+00
3.575499999999999901e+00,1.336901752606194317e-05,2.954202587922160131e-02,1.741223451772699216e+00
3.580499999999999794e+00,1.331809079979457344e-05,2.946758170721991421e-02,1.742148189645645218e+00
3.585500000000000131e+00,1.326732747236971350e-05,2.939331924797630030e-02,1.743070596787088311e+00
3.590500000000000025e+00,1.321653914212559075e-05,2.931926192350232940e-02,1.743990679125082321e+00
3.595499999999999918e+00,1.316657466504428052e-05,2.924538221367102564e-02,1.744908442355687983e+00
3.600499999999999812e+00,1.311697249846558428e-05,2.917168322795313240e-02,1.745823892371435315e+00
3.605500000000000149e+00,1.306753204190257492e-05,2.909816619212454367e-02,1.746737035101595170e+00
3.610500000000000043e+00,1.301774490947372188e-05,2.902488408693147323e-02,1.747647876921856414e+00
3.615499999999999936e+00,1.296906061415401146e-05,2.895173405885318255e-02,1.748556423106346180e+00
3.620499999999999829e+00,1.292133650230285993e-05,2.887879756775873011e-02,1.749462679717980862e+00
3.625500000000000167e+00,1.287372508590498559e-05,2.880604450490190441e-02,1.750366652863514449e+00
3.630500000000000060e+00,1.282738519321009823e-05,2.873351960513068071e-02,1.751268348729542401e+00
3.635499999999999954e+00,1.278035117599579066e-05,2.866113554822988588e-02,1.752167773474812229e+00
3.640499999999999847e+00,1.273471129013920171e-05,2.858895922547430649e-02,1.753064932217832439e+00
3.645500000000000185e+00,1.268795739695714929e-05,2.851694407050140573e-02,1.753959831273532499e+00
3.650500000000000078e+00,1.264231144837802835e-05,2.844509961437564211e-02,1.754852475170516790e+00
3.655499999999999972e+00,1.259575170119983687e-05,2.837343494658619084e-02,1.755742869861345534e+00
3.660499999999999865e+00,1.254974700676822155e-05,2.830192020720931345e-02,1.756631020137496391e+00
3.665500000000000203e+00,1.250280982914847465e-05,2.823058529351322316e-02,1.757516931686472050e+00
3.670500000000000096e+00,1.245669437613179454e-05,2.815939574517075522e-02,1.758400608902223938e+00
3.675499999999999989e+00,1.241009554043049635e-05,2.808840776159886310e-02,1.759282057872466387e+00
3.680499999999999883e+00,1.236461059843781425e-05,2.801756962135677070e-02,1.760161283497266638e+00
3.685500000000000220e+00,1.231860448118452162e-05,2.794689494038593916e-02,1.761038291125068156e+00
3.690500000000000114e+00,1.227422731875572400e-05,2.787640504939433578e-02,1.761913086234510706e+00
3.695500000000000007e+00,1.222937982669514178e-05,2.780608135646215479e-02,1.762785674212363984e+00
3.700499999999999901e+00,1.218601639285980879e-05,2.773590912519130827e-02,1.763656059830760459e+00
3.705499999999999794e+00,1.214234158824991905e-05,2.766590896091556187e-02,1.764524248504937498e+00
3.710500000000000131e+00,1.209999403164509969e-05,2.759607604284804866e-02,1.765390245360744403e+00
3.715500000000000025e+00,1.205739190952862663e-05,2.752644010147946296e-02,1.766254056456140420e+00
3.720499999999999918e+00,1.201614800132853696e-05,2.745694464545043664e-02,1.767115686842596789e+00
3.725499999999999812e+00,1.197519134147845838e-05,2.738761647365686724e-02,1.767975141187057675e+00
3.730500000000000149e+00,1.193521608787421773e-05,2.731839450287070620e-02,1.768832424221912669e+00
3.735500000000000043e+00,1.189596519769599424e-05,2.724938052278668907e-02,1.769687540429355943e+00
3.740499999999999936e+00,1.185813166806749679e-05,2.718047429985914407e-02,1.770540495077511656e+00
3.745499999999999829e+00,1.182102543245540802e-05,2.711176254162148483e-02,1.771391292863106592e+00
3.750500000000000167e+00,1.178577220823188614e-05,2.704317560863566533e-02,1.772239938871895459e+00
3.755500000000000060e+00,1.175114200271079842e-05,2.697476481632238993e-02,1.773086437753158995e+00
3.760499999999999954e+00,1.171874380416474304e-05,2.690650682298473609e-02,1.773930794798283639e+00
3.765499999999999847e+00,1.168670203304016664e-05,2.683840191930603886e-02,1.774773014830898887e+00
3.770500000000000185e+00,1.165644699784035327e-05,2.677044902308397742e-02,1.775613102588616599e+00
3.775500000000000078e+00,1.162656166862032719e-05,2.670267384596050272e-02,1.776451063150160659e+00
3.780499999999999972e+00,1.159852847068017861e-05,2.663503980551905348e-02,1.777286902280826641e+00
3.785499999999999865e+00,1.157097304156494449e-05,2.656758297499657584e-02,1.778120624171108499e+00
3.790500000000000203e+00,1.154461007370430788e-05,2.650026416560534101e-02,1.778952233939832484e+00
3.795500000000000096e+00,1.151819743220302120e-05,2.643311229992216169e-02,1.779781736492617172e+00
3.800499999999999989e+00,1.149356182150833735e-05,2.636605939741767934e-02,1.780609136029527528e+00
3.805499999999999883e+00,1.146899650523519748e-05,2.629917189186275345e-02,1.781434436552765233e+00
3.810500000000000220e+00,1.144572936968273108e-05,2.623240411463957991e-02,1.782257643059882213e+00
3.815500000000000114e+00,1.142270416252937397e-05,2.616579431072935807e-02,1.783078759286141457e+00
3.820500000000000007e+00,1.140071847426318145e-05,2.609933161914025287e-02,1.783897790437001918e+00
3.825499999999999901e+00,1.137903533132264435e-05,2.603302951744754581e-02,1.784714741131757210e+00
3.830499999999999794e+00,1.135889387090941671e-05,2.596684160525919785e-02,1.785529615619432686e+00
3.835500000000000131e+00,1.133857265143708018e-05,2.590083533339417043e-02,1.786342418907165719e+00
3.840500000000000025e+00,1.131993638403042170e-05,2.583497069175597072e-02,1.787153156022309064e+00
3.845499999999999918e+00,1.130171913922741120e-05,2.576926080752490675e-02,1.787961831268431112e+00
3.850499999999999812e+00,1.128464428617657530e-05,2.570369322380045701e-02,1.788768449942178318e+00
3.855500000000000149e+00,1.126810050428526278e-05,2.563829834254272369e-02,1.789573016644086412e+00
3.860500000000000043e+00,1.125306923103007366e-05,2.557303997611925714e-02,1.790375536063729456e+00
3.865499999999999936e+00,1.123864837472340912e-05,2.550793468201971795e-02,1.791176012930179473e+00
3.870499999999999829e+00,1.122441679770644189e-05,2.544292694296813526e-02,1.791974451518748568e+00
3.875500000000000167e+00,1.121063604845009910e-05,2.537807697832398721e-02,1.792770855294694821e+00
3.880500000000000060e+00,1.119861673680276993e-05,2.531336353693706270e-02,1.793565229338341505e+00
3.885499999999999954e+00,1.118690300451596068e-05,2.524877959914954839e-02,1.794357577368048462e+00
3.890499999999999847e+00,1.117629257879028090e-05,2.518437724146120951e-02,1.795147904884803580e+00
3.895500000000000185e+00,1.116552828881201257e-05,2.512009684249788197e-02,1.795936215883120468e+00
3.900500000000000078e+00,1.115559296366528124e-05,2.505594667602972087e-02,1.796722515011008880e+00
3.905499999999999972e+00,1.114559001057636826e-05,2.499196509532088106e-02,1.797506806523970102e+00
3.910499999999999865e+00,1.113658900067791703e-05,2.492813521039996885e-02,1.798289095969399121e+00
3.915500000000000203e+00,1.112724062387183792e-05,2.486448696405331102e-02,1.799069388193172303e+00
3.920500000000000096e+00,1.111878340606043020e-05,2.480098857558712261e-02,1.799847688602768558e+00
3.925499999999999989e+00,1.110963052357534563e-05,2.473767156321795765e-02,1.800624002213196295e+00
3.930499999999999883e+00,1.110107970975798044e-05,2.467452582912603790e-02,1.801398335049797295e+00
3.935500000000000220e+00,1.109249918095776904e-05,2.461154180132456640e-02,1.802170691641092670e+00
3.940500000000000114e+00,1.108348112353179447e-05,2.454871688691865131e-02,1.802941077592620678e+00
3.945500000000000007e+00,1.107442744001981530e-05,2.448605616502313662e-02,1.803709497244571081e+00
3.950499999999999901e+00,1.106514438440267630e-05,2.442355850794045505e-02,1.804475956609280951e+00
3.955499999999999794e+00,1.105586795085159368e-05,2.436123541133209183e-02,1.805240460219394327e+00
3.960500000000000131e+00,1.104603081874954748e-05,2.429905368525850720e-02,1.806003013461882079e+00
3.965500000000000025e+00,1.103672374802962910e-05,2.423706245173015694e-02,1.806763621420931942e+00
3.970499999999999918e+00,1.102702632182673182e-05,2.417523486298233867e-02,1.807522289738659138e+00
3.975499999999999812e+00,1.101702421669452668e-05,2.411358129741806092e-02,1.808279023355951809e+00
3.980500000000000149e+00,1.100606443648739516e-05,2.405209448944406470e-02,1.809033828289980050e+00
3.985500000000000043e+00,1.099468725551643598e-05,2.399079444002658046e-02,1.809786709069301835e+00
3.990499999999999936e+00,1.098258544384314964e-05,2.392965096331967426e-02,1.810537671937859860e+00
3.995499999999999829e+00,1.097060877360706089e-05,2.386870492146936015e-02,1.811286721899680430e+00
4.000499999999999723e+00,1.095776932861089970e-05,2.380793010733609633e-02,1.812033865022137702e+00
4.005499999999999616e+00,1.094492350781068068e-05,2.374733677345323285e-02,1.812779106635493909e+00
4.010500000000000398e+00,1.093073003779506813e-05,2.368690700535999380e-02,1.813522452326294943e+00
4.015500000000000291e+00,1.091626875943982679e-05,2.362661793940068825e-02,1.814263906523597036e+00
4.020500000000000185e+00,1.090063114267769578e-05,2.356648407641551493e-02,1.815003473953168633e+00
4.025500000000000078e+00,1.088451881832125419e-05,2.350652655142427758e-02,1.815741160004987753e+00
4.030499999999999972e+00,1.086682186550191942e-05,2.344673676176250998e-02,1.816476969627203397e+00
4.035499999999999865e+00,1.084763584692332597e-05,2.338710618435168448e-02,1.817210908219662358e+00
4.040499999999999758e+00,1.082819147786902895e-05,2.332760847231880874e-02,1.817942980064662706e+00
4.045499999999999652e+00,1.080764335833832235e-05,2.326828058826396067e-02,1.818673190469640932e+00
4.050500000000000433e+00,1.078551775163805724e-05,2.320911348111946715e-02,1.819401543834325174e+00
4.055500000000000327e+00,1.076275199522461125e-05,2.315009977282100548e-02,1.820128045350644763e+00
4.060500000000000220e+00,1.073823153472997150e-05,2.309123385365758480e-02,1.820852699640063355e+00
4.065500000000000114e+00,1.071297763410841825e-05,2.303255883072428956e-02,1.821575512202415537e+00
4.070500000000000007e+00,1.068606942468117553e-05,2.297404403534594741e-02,1.822296488039677698e+00
4.075499999999999901e+00,1.065854985988485151e-05,2.291571022337496669e-02,1.823015633216868547e+00
4.080499999999999794e+00,1.062918585433041607e-05,2.285751053946587230e-02,1.823732951539121405e+00
4.085499999999999687e+00,1.059964634496691913e-05,2.279952076866731056e-02,1.824448449651376647e+00
4.090499999999999581e+00,1.056853499841450300e-05,2.274165256598151968e-02,1.825162131613031535e+00
4.095500000000000362e+00,1.053729434484022674e-05,2.268398338859121607e-02,1.825874003338423757e+00
4.100500000000000256e+00,1.050438616772581922e-05,2.262646839183479752e-02,1.826584069394506349e+00
4.105500000000000149e+00,1.047071290212626972e-05,2.256912574367300056e-02,1.827292335912587662e+00
4.110500000000000043e+00,1.043502435601432405e-05,2.251192240616394294e-02,1.827998806749467686e+00
4.115499999999999936e+00,1.039932312845647341e-05,2.245490166950975600e-02,1.828703487686889728e+00
4.120499999999999829e+00,1.036145317690549453e-05,2.239802091547751436e-02,1.829406383006650039e+00
4.125499999999999723e+00,1.032379464153581492e-05,2.234134325800055457e-02,1.830107498831258672e+00
4.130499999999999616e+00,1.028460715603075056e-05,2.228482759882418826e-02,1.830806840249358469e+00
4.135500000000000398e+00,1.024462318205757850e-05,2.222847709001521399e-02,1.831504412838858897e+00
4.140500000000000291e+00,1.020470022900310160e-05,2.217229954793395116e-02,1.832200221489008740e+00
4.145500000000000185e+00,1.016520128967889819e-05,2.211628363503394604e-02,1.832894271721800861e+00
4.150500000000000078e+00,1.012483722384408872e-05,2.206042270245213086e-02,1.833586568012965712e+00
4.155499999999999972e+00,1.008453158407750434e-05,2.200473316464882784e-02,1.834277116262518437e+00
4.160499999999999865e+00,1.004379524149798367e-05,2.194919958339778751e-02,1.834965920632576131e+00
4.165499999999999758e+00,1.000362129449426128e-05,2.189382169990028437e-02,1.835652986775653472e+00
4.170499999999999652e+00,9.962360080780117912e-06,2.183861499859518496e-02,1.836338319268399522e+00
4.175500000000000433e+00,9.921204596078454021e-06,2.178357355163796846e-02,1.837021923925297395e+00
4.180500000000000327e+00,9.879458184257620791e-06,2.172869057064306594e-02,1.837703805289898629e+00
4.185500000000000220e+00,9.838138980221006389e-06,2.167398951461122977e-02,1.838383969135854334e+00
4.190500000000000114e+00,9.796311732953914437e-06,2.161944626192839614e-02,1.839062420346035509e+00
4.195500000000000007e+00,9.754922668435269949e-06,2.156505276053234318e-02,1.839739164057584420e+00
4.200499999999999901e+00,9.713312091877020194e-06,2.151082819351948436e-02,1.840414205049451413e+00
4.205499999999999794e+00,9.672749376699512963e-06,2.145675965792919263e-02,1.841087548781467742e+00
4.210499999999999687e+00,9.632138389072933656e-06,2.140285217555197919e-02,1.841759199734310570e+00
4.215499999999999581e+00,9.592609016717411447e-06,2.134911102499769883e-02,1.842429163440812090e+00
4.220500000000000362e+00,9.553218446970078529e-06,2.129552160269749042e-02,1.843097444548175146e+00
4.225500000000000256e+00,9.514557322132760039e-06,2.124207535099673777e-02,1.843764048224585395e+00
4.230500000000000149e+00,9.475920429252658573e-06,2.118881914015670678e-02,1.844428979202031638e+00
4.235500000000000043e+00,9.437594764756935035e-06,2.113570575466244481e-02,1.845092243222309802e+00
4.240499999999999936e+00,9.399648289722202220e-06,2.108273818114295151e-02,1.845753844007682165e+00
4.245499999999999829e+00,9.361481979280522939e-06,2.102989357411135657e-02,1.846413786529276013e+00
4.250499999999999723e+00,9.323940240595664976e-06,2.097719135113457894e-02,1.847072074342615000e+00
4.255499999999999616e+00,9.286736603714234553e-06,2.092460303165516802e-02,1.847728711988358974e+00
4.260500000000000398e+00,9.249922162657640484e-06,2.087218640671251874e-02,1.848383703482718410e+00
4.265500000000000291e+00,9.212897150032465458e-06,2.081987810311667492e-02,1.849037053639941419e+00
4.270500000000000185e+00,9.176278570555455942e-06,2.076771386606095920e-02,1.849688766076797108e+00
4.275500000000000078e+00,9.140335382289423738e-06,2.071566044856931396e-02,1.850338844952070572e+00
4.280499999999999972e+00,9.105380771014804351e-06,2.066376644766146006e-02,1.850987294550076490e+00
4.285499999999999865e+00,9.070837805553697244e-06,2.061199351538757149e-02,1.851634119210752605e+00
4.290499999999999758e+00,9.037331256545883668e-06,2.056037608245654680e-02,1.852279323254252041e+00
4.295499999999999652e+00,9.004601166901434842e-06,2.050886487961283561e-02,1.852922910922350397e+00
4.300500000000000433e+00,8.972770390599300628e-06,2.045751677911804983e-02,1.853564886462655270e+00
4.305500000000000327e+00,8.941816975241866810e-06,2.040628752375928459e-02,1.854205254003820080e+00
4.310500000000000220e+00,8.911862423124962689e-06,2.035521683640430235e-02,1.854844018434749220e+00
4.315500000000000114e+00,8.882053337242253624e-06,2.030425374026949628e-02,1.855481183519364752e+00
4.320500000000000007e+00,8.854210956142852324e-06,2.025345412097431450e-02,1.856116754106684308e+00
4.325499999999999901e+00,8.826500711326143938e-06,2.020277035923735698e-02,1.856750734077541320e+00
4.330499999999999794e+00,8.799914547656758596e-06,2.015223692767053806e-02,1.857383127731936590e+00
4.335499999999999687e+00,8.773631396665371607e-06,2.010179522236292191e-02,1.858013938775125107e+00
4.340499999999999581e+00,8.748696127156528951e-06,2.005151037580895496e-02,1.858643171607491373e+00
4.345500000000000362e+00,8.724021658806084233e-06,2.000133651839806903e-02,1.859270829684018134e+00
4.350500000000000256e+00,8.700497563032174244e-06,1.995132669768335740e-02,1.859896917977310604e+00
4.355500000000000149e+00,8.677056596991211505e-06,1.990140166748244344e-02,1.860521440004653249e+00
4.360500000000000043e+00,8.654505308713326346e-06,1.985164505702106258e-02,1.861144400217814132e+00
4.365499999999999936e+00,8.632343091461224747e-06,1.980196647501407392e-02,1.861765801757495620e+00
4.370499999999999829e+00,8.611067023358526959e-06,1.975242935034140362e-02,1.862385648750768397e+00
4.375499999999999723e+00,8.589776368819402038e-06,1.970297860128388326e-02,1.863003944231525821e+00
4.380499999999999616e+00,8.569039970214028680e-06,1.965369718851489936e-02,1.863620693012514984e+00
4.385500000000000398e+00,8.548554404240359120e-06,1.960449607180001635e-02,1.864235898128446589e+00
4.390500000000000291e+00,8.528731672055074806e-06,1.955550408019974401e-02,1.864849564874676791e+00
4.395500000000000185e+00,8.508606325256850159e-06,1.950661954680410828e-02,1.865461697725195434e+00
4.400500000000000078e+00,8.489213049060142068e-06,1.945790519367288779e-02,1.866072301533627797e+00
4.405499999999999972e+00,8.469766551400867760e-06,1.940929469592061335e-02,1.866681379881833136e+00
4.410499999999999865e+00,8.451096185100289015e-06,1.936085037423815672e-02,1.867288937764699286e+00
4.415499999999999758e+00,8.432164644672342983e-06,1.931250435565233167e-02,1.867894978629096148e+00
4.420499999999999652e+00,8.413852540345701490e-06,1.926433364209055588e-02,1.868499507843256469e+00
4.425500000000000433e+00,8.395267049103730318e-06,1.921627605711036593e-02,1.869102528540547592e+00
4.430500000000000327e+00,8.377112760913876905e-06,1.916834260477019714e-02,1.869704045374731782e+00
4.435500000000000220e+00,8.358709259359584049e-06,1.912051475063353614e-02,1.870304061475911883e+00
4.440500000000000114e+00,8.340760337595450876e-06,1.907283971960339539e-02,1.870902581223125249e+00
4.445500000000000007e+00,8.322658719898862707e-06,1.902525124943684268e-02,1.871499607747399097e+00
4.450499999999999901e+00,8.304779406371586291e-06,1.897779387410520116e-02,1.872095145649341319e+00
4.455499999999999794e+00,8.286693941102324696e-06,1.893045934323608903e-02,1.872689197561317354e+00
4.460499999999999687e+00,8.269098119796748633e-06,1.888324532879432846e-02,1.873281768360245181e+00
4.465499999999999581e+00,8.251344080336430381e-06,1.883613360162204181e-02,1.873872860785511740e+00
4.470500000000000362e+00,8.233785026600486587e-06,1.878910170210745106e-02,1.874462478072469462e+00
4.475500000000000256e+00,8.216232962644181399e-06,1.874218352834246606e-02,1.875050623014728135e+00
4.480500000000000149e+00,8.198663764496305625e-06,1.869532089581396953e-02,1.875637298468526115e+00
4.485500000000000043e+00,8.180486391859842775e-06,1.864854589230471524e-02,1.876222506061570705e+00
4.490499999999999936e+00,8.162702978509414303e-06,1.860186634343302323e-02,1.876806249654692449e+00
4.495499999999999829e+00,8.144948958004077271e-06,1.855527177061434482e-02,1.877388531450571829e+00
4.500499999999999723e+00,8.126710507828105727e-06,1.850876898893807215e-02,1.877969354477216912e+00
4.505499999999999616e+00,8.108647906858603940e-06,1.846232412289610519e-02,1.878548720768412839e+00
4.510500000000000398e+00,8.090593911402263279e-06,1.841596172876129936e-02,1.879126632678518316e+00
4.515500000000000291e+00,8.072077720214383871e-06,1.836969465490469189e-02,1.879703092781511042e+00
4.520500000000000185e+00,8.053897137795044790e-06,1.832350233379986468e-02,1.880278104023954455e+00
4.525500000000000078e+00,8.035208571443470474e-06,1.827742516570158779e-02,1.880851669359998146e+00
4.530499999999999972e+00,8.016983943207312534e-06,1.823140960309656625e-02,1.881423791549999391e+00
4.535499999999999865e+00,7.998370296339600259e-06,1.818551181397545444e-02,1.881994473355403930e+00
4.540499999999999758e+00,7.979883916234579980e-06,1.813968024897661194e-02,1.882563717420589811e+00
4.545499999999999652e+00,7.961111750017829572e-06,1.809397307421415149e-02,1.883131527037884778e+00
4.550500000000000433e+00,7.942180240896990376e-06,1.804833165329280606e-02,1.883697904990957239e+00
4.555500000000000327e+00,7.923379772384267635e-06,1.800282894650342622e-02,1.884262854828949285e+00
4.560500000000000220e+00,7.904714733962574035e-06,1.795739128249592906e-02,1.884826379385391881e+00
4.565500000000000114e+00,7.885883329127152505e-06,1.791208986696724015e-02,1.885388482271489918e+00
4.570500000000000007e+00,7.867031898596420997e-06,1.786687210199572329e-02,1.885949166504121255e+00
4.575499999999999901e+00,7.848058795237548705e-06,1.782179815396185002e-02,1.886508436020558177e+00
4.580499999999999794e+00,7.828874110850315217e-06,1.777678826675045676e-02,1.887066293636422198e+00
4.585499999999999687e+00,7.809832025390941050e-06,1.773193134584466826e-02,1.887622743128460900e+00
4.590499999999999581e+00,7.791208940197114595e-06,1.768715143064521905e-02,1.888177787710926925e+00
4.595500000000000362e+00,7.772787976984349632e-06,1.764252610272897676e-02,1.888731431530595417e+00
4.600500000000000256e+00,7.754535251047542382e-06,1.759798993281040669e-02,1.889283678127130717e+00
4.605500000000000149e+00,7.736360588104717757e-06,1.755360255345585901e-02,1.889834531327700518e+00
4.610500000000000043e+00,7.718364283074448910e-06,1.750926662466623443e-02,1.890383993937828189e+00
4.615499999999999936e+00,7.700688907918845581e-06,1.746508200687541326e-02,1.890932069705163476e+00
4.620499999999999829e+00,7.682928913087709325e-06,1.742096613236233243e-02,1.891478761614957982e+00
4.625499999999999723e+00,7.665732761590097233e-06,1.737699288599917763e-02,1.892024073173313337e+00
4.630499999999999616e+00,7.648415200566729825e-06,1.733313331153040968e-02,1.892568008365329124e+00
4.635500000000000398e+00,7.631610825481017840e-06,1.728942707403210988e-02,1.893110571633809691e+00
4.640500000000000291e+00,7.615110190710702209e-06,1.724582965059223705e-02,1.893651766761178523e+00
4.645500000000000185e+00,7.599270860185527310e-06,1.720240033803801041e-02,1.894191598351913974e+00
4.650500000000000078e+00,7.583136082160220195e-06,1.715908470469101194e-02,1.894730070594612625e+00
4.655499999999999972e+00,7.568128957548908182e-06,1.711593597384727591e-02,1.895267188464534902e+00
4.660499999999999865e+00,7.553551233718585063e-06,1.707287581066148016e-02,1.895802955179182403e+00
4.665499999999999758e+00,7.539473094799382686e-06,1.702996694127956873e-02,1.896337375298428052e+00
4.670499999999999652e+00,7.525566088536456682e-06,1.698716186955886651e-02,1.896870452085611003e+00
4.675500000000000433e+00,7.511823482266524918e-06,1.694452932016121682e-02,1.897402190547394119e+00
4.680500000000000327e+00,7.498070223658554910e-06,1.690197468884957477e-02,1.897932593915530486e+00
4.685500000000000220e+00,7.484859169058654192e-06,1.685958187540785233e-02,1.898461666754535759e+00
4.690500000000000114e+00,7.471418963673439070e-06,1.681728825635868396e-02,1.898989412338712990e+00
4.695500000000000007e+00,7.458587026424751651e-06,1.677514699403616014e-02,1.899515835435922728e+00
