pair,family,n_from,n_to,amplitude_floor,valid,q_real,q_imag,s,log_s,delta_rad,quadrant
parent_phi_time_vs_e,beam7_decay,502,503,2.06354918084e-10,True,0.560527598759,-0.164854577995,0.584267251227,-0.537396778867,-0.286040800811,contracting_reverse
parent_phi_time_vs_e,beam7_decay,503,504,2.06354918084e-10,True,-0.153739995196,-1.39021873164,1.39869371484,0.335538740222,-1.68093571083,expanding_reverse
parent_phi_time_vs_e,beam7_decay,504,505,2.06354918084e-10,True,-0.101476827798,0.184869137949,0.210888939364,-1.5564236378,2.07280358599,contracting_forward
parent_phi_time_vs_e,beam7_decay,505,506,2.06354918084e-10,True,-5.32538028549,-1.02028121722,5.42223652632,1.69050837357,-2.95229807469,expanding_reverse
parent_phi_time_vs_e,beam7_decay,506,507,2.06354918084e-10,True,0.860766693857,-0.694179564919,1.10580494193,0.100573524014,-0.678671554823,expanding_reverse
parent_phi_time_vs_e,beam7_decay,507,508,2.06354918084e-10,True,0.577334144273,-0.382133750468,0.692344507735,-0.3676716037,-0.58469085957,contracting_reverse
parent_phi_time_vs_e,beam7_decay,508,509,2.06354918084e-10,True,1.3277036002,0.298829495507,1.36091730733,0.308158963062,0.221383395453,expanding_forward
parent_phi_time_vs_e,beam7_decay,509,510,2.06354918084e-10,True,0.176663073647,-0.425431880107,0.460654020065,-0.775108016525,-1.17720793162,contracting_reverse
parent_phi_time_vs_e,beam7_decay,510,511,2.06354918084e-10,True,2.11908825682,-0.0882462288247,2.12092490134,0.751852267759,-0.0416194417257,expanding_reverse
parent_phi_time_vs_e,beam7_decay,511,512,2.06354918084e-10,True,1.10056881788,0.193866872936,1.11751334995,0.111105993699,0.174362752643,expanding_forward
parent_phi_time_vs_e,beam7_decay,512,513,2.06354918084e-10,True,0.0844911669836,-0.310941987052,0.322216816151,-1.13253061795,-1.30547603506,contracting_reverse
parent_phi_time_vs_e,beam7_decay,513,514,2.06354918084e-10,True,3.04373981189,2.82324353832,4.15151250982,1.42347272804,0.747833279528,expanding_forward
parent_phi_time_vs_e,beam7_decay,514,515,2.06354918084e-10,True,1.00411345678,-0.553982182831,1.14679557593,0.13697159727,-0.50415722056,expanding_reverse
parent_phi_time_vs_e,beam7_decay,515,516,2.06354918084e-10,True,0.69613396695,-0.266692870825,0.745471385964,-0.293738527856,-0.365858006487,contracting_reverse
parent_phi_time_vs_e,beam7_decay,516,517,2.06354918084e-10,True,1.25947488402,0.144430845551,1.26772917164,0.237227246169,0.114176698357,expanding_forward
parent_phi_time_vs_e,beam7_decay,517,518,2.06354918084e-10,True,0.389823146519,-0.219039600636,0.447146991725,-0.804867897876,-0.511929608215,contracting_reverse
parent_phi_time_vs_e,beam7_decay,518,519,2.06354918084e-10,True,1.53114216691,-0.66525847303,1.66942060944,0.512476625775,-0.409877111839,expanding_reverse
parent_phi_time_vs_e,beam7_decay,519,520,2.06354918084e-10,True,1.15074416226,0.119768884184,1.15696011711,0.145795976671,0.103706114828,expanding_forward
parent_phi_time_vs_e,beam7_decay,520,521,2.06354918084e-10,True,0.132049040305,0.0255831632821,0.134504450815,-2.00615798893,0.191369017251,contracting_forward
parent_phi_time_vs_e,beam7_decay,521,522,2.06354918084e-10,True,2.96543376878,-0.532368474478,3.01284145445,1.10288363827,-0.177632473011,expanding_reverse
parent_phi_time_vs_e,beam7_decay,522,523,2.06354918084e-10,True,-0.300402525686,-0.834135095948,0.88657940182,-0.120384589718,-1.916472775,contracting_reverse
parent_phi_time_vs_e,beam7_decay,523,524,2.06354918084e-10,True,0.5400968216,-1.42272402382,1.52179112386,0.419888012082,-1.20797998048,expanding_reverse
parent_phi_time_vs_e,beam7_decay,524,525,2.06354918084e-10,True,0.848341760403,0.534347025831,1.0026018584,0.00259847942239,0.562095364141,expanding_forward
parent_phi_time_vs_e,beam7_decay,525,526,2.06354918084e-10,True,0.40538745261,-1.51254308831,1.5659264289,0.448477616194,-1.30893355649,expanding_reverse
parent_phi_time_vs_e,beam7_decay,526,527,2.06354918084e-10,True,1.37794609689,0.491728007809,1.46305566524,0.380527170009,0.342769301148,expanding_forward
parent_phi_time_vs_e,beam7_decay,527,528,2.06354918084e-10,True,0.993535540411,0.14897486748,1.00464241459,0.00463167182218,0.148835351117,expanding_forward
parent_phi_time_vs_e,beam7_decay,528,529,2.06354918084e-10,True,0.489367568613,-0.592274126513,0.768289826919,-0.263588238223,-0.880251892163,contracting_reverse
parent_phi_time_vs_e,beam7_decay,529,530,2.06354918084e-10,True,0.971513442449,0.313424566126,1.02081992903,0.0206061563728,0.312073011473,expanding_forward
parent_phi_time_vs_e,beam7_decay,530,531,2.06354918084e-10,True,0.822071479023,0.0532819206857,0.823796382424,-0.193831888318,0.064723687864,contracting_forward
parent_phi_time_vs_e,beam7_decay,531,532,2.06354918084e-10,True,0.47307026275,-0.474024212818,0.669697265812,-0.40092951078,-0.786405401609,contracting_reverse
parent_phi_time_vs_e,beam7_decay,532,533,2.06354918084e-10,True,1.38855956717,0.492765250058,1.4734026141,0.387574429461,0.341011296181,expanding_forward
parent_phi_time_vs_e,beam7_decay,533,534,2.06354918084e-10,True,-0.101242896821,-0.616197242941,0.624459099033,-0.470869445504,-1.73364409173,contracting_reverse
parent_phi_time_vs_e,beam7_decay,534,535,2.06354918084e-10,True,1.89200990016,0.688796615507,2.0134900645,0.699869566852,0.349141142347,expanding_forward
parent_phi_time_vs_e,beam7_decay,535,536,2.06354918084e-10,True,1.04161185756,0.192593342024,1.05926741534,0.0575775515895,0.182834432803,expanding_forward
parent_phi_time_vs_e,beam7_decay,536,537,2.06354918084e-10,True,0.112878631456,-0.519235476721,0.531363402696,-0.632309117625,-1.3567331534,contracting_reverse
parent_phi_time_vs_e,beam7_decay,537,538,2.06354918084e-10,True,0.857670715108,0.624381577919,1.06087294734,0.0590921044312,0.629269737931,expanding_forward
parent_phi_time_vs_e,beam7_decay,538,539,2.06354918084e-10,True,0.664475125281,0.112932265344,0.674003626603,-0.394519787368,0.16834846188,contracting_forward
parent_phi_time_vs_e,beam7_decay,539,540,2.06354918084e-10,True,-0.403830000184,-0.748140500249,0.850172263228,-0.16231628741,-2.06575791933,contracting_reverse
parent_phi_time_vs_e,beam7_decay,540,541,2.06354918084e-10,True,0.621449778217,1.05384442758,1.22343283607,0.201660707481,1.03798638705,expanding_forward
parent_phi_time_vs_e,beam7_decay,541,542,2.06354918084e-10,True,-0.942085703005,-1.89685809287,2.11792258978,0.750435697776,-2.03176505336,expanding_reverse
parent_phi_time_vs_e,beam7_decay,542,543,2.06354918084e-10,True,0.658512614084,-0.104621230802,0.666771673695,-0.405307609969,-0.15755820932,contracting_reverse
parent_phi_time_vs_e,beam7_decay,543,544,2.06354918084e-10,True,0.718627582433,0.22993667003,0.7545173785,-0.281676967905,0.309672452084,contracting_forward
parent_phi_time_vs_e,beam7_decay,544,545,2.06354918084e-10,True,0.826922399591,-2.75722194463,2.87855406531,1.05728810742,-1.27942078341,expanding_reverse
parent_phi_time_vs_e,beam7_decay,545,546,2.06354918084e-10,True,0.714055415766,0.128297733135,0.725489796697,-0.320908270578,0.177777884297,contracting_forward
parent_phi_time_vs_e,beam7_decay,546,547,2.06354918084e-10,True,0.872373095938,-0.212029440574,0.897770183391,-0.107841163933,-0.238425956529,contracting_reverse
parent_phi_time_vs_e,beam7_decay,547,548,2.06354918084e-10,True,1.52540137362,-0.608404193089,1.64225607407,0.496070951409,-0.379513391771,expanding_reverse
parent_phi_time_vs_e,beam7_decay,548,549,2.06354918084e-10,True,0.872884671944,0.284170562568,0.917976339099,-0.0855836630962,0.31473233845,contracting_forward
parent_phi_time_vs_e,beam7_decay,549,550,2.06354918084e-10,True,0.791391528154,-0.363431696731,0.870851967341,-0.138283273702,-0.430504038956,contracting_reverse
parent_phi_time_vs_e,beam7_decay,550,551,2.06354918084e-10,True,0.7379758638,0.153535336301,0.753778133833,-0.282657206485,0.205123122231,contracting_forward
parent_phi_time_vs_e,beam7_decay,551,552,2.06354918084e-10,True,1.06417864532,0.279532434062,1.10027931492,0.0955640702257,0.25687143421,expanding_forward
parent_phi_time_vs_e,beam7_decay,552,553,2.06354918084e-10,True,-0.394340399574,-0.605860656845,0.722891061121,-0.324496744358,-2.14778739486,contracting_reverse
parent_phi_time_vs_e,beam7_decay,553,554,2.06354918084e-10,True,0.462503478692,0.458832317868,0.651487961303,-0.428496361018,0.781413577747,contracting_forward
parent_phi_time_vs_e,beam7_decay,554,555,2.06354918084e-10,True,0.344700924732,-0.161626717976,0.380712389443,-0.965711072276,-0.438451098964,contracting_reverse
parent_phi_time_vs_e,beam7_decay,555,556,2.06354918084e-10,True,1.28461272651,-4.54352874276,4.7216398945,1.55215617453,-1.2952536458,expanding_reverse
parent_phi_time_vs_e,beam7_decay,556,557,2.06354918084e-10,True,0.599526471461,0.485000129207,0.771140139867,-0.259885158166,0.680187781814,contracting_forward
parent_phi_time_vs_e,beam7_decay,557,558,2.06354918084e-10,True,0.420362635207,-0.907261088006,0.999913709721,-8.62940020372e-05,-1.13691140172,contracting_reverse
parent_phi_time_vs_e,beam7_decay,558,559,2.06354918084e-10,True,0.308968764819,0.00654473902383,0.309038074099,-1.17429079253,0.0211793590772,contracting_forward
parent_phi_time_vs_e,beam7_decay,559,560,2.06354918084e-10,True,0.256952595899,1.12794518706,1.15684267796,0.14569446486,1.34681277554,expanding_forward
parent_phi_time_vs_e,beam7_decay,560,561,2.06354918084e-10,True,-6.24129067152,-0.794957816045,6.29171416831,1.83923355637,-3.01490407637,expanding_reverse
parent_phi_time_vs_e,beam7_decay,561,562,2.06354918084e-10,True,0.59626380547,0.0430899519796,0.597818759889,-0.514467648077,0.0721411796403,contracting_forward
parent_phi_time_vs_e,beam7_decay,562,563,2.06354918084e-10,True,1.01971430581,-0.393996483457,1.09318365084,0.0890942196326,-0.368709517867,expanding_reverse
parent_phi_time_vs_e,beam7_decay,563,564,2.06354918084e-10,True,0.950738688975,-0.772427319407,1.22496857857,0.202915193519,-0.682286228386,expanding_reverse
parent_phi_time_vs_e,beam7_decay,564,565,2.06354918084e-10,True,0.513146599327,0.13577616129,0.530805612608,-0.633359402715,0.258667516679,contracting_forward
parent_phi_time_vs_e,beam7_decay,565,566,2.06354918084e-10,True,1.57729601103,-1.06342832728,1.90229927027,0.64306329679,-0.593206564213,expanding_reverse
parent_phi_time_vs_e,beam7_decay,566,567,2.06354918084e-10,True,0.627391098417,-0.21247155063,0.66239244425,-0.411897082604,-0.326535841498,contracting_reverse
parent_phi_time_vs_e,beam7_decay,567,568,2.06354918084e-10,True,0.617590544468,0.0583758718833,0.620343310623,-0.477482227383,0.0942419654662,contracting_forward
parent_phi_time_vs_e,beam7_decay,568,569,2.06354918084e-10,True,2.63390981503,-1.16904796568,2.88169291559,1.05837793936,-0.417723734904,expanding_reverse
parent_phi_time_vs_e,beam7_decay,569,570,2.06354918084e-10,True,0.625185114476,0.284131979916,0.686722221407,-0.375825404178,0.426570393748,contracting_forward
parent_phi_time_vs_e,beam7_decay,570,571,2.06354918084e-10,True,0.68139930512,-0.278933417218,0.736280425014,-0.306144220573,-0.388543927639,contracting_reverse
parent_phi_time_vs_e,beam7_decay,571,572,2.06354918084e-10,True,0.144076597337,-0.713127016109,0.727535708405,-0.318092197423,-1.37144483022,contracting_reverse
parent_phi_time_vs_e,beam7_decay,572,573,2.06354918084e-10,True,-0.163933663866,0.555276776153,0.57897024473,-0.546504193523,1.85787009227,contracting_forward
parent_phi_time_vs_e,beam7_decay,573,574,2.06354918084e-10,True,-1.86235965606,-0.806593786454,2.02952630554,0.707802418797,-2.73287865544,expanding_reverse
parent_phi_time_vs_e,beam7_decay,574,575,2.06354918084e-10,True,0.336704877105,-0.658677750321,0.739747627934,-0.301446194285,-1.09824238369,contracting_reverse
parent_phi_time_vs_e,beam7_decay,575,576,2.06354918084e-10,True,0.649448172981,-0.621747021648,0.899084138619,-0.106378657545,-0.763610189434,contracting_reverse
parent_phi_time_vs_e,beam7_decay,576,577,2.06354918084e-10,True,1.28144064642,0.500299166666,1.37564144546,0.318920128125,0.372219970686,expanding_forward
parent_phi_time_vs_e,beam7_decay,577,578,2.06354918084e-10,True,-0.20212502164,-0.741515704898,0.768570143177,-0.26322344733,-1.8369146466,contracting_reverse
parent_phi_time_vs_e,beam7_decay,578,579,2.06354918084e-10,True,1.45120191247,1.05701885456,1.79534839228,0.585199093514,0.629516702053,expanding_forward
parent_phi_time_vs_e,beam7_decay,579,580,2.06354918084e-10,True,2.16146781326,-0.123282789897,2.16498077452,0.772411481287,-0.0569748772896,expanding_reverse
parent_phi_time_vs_e,beam7_decay,580,581,2.06354918084e-10,True,0.656335055196,-0.295503327598,0.719790192557,-0.328795508664,-0.423047199317,contracting_reverse
parent_phi_time_vs_e,beam7_decay,581,582,2.06354918084e-10,True,1.68309412478,0.514613566809,1.76000936248,0.565319128625,0.296727735764,expanding_forward
parent_phi_time_vs_e,beam7_decay,582,583,2.06354918084e-10,True,0.876883251444,-0.310536560968,0.93024576987,-0.0723064590703,-0.34035533191,contracting_reverse
parent_phi_time_vs_e,beam7_decay,583,584,2.06354918084e-10,True,0.865115999033,-0.110708739433,0.872170921763,-0.136769863085,-0.127278049118,contracting_reverse
parent_phi_time_vs_e,beam7_decay,584,585,2.06354918084e-10,True,1.15288200524,0.00828447825636,1.15291177051,0.142290716685,0.00718576196703,expanding_forward
parent_phi_time_vs_e,beam7_decay,585,586,2.06354918084e-10,True,0.555106351094,0.0255368344784,0.555693432514,-0.587538517167,0.045971087428,contracting_forward
parent_phi_time_vs_e,beam7_decay,586,587,2.06354918084e-10,True,1.11579058802,-0.473381997317,1.21205575437,0.192317888547,-0.401241174113,expanding_reverse
parent_phi_time_vs_e,beam7_decay,587,588,2.06354918084e-10,True,1.08733158343,-0.0023201350697,1.08733405876,0.0837288826954,-0.00213378474776,expanding_reverse
parent_phi_time_vs_e,beam7_decay,588,589,2.06354918084e-10,True,0.609356563194,0.427871639475,0.744573408721,-0.294943830348,0.612180571859,contracting_forward
parent_phi_time_vs_e,beam7_decay,589,590,2.06354918084e-10,True,0.61786106469,-0.964928398341,1.14579191356,0.136096025507,-1.0012575411,expanding_reverse
parent_phi_time_vs_e,beam7_decay,590,591,2.06354918084e-10,True,0.396775048131,0.0643286950939,0.401955992407,-0.911412667979,0.160730313355,contracting_forward
parent_phi_time_vs_e,beam7_decay,591,592,2.06354918084e-10,True,0.606556314681,0.653652584008,0.891724320326,-0.114598252101,0.822752575071,contracting_forward
parent_phi_time_vs_e,beam7_decay,592,593,2.06354918084e-10,True,0.41066302009,-0.307157727622,0.512825492451,-0.667819662343,-0.642191442721,contracting_reverse
parent_phi_time_vs_e,beam7_decay,593,594,2.06354918084e-10,True,3.53500721082,3.65569251034,5.08530861509,1.62635571893,0.802180114292,expanding_forward
parent_phi_time_vs_e,beam7_decay,594,595,2.06354918084e-10,True,0.690493644614,0.485775338318,0.844250645584,-0.169305855033,0.613083748772,contracting_forward
parent_phi_time_vs_e,beam7_decay,595,596,2.06354918084e-10,True,0.904491470836,0.087068632957,0.908672530486,-0.095770502202,0.0959668293946,contracting_forward
parent_phi_time_vs_e,beam7_decay,596,597,2.06354918084e-10,True,0.926545848604,-1.06757968687,1.41358183257,0.346126790055,-0.856005248887,expanding_reverse
parent_phi_time_vs_e,beam7_decay,597,598,2.06354918084e-10,True,0.826745480227,0.221144732241,0.855811358696,-0.155705302482,0.261369307591,contracting_forward
parent_phi_time_vs_e,beam7_decay,598,599,2.06354918084e-10,True,0.856445871787,-0.149533196996,0.869401925639,-0.139949745524,-0.17285497417,contracting_reverse
parent_phi_time_vs_e,beam7_decay,599,600,2.06354918084e-10,True,1.12714994782,-0.393816067579,1.19396737809,0.177281693067,-0.336132193364,expanding_reverse
parent_phi_time_vs_e,beam7_decay,600,601,2.06354918084e-10,True,1.05970025588,0.287853994971,1.09810043017,0.0935818053593,0.265237149003,expanding_forward
parent_phi_time_vs_e,beam7_decay,601,602,2.06354918084e-10,True,0.458576215208,-0.798514185139,0.920824114054,-0.0824862337618,-1.04949814527,contracting_reverse
parent_phi_time_vs_e,beam7_decay,602,603,2.06354918084e-10,True,1.39492854959,0.531701181093,1.49282678313,0.400671492491,0.364166644998,expanding_forward
parent_phi_time_vs_e,beam7_decay,603,604,2.06354918084e-10,True,1.01137226204,0.0801830110408,1.01454579378,0.0144410185277,0.0791159169846,expanding_forward
parent_phi_time_vs_e,beam7_decay,604,605,2.06354918084e-10,True,0.449602185683,-0.282454519613,0.530963916873,-0.633061213208,-0.560920137573,contracting_reverse
parent_phi_time_vs_e,beam7_decay,605,606,2.06354918084e-10,True,1.29370443017,0.346428437406,1.3392848147,0.292135751109,0.261641713638,expanding_forward
parent_phi_time_vs_e,beam7_decay,606,607,2.06354918084e-10,True,0.797668985968,0.104043113242,0.804425745851,-0.217626615317,0.129701714296,contracting_forward
parent_phi_time_vs_e,beam7_decay,607,608,2.06354918084e-10,True,0.579047296814,-0.110974475278,0.589585537569,-0.528335467633,-0.189354075185,contracting_reverse
parent_phi_time_vs_e,beam7_decay,608,609,2.06354918084e-10,True,1.58879090397,-0.259282306384,1.60980863799,0.47611531354,-0.161768689067,expanding_reverse
parent_phi_time_vs_e,beam7_decay,609,610,2.06354918084e-10,True,-0.296261116078,0.546084358561,0.621271901477,-0.475986448306,2.06787779618,contracting_forward
parent_phi_time_vs_e,beam7_decay,610,611,2.06354918084e-10,True,-0.356166273041,0.619297234854,0.71441128151,-0.336296457957,2.09271598898,contracting_forward
parent_phi_time_vs_e,beam7_decay,611,612,2.06354918084e-10,True,1.01377118885,0.335950911438,1.06798644104,0.0657750447988,0.319998115843,expanding_forward
parent_phi_time_vs_e,beam7_decay,612,613,2.06354918084e-10,True,-1.55856862448,-0.803175278266,1.75334728015,0.56152669251,-2.66575735142,expanding_reverse
parent_phi_time_vs_e,beam7_decay,613,614,2.06354918084e-10,True,0.416754912199,0.179096347808,0.453607934939,-0.79052203347,0.405878795831,contracting_forward
parent_phi_time_vs_e,beam7_decay,614,615,2.06354918084e-10,True,0.847986326768,-0.852364884185,1.20233385804,0.184264549656,-0.787973247716,expanding_reverse
parent_phi_time_vs_e,beam7_decay,615,616,2.06354918084e-10,True,2.05706713416,-0.0729953251836,2.05836185155,0.721910448756,-0.0354702618293,expanding_reverse
parent_phi_time_vs_e,beam7_decay,616,617,2.06354918084e-10,True,0.738915154085,0.39478509404,0.837765405953,-0.177017162855,0.490691434534,contracting_forward
parent_phi_time_vs_e,beam7_decay,617,618,2.06354918084e-10,True,0.755049534075,-0.763131091588,1.0735310251,0.0709532388055,-0.790721298895,expanding_reverse
parent_phi_time_vs_e,beam7_decay,618,619,2.06354918084e-10,True,0.515869412488,0.224078831389,0.562434505892,-0.575480585653,0.4097813121,contracting_forward
parent_phi_time_vs_e,beam7_decay,619,620,2.06354918084e-10,True,0.940614153398,0.345948118612,1.00221508986,0.00221264016596,0.352434302035,expanding_forward
parent_phi_time_vs_e,beam7_decay,620,621,2.06354918084e-10,True,-1.72477251816,-1.31785457438,2.17061763529,0.775011751611,-2.48914459468,expanding_reverse
parent_phi_time_vs_e,beam7_decay,621,622,2.06354918084e-10,True,0.485847296772,0.199707859473,0.525291181075,-0.643802539521,0.389996373059,contracting_forward
parent_phi_time_vs_e,beam7_decay,622,623,2.06354918084e-10,True,0.840718447479,-0.701793592929,1.09513549619,0.0908780964226,-0.695576471559,expanding_reverse
parent_phi_time_vs_e,beam7_decay,623,624,2.06354918084e-10,True,1.81992439468,-0.147113751207,1.82586068969,0.602051486651,-0.0806597092919,expanding_reverse
parent_phi_time_vs_e,beam7_decay,624,625,2.06354918084e-10,True,0.778258146774,0.401840722336,0.875877679329,-0.132528833265,0.476628832358,contracting_forward
parent_phi_time_vs_e,beam7_decay,625,626,2.06354918084e-10,True,0.704504527014,-0.731370994816,1.01549503231,0.0153762101574,-0.804106841669,expanding_reverse
parent_phi_time_vs_e,beam7_decay,626,627,2.06354918084e-10,True,0.54080374508,0.29885498992,0.617885908314,-0.481451452947,0.504846869962,contracting_forward
parent_phi_time_vs_e,beam7_decay,627,628,2.06354918084e-10,True,0.962610540457,0.281005119466,1.00278757958,0.00278370148769,0.284027422192,expanding_forward
parent_phi_time_vs_e,beam7_decay,628,629,2.06354918084e-10,True,-1.46586756761,-0.983923965564,1.76546710413,0.568415303605,-2.55044232391,expanding_reverse
parent_phi_time_vs_e,beam7_decay,629,630,2.06354918084e-10,True,0.406903072802,0.233051985354,0.46891719795,-0.757329076336,0.520138463357,contracting_forward
parent_phi_time_vs_e,beam7_decay,630,631,2.06354918084e-10,True,0.753643250697,-0.899453449798,1.17345415661,0.159951670028,-0.873374759235,expanding_reverse
parent_phi_time_vs_e,beam7_decay,631,632,2.06354918084e-10,True,0.417420925208,-1.11110652647,1.18692794304,0.171368408677,-1.21142929,expanding_reverse
parent_phi_time_vs_e,beam7_decay,632,633,2.06354918084e-10,True,0.198049517739,-0.0936815804678,0.219088680665,-1.51827869658,-0.441832410156,contracting_reverse
parent_phi_time_vs_e,beam7_decay,633,634,2.06354918084e-10,True,6.45709315419,1.19625111438,6.56696800134,1.88205223455,0.183184653292,expanding_forward
parent_phi_time_vs_e,beam7_decay,634,635,2.06354918084e-10,True,0.467469653853,-0.341971861915,0.579199992762,-0.546107450407,-0.631580414061,contracting_reverse
parent_phi_time_vs_e,beam7_decay,635,636,2.06354918084e-10,True,0.787108812451,-0.221604511047,0.817709509517,-0.20124812829,-0.274438404775,contracting_reverse
parent_phi_time_vs_e,beam7_decay,636,637,2.06354918084e-10,True,2.73608877263,1.23876311416,3.00345065295,1.09976184532,0.425138146537,expanding_forward
parent_phi_time_vs_e,beam7_decay,637,638,2.06354918084e-10,True,0.550841948198,0.272519253245,0.614567811787,-0.486836003279,0.459424501807,contracting_forward
parent_phi_time_vs_e,beam7_decay,638,639,2.06354918084e-10,True,0.779464457918,-0.543306347885,0.950129795769,-0.0511566765945,-0.608726644032,contracting_reverse
parent_phi_time_vs_e,beam7_decay,639,640,2.06354918084e-10,True,0.283196419143,-0.691479748812,0.747224500958,-0.291389602243,-1.18208329781,contracting_reverse
parent_phi_time_vs_e,beam7_decay,640,641,2.06354918084e-10,True,0.0481579011043,0.298854758712,0.302710010148,-1.19497999397,1.41102826599,contracting_forward
parent_phi_time_vs_e,beam7_decay,641,642,2.06354918084e-10,True,-1.42866815815,-4.36294831457,4.59090521594,1.52407721943,-1.88724686051,expanding_reverse
parent_phi_time_vs_e,beam7_decay,642,643,2.06354918084e-10,True,0.246669769309,-0.245294165709,0.347872394452,-1.05591954906,-0.782602023444,contracting_reverse
parent_phi_time_vs_e,beam7_decay,643,644,2.06354918084e-10,True,0.589673189365,-0.500144742878,0.773213575983,-0.257199973624,-0.703432306566,contracting_reverse
parent_phi_time_vs_e,beam7_decay,644,645,2.06354918084e-10,True,3.77884964817,3.94224034939,5.46085740849,1.69760581195,0.806556616192,expanding_forward
parent_phi_time_vs_e,beam7_decay,645,646,2.06354918084e-10,True,0.42700613442,0.373228367226,0.567127545561,-0.567171052471,0.718296546181,contracting_forward
parent_phi_time_vs_e,beam7_decay,646,647,2.06354918084e-10,True,0.493171539694,-0.715888394679,0.869318331338,-0.140045901649,-0.967562704633,contracting_reverse
parent_phi_time_vs_e,beam7_decay,647,648,2.06354918084e-10,True,-0.0293260807142,-0.979237259274,0.979676287843,-0.0205330804124,-1.60073525923,contracting_reverse
parent_phi_time_vs_e,beam7_decay,648,649,2.06354918084e-10,True,-0.113283126035,-0.246190103874,0.27100301454,-1.3056253344,-2.00205467265,contracting_reverse
parent_phi_time_vs_e,beam7_decay,649,650,2.06354918084e-10,True,-1.19810623874,6.42368696862,6.53446346919,1.87709024259,1.75519139627,expanding_forward
parent_phi_time_vs_e,beam7_decay,650,651,2.06354918084e-10,True,0.344867087208,-0.427794966351,0.549492348513,-0.598760429688,-0.892316370282,contracting_reverse
parent_phi_time_vs_e,beam7_decay,651,652,2.06354918084e-10,True,0.937187813997,-0.310756151264,0.987365375256,-0.0127151203555,-0.320175009041,contracting_reverse
parent_phi_time_vs_e,beam7_decay,652,653,2.06354918084e-10,True,1.36984754397,0.170516028652,1.38041950499,0.322387442094,0.123841097346,expanding_forward
parent_phi_time_vs_e,beam7_decay,653,654,2.06354918084e-10,True,-0.20544448195,-0.189242310489,0.279320760494,-1.27539447835,-2.39722216042,contracting_reverse
parent_phi_time_vs_e,beam7_decay,654,655,2.06354918084e-10,True,0.591098169512,3.06705757797,3.12349791621,1.13895350082,1.38040580281,expanding_forward
parent_phi_time_vs_e,beam7_decay,655,656,2.06354918084e-10,True,1.01503209455,0.0940961302802,1.01938424291,0.019198761583,0.0924384215783,expanding_forward
parent_phi_time_vs_e,beam7_decay,656,657,2.06354918084e-10,True,-0.0620242171535,-0.0012752702046,0.0620373260836,-2.78001904148,-3.12103470699,contracting_reverse
parent_phi_time_vs_e,beam7_decay,657,658,2.06354918084e-10,True,-24.7308572984,8.1066735948,26.0256308182,3.25908185314,2.82483404169,expanding_forward
parent_phi_time_vs_e,beam7_decay,658,659,2.06354918084e-10,True,0.278957731386,-0.332705198758,0.434177573327,-0.83430167343,-0.873044100804,contracting_reverse
parent_phi_time_vs_e,beam7_decay,659,660,2.06354918084e-10,True,0.864428566622,-0.388864168924,0.947867126061,-0.0535409489342,-0.422730120191,contracting_reverse
parent_phi_time_vs_e,beam7_decay,660,661,2.06354918084e-10,True,1.52724271047,0.191257034461,1.53917170905,0.431244420463,0.124581726766,expanding_forward
parent_phi_time_vs_e,beam7_decay,661,662,2.06354918084e-10,True,-0.487591810347,-0.0499747629756,0.490146152134,-0.71305166269,-3.03945626681,contracting_reverse
parent_phi_time_vs_e,beam7_decay,662,663,2.06354918084e-10,True,-0.374820520292,1.7854972797,1.82441523734,0.601259517793,1.7777166898,expanding_forward
parent_phi_time_vs_e,beam7_decay,663,664,2.06354918084e-10,True,0.992869251434,0.0994400259681,0.997836494225,-0.00216584953488,0.0998213238115,contracting_forward
parent_phi_time_vs_e,beam7_decay,664,665,2.06354918084e-10,True,-0.284757548433,-0.172528412587,0.332945813218,-1.09977552531,-2.59686209827,contracting_reverse
parent_phi_time_vs_e,beam7_decay,665,666,2.06354918084e-10,True,-0.504287265527,0.956668185506,1.08144332414,0.0782965601766,2.05591062374,expanding_forward
parent_phi_time_vs_e,beam7_decay,666,667,2.06354918084e-10,True,-2.39220182708,-3.04343042403,3.87105907051,1.35352813123,-2.23695550161,expanding_reverse
parent_phi_time_vs_e,beam7_decay,667,668,2.06354918084e-10,True,1.23530778518,0.0114114671496,1.23536049221,0.211362824014,0.00923748939322,expanding_forward
parent_phi_time_vs_e,beam7_decay,668,669,2.06354918084e-10,True,0.974401950041,0.258160686319,1.00802088282,0.00798888651958,0.258992192262,expanding_forward
parent_phi_time_vs_e,beam7_decay,669,670,2.06354918084e-10,True,0.612753103116,-1.06349012148,1.22738649327,0.204887106569,-1.04808179372,expanding_reverse
parent_phi_time_vs_e,beam7_decay,670,671,2.06354918084e-10,True,1.05094615377,0.692166932155,1.25840489513,0.229844962717,0.582406332529,expanding_forward
parent_phi_time_vs_e,beam7_decay,671,672,2.06354918084e-10,True,0.977028811388,0.0356122824204,0.977677622195,-0.0225752929447,0.0364334433264,contracting_forward
parent_phi_time_vs_e,beam7_decay,672,673,2.06354918084e-10,True,0.54540423218,-0.311944315851,0.628311254611,-0.464719606935,-0.519539607501,contracting_reverse
parent_phi_time_vs_e,beam7_decay,673,674,2.06354918084e-10,True,1.24860429865,0.322093127438,1.28947922719,0.254238437009,0.2524586579,expanding_forward
