n,coupling,phi_time_p05,one_over_e_p05,contrast_phi_minus_e,winner
153,0.45,0.35562981061,0.353341192554,0.00228861805585,phi_time
153,0.5,0.355849243524,0.35349125413,0.00235798939388,phi_time
153,0.55,0.356054820724,0.353632787451,0.00242203327272,phi_time
153,0.6,0.356238939458,0.353716789769,0.00252214968856,phi_time
153,0.65,0.356413170585,0.353763441029,0.0026497295561,phi_time
153,0.7,0.356569935596,0.353798186057,0.00277174953897,phi_time
153,0.75,0.356713247197,0.353847777792,0.00286546940506,phi_time
153,0.8,0.356845898487,0.353896272634,0.00294962585228,phi_time
153,0.85,0.356968845853,0.353918669284,0.00305017656828,phi_time
153,0.9,0.357083101398,0.353941065934,0.00314203546367,phi_time
153,0.95,0.357189705763,0.353968185205,0.003221520558,phi_time
153,1,0.357288672653,0.354002741942,0.00328593071121,phi_time
154,0,0.355434093341,0.356468509412,-0.00103441607091,one_over_e
154,0.05,0.355695070576,0.356706392631,-0.00101132205446,one_over_e
154,0.1,0.355956047811,0.356882855199,-0.000926807387954,one_over_e
154,0.15,0.356217025046,0.357035696721,-0.00081867167524,one_over_e
154,0.2,0.35647800228,0.357169164191,-0.000691161910634,one_over_e
154,0.25,0.356738979515,0.357291641467,-0.000552661951768,one_over_e
154,0.3,0.35699995675,0.3574164007,-0.000416443950037,one_over_e
154,0.35,0.357260933985,0.357529803899,-0.000268869914761,one_over_e
154,0.4,0.357521911219,0.357640118285,-0.000118207065423,one_over_e
154,0.45,0.357782888454,0.357756257576,2.6630877776e-05,phi_time
154,0.5,0.358043865689,0.357844801951,0.000199063737432,phi_time
154,0.55,0.358304842924,0.357745477385,0.000559365538206,phi_time
154,0.6,0.358565820158,0.35746408619,0.00110173396803,phi_time
154,0.65,0.358826797393,0.357182694995,0.00164410239785,phi_time
154,0.7,0.359087774628,0.3569013038,0.00218647082768,phi_time
154,0.75,0.359327666839,0.356619912605,0.00270775423375,phi_time
154,0.8,0.359393683627,0.35633852141,0.00305516221668,phi_time
154,0.85,0.359426026021,0.356057130215,0.00336889580573,phi_time
154,0.9,0.359439341609,0.35577573902,0.00366360258936,phi_time
154,0.95,0.359440529017,0.355494347825,0.00394618119255,phi_time
154,1,0.35942780302,0.35521295663,0.00421484639061,phi_time
155,0,0.360141158589,0.356767864917,0.00337329367152,phi_time
155,0.05,0.360384511035,0.357193931009,0.00319058002572,phi_time
155,0.1,0.360594730109,0.357521241672,0.00307348843759,phi_time
155,0.15,0.360766810841,0.35777090084,0.00299591000099,phi_time
155,0.2,0.360899151954,0.357978079066,0.00292107288864,phi_time
155,0.25,0.360993865569,0.358158065173,0.00283580039577,phi_time
155,0.3,0.361051858873,0.358311441617,0.00274041725541,phi_time
155,0.35,0.361080160861,0.358408574197,0.00267158666412,phi_time
155,0.4,0.361084455552,0.358497994759,0.00258646079333,phi_time
155,0.45,0.361065945691,0.358579331955,0.00248661373632,phi_time
155,0.5,0.361030960092,0.358658828881,0.00237213121039,phi_time
155,0.55,0.360979202668,0.35871930086,0.0022599018075,phi_time
155,0.6,0.360917922691,0.358791501123,0.00212642156874,phi_time
155,0.65,0.360845921755,0.358864238564,0.0019816831916,phi_time
155,0.7,0.360764635794,0.358923218058,0.00184141773592,phi_time
155,0.75,0.360676917945,0.358976307755,0.00170061019041,phi_time
155,0.8,0.360584448782,0.359029397452,0.00155505132983,phi_time
155,0.85,0.360486018401,0.35909127112,0.00139474728121,phi_time
155,0.9,0.360378886237,0.359153134184,0.00122575205262,phi_time
155,0.95,0.360275468734,0.359214997249,0.00106047148499,phi_time
155,1,0.360161222015,0.359209909099,0.000951312915837,phi_time
156,0,0.360535413249,0.362590474403,-0.00205506115432,one_over_e
156,0.05,0.36084398946,0.362803419187,-0.00195942972735,one_over_e
156,0.1,0.361121899673,0.362997300567,-0.00187540089371,one_over_e
156,0.15,0.361367907479,0.363144576543,-0.00177666906412,one_over_e
156,0.2,0.361569264505,0.363230522651,-0.00166125814645,one_over_e
156,0.25,0.361734624721,0.363268802416,-0.00153417769523,one_over_e
156,0.3,0.36186491521,0.36328813234,-0.00142321713015,one_over_e
156,0.35,0.361966270278,0.363284585158,-0.00131831487974,one_over_e
156,0.4,0.362049822897,0.363200263361,-0.001150440464,one_over_e
156,0.45,0.362115783486,0.363115807386,-0.00100002389991,one_over_e
156,0.5,0.362166694035,0.363029516319,-0.000862822283813,one_over_e
156,0.55,0.362205182125,0.362900306457,-0.000695124331926,one_over_e
156,0.6,0.36223509713,0.362743080942,-0.000507983812204,one_over_e
156,0.65,0.362264370182,0.362584800901,-0.000320430718695,one_over_e
156,0.7,0.362277426711,0.362431657431,-0.000154230720191,one_over_e
156,0.75,0.36229458396,0.362268137566,2.64463947274e-05,phi_time
156,0.8,0.362298056584,0.362094551713,0.000203504870923,phi_time
156,0.85,0.362309902951,0.361924995626,0.000384907325846,phi_time
156,0.9,0.362306585273,0.361760910215,0.000545675058285,phi_time
156,0.95,0.362305095482,0.361596824804,0.000708270678838,phi_time
156,1,0.362308441181,0.361432739392,0.000875701788544,phi_time
157,0,0.364276604965,0.366954723596,-0.00267811863104,one_over_e
157,0.05,0.36454208402,0.366988899968,-0.00244681594741,one_over_e
157,0.1,0.364763747338,0.367007101512,-0.00224335417402,one_over_e
157,0.15,0.36493695723,0.367023017425,-0.00208606019587,one_over_e
157,0.2,0.3650650377,0.367030799196,-0.00196576149655,one_over_e
157,0.25,0.365161015721,0.367043522712,-0.00188250699159,one_over_e
157,0.3,0.365231009543,0.367054503295,-0.00182349375156,one_over_e
157,0.35,0.365281650289,0.366947056938,-0.00166540664909,one_over_e
157,0.4,0.365319161536,0.366755076589,-0.00143591505241,one_over_e
157,0.45,0.365345233035,0.366551710952,-0.00120647791691,one_over_e
157,0.5,0.365363906394,0.366338771701,-0.000974865307307,one_over_e
157,0.55,0.365376736647,0.366130180192,-0.00075344354489,one_over_e
157,0.6,0.365385251328,0.365929318039,-0.000544066711039,one_over_e
157,0.65,0.365387336361,0.365728999369,-0.00034166300739,one_over_e
157,0.7,0.365386073862,0.365523776355,-0.000137702493005,one_over_e
157,0.75,0.365384743608,0.365316704377,6.80392307879e-05,phi_time
157,0.8,0.365376700572,0.365107708573,0.000268991999543,phi_time
157,0.85,0.365370260586,0.364898712768,0.000471547817878,phi_time
157,0.9,0.365360106146,0.364689716964,0.000670389181488,phi_time
157,0.95,0.365346963131,0.364479367552,0.000867595578882,phi_time
157,1,0.365338036965,0.364266872058,0.00107116490681,phi_time
158,0,0.367571826573,0.367202822106,0.000369004466909,phi_time
158,0.05,0.367600732383,0.367322942199,0.000277790183904,phi_time
158,0.1,0.367629638193,0.367408878374,0.000220759818427,phi_time
158,0.15,0.367658544003,0.367467579656,0.000190964347101,phi_time
158,0.2,0.367687388037,0.367515860382,0.000171527654744,phi_time
158,0.25,0.367716826719,0.367554956923,0.000161869796133,phi_time
158,0.3,0.367746784342,0.367591899363,0.000154884979416,phi_time
158,0.35,0.367776741965,0.367621033099,0.00015570886662,phi_time
158,0.4,0.367806699588,0.367648927292,0.000157772295954,phi_time
158,0.45,0.367835000682,0.367679293422,0.000155707259423,phi_time
158,0.5,0.367862681079,0.367706797701,0.000155883377457,phi_time
158,0.55,0.367890361476,0.3677269211,0.000163440376559,phi_time
158,0.6,0.367918041874,0.367747044498,0.000170997375661,phi_time
158,0.65,0.367944659124,0.367771655474,0.000173003649873,phi_time
158,0.7,0.367973417306,0.367796347682,0.000177069624034,phi_time
158,0.75,0.368002175487,0.367821039889,0.000181135598195,phi_time
158,0.8,0.368030933669,0.367845732096,0.000185201572356,phi_time
158,0.85,0.36805730274,0.367870424304,0.000186878436549,phi_time
158,0.9,0.368083670837,0.367855058857,0.000228611980629,phi_time
158,0.95,0.368109811954,0.367784728,0.000325083954353,phi_time
158,1,0.36808704145,0.367725061498,0.000361979952198,phi_time
159,0,0.369009452142,0.371634886741,-0.00262543459922,one_over_e
159,0.05,0.369114030959,0.371759694163,-0.00264566320364,one_over_e
159,0.1,0.369209722877,0.371882789148,-0.00267306627085,one_over_e
159,0.15,0.369303701004,0.371905238978,-0.00260153797384,one_over_e
159,0.2,0.36939582899,0.371828640769,-0.00243281177906,one_over_e
159,0.25,0.369481251648,0.371705177197,-0.00222392554923,one_over_e
159,0.3,0.369561031258,0.37155929714,-0.00199826588247,one_over_e
159,0.35,0.369636436644,0.371395797662,-0.00175936101846,one_over_e
159,0.4,0.369708614442,0.371218331022,-0.00150971658031,one_over_e
159,0.45,0.369775777789,0.371047859412,-0.00127208162283,one_over_e
159,0.5,0.369836014208,0.370856035787,-0.00102002157902,one_over_e
159,0.55,0.369889896894,0.370672928585,-0.000783031690926,one_over_e
159,0.6,0.36993862644,0.370487603057,-0.0005489766171,one_over_e
159,0.65,0.369983628386,0.370288410301,-0.000304781915758,one_over_e
159,0.7,0.370024732848,0.370090923867,-6.61910185976e-05,one_over_e
159,0.75,0.37005838336,0.369899745402,0.00015863795752,phi_time
159,0.8,0.370086095067,0.36970801853,0.000378076536742,phi_time
159,0.85,0.370111611251,0.36951583899,0.000595772261699,phi_time
159,0.9,0.370133907199,0.369312566837,0.00082134036284,phi_time
159,0.95,0.370147339747,0.369109294683,0.00103804506318,phi_time
159,1,0.370160150774,0.36890602253,0.00125412824359,phi_time
160,0,0.374733144715,0.374699672936,3.34717792291e-05,phi_time
160,0.05,0.374641969878,0.374553100344,8.88695348752e-05,phi_time
160,0.1,0.374545806428,0.374403193778,0.000142612650056,phi_time
160,0.15,0.374447349996,0.374252675365,0.000194674631196,phi_time
160,0.2,0.374345062318,0.374103204103,0.000241858214882,phi_time
160,0.25,0.374245038345,0.373953732842,0.000291305503628,phi_time
160,0.3,0.374140420408,0.37380426158,0.000336158828294,phi_time
160,0.35,0.374037167234,0.373654790318,0.00038237691564,phi_time
160,0.4,0.373934325366,0.373505319057,0.000429006309276,phi_time
160,0.45,0.373830642884,0.373355847795,0.000474795089416,phi_time
160,0.5,0.373724321119,0.373206376533,0.000517944585633,phi_time
160,0.55,0.373617999354,0.373056905272,0.000561094081849,phi_time
160,0.6,0.373512346821,0.37290743401,0.000604912811272,phi_time
160,0.65,0.373408598422,0.372757962748,0.000650635674003,phi_time
160,0.7,0.373303879576,0.372608199864,0.000695679711946,phi_time
160,0.75,0.37319916073,0.372458007503,0.000741153227097,phi_time
160,0.8,0.373094441883,0.372307815141,0.000786626742249,phi_time
160,0.85,0.372989723037,0.37215762278,0.0008321002574,phi_time
160,0.9,0.372884694776,0.372007430418,0.000877264357238,phi_time
160,0.95,0.372777957153,0.371857238057,0.000920719096356,phi_time
160,1,0.372671219531,0.371707045695,0.000964173835473,phi_time
161,0,0.374871581197,0.375389903039,-0.000518321842013,one_over_e
161,0.05,0.374875229222,0.37549534511,-0.00062011588797,one_over_e
161,0.1,0.374872021888,0.375581963176,-0.00070994128723,one_over_e
161,0.15,0.37486239834,0.375606914069,-0.000744515729268,one_over_e
161,0.2,0.374847713817,0.375506717651,-0.00065900383412,one_over_e
161,0.25,0.374830854818,0.375380255843,-0.000549401024592,one_over_e
161,0.3,0.374811957528,0.375243330689,-0.00043137316058,one_over_e
161,0.35,0.374788910237,0.37510072739,-0.000311817152372,one_over_e
161,0.4,0.374766008952,0.374948148606,-0.00018213965325,one_over_e
161,0.45,0.374742580225,0.374799539144,-5.69589191137e-05,one_over_e
161,0.5,0.374713864567,0.374647595055,6.62695118567e-05,phi_time
161,0.55,0.37468806012,0.37448792279,0.000200137329667,phi_time
161,0.6,0.374662779271,0.37433143293,0.000331346341123,phi_time
161,0.65,0.374633677988,0.374176757166,0.000456920821416,phi_time
161,0.7,0.374602696293,0.374022081403,0.000580614889543,phi_time
161,0.75,0.374572806016,0.373866147755,0.000706658261379,phi_time
161,0.8,0.374544528586,0.373704185094,0.000840343492368,phi_time
161,0.85,0.374516251156,0.373542222433,0.000974028723357,phi_time
161,0.9,0.374487973726,0.373380259772,0.00110771395435,phi_time
161,0.95,0.374456346989,0.373218297111,0.00123804987793,phi_time
161,1,0.374423741731,0.37305633445,0.00136740728076,phi_time
162,0,0.37682302917,0.376842419144,-1.93899730044e-05,one_over_e
162,0.05,0.37686567496,0.376896850851,-3.11758913481e-05,one_over_e
162,0.1,0.376908320749,0.376929082129,-2.07613800258e-05,one_over_e
162,0.15,0.376950966539,0.376951745756,-7.79216734248e-07,one_over_e
162,0.2,0.376993612328,0.376962295899,3.13164298291e-05,phi_time
162,0.25,0.377036855342,0.376963420158,7.34351844257e-05,phi_time
162,0.3,0.377080057794,0.376963708167,0.00011634962721,phi_time
162,0.35,0.377123260246,0.376953400819,0.000169859426709,phi_time
162,0.4,0.377166462697,0.376943579375,0.000222883322282,phi_time
162,0.45,0.377209665149,0.376925144616,0.000284520533244,phi_time
162,0.5,0.377252867601,0.376912312657,0.000340554944377,phi_time
162,0.55,0.377296070053,0.376891120714,0.000404949338762,phi_time
162,0.6,0.377339272505,0.376866136696,0.000473135808954,phi_time
162,0.65,0.377382474957,0.37684683557,0.000535639386736,phi_time
162,0.7,0.377425677408,0.376827652676,0.000598024732177,phi_time
162,0.75,0.37746887986,0.376800773793,0.000668106067115,phi_time
162,0.8,0.377512082312,0.376771821708,0.000740260604118,phi_time
162,0.85,0.377555284764,0.376742167994,0.000813116769627,phi_time
162,0.9,0.377598487216,0.37671758801,0.000880899205668,phi_time
162,0.95,0.377641689667,0.376693105726,0.000948583941152,phi_time
162,1,0.377684892119,0.376668623443,0.00101626867664,phi_time
163,0,0.380855998502,0.379582675411,0.00127332309084,phi_time
163,0.05,0.380841807472,0.379762289452,0.00107951801991,phi_time
163,0.1,0.380827094276,0.379937494566,0.00088959971052,phi_time
163,0.15,0.380813647371,0.380106826229,0.000706821142666,phi_time
163,0.2,0.380796206648,0.380267831173,0.000528375475726,phi_time
163,0.25,0.380780410057,0.380423106701,0.000357303355978,phi_time
163,0.3,0.38076403454,0.38057321762,0.000190816920821,phi_time
163,0.35,0.380744779426,0.380718749415,2.60300103804e-05,phi_time
163,0.4,0.380727589034,0.380860359581,-0.000132770547693,one_over_e
163,0.45,0.380708892737,0.38099845895,-0.000289566212771,one_over_e
163,0.5,0.380687860381,0.380904131602,-0.00021627122015,one_over_e
163,0.55,0.380668880515,0.38065716205,1.17184647259e-05,phi_time
163,0.6,0.380648623402,0.380413653321,0.000234970081474,phi_time
163,0.65,0.380625858212,0.380170022456,0.000455835756068,phi_time
163,0.7,0.380604647349,0.379923505269,0.000681142079989,phi_time
163,0.75,0.380583662273,0.379675084242,0.000908578030466,phi_time
163,0.8,0.380559213083,0.379426663216,0.00113254986734,phi_time
163,0.85,0.38053532458,0.379178242189,0.00135708239126,phi_time
163,0.9,0.380512758066,0.378930749821,0.00158200824503,phi_time
163,0.95,0.380488353697,0.378684124605,0.00180422909223,phi_time
163,1,0.380462270925,0.378437499388,0.0020247715366,phi_time
164,0,0.382265258899,0.379778182007,0.00248707689156,phi_time
164,0.05,0.382352701754,0.379954187022,0.0023985147322,phi_time
164,0.1,0.382431244188,0.380124283444,0.00230696074354,phi_time
164,0.15,0.38250082147,0.380289493286,0.00221132818386,phi_time
164,0.2,0.382556846177,0.380450952916,0.00210589326101,phi_time
164,0.25,0.38259729611,0.380607442826,0.0019898532845,phi_time
164,0.3,0.382621615661,0.380758676196,0.00186293946455,phi_time
164,0.35,0.382628870131,0.380912235152,0.00171663497864,phi_time
164,0.4,0.38261907214,0.381057203014,0.00156186912562,phi_time
164,0.45,0.38259288374,0.381206566327,0.00138631741295,phi_time
164,0.5,0.382551354138,0.38134828264,0.00120307149796,phi_time
164,0.55,0.382497123125,0.381491905371,0.00100521775422,phi_time
164,0.6,0.382430077656,0.381635362145,0.000794715510992,phi_time
164,0.65,0.382349864341,0.381773146097,0.000576718244817,phi_time
164,0.7,0.382261881077,0.381912628955,0.000349252122355,phi_time
164,0.75,0.382163811288,0.382054005524,0.000109805763818,phi_time
164,0.8,0.382057570149,0.38219066677,-0.000133096621428,one_over_e
164,0.85,0.381945334538,0.382325661524,-0.000380326986667,one_over_e
164,0.9,0.381828083143,0.382461356642,-0.000633273498467,one_over_e
164,0.95,0.38170689864,0.382599399797,-0.000892501156543,one_over_e
164,1,0.38158178633,0.382736289803,-0.00115450347256,one_over_e
165,0,0.385394575733,0.382721202274,0.00267337345839,phi_time
165,0.05,0.385392598679,0.382937901561,0.00245469711771,phi_time
165,0.1,0.385391336067,0.383155531326,0.00223580474123,phi_time
165,0.15,0.385389764407,0.383374159831,0.00201560457531,phi_time
165,0.2,0.385386838739,0.383593270114,0.00179356862486,phi_time
165,0.25,0.385383913072,0.383804757038,0.00157915603348,phi_time
165,0.3,0.385380674731,0.384000742806,0.00137993192521,phi_time
165,0.35,0.385378410743,0.384194239972,0.00118417077119,phi_time
165,0.4,0.385376146755,0.384387737138,0.000988409617171,phi_time
165,0.45,0.385373882768,0.384581234305,0.00079264846315,phi_time
165,0.5,0.38537161878,0.384774731471,0.000596887309129,phi_time
165,0.55,0.385324533741,0.384968228637,0.00035630510383,phi_time
165,0.6,0.385084127617,0.385161725804,-7.75981862715e-05,one_over_e
165,0.65,0.384841110049,0.385355556793,-0.000514446744061,one_over_e
165,0.7,0.384595711068,0.38547749966,-0.000881788591902,one_over_e
165,0.75,0.384346609537,0.385514136897,-0.00116752735917,one_over_e
165,0.8,0.384097508007,0.385510722737,-0.00141321473059,one_over_e
165,0.85,0.383848044141,0.385485077475,-0.00163703333397,one_over_e
165,0.9,0.383601391939,0.385444993124,-0.00184360118576,one_over_e
165,0.95,0.383354739736,0.385395419161,-0.00204067942434,one_over_e
165,1,0.383108087534,0.385340639603,-0.00223255206863,one_over_e
166,0,0.385683643696,0.38457623314,0.00110741055544,phi_time
166,0.05,0.385746888241,0.384787735887,0.000959152354096,phi_time
166,0.1,0.385804755903,0.384994010353,0.000810745550266,phi_time
166,0.15,0.385857982633,0.385195140273,0.000662842359741,phi_time
166,0.2,0.385909247503,0.385393955195,0.000515292307791,phi_time
166,0.25,0.385959963623,0.38559046147,0.000369502153064,phi_time
166,0.3,0.386005663989,0.385781609104,0.000224054884511,phi_time
166,0.35,0.386052971908,0.385975597241,7.73746661359e-05,phi_time
166,0.4,0.386096982165,0.386163623587,-6.66414212305e-05,one_over_e
166,0.45,0.386139533096,0.38635300122,-0.000213468124909,one_over_e
166,0.5,0.386184647162,0.386541065011,-0.000356417848278,one_over_e
166,0.55,0.386225462527,0.386725570498,-0.000500107971656,one_over_e
166,0.6,0.386264610627,0.386912962555,-0.000648351928435,one_over_e
166,0.65,0.38630679909,0.387099428699,-0.000792629608221,one_over_e
166,0.7,0.386349178544,0.387282753012,-0.000933574467621,one_over_e
166,0.75,0.386387478016,0.387464441658,-0.0010769636424,one_over_e
166,0.8,0.386425575709,0.387581889512,-0.0011563138032,one_over_e
166,0.85,0.386462910684,0.387607187172,-0.00114427648752,one_over_e
166,0.9,0.386502955808,0.387633441662,-0.00113048585379,one_over_e
166,0.95,0.386543000933,0.387652435235,-0.00110943430249,one_over_e
166,1,0.386581349748,0.387677877351,-0.00109652760279,one_over_e
167,0,0.388196371739,0.385649210721,0.0025471610175,phi_time
167,0.05,0.38829682173,0.385940578456,0.00235624327399,phi_time
167,0.1,0.388375831703,0.386258592907,0.00211723879658,phi_time
167,0.15,0.388443304302,0.386532813147,0.00191049115451,phi_time
167,0.2,0.388501633807,0.386757796897,0.00174383691063,phi_time
167,0.25,0.388555791979,0.386982780647,0.00157301133266,phi_time
167,0.3,0.388607230524,0.387207764396,0.00139946612738,phi_time
167,0.35,0.388655336941,0.387452117649,0.00120321929185,phi_time
167,0.4,0.388701213713,0.387692272966,0.00100894074715,phi_time
167,0.45,0.388746454222,0.387938080138,0.000808374084725,phi_time
167,0.5,0.388790692663,0.388171083582,0.000619609080387,phi_time
167,0.55,0.38883142326,0.388408092697,0.000423330563159,phi_time
167,0.6,0.388875384493,0.388634751592,0.000240632900846,phi_time
167,0.65,0.388918055584,0.388864672062,5.33835217587e-05,phi_time
167,0.7,0.388957885824,0.38908436448,-0.000126478655736,one_over_e
167,0.75,0.3889962561,0.389308941118,-0.00031268501788,one_over_e
167,0.8,0.389037838087,0.389520192505,-0.000482354418682,one_over_e
167,0.85,0.389079477523,0.389739182461,-0.000659704937819,one_over_e
167,0.9,0.389119990326,0.389946854139,-0.000826863813109,one_over_e
167,0.95,0.389158457424,0.390156521215,-0.000998063790856,one_over_e
167,1,0.389196924522,0.390363213003,-0.00116628848108,one_over_e
168,0,0.389907070451,0.389618401031,0.000288669419425,phi_time
168,0.05,0.390123441648,0.38999183367,0.000131607978495,phi_time
168,0.1,0.39034337473,0.390165781057,0.000177593673857,phi_time
168,0.15,0.39056421249,0.390304544599,0.000259667890878,phi_time
168,0.2,0.390788498511,0.390483578553,0.000304919958002,phi_time
168,0.25,0.391011901988,0.390647782966,0.000364119022608,phi_time
168,0.3,0.391188756195,0.390794457954,0.000394298240836,phi_time
168,0.35,0.391362984873,0.390930452117,0.000432532755334,phi_time
168,0.4,0.391539835675,0.391055460711,0.000484374964274,phi_time
168,0.45,0.391698338338,0.391167901782,0.000530436556523,phi_time
168,0.5,0.391830252492,0.391278683994,0.000551568497087,phi_time
168,0.55,0.391932384248,0.391381477114,0.000550907134025,phi_time
168,0.6,0.392001226794,0.391479859434,0.000521367360417,phi_time
168,0.65,0.392035658568,0.39157203097,0.000463627597776,phi_time
168,0.7,0.392037341392,0.391667823818,0.000369517573678,phi_time
168,0.75,0.392008874814,0.391749060005,0.00025981480883,phi_time
168,0.8,0.391953231676,0.391834989493,0.000118242182537,phi_time
168,0.85,0.391873477073,0.391922919908,-4.94428354932e-05,one_over_e
168,0.9,0.391775808503,0.391997702766,-0.000221894263496,one_over_e
168,0.95,0.391664086945,0.392071297312,-0.000407210366458,one_over_e
168,1,0.391542249602,0.392047842274,-0.000505592671891,one_over_e
169,0,0.390854696813,0.390009494178,0.000845202634562,phi_time
169,0.05,0.391077088704,0.390343957706,0.000733130998622,phi_time
169,0.1,0.391295925559,0.390602678106,0.00069324745298,phi_time
169,0.15,0.391514748159,0.390867750288,0.000646997870908,phi_time
169,0.2,0.391727011531,0.391120432876,0.00060657865558,phi_time
169,0.25,0.391939958217,0.391357553651,0.000582404566295,phi_time
169,0.3,0.392147960966,0.391581149603,0.000566811362942,phi_time
169,0.35,0.392358456735,0.39179424563,0.00056421110448,phi_time
169,0.4,0.392562086657,0.392003602521,0.000558484135955,phi_time
169,0.45,0.392768196768,0.392198769325,0.000569427442598,phi_time
169,0.5,0.392972932885,0.392389945064,0.000582987821112,phi_time
169,0.55,0.393173424825,0.392576915022,0.000596509803242,phi_time
169,0.6,0.393375331179,0.392758248611,0.000617082568271,phi_time
169,0.65,0.393579181463,0.392933200357,0.000645981105835,phi_time
169,0.7,0.393777118527,0.39311371156,0.000663406967496,phi_time
169,0.75,0.39397457323,0.393278404682,0.000696168548597,phi_time
169,0.8,0.394107624597,0.393446081974,0.000661542623186,phi_time
169,0.85,0.394082323925,0.393619104062,0.000463219862353,phi_time
169,0.9,0.394027202061,0.393729844186,0.00029735787533,phi_time
169,0.95,0.393974810577,0.393631839822,0.000342970754797,phi_time
169,1,0.393910938871,0.393391595351,0.00051934351902,phi_time
170,0,0.394497605248,0.394114389153,0.000383216095241,phi_time
170,0.05,0.394809691239,0.394322698608,0.000486992630794,phi_time
170,0.1,0.395067278482,0.394508507934,0.000558770547172,phi_time
170,0.15,0.395256332065,0.394667747816,0.000588584248834,phi_time
170,0.2,0.395387696555,0.394811077256,0.000576619298228,phi_time
170,0.25,0.395477459078,0.394941630971,0.000535828106445,phi_time
170,0.3,0.395541760006,0.39506267704,0.000479082966007,phi_time
170,0.35,0.395587117,0.395172104995,0.000415012005228,phi_time
170,0.4,0.395621675943,0.395268470246,0.000353205696799,phi_time
170,0.45,0.395647302737,0.395370016447,0.000277286289913,phi_time
170,0.5,0.395666160094,0.395451625976,0.000214534118412,phi_time
170,0.55,0.395682710941,0.395540848452,0.000141862489264,phi_time
170,0.6,0.395692618307,0.395618295326,7.4322980247e-05,phi_time
170,0.65,0.395701056161,0.395691180022,9.87613871622e-06,phi_time
170,0.7,0.39570565089,0.395773026211,-6.73753210021e-05,one_over_e
170,0.75,0.395712479785,0.395838960972,-0.000126481186787,one_over_e
170,0.8,0.395711650197,0.395900092845,-0.000188442648093,one_over_e
170,0.85,0.395712673914,0.395972948509,-0.000260274594772,one_over_e
170,0.9,0.395716152489,0.396038280299,-0.000322127809354,one_over_e
170,0.95,0.395713401335,0.395889608009,-0.000176206673641,one_over_e
170,1,0.395709440894,0.395578003584,0.000131437309877,phi_time
171,0,0.395356623775,0.396842307536,-0.00148568376048,one_over_e
171,0.05,0.395624629472,0.397093287068,-0.00146865759608,one_over_e
171,0.1,0.39588031047,0.397308918683,-0.0014286082133,one_over_e
171,0.15,0.396126952065,0.397485592946,-0.00135864088078,one_over_e
171,0.2,0.396362705455,0.397641732802,-0.00127902734705,one_over_e
171,0.25,0.396583424951,0.397775382223,-0.00119195727222,one_over_e
171,0.3,0.39678841485,0.39789270892,-0.00110429406931,one_over_e
171,0.35,0.396979072806,0.397996875824,-0.00101780301862,one_over_e
171,0.4,0.397156446549,0.398098296751,-0.000941850201707,one_over_e
171,0.45,0.397317241306,0.398190851755,-0.000873610449304,one_over_e
171,0.5,0.397462279065,0.398282488635,-0.000820209569901,one_over_e
171,0.55,0.397591853883,0.398360188556,-0.000768334672546,one_over_e
171,0.6,0.397706920285,0.398448051756,-0.000741131471266,one_over_e
171,0.65,0.397808072881,0.398529179968,-0.000721107087643,one_over_e
171,0.7,0.397896512976,0.398599957733,-0.0007034447574,one_over_e
171,0.75,0.397973517285,0.39848307777,-0.000509560485324,one_over_e
171,0.8,0.398042880557,0.398179198051,-0.00013631749385,one_over_e
171,0.85,0.398107808763,0.397855124744,0.000252684018241,phi_time
171,0.9,0.398154797395,0.397531051438,0.000623745956877,phi_time
171,0.95,0.398198439396,0.397206978132,0.000991461264298,phi_time
171,1,0.39823844679,0.396882904825,0.00135554196455,phi_time
172,0,0.396965373674,0.397071402094,-0.000106028419871,one_over_e
172,0.05,0.397305345496,0.397365448261,-6.01027651773e-05,one_over_e
172,0.1,0.397645317317,0.39762319983,2.21174868643e-05,phi_time
172,0.15,0.397988670575,0.397846770548,0.00014190002696,phi_time
172,0.2,0.398332051466,0.398049653243,0.000282398223959,phi_time
172,0.25,0.398673732376,0.398232237734,0.000441494641614,phi_time
172,0.3,0.399016145007,0.39839867648,0.000617468526838,phi_time
172,0.35,0.399361362822,0.398555430988,0.00080593183444,phi_time
172,0.4,0.399708041984,0.398712527837,0.000995514146977,phi_time
172,0.45,0.400044110838,0.398850437761,0.00119367307757,phi_time
172,0.5,0.40036530005,0.39899500572,0.00137029433016,phi_time
172,0.55,0.400684325116,0.399130110384,0.00155421473199,phi_time
172,0.6,0.401011688823,0.399255630586,0.00175605823702,phi_time
172,0.65,0.401334721745,0.399391603592,0.00194311815341,phi_time
172,0.7,0.401639011597,0.399522630708,0.00211638088909,phi_time
172,0.75,0.401853983251,0.399641741028,0.00221224222279,phi_time
172,0.8,0.401908679885,0.399757573092,0.00215110679349,phi_time
172,0.85,0.401876393619,0.399884394134,0.00199199948486,phi_time
172,0.9,0.401790517745,0.400011215176,0.00177930256875,phi_time
172,0.95,0.401667274708,0.399950749862,0.00171652484617,phi_time
172,1,0.401519358426,0.3999197049,0.00159965352647,phi_time
173,0,0.401583780931,0.402928799719,-0.00134501878842,one_over_e
173,0.05,0.401916435905,0.403089522846,-0.00117308694143,one_over_e
173,0.1,0.40224047242,0.403125980316,-0.000885507896373,one_over_e
173,0.15,0.402545173951,0.40312461603,-0.000579442078739,one_over_e
