dataset,arm,event_index,phase_direction,a0_swing_index,b_swing_index,a1_swing_index,time_mid_s,a0_duration_s,b_duration_s,a1_duration_s,q_angle_time,direct_angle_time,leg0_angle_time,leg1_angle_time,q_angle_only,direct_angle_only,leg0_angle_only,leg1_angle_only,q_phase_space_time,direct_phase_space_time,leg0_phase_space_time,leg1_phase_space_time
free_run3,3,91,decreasing,109,110,111,48.992000000000004,0.882000000000005,0.45600000000000307,0.8799999999999955,1.9577770643988177,3.2530577243013123,1.6629691106273594,1.660246574607202,0.06480367786912825,0.010219939368261361,0.15815140783087722,0.15726091765165615,1.7051543909450544,3.2539868331612394,1.911222629197694,1.9054251188783846
free_run3,3,92,increasing,110,111,112,49.660000000000004,0.45600000000000307,0.8799999999999955,0.45999999999999375,1.9584015493747031,3.2554843395138886,1.660246574607202,1.6643875797656131,0.04792300496575453,0.007507130986957984,0.15726091765165615,0.15603875929149597,1.708490645153944,3.2555305794505176,1.9054251188783846,1.9055768186325774
free_run3,3,93,decreasing,111,112,113,50.33,0.8799999999999955,0.45999999999999375,0.8780000000000001,1.959032818039199,3.257922839330779,1.6643875797656131,1.6616647551734642,0.06352417361444006,0.009882656399966263,0.15603875929149597,0.15510755990185682,1.7125048539331513,3.2587341145414,1.9055768186325774,1.9002332578258765
free_run3,3,94,increasing,112,113,114,50.998999999999995,0.45999999999999375,0.8780000000000001,0.46000000000000796,1.959302130461758,3.255483941072037,1.6616647551734642,1.6614408449871418,0.051072399962561923,0.007859983542492885,0.15510755990185682,0.152690137024646,1.7167555540413837,3.2555639508394227,1.9002332578258765,1.8924603999002423
free_run3,3,95,decreasing,113,114,115,51.668,0.8780000000000001,0.46000000000000796,0.8759999999999906,1.959586105161383,3.253055570342541,1.6614408449871418,1.658704732463392,0.06250506045792481,0.0095096404190032,0.152690137024646,0.15159371933301966,1.7210407616310053,3.253813690471894,1.8924603999002423,1.8887559001579877
free_run3,3,96,increasing,114,115,116,52.336,0.46000000000000796,0.8759999999999906,0.46000000000000796,1.9599008801729902,3.2506167148684675,1.658704732463392,1.6584188504206083,0.049385525995584524,0.007408488189912709,0.15159371933301966,0.1484329804160157,1.7269854999877974,3.2507783345797567,1.8887559001579877,1.8759292516313313
free_run3,3,97,decreasing,115,116,117,53.004,0.8759999999999906,0.46000000000000796,0.8700000000000045,1.9604138401998707,3.2433239207841766,1.6584188504206083,1.650396721350206,0.06004346935449118,0.008873138651393437,0.1484329804160157,0.14712417998080393,1.733480033518419,3.2440707607049335,1.8759292516313313,1.8669125440373397
free_run3,3,98,increasing,116,117,118,53.669000000000004,0.46000000000000796,0.8700000000000045,0.465999999999994,1.9615495021682274,3.2433183761569007,1.650396721350206,1.6564975197299718,0.04500326696349811,0.006539615869707441,0.14712417998080393,0.14350431483543621,1.7427307374680656,3.2435908912843865,1.8669125440373397,1.8555109165103896
free_run3,3,99,decreasing,117,118,119,54.337,0.8700000000000045,0.465999999999994,0.8619999999999948,1.9627712063595475,3.2408916270194696,1.6564975197299718,1.6458656049365223,0.05847389960635448,0.008354171530668765,0.14350431483543621,0.142235873074347,1.7521458768971776,3.2415422482639613,1.8555109165103896,1.8445716976202453
free_run3,3,100,increasing,118,119,120,55.001,0.465999999999994,0.8619999999999948,0.4720000000000084,1.9640069244881453,3.238452280197806,1.6458656049365223,1.6519356806081338,0.046961790310414885,0.0065741910023756605,0.142235873074347,0.13774455181663836,1.7629090297745715,3.2388475549623443,1.8445716976202453,1.8298635684768436
free_run3,3,101,decreasing,119,120,121,55.668,0.8619999999999948,0.4720000000000084,0.8579999999999899,1.9650432654298486,3.24088624432578,1.6519356806081338,1.6466036455647624,0.05593501775452619,0.007678050587435975,0.13774455181663836,0.13679010985564394,1.7741039666014446,3.241454109665616,1.8298635684768436,1.8243237516440796
free_run3,3,102,increasing,120,121,122,56.333,0.4720000000000084,0.8579999999999899,0.480000000000004,1.966230596642659,3.245756112663965,1.6466036455647624,1.654897326097562,0.057012824015258284,0.007677621635643517,0.13679010985564394,0.1325395284583172,1.7853717926897972,3.246140065514784,1.8243237516440796,1.8120505641215228
free_run3,3,103,decreasing,121,122,123,57.001999999999995,0.8579999999999899,0.480000000000004,0.4900000000000091,1.984118594901908,2.8201240758935926,1.654897326097562,1.1877997618081293,0.2973860951349107,0.03982435709857694,0.1325395284583172,0.13528978669853586,1.704431582208527,2.8369630393801804,1.8120505641215228,1.516875124645837
free_run3,3,104,increasing,122,123,124,57.487,0.480000000000004,0.4900000000000091,0.8419999999999987,1.986042006369492,2.8125163731020555,1.1877997618081293,1.644483104397071,0.3278774748021506,0.043189768220497006,0.13528978669853586,0.12816087118248373,1.7140012912886142,2.8332403891047866,1.516875124645837,1.7891205050012213
free_run3,3,105,decreasing,123,124,125,58.153000000000006,0.4900000000000091,0.8419999999999987,0.48399999999999466,1.970178496850731,3.2335825880467164,1.644483104397071,1.6380444363465703,0.03507750003459513,0.0045182498440407394,0.12816087118248373,0.12945440012160706,1.8058789340156554,3.233724336659202,1.7891205050012213,1.7922096448206257
driven_triple1,1,0,decreasing,0,1,2,1.4499,0.8258999999999999,0.6360000000000001,0.778,1.9829226863037972,2.166383555750004,1.108377140680206,1.076663729257271,0.42374612889048857,0.051901865800182814,0.09792172578981069,0.14704507041941745,1.2355384205710123,2.2482134147318,1.597724310814704,2.0415205354811694
driven_triple1,1,1,increasing,1,2,3,2.1569000000000003,0.6360000000000001,0.778,0.6699999999999999,1.9742418406733044,2.1555593061522873,1.076663729257271,1.1070194059528973,0.24584509869217158,0.04086223537353339,0.14704507041941745,0.18537754521058097,0.9826497316811269,2.210552350434971,2.0415205354811694,2.457645910436719
driven_triple1,1,2,decreasing,2,3,4,2.8809,0.778,0.6699999999999999,0.742,1.9658868097665312,2.1538585928703124,1.1070194059528973,1.0842141708430169,0.14339747955972781,0.028334112681399085,0.18537754521058097,0.209805309723733,0.8374006774958405,2.1831830219509967,2.457645910436719,2.7565438570699854
driven_triple1,1,3,increasing,3,4,5,3.5869,0.6699999999999999,0.742,0.73,1.961362172769238,2.1719099889994484,1.0842141708430169,1.1304813292062565,0.07729011436622865,0.016691582904570394,0.209805309723733,0.22211494402255091,0.7814649545057527,2.17506752343478,2.7565438570699854,2.8100973874127657
driven_triple1,1,4,decreasing,4,5,6,4.3229,0.742,0.73,0.7039999999999997,1.9606396989259587,2.1883300994005213,1.1304813292062565,1.1017800093755254,0.03520728939305911,0.007757939289427174,0.22211494402255091,0.21858579853200666,0.7779257616935795,2.189601683213536,2.8100973874127657,2.819235875562545
driven_triple1,1,5,increasing,5,6,7,5.039899999999999,0.73,0.7039999999999997,0.766,1.9639582685370847,2.186893408531046,1.1017800093755254,1.1252463420143355,0.09446615714638057,0.019789082861734277,0.21858579853200666,0.20038081257021048,0.8151280834336566,2.2035649873501435,2.819235875562545,2.587435866301178
driven_triple1,1,6,decreasing,6,7,8,5.7749,0.7039999999999997,0.766,0.6699999999999999,1.9711441516129555,2.1885465196637166,1.1252463420143355,1.095338608987715,0.1762652553299375,0.03259931837473943,0.20038081257021048,0.16950851489502647,0.9116680304155572,2.2187727499674246,2.587435866301178,2.280065627539868
driven_triple1,1,7,increasing,7,8,9,6.4929,0.766,0.6699999999999999,0.7920000000000007,1.9798769754218517,2.1827067326016243,1.095338608987715,1.1095526642557203,0.29778528417224887,0.04422526049226693,0.16950851489502647,0.12751932927933893,1.0833673141716493,2.2420155770148056,2.280065627539868,1.8589102261465933
driven_triple1,1,8,decreasing,8,9,10,7.2239,0.6699999999999999,0.7920000000000007,1.1879999999999997,1.992149173758124,2.6022976796988284,1.1095526642557203,1.5030003653848056,0.5050438513456118,0.05165400505481674,0.12751932927933893,0.07703322558175904,1.5369190812323639,2.7174599595879454,1.8589102261465933,1.6773331490205312
driven_triple1,1,9,increasing,9,10,11,8.2139,0.7920000000000007,1.1879999999999997,0.8599999999999994,1.9871310979748584,3.033420111788249,1.5030003653848056,1.5500645429946094,0.42309374396548516,0.02927448690569723,0.07703322558175904,0.06134975607766895,1.8302252376224646,3.0465885394249925,1.6773331490205312,1.651862052530325
driven_triple1,1,10,decreasing,10,11,12,9.2379,1.1879999999999997,0.8599999999999994,0.7439999999999998,1.995674281300958,2.7571841865308597,1.5500645429946094,1.213095971088362,0.5118030701019446,0.04149645287202856,0.06134975607766895,0.10080813353312605,1.718624961552071,2.81354748867106,1.651862052530325,1.6223223118468535
driven_triple1,1,11,increasing,11,12,13,10.0399,0.8599999999999994,0.7439999999999998,0.702,1.98819970954933,2.298197925028989,1.213095971088362,1.098742134501068,0.3760148609416869,0.04638471294838418,0.10080813353312605,0.14590931179453404,1.3080046963571772,2.388377939386875,1.6223223118468535,2.0296186116659776
driven_triple1,1,12,decreasing,12,13,14,10.762899999999998,0.7439999999999998,0.702,0.75,1.9779618253486297,2.1825080034000757,1.098742134501068,1.10808306852366,0.21441671261408218,0.03480278592138554,0.14590931179453404,0.17871823702928655,1.0088426946942646,2.216476088214864,2.0296186116659776,2.364477910758818
driven_triple1,1,13,increasing,13,14,15,11.4889,0.702,0.75,0.7060000000000013,1.9706318424311133,2.189874904410986,1.10808306852366,1.114427354031371,0.11898503235869616,0.02245861071349242,0.17871823702928655,0.1987848869903457,0.8919292591950433,2.206901897359393,2.364477910758818,2.58412507452972
driven_triple1,1,14,decreasing,14,15,16,12.216899999999999,0.75,0.7060000000000013,0.7359999999999989,1.9664116520007873,2.182268439318752,1.114427354031371,1.1051164908175293,0.057513796056030755,0.01161362470845177,0.1987848869903457,0.2050703792187431,0.832310517709402,2.1853028148771134,2.58412507452972,2.6670468580112154
driven_triple1,1,15,increasing,15,16,17,12.937899999999999,0.7060000000000013,0.7359999999999989,0.7460000000000004,1.9672953822298143,2.201902038482261,1.1051164908175293,1.1333903021852922,0.052137537866966524,0.01050590613405015,0.2050703792187431,0.19793699565411282,0.848216911347953,2.2098442327267893,2.6670468580112154,2.543517098359312
driven_triple1,1,16,decreasing,16,17,18,13.678899999999999,0.7359999999999989,0.7460000000000004,0.6980000000000004,1.9716069751389471,2.2034901875267323,1.1333903021852922,1.1018322500898068,0.11963668104256323,0.022417003496724663,0.19793699565411282,0.1768143481874862,0.9035383002803454,2.2135682303710342,2.543517098359312,2.3562602097729917
driven_triple1,1,17,increasing,17,18,19,14.4009,0.7460000000000004,0.6980000000000004,0.7859999999999996,1.9783383347097425,2.205148855015564,1.1018322500898068,1.1274617147760146,0.21059448202528117,0.03385688060240117,0.1768143481874862,0.14472190743327376,1.0272752336328732,2.2445686762779866,2.3562602097729917,2.0136858432244247
driven_triple1,1,18,decreasing,18,19,20,15.142900000000001,0.6980000000000004,0.7859999999999996,0.7539999999999996,1.9875486484086573,2.277622892641851,1.1274617147760146,1.1644297510911916,0.33474921441229777,0.04172802752128612,0.14472190743327376,0.1045872812054264,1.2862078816496545,2.3438750547636023,2.0136858432244247,1.6309428178243837
driven_triple1,1,19,increasing,19,20,21,15.9129,0.7859999999999996,0.7539999999999996,1.2579999999999991,1.9895119595109876,2.6829233549409373,1.1644297510911916,1.5326370768964992,0.41428894699574914,0.036027090446929255,0.1045872812054264,0.06933524657709209,1.655391337293536,2.7282401792150477,1.6309428178243837,1.6652447575867018
driven_triple1,1,20,decreasing,20,21,22,16.9189,0.7539999999999996,1.2579999999999991,0.6960000000000015,1.9737503975970614,2.9866744718458857,1.5326370768964992,1.4937582317321976,0.3704535783812208,0.02683698864417829,0.06933524657709209,0.07555194150973096,1.7943822790401196,2.9912026400690355,1.6652447575867018,1.6687188855107307
driven_triple1,1,21,increasing,21,22,23,17.895899999999997,1.2579999999999991,0.6960000000000015,0.7579999999999991,1.9854083805526637,2.5758734500157097,1.4937582317321976,1.1010464192874403,0.39896994389174517,0.03764428811017808,0.07555194150973096,0.11315544703677229,1.5653684480787302,2.6342171397989436,1.6687188855107307,1.696900426711992
driven_triple1,1,22,decreasing,22,23,24,18.6229,0.6960000000000015,0.7579999999999991,0.7420000000000009,1.9860201653359904,2.224825604028481,1.1010464192874403,1.1394399995924913,0.2943034224841239,0.038705762841932584,0.11315544703677229,0.14987759902996556,1.2104666716285275,2.262313978379759,1.696900426711992,2.0410198835367908
driven_triple1,1,23,increasing,23,24,25,19.3729,0.7579999999999991,0.7420000000000009,0.7020000000000017,1.9788108169412166,2.217161621041328,1.1394399995924913,1.1014630741723337,0.16319931856459127,0.02650058470987345,0.14987759902996556,0.174885824530348,1.0268932474173686,2.248805885445638,2.0410198835367908,2.3388041947719787
driven_triple1,1,24,decreasing,24,25,26,20.094900000000003,0.7420000000000009,0.7020000000000017,0.759999999999998,1.9726034350939845,2.1883393806038423,1.1014630741723337,1.1172691268081223,0.09771919553946581,0.01777087993609775,0.174885824530348,0.18882736074491616,0.9122322260164696,2.193673973865123,2.3388041947719787,2.470659692388522
driven_triple1,1,25,increasing,25,26,27,20.8259,0.7020000000000017,0.759999999999998,0.7199999999999989,1.9709398947895598,2.215388500548583,1.1172691268081223,1.130783699567005,0.04002607505206344,0.007594544795520274,0.18882736074491616,0.19065250509962448,0.898184794225849,2.2195957473711734,2.470659692388522,2.4717436117873337
driven_triple1,1,26,decreasing,26,27,28,21.5659,0.759999999999998,0.7199999999999989,0.7360000000000007,1.972717508895703,2.2109158284976558,1.130783699567005,1.1107088796064748,0.07865428596220504,0.014484760476159462,0.19065250509962448,0.1776620832018873,0.916689714700512,2.214290970371809,2.4717436117873337,2.3593152183976023
driven_triple1,1,27,increasing,27,28,29,22.2939,0.7199999999999989,0.7360000000000007,0.7639999999999993,1.9780748646824895,2.226123167838415,1.1107088796064748,1.140088810192532,0.1482433969077985,0.024613380292458718,0.1776620832018873,0.15440505511075217,1.0116742317486058,2.251437215176827,2.3593152183976023,2.091598217018026
driven_triple1,1,28,decreasing,28,29,30,23.0439,0.7360000000000007,0.7639999999999993,0.7420000000000009,1.985145695496143,2.2637974065360886,1.140088810192532,1.1406479756989467,0.23911503976475224,0.033077099294150585,0.15440505511075217,0.12225758665944109,1.1850743007613134,2.2976383370232885,2.091598217018026,1.7860292626214256
driven_triple1,1,29,increasing,29,30,31,23.7969,0.7639999999999993,0.7420000000000009,0.958000000000002,1.9907315387395388,2.4159220195567053,1.1406479756989467,1.2865221098128168,0.34580832767956476,0.03608730528863231,0.12225758665944109,0.0864551735611385,1.47074184656052,2.464565153501599,1.7860292626214256,1.5654292673241748
driven_triple1,1,30,decreasing,30,31,32,24.646900000000002,0.7420000000000009,0.958000000000002,0.9659999999999975,1.9954144003730527,2.730763690803747,1.2865221098128168,1.4505170638978846,0.272503941427209,0.021394860457383046,0.0864551735611385,0.07056905401758824,1.7463532049404702,2.7484565095851554,1.5654292673241748,1.582223225664888
driven_triple1,1,31,increasing,31,32,33,25.6089,0.958000000000002,0.9659999999999975,0.7699999999999996,1.9954202145717037,2.7573663790963354,1.4505170638978846,1.3131778801148737,0.30788221057795606,0.024815573037855063,0.07056905401758824,0.09063267953675586,1.7407169500162254,2.7729123789358545,1.582223225664888,1.6037196456445546
driven_triple1,1,32,decreasing,32,33,34,26.4769,0.9659999999999975,0.7699999999999996,0.7340000000000018,1.991374673852124,2.442129429519312,1.3131778801148737,1.1395292488707995,0.32640999900688455,0.035211027436308204,0.09063267953675586,0.1251145558018622,1.4602092347766782,2.4955914962015733,1.6037196456445546,1.8144089851927165
driven_triple1,1,33,increasing,33,34,35,27.2289,0.7699999999999996,0.7340000000000018,0.7459999999999987,1.9845928562785617,2.2472211501507204,1.1395292488707995,1.125137927614588,0.21894890517100887,0.03061816168032446,0.1251145558018622,0.15456861188888568,1.1625780560189745,2.2771840535382,1.8144089851927165,2.103063982318781
driven_triple1,1,34,decreasing,34,35,36,27.968899999999998,0.7340000000000018,0.7459999999999987,0.7319999999999993,1.9788030859452672,2.2274918497550074,1.125137927614588,1.126214787141203,0.11700092928828676,0.0191173991829263,0.15456861188888568,0.1722219409591452,1.0208670867818437,2.238896312581432,2.103063982318781,2.283200089803034
driven_triple1,1,35,increasing,35,36,37,28.7079,0.7459999999999987,0.7319999999999993,0.7340000000000018,1.9752665011481143,2.2168996385392923,1.126214787141203,1.118443983967131,0.06094320467936248,0.010723141906387585,0.1722219409591452,0.17968413168028136,0.954125057307457,2.220646178245006,2.283200089803034,2.3716324423425417
driven_triple1,1,36,decreasing,36,37,38,29.4409,0.7319999999999993,0.7340000000000018,0.75,1.974949672785115,2.221412330864226,1.118443983967131,1.131144814649235,0.04247942269487315,0.007537968539540993,0.17968413168028136,0.17521563207996163,0.9496186814001074,2.2229604240601475,2.3716324423425417,2.3101634565810953
driven_triple1,1,37,increasing,37,38,39,30.1829,0.7340000000000018,0.75,0.75,1.9782265674869324,2.2470669155146816,1.131144814649235,1.1406545357854063,0.10463230475938483,0.01748499017154898,0.17521563207996163,0.15900218356995485,1.0165713181978409,2.2603272550489795,2.3101634565810953,2.1367990232497274
driven_triple1,1,38,decreasing,38,39,40,30.9329,0.75,0.75,0.7519999999999989,1.9834746908179142,2.2606932356742693,1.1406545357854063,1.1388736539512019,0.1786074627906441,0.02611975531376294,0.15900218356995485,0.13348005547712663,1.1316846412704014,2.2802672488872235,2.1367990232497274,1.8930643604707618
driven_triple1,1,39,increasing,39,40,41,31.6839,0.75,0.7519999999999989,0.8659999999999997,1.989509283093414,2.3501595308735483,1.1388736539512019,1.2236783088316734,0.26796607679260687,0.031586991849629736,0.13348005547712663,0.10227360579005369,1.3528612622951026,2.3889976270929805,1.8930643604707618,1.6387059602199094
driven_triple1,1,40,decreasing,40,41,42,32.4929,0.7519999999999989,0.8659999999999997,0.9819999999999993,1.9950974087632114,2.6119998063861916,1.2236783088316734,1.3947400149186506,0.27066703947752785,0.024548652111390824,0.10227360579005369,0.07912012548049488,1.6377223922937625,2.6358771321072156,1.6387059602199094,1.5802487838932937
driven_triple1,1,41,increasing,41,42,43,33.4169,0.8659999999999997,0.9819999999999993,0.8060000000000045,1.9943696583763881,2.7381271879373736,1.3947400149186506,1.3511172301885348,0.2030004493365653,0.016411407043426043,0.07912012548049488,0.0825682559695057,1.7408133632260743,2.740211529686183,1.5802487838932937,1.567948016030191
driven_triple1,1,42,decreasing,42,43,44,34.310900000000004,0.9819999999999993,0.8060000000000045,0.7419999999999973,1.9938863699751879,2.5143778859311725,1.3511172301885348,1.1709702104939168,0.26850260912686624,0.025553886850352977,0.0825682559695057,0.10777542026850717,1.5758064744113105,2.5448743071568707,1.567948016030191,1.661984527694868
driven_triple1,1,43,increasing,43,44,45,35.084900000000005,0.8060000000000045,0.7419999999999973,0.7620000000000005,1.9885877745366276,2.2984569418112386,1.1709702104939168,1.1406772523361466,0.23834822347299167,0.02902862819504905,0.10777542026850717,0.13580624165513136,1.3025831053698265,2.3254309153847257,1.661984527694868,1.9085069147294442
driven_triple1,1,44,decreasing,44,45,46,35.8369,0.7419999999999973,0.7620000000000005,0.7160000000000011,1.9830967834232045,2.245623066537289,1.1406772523361466,1.1240867120941866,0.15360322598373388,0.022452232932957374,0.13580624165513136,0.15653440144223427,1.1211697024789855,2.263693631244469,1.9085069147294442,2.1295858489963013
driven_triple1,1,45,increasing,45,46,47,36.575900000000004,0.7620000000000005,0.7160000000000011,0.7560000000000002,1.978648517515235,2.2214378313846033,1.1240867120941866,1.1213225273135887,0.0923468863586383,0.015013364293353704,0.15653440144223427,0.16861709819897316,1.016318043060157,2.226838916007449,2.1295858489963013,2.252583554003542
driven_triple1,1,46,decreasing,46,47,48,37.3119,0.7160000000000011,0.7560000000000002,0.7539999999999978,1.9775253505060957,2.245548955617226,1.1213225273135887,1.149747176083677,0.02879826911453127,0.004881681607812032,0.16861709819897316,0.1704089445397408,1.0002263508464426,2.2470615218209646,2.252583554003542,2.2405224712864067
driven_triple1,1,47,increasing,47,48,49,38.066900000000004,0.7560000000000002,0.7539999999999978,0.730000000000004,1.9789048383550454,2.2545778102979965,1.149747176083677,1.1288644747646808,0.07159599252540924,0.011815154888452898,0.1704089445397408,0.15964178795788403,1.0279486675024543,2.258500411171003,2.2405224712864067,2.153666621167689
driven_triple1,1,48,decreasing,48,49,50,38.8089,0.7539999999999978,0.730000000000004,0.7719999999999985,1.9822749066237448,2.248602659048874,1.1288644747646808,1.1398447254932638,0.13770330920348894,0.020653397224471945,0.15964178795788403,0.14032772394326729,1.1000616154571468,2.2618330103885396,2.153666621167689,1.9585266934742398
driven_triple1,1,49,increasing,49,50,51,39.5599,0.730000000000004,0.7719999999999985,0.8099999999999952,1.9879336803571075,2.322694139160018,1.1398447254932638,1.1969476555712544,0.19986586473390736,0.02554561194612037,0.14032772394326729,0.11529983887373178,1.2764634339693244,2.3504728230484098,1.9585266934742398,1.724262426053168
driven_triple1,1,50,decreasing,50,51,52,40.350899999999996,0.7719999999999985,0.8099999999999952,0.8800000000000026,1.9929628091583684,2.464433837877935,1.1969476555712544,1.2761881466153102,0.2400752162773053,0.024729615138241793,0.11529983887373178,0.09071572176354108,1.5072654434096853,2.485648710260747,1.724262426053168,1.5739604863461183
driven_triple1,1,51,increasing,51,52,53,41.195899999999995,0.8099999999999952,0.8800000000000026,0.8819999999999979,1.9954651934275027,2.5996255951315246,1.2761881466153102,1.3293452434873636,0.15963517151105572,0.01379381916231344,0.09071572176354108,0.08210107082352525,1.6695681971559475,2.607218523240868,1.5739604863461183,1.549264462095252
driven_triple1,1,52,decreasing,52,53,54,42.076899999999995,0.8800000000000026,0.8819999999999979,0.7959999999999994,1.9950236026800656,2.590678367403342,1.3293452434873636,1.2677953255997274,0.1898523594183633,0.01695574946848049,0.08210107082352525,0.09651930050529649,1.6456365701215403,2.5993816227224134,1.549264462095252,1.6098554431344103
driven_triple1,1,53,increasing,53,54,55,42.91589999999999,0.8819999999999979,0.7959999999999994,0.7620000000000005,1.9919204767519043,2.4374448620678875,1.2677953255997274,1.1795361723348396,0.23184811033907424,0.02524509850321456,0.09651930050529649,0.12125343412078261,1.4552487900721947,2.4622474936822263,1.6098554431344103,1.774098572810966
driven_triple1,1,54,decreasing,54,55,56,43.6949,0.7959999999999994,0.7620000000000005,0.7379999999999995,1.986871168936565,2.3029627945699986,1.1795361723348396,1.1386441209577705,0.1713805512062093,0.022685761116439447,0.12125343412078261,0.14348793771835192,1.235441113441453,2.3236691704231824,1.774098572810966,1.9875848374980118
driven_triple1,1,55,increasing,55,56,57,44.4449,0.7620000000000005,0.7379999999999995,0.75,1.9822964987160328,2.250059559085474,1.1386441209577705,1.1315102787931004,0.10301931910058412,0.01550409167405199,0.14348793771835192,0.15750593041068103,1.0963942255192756,2.257202259149612,1.9875848374980118,2.129916343394387
driven_triple1,1,56,decreasing,56,57,58,45.1889,0.7379999999999995,0.75,0.7480000000000047,1.979985937553491,2.2485127351065,1.1315102787931004,1.1397308370754355,0.05037039019923769,0.008072424037120184,0.15750593041068103,0.1630166625329151,1.0446123570197683,2.2503005257633504,2.129916343394387,2.178477120729196
driven_triple1,1,57,increasing,57,58,59,45.9379,0.75,0.7480000000000047,0.7459999999999951,1.9799595932233736,2.2530214895593432,1.1397308370754355,1.136094889136911,0.03909532234880433,0.006282652098986901,0.1630166625329151,0.15838506644804806,1.0449154623192036,2.253882063061909,2.178477120729196,2.1355217515994576
driven_triple1,1,58,decreasing,58,59,60,46.6849,0.7480000000000047,0.7459999999999951,0.7720000000000056,1.9824088113657232,2.268146042412662,1.136094889136911,1.1521778721711753,0.09895003560127082,0.014966314805092331,0.15838506644804806,0.14411739783403893,1.1037657510748151,2.2764704282490977,2.1355217515994576,1.9893941121738776
driven_triple1,1,59,increasing,59,60,61,47.4439,0.7459999999999951,0.7720000000000056,0.769999999999996,1.9865868756730098,2.304335922502072,1.1521778721711753,1.1677165665972438,0.15630040273778043,0.020930864950608113,0.14411739783403893,0.12371127802322134,1.224507089766075,2.3193936318574884,1.9893941121738776,1.7988953166779822
driven_triple1,1,60,decreasing,60,61,62,48.2149,0.7720000000000056,0.769999999999996,0.8539999999999992,1.9908394707275006,2.3844094165238188,1.1677165665972438,1.2276643283299584,0.19624522360429594,0.022117240970366464,0.12371127802322134,0.10169284202775251,1.401359122099095,2.403036972444775,1.7988953166779822,1.6306852020476779
driven_triple1,1,61,increasing,61,62,63,49.0269,0.769999999999996,0.8539999999999992,0.8880000000000052,1.9943208499646536,2.535212966069847,1.2276643283299584,1.3147680652488176,0.16325025798102,0.015469309530754585,0.10169284202775251,0.08782366743532101,1.589861203320239,2.5454605286863,1.6306852020476779,1.5714314649549554
driven_triple1,1,62,decreasing,62,63,64,49.8979,0.8539999999999992,0.8880000000000052,0.8219999999999956,1.9949455096158413,2.599458331366565,1.3147680652488176,1.2912763794108588,0.12125145935540249,0.010918531220657208,0.08782366743532101,0.09227364897971185,1.6466506216964607,2.600747816728745,1.5714314649549554,1.587402330703928
driven_triple1,1,63,increasing,63,64,65,50.7529,0.8880000000000052,0.8219999999999956,0.7620000000000005,1.9932623808771928,2.4811103506972194,1.2912763794108588,1.1982206125559842,0.18898603275382647,0.019215476710882525,0.09227364897971185,0.111079756887193,1.5224542735124966,2.496573219070884,1.587402330703928,1.692266901411622
driven_triple1,1,64,decreasing,64,65,66,51.5449,0.8219999999999956,0.7620000000000005,0.7560000000000002,1.9891585705453345,2.3361154146822787,1.1982206125559842,1.150627236252595,0.17183333695827574,0.0208513159772149,0.111079756887193,0.13161256750476105,1.3214157330281113,2.352778075362927,1.692266901411622,1.8687291069700558
driven_triple1,1,65,increasing,65,66,67,52.3039,0.7620000000000005,0.7560000000000002,0.7460000000000022,1.9851582124288902,2.2741677521345105,1.150627236252595,1.140543047200037,0.11914613579686273,0.016596739440552954,0.13161256750476105,0.14698210666661846,1.1742659153620032,2.282855435152085,1.8687291069700558,2.019411399004395
driven_triple1,1,66,decreasing,66,67,68,53.0549,0.7560000000000002,0.7460000000000022,0.7460000000000022,1.9822370035849353,2.254547585934184,1.140543047200037,1.1342077337174483,0.07055394531368907,0.010671585252175824,0.14698210666661846,0.15552642647717707,1.093581166887773,2.2576158945638607,2.019411399004395,2.1094378586850335
driven_triple1,1,67,increasing,67,68,69,53.8009,0.7460000000000022,0.7460000000000022,0.7639999999999958,1.9813304571219834,2.260559751800018,1.1342077337174483,1.1476526633448711,0.026749261568186446,0.0041592441304148286,0.15552642647717707,0.15545368187553502,1.0747210942044163,2.260845743539073,2.1094378586850335,2.097878357086667
driven_triple1,1,68,decreasing,68,69,70,54.5559,0.7460000000000022,0.7639999999999958,0.759999999999998,1.9827971804110966,2.2846699567311877,1.1476526633448711,1.1568391720303468,0.06826697302859258,0.010288982569449583,0.15545368187553502,0.145980001587776,1.116950108554716,2.2898332533497183,2.097878357086667,2.002274793554343
driven_triple1,1,69,increasing,69,70,71,55.317899999999995,0.7639999999999958,0.759999999999998,0.7680000000000007,1.985769907635057,2.298254299024188,1.1568391720303468,1.157884492768545,0.12137950901449492,0.016725385551514288,0.145980001587776,0.12960828653945597,1.1960581514318434,2.3061958709621466,2.002274793554343,1.854052540031099
driven_triple1,1,70,decreasing,70,71,72,56.0819,0.759999999999998,0.7680000000000007,0.8300000000000054,1.9895460209736988,2.3541943559403102,1.157884492768545,1.208679870279614,0.16055957107183455,0.019274421593702087,0.12960828653945597,0.11048230992929878,1.3366693800838216,2.369310844717283,1.854052540031099,1.6910437717714575
driven_triple1,1,71,increasing,71,72,73,56.8809,0.7680000000000007,0.8300000000000054,0.8399999999999963,1.992975534392729,2.461098041641361,1.208679870279614,1.2610925872044378,0.1567263249568844,0.016072618416639897,0.11048230992929878,0.09462194962711579,1.506697822956648,2.470906793459098,1.6910437717714575,1.588853173470486
