dataset,middle_shift_fraction,window,time_mid_s,eligible_samples,q_median,angle_median_degrees,leg_balance_median,branch
free_run3_shift_0.17,0.1699971667138881,232,23.2495,100,0.8718632459402049,18.169365303392894,0.42592997271586786,A-positive
free_run3_shift_0.17,0.1699971667138881,233,23.3495,100,1.1223833472431033,26.232169879013632,0.3097495702848725,B-negative
free_run3_shift_0.17,0.1699971667138881,234,23.4495,100,1.4129632319255232,55.92426775196653,0.2523742434818613,B-negative
free_run3_shift_0.17,0.1699971667138881,235,23.5495,100,1.3882048936302953,60.697079008256864,0.2927502553687353,B-negative
free_run3_shift_0.17,0.1699971667138881,236,23.6495,100,1.3689159739341945,72.69616642394355,0.3983380219202147,B-negative
free_run3_shift_0.17,0.1699971667138881,237,23.7495,100,1.3648479308281025,82.10030726048808,0.61229550510839,B-negative
free_run3_shift_0.17,0.1699971667138881,238,23.8495,100,1.3427875417686153,82.81799217452757,0.7362468148954716,B-negative
free_run3_shift_0.17,0.1699971667138881,239,23.9495,100,1.0763022803824756,61.96366409037786,0.6932474993226518,B-negative
free_run3_shift_0.17,0.1699971667138881,240,24.0495,100,1.0531028945113055,35.44002616828003,0.38233482539168084,B-negative
free_run3_shift_0.17,0.1699971667138881,241,24.1495,100,1.258412451512866,65.80719320508078,0.43811383817779953,A-positive
free_run3_shift_0.17,0.1699971667138881,242,24.2495,100,0.6282373612399472,25.028707598717613,0.6221320158194623,A-positive
free_run3_shift_0.17,0.1699971667138881,243,24.3495,100,0.47566793992925727,22.32373186685146,0.7545149322857305,A-positive
free_run3_shift_0.17,0.1699971667138881,244,24.4495,100,0.9090566035425345,39.053615287543124,0.5085644679554961,A-positive
free_run3_shift_0.17,0.1699971667138881,245,24.5495,100,0.8726467097080512,32.19375020410541,0.47764932552172973,A-positive
free_run3_shift_0.17,0.1699971667138881,246,24.6495,100,0.7915587845160474,8.178249510582607,0.43444815825405275,B-negative
free_run3_shift_0.17,0.1699971667138881,247,24.7495,100,1.111252864184504,22.3517196176481,0.3069769336790671,B-negative
free_run3_shift_0.17,0.1699971667138881,248,24.8495,100,1.2351052541469283,28.433127521490157,0.26195513578451024,B-negative
free_run3_shift_0.17,0.1699971667138881,249,24.9495,100,1.3620851319922562,38.31962710097926,0.2257968610315379,B-negative
free_run3_shift_0.17,0.1699971667138881,250,25.0495,100,1.4002096980195742,59.62722432894405,0.2758014127458359,B-negative
free_run3_shift_0.17,0.1699971667138881,251,25.1495,100,1.3493684491461546,80.60760135648508,0.5926883980152544,B-negative
free_run3_shift_0.17,0.1699971667138881,252,25.2495,100,1.2810222022959334,78.31090625260414,0.7512509441305656,B-negative
free_run3_shift_0.17,0.1699971667138881,253,25.3495,100,1.0711363978050232,60.60426741845167,0.7458674047168596,B-negative
free_run3_shift_0.17,0.1699971667138881,254,25.4495,100,1.9154020509513277,50.40059117070916,0.14931816506953424,A-positive
free_run3_shift_0.17,0.1699971667138881,255,25.5495,100,1.90972081498701,126.48146246972355,0.1452812266608806,A-positive
free_run3_shift_0.17,0.1699971667138881,256,25.6495,100,0.6288685893247096,17.706042701487426,0.5608817356967237,A-positive
free_run3_shift_0.17,0.1699971667138881,257,25.7495,100,0.5316803594228441,25.54466119722921,0.7385584059659933,A-positive
free_run3_shift_0.17,0.1699971667138881,258,25.8495,100,0.8009777997494827,37.2762142579309,0.5948021609310159,A-positive
free_run3_shift_0.17,0.1699971667138881,259,25.9495,100,0.6964221062311848,28.5659471717782,0.5950879080335174,A-positive
free_run3_shift_0.17,0.1699971667138881,260,26.0495,100,0.7600658422670836,6.245801357020902,0.450530780816612,B-negative
free_run3_shift_0.17,0.1699971667138881,261,26.1495,100,1.1963865688036108,15.45395610139269,0.2592354269996463,B-negative
free_run3_shift_0.17,0.1699971667138881,262,26.2495,100,1.2457795038167634,18.290853203296727,0.24214709926668881,B-negative
free_run3_shift_0.17,0.1699971667138881,263,26.3495,100,1.1758048883513217,27.54454985067361,0.28891372780238045,B-negative
free_run3_shift_0.17,0.1699971667138881,264,26.4495,100,1.2104156336161256,52.50030961157181,0.3697482026020351,B-negative
free_run3_shift_0.17,0.1699971667138881,265,26.5495,100,1.313669072498048,72.40148645397656,0.4657640555822401,B-negative
free_run3_shift_0.17,0.1699971667138881,266,26.6495,100,1.2478387933222832,73.77372017366403,0.6268270925118014,B-negative
free_run3_shift_0.17,0.1699971667138881,267,26.7495,100,1.38480452403844,84.7732261280444,0.6476389251410435,B-negative
free_run3_shift_0.17,0.1699971667138881,268,26.8495,100,1.9101098770457838,139.56222670210005,0.3259610577645876,A-positive
free_run3_shift_0.17,0.1699971667138881,269,26.9495,100,1.5619829369425031,65.42495637389324,0.21946074816323463,A-positive
free_run3_shift_0.17,0.1699971667138881,270,27.0495,100,0.4273586626379598,11.25445072220526,0.6697899136899739,A-positive
free_run3_shift_0.17,0.1699971667138881,271,27.1495,100,0.6644734169975206,36.214569224825446,0.7785445794196719,A-positive
free_run3_shift_0.17,0.1699971667138881,272,27.2495,100,0.7818066963005578,40.86987973138425,0.6523932017083816,A-positive
free_run3_shift_0.17,0.1699971667138881,273,27.3495,100,0.5941390559975219,20.83723673108316,0.621903976448966,B-negative
free_run3_shift_0.17,0.1699971667138881,274,27.4495,100,0.772130287696471,1.5535464630712226,0.44313019178784385,B-negative
free_run3_shift_0.17,0.1699971667138881,275,27.5495,100,1.0777533452605836,1.4790026439990376,0.2997444258098063,B-negative
free_run3_shift_0.17,0.1699971667138881,276,27.6495,100,1.1499144384761855,1.0165603828364564,0.26987635608158733,B-negative
free_run3_shift_0.17,0.1699971667138881,277,27.7495,100,1.1035698618076377,19.2254566041995,0.3086924358786788,B-negative
free_run3_shift_0.17,0.1699971667138881,278,27.8495,100,1.2249980836813132,59.3562206876127,0.4094556195090102,B-negative
free_run3_shift_0.17,0.1699971667138881,279,27.9495,100,1.2904861760918993,68.72395339846136,0.4519164551822472,B-negative
free_run3_shift_0.17,0.1699971667138881,280,28.0495,100,1.1485689917447286,65.04730769973317,0.6260001696307975,B-negative
free_run3_shift_0.17,0.1699971667138881,281,28.1495,100,1.5237994996845508,99.17183085240892,0.9248898887003341,A-positive
free_run3_shift_0.17,0.1699971667138881,282,28.2495,100,1.7522626966762913,122.01875530597164,0.8523624959606192,A-positive
free_run3_shift_0.17,0.1699971667138881,283,28.3495,100,1.3041915046399453,65.68770682281965,0.4331382491523655,A-positive
free_run3_shift_0.17,0.1699971667138881,284,28.4495,100,0.4533788261123153,14.370998271594004,0.7421200346769308,A-positive
free_run3_shift_0.17,0.1699971667138881,285,28.5495,100,0.7263703709927027,41.65751362949749,0.860497799274311,A-positive
free_run3_shift_0.17,0.1699971667138881,286,28.6495,100,0.7171956807486766,40.43422309755633,0.8133094171068407,B-negative
free_run3_shift_0.17,0.1699971667138881,287,28.7495,100,0.5404232745032933,16.101383761105698,0.6379899053510674,B-negative
free_run3_shift_0.17,0.1699971667138881,288,28.8495,100,0.8807859159256237,5.042780499628284,0.39005882125847946,B-negative
free_run3_shift_0.17,0.1699971667138881,289,28.9495,100,1.042331609818726,6.4833022126831406,0.31671721317946533,B-negative
free_run3_shift_0.17,0.1699971667138881,290,29.0495,100,0.9773347771151313,3.514496185224097,0.343484426446929,B-negative
free_run3_shift_0.17,0.1699971667138881,291,29.1495,100,1.004468106258917,24.380629723960524,0.36199203991756945,B-negative
free_run3_shift_0.17,0.1699971667138881,292,29.2495,100,1.2475823342913608,55.18815173417899,0.3611745842527743,B-negative
free_run3_shift_0.17,0.1699971667138881,293,29.3495,100,1.2893518447600707,64.41262539640107,0.40707745931293926,B-negative
free_run3_shift_0.17,0.1699971667138881,294,29.4495,100,1.2356502413094161,71.83477658666303,0.608314226747454,A-positive
free_run3_shift_0.17,0.1699971667138881,295,29.5495,100,1.5499640598439899,100.71136407797812,0.7606187280047902,A-positive
free_run3_shift_0.17,0.1699971667138881,296,29.6495,100,1.4982484069521278,97.00476026194454,0.884839569908191,A-positive
free_run3_shift_0.17,0.1699971667138881,297,29.7495,100,0.9992982339532872,50.5922885518396,0.5505996670992386,A-positive
free_run3_shift_0.17,0.1699971667138881,298,29.8495,100,0.5683741965934518,25.73580057730264,0.7145198378287416,A-positive
free_run3_shift_0.17,0.1699971667138881,299,29.9495,100,0.8320770663870785,49.15038858782854,0.960055654657147,A-positive
free_run3_shift_0.17,0.1699971667138881,300,30.0495,100,0.6177490315168689,35.697099753867434,0.9181963792579505,B-negative
free_run3_shift_0.17,0.1699971667138881,301,30.1495,100,0.5385846601706878,12.175106971717593,0.6012623516183924,B-negative
free_run3_shift_0.17,0.1699971667138881,302,30.2495,100,0.878225181573733,11.805101276281837,0.39946326465832904,B-negative
free_run3_shift_0.17,0.1699971667138881,303,30.3495,100,0.9690599233135985,15.237609697593951,0.360566385717636,B-negative
free_run3_shift_0.17,0.1699971667138881,304,30.4495,100,0.8876807645528313,6.249182548835103,0.39034846175472093,B-negative
free_run3_shift_0.17,0.1699971667138881,305,30.5495,100,1.0476667354772526,32.81200796374411,0.3706557198013708,B-negative
free_run3_shift_0.17,0.1699971667138881,306,30.6495,100,1.2536344648566509,52.95666812911982,0.34297833063292515,A-positive
free_run3_shift_0.17,0.1699971667138881,307,30.7495,100,1.1778873342069365,54.58507462781306,0.4117002656689468,A-positive
free_run3_shift_0.17,0.1699971667138881,308,30.8495,100,1.2734168261703376,71.87627468544318,0.5232601483712618,A-positive
free_run3_shift_0.17,0.1699971667138881,309,30.9495,100,1.4700151442551013,90.23562276770566,0.5542740506289101,A-positive
free_run3_shift_0.17,0.1699971667138881,310,31.0495,100,1.3425072957934718,84.25826105147993,0.8395038222352,A-positive
free_run3_shift_0.17,0.1699971667138881,311,31.1495,100,0.8303734455393803,35.88691965906497,0.5473323587646006,A-positive
free_run3_shift_0.17,0.1699971667138881,312,31.2495,100,0.8087640814090231,39.33265361260074,0.6163113019033145,A-positive
free_run3_shift_0.17,0.1699971667138881,313,31.3495,100,0.9681602276269361,55.45643241179989,0.7541258575771952,B-negative
free_run3_shift_0.17,0.1699971667138881,314,31.4495,100,0.46721564818164524,27.002199813112124,0.868114045909234,B-negative
free_run3_shift_0.17,0.1699971667138881,315,31.5495,100,0.6461122608951302,15.518778146924529,0.5395591624479048,B-negative
free_run3_shift_0.17,0.1699971667138881,316,31.6495,100,0.8845108180335284,18.375317324123255,0.41070643513703686,B-negative
free_run3_shift_0.17,0.1699971667138881,317,31.7495,100,0.8300214336958662,13.227091137263653,0.42721686401079995,B-negative
free_run3_shift_0.17,0.1699971667138881,318,31.8495,100,0.8191399931393888,9.198998457938846,0.4259788918761166,B-negative
free_run3_shift_0.17,0.1699971667138881,319,31.9495,100,1.0931488409177126,32.427096097436895,0.3428530043246911,A-positive
free_run3_shift_0.17,0.1699971667138881,320,32.049499999999995,100,1.2411509941516228,47.28844763717629,0.31271945142104,A-positive
free_run3_shift_0.17,0.1699971667138881,321,32.1495,100,1.1750539492601522,52.51814440442866,0.4012170571217408,A-positive
free_run3_shift_0.17,0.1699971667138881,322,32.2495,100,1.2773229535569024,69.37906222677351,0.4743990416443124,A-positive
free_run3_shift_0.17,0.1699971667138881,323,32.3495,100,1.3299214724023702,78.72066396934936,0.6013321320304028,A-positive
free_run3_shift_0.17,0.1699971667138881,324,32.4495,100,1.1618556129422941,70.93011025360846,0.8546909005736495,A-positive
free_run3_shift_0.17,0.1699971667138881,325,32.549499999999995,100,0.9067683364840672,35.10187620775166,0.5136072314269453,A-positive
free_run3_shift_0.17,0.1699971667138881,326,32.6495,100,1.243796342084397,65.22896645181959,0.45800284025416826,B-negative
free_run3_shift_0.17,0.1699971667138881,327,32.7495,100,1.115934615634859,57.22883511397609,0.5323992137204396,B-negative
free_run3_shift_0.17,0.1699971667138881,328,32.8495,100,0.3928619698660819,18.31838340376095,0.8105092823813576,B-negative
free_run3_shift_0.17,0.1699971667138881,329,32.9495,100,0.7115655650917758,20.868498923701956,0.525102754929127,B-negative
free_run3_shift_0.17,0.1699971667138881,330,33.049499999999995,100,0.8340277782887853,24.483548355364185,0.462013744984387,B-negative
free_run3_shift_0.17,0.1699971667138881,331,33.1495,100,0.7334333465601741,8.991560684347121,0.47455911816137053,B-negative
free_run3_shift_0.17,0.1699971667138881,332,33.2495,100,0.8796485829293523,17.192788193955614,0.40995503246882914,A-positive
free_run3_shift_0.17,0.1699971667138881,333,33.3495,100,1.1240580008365093,31.238570089236596,0.3225740330398626,A-positive
free_run3_shift_0.17,0.1699971667138881,334,33.4495,100,1.135641826080889,35.76990396643417,0.3316380703542642,A-positive
free_run3_shift_0.17,0.1699971667138881,335,33.549499999999995,100,1.1160448289373455,44.92476100326522,0.39247900721807916,A-positive
free_run3_shift_0.17,0.1699971667138881,336,33.6495,100,1.2446011796785563,63.05237262103405,0.4348207059242304,A-positive
free_run3_shift_0.17,0.1699971667138881,337,33.7495,100,1.2643009427180185,73.94108410110542,0.6268732170169931,A-positive
free_run3_shift_0.17,0.1699971667138881,338,33.8495,100,1.0531768502726515,63.546085844125045,0.8397131270362468,A-positive
free_run3_shift_0.17,0.1699971667138881,339,33.9495,100,1.177003453547265,37.68511503307495,0.307463086333293,A-positive
free_run3_shift_0.17,0.1699971667138881,340,34.049499999999995,100,1.8165212125217567,106.56348532932455,0.17367001001105892,B-negative
free_run3_shift_0.17,0.1699971667138881,341,34.1495,100,1.0770118868794536,23.83140693141734,0.3259990924013404,B-negative
free_run3_shift_0.17,0.1699971667138881,342,34.2495,100,0.39534525918179614,18.948244280905108,0.7922081487135206,B-negative
free_run3_shift_0.17,0.1699971667138881,343,34.3495,100,0.744368120020447,26.213645449734603,0.5354383840447818,B-negative
free_run3_shift_0.17,0.1699971667138881,344,34.4495,100,0.727734943117979,23.508484688030784,0.5287025696133687,B-negative
free_run3_shift_0.17,0.1699971667138881,345,34.549499999999995,100,0.6688004413896007,7.085412920323372,0.49890511897731765,A-positive
free_run3_shift_0.17,0.1699971667138881,346,34.6495,100,0.9697235128317421,18.56832732497325,0.3668926905608978,A-positive
free_run3_shift_0.17,0.1699971667138881,347,34.7495,100,1.1230127664210157,25.30067962649117,0.3079508410282652,A-positive
free_run3_shift_0.17,0.1699971667138881,348,34.8495,100,1.0658207558273376,30.260384431128372,0.35086059964164773,A-positive
free_run3_shift_0.17,0.1699971667138881,349,34.9495,100,1.0739068796984697,44.79563251514276,0.417965895141179,A-positive
free_run3_shift_0.17,0.1699971667138881,350,35.049499999999995,100,1.2045152922796794,62.32093561118107,0.4703577516909522,A-positive
free_run3_shift_0.17,0.1699971667138881,351,35.1495,100,1.1921431140931515,67.48487519701389,0.6012865030283501,A-positive
free_run3_shift_0.17,0.1699971667138881,352,35.2495,100,1.0548117029590098,62.48515624545158,0.8317770452479221,A-positive
free_run3_shift_0.17,0.1699971667138881,353,35.3495,100,1.7160643562026132,101.18839618201167,0.28360665382214345,B-negative
free_run3_shift_0.17,0.1699971667138881,354,35.4495,100,1.898861719849743,132.93005400303343,0.2343594512482633,B-negative
free_run3_shift_0.17,0.1699971667138881,355,35.549499999999995,100,0.579451370493256,10.132413635331833,0.5507552290243427,B-negative
free_run3_shift_0.17,0.1699971667138881,356,35.6495,100,0.5204506583760009,25.25410622385783,0.7460833821305761,B-negative
free_run3_shift_0.17,0.1699971667138881,357,35.7495,100,0.7236926592616421,31.1682143297611,0.5936513915588334,B-negative
free_run3_shift_0.17,0.1699971667138881,358,35.8495,100,0.611689654315662,19.4598680396991,0.5878670400899024,A-positive
free_run3_shift_0.17,0.1699971667138881,359,35.9495,100,0.7270559863814874,5.839312090306164,0.4699778037695934,A-positive
free_run3_shift_0.17,0.1699971667138881,360,36.049499999999995,100,0.9940185235974814,14.946309169471906,0.34780613693411944,A-positive
free_run3_shift_0.17,0.1699971667138881,361,36.1495,100,1.0410134188961846,16.695995352933775,0.3287383256498028,A-positive
free_run3_shift_0.17,0.1699971667138881,362,36.2495,100,0.9842819395730826,26.01406283867962,0.3850773198946662,A-positive
free_run3_shift_0.17,0.1699971667138881,363,36.3495,100,1.0702475005407224,45.58118996575204,0.42611814676273674,A-positive
free_run3_shift_0.17,0.1699971667138881,364,36.4495,100,1.1869535410581915,61.90535610846378,0.4776351684823438,A-positive
free_run3_shift_0.17,0.1699971667138881,365,36.549499999999995,100,1.1080412470752123,63.27273180043612,0.6523623218779453,A-positive
free_run3_shift_0.17,0.1699971667138881,366,36.6495,100,1.1470690072908338,69.23273042955896,0.8194233827667027,B-negative
free_run3_shift_0.17,0.1699971667138881,367,36.7495,100,1.6886966859874126,113.25251577040513,0.6300183379745106,B-negative
free_run3_shift_0.17,0.1699971667138881,368,36.8495,100,1.4156963787419599,80.99786651965522,0.473622862483726,B-negative
free_run3_shift_0.17,0.1699971667138881,369,36.9495,100,0.3629582842956036,12.231745964593943,0.7501860372293461,B-negative
free_run3_shift_0.17,0.1699971667138881,370,37.049499999999995,100,0.6224712684309959,32.424219669608966,0.7491557201276267,B-negative
free_run3_shift_0.17,0.1699971667138881,371,37.1495,100,0.6874966677763257,33.31192499185177,0.6690426519822998,B-negative
free_run3_shift_0.17,0.1699971667138881,372,37.2495,100,0.5501523676627149,12.704301276624548,0.6061875759659079,A-positive
free_run3_shift_0.17,0.1699971667138881,373,37.3495,100,0.8448262090817847,7.31810761624318,0.41002237260530505,A-positive
free_run3_shift_0.17,0.1699971667138881,374,37.4495,100,0.9900877432720016,8.586546475268499,0.3417051784039414,A-positive
free_run3_shift_0.17,0.1699971667138881,375,37.549499999999995,100,0.9469754711963712,12.33278321755931,0.3663548300848324,A-positive
free_run3_shift_0.17,0.1699971667138881,376,37.6495,100,0.9347997862868229,28.761639413102714,0.4207876618505363,A-positive
free_run3_shift_0.17,0.1699971667138881,377,37.7495,100,1.1135779034616053,49.943830232173916,0.4289804480444764,A-positive
free_run3_shift_0.17,0.1699971667138881,378,37.8495,100,1.159387418426939,59.69341997467505,0.4822024706421652,A-positive
free_run3_shift_0.17,0.1699971667138881,379,37.9495,100,1.0789522673629302,62.361088871671186,0.7092454066063465,B-negative
free_run3_shift_0.17,0.1699971667138881,380,38.049499999999995,100,1.3462174933328828,84.54125692952516,0.9399150798476297,B-negative
free_run3_shift_0.17,0.1699971667138881,381,38.1495,100,1.5026421496947138,97.38099130680806,0.9597779646985325,B-negative
free_run3_shift_0.17,0.1699971667138881,382,38.2495,100,0.9195790577138573,45.660081602455946,0.6168205448964663,B-negative
free_run3_shift_0.17,0.1699971667138881,383,38.3495,100,0.3953255759095512,19.506044773646213,0.8740678043530636,B-negative
free_run3_shift_0.17,0.1699971667138881,384,38.4495,100,0.6896457081457782,38.75260008470088,0.8159569047919059,B-negative
free_run3_shift_0.17,0.1699971667138881,385,38.549499999999995,100,0.5706573256052294,29.303185554266662,0.7602701881857494,A-positive
free_run3_shift_0.17,0.1699971667138881,386,38.6495,100,0.5846554976898577,4.238540860391293,0.5501773138940069,A-positive
free_run3_shift_0.17,0.1699971667138881,387,38.7495,100,0.896412245291222,2.044927728642609,0.38134340492810065,A-positive
free_run3_shift_0.17,0.1699971667138881,388,38.8495,100,0.9419352729304827,2.3010007605992877,0.3599497359230317,A-positive
free_run3_shift_0.17,0.1699971667138881,389,38.9495,100,0.8582593068038128,13.516975102948056,0.4164758085803574,A-positive
free_run3_shift_0.17,0.1699971667138881,390,39.0495,100,0.9608647527582093,34.846468589180645,0.4349578522655606,A-positive
free_run3_shift_0.17,0.1699971667138881,391,39.149499999999996,100,1.1250661302237903,49.70082268407239,0.419346538544496,A-positive
free_run3_shift_0.17,0.1699971667138881,392,39.2495,100,1.124476002130836,56.942514499658785,0.49385480065184884,B-negative
free_run3_shift_0.17,0.1699971667138881,393,39.3495,100,1.1144512382292149,65.49962259300685,0.7253904561170648,B-negative
free_run3_shift_0.17,0.1699971667138881,394,39.4495,100,1.380577681337847,86.59013037190297,0.7971713306344135,B-negative
free_run3_shift_0.17,0.1699971667138881,395,39.5495,100,1.2562354815813084,77.80810344395863,0.871395567905688,B-negative
free_run3_shift_0.17,0.1699971667138881,396,39.649499999999996,100,0.5987121071071259,24.38877201673622,0.6581471080533913,B-negative
free_run3_shift_0.17,0.1699971667138881,397,39.7495,100,0.577604204769719,32.31886833678741,0.8566684477914916,B-negative
free_run3_shift_0.17,0.1699971667138881,398,39.8495,100,0.7347609595300157,43.08012050201228,0.9601095218579114,A-positive
free_run3_shift_0.17,0.1699971667138881,399,39.9495,100,0.4534931214775745,20.20277319420144,0.7908741601909328,A-positive
free_run3_shift_0.17,0.1699971667138881,400,40.0495,100,0.7208095150984749,3.972907223123607,0.4717249773411701,A-positive
free_run3_shift_0.17,0.1699971667138881,401,40.149499999999996,100,0.8924679925568926,4.322534811451565,0.3841963168495515,A-positive
free_run3_shift_0.17,0.1699971667138881,402,40.2495,100,0.839941371142792,2.6880895109734535,0.40848011582381116,A-positive
free_run3_shift_0.17,0.1699971667138881,403,40.3495,100,0.8223988180535884,19.259116202527633,0.44560294653007737,A-positive
free_run3_shift_0.17,0.1699971667138881,404,40.4495,100,1.0390397121335182,40.092451603140404,0.41351711308801276,A-positive
free_run3_shift_0.17,0.1699971667138881,405,40.5495,100,1.1202585123098052,48.83955943913628,0.4092442462926241,B-negative
free_run3_shift_0.17,0.1699971667138881,406,40.649499999999996,100,1.063537410134081,53.91243180564342,0.5308571770484276,B-negative
free_run3_shift_0.17,0.1699971667138881,407,40.7495,100,1.1724803780171134,68.44232239913924,0.6617658219740559,B-negative
free_run3_shift_0.17,0.1699971667138881,408,40.8495,100,1.2808097499557305,76.73116007568576,0.6754704840149941,B-negative
free_run3_shift_0.17,0.1699971667138881,409,40.9495,100,1.0092201407217465,60.50884689264307,0.8773066122242555,B-negative
free_run3_shift_0.17,0.1699971667138881,410,41.0495,100,0.5565399192721696,18.42863008498138,0.6266244208005328,B-negative
free_run3_shift_0.17,0.1699971667138881,411,41.149499999999996,100,0.8078666109955017,43.517581960321166,0.7066391867423217,B-negative
free_run3_shift_0.17,0.1699971667138881,412,41.2495,100,0.712585354873675,40.502506082878654,0.83247724558094,A-positive
free_run3_shift_0.17,0.1699971667138881,413,41.3495,100,0.40710451491467986,12.331519518700215,0.7067618325631466,A-positive
free_run3_shift_0.17,0.1699971667138881,414,41.4495,100,0.8023505980862238,9.99734284239743,0.4356737915422358,A-positive
free_run3_shift_0.17,0.1699971667138881,415,41.5495,100,0.8369741929076779,9.057458289983098,0.41634824145194727,A-positive
free_run3_shift_0.17,0.1699971667138881,416,41.649499999999996,100,0.7481569534969741,4.426720283778895,0.4619746761876211,A-positive
free_run3_shift_0.17,0.1699971667138881,417,41.7495,100,0.8934688265640149,28.65855481174332,0.44672825021448564,A-positive
free_run3_shift_0.17,0.1699971667138881,418,41.8495,100,1.0715850338141193,40.15055109056106,0.39425710758111754,B-negative
free_run3_shift_0.17,0.1699971667138881,419,41.9495,100,1.0754134937414381,45.68748648953651,0.4226681943058569,B-negative
free_run3_shift_0.17,0.1699971667138881,420,42.0495,100,1.048624291555297,53.83124020213718,0.5427129389494545,B-negative
free_run3_shift_0.17,0.1699971667138881,421,42.149499999999996,100,1.197175450477159,68.10451842882509,0.5916683011450892,B-negative
free_run3_shift_0.17,0.1699971667138881,422,42.2495,100,1.1460912627910598,67.62504498185584,0.7348061662082473,B-negative
free_run3_shift_0.17,0.1699971667138881,423,42.3495,100,0.8087289782220102,46.67098269330808,0.8348182934383659,B-negative
free_run3_shift_0.17,0.1699971667138881,424,42.4495,100,0.7423628465568017,16.60414301570468,0.4678197936702828,B-negative
free_run3_shift_0.17,0.1699971667138881,425,42.5495,100,1.0319914493982194,48.96882837349796,0.49583830561454906,A-positive
free_run3_shift_0.17,0.1699971667138881,426,42.649499999999996,100,0.47983374138151264,23.046921561665393,0.7618459434181168,A-positive
free_run3_shift_0.17,0.1699971667138881,427,42.7495,100,0.5357665451302147,12.915373966275343,0.6044017756070756,A-positive
free_run3_shift_0.17,0.1699971667138881,428,42.8495,100,0.7881313175755076,15.389148479757896,0.455106656583412,A-positive
free_run3_shift_0.17,0.1699971667138881,429,42.9495,100,0.7318968400884335,9.042150964906817,0.4722135239112625,A-positive
free_run3_shift_0.17,0.1699971667138881,430,43.0495,100,0.725926492189871,12.269857489194308,0.48291908889219404,A-positive
free_run3_shift_0.17,0.1699971667138881,431,43.149499999999996,100,0.9822529571548789,32.34852180582401,0.40742378418851355,B-negative
free_run3_shift_0.17,0.1699971667138881,432,43.2495,100,1.066241325685266,38.23621801533102,0.3808685472584058,B-negative
free_run3_shift_0.17,0.1699971667138881,433,43.3495,100,1.0083603597535142,42.396908493876296,0.4541862957510429,B-negative
free_run3_shift_0.17,0.1699971667138881,434,43.4495,100,1.0681638661531174,55.0173920358708,0.5359730824677209,B-negative
free_run3_shift_0.17,0.1699971667138881,435,43.5495,100,1.1389601737132033,63.03903499073705,0.5727600905322139,B-negative
free_run3_shift_0.17,0.1699971667138881,436,43.649499999999996,100,1.0201508019696963,60.00374951827901,0.7909849237535298,B-negative
free_run3_shift_0.17,0.1699971667138881,437,43.7495,100,0.7962997762364158,39.09357637179615,0.6758083652035816,B-negative
free_run3_shift_0.17,0.1699971667138881,438,43.8495,100,1.2264476519716754,16.25178040818041,0.24737590200847445,A-positive
free_run3_shift_0.17,0.1699971667138881,439,43.9495,100,1.2980564319613817,36.76868190413064,0.25176017242247073,A-positive
free_run3_shift_0.17,0.1699971667138881,440,44.0495,100,0.3177784159589923,11.635093132700227,0.790463397817013,A-positive
free_run3_shift_0.17,0.1699971667138881,441,44.149499999999996,100,0.6558833660846877,18.950836062411405,0.5544696934734212,A-positive
free_run3_shift_0.17,0.1699971667138881,442,44.2495,100,0.7305044672906682,18.638558787073492,0.5013517495454847,A-positive
free_run3_shift_0.17,0.1699971667138881,443,44.3495,100,0.6433062111014723,6.104009815137486,0.5182748020940253,A-positive
free_run3_shift_0.17,0.1699971667138881,444,44.4495,100,0.8217654300084156,21.39322300882432,0.45593184063369124,B-negative
free_run3_shift_0.17,0.1699971667138881,445,44.5495,100,1.029289856283683,31.136383287608496,0.3746203583098113,B-negative
free_run3_shift_0.17,0.1699971667138881,446,44.649499999999996,100,1.0146701185183702,32.94316351820473,0.39019721289076853,B-negative
free_run3_shift_0.17,0.1699971667138881,447,44.7495,100,0.9766122102352561,39.922767131208765,0.4692239316282581,B-negative
free_run3_shift_0.17,0.1699971667138881,448,44.8495,100,1.076563471074994,54.979392104799345,0.5232470273969936,B-negative
free_run3_shift_0.17,0.1699971667138881,449,44.9495,100,1.091323715197702,60.030574068602576,0.6009745882229036,B-negative
free_run3_shift_0.17,0.1699971667138881,450,45.0495,100,0.9062080212357657,53.4621446568069,0.8491569908325035,B-negative
free_run3_shift_0.17,0.1699971667138881,451,45.149499999999996,100,0.9789193178397482,43.752700816300326,0.4771786894556192,A-positive
free_run3_shift_0.17,0.1699971667138881,452,45.2495,100,1.7119033050692407,70.58045450259351,0.1294984900478639,A-positive
free_run3_shift_0.17,0.1699971667138881,453,45.3495,100,0.8732442985493407,14.797000997233841,0.4077588960243146,A-positive
free_run3_shift_0.17,0.1699971667138881,454,45.4495,100,0.3252837910185309,14.697179626968575,0.8119188658548199,A-positive
free_run3_shift_0.17,0.1699971667138881,455,45.5495,100,0.6732193870578994,24.040158477775037,0.5770348488188881,A-positive
free_run3_shift_0.17,0.1699971667138881,456,45.649499999999996,100,0.6356155801964286,17.499273588963376,0.5601000113405545,A-positive
free_run3_shift_0.17,0.1699971667138881,457,45.7495,100,0.6331826781976702,6.898571820641141,0.523932059114357,B-negative
free_run3_shift_0.17,0.1699971667138881,458,45.8495,100,0.9389588442543413,24.17826023893903,0.3991762097295014,B-negative
free_run3_shift_0.17,0.1699971667138881,459,45.9495,100,0.9957951869762369,25.46282748074603,0.3719857700324054,B-negative
