time (s)	frame	L(t) (um)
25	198	83.87
25.2	199	83.664
25.4	200	83.664
25.6	201	83.664
25.8	202	83.252
26	203	83.046
26.2	204	82.755
26.4	205	82.549
26.6	206	82.549
26.8	207	82.549
27	208	81.519
27.2	209	81.058
27.4	210	80.852
27.6	211	80.646
27.8	212	80.646
28	213	80.646
28.2	214	80.234
28.4	215	80.234
28.6	216	80.234
28.8	217	79.616
29	218	79.616
29.2	219	79.41
29.4	220	79.204
29.6	221	78.743
29.8	222	77.507
30	223	77.046
30.2	224	77.046
30.4	225	77.046
30.6	226	76.463
30.8	227	76.051
31	228	76.051
31.2	229	75.639
31.4	230	75.639
31.6	231	75.021
31.8	232	74.73
32	233	74.439
32.2	234	74.233
32.4	235	73.032
32.6	236	73.032
32.8	237	72.62
33	238	72.414
33.2	239	72.208
33.4	240	71.359
33.6	241	70.898
33.8	242	70.315
34	243	70.315
34.2	244	70.315
34.4	245	70.109
34.6	246	69.697
34.8	247	69.046
35	248	68.197
35.2	249	68.197
35.4	250	67.546
35.6	251	66.895
35.8	252	66.895
36	253	66.689
36.2	254	66.277
36.4	255	66.277
36.6	256	65.626
36.8	257	65.626
37	258	65.626
37.2	259	65.214
37.4	260	65.214
37.6	261	65.214
37.8	262	65.214
38	263	65.008
38.2	264	64.717
38.4	265	64.305
38.6	266	64.305
38.8	267	64.014
39	268	64.014
39.2	269	63.271
39.4	270	63.271
39.6	271	62.98
39.8	272	62.519
40	273	62.519
40.2	274	62.107
40.4	275	62.107
40.6	276	62.107
40.8	277	61.901
41	278	61.158
41.2	279	61.158
41.4	280	60.746
41.6	281	60.285
41.8	282	60.285
42	283	60.285
42.2	284	60.079
42.4	285	60.079
42.6	286	59.873
42.8	287	59.667
43	288	59.461
43.2	289	59.049
43.4	290	58.843
43.6	291	58.843
43.8	292	58.843
44	293	58.431
44.2	294	58.14
44.4	295	58.14
44.6	296	57.679
44.8	297	57.679
45	298	57.218
45.2	299	57.012
45.4	300	56.806
45.6	301	56.806
45.8	302	56.806
46	303	56.188
46.2	304	55.776
46.4	305	55.57
46.6	306	55.57
46.8	307	55.57
47	308	55.57
47.2	309	55.158
47.4	310	54.952
47.6	311	54.491
47.8	312	54.491
48	313	54.285
48.2	314	53.824
48.4	315	53.824
48.6	316	53.824
48.8	317	53.824
49	318	53.618
49.2	319	53.412
49.4	320	52.794
49.6	321	52.794
49.8	322	52.588
50	323	52.588
50.2	324	52.382
50.4	325	51.558
50.6	326	51.558
50.8	327	51.558
51	328	51.558
51.2	329	50.528
51.4	330	50.528
51.6	331	50.528
51.8	332	50.237
52	333	49.776
52.2	334	49.776
52.4	335	49.57
52.6	336	49.364
52.8	337	48.746
53	338	48.54
53.2	339	47.889
53.4	340	47.889
53.6	341	47.889
53.8	342	47.271
54	343	47.271
54.2	344	46.653
54.4	345	46.653
54.6	346	46.192
54.8	347	45.609
55	348	45.403
55.2	349	45.197
55.4	350	44.991
55.6	351	44.991
55.8	352	44.785
56	353	44.324
56.2	354	43.912
56.4	355	43.329
56.6	356	43.329
56.8	357	43.329
57	358	43.329
57.2	359	42.868
57.4	360	42.868
57.6	361	42.662
57.8	362	42.201
58	363	41.995
58.2	364	41.789
58.4	365	41.789
58.6	366	40.965
58.8	367	40.553
59	368	40.553
59.2	369	40.553
59.4	370	40.553
59.6	371	40.141
59.8	372	39.111
60	373	39.111
60.2	374	39.111
60.4	375	39.111
60.6	376	39.111
60.8	377	38.905
61	378	38.287
61.2	379	38.287
61.4	380	38.287
61.6	381	38.287
61.8	382	38.287
62	383	37.875
62.2	384	37.875
62.4	385	37.875
62.6	386	37.292
62.8	387	37.292
63	388	36.88
63.2	389	36.674
63.4	390	36.674
63.6	391	35.825
63.8	392	35.364
64	393	35.364
64.2	394	35.364
64.4	395	35.158
64.6	396	34.415
64.8	397	33.672
65	398	33.672
65.2	399	33.26
65.4	400	33.054
65.6	401	32.436
65.8	402	32.145
66	403	32.145
66.2	404	31.939
66.4	405	31.733
66.6	406	31.733
66.8	407	31.527
67	408	30.909
67.2	409	30.909
67.4	410	30.909
67.6	411	30.703
67.8	412	29.879
68	413	29.673
68.2	414	29.673
68.4	415	29.09
68.6	416	28.884
68.8	417	28.884
69	418	28.06
69.2	419	27.648
69.4	420	27.357
69.6	421	27.066
69.8	422	27.066
70	423	26.86
70.2	424	26.86
70.4	425	26.654
70.6	426	26.242
70.8	427	26.242
71	428	25.624
71.2	429	25.212
71.4	430	24.594
71.6	431	24.388
71.8	432	23.805
72	433	23.805
72.2	434	23.599
72.4	435	23.599
72.6	436	23.599
72.8	437	23.393
73	438	23.393
73.2	439	22.569
73.4	440	22.108
73.6	441	22.108
73.8	442	22.108
74	443	22.108
74.2	444	21.457
74.4	445	21.457
74.6	446	20.996
74.8	447	20.996
75	448	20.79
75.2	449	20.139
75.4	450	19.109
75.6	451	18.903
75.8	452	18.903
76	453	18.491
76.2	454	18.285
76.4	455	17.461
76.6	456	17
76.8	457	16.709
77	458	16.091
77.2	459	15.8
77.4	460	15.388
77.6	461	14.539
77.8	462	14.539
78	463	14.539
78.2	464	14.333
78.4	465	14.127
78.6	466	13.715
78.8	467	13.303
79	468	12.479
79.2	469	11.655
79.4	470	11.243
79.6	471	11.243
79.8	472	11.243
80	473	11.037
80.2	474	11.037
80.4	475	10.831
80.6	476	10.831
80.8	477	10.419
