24	104
24	270
24	35
24	163
24	85
24	305
24	359
24	215
24	128
24	281
24	51
24	96
24	180
24	331
24	25
24	236
24	161
24	92
24	303
24	225
24	348
24	135
24	72
24	286
24	191
24	322
24	114
24	242
24	157
24	12
24	295
24	67
24	321
24	194
24	104
25	32
25	181
25	318
25	88
25	228
25	135
25	359
25	272
25	53
25	191
25	319
25	228
25	95
25	18
25	287
25	141
25	62
25	202
25	93
25	341
25	252
25	28
25	162
25	325
25	88
25	222
25	355
25	122
25	268
25	322
25	42
25	182
25	95
25	209
25	264
25	350
25	125
25	194
25	49
