split,run,period,field_G,time_us,parent_ARA,state_x_L,state_x_C,spin_radius,rational_closure_R,irrational_parent_I,coupled_amount_A,coupled_balance_B,local_loss,null_loss,raw_loss_ratio_q,child_x,child_anti_x,wrong_frequency_child_x,cycle_bins
development,EMU00069983,RF on,50.0,2.986999988555908,1.4845583443015913,1.1062650571627775,1.0977804681182723,1.3497386193393357,1.3071540063131097,0.8522548671922454,1.0797044367526776,0.7893408956951173,0.5190299754273129,1.2180158668668157,0.4261274335961227,0.5976007803476577,1.4023992196523423,0.8960756374908194,92
development,EMU00069983,RF on,50.0,3.050999879837036,1.4993171470024178,0.6334939899371627,1.074571135546402,0.764531015989907,1.2757509794367823,1.1942918958394886,1.2350214376381354,0.9670211863880502,0.7390177653793686,1.2375831535889308,0.5971459479197443,0.7477662873546614,1.2522337126453387,0.8910386072601786,92
development,EMU00069983,RF on,50.0,3.115000009536743,1.5136534089080294,1.0815299370589304,1.0980604671789453,1.3382534039780454,1.2216997458731174,1.415878114664177,1.318788930268647,1.0736199570432512,0.8914839571357365,1.2592665257025768,0.7079390573320885,0.8289980304542426,1.1710019695457574,0.9225749520351441,92
development,EMU00069983,RF on,50.0,3.178999900817871,1.5275791234923892,0.914379387258294,1.109523559284947,1.3256111963099628,1.2011633744169279,1.2214365681875181,1.211299971302223,1.008368362193878,0.7361928727231307,1.2054541216422932,0.6107182840937591,0.7583179381829249,1.241682061817075,0.9415278224312482,92
development,EMU00069983,RF on,50.0,3.243000030517578,1.5411061483839812,1.142094693829194,1.0884521127331144,1.3259572605132826,1.1762964992893266,1.3495439978745165,1.2629202485819215,1.0685900391492074,0.7756366249367106,1.1494795666659412,0.6747719989372583,0.8058075957389316,1.1941924042610683,0.893966656461026,92
development,EMU00069983,RF on,50.0,3.306999921798706,1.5542458000627855,0.9564810438190162,1.1186377507934835,0.5253647506425114,1.1470196889252553,1.398584250338494,1.2728019696318746,1.0988231348690867,0.7711319207637793,1.102732167300104,0.699292125169247,0.8230393289200919,1.176960671079908,0.8931014482736832,92
development,EMU00069983,RF on,50.0,3.371000051498413,1.5670092668313529,1.1404793685517571,1.0868303210550447,1.2198044342886978,1.110862634087061,1.3188879678615795,1.2148753009743203,1.085615920254366,0.6887055426340956,1.0443730770411834,0.6594439839307897,0.7947770341349384,1.2052229658650617,0.9735680184415534,92
development,EMU00069983,RF on,50.0,3.434999942779541,1.5794072263898669,0.869895316241989,1.0460526661700305,0.7736975392028931,1.0856544820297196,1.3533604089716549,1.2195074455006871,1.109759857526706,0.6942510704753596,1.0259662775311764,0.6766802044858274,0.8071666888836908,1.1928333111163092,1.052617653960087,92
development,EMU00069983,RF on,50.0,3.499000072479248,1.5914502354962952,1.0428456167294406,1.0893284778046786,1.2272444614304883,1.0320158947286753,1.4409142907260448,1.23646509272736,1.1653497532612376,0.7090226744899427,0.984128867418869,0.7204571453630224,0.8375182692632585,1.1624817307367414,1.0804720286288065,92
development,EMU00069983,RF on,50.0,3.562999963760376,1.60314836912814,1.255107941655921,1.0476394489946703,1.398050206601009,0.9801344799116598,1.5396037167030776,1.2598690983073686,1.2220346691346116,0.766772110306868,0.9960642495055042,0.7698018583515388,0.8699299921275501,1.13007000787245,1.0333089564845537,92
development,EMU00069983,RF on,50.0,3.626999855041504,1.614511546428203,0.758827206277555,1.0862817933986242,1.1582705623517249,0.9500598507821563,1.5156125987934739,1.232836224787815,1.2293705914215922,0.7349307606932498,0.9698134751298616,0.7578062993967369,0.8622182087489493,1.1377817912510508,1.023455547269492,92
development,EMU00069983,RF on,50.0,3.690999984741211,1.6255493988309917,0.9122094454634102,1.1011754581441766,1.0496186519291273,0.904521813742879,1.670771595810383,1.287646704776631,1.2975388277020166,0.7915039953200571,0.9474712130668582,0.8353857979051915,0.9103108445740999,1.0896891554259,1.0341514570108825,92
development,EMU00069983,RF on,50.0,3.754999876022339,1.6362711604169293,0.9307133789051072,1.114523447891946,0.7854754936834519,0.8454976741999503,1.6631861311636689,1.2543419026818095,1.3259432118209387,0.7994629936180383,0.9613632276487107,0.8315930655818344,0.9080543939684176,1.0919456060315824,1.0221036842210318,92
development,EMU00069983,RF on,50.0,3.819000005722046,1.6466859606755517,1.010506178151033,1.09084131684258,1.4731321796140244,0.7994281058393071,1.607468979925852,1.2034485428825796,1.3357189133117133,0.794549917616291,0.9885726288204223,0.803734489962926,0.891189356787701,1.108810643212299,1.045202202853357,92
development,EMU00069983,RF on,50.0,3.883000135421753,1.6568025495947836,1.0926273092235406,1.0442112908252414,1.1067543675902936,0.7595941617481274,1.6018599780981981,1.180727069923163,1.3566725273794753,0.8105958309517391,1.0120682731759312,0.8009299890490991,0.8894626597583557,1.1105373402416443,1.057694780995842,92
development,EMU00069983,RF on,50.0,3.9469997882843018,1.666629393827122,0.6692605348489797,1.0607956490652226,1.1459614405588103,0.7183110841734754,1.627005603787257,1.1726583439803662,1.3874506689343986,0.784540789194847,0.9643983860518179,0.8135028018936284,0.8971618913896166,1.1028381086103836,1.0707891772777063,92
development,EMU00069983,RF on,50.0,4.011000156402588,1.6761749691148449,1.304144736222172,1.0309533922953855,0.8486447314036334,0.6703652277706075,1.693627566494792,1.1819963971326997,1.4328534085239149,0.8189264427761436,0.967067918563738,0.846813783247396,0.9170537830385666,1.0829462169614334,1.061527345514449,92
