draw,shifted_child_mse
616,0.06134669354869485
617,0.060489626078649106
618,0.06080283480970267
619,0.06143965731743715
620,0.061128641905792744
621,0.06227550441694969
622,0.061213395502467016
623,0.06152914461166324
624,0.060729183681822695
625,0.06085612280708702
626,0.061259029541724255
627,0.061321170260432295
628,0.0613335776060107
629,0.061213395502467016
630,0.06141685562307787
631,0.06134623078737712
632,0.06143965731743715
633,0.06149233001221935
634,0.06118371740247808
635,0.06130710857226292
636,0.06083731682200788
637,0.06092993811671152
638,0.06198290075382718
639,0.061468638920219115
640,0.061103660486271916
641,0.06117137681891118
642,0.06036806519671009
643,0.06134669354869485
644,0.06147359321238041
645,0.06098501361339684
646,0.06134623078737712
647,0.06112498867055127
648,0.06115257083383204
649,0.06181300451470852
650,0.06134623078737712
651,0.061041519767563876
652,0.061054826596168246
653,0.061128641905792744
654,0.0615314533065877
655,0.06134623078737712
656,0.06118371740247808
657,0.0608605267649686
658,0.062036696852677944
659,0.06016936140762886
660,0.06075596558186198
661,0.06130710857226292
662,0.06133274951750646
663,0.06099830192238492
664,0.0618233202591143
665,0.06130710857226292
666,0.06101976788497627
667,0.06080268613773723
668,0.06134623078737712
669,0.061259029541724255
670,0.061420508858319345
671,0.06181795880686981
672,0.06134623078737712
673,0.060538455807701605
674,0.060729183681822695
675,0.061661947560519015
676,0.06078079214822455
677,0.060729183681822695
678,0.06198363746442309
679,0.061670400519193244
680,0.06138348785882794
681,0.06143464320109017
682,0.06096421648569344
683,0.061331786652702835
684,0.06138348785882794
685,0.061818365966953004
686,0.06141190133091658
687,0.061321170260432295
688,0.06029092228956787
689,0.06134623078737712
690,0.06096421648569344
691,0.061041519767563876
692,0.0609662076283177
693,0.06085612280708702
694,0.06098302247077258
695,0.06087179007760816
696,0.06117137681891118
697,0.061331786652702835
698,0.06147558435500468
699,0.06020380503679725
700,0.06176612769026271
701,0.06098501361339684
702,0.06143965731743715
703,0.061818365966953004
704,0.06077653873901441
705,0.06134669354869485
706,0.06098302247077258
707,0.06118172625985381
708,0.061321170260432295
709,0.06130858208018285
710,0.061331786652702835
711,0.0611847840697467
712,0.06118371740247808
713,0.06087179007760816
714,0.060654977857075396
715,0.06172656997780245
716,0.06134623078737712
717,0.061620490266376005
718,0.06154594220208956
719,0.0616254445585373
720,0.0613335776060107
721,0.06118172625985381
722,0.06104287824222728
723,0.06198290075382718
724,0.0617178179369927
725,0.06118172625985381
726,0.06115257083383204
727,0.061721555861455474
728,0.061550896494250856
729,0.06138348785882794
730,0.06141555456615805
731,0.06134623078737712
732,0.06108974747006798
733,0.06134623078737712
734,0.0613335776060107
735,0.06108974747006798
736,0.06101976788497627
737,0.06143464320109017
738,0.06181300451470852
739,0.06141190133091658
740,0.061550896494250856
741,0.0609074788963909
742,0.061103660486271916
743,0.0608605267649686
744,0.06131206286442421
745,0.06134623078737712
746,0.0605853250355423
747,0.060489626078649106
748,0.06167535481135454
749,0.06174482990015134
750,0.06134623078737712
751,0.06118172625985381
752,0.06113487381692947
753,0.06147352402714021
754,0.06181795880686981
755,0.06118371740247808
756,0.06117137681891118
757,0.0615314533065877
758,0.06082149212281637
759,0.061818365966953004
760,0.06154612611107011
761,0.06065993214923669
762,0.06075596558186198
763,0.061711977467761706
764,0.06147063006284338
765,0.06172651015361677
766,0.061232201487546156
767,0.061468638920219115
768,0.06134623078737712
769,0.061670400519193244
770,0.06134669354869485
771,0.061711977467761706
772,0.061550896494250856
773,0.06143965731743715
774,0.061721555861455474
775,0.0617178179369927
776,0.060846170203256306
777,0.06117137681891118
778,0.0615314533065877
779,0.06141190133091658
780,0.061722772229153997
781,0.06167535481135454
782,0.06104287824222728
783,0.06075596558186198
784,0.06147359321238041
785,0.061222147543276775
786,0.061321170260432295
787,0.06176612769026271
788,0.061711977467761706
789,0.0617178179369927
790,0.06154612611107011
791,0.06113487381692947
792,0.06134623078737712
793,0.06075596558186198
794,0.06104287824222728
795,0.06098302247077258
796,0.060729183681822695
797,0.06147352402714021
798,0.06029092228956787
799,0.061711977467761706
800,0.06092628488147004
801,0.061620490266376005
802,0.06181795880686981
803,0.06173152426996375
804,0.061550896494250856
805,0.06134669354869485
806,0.06060413102062144
807,0.06077653873901441
808,0.06085612280708702
809,0.062270550124788396
810,0.06134623078737712
811,0.061977946461665885
812,0.0608605267649686
813,0.06134623078737712
814,0.06141190133091658
815,0.061259029541724255
816,0.061259029541724255
817,0.0605853250355423
818,0.0618233202591143
819,0.06117137681891118
820,0.061041519767563876
821,0.0616254445585373
822,0.06091113213163238
823,0.0609662076283177
824,0.06092993811671152
825,0.06131206286442421
826,0.06198363746442309
827,0.0613335776060107
828,0.06134173925653355
829,0.061661947560519015
830,0.06141685562307787
831,0.06111606783185033
832,0.06154612611107011
833,0.06172656997780245
834,0.06112498867055127
835,0.061128641905792744
836,0.061259029541724255
837,0.0608605267649686
838,0.061217133426929804
839,0.06051451055607413
840,0.06134623078737712
841,0.061430905276627396
842,0.06096421648569344
843,0.060489626078649106
844,0.06104287824222728
845,0.06080283480970267
846,0.060827364218177166
847,0.06134669354869485
848,0.06134623078737712
849,0.061613037212958896
850,0.06020380503679725
851,0.06103857387005541
852,0.06098501361339684
853,0.0608605267649686
854,0.061128641905792744
855,0.061977946461665885
856,0.0611847840697467
857,0.06141685562307787
858,0.06128521458275023
859,0.0613335776060107
860,0.06169103380130058
861,0.0608605267649686
862,0.06134623078737712
863,0.061222147543276775
864,0.06131206286442421
865,0.06112498867055127
866,0.06123727765913664
867,0.061054826596168246
868,0.06176612769026271
869,0.06134623078737712
870,0.061290168874911524
871,0.06091113213163238
872,0.06147063006284338
873,0.06143965731743715
874,0.060654977857075396
875,0.06027211630448873
876,0.06143965731743715
877,0.061661947560519015
878,0.06154612611107011
879,0.061468638920219115
880,0.060654280303447786
881,0.06147352402714021
882,0.061420508858319345
883,0.06078079214822455
884,0.060557261792780745
885,0.06134623078737712
886,0.060673086288526926
887,0.06181300451470852
888,0.06091113213163238
889,0.06134623078737712
890,0.06077653873901441
891,0.06108974747006798
892,0.06143464320109017
893,0.06102019591189761
894,0.06077653873901441
895,0.0611847840697467
896,0.06111606783185033
897,0.06134623078737712
898,0.061722772229153997
899,0.061213395502467016
900,0.06115257083383204
901,0.06051451055607413
902,0.06051451055607413
903,0.060846170203256306
904,0.0611847840697467
905,0.060729183681822695
906,0.06147352402714021
907,0.06085612280708702
908,0.06198363746442309
909,0.06133674094486413
910,0.06134623078737712
911,0.0618233202591143
912,0.0615314533065877
913,0.06104287824222728
914,0.0616254445585373
915,0.06147063006284338
916,0.06172656997780245
917,0.061259029541724255
918,0.06113487381692947
919,0.061977946461665885
920,0.060729183681822695
921,0.06128521458275023
922,0.06096421648569344
923,0.06134623078737712
924,0.06120755503323602
925,0.0611847840697467
926,0.061620490266376005
927,0.06077653873901441
928,0.06138348785882794
929,0.06141555456615805
930,0.06117137681891118
931,0.06128521458275023
932,0.061217133426929804
933,0.06016936140762886
934,0.06115870273797346
935,0.06134623078737712
936,0.0609074788963909
937,0.060654280303447786
938,0.06092993811671152
939,0.06172651015361677
940,0.061716931759923
941,0.0613335776060107
942,0.06134173925653355
943,0.06104487399233753
944,0.06154612611107011
945,0.06098302247077258
946,0.06029092228956787
947,0.06075596558186198
948,0.06075596558186198
949,0.06099830192238492
950,0.06173152426996375
951,0.06134623078737712
952,0.06104487399233753
953,0.06131206286442421
954,0.06147063006284338
955,0.06133674094486413
956,0.061370080607992414
957,0.061721555861455474
958,0.06134669354869485
959,0.06091113213163238
960,0.06134623078737712
961,0.06165699326835772
962,0.06134623078737712
963,0.061235939412008944
964,0.06098302247077258
965,0.06115257083383204
966,0.06118371740247808
967,0.062270550124788396
968,0.0615314533065877
969,0.06147359321238041
970,0.06101976788497627
971,0.061818365966953004
972,0.06099830192238492
973,0.06101976788497627
974,0.0615314533065877
975,0.06134623078737712
976,0.06078149303117571
977,0.06173152426996375
978,0.0616254445585373
979,0.0608605267649686
980,0.06131394353242732
981,0.061818365966953004
982,0.06080283480970267
983,0.06133674094486413
984,0.061716931759923
985,0.061235939412008944
986,0.061524190319501945
987,0.061977946461665885
988,0.06134623078737712
989,0.061217133426929804
990,0.06134669354869485
991,0.061370080607992414
992,0.06152609185434321
993,0.061524190319501945
994,0.06149233001221935
995,0.061711977467761706
996,0.061213395502467016
997,0.06036806519671009
998,0.0611847840697467
999,0.06178493367534185
