partition,Name,fluid,direction,persistence,time_s,lead_s,lead_child_horizons,inside_event_window
diagnostic,250820c,S4,reverse,1,0.514,0.8340000000000001,17.02040816326531,False
diagnostic,250820c,S4,reverse,1,0.549,0.799,16.306122448979593,False
diagnostic,250820c,S4,reverse,1,0.569,0.7790000000000001,15.897959183673471,False
diagnostic,250820c,S4,reverse,1,0.584,0.7640000000000001,15.59183673469388,False
diagnostic,250820c,S4,reverse,1,0.599,0.7490000000000001,15.285714285714288,False
diagnostic,250820c,S4,reverse,1,0.659,0.6890000000000001,14.06122448979592,False
diagnostic,250820c,S4,reverse,1,0.669,0.679,13.857142857142858,False
diagnostic,250820c,S4,reverse,1,0.684,0.664,13.551020408163266,False
diagnostic,250820c,S4,reverse,1,0.724,0.6240000000000001,12.734693877551022,False
diagnostic,250820c,S4,reverse,1,0.734,0.6140000000000001,12.53061224489796,False
diagnostic,250820c,S4,reverse,1,0.754,0.5940000000000001,12.122448979591836,False
diagnostic,250820c,S4,reverse,1,0.804,0.544,11.10204081632653,False
diagnostic,250820c,S4,reverse,1,0.819,0.5290000000000001,10.79591836734694,False
diagnostic,250820c,S4,reverse,1,0.874,0.4740000000000001,9.673469387755103,False
diagnostic,250820c,S4,reverse,1,0.884,0.4640000000000001,9.469387755102042,False
diagnostic,250820c,S4,reverse,1,0.894,0.454,9.26530612244898,False
diagnostic,250820c,S4,reverse,1,0.914,0.434,8.857142857142856,False
diagnostic,250820c,S4,reverse,1,0.934,0.414,8.448979591836734,False
diagnostic,250820c,S4,reverse,1,0.999,0.3490000000000001,7.122448979591838,False
diagnostic,250820c,S4,reverse,1,1.009,0.3390000000000002,6.918367346938779,False
diagnostic,250820c,S4,reverse,1,1.034,0.314,6.408163265306122,False
diagnostic,250820c,S4,reverse,1,1.064,0.284,5.795918367346938,False
diagnostic,250820c,S4,reverse,1,1.084,0.264,5.387755102040816,False
diagnostic,250820c,S4,reverse,1,1.239,0.1089999999999999,2.224489795918365,False
diagnostic,250820c,S4,reverse,1,1.344,0.004,0.0816326530612244,True
diagnostic,250820d,S4,reverse,1,0.106,1.285,26.22448979591837,False
diagnostic,250820d,S4,reverse,1,0.116,1.275,26.020408163265305,False
diagnostic,250820d,S4,reverse,1,0.146,1.245,25.40816326530612,False
diagnostic,250820d,S4,reverse,1,0.171,1.22,24.897959183673468,False
diagnostic,250820d,S4,reverse,1,0.216,1.175,23.97959183673469,False
diagnostic,250820d,S4,reverse,1,0.251,1.14,23.265306122448976,False
diagnostic,250820d,S4,reverse,1,0.286,1.105,22.551020408163264,False
diagnostic,250820d,S4,reverse,1,0.306,1.085,22.142857142857142,False
diagnostic,250820d,S4,reverse,1,0.316,1.075,21.93877551020408,False
diagnostic,250820d,S4,reverse,1,0.341,1.05,21.428571428571427,False
diagnostic,250820d,S4,reverse,1,0.361,1.03,21.020408163265305,False
diagnostic,250820d,S4,reverse,1,0.376,1.015,20.71428571428571,False
diagnostic,250820d,S4,reverse,1,0.401,0.99,20.20408163265306,False
diagnostic,250820d,S4,reverse,1,0.416,0.975,19.897959183673468,False
diagnostic,250820d,S4,reverse,1,0.441,0.95,19.387755102040813,False
diagnostic,250820d,S4,reverse,1,0.471,0.92,18.775510204081638,False
diagnostic,250820d,S4,reverse,1,0.486,0.905,18.46938775510204,False
diagnostic,250820d,S4,reverse,1,0.496,0.895,18.26530612244898,False
diagnostic,250820d,S4,reverse,1,0.546,0.845,17.24489795918367,False
diagnostic,250820d,S4,reverse,1,0.571,0.8200000000000001,16.73469387755102,False
diagnostic,250820d,S4,reverse,1,0.581,0.81,16.53061224489796,False
diagnostic,250820d,S4,reverse,1,0.616,0.775,15.816326530612244,False
diagnostic,250820d,S4,reverse,1,0.661,0.73,14.897959183673468,False
diagnostic,250820d,S4,reverse,1,0.741,0.65,13.26530612244898,False
diagnostic,250820d,S4,reverse,1,0.751,0.64,13.06122448979592,False
diagnostic,250820d,S4,reverse,1,0.766,0.625,12.755102040816324,False
diagnostic,250820d,S4,reverse,1,0.801,0.59,12.040816326530612,False
diagnostic,250820d,S4,reverse,1,0.846,0.545,11.122448979591836,False
diagnostic,250820d,S4,reverse,1,0.871,0.52,10.612244897959185,False
diagnostic,250820d,S4,reverse,1,0.936,0.4549999999999999,9.285714285714285,False
diagnostic,250820d,S4,reverse,1,0.946,0.445,9.081632653061224,False
diagnostic,250820d,S4,reverse,1,0.971,0.42,8.571428571428571,False
diagnostic,250820d,S4,reverse,1,0.991,0.4,8.16326530612245,False
diagnostic,250820d,S4,reverse,1,1.081,0.31,6.326530612244897,False
diagnostic,250820d,S4,reverse,1,1.126,0.2650000000000001,5.408163265306125,False
diagnostic,250820d,S4,reverse,1,1.166,0.2250000000000001,4.591836734693879,False
diagnostic,250820d,S4,reverse,1,1.201,0.1899999999999999,3.877551020408161,False
diagnostic,250820d,S4,reverse,1,1.241,0.1499999999999999,3.0612244897959164,False
diagnostic,250820d,S4,reverse,1,1.281,0.1100000000000001,2.2448979591836755,False
diagnostic,250820d,S4,reverse,1,1.361,0.03,0.6122448979591836,True
diagnostic,250820e,S4,reverse,1,0.16,1.193,21.69090909090909,False
diagnostic,250820e,S4,reverse,1,0.25,1.103,20.05454545454545,False
diagnostic,250820e,S4,reverse,1,0.315,1.038,18.872727272727275,False
diagnostic,250820e,S4,reverse,1,0.345,1.008,18.327272727272728,False
diagnostic,250820e,S4,reverse,1,0.355,0.998,18.145454545454545,False
diagnostic,250820e,S4,reverse,1,0.37,0.983,17.87272727272727,False
diagnostic,250820e,S4,reverse,1,0.41,0.943,17.145454545454545,False
diagnostic,250820e,S4,reverse,1,0.42,0.933,16.963636363636365,False
diagnostic,250820e,S4,reverse,1,0.435,0.918,16.69090909090909,False
diagnostic,250820e,S4,reverse,1,0.475,0.878,15.963636363636365,False
diagnostic,250820e,S4,reverse,1,0.485,0.868,15.78181818181818,False
diagnostic,250820e,S4,reverse,1,0.5,0.853,15.509090909090908,False
diagnostic,250820e,S4,reverse,1,0.515,0.838,15.236363636363636,False
diagnostic,250820e,S4,reverse,1,0.535,0.818,14.872727272727271,False
diagnostic,250820e,S4,reverse,1,0.57,0.783,14.236363636363636,False
diagnostic,250820e,S4,reverse,1,0.585,0.768,13.963636363636365,False
diagnostic,250820e,S4,reverse,1,0.61,0.743,13.50909090909091,False
diagnostic,250820e,S4,reverse,1,0.655,0.698,12.69090909090909,False
diagnostic,250820e,S4,reverse,1,0.675,0.6779999999999999,12.327272727272726,False
diagnostic,250820e,S4,reverse,1,0.685,0.6679999999999999,12.145454545454545,False
diagnostic,250820e,S4,reverse,1,0.71,0.643,11.690909090909091,False
diagnostic,250820e,S4,reverse,1,0.745,0.608,11.054545454545456,False
diagnostic,250820e,S4,reverse,1,0.765,0.588,10.69090909090909,False
diagnostic,250820e,S4,reverse,1,0.8,0.5529999999999999,10.054545454545451,False
diagnostic,250820e,S4,reverse,1,1.035,0.318,5.781818181818182,False
diagnostic,250820e,S4,reverse,1,1.05,0.3029999999999999,5.509090909090907,False
diagnostic,250820e,S4,reverse,1,1.06,0.2929999999999999,5.327272727272726,False
diagnostic,250820e,S4,reverse,1,1.09,0.2629999999999999,4.78181818181818,False
diagnostic,250820e,S4,reverse,1,1.11,0.2429999999999998,4.418181818181814,False
diagnostic,250820e,S4,reverse,1,1.175,0.1779999999999999,3.2363636363636346,False
diagnostic,250820e,S4,reverse,1,1.21,0.143,2.6,False
diagnostic,250820e,S4,reverse,1,1.235,0.1179999999999998,2.145454545454542,False
diagnostic,250820e,S4,reverse,1,1.25,0.1029999999999999,1.8727272727272708,False
diagnostic,250820e,S4,reverse,1,1.275,0.078,1.4181818181818182,False
diagnostic,250820e,S4,reverse,1,1.335,0.018,0.3272727272727272,True
diagnostic,250820f,S4,reverse,1,0.149,1.202,21.087719298245613,False
diagnostic,250820f,S4,reverse,1,0.239,1.112,19.50877192982456,False
diagnostic,250820f,S4,reverse,1,0.289,1.062,18.63157894736842,False
diagnostic,250820f,S4,reverse,1,0.329,1.022,17.929824561403507,False
diagnostic,250820f,S4,reverse,1,0.339,1.012,17.75438596491228,False
diagnostic,250820f,S4,reverse,1,0.379,0.972,17.052631578947366,False
diagnostic,250820f,S4,reverse,1,0.414,0.937,16.438596491228072,False
diagnostic,250820f,S4,reverse,1,0.459,0.8919999999999999,15.64912280701754,False
diagnostic,250820f,S4,reverse,1,0.489,0.862,15.12280701754386,False
diagnostic,250820f,S4,reverse,1,0.504,0.847,14.859649122807015,False
diagnostic,250820f,S4,reverse,1,0.529,0.822,14.421052631578949,False
diagnostic,250820f,S4,reverse,1,0.549,0.8019999999999999,14.07017543859649,False
diagnostic,250820f,S4,reverse,1,0.569,0.782,13.719298245614034,False
diagnostic,250820f,S4,reverse,1,0.579,0.772,13.543859649122806,False
diagnostic,250820f,S4,reverse,1,0.609,0.742,13.017543859649122,False
diagnostic,250820f,S4,reverse,1,0.629,0.722,12.666666666666666,False
diagnostic,250820f,S4,reverse,1,0.644,0.707,12.403508771929824,False
diagnostic,250820f,S4,reverse,1,0.699,0.652,11.43859649122807,False
diagnostic,250820f,S4,reverse,1,0.719,0.632,11.087719298245611,False
diagnostic,250820f,S4,reverse,1,0.734,0.617,10.824561403508772,False
diagnostic,250820f,S4,reverse,1,0.764,0.587,10.298245614035087,False
diagnostic,250820f,S4,reverse,1,0.784,0.567,9.94736842105263,False
diagnostic,250820f,S4,reverse,1,0.814,0.537,9.421052631578949,False
diagnostic,250820f,S4,reverse,1,0.824,0.527,9.24561403508772,False
diagnostic,250820f,S4,reverse,1,0.849,0.502,8.807017543859649,False
diagnostic,250820f,S4,reverse,1,0.909,0.4419999999999999,7.754385964912278,False
diagnostic,250820f,S4,reverse,1,0.949,0.402,7.052631578947369,False
diagnostic,250820f,S4,reverse,1,0.989,0.362,6.350877192982456,False
diagnostic,250820f,S4,reverse,1,1.12,0.2309999999999998,4.052631578947365,False
diagnostic,250820f,S4,reverse,1,1.18,0.171,3.0,False
diagnostic,250820f,S4,reverse,1,1.2,0.151,2.649122807017544,False
diagnostic,250820f,S4,reverse,1,1.245,0.1059999999999998,1.859649122807014,False
diagnostic,250820f,S4,reverse,1,1.275,0.076,1.3333333333333333,False
diagnostic,250820f,S4,reverse,1,1.34,0.0109999999999998,0.1929824561403473,True
diagnostic,250820g,S4,reverse,1,0.155,0.936,17.01818181818182,False
diagnostic,250820g,S4,reverse,1,0.185,0.906,16.472727272727273,False
diagnostic,250820g,S4,reverse,1,0.23,0.861,15.654545454545454,False
diagnostic,250820g,S4,reverse,1,0.24,0.851,15.472727272727273,False
diagnostic,250820g,S4,reverse,1,0.28,0.8109999999999999,14.745454545454544,False
diagnostic,250820g,S4,reverse,1,0.32,0.7709999999999999,14.018181818181816,False
diagnostic,250820g,S4,reverse,1,0.375,0.716,13.018181818181818,False
diagnostic,250820g,S4,reverse,1,0.41,0.681,12.381818181818184,False
diagnostic,250820g,S4,reverse,1,0.44,0.651,11.836363636363636,False
diagnostic,250820g,S4,reverse,1,0.485,0.606,11.018181818181818,False
diagnostic,250820g,S4,reverse,1,0.52,0.571,10.38181818181818,False
diagnostic,250820g,S4,reverse,1,0.535,0.5559999999999999,10.109090909090908,False
diagnostic,250820g,S4,reverse,1,0.56,0.5309999999999999,9.654545454545453,False
diagnostic,250820g,S4,reverse,1,0.585,0.506,9.2,False
diagnostic,250820g,S4,reverse,1,0.61,0.481,8.745454545454544,False
diagnostic,250820g,S4,reverse,1,0.62,0.471,8.563636363636363,False
diagnostic,250820g,S4,reverse,1,0.675,0.4159999999999999,7.563636363636363,False
diagnostic,250820g,S4,reverse,1,0.705,0.386,7.0181818181818185,False
diagnostic,250820g,S4,reverse,1,0.82,0.271,4.927272727272728,False
diagnostic,250820g,S4,reverse,1,0.885,0.2059999999999999,3.745454545454544,False
diagnostic,250820g,S4,reverse,1,0.915,0.1759999999999999,3.1999999999999984,False
diagnostic,250820g,S4,reverse,1,0.96,0.131,2.381818181818182,False
diagnostic,250820g,S4,reverse,1,1.021,0.07,1.272727272727273,False
diagnostic,250820h,S4,reverse,1,0.144,0.917,16.087719298245613,False
diagnostic,250820h,S4,reverse,1,0.174,0.887,15.56140350877193,False
diagnostic,250820h,S4,reverse,1,0.209,0.852,14.94736842105263,False
diagnostic,250820h,S4,reverse,1,0.254,0.8069999999999999,14.157894736842104,False
diagnostic,250820h,S4,reverse,1,0.299,0.762,13.36842105263158,False
diagnostic,250820h,S4,reverse,1,0.339,0.722,12.666666666666666,False
diagnostic,250820h,S4,reverse,1,0.349,0.712,12.491228070175438,False
diagnostic,250820h,S4,reverse,1,0.359,0.702,12.315789473684209,False
diagnostic,250820h,S4,reverse,1,0.394,0.6669999999999999,11.701754385964913,False
diagnostic,250820h,S4,reverse,1,0.429,0.6319999999999999,11.087719298245611,False
diagnostic,250820h,S4,reverse,1,0.454,0.607,10.649122807017545,False
diagnostic,250820h,S4,reverse,1,0.484,0.577,10.122807017543858,False
diagnostic,250820h,S4,reverse,1,0.499,0.5619999999999999,9.859649122807015,False
diagnostic,250820h,S4,reverse,1,0.524,0.5369999999999999,9.421052631578943,False
diagnostic,250820h,S4,reverse,1,0.549,0.5119999999999999,8.982456140350875,False
diagnostic,250820h,S4,reverse,1,0.599,0.4619999999999999,8.105263157894735,False
diagnostic,250820h,S4,reverse,1,0.664,0.3969999999999999,6.9649122807017525,False
diagnostic,250820h,S4,reverse,1,0.674,0.3869999999999999,6.789473684210524,False
diagnostic,250820h,S4,reverse,1,0.689,0.372,6.526315789473684,False
diagnostic,250820h,S4,reverse,1,0.709,0.352,6.175438596491228,False
diagnostic,250820h,S4,reverse,1,0.769,0.2919999999999999,5.122807017543858,False
diagnostic,250820h,S4,reverse,1,0.819,0.242,4.245614035087719,False
diagnostic,250820h,S4,reverse,1,0.929,0.1319999999999999,2.3157894736842084,False
diagnostic,250820h,S4,reverse,1,0.979,0.0819999999999999,1.4385964912280684,False
diagnostic,250820h,S4,reverse,1,1.044,0.0169999999999999,0.298245614035086,True
diagnostic,250820h,S4,reverse,1,1.054,0.0069999999999998,0.1228070175438561,True
diagnostic,250820i,S4,reverse,1,0.18,0.6759999999999999,12.29090909090909,False
diagnostic,250820i,S4,reverse,1,0.24,0.616,11.2,False
diagnostic,250820i,S4,reverse,1,0.275,0.581,10.563636363636364,False
diagnostic,250820i,S4,reverse,1,0.33,0.526,9.563636363636364,False
diagnostic,250820i,S4,reverse,1,0.355,0.501,9.10909090909091,False
diagnostic,250820i,S4,reverse,1,0.405,0.4509999999999999,8.199999999999998,False
diagnostic,250820i,S4,reverse,1,0.42,0.436,7.927272727272727,False
diagnostic,250820i,S4,reverse,1,0.435,0.421,7.654545454545454,False
diagnostic,250820i,S4,reverse,1,0.535,0.3209999999999999,5.836363636363634,False
diagnostic,250820i,S4,reverse,1,0.59,0.266,4.836363636363637,False
diagnostic,250820i,S4,reverse,1,0.64,0.2159999999999999,3.927272727272725,False
diagnostic,250820i,S4,reverse,1,0.73,0.126,2.290909090909091,False
diagnostic,250820i,S4,reverse,1,0.75,0.1059999999999999,1.9272727272727253,False
diagnostic,250820i,S4,reverse,1,0.79,0.0659999999999999,1.1999999999999982,False
diagnostic,250820j,S4,reverse,1,0.14,0.836,15.2,False
diagnostic,250820j,S4,reverse,1,0.16,0.816,14.836363636363636,False
diagnostic,250820j,S4,reverse,1,0.19,0.786,14.290909090909093,False
diagnostic,250820j,S4,reverse,1,0.2,0.776,14.10909090909091,False
diagnostic,250820j,S4,reverse,1,0.23,0.746,13.563636363636364,False
diagnostic,250820j,S4,reverse,1,0.245,0.731,13.290909090909093,False
diagnostic,250820j,S4,reverse,1,0.275,0.701,12.745454545454544,False
diagnostic,250820j,S4,reverse,1,0.305,0.671,12.2,False
diagnostic,250820j,S4,reverse,1,0.315,0.661,12.01818181818182,False
diagnostic,250820j,S4,reverse,1,0.345,0.631,11.472727272727273,False
diagnostic,250820j,S4,reverse,1,0.365,0.611,11.10909090909091,False
diagnostic,250820j,S4,reverse,1,0.4,0.576,10.472727272727273,False
diagnostic,250820j,S4,reverse,1,0.47,0.506,9.2,False
diagnostic,250820j,S4,reverse,1,0.51,0.4659999999999999,8.47272727272727,False
diagnostic,250820j,S4,reverse,1,0.53,0.4459999999999999,8.109090909090908,False
diagnostic,250820j,S4,reverse,1,0.55,0.4259999999999999,7.745454545454543,False
diagnostic,250820j,S4,reverse,1,0.565,0.411,7.472727272727273,False
diagnostic,250820j,S4,reverse,1,0.638,0.3379999999999999,6.145454545454544,False
diagnostic,250820j,S4,reverse,1,0.723,0.253,4.6,False
diagnostic,250820j,S4,reverse,1,0.798,0.1779999999999999,3.2363636363636346,False
diagnostic,250820j,S4,reverse,1,0.838,0.138,2.5090909090909093,False
diagnostic,250820j,S4,reverse,1,0.848,0.128,2.327272727272727,False
diagnostic,250820j,S4,reverse,1,0.903,0.0729999999999999,1.3272727272727254,False
diagnostic,250820j,S4,reverse,1,0.933,0.0429999999999999,0.78181818181818,True
diagnostic,250820j,S4,reverse,1,0.948,0.028,0.5090909090909091,True
diagnostic,250820j,S4,reverse,1,0.973,0.003,0.0545454545454545,True
diagnostic,250820k,S4,reverse,1,0.158,0.648,11.78181818181818,False
diagnostic,250820k,S4,reverse,1,0.188,0.6180000000000001,11.236363636363638,False
diagnostic,250820k,S4,reverse,1,0.218,0.5880000000000001,10.690909090909091,False
diagnostic,250820k,S4,reverse,1,0.238,0.5680000000000001,10.327272727272728,False
diagnostic,250820k,S4,reverse,1,0.253,0.553,10.054545454545456,False
diagnostic,250820k,S4,reverse,1,0.263,0.543,9.872727272727271,False
diagnostic,250820k,S4,reverse,1,0.283,0.5230000000000001,9.509090909090911,False
diagnostic,250820k,S4,reverse,1,0.293,0.5130000000000001,9.32727272727273,False
diagnostic,250820k,S4,reverse,1,0.313,0.493,8.963636363636363,False
diagnostic,250820k,S4,reverse,1,0.343,0.463,8.418181818181818,False
diagnostic,250820k,S4,reverse,1,0.358,0.448,8.145454545454546,False
diagnostic,250820k,S4,reverse,1,0.383,0.423,7.69090909090909,False
diagnostic,250820k,S4,reverse,1,0.413,0.393,7.1454545454545455,False
diagnostic,250820k,S4,reverse,1,0.506,0.3,5.454545454545454,False
diagnostic,250820k,S4,reverse,1,0.531,0.275,5.0,False
diagnostic,250820k,S4,reverse,1,0.579,0.2270000000000001,4.127272727272729,False
diagnostic,250820k,S4,reverse,1,0.629,0.177,3.218181818181818,False
diagnostic,250820k,S4,reverse,1,0.659,0.147,2.6727272727272724,False
diagnostic,250820k,S4,reverse,1,0.679,0.127,2.309090909090909,False
diagnostic,250820k,S4,reverse,1,0.709,0.097,1.7636363636363637,False
diagnostic,250820k,S4,reverse,1,0.749,0.057,1.0363636363636364,False
diagnostic,250820k,S4,reverse,1,0.774,0.032,0.5818181818181818,True
diagnostic,250820k,S4,reverse,1,0.804,0.002,0.0363636363636363,True
diagnostic,250820l,S4,reverse,1,0.138,0.674,12.254545454545456,False
diagnostic,250820l,S4,reverse,1,0.153,0.659,11.981818181818182,False
diagnostic,250820l,S4,reverse,1,0.198,0.6140000000000001,11.163636363636366,False
diagnostic,250820l,S4,reverse,1,0.233,0.5790000000000001,10.52727272727273,False
diagnostic,250820l,S4,reverse,1,0.283,0.5290000000000001,9.61818181818182,False
diagnostic,250820l,S4,reverse,1,0.293,0.5190000000000001,9.43636363636364,False
diagnostic,250820l,S4,reverse,1,0.308,0.504,9.163636363636364,False
diagnostic,250820l,S4,reverse,1,0.318,0.494,8.981818181818182,False
diagnostic,250820l,S4,reverse,1,0.338,0.474,8.618181818181817,False
diagnostic,250820l,S4,reverse,1,0.363,0.449,8.163636363636364,False
diagnostic,250820l,S4,reverse,1,0.406,0.406,7.381818181818183,False
diagnostic,250820l,S4,reverse,1,0.416,0.3960000000000001,7.200000000000001,False
diagnostic,250820l,S4,reverse,1,0.531,0.281,5.109090909090909,False
diagnostic,250820l,S4,reverse,1,0.541,0.271,4.927272727272728,False
diagnostic,250820l,S4,reverse,1,0.556,0.256,4.654545454545454,False
diagnostic,250820l,S4,reverse,1,0.624,0.188,3.418181818181818,False
diagnostic,250820l,S4,reverse,1,0.634,0.178,3.2363636363636363,False
diagnostic,250820l,S4,reverse,1,0.669,0.143,2.6,False
diagnostic,250820l,S4,reverse,1,0.694,0.1180000000000001,2.1454545454545477,False
diagnostic,250820l,S4,reverse,1,0.779,0.033,0.6,True
diagnostic,250822a,S4,reverse,1,0.178,0.5149999999999999,9.363636363636362,False
diagnostic,250822a,S4,reverse,1,0.193,0.4999999999999999,9.090909090909088,False
diagnostic,250822a,S4,reverse,1,0.203,0.4899999999999999,8.909090909090907,False
diagnostic,250822a,S4,reverse,1,0.213,0.48,8.727272727272727,False
diagnostic,250822a,S4,reverse,1,0.228,0.4649999999999999,8.454545454545453,False
diagnostic,250822a,S4,reverse,1,0.263,0.4299999999999999,7.818181818181816,False
diagnostic,250822a,S4,reverse,1,0.273,0.4199999999999999,7.636363636363634,False
diagnostic,250822a,S4,reverse,1,0.288,0.4049999999999999,7.363636363636362,False
diagnostic,250822a,S4,reverse,1,0.373,0.3199999999999999,5.818181818181817,False
diagnostic,250822a,S4,reverse,1,0.403,0.2899999999999999,5.272727272727272,False
diagnostic,250822a,S4,reverse,1,0.463,0.2299999999999999,4.18181818181818,False
diagnostic,250822a,S4,reverse,1,0.483,0.2099999999999999,3.818181818181817,False
diagnostic,250822a,S4,reverse,1,0.563,0.13,2.363636363636364,False
diagnostic,250822a,S4,reverse,1,0.628,0.0649999999999999,1.18181818181818,False
diagnostic,250822a,S4,reverse,1,0.648,0.0449999999999999,0.8181818181818163,True
diagnostic,250822a,S4,reverse,1,0.658,0.0349999999999999,0.6363636363636346,True
diagnostic,250822b,S4,reverse,1,0.188,0.435,7.909090909090909,False
diagnostic,250822b,S4,reverse,1,0.198,0.425,7.727272727272727,False
diagnostic,250822b,S4,reverse,1,0.223,0.4,7.272727272727273,False
diagnostic,250822b,S4,reverse,1,0.233,0.39,7.090909090909091,False
diagnostic,250822b,S4,reverse,1,0.248,0.375,6.818181818181818,False
diagnostic,250822b,S4,reverse,1,0.278,0.345,6.2727272727272725,False
diagnostic,250822b,S4,reverse,1,0.303,0.32,5.818181818181818,False
diagnostic,250822b,S4,reverse,1,0.328,0.295,5.363636363636363,False
diagnostic,250822b,S4,reverse,1,0.363,0.26,4.727272727272728,False
diagnostic,250822b,S4,reverse,1,0.418,0.205,3.727272727272727,False
diagnostic,250822b,S4,reverse,1,0.433,0.19,3.4545454545454546,False
diagnostic,250822b,S4,reverse,1,0.468,0.1549999999999999,2.818181818181816,False
diagnostic,250822b,S4,reverse,1,0.488,0.135,2.4545454545454546,False
diagnostic,250822b,S4,reverse,1,0.508,0.1149999999999999,2.090909090909089,False
diagnostic,250822b,S4,reverse,1,0.518,0.1049999999999999,1.9090909090909072,False
diagnostic,250822b,S4,reverse,1,0.538,0.0849999999999999,1.5454545454545436,False
diagnostic,250822b,S4,reverse,1,0.613,0.01,0.1818181818181818,True
diagnostic,250822c,S4,reverse,1,0.193,0.448,8.145454545454546,False
diagnostic,250822c,S4,reverse,1,0.203,0.438,7.963636363636364,False
diagnostic,250822c,S4,reverse,1,0.248,0.393,7.1454545454545455,False
diagnostic,250822c,S4,reverse,1,0.263,0.378,6.872727272727273,False
diagnostic,250822c,S4,reverse,1,0.293,0.348,6.327272727272727,False
diagnostic,250822c,S4,reverse,1,0.318,0.323,5.872727272727273,False
diagnostic,250822c,S4,reverse,1,0.358,0.283,5.145454545454545,False
diagnostic,250822c,S4,reverse,1,0.368,0.273,4.963636363636364,False
diagnostic,250822c,S4,reverse,1,0.378,0.263,4.781818181818182,False
diagnostic,250822c,S4,reverse,1,0.393,0.248,4.509090909090909,False
diagnostic,250822c,S4,reverse,1,0.428,0.213,3.872727272727273,False
diagnostic,250822c,S4,reverse,1,0.448,0.193,3.5090909090909093,False
diagnostic,250822c,S4,reverse,1,0.498,0.143,2.6,False
diagnostic,250822c,S4,reverse,1,0.528,0.1129999999999999,2.054545454545453,False
diagnostic,250822c,S4,reverse,1,0.558,0.0829999999999999,1.509090909090907,False
diagnostic,250822c,S4,reverse,1,0.583,0.058,1.054545454545455,False
diagnostic,250822c,S4,reverse,1,0.613,0.028,0.5090909090909091,True
diagnostic,250822e,S4,reverse,1,0.201,0.308,5.811320754716982,False
diagnostic,250822e,S4,reverse,1,0.221,0.288,5.433962264150943,False
diagnostic,250822e,S4,reverse,1,0.241,0.268,5.056603773584906,False
diagnostic,250822e,S4,reverse,1,0.266,0.243,4.584905660377358,False
diagnostic,250822e,S4,reverse,1,0.301,0.208,3.924528301886793,False
diagnostic,250822e,S4,reverse,1,0.311,0.198,3.735849056603774,False
diagnostic,250822e,S4,reverse,1,0.321,0.188,3.547169811320755,False
diagnostic,250822e,S4,reverse,1,0.336,0.173,3.2641509433962264,False
diagnostic,250822e,S4,reverse,1,0.356,0.153,2.8867924528301887,False
diagnostic,250822e,S4,reverse,1,0.376,0.133,2.509433962264151,False
diagnostic,250822e,S4,reverse,1,0.431,0.078,1.4716981132075473,False
diagnostic,250822e,S4,reverse,1,0.486,0.023,0.4339622641509434,True
diagnostic,250822r,S4,reverse,1,0.134,1.124,21.207547169811324,False
diagnostic,250822r,S4,reverse,1,0.174,1.084,20.452830188679247,False
diagnostic,250822r,S4,reverse,1,0.224,1.034,19.50943396226415,False
diagnostic,250822r,S4,reverse,1,0.244,1.014,19.13207547169812,False
diagnostic,250822r,S4,reverse,1,0.274,0.984,18.566037735849054,False
diagnostic,250822r,S4,reverse,1,0.324,0.934,17.622641509433965,False
diagnostic,250822r,S4,reverse,1,0.359,0.899,16.962264150943398,False
diagnostic,250822r,S4,reverse,1,0.404,0.854,16.11320754716981,False
diagnostic,250822r,S4,reverse,1,0.414,0.8440000000000001,15.924528301886795,False
diagnostic,250822r,S4,reverse,1,0.449,0.8089999999999999,15.264150943396226,False
diagnostic,250822r,S4,reverse,1,0.479,0.779,14.69811320754717,False
diagnostic,250822r,S4,reverse,1,0.529,0.729,13.754716981132075,False
diagnostic,250822r,S4,reverse,1,0.539,0.719,13.566037735849056,False
diagnostic,250822r,S4,reverse,1,0.564,0.6940000000000001,13.094339622641511,False
diagnostic,250822r,S4,reverse,1,0.604,0.654,12.339622641509434,False
diagnostic,250822r,S4,reverse,1,0.634,0.624,11.773584905660378,False
diagnostic,250822r,S4,reverse,1,0.644,0.614,11.58490566037736,False
diagnostic,250822r,S4,reverse,1,0.659,0.599,11.30188679245283,False
diagnostic,250822r,S4,reverse,1,0.754,0.504,9.50943396226415,False
diagnostic,250822r,S4,reverse,1,0.874,0.384,7.245283018867925,False
diagnostic,250822r,S4,reverse,1,0.949,0.309,5.830188679245283,False
diagnostic,250822r,S4,reverse,1,0.989,0.269,5.075471698113208,False
diagnostic,250822r,S4,reverse,1,1.039,0.219,4.132075471698113,False
diagnostic,250822r,S4,reverse,1,1.074,0.1839999999999999,3.471698113207545,False
diagnostic,250822r,S4,reverse,1,1.099,0.159,3.0,False
diagnostic,250822r,S4,reverse,1,1.159,0.0989999999999999,1.8679245283018848,False
diagnostic,250822r,S4,reverse,1,1.184,0.074,1.3962264150943395,False
diagnostic,250822r,S4,reverse,1,1.219,0.0389999999999999,0.7358490566037718,True
diagnostic,250822r,S4,reverse,1,1.254,0.004,0.0754716981132075,True
diagnostic,250822s,S4,reverse,1,0.129,0.866,16.339622641509433,False
diagnostic,250822s,S4,reverse,1,0.189,0.806,15.207547169811322,False
diagnostic,250822s,S4,reverse,1,0.214,0.781,14.735849056603774,False
diagnostic,250822s,S4,reverse,1,0.234,0.761,14.358490566037736,False
diagnostic,250822s,S4,reverse,1,0.244,0.751,14.169811320754718,False
