repetition,auc,crossing_concentration,event_hit_rate
493,0.5696754640131713,0.05680705190989226,0.5609756097560976
494,0.5495862444264925,0.05170731707317073,0.4634146341463415
495,0.5798064904436435,0.050930460333006855,0.4634146341463415
496,0.5639414410461873,0.06274509803921569,0.5609756097560976
497,0.6004364557602779,0.05859375,0.573170731707317
498,0.5832481775493055,0.060665362035225046,0.5609756097560976
499,0.5951823923460966,0.06464250734573947,0.5853658536585366
500,0.5656544556138463,0.0682261208576998,0.6097560975609756
501,0.5958515323627722,0.056695992179863146,0.5365853658536586
502,0.5912419593959101,0.06862745098039216,0.6219512195121951
503,0.5730380738258317,0.0575609756097561,0.6097560975609756
504,0.6364330381933034,0.07526881720430108,0.6463414634146342
505,0.5991986595734003,0.0673828125,0.5853658536585366
506,0.5887144028896439,0.0556640625,0.5487804878048781
507,0.5591941968091821,0.05865102639296188,0.5487804878048781
508,0.5663801195832499,0.064453125,0.6219512195121951
509,0.5953928626231892,0.06182531894013739,0.5121951219512195
510,0.5507461839398231,0.05190989226248776,0.524390243902439
511,0.599654633031302,0.06451612903225806,0.573170731707317
512,0.6194994079702536,0.054527750730282376,0.5609756097560976
513,0.5619968873058633,0.0599803343166175,0.5365853658536586
514,0.6013789429872395,0.05968688845401174,0.5365853658536586
515,0.6053729468894696,0.0682261208576998,0.6219512195121951
516,0.568552045330047,0.06457925636007827,0.5853658536585366
517,0.5834826396693669,0.06464250734573947,0.5853658536585366
518,0.5595315369233845,0.0615234375,0.5487804878048781
519,0.6242304258522888,0.057504873294346975,0.6097560975609756
520,0.5847658946462109,0.06158357771260997,0.5365853658536586
521,0.5941258131127566,0.06549364613880743,0.573170731707317
522,0.5408679041760085,0.05847953216374269,0.5487804878048781
523,0.5862806427571626,0.06712062256809338,0.5487804878048781
524,0.5675814368279992,0.06660137120470128,0.6219512195121951
525,0.5691518720685704,0.061704211557296766,0.5487804878048781
526,0.5649824615084353,0.05697445972495088,0.5487804878048781
527,0.6054071386030887,0.06893203883495146,0.6585365853658537
528,0.5844333424772921,0.062317429406037,0.5609756097560976
529,0.6198833878640057,0.06634146341463415,0.6585365853658537
530,0.5936493871910722,0.06060606060606061,0.6097560975609756
531,0.5926814955889469,0.04594330400782014,0.4268292682926829
532,0.6079382632344743,0.06268364348677767,0.6341463414634146
533,0.5773352152082277,0.05691854759568204,0.524390243902439
534,0.5833495704588242,0.05789990186457311,0.5121951219512195
535,0.5936197902168964,0.05014749262536873,0.5121951219512195
536,0.5938047929254545,0.05784313725490196,0.5487804878048781
537,0.6058951704285349,0.06926829268292684,0.6585365853658537
538,0.576464476638367,0.061704211557296766,0.573170731707317
539,0.585601017509784,0.059628543499511244,0.5853658536585366
540,0.628541929015245,0.0576171875,0.5609756097560976
541,0.5851984521193045,0.0684931506849315,0.6219512195121951
542,0.5850123866933334,0.064453125,0.6097560975609756
543,0.5474905065898219,0.0575609756097561,0.573170731707317
544,0.5859639141583641,0.06146341463414634,0.524390243902439
545,0.5938041884304622,0.0712890625,0.6585365853658537
546,0.5627928775220978,0.06372549019607843,0.6097560975609756
547,0.5765880395900408,0.0622568093385214,0.5609756097560976
548,0.5990381047996342,0.06439024390243903,0.6097560975609756
549,0.571480671118188,0.058823529411764705,0.573170731707317
550,0.600857074738686,0.05986261040235525,0.573170731707317
551,0.5691565371921634,0.06758080313418217,0.5853658536585366
552,0.5567429903259414,0.05859375,0.5121951219512195
553,0.5850023062889977,0.060665362035225046,0.5853658536585366
554,0.613609174643162,0.06679764243614932,0.6463414634146342
555,0.5947313577929603,0.0703125,0.6097560975609756
556,0.5664473891321609,0.0599803343166175,0.5487804878048781
557,0.6168693147352641,0.0575609756097561,0.5
558,0.5857432999067708,0.05170731707317073,0.524390243902439
559,0.6048301529121664,0.07233626588465299,0.6585365853658537
560,0.5811120528099827,0.05859375,0.573170731707317
561,0.563595805017405,0.056365403304178816,0.5365853658536586
562,0.5759012188701707,0.05992141453831041,0.6219512195121951
563,0.5885375775911816,0.06758080313418217,0.5609756097560976
564,0.5859914394266128,0.05675146771037182,0.5609756097560976
565,0.5785267001008484,0.061764705882352944,0.524390243902439
566,0.5762902356853692,0.061704211557296766,0.5853658536585366
567,0.5998983307680322,0.06385068762278978,0.6219512195121951
568,0.5901221994852927,0.07309941520467836,0.5975609756097561
569,0.6312429331565258,0.05789990186457311,0.5853658536585366
570,0.5612955103115073,0.05893909626719057,0.524390243902439
571,0.6028394494671252,0.050980392156862744,0.4878048780487805
572,0.5853823148403023,0.05992141453831041,0.5853658536585366
573,0.6081423191143063,0.06329113924050633,0.6219512195121951
574,0.5944939550795058,0.05658536585365854,0.5609756097560976
575,0.5876260085382742,0.05859375,0.5853658536585366
576,0.5822397291792659,0.05675146771037182,0.5365853658536586
577,0.5807571749023622,0.05078125,0.4634146341463415
578,0.5751208635789918,0.06164383561643835,0.5975609756097561
579,0.6150594720254952,0.056640625,0.5365853658536586
580,0.6023591512034114,0.060546875,0.6341463414634146
581,0.6278382800567885,0.07436399217221135,0.6707317073170732
582,0.5942437257097025,0.06647116324535679,0.5609756097560976
583,0.5906241264944408,0.06802721088435375,0.6463414634146342
584,0.6171881632764621,0.06451612903225806,0.6219512195121951
585,0.6095247089124584,0.06568627450980392,0.6341463414634146
586,0.6073037625415775,0.061704211557296766,0.5609756097560976
587,0.5833761603063766,0.06286836935166994,0.573170731707317
588,0.5754914419689406,0.05865102639296188,0.5609756097560976
589,0.5643149090495673,0.048828125,0.4878048780487805
590,0.5991866469855869,0.0624390243902439,0.5487804878048781
591,0.5700275650995859,0.06679764243614932,0.6463414634146342
592,0.5723946098378975,0.060546875,0.573170731707317
593,0.5583372895550784,0.05196078431372549,0.524390243902439
594,0.5870273843815498,0.06666666666666667,0.573170731707317
595,0.5695142137384894,0.060903732809430254,0.5365853658536586
596,0.6162640843362766,0.06372549019607843,0.6219512195121951
597,0.5742360962218177,0.060903732809430254,0.5853658536585366
598,0.6328550241416455,0.06286266924564797,0.5975609756097561
599,0.6001949253319413,0.06072477962781587,0.5853658536585366
600,0.6012884557075877,0.06653620352250489,0.6097560975609756
601,0.5761634741025701,0.06614785992217899,0.5609756097560976
602,0.5377019240332095,0.05577299412915851,0.5609756097560976
603,0.5929675668487071,0.0618860510805501,0.6219512195121951
604,0.5779277638928014,0.06451612903225806,0.6097560975609756
605,0.5770942710461683,0.06679764243614932,0.573170731707317
606,0.5722211614200382,0.07163886162904809,0.573170731707317
607,0.5780922947317869,0.064453125,0.5853658536585366
608,0.5682604506527339,0.05784313725490196,0.5487804878048781
609,0.577379763675476,0.059113300492610835,0.524390243902439
610,0.5509162428176599,0.058881256133464184,0.524390243902439
611,0.556119456158927,0.06274509803921569,0.5487804878048781
612,0.6082634806989333,0.06511175898931001,0.5609756097560976
613,0.5938765692580961,0.05474095796676442,0.5
614,0.5965964999259988,0.06158357771260997,0.5975609756097561
615,0.5623046661684018,0.06842619745845552,0.5975609756097561
616,0.602407985422222,0.05968688845401174,0.5365853658536586
617,0.5859871657648071,0.0550098231827112,0.573170731707317
618,0.5868289393085422,0.06096361848574238,0.5975609756097561
619,0.6219532194709712,0.0673828125,0.5853658536585366
620,0.5955431522905794,0.06489675516224189,0.5853658536585366
621,0.593030396979136,0.057392996108949414,0.5609756097560976
622,0.6208731205027915,0.07017543859649122,0.6951219512195121
623,0.5985666479224228,0.06182531894013739,0.5487804878048781
624,0.5408315035882346,0.06594488188976377,0.573170731707317
625,0.5980495658432199,0.0599803343166175,0.5853658536585366
626,0.5960767407752843,0.07149853085210578,0.5975609756097561
627,0.6129389618587466,0.059113300492610835,0.5487804878048781
628,0.5892638917011153,0.0675146771037182,0.6219512195121951
629,0.5674553907996944,0.05196078431372549,0.524390243902439
630,0.5936476261912574,0.06274509803921569,0.5609756097560976
631,0.5947880246252879,0.0531496062992126,0.524390243902439
632,0.5981821237834537,0.06360078277886497,0.5609756097560976
633,0.5853072721393302,0.05708661417322835,0.5365853658536586
634,0.5928727203237222,0.057729941291585124,0.5609756097560976
635,0.569091759498421,0.0594541910331384,0.5609756097560976
636,0.5834664756319984,0.05767350928641251,0.5487804878048781
637,0.5947310996137223,0.0721951219512195,0.6341463414634146
638,0.6071280397661039,0.0615234375,0.5487804878048781
639,0.5848748628476903,0.04906771344455348,0.45121951219512196
640,0.5617955394234451,0.05767350928641251,0.5365853658536586
641,0.6220938238284703,0.07065750736015702,0.6707317073170732
642,0.5908047328683653,0.0556640625,0.5365853658536586
643,0.588399149353319,0.0632295719844358,0.6097560975609756
644,0.5995088694723778,0.058881256133464184,0.5365853658536586
645,0.55096762281225,0.052011776251226695,0.4634146341463415
646,0.6189480149864431,0.056862745098039215,0.573170731707317
647,0.5681872828274734,0.04775828460038986,0.4634146341463415
648,0.6026702409153365,0.0595703125,0.524390243902439
649,0.5828708611373659,0.06426484907497566,0.573170731707317
650,0.5708134528920279,0.061704211557296766,0.573170731707317
651,0.580887753653088,0.06640625,0.5609756097560976
652,0.6145850832533177,0.07233626588465299,0.6341463414634146
653,0.5925802919712244,0.06640625,0.6463414634146342
654,0.598478717395626,0.06562193927522038,0.6463414634146342
655,0.5636678756851488,0.059230009871668314,0.5121951219512195
656,0.5834192755682018,0.07038123167155426,0.6585365853658537
657,0.5780305312816059,0.06536585365853659,0.573170731707317
658,0.5979921358251902,0.06502463054187192,0.6097560975609756
659,0.6080477558329055,0.06926829268292684,0.6097560975609756
660,0.5426361751491091,0.04803921568627451,0.43902439024390244
661,0.5938572240314028,0.06699029126213592,0.573170731707317
662,0.6062026062709044,0.06293018682399214,0.5975609756097561
663,0.5736450610652798,0.061704211557296766,0.573170731707317
664,0.6066288849230723,0.06640625,0.6463414634146342
665,0.6069026368263649,0.053816046966731895,0.5121951219512195
666,0.606209746427672,0.06048780487804878,0.5365853658536586
667,0.6203239787019801,0.0547945205479452,0.5121951219512195
668,0.6124341029335136,0.06268364348677767,0.524390243902439
669,0.5773374219934958,0.05484818805093046,0.5
670,0.586262566754054,0.06549364613880743,0.5975609756097561
671,0.5878486396764759,0.06712734452122408,0.6707317073170732
672,0.569333228414323,0.06274509803921569,0.6219512195121951
673,0.5430172623569987,0.06432748538011696,0.5365853658536586
674,0.637968102628947,0.07254901960784314,0.6707317073170732
675,0.5745393291311343,0.06048780487804878,0.573170731707317
676,0.577346858055947,0.062317429406037,0.6097560975609756
677,0.5646806210278282,0.059628543499511244,0.5365853658536586
678,0.5943302666016014,0.06764705882352941,0.5975609756097561
679,0.5926439060061797,0.07632093933463796,0.6585365853658537
680,0.5930965919618316,0.059803921568627454,0.5975609756097561
681,0.6403399724549073,0.06366307541625857,0.5853658536585366
682,0.5862316777807128,0.07247796278158668,0.6585365853658537
683,0.611862566353319,0.05731225296442688,0.5365853658536586
684,0.5854349261900806,0.0575609756097561,0.5121951219512195
685,0.5890750976770995,0.056862745098039215,0.524390243902439
686,0.6165489677875425,0.07295719844357977,0.6829268292682927
687,0.6062185870657377,0.06158357771260997,0.6585365853658537
688,0.5456174978740849,0.05680705190989226,0.5487804878048781
689,0.5573693638094224,0.06926829268292684,0.5853658536585366
690,0.5970946302193813,0.064453125,0.6097560975609756
691,0.5941886071704395,0.05571847507331378,0.573170731707317
692,0.5760423957035008,0.052941176470588235,0.5
693,0.5993802857391752,0.06464250734573947,0.5853658536585366
694,0.5678033788772804,0.06140350877192982,0.5975609756097561
695,0.5996147916244955,0.06237816764132553,0.5975609756097561
696,0.6109255458556527,0.07421875,0.6829268292682927
697,0.5661115366510491,0.06366307541625857,0.5365853658536586
698,0.6067561821573044,0.06483300589390963,0.5853658536585366
699,0.6050121643621429,0.06262230919765166,0.6097560975609756
700,0.5992394519620271,0.06158357771260997,0.5609756097560976
701,0.5869878933874767,0.06084396467124632,0.5365853658536586
702,0.5943353984826145,0.07051909892262488,0.6097560975609756
703,0.5710823316039139,0.06451612903225806,0.5853658536585366
704,0.5850641367289022,0.07205452775073028,0.6829268292682927
705,0.5954532056535403,0.06940371456500488,0.6707317073170732
706,0.598067722792976,0.06329113924050633,0.524390243902439
707,0.5861483057640806,0.0594541910331384,0.524390243902439
708,0.6172129325314832,0.07079646017699115,0.6341463414634146
709,0.5858403234576566,0.06594488188976377,0.6341463414634146
710,0.5896950389030551,0.0547945205479452,0.5
711,0.5419980981513549,0.04639684106614018,0.4146341463414634
712,0.6358579760442783,0.058997050147492625,0.5853658536585366
713,0.5749655659507551,0.05691854759568204,0.5609756097560976
714,0.5777926582699068,0.07338551859099804,0.573170731707317
715,0.5536897032838268,0.0703125,0.6463414634146342
716,0.6135507656509079,0.06744868035190615,0.6219512195121951
717,0.5989147181248199,0.05767350928641251,0.524390243902439
718,0.5666703561183335,0.06758080313418217,0.6463414634146342
719,0.6252454815944382,0.06299212598425197,0.6219512195121951
720,0.618118395274117,0.06483300589390963,0.6097560975609756
721,0.5767185948735869,0.05190989226248776,0.524390243902439
722,0.6017382501313142,0.06262230919765166,0.5853658536585366
723,0.5976667885524627,0.06164383561643835,0.6097560975609756
724,0.5764210215833612,0.07045009784735812,0.6341463414634146
725,0.5830265389230004,0.07045009784735812,0.6463414634146342
726,0.5895473890233704,0.055226824457593686,0.5365853658536586
727,0.5772587785238814,0.0703125,0.6341463414634146
728,0.6207899876167581,0.06164383561643835,0.573170731707317
729,0.5660844093807463,0.059803921568627454,0.573170731707317
730,0.5472512936561081,0.060098522167487685,0.4878048780487805
731,0.6011423599789805,0.06731707317073171,0.6097560975609756
732,0.529333635103324,0.06385068762278978,0.6097560975609756
733,0.6130169465690325,0.06666666666666667,0.5853658536585366
734,0.5855974738035902,0.05968688845401174,0.5365853658536586
735,0.6189913061834377,0.06451612903225806,0.6219512195121951
736,0.5745582990346579,0.061946902654867256,0.524390243902439
737,0.5890277483090204,0.0693359375,0.6097560975609756
738,0.5805461063851083,0.06378802747791953,0.6097560975609756
739,0.6146883263641452,0.06699507389162561,0.6219512195121951
740,0.5869640721105742,0.06555772994129158,0.5853658536585366
741,0.6028617962038743,0.054187192118226604,0.5365853658536586
742,0.5821879811153742,0.06744868035190615,0.6097560975609756
743,0.6139589119177804,0.06457925636007827,0.5609756097560976
744,0.585574736112441,0.07352941176470588,0.6829268292682927
745,0.5983626635546864,0.06947162426614481,0.6707317073170732
746,0.6141587403296659,0.06470588235294118,0.6097560975609756
747,0.5838640811995485,0.06464250734573947,0.5975609756097561
748,0.5718609338562197,0.062317429406037,0.6463414634146342
749,0.5867161626577726,0.06555772994129158,0.6097560975609756
750,0.6189307626703319,0.06280667320902845,0.5853658536585366
751,0.5672128532853439,0.047898338220918865,0.45121951219512196
752,0.6632186915788105,0.0712890625,0.6463414634146342
753,0.6040788386814848,0.057392996108949414,0.573170731707317
754,0.6072336348811503,0.06530214424951267,0.6219512195121951
755,0.5687319802462771,0.05842259006815969,0.5609756097560976
756,0.5504473575232195,0.057729941291585124,0.5487804878048781
757,0.5849117551427357,0.059628543499511244,0.5609756097560976
758,0.5700632830663493,0.05905511811023622,0.524390243902439
759,0.5720840657596087,0.049019607843137254,0.5
760,0.5572426438643793,0.0576171875,0.5487804878048781
761,0.5730397375672469,0.05196078431372549,0.5609756097560976
762,0.5935003512076501,0.0675146771037182,0.5975609756097561
763,0.6073457224366934,0.06705539358600583,0.6463414634146342
764,0.5800728667218181,0.06777996070726916,0.6341463414634146
765,0.5616720235294583,0.06621226874391431,0.6829268292682927
766,0.5997789982543931,0.0675146771037182,0.6219512195121951
767,0.6159746340975553,0.06432748538011696,0.5853658536585366
768,0.5876663701259159,0.06731707317073171,0.6463414634146342
769,0.600691674513508,0.05789990186457311,0.524390243902439
770,0.5839252396878032,0.0576171875,0.5609756097560976
771,0.5910379727616437,0.06439024390243903,0.5975609756097561
772,0.5759390533129407,0.06744868035190615,0.5975609756097561
773,0.5930304819668496,0.0673828125,0.6097560975609756
774,0.569511606304813,0.06464250734573947,0.5609756097560976
775,0.609621014959371,0.05859375,0.573170731707317
776,0.6139875152693546,0.06673209028459273,0.6097560975609756
777,0.5572002839991322,0.06549364613880743,0.6097560975609756
778,0.5885465975160842,0.04892367906066536,0.45121951219512196
779,0.5845052858684449,0.061704211557296766,0.5853658536585366
780,0.6152444993807826,0.05992141453831041,0.5975609756097561
781,0.5854271400137513,0.06549364613880743,0.6097560975609756
782,0.5953981380925751,0.06451612903225806,0.6463414634146342
783,0.5672664364589565,0.06274509803921569,0.6097560975609756
784,0.5539173539365394,0.061284046692607,0.5609756097560976
785,0.5649710351403602,0.059803921568627454,0.5853658536585366
786,0.591642364483677,0.06660137120470128,0.6585365853658537
787,0.6011241926563079,0.05865102639296188,0.524390243902439
788,0.6052996650869618,0.06426484907497566,0.5487804878048781
789,0.581683016129587,0.06947162426614481,0.6463414634146342
790,0.5446469654931698,0.058823529411764705,0.4878048780487805
791,0.5671718886640881,0.05283757338551859,0.5487804878048781
792,0.5810547211296123,0.06470588235294118,0.5975609756097561
793,0.6016592764961494,0.05647517039922103,0.573170731707317
794,0.5627141838485795,0.05,0.47560975609756095
795,0.599985024545478,0.05865102639296188,0.5853658536585366
796,0.6087044995014887,0.07135874877810362,0.6463414634146342
797,0.6096305803966554,0.07429130009775171,0.7073170731707317
798,0.5857112997064498,0.05263157894736842,0.4878048780487805
799,0.5790588063747776,0.04995102840352596,0.5
800,0.566198456949746,0.054901960784313725,0.5487804878048781
801,0.6241706274644737,0.06060606060606061,0.6219512195121951
802,0.5677708389329189,0.05992141453831041,0.5609756097560976
803,0.5907513979442329,0.05870841487279843,0.6097560975609756
804,0.5732959496183765,0.06483300589390963,0.6097560975609756
805,0.5952349313073366,0.0618860510805501,0.5609756097560976
806,0.6025459975980507,0.07058823529411765,0.5975609756097561
807,0.5875537182883884,0.058765915768854066,0.5975609756097561
808,0.5714785036137385,0.06268364348677767,0.5365853658536586
809,0.606324548251936,0.07647058823529412,0.7073170731707317
810,0.5710664059098188,0.061764705882352944,0.5487804878048781
811,0.6093453466542017,0.072265625,0.6463414634146342
812,0.6092903425802156,0.05577299412915851,0.5365853658536586
813,0.583427076099273,0.0595703125,0.5853658536585366
814,0.5898485157892639,0.06953966699314397,0.6097560975609756
815,0.555601117647588,0.05691854759568204,0.524390243902439
816,0.5972015228217261,0.06483300589390963,0.6951219512195121
817,0.6100713498707844,0.05905511811023622,0.5487804878048781
818,0.570831567816325,0.0615234375,0.5365853658536586
819,0.579129986021088,0.0575609756097561,0.5487804878048781
820,0.6013521090111427,0.06758080313418217,0.6341463414634146
821,0.5890690387719255,0.06777996070726916,0.6341463414634146
822,0.5892857853649024,0.07058823529411765,0.6219512195121951
823,0.6177402830111929,0.0537109375,0.5609756097560976
824,0.593537942057379,0.07436399217221135,0.6829268292682927
825,0.5960956859268577,0.06335282651072124,0.6463414634146342
826,0.5875320050656561,0.05190989226248776,0.4878048780487805
827,0.5653983696967937,0.054634146341463415,0.524390243902439
828,0.63648776029513,0.06256109481915934,0.5487804878048781
829,0.5861077467662364,0.05992141453831041,0.5609756097560976
830,0.5734767119817096,0.056862745098039215,0.5853658536585366
831,0.5709724561189184,0.07038123167155426,0.6341463414634146
832,0.5647472604345428,0.0556640625,0.5121951219512195
833,0.5807060737236939,0.062196307094266275,0.5609756097560976
834,0.6051100659996314,0.06568627450980392,0.6097560975609756
835,0.5675270899984862,0.0556640625,0.573170731707317
836,0.5794050637903119,0.06764705882352941,0.573170731707317
837,0.6135866230983483,0.060784313725490195,0.573170731707317
838,0.5980155704055953,0.057504873294346975,0.5487804878048781
839,0.5760693148112402,0.06771344455348381,0.5853658536585366
840,0.5942114293875362,0.0635386119257087,0.6097560975609756
841,0.6306438831706573,0.06712062256809338,0.6341463414634146
842,0.620095675883288,0.06974459724950884,0.5975609756097561
843,0.5984428510248863,0.06060606060606061,0.573170731707317
844,0.5333335182950796,0.06771344455348381,0.573170731707317
845,0.5988745487534798,0.05577299412915851,0.5487804878048781
846,0.5836931510464589,0.0634765625,0.5487804878048781
847,0.5622796695758477,0.05582761998041136,0.5365853658536586
848,0.5774917380821346,0.058823529411764705,0.5975609756097561
849,0.5858442343814135,0.07254901960784314,0.6341463414634146
850,0.5858135369510357,0.060665362035225046,0.524390243902439
851,0.5733507244960383,0.05555555555555555,0.5365853658536586
852,0.5843434711473261,0.07338551859099804,0.5975609756097561
853,0.5800807381630583,0.06256109481915934,0.5365853658536586
854,0.601304067642549,0.063913470993117,0.5975609756097561
855,0.558137360908204,0.061946902654867256,0.573170731707317
856,0.6183277989062551,0.0673828125,0.6219512195121951
857,0.6148089860237123,0.05458089668615984,0.5365853658536586
858,0.5329191476914059,0.05680705190989226,0.5365853658536586
859,0.6060045940194274,0.06777996070726916,0.573170731707317
860,0.6240720525548343,0.06940371456500488,0.6219512195121951
861,0.596811562370169,0.06967615309126594,0.6463414634146342
862,0.6202379542797639,0.05789990186457311,0.5487804878048781
863,0.6063406696567919,0.06634146341463415,0.6951219512195121
864,0.5841878088927684,0.0654296875,0.6097560975609756
865,0.5555074254112096,0.0599803343166175,0.5365853658536586
866,0.5694248224778679,0.06031128404669261,0.5853658536585366
867,0.5962304047375371,0.05893909626719057,0.5487804878048781
868,0.5860645736608259,0.06360078277886497,0.6463414634146342
869,0.5622650675062858,0.0647693817468106,0.5609756097560976
870,0.5608768011191986,0.05647517039922103,0.5487804878048781
871,0.5729437216618091,0.06464250734573947,0.5853658536585366
872,0.5829468605378014,0.0675146771037182,0.5975609756097561
873,0.5889754406206062,0.06815968841285297,0.6219512195121951
874,0.6082268319751841,0.05917159763313609,0.5121951219512195
875,0.5941345442768959,0.052011776251226695,0.4878048780487805
876,0.6047575531015716,0.057729941291585124,0.5609756097560976
877,0.6032996139158509,0.07142857142857142,0.6707317073170732
878,0.5967154643898315,0.06470588235294118,0.6097560975609756
879,0.5755088018120429,0.06403940886699508,0.573170731707317
880,0.5998535511424246,0.05697445972495088,0.6219512195121951
881,0.5870973380004453,0.05853658536585366,0.5487804878048781
882,0.6130579069114036,0.06341463414634146,0.6219512195121951
883,0.5966677688257559,0.04985337243401759,0.5121951219512195
884,0.5911050664273666,0.0576171875,0.5487804878048781
885,0.599367793845219,0.06926829268292684,0.6219512195121951
886,0.5580917076834607,0.06549364613880743,0.6219512195121951
887,0.5971918370735753,0.058823529411764705,0.5853658536585366
888,0.5758196372200655,0.06829268292682927,0.6585365853658537
889,0.5845585379120299,0.06464250734573947,0.6219512195121951
890,0.5756514219466804,0.06158357771260997,0.524390243902439
891,0.5567790146642779,0.0625,0.524390243902439
892,0.6061602502432932,0.058997050147492625,0.5609756097560976
893,0.5679304673924955,0.05206286836935167,0.5
894,0.611908607817936,0.06426484907497566,0.573170731707317
895,0.5647522397987497,0.0537109375,0.5365853658536586
896,0.6001645132556102,0.05258033106134372,0.5121951219512195
897,0.5711530838054915,0.06555772994129158,0.5609756097560976
898,0.5931762625560008,0.059628543499511244,0.5609756097560976
899,0.578334302128962,0.06451612903225806,0.5975609756097561
900,0.5885698879351641,0.059230009871668314,0.5609756097560976
901,0.5883252415093282,0.056862745098039215,0.5853658536585366
902,0.6112847066594691,0.050880626223091974,0.5
903,0.5548535907399458,0.056695992179863146,0.5
904,0.6221828737941087,0.06200787401574803,0.573170731707317
905,0.6169302623617868,0.06653620352250489,0.5853658536585366
906,0.5815753305365252,0.0576171875,0.5365853658536586
907,0.5617612570071174,0.059628543499511244,0.573170731707317
908,0.6019671330949998,0.0691333982473223,0.573170731707317
909,0.5906625735893717,0.06019417475728155,0.6097560975609756
910,0.580683176413487,0.06262230919765166,0.5121951219512195
911,0.6356369916856701,0.05647517039922103,0.5
912,0.5888436768781651,0.061704211557296766,0.6463414634146342
913,0.5752313503228347,0.056530214424951264,0.5365853658536586
914,0.5974024745217413,0.06457925636007827,0.5975609756097561
915,0.5922858582109148,0.0625,0.5609756097560976
916,0.6047727030741953,0.07421875,0.6341463414634146
917,0.5756562893379913,0.06084396467124632,0.5487804878048781
918,0.6021305097732371,0.0624390243902439,0.5853658536585366
919,0.588500638487801,0.05604719764011799,0.524390243902439
920,0.5867171927030226,0.0635386119257087,0.6097560975609756
921,0.5804453890254919,0.06164383561643835,0.5487804878048781
922,0.5776745412349642,0.068359375,0.6097560975609756
923,0.6066870013310753,0.05853658536585366,0.5365853658536586
924,0.6037579505560748,0.055992141453831044,0.5365853658536586
925,0.6109803770299664,0.0670611439842209,0.6097560975609756
926,0.6368633952578026,0.07051909892262488,0.6585365853658537
927,0.5592136048745603,0.059628543499511244,0.5609756097560976
928,0.5787911585194188,0.06084396467124632,0.5975609756097561
929,0.5683646350299436,0.0599803343166175,0.5487804878048781
930,0.5745306590222826,0.05992141453831041,0.5487804878048781
931,0.6050642833759544,0.0615234375,0.5853658536585366
932,0.6252825537342895,0.06869479882237488,0.6585365853658537
933,0.5537287800648165,0.06164383561643835,0.5365853658536586
934,0.6031615091557024,0.05588235294117647,0.5487804878048781
935,0.6001187735854477,0.062317429406037,0.6463414634146342
936,0.5891173735231364,0.06640625,0.6097560975609756
937,0.5954673016243986,0.06758080313418217,0.5975609756097561
938,0.5569374404550158,0.06280667320902845,0.573170731707317
939,0.5785497209442052,0.054187192118226604,0.5
940,0.5949595362832885,0.05939629990262902,0.573170731707317
941,0.6207370365464588,0.0654296875,0.6097560975609756
942,0.5808439035665944,0.06988188976377953,0.6585365853658537
943,0.6070487046368903,0.0693359375,0.6707317073170732
944,0.5875616133272054,0.0537109375,0.5121951219512195
945,0.6001615855968715,0.058765915768854066,0.573170731707317
946,0.6010470337968848,0.06940371456500488,0.6341463414634146
947,0.5867833661734255,0.059745347698334964,0.5365853658536586
948,0.5782949271567851,0.05675146771037182,0.5121951219512195
949,0.5589074757870583,0.05108055009823183,0.45121951219512196
950,0.5798461173286702,0.06366307541625857,0.6463414634146342
951,0.5650653550130875,0.05992141453831041,0.5853658536585366
952,0.6200875873223402,0.0751953125,0.6707317073170732
953,0.5702024499800414,0.06634146341463415,0.573170731707317
954,0.5604072102689962,0.06268364348677767,0.5853658536585366
955,0.5959888296896164,0.060784313725490195,0.5487804878048781
956,0.587749720570663,0.0634765625,0.5365853658536586
957,0.6059704474921421,0.0639763779527559,0.5975609756097561
958,0.5643775850591869,0.06420233463035019,0.5975609756097561
959,0.589306973401467,0.0693359375,0.6463414634146342
960,0.5903547432133547,0.07038123167155426,0.6097560975609756
961,0.5854761710639467,0.05582761998041136,0.524390243902439
962,0.5843974843744619,0.059745347698334964,0.5487804878048781
963,0.5746833032026267,0.06660137120470128,0.6219512195121951
964,0.5821016465442966,0.0594541910331384,0.573170731707317
965,0.5903432570955208,0.06060606060606061,0.5365853658536586
966,0.5638287670995723,0.06378802747791953,0.573170731707317
967,0.5848973316223022,0.0632295719844358,0.5609756097560976
968,0.5716182532122555,0.059745347698334964,0.5853658536585366
969,0.5914960858307274,0.0625,0.6219512195121951
970,0.6333794838933462,0.05392156862745098,0.524390243902439
971,0.5857107423345699,0.046966731898238745,0.4878048780487805
972,0.5866487253483874,0.0615234375,0.5487804878048781
973,0.5980759666962436,0.0634765625,0.5975609756097561
974,0.5782497408771848,0.06048780487804878,0.5853658536585366
975,0.5789705795307073,0.05691854759568204,0.573170731707317
976,0.5885141226595823,0.053201970443349754,0.5365853658536586
977,0.5752570709905369,0.06360078277886497,0.573170731707317
978,0.5856009982362987,0.06432748538011696,0.6097560975609756
979,0.6015863100979072,0.05484818805093046,0.5121951219512195
980,0.6074018703027747,0.06679764243614932,0.5975609756097561
981,0.5919795532000985,0.05992141453831041,0.5487804878048781
982,0.6041965025067225,0.07045009784735812,0.6341463414634146
983,0.5750429170982632,0.06372549019607843,0.5975609756097561
984,0.6083130931474983,0.06562193927522038,0.6341463414634146
985,0.5719423263361271,0.06084396467124632,0.5853658536585366
986,0.6071696703099017,0.05680705190989226,0.5121951219512195
