domain,kind,sample_order,native_fraction,lineage,block_start,x_ara,y_ara,state
bubbles,intact,189,0.15763135946622187,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:1996:2452,8,1.007959701583311,1.0070064537037733,Ab
bubbles,broken,189,0.15763135946622187,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:1996:2452,8,0.9820167198281743,1.0070064537037733,Ba
bubbles,intact,190,0.15846538782318598,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2009:2454,13,1.0021805737996372,0.994454008531013,aB
bubbles,broken,190,0.15846538782318598,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2009:2454,13,0.985638029325392,0.994454008531013,bA
bubbles,intact,191,0.15929941618015012,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2086:2466,7,0.9954782888197035,0.9945034017080421,bA
bubbles,broken,191,0.15929941618015012,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2086:2466,7,0.9897706062889639,0.9945034017080421,bA
bubbles,intact,192,0.16013344453711426,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2131:2474,11,0.996668526422218,1.0218081062577469,Ba
bubbles,broken,192,0.16013344453711426,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2131:2474,11,0.9968986843491507,1.0218081062577469,Ba
bubbles,intact,193,0.1609674728940784,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2142:2476,9,0.988396655018483,1.0018246874083623,Ba
bubbles,broken,193,0.1609674728940784,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2142:2476,9,0.9971280395783887,1.0018246874083623,Ba
bubbles,intact,194,0.16180150125104253,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2256:2492,18,0.9945653765002426,1.0024138281321993,Ba
bubbles,broken,194,0.16180150125104253,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2256:2492,18,1.0031921596804625,1.0024138281321993,Ab
bubbles,intact,195,0.16263552960800667,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2258:2493,10,0.9855299569039668,1.004849187664989,Ba
bubbles,broken,195,0.16263552960800667,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2258:2493,10,0.9918164146760796,1.004849187664989,Ba
bubbles,intact,196,0.1634695579649708,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2276:2498,10,0.9960500817345723,1.020305649624634,Ba
bubbles,broken,196,0.1634695579649708,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2276:2498,10,0.9914549024131635,1.020305649624634,Ba
bubbles,intact,197,0.16430358632193495,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2314:2502,16,0.991226892629806,0.9991273258655422,bA
bubbles,broken,197,0.16430358632193495,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2314:2502,16,0.999964414852017,0.9991273258655422,bA
bubbles,intact,198,0.1651376146788991,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2328:2504,5,1.0005776751725963,0.9984779741634371,aB
bubbles,broken,198,0.1651376146788991,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2328:2504,5,0.9993991837977667,0.9984779741634371,bA
bubbles,intact,199,0.16597164303586323,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2435:2517,7,0.9969712194935729,0.9995323366659025,bA
bubbles,broken,199,0.16597164303586323,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2435:2517,7,1.0022116113717283,0.9995323366659025,aB
bubbles,intact,200,0.16680567139282734,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2454:2518,11,0.9766676237422576,1.0008917547896548,Ba
bubbles,broken,200,0.16680567139282734,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2454:2518,11,0.9876446715746757,1.0008917547896548,Ba
bubbles,intact,201,0.16763969974979148,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2506:2527,5,0.9932981266085966,1.005267174490751,Ba
bubbles,broken,201,0.16763969974979148,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2506:2527,5,1.0217772987190639,1.005267174490751,Ab
bubbles,intact,202,0.16847372810675562,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2545:2531,8,0.9992780723931887,1.002869157327488,Ba
bubbles,broken,202,0.16847372810675562,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2545:2531,8,1.0092793079204847,1.002869157327488,Ab
bubbles,intact,203,0.16930775646371976,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2565:2535,11,0.9932841527423402,1.0017495065616018,Ba
bubbles,broken,203,0.16930775646371976,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2565:2535,11,1.0032882117898319,1.0017495065616018,Ab
bubbles,intact,204,0.1701417848206839,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2573:2536,9,0.9985505600598482,0.9990956006151298,bA
bubbles,broken,204,0.1701417848206839,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2573:2536,9,1.0115070786406297,0.9990956006151298,aB
bubbles,intact,205,0.17097581317764804,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2594:2540,8,0.996248277044441,0.9986269106775125,bA
bubbles,broken,205,0.17097581317764804,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2594:2540,8,0.9985976775521531,0.9986269106775125,bA
bubbles,intact,206,0.17180984153461218,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2617:2543,12,1.0056887642543397,1.0024955287858357,Ab
bubbles,broken,206,0.17180984153461218,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2617:2543,12,1.0024627327490243,1.0024955287858357,Ab
bubbles,intact,207,0.17264386989157632,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2659:2546,7,0.9937497436945629,0.9991863315555458,bA
bubbles,broken,207,0.17264386989157632,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2659:2546,7,1.002008990475809,0.9991863315555458,aB
bubbles,intact,208,0.17347789824854046,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2710:2555,12,0.9951525286483025,0.9996423754527579,bA
bubbles,broken,208,0.17347789824854046,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2710:2555,12,0.9999972078642259,0.9996423754527579,bA
bubbles,intact,209,0.1743119266055046,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2735:2560,6,0.9985299508665104,1.0009574016824745,Ba
bubbles,broken,209,0.1743119266055046,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2735:2560,6,0.9999844531503199,1.0009574016824745,Ba
bubbles,intact,210,0.17514595496246874,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2748:2563,8,1.0028567357507348,0.9990601512959717,aB
bubbles,broken,210,0.17514595496246874,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2748:2563,8,1.002178004525687,0.9990601512959717,aB
bubbles,intact,211,0.17597998331943285,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2860:2584,7,1.0032777778298263,0.9969897049953113,aB
bubbles,broken,211,0.17597998331943285,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2860:2584,7,0.9912401871691062,0.9969897049953113,bA
bubbles,intact,212,0.176814011676397,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2884:2593,15,1.0471200727016448,0.9799470673746564,aB
bubbles,broken,212,0.176814011676397,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2884:2593,15,0.9842799460601447,0.9799470673746564,bA
bubbles,intact,213,0.17764804003336113,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2884:2593,15,0.9842799460601447,1.0007158371014382,Ba
bubbles,broken,213,0.17764804003336113,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2884:2593,15,0.9796258023084288,1.0007158371014382,Ba
bubbles,intact,214,0.17848206839032527,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2910:2599,7,0.9982843158604152,0.9989114913689837,bA
bubbles,broken,214,0.17848206839032527,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2910:2599,7,1.002254379586569,0.9989114913689837,aB
bubbles,intact,215,0.1793160967472894,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2946:2607,9,1.0007605656562684,1.0018683112396218,Ab
bubbles,broken,215,0.1793160967472894,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2946:2607,9,1.0058886706019918,1.0018683112396218,Ab
bubbles,intact,216,0.18015012510425354,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2949:2608,8,0.9968533971354597,0.9903771243478787,bA
bubbles,broken,216,0.18015012510425354,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:2949:2608,8,0.9964685973361554,0.9903771243478787,bA
bubbles,intact,217,0.18098415346121768,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3052:2624,8,1.0051468798893015,1.0044736399113277,Ab
bubbles,broken,217,0.18098415346121768,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3052:2624,8,0.9999011289768117,1.0044736399113277,Ba
bubbles,intact,218,0.18181818181818182,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3055:2625,9,1.0056013414619676,0.9975019496174161,aB
bubbles,broken,218,0.18181818181818182,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3055:2625,9,1.0039305125982245,0.9975019496174161,aB
bubbles,intact,219,0.18265221017514596,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3151:2637,9,1.001346876961639,0.9951122774986467,aB
bubbles,broken,219,0.18265221017514596,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3151:2637,9,0.9979252176793912,0.9951122774986467,bA
bubbles,intact,220,0.1834862385321101,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3168:2643,7,1.0304513070495884,0.9844465054796618,aB
bubbles,broken,220,0.1834862385321101,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3168:2643,7,0.9754044444191197,0.9844465054796618,bA
bubbles,intact,221,0.18432026688907424,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3213:2647,9,0.9985321812628487,1.0025359484461036,Ba
bubbles,broken,221,0.18432026688907424,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3213:2647,9,0.9969276409875515,1.0025359484461036,Ba
bubbles,intact,222,0.18515429524603835,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3272:2652,7,1.0196566181460909,0.9878945675853807,aB
bubbles,broken,222,0.18515429524603835,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3272:2652,7,0.9844734583787327,0.9878945675853807,bA
bubbles,intact,223,0.1859883236030025,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3287:2656,11,1.0034873726031024,0.9935230252880186,aB
bubbles,broken,223,0.1859883236030025,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3287:2656,11,0.9911556808498729,0.9935230252880186,bA
bubbles,intact,224,0.18682235195996663,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3414:2674,7,1.0464809306607201,1.0030202865279434,Ab
bubbles,broken,224,0.18682235195996663,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3414:2674,7,0.998122884419091,1.0030202865279434,Ba
bubbles,intact,225,0.18765638031693077,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3570:2694,18,1.007346974271916,0.9880918746750296,aB
bubbles,broken,225,0.18765638031693077,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3570:2694,18,0.9940918961659689,0.9880918746750296,bA
bubbles,intact,226,0.1884904086738949,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3570:2694,18,1.0008084445128995,1.0042490123614483,Ab
bubbles,broken,226,0.1884904086738949,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3570:2694,18,0.9830832006752609,1.0042490123614483,Ba
bubbles,intact,227,0.18932443703085905,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3574:2695,6,1.0005991064110171,1.0025393991145906,Ab
bubbles,broken,227,0.18932443703085905,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3574:2695,6,1.0045248934444226,1.0025393991145906,Ab
bubbles,intact,228,0.1901584653878232,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3711:2715,9,1.0072014739952182,1.0081840174479755,Ab
bubbles,broken,228,0.1901584653878232,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3711:2715,9,1.0081950062979814,1.0081840174479755,Ab
bubbles,intact,229,0.19099249374478733,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3807:2733,7,1.0014744838491467,0.9964259629998782,aB
bubbles,broken,229,0.19099249374478733,V05_Amp0.0_umf2.5:V05_20240418_111651_20240418_111801:3807:2733,7,1.0016404036852466,0.9964259629998782,aB
bubbles,intact,230,0.19182652210175147,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:29:2744,7,1.0029916713633893,1.0003815132746776,Ab
bubbles,broken,230,0.19182652210175147,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:29:2744,7,1.005933952251509,1.0003815132746776,Ab
bubbles,intact,231,0.1926605504587156,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:140:2754,8,1.0012287086211749,0.9944783244787768,aB
bubbles,broken,231,0.1926605504587156,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:140:2754,8,0.9943328543052585,0.9944783244787768,bA
bubbles,intact,232,0.19349457881567975,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:290:2772,7,0.9943905558205709,1.0045567307634065,Ba
bubbles,broken,232,0.19349457881567975,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:290:2772,7,1.0013667312089798,1.0045567307634065,Ab
bubbles,intact,233,0.19432860717264386,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:526:2800,6,0.9993025518454861,1.0008894175842982,Ba
bubbles,broken,233,0.19432860717264386,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:526:2800,6,1.001393196435768,1.0008894175842982,Ab
bubbles,intact,234,0.195162635529608,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:689:2822,5,1.0088037725225938,0.9878131057215611,aB
bubbles,broken,234,0.195162635529608,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:689:2822,5,0.9886234877960376,0.9878131057215611,bA
bubbles,intact,235,0.19599666388657214,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:750:2831,7,1.023648467710033,0.9847261400647438,aB
bubbles,broken,235,0.19599666388657214,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:750:2831,7,0.9876150237326518,0.9847261400647438,bA
bubbles,intact,236,0.19683069224353628,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:854:2839,7,0.9976502297386672,0.9977834826630643,bA
bubbles,broken,236,0.19683069224353628,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:854:2839,7,0.9902344786951215,0.9977834826630643,bA
bubbles,intact,237,0.19766472060050042,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1077:2863,5,1.0238453778965293,0.9974801896545057,aB
bubbles,broken,237,0.19766472060050042,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1077:2863,5,0.9803294658268639,0.9974801896545057,bA
bubbles,intact,238,0.19849874895746455,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1220:2876,10,1.0010483404273458,0.9996574936940663,aB
bubbles,broken,238,0.19849874895746455,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1220:2876,10,0.9994603889004671,0.9996574936940663,bA
bubbles,intact,239,0.1993327773144287,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1228:2880,8,0.9916816679929469,1.0011035380116822,Ba
bubbles,broken,239,0.1993327773144287,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1228:2880,8,0.9983168344075891,1.0011035380116822,Ba
bubbles,intact,240,0.20016680567139283,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1253:2886,23,0.9910754909931264,0.998214173818552,bA
bubbles,broken,240,0.20016680567139283,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1253:2886,23,0.9972414139317946,0.998214173818552,bA
bubbles,intact,241,0.20100083402835697,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1384:2900,12,1.0048411752931878,0.9971969455041747,aB
bubbles,broken,241,0.20100083402835697,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1384:2900,12,0.9963363847694918,0.9971969455041747,bA
bubbles,intact,242,0.2018348623853211,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1384:2900,12,0.9882251195284496,0.9983642716723008,bA
bubbles,broken,242,0.2018348623853211,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1384:2900,12,0.9993941852749129,0.9983642716723008,bA
bubbles,intact,243,0.20266889074228525,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1394:2902,13,0.9920450478610702,1.008762528541692,Ba
bubbles,broken,243,0.20266889074228525,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1394:2902,13,0.99941027386664,1.008762528541692,Ba
bubbles,intact,244,0.20350291909924936,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1443:2906,6,1.011480295479393,0.9884334659535046,aB
bubbles,broken,244,0.20350291909924936,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1443:2906,6,0.99262090522265,0.9884334659535046,bA
bubbles,intact,245,0.2043369474562135,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1504:2914,8,0.997097390939285,1.0009485551200759,Ba
bubbles,broken,245,0.2043369474562135,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1504:2914,8,1.0281081608494271,1.0009485551200759,Ab
bubbles,intact,246,0.20517097581317764,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1559:2918,9,1.009859167016962,0.9966278211773801,aB
bubbles,broken,246,0.20517097581317764,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1559:2918,9,0.9895445044253244,0.9966278211773801,bA
bubbles,intact,247,0.20600500417014178,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1584:2922,7,0.9919441641523289,0.9991445310349847,bA
bubbles,broken,247,0.20600500417014178,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1584:2922,7,0.995619857756376,0.9991445310349847,bA
bubbles,intact,248,0.20683903252710592,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1620:2927,11,0.9981206228266124,0.9957296311429791,bA
bubbles,broken,248,0.20683903252710592,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1620:2927,11,1.0059019675635628,0.9957296311429791,aB
bubbles,intact,249,0.20767306088407006,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1692:2935,10,0.9892908834031802,1.0013899500179797,Ba
bubbles,broken,249,0.20767306088407006,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1692:2935,10,0.9710804122474608,1.0013899500179797,Ba
bubbles,intact,250,0.2085070892410342,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1763:2944,9,0.9888111719654177,1.0005758306743184,Ba
bubbles,broken,250,0.2085070892410342,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1763:2944,9,0.9970325008994323,1.0005758306743184,Ba
bubbles,intact,251,0.20934111759799834,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1792:2946,10,0.9758397036919627,1.0073362901792549,Ba
bubbles,broken,251,0.20934111759799834,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1792:2946,10,0.9855082877099037,1.0073362901792549,Ba
bubbles,intact,252,0.21017514595496248,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1931:2964,8,1.0112586786718207,0.9979249716325467,aB
bubbles,broken,252,0.21017514595496248,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1931:2964,8,0.9782663503275479,0.9979249716325467,bA
bubbles,intact,253,0.21100917431192662,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1944:2966,9,1.0091497672938552,1.021819210058335,Ab
bubbles,broken,253,0.21100917431192662,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:1944:2966,9,0.9855726873057872,1.021819210058335,Ba
bubbles,intact,254,0.21184320266889073,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2020:2972,5,0.9928131158147443,0.9995646204265751,bA
bubbles,broken,254,0.21184320266889073,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2020:2972,5,0.9875501317324894,0.9995646204265751,bA
bubbles,intact,255,0.21267723102585487,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2093:2981,10,0.9933884995434237,0.9980255701804589,bA
bubbles,broken,255,0.21267723102585487,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2093:2981,10,0.9914982299793336,0.9980255701804589,bA
bubbles,intact,256,0.213511259382819,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2123:2984,11,1.0090688113467337,0.993200534823285,aB
bubbles,broken,256,0.213511259382819,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2123:2984,11,0.999124362997523,0.993200534823285,bA
bubbles,intact,257,0.21434528773978315,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2177:2988,7,0.9985553737069109,1.0004845595664353,Ba
bubbles,broken,257,0.21434528773978315,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2177:2988,7,0.9985555442550015,1.0004845595664353,Ba
bubbles,intact,258,0.2151793160967473,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2305:3000,6,1.0054788735085898,0.9963306569592252,aB
bubbles,broken,258,0.2151793160967473,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2305:3000,6,1.0015300685473993,0.9963306569592252,aB
bubbles,intact,259,0.21601334445371143,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2401:3011,9,1.0030459355428156,0.9984085619213231,aB
bubbles,broken,259,0.21601334445371143,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2401:3011,9,1.001266852158394,0.9984085619213231,aB
bubbles,intact,260,0.21684737281067556,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2466:3019,5,0.987071737152157,1.004464139900818,Ba
bubbles,broken,260,0.21684737281067556,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2466:3019,5,0.9947549846439973,1.004464139900818,Ba
bubbles,intact,261,0.2176814011676397,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2466:3020,7,0.9972619280191943,0.9987100987649232,bA
bubbles,broken,261,0.2176814011676397,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2466:3020,7,1.0020310019622127,0.9987100987649232,aB
bubbles,intact,262,0.21851542952460384,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2554:3029,7,1.0061156397052364,0.9996051185717643,aB
bubbles,broken,262,0.21851542952460384,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2554:3029,7,1.0128550535047751,0.9996051185717643,aB
bubbles,intact,263,0.21934945788156798,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2680:3042,5,1.013891028732424,0.9939391065384341,aB
bubbles,broken,263,0.21934945788156798,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2680:3042,5,0.9970653860788095,0.9939391065384341,bA
bubbles,intact,264,0.22018348623853212,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2736:3046,6,0.997884907188483,1.0016880029907844,Ba
bubbles,broken,264,0.22018348623853212,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2736:3046,6,1.0026542852231888,1.0016880029907844,Ab
bubbles,intact,265,0.22101751459549623,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2840:3057,17,0.9937429765037362,0.9996209694872278,bA
bubbles,broken,265,0.22101751459549623,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2840:3057,17,0.9870721962174481,0.9996209694872278,bA
bubbles,intact,266,0.22185154295246037,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2858:3059,11,1.029649859136525,0.9821319666275593,aB
bubbles,broken,266,0.22185154295246037,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:2858:3059,11,1.009755731243438,0.9821319666275593,aB
bubbles,intact,267,0.2226855713094245,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3065:3074,11,1.000634640602872,0.9967959126071729,aB
bubbles,broken,267,0.2226855713094245,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3065:3074,11,0.9993729205110636,0.9967959126071729,bA
bubbles,intact,268,0.22351959966638865,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3089:3076,5,1.0062216187842765,0.9956579746323272,aB
bubbles,broken,268,0.22351959966638865,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3089:3076,5,0.9980728567453665,0.9956579746323272,bA
bubbles,intact,269,0.2243536280233528,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3122:3079,9,0.97641665872585,1.011361818098872,Ba
bubbles,broken,269,0.2243536280233528,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3122:3079,9,1.0427042468835135,1.011361818098872,Ab
bubbles,intact,270,0.22518765638031693,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3122:3080,12,1.005222334081648,0.9976698163387283,aB
bubbles,broken,270,0.22518765638031693,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3122:3080,12,1.0095101279526297,0.9976698163387283,aB
bubbles,intact,271,0.22602168473728107,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3124:3082,13,0.985374065085423,0.999485602267481,bA
bubbles,broken,271,0.22602168473728107,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3124:3082,13,0.9918355623201105,0.999485602267481,bA
bubbles,intact,272,0.2268557130942452,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3219:3095,5,1.0050923295649892,0.997138238783172,aB
bubbles,broken,272,0.2268557130942452,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3219:3095,5,1.0022320284229114,0.997138238783172,aB
bubbles,intact,273,0.22768974145120935,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3310:3103,9,1.0171427899675796,0.993983658107411,aB
bubbles,broken,273,0.22768974145120935,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3310:3103,9,1.0226375540992458,0.993983658107411,aB
bubbles,intact,274,0.2285237698081735,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3463:3119,7,0.9990303075884915,1.0124435670956238,Ba
bubbles,broken,274,0.2285237698081735,V06_Amp0.0_umf3.0:V06_20240418_112205_20240418_112314:3463:3119,7,0.9914743553931215,1.0124435670956238,Ba
