domain,split,lineage,block_start,a_log_radial,b_delta_rad,x_radial_ara,y_angular_ara,sector
pendulum,holdout,run1_arm1,578843,-0.0002813380560837686,-0.00017071400361601263,0.9998593309728859,0.999945660044939,contracting_reverse
pendulum,holdout,run1_arm1,578843,-0.0002941693237517029,-0.00020053469052072614,0.9998529153391849,0.9999361678254844,contracting_reverse
pendulum,holdout,run1_arm1,583124,5.382217568694614e-05,-4.596891812980175e-06,1.0000269110878368,0.9999985367638902,expanding_reverse
pendulum,holdout,run1_arm1,587133,0.00031709129689261317,-0.00031967920949682593,1.0001585456471178,0.9998982429472097,expanding_reverse
pendulum,holdout,run1_arm1,587133,-0.0057745203375816345,-0.007349628489464521,0.9971127478541771,0.9976605405920254,contracting_reverse
pendulum,holdout,run1_arm1,590413,-8.226122008636594e-05,-1.0863756870094221e-05,0.99995886938998,0.9999965419587872,contracting_reverse
pendulum,holdout,run1_arm1,599824,0.0039019836112856865,0.0008321505738422275,1.0019509893302483,1.0002648817544475,expanding_forward
pendulum,holdout,run1_arm1,420256,0.0038760725874453783,-0.004077840596437454,1.0019380338673147,0.9987019830238724,expanding_reverse
pendulum,holdout,run1_arm1,420256,-0.0003448107454460114,-0.00040629590512253344,0.9998275946289851,0.9998706719966836,contracting_reverse
pendulum,holdout,run1_arm1,420256,-0.0002912968921009451,-0.00036439247196540236,0.9998543515549795,0.9998840102737224,contracting_reverse
pendulum,holdout,run1_arm1,420512,-0.0002901096304412931,-0.0003874902322422713,0.9998549451857967,0.9998766580282776,contracting_reverse
pendulum,holdout,run1_arm1,420512,-0.0002796066110022366,-0.00039930216735228896,0.9998601966954097,0.9998728981725572,contracting_reverse
pendulum,holdout,run1_arm1,423474,0.0003147960524074733,-0.00035604648292064667,1.0001573980249039,0.9998866668845454,expanding_reverse
pendulum,holdout,run1_arm1,423474,0.0005383652169257402,-0.00012735741620417684,1.0002691826019614,0.9999594608753434,expanding_reverse
pendulum,holdout,run1_arm1,423474,0.0008807153790257871,0.0002167664933949709,1.000440357661049,1.000068998917841,expanding_forward
pendulum,holdout,run1_arm1,423730,0.0012643737718462944,0.0006358796381391585,1.0006321868017034,1.0002024067752426,expanding_forward
pendulum,holdout,run1_arm1,423730,0.0001564080739626661,-0.0004690212954301387,1.000078204036822,0.9998507058848338,expanding_reverse
pendulum,holdout,run1_arm1,423986,0.00030935066752135754,-0.00028434026171453297,1.000154675332527,0.9999094916836562,expanding_reverse
pendulum,holdout,run1_arm1,423986,0.00030039268312975764,-0.0002689691027626395,1.0001501963404353,0.9999143844755126,expanding_reverse
pendulum,holdout,run1_arm1,423986,0.00033900217385962605,-0.0002845119161065668,1.0001695010853064,0.9999094370443662,expanding_reverse
pendulum,holdout,run1_arm1,424242,-0.002441396936774254,-0.003642293158918619,0.9987793021379354,0.9988406220791366,contracting_reverse
pendulum,holdout,run1_arm1,424242,-0.0010663520079106092,-0.002010275376960635,0.9994668240465678,0.9993601094735616,contracting_reverse
pendulum,holdout,run1_arm1,424242,0.0018864880548790097,0.002533677266910672,1.0009432437477022,1.0008064945224568,expanding_forward
pendulum,holdout,run1_arm1,424498,0.00033397480729036033,-0.00023939725360833108,1.000166987402093,0.9999237974874512,expanding_reverse
pendulum,holdout,run1_arm1,424498,0.0002653421543072909,-0.00017891496827360243,1.0001326710763752,0.9999430495968122,expanding_reverse
pendulum,holdout,run1_arm1,424754,0.00012900526053272188,-0.00043435252155177295,1.0000645026301769,0.9998617412983012,expanding_reverse
pendulum,holdout,run1_arm1,424754,0.0003017609124071896,-0.00017773050058167428,1.0001508804550587,0.9999434266245885,expanding_reverse
pendulum,holdout,run1_arm1,424754,0.00025103523512370884,-0.00013929531269241124,1.0001255176169026,0.999955660924871,expanding_reverse
pendulum,holdout,run1_arm1,425010,-0.002581085776910186,-0.005608118139207363,0.9987094578280111,0.9982148805534037,contracting_reverse
pendulum,holdout,run1_arm1,425010,0.00027534543187357485,-0.00012944712943863124,1.000137672715067,0.9999587956989616,expanding_reverse
pendulum,holdout,run1_arm1,425266,0.0002315029560122639,-0.00010034153092419729,1.0001157514774892,0.999968060298712,expanding_reverse
pendulum,holdout,run1_arm1,425266,0.00023743572819512337,-9.399891132488847e-05,1.0001187178635398,0.9999700792172348,expanding_reverse
pendulum,holdout,run1_arm1,425491,0.0001990624441532418,-7.025556260487065e-05,1.000099531221748,0.9999776369598634,expanding_reverse
pendulum,holdout,run1_arm1,425491,0.00022973513114266098,-6.952312833163887e-05,1.000114867565066,0.9999778701009336,expanding_reverse
pendulum,holdout,run1_arm1,425686,0.00015305211127270013,-3.9346516132354736e-05,1.000076526055487,0.9999874756149282,expanding_reverse
pendulum,holdout,run1_arm1,425686,0.00012702007370535284,-2.6544637876213528e-05,1.0000635100367674,0.9999915505793389,expanding_reverse
pendulum,holdout,run1_arm1,425686,0.00010135724005522206,-1.6640336980344728e-05,1.000050678619984,0.9999947032162297,expanding_reverse
pendulum,holdout,run1_arm1,425942,6.661680527031422e-05,-7.784607987559866e-06,1.0000333084026227,0.9999975220823175,expanding_reverse
pendulum,holdout,run1_arm1,426099,2.447998122079298e-05,-1.743015559441119e-06,1.0000122399906097,0.9999994451809157,expanding_reverse
pendulum,holdout,run1_arm1,426273,-1.341727784165414e-05,-2.839612420757476e-07,0.9999932913610793,0.9999999096123293,contracting_reverse
pendulum,holdout,run1_arm1,426273,-6.514135020552203e-05,-6.766074875486083e-06,0.9999674293249087,0.9999978462914765,contracting_reverse
pendulum,holdout,run1_arm1,426273,0.0004062668886035681,-0.003055571112781763,1.0002031334415078,0.999027381506864,expanding_reverse
pendulum,holdout,run1_arm1,426785,-0.00022053146676626056,-8.919466199586168e-05,0.9998897342670637,0.9999716084572919,contracting_reverse
pendulum,holdout,run1_arm1,426785,-0.0002691377594601363,-0.00012832143693231046,0.9998654311210823,0.9999591540180152,contracting_reverse
pendulum,holdout,run1_arm1,427041,-0.000314124597935006,-0.00017885123088490218,0.9998429377023239,0.9999430698850532,contracting_reverse
pendulum,holdout,run1_arm1,427041,-0.0019513863371685147,0.002348189940676093,0.9990243071410281,1.0007474520727546,contracting_forward
pendulum,holdout,run1_arm1,427041,0.0018091131933033466,-0.0030551732052117586,1.0009045563499424,0.9990275081647773,expanding_reverse
pendulum,holdout,run1_arm1,427297,-0.0020718027371913195,0.0017407280392944813,0.9989640990019432,1.0005540909440647,contracting_forward
pendulum,holdout,run1_arm1,427297,0.0020707668736577034,-0.0027947856578975916,1.0010353830668455,0.9991103920953265,expanding_reverse
pendulum,holdout,run1_arm1,427553,-0.00029833056032657623,-0.00033646522206254303,0.999850834720943,0.9998928997934605,contracting_reverse
pendulum,holdout,run1_arm1,427553,0.006239886861294508,-0.005513735115528107,1.0031199333074612,0.9982449236029287,expanding_reverse
pendulum,holdout,run1_arm2,420000,-0.0008882052497938275,0.00047186759184114635,0.9995558974042994,1.0001502001194529,contracting_forward
pendulum,holdout,run1_arm2,420000,0.003876378759741783,-0.004889672622084618,1.0019381869528878,0.9984435688641883,expanding_reverse
pendulum,holdout,run1_arm2,425076,8.568954217480496e-05,-1.7188400306622498e-05,1.0000428447710612,0.9999945287622547,expanding_reverse
pendulum,holdout,run1_arm2,425076,2.492305611667689e-05,-3.970064426539466e-06,1.000012461528058,0.9999987362892443,expanding_reverse
pendulum,holdout,run1_arm2,425076,5.503854845301248e-05,-6.716704319842393e-06,1.0000275192742194,0.9999978620066124,expanding_reverse
pendulum,holdout,run1_arm2,428707,0.0028291442431509495,-0.00032032717717811465,1.00141457117805,0.9998980366926908,expanding_reverse
pendulum,holdout,run1_arm2,428707,0.002670180518180132,-0.00014424683467950672,1.0013350894658397,0.9999540848064707,expanding_reverse
pendulum,holdout,run1_arm2,432803,0.00032780319452285767,-0.001162910950370133,1.0001639015957937,0.9996298339477458,expanding_reverse
pendulum,holdout,run1_arm2,432803,-0.0010926614049822092,0.0010787989012897015,0.9994536693518646,1.0003433923554848,contracting_forward
pendulum,holdout,run1_arm2,432803,-0.0018453834345564246,0.00198199856095016,0.9990773085445693,1.0006308897363525,contracting_forward
pendulum,holdout,run1_arm2,437152,0.00043228024151176214,-0.0002842043468263,1.0002161401173901,0.9999095349467088,expanding_reverse
pendulum,holdout,run1_arm2,437152,0.00024185568327084184,-0.00014053774066269398,1.000120927841046,0.9999552654477651,expanding_reverse
pendulum,holdout,run1_arm2,441090,-0.006079582963138819,0.002569466130807996,0.9969602178812904,1.0008178864716506,contracting_forward
pendulum,holdout,run1_arm2,441090,-0.00038554921047762036,-0.0008893291233107448,0.9998072253971492,0.999716917747979,contracting_reverse
pendulum,holdout,run1_arm2,441090,-0.001775034237653017,1.8239234123029746e-05,0.9991124831142019,1.0000058057285377,contracting_forward
pendulum,holdout,run1_arm2,444930,-4.8816076741786674e-05,-3.6943474697181955e-06,0.999975591961634,0.9999988240526774,contracting_reverse
pendulum,holdout,run1_arm2,444930,0.00019467783567961305,-0.002429449465125799,1.0000973389175323,0.9992266822172665,expanding_reverse
pendulum,holdout,run1_arm2,453062,-0.00021162421035114676,-8.810040890239179e-05,0.9998941878952193,0.9999719567688695,contracting_reverse
pendulum,holdout,run1_arm2,453062,-0.00023386284010484815,-0.00010929018026217818,0.9998830685804805,0.9999652118551597,contracting_reverse
pendulum,holdout,run1_arm2,453062,-0.0064268168061971664,0.01142045296728611,0.9967866026574006,1.0036352430841842,contracting_forward
pendulum,holdout,run1_arm2,457158,0.000215755237150006,-9.891484660329297e-05,1.0001078776181564,0.9999685144264359,expanding_reverse
pendulum,holdout,run1_arm2,457158,0.00020633108215406537,-8.201145828934386e-05,1.000103165540711,0.9999738949420461,expanding_reverse
pendulum,holdout,run1_arm2,457158,0.00016907721874304116,-5.794711978523992e-05,1.0000845386091701,0.9999815548588965,expanding_reverse
pendulum,holdout,run1_arm2,460998,-0.004420834593474865,-0.00014792669389862567,0.9977895863032477,0.9999529134709015,contracting_reverse
pendulum,holdout,run1_arm2,460998,-0.0013118849601596594,-0.0010032227728515863,0.9993440576139956,0.9996806642733567,contracting_reverse
pendulum,holdout,run1_arm2,465476,0.0009229811257682741,-0.004299516789615154,1.0004614905301223,0.9986314213000523,expanding_reverse
pendulum,holdout,run1_arm2,465476,0.0009561733459122479,-0.0042027379386126995,1.000478086636531,0.9986622269650999,expanding_reverse
pendulum,holdout,run1_arm2,465476,-0.0009135669679380953,0.0023374883458018303,0.9995432165478004,1.0007440456493082,contracting_forward
pendulum,holdout,run1_arm2,470505,0.001052503939718008,0.0019577592611312866,1.0005262519212788,1.000623174127586,expanding_forward
pendulum,holdout,run1_arm2,470505,0.00017560884589329362,-6.340741674648598e-05,1.0000878044227208,0.9999798167923922,expanding_reverse
pendulum,holdout,run1_arm2,474248,-0.0010147006250917912,-0.00032792147248983383,0.9994926497309855,0.9998956193534145,contracting_reverse
pendulum,holdout,run1_arm2,474248,0.0006893619429320097,-0.0006140328478068113,1.000344680957816,0.9998045472741015,expanding_reverse
pendulum,holdout,run1_arm2,474248,0.009092691354453564,-0.0004900661297142506,1.004546314354287,0.9998440071060282,expanding_reverse
pendulum,holdout,run1_arm2,479279,-0.00024834531359374523,-0.00012957354192622006,0.9998758273438414,0.9999587554606171,contracting_reverse
pendulum,holdout,run1_arm2,479279,-0.0002585921320132911,-0.0001452828146284446,0.9998707039347139,0.9999537550438111,contracting_reverse
pendulum,holdout,run1_arm2,479279,0.002820574911311269,-0.00532081164419651,1.0014102865206778,0.9983063330511304,expanding_reverse
pendulum,holdout,run1_arm2,483315,0.0002631865500006825,-0.00018301901582162827,1.0001315932742407,0.9999417432379043,expanding_reverse
pendulum,holdout,run1_arm2,483315,0.001019903109408915,0.001095083891414106,1.0005099515105,1.0003485760288378,expanding_forward
pendulum,holdout,run1_arm2,486704,-0.012110402807593346,0.006278237793594599,0.9939448726007077,1.0019984251575138,contracting_forward
pendulum,holdout,run1_arm2,486704,-0.003712950274348259,0.0012686749687418342,0.9981435269956034,1.0004038317849044,contracting_forward
pendulum,holdout,run1_arm2,486704,-0.004906286019831896,0.0015773621853441,0.997546861911004,1.0005020899776875,contracting_forward
pendulum,holdout,run1_arm2,490800,2.3018699721433222e-05,-8.78042499152798e-07,1.0000115093498603,0.999999720510392,expanding_reverse
pendulum,holdout,run1_arm2,490800,-1.2700626939476933e-05,-0.0015364652499556541,0.9999936496865304,0.9995109279211613,contracting_reverse
pendulum,holdout,run1_arm2,495951,0.006020230706781149,0.004308165516704321,1.003010106262078,1.001371331675283,expanding_forward
pendulum,holdout,run1_arm2,495951,0.00032011044095270336,-0.00036064774030819535,1.0001600552191097,0.99988520225883,expanding_reverse
pendulum,holdout,run1_arm2,495951,0.00020388819393701851,-0.00020758400205522776,1.0001019440966152,0.9999339239599322,expanding_reverse
pendulum,holdout,run1_arm2,500047,0.0020884142722934484,-0.0016163915861397982,1.0010442067566234,0.9994854865781874,expanding_reverse
pendulum,holdout,run1_arm2,500047,-0.004705246537923813,0.0013325958279892802,0.99764738107149,1.0004241784263364,contracting_forward
pendulum,holdout,run1_arm2,500047,-0.0033496629912406206,0.0005998468841426075,0.9983251700703791,1.0001909371934192,contracting_forward
pendulum,holdout,run1_arm2,503887,-2.6193683879682794e-06,-1.1464114990644703e-08,0.999998690315806,0.9999999963508589,contracting_reverse
pendulum,holdout,run1_arm2,503887,9.978451998904347e-05,-0.0034994371235370636,1.0000498922599532,0.9988860945674995,expanding_reverse
pendulum,holdout,run1_arm2,509442,0.0046338653191924095,0.004882883746176958,1.0023169285137035,1.0015542701694942,expanding_forward
pendulum,holdout,run1_arm2,509442,0.000215954685700126,-0.0003237272030673921,1.0001079773424304,0.999896954430837,expanding_reverse
pendulum,holdout,run1_arm2,509442,6.16966062807478e-05,-4.38589122495614e-05,1.0000308483031304,0.9999860392746337,expanding_reverse
pendulum,holdout,run1_arm2,513282,0.005135285668075085,-0.00288793514482677,1.0025676371914094,0.999080741692744,expanding_reverse
pendulum,holdout,run1_arm2,513282,0.002723241690546274,-0.0016907500103116035,1.001361620003787,0.9994618175566524,expanding_reverse
pendulum,holdout,run1_arm2,517378,0.0001348084770143032,-0.0018311565509065986,1.000067404238405,0.9994171247666962,expanding_reverse
pendulum,holdout,run1_arm2,517378,9.122677147388458e-05,1.3897675671614707e-05,1.0000456133857054,1.0000044237675612,expanding_forward
pendulum,holdout,run1_arm2,517378,-0.00010100990039063618,-1.8403068679617718e-05,0.9999494950498476,0.9999941421213031,contracting_reverse
pendulum,holdout,run1_arm2,522608,0.0008022282272577286,0.00041073342435993254,1.000401114092117,1.0001307405095599,expanding_forward
pendulum,holdout,run1_arm2,522608,0.00029642446315847337,-0.00021846011804882437,1.0001482122304939,0.9999304619846882,expanding_reverse
pendulum,holdout,run1_arm2,526649,-0.004109910223633051,0.001197075005620718,0.9979450477807611,1.0003810408087925,contracting_forward
pendulum,holdout,run1_arm2,526649,0.0006068225484341383,-0.000805534073151648,1.0003034112649067,0.9997435905408579,expanding_reverse
pendulum,holdout,run1_arm2,526649,-0.002307541435584426,0.00010606665455270559,0.998846229794169,1.0000337620647386,contracting_forward
pendulum,holdout,run1_arm2,530489,-0.00011071223707403988,-1.353324933006661e-05,0.9999446438815195,0.999995692232946,contracting_reverse
pendulum,holdout,run1_arm2,530489,-9.305704588769004e-05,-1.4652538084192201e-05,0.9999534714770898,0.9999953359522701,contracting_reverse
pendulum,holdout,run1_arm2,536550,0.000173107604496181,-6.375474913511425e-05,1.000086553802032,0.9999797062330591,expanding_reverse
pendulum,holdout,run1_arm2,536550,0.00017910489987116307,-5.870128734386526e-05,1.0000895524496962,0.9999813147999067,expanding_reverse
pendulum,holdout,run1_arm2,536550,0.0001833956193877384,-5.1481794798746705e-05,1.000091697809437,0.9999836128357571,expanding_reverse
pendulum,holdout,run1_arm2,540390,-0.0017513865604996681,-0.0004534738545771688,0.9991243069435887,0.9998556547889622,contracting_reverse
pendulum,holdout,run1_arm2,540390,0.00435991957783699,-0.0006682394887320697,1.0021799563357054,0.9997872927643981,expanding_reverse
pendulum,holdout,run1_arm2,540390,2.5620920496294275e-05,-0.0005979736451990902,1.0000128104602475,0.9998096590770558,expanding_reverse
pendulum,holdout,run1_arm2,544465,0.002329504583030939,-0.005409816280007362,1.0011647517647961,0.9982780019956357,expanding_reverse
pendulum,holdout,run1_arm2,544465,-0.00028015096904709935,-0.00014540409028995782,0.9998599245163926,0.9999537164405692,contracting_reverse
pendulum,holdout,run1_arm2,550465,2.3229267753777094e-05,-8.940436373450211e-07,1.0000116146338764,0.9999997154170716,expanding_reverse
pendulum,holdout,run1_arm2,550465,3.3807980344136013e-06,-1.8960937708811798e-08,1.0000016903990172,0.9999999939645461,expanding_reverse
pendulum,holdout,run1_arm2,550465,-0.00010817878501256928,-2.766181751212571e-06,0.9999459106075465,0.9999991194970016,contracting_reverse
pendulum,holdout,run1_arm2,554561,0.0005434700869955122,-0.00031001365277916193,1.0002717350368093,0.9999013195894685,expanding_reverse
pendulum,holdout,run1_arm2,554561,-0.0006248123245313764,-0.0009814812801778316,0.9996875938478976,0.9996875848054151,contracting_reverse
pendulum,holdout,run1_arm2,558401,-0.00020049091835971922,-0.00039980452856980264,0.999899754541156,0.9998727382660152,contracting_reverse
pendulum,holdout,run1_arm2,558401,-0.000299510225886479,-0.00031523333746008575,0.9998502448881763,0.9998996581122317,contracting_reverse
pendulum,holdout,run1_arm2,558401,-0.008350981399416924,0.0066254329867661,0.9958245335662963,1.002108940819936,contracting_forward
pendulum,holdout,run1_arm2,564852,-0.00021820049732923508,-9.278672223445028e-05,0.9998908997517683,0.9999704650690062,contracting_reverse
pendulum,holdout,run1_arm2,567012,-0.001421106862835586,-0.0006892371457070112,0.9992894466881651,0.9997806090025964,contracting_reverse
pendulum,holdout,run1_arm2,567012,0.0019283083966001868,-0.0003600059717427939,1.000964153899543,0.999885406540109,expanding_reverse
pendulum,holdout,run1_arm2,571108,-0.003896148409694433,0.006089316681027412,0.9980519282594584,1.001938289699675,contracting_forward
pendulum,holdout,run1_arm2,571108,-0.0002949455811176449,-0.00019506600801832974,0.9998525272105103,0.9999379085611894,contracting_reverse
pendulum,holdout,run1_arm2,571108,-0.005055870395153761,0.006309709511697292,0.9974720701872959,1.0020084429165212,contracting_forward
pendulum,holdout,run1_arm2,576451,2.0330069673946127e-05,-1.5897111325102742e-06,1.0000101650348368,0.9999994939792304,expanding_reverse
pendulum,holdout,run1_arm2,576451,2.0835734176216647e-05,-1.3283453199619544e-06,1.0000104178670877,0.9999995771745523,expanding_reverse
pendulum,holdout,run1_arm2,582018,0.0002840115921571851,-0.00018925839685834944,1.000142005795124,0.9999397571812367,expanding_reverse
pendulum,holdout,run1_arm2,582018,0.00026645316393114626,-0.00015990345855243504,1.0001332265811773,0.9999491011483078,expanding_reverse
pendulum,holdout,run1_arm2,582018,0.00022739819542039186,-0.0001223574363393709,1.0001136990972201,0.9999610524183651,expanding_reverse
pendulum,holdout,run1_arm2,585725,0.00038601207779720426,-0.0007552503957413137,1.000193006036502,0.9997595963324913,expanding_reverse
pendulum,holdout,run1_arm2,590110,-8.97649661055766e-05,-1.3610610949399415e-05,0.9999551175169773,0.9999956676079778,contracting_reverse
pendulum,holdout,run1_arm2,590110,-0.00011143884330522269,-2.1257379557937384e-05,0.999944280578405,0.9999932335659324,contracting_reverse
pendulum,holdout,run1_arm2,590110,-0.00013032164133619517,-2.9478358555934392e-05,0.999934839179424,0.9999906167470431,contracting_reverse
pendulum,holdout,run1_arm2,596540,-1.3348505490284879e-05,1.9144418672567554e-07,0.999993325747255,1.0000000609385773,contracting_forward
