event,role,control_id,pushpull_score,opposition_rho,opposition_occupancy,best_lag_ms,transfer_gain,signed_loop_area,loop_orientation,active_speed,late_speed,speed_settlement,active_radius,late_radius,radius_settlement,top_left_occupancy,top_left_distance_q10,h_active,h_late,h_change,median_connection,median_movement,n_frames
GW151226,matched_offsource,39,0.057935439442016894,-0.17551030183905117,0.3300970873786408,-44.0,0.701935835062629,0.3726666564991058,1.0,16.064082433786727,9.41530126840766,0.2609474877057637,0.3465780590375338,0.2932560439708065,0.0833372507278639,0.0,1.0389322828731709,0.4310471076397365,0.2658449271824912,-0.16520218045724533,0.9838499715238793,0.7289480107395656,320
GW151226,matched_offsource,40,0.04760562128141065,-0.15066933745766053,0.31596091205211724,-52.00000000000001,0.7244582043343343,0.04615225640316549,1.0,8.695793670165159,14.486046700838003,-0.24977538185084264,0.23202913700645,0.35844586980007,-0.21409328309611023,0.0,1.0714105358248112,0.244813278008299,0.3008298755186722,0.05601659751037319,0.9712797982263446,0.7354161581645107,320
GW151226,matched_offsource,41,0.07809382240879802,-0.2055803188197418,0.37987012987012986,48.0,1.309523809523726,0.010097658825789321,1.0,9.76938148970779,13.660253331374758,-0.1660662605874549,0.298454922622921,0.38675999255000276,-0.12887207790079677,0.0,1.049193670249777,0.2658449271824912,0.4683508258075015,0.20250589862501028,0.9534618826783826,0.7193068098608738,320
GW151226,matched_offsource,42,0.05639609864162249,-0.16135550444686433,0.34951456310679613,44.0,0.9318428204970843,0.22436501249388685,1.0,15.709013133119157,12.788544463428522,0.10248136738722939,0.40846697044015257,0.29870427617345474,0.1552137403665057,0.0,1.0964832423716142,0.3541615816451063,0.2322024245382801,-0.1219591571068262,0.9369457326499065,0.7512814254332438,320
GW151226,matched_offsource,43,0.06583689833860597,-0.19061349614224965,0.34539473684210525,-64.0,0.8302325581394399,0.1410020055712275,1.0,15.20221321909321,12.559433731999036,0.09519534239988965,0.5137626367927609,0.18785416555238924,0.46451064192100305,0.0,1.059162073065615,0.5977544544788873,0.041249694898706446,-0.5565047595801809,0.9630624033845904,0.7885037832560411,320
GW151226,matched_offsource,44,0.07021213019492796,-0.20268784754384864,0.3464052287581699,-56.0,0.8010682499318527,0.1579393448202543,1.0,13.385199961182778,12.289894206422488,0.04266024294244709,0.3490469311679907,0.20408243547763352,0.262080635076767,0.0,1.048477189893512,0.3607517695875029,0.15560165975103746,-0.20515010983646542,0.9967862663737694,0.8248718574566756,320
GW151226,matched_offsource,45,0.05430733681583159,-0.1645192850597251,0.3300970873786408,44.0,0.665583533793562,0.15342956492749144,1.0,12.788544463428522,15.287934260841268,-0.08902077151335014,0.27483607022377077,0.24848731763263893,0.05034889172259029,0.0,1.0535990907353832,0.0,0.1982344805141974,0.1982344805141974,0.9967862663737694,0.834757139370271,320
GW151226,matched_offsource,46,0.052743852903955904,-0.16350594400226331,0.3225806451612903,40.0,0.4969137445538502,0.07063530593743644,1.0,12.289894206422488,16.376210235131396,-0.14254870371522518,0.3686207917224885,0.22151640277639756,0.24927150892557304,0.0,1.084649860695299,0.2460336831828166,0.0,-0.2460336831828166,1.0572776828573753,0.9168904076153284,320
GW151226,matched_offsource,47,0.06278975717937832,-0.1836304219396913,0.3419354838709677,40.0,0.567668912211569,0.05844755803487822,1.0,13.103618228860167,14.53027218952695,-0.051626967432622545,0.3643637411632446,0.28356226087042913,0.12470788336797047,0.0,1.086138097985625,0.19038320722479868,0.0,-0.19038320722479868,1.0754210397852086,0.9220161093483037,320
GW151226,matched_offsource,48,0.0800821717443321,-0.2204031452432503,0.3633440514469453,36.00000000000001,0.6823664560596977,0.05557371285978196,1.0,15.517044992270769,13.090554063949241,0.08481980342191152,0.23698894102260856,0.22342704067783065,0.029455754977619892,0.0,1.101544782959582,0.0,0.0,0.0,1.095354324302335,0.9411764705882353,320
