event,role,time_s,connection_C,movement_M,unresolved_H,dC_dt,dM_dt,trajectory_speed,radius_to_late_centroid,top_left_zone
GW150914,opened_development,-0.05942392349243164,1.8615246928646976,1.4288503783256041,0.0,27.045480432837053,8.966560898218205,28.493108398074572,0.8744351667028608,False
GW150914,opened_development,-0.05551767349243164,1.9142461964038728,1.479863314620454,0.0,8.050117972500232,6.529655845740791,10.365365639232806,0.9450028864852662,False
GW150914,opened_development,-0.05161142349243164,1.9244162395248556,1.4989016353429339,0.0,1.9682694654625266,3.31169148157187,3.852451837179516,0.9631615778927546,False
GW150914,opened_development,-0.04770517349243164,1.9296233016027988,1.5057359043202343,0.0,0.8331299324709107,3.31169148157187,3.4148800789331784,0.9710656670165899,False
GW150914,opened_development,-0.04379892349243164,1.9309250671222846,1.5125701732975347,0.0,0.8331299324709107,8.123016841591408,8.165629681363013,0.9755981489754607,False
GW150914,opened_development,-0.03989267349243164,1.9344235619559027,1.5691969733951672,0.0,2.1869660727361406,8.123016841591408,8.41226623521133,1.0080708968406722,False
GW150914,opened_development,-0.03598642349243164,1.9480107395655357,1.593605076885526,0.0,3.0617525018306253,3.186721991701262,4.41922226583576,1.032778105011256,False
GW150914,opened_development,-0.03208017349243164,1.9719306809860875,1.5940932389553333,0.0,3.0617525018306253,3.186721991701262,4.41922226583576,1.0530838779580711,False
GW150914,opened_development,-0.02817392349243164,1.9719306809860875,1.6145960458872346,0.0,0.0,5.15499145716376,5.15499145716376,1.0643149476523015,False
GW150914,opened_development,-0.02426767349243164,1.9719306809860875,1.6343666097144252,0.0,0.0,8.966560898218205,8.966560898218205,1.0754040541864058,False
GW150914,opened_development,-0.02036142349243164,1.9719306809860875,1.6846473029045643,0.0,-15.485802619803138,8.966560898218205,17.894392896126913,1.104699190227174,False
GW150914,opened_development,-0.01645517349243164,1.8509478480188755,1.706858677080791,0.0,-15.485802619803138,7.4981693922381965,17.20559871129742,1.0249457897367549,False
GW150914,opened_development,-0.01254892349243164,1.816939223822309,1.7241884305589457,0.0,-4.3531038971605085,7.4981693922381965,8.670182107324605,1.0117366204845322,False
GW150914,opened_development,-0.00864267349243164,1.816939223822309,1.7654381254576519,0.0,0.0,7.4981693922381965,7.4981693922381965,1.040693987939822,False
GW150914,opened_development,-0.004736423492431641,1.816939223822309,1.79253112033195,0.0,0.0,6.654625335611456,6.654625335611456,1.0601563337918947,False
GW150914,opened_development,-0.0008301734924316406,1.816939223822309,1.8123016841591408,0.0,2.093238955333163,5.998535513790586,6.353272985975902,1.0745672512859854,False
GW150914,opened_development,0.0030760765075683594,1.8332926531608493,1.8445203807664146,0.0,2.093238955333163,4.1239931657310365,4.624820964655883,1.1093551627073917,False
GW150914,opened_development,0.006982326507568359,1.8332926531608493,1.8445203807664146,0.0,0.0,0.0,0.0,1.1093551627073917,False
GW150914,opened_development,0.01088857650756836,1.8332926531608493,1.8445203807664146,0.0,0.0,0.0,0.0,1.1093551627073917,False
GW150914,opened_development,0.01479482650756836,1.8332926531608493,1.8445203807664146,0.0,-2.7285005288422326,-5.311203319502113,5.9710632082555115,1.1093551627073917,False
GW150914,opened_development,0.01870107650756836,1.8119762427792694,1.8030266048328043,0.0,-4.446831014563486,-6.404686355870183,7.797070821093868,1.0643951388511557,False
GW150914,opened_development,0.02260732650756836,1.798551785859572,1.7944837686111788,0.0,-5.404930436905062,-12.746887966804934,13.845447839129625,1.0490003860607326,False
GW150914,opened_development,0.02651357650756836,1.7697502237409486,1.7034415425921408,0.0,-12.788544463428536,-12.746887966804934,18.05630145770072,0.9634676695536462,False
GW150914,opened_development,0.03041982650756836,1.6986412822390367,1.6797656822064926,0.0,-41.604426002766246,-10.434952404198185,42.893082131009585,0.8969540004481146,False
GW150914,opened_development,0.03432607650756836,1.4447156455943373,1.6431535269709543,0.0,-59.15222520543486,-10.434952404198185,60.06558064675946,0.7150869026066641,False
GW150914,opened_development,0.03823232650756836,1.1228541209014724,1.5982426165486943,0.0,-59.15222520543486,-19.46399804735171,62.27224876894839,0.5750013028575572,False
GW150914,opened_development,0.04213857650756836,0.9825888861768775,1.4791310715157433,0.0,-27.86819624115205,-19.46399804735171,33.99240476522178,0.4663871123191331,False
GW150914,opened_development,0.04604482650756836,0.905133837767472,1.446180131803759,0.0,-19.90139126189895,-13.934098120576039,24.29453569412325,0.45901176222237,False
GW150914,opened_development,0.04995107650756836,0.8271092669432919,1.371491335123261,0.0,-10.070458058742148,-13.934098120576039,17.192242900410793,0.43314723273734373,False
GW150914,opened_development,0.05385732650756836,0.826458384183549,1.3373199902367587,0.0,-0.08331299324709107,-37.52208933365881,37.52218182645988,0.4066956578020068,False
GW150914,opened_development,0.05776357650756836,0.826458384183549,1.0624847449353185,0.11105687088113236,0.0,-37.52208933365881,37.52208933365881,0.2625592120485266,False
GW150914,opened_development,0.06166982650756836,0.826458384183549,1.0441786673175493,0.12936294849890162,0.08331299324709107,-2.343177935074465,2.3446585871430456,0.26053480458829326,False
GW150914,opened_development,0.06557607650756836,0.8271092669432919,1.0441786673175493,0.12871206573915872,4.217720283134,0.0,4.217720283134,0.2598858032700609,False
GW150914,opened_development,0.06948232650756836,0.8594093238955334,1.0441786673175493,0.09641200878691736,22.879830770482442,2.343177935074465,22.999503014659577,0.227692605427985,False
GW150914,opened_development,0.07338857650756836,1.0162720689935725,1.0624847449353185,0.0,22.879830770482442,2.9367830119599887,23.067538892245352,0.07965938151949854,False
GW150914,opened_development,0.07729482650756836,1.0381580017899275,1.0685867708079082,0.0,2.8013993979334373,2.9367830119599887,4.058636845799167,0.06529794964609419,False
GW150914,opened_development,0.08120107650756836,1.0381580017899275,1.085428362216256,0.0,0.0,2.15572370026851,2.15572370026851,0.07768873507146691,False
GW150914,opened_development,0.08510732650756836,1.0381580017899275,1.085428362216256,0.0,0.0,0.0,0.0,0.07768873507146691,False
GW150914,opened_development,0.08901357650756836,1.0381580017899275,1.085428362216256,0.0,-3.8323976893661893,0.0,3.8323976893661893,0.07768873507146691,False
GW150914,opened_development,0.09291982650756836,1.008217394841754,1.085428362216256,0.0,-3.8323976893661893,-1.4683915059799801,4.10407671276908,0.09905203494766252,False
GW150914,opened_development,0.09682607650756836,0.9984541534456106,1.0739565535757873,0.0,-2.957611260271733,-1.4683915059799801,3.302065714324944,0.10080550024824554,False
GW150914,opened_development,0.10073232650756836,0.9851110568708812,1.0739565535757873,0.0,-2.957611260271733,-1.4683915059799801,3.302065714324944,0.1126166489449121,False
GW150914,opened_development,0.10463857650756836,0.984053372386299,1.0739565535757873,0.0,-3.728256447807368,-6.061020258725932,7.115888048395884,0.1135674139105886,False
GW150914,opened_development,0.10854482650756836,0.9549263688878039,1.026604832804491,0.018468798307705203,-3.728256447807368,-6.061020258725932,7.115888048395884,0.13133396962277546,False
GW150914,opened_development,0.11245107650756836,0.9549263688878039,0.9797412741030023,0.06533235700919393,0.0,-5.998535513790557,5.998535513790557,0.13870440369619036,False
GW150914,opened_development,0.11635732650756836,0.9549263688878039,0.9797412741030023,0.06533235700919393,0.0,0.0,0.0,0.13870440369619036,False
GW150914,opened_development,0.12026357650756836,0.9549263688878039,0.9797412741030023,0.06533235700919393,14.215279472784985,0.03124237246764494,14.215313805020964,0.13870440369619036,False
GW150914,opened_development,0.12416982650756836,1.0659832397689366,0.9799853551379057,0.0,14.215279472784985,0.09372711740297746,14.215588459923804,0.048824138969930125,False
GW150914,opened_development,0.12807607650756836,1.0659832397689366,0.9807175982426165,0.0,5.134163208852016,0.1249694898706224,5.1356839104960645,0.04815886443607943,False
GW150914,opened_development,0.13198232650756836,1.077536408754373,0.9807175982426165,0.0,3.655357578716149,29.492799609470367,29.71846005150087,0.04454937676268234,False
GW150914,opened_development,0.13588857650756836,1.106093889838093,1.2111300951916038,0.0,3.655357578716149,29.492799609470367,29.71846005150087,0.187774335515312,False
GW150914,opened_development,0.13979482650756836,1.106093889838093,1.2111300951916038,0.0,3.655357578716149,6.748352453014377,7.674757315927503,0.187774335515312,False
GW150914,opened_development,0.14370107650756836,1.106093889838093,1.2372467659262876,0.0,18.516312749166048,5.217476202099078,19.237356776449285,0.2137624736029512,False
GW150914,opened_development,0.14760732650756836,1.2507525831909527,1.2638515987307786,0.0,29.87812220323815,5.217476202099078,30.330252954947518,0.2905114983807213,False
GW150914,opened_development,0.15151357650756836,1.4020014644862095,1.2780082987551866,0.0,29.87812220323815,-3.4054185989748476,30.071565676330795,0.40499027165302404,False
GW150914,opened_development,0.15541982650756836,1.4841754129037508,1.2372467659262876,0.0,10.518265397445276,-3.4054185989748476,11.055803128011028,0.4512774364601972,False
GW150914,opened_development,0.15932607650756836,1.4841754129037508,1.2201610934830365,0.0,0.0,-2.1869660727361406,2.1869660727361406,0.44347520959084674,False
GW150914,opened_development,0.16323232650756836,1.4841754129037508,1.2201610934830365,0.0,0.0,0.0,0.0,0.44347520959084674,False
GW150914,opened_development,0.16713857650756836,1.4841754129037508,1.2201610934830365,0.0,-19.63062403384592,0.0,19.63062403384592,0.44347520959084674,False
GW150914,opened_development,0.17104482650756836,1.3308111626393295,1.2201610934830365,0.0,-41.927263851598724,-22.99438613619722,47.81879596834404,0.31326239033641556,False
GW150914,opened_development,0.17495107650756836,1.0032544137987145,1.0405174517939957,0.0,-41.927263851598724,-22.99438613619722,47.81879596834404,0.08453664807456228,False
GW150914,opened_development,0.17885732650756836,1.0032544137987145,0.9167683670978766,0.07997721910340894,-2.3223496867626636,-18.058091286307075,18.206811059935955,0.13591632210870608,False
GW150914,opened_development,0.18276357650756836,1.0032544137987145,0.8994386136197217,0.09730697258156384,-2.3223496867626636,-3.842811813522104,4.490045734928731,0.1500143565244399,False
GW150914,opened_development,0.18666982650756836,0.9851110568708812,0.8867463998047351,0.12814254332438368,-2.3223496867626636,-2.093238955333163,3.126492826112178,0.17081629130543077,False
GW150914,opened_development,0.19057607650756836,0.9742087706451876,0.8830851842811813,0.14270604507363105,-1.3954926368887755,-0.624847449353183,1.528997722226546,0.18034301838541003,False
GW150914,opened_development,0.19448232650756836,0.9742087706451876,0.8818647791066634,0.14392645024814898,-1.3954926368887755,-0.15621186233829576,1.404208618954458,0.18130095452840853,False
GW150914,opened_development,0.19838857650756836,0.9742087706451876,0.8818647791066634,0.14392645024814898,-11.372223578227988,0.15621186233829576,11.37329641129342,0.18130095452840853,False
GW150914,opened_development,0.20229482650756836,0.8853632739402815,0.8830851842811813,0.2315515417785372,-11.372223578227988,0.15621186233829576,11.37329641129342,0.24561029352047434,False
GW150914,opened_development,0.20620107650756836,0.8845496704906028,0.8994386136197217,0.2160117158896755,-11.070213977707283,-8.466682938735659,13.93679868181008,0.23727021585445635,False
GW150914,opened_development,0.21010732650756836,0.8686844032218697,0.816939223822309,0.3143763729558213,-11.070213977707283,-8.466682938735659,13.93679868181008,0.30062373327353714,False
