event,role,control_id,pushpull_score,opposition_rho,opposition_occupancy,best_lag_ms,transfer_gain,signed_loop_area,loop_orientation,active_speed,late_speed,speed_settlement,active_radius,late_radius,radius_settlement,top_left_occupancy,top_left_distance_q10,h_active,h_late,h_change,median_connection,median_movement,n_frames
GW190503_185404,matched_offsource,11,0.11158157712540014,-0.3017553955304299,0.36977491961414793,-36.00000000000001,1.039999999999906,0.7784294085416683,1.0,12.932535115829376,10.297216775853421,0.11344582379803177,0.31988446944828397,0.26918029758761197,0.086075716454276,0.0,1.1060847151775832,0.1913595313644132,0.05451143112846801,-0.13684810023594518,0.956797656822065,0.8325604100561386,320
GW190503_185404,matched_offsource,12,0.09119725022506274,-0.26104167036898696,0.34935897435897434,-32.0,1.124197002141096,0.3271235998280806,1.0,10.651225899596405,10.064163851697764,0.028339416006495206,0.3166930604364703,0.19414214406420277,0.23990303583680705,0.0,1.085947662014531,0.2099096900170856,0.16060532096656094,-0.049304369050524655,0.9253925636644699,0.8517207712960704,320
GW190503_185404,matched_offsource,13,0.07624859051940303,-0.2106868948562452,0.3619047619047619,-20.0,1.0178519858513997,-0.4024619636415572,-1.0,12.24701000732243,14.396444240108769,-0.08067400768777921,0.38768375122550247,0.3595951750259147,0.037587807193294194,0.0,1.0778050378183959,0.2034822227646247,0.3918314213652264,0.18834919860060173,0.9053779188023757,0.7776421772028314,320
GW190503_185404,matched_offsource,14,0.07810970173625978,-0.21514426618583835,0.3630573248407643,-24.0,1.25401069518702,-0.6580775998169996,-1.0,9.820519079000917,10.268326417704003,-0.022291342664590437,0.1835299901545647,0.3062992949848165,-0.25063692301506046,0.0,1.1307492548118945,0.2248799934911725,0.2203644943454559,-0.004515499145716584,0.9128630705394191,0.8432999755918965,320
GW190503_185404,matched_offsource,15,0.05818941031549926,-0.15287048472715908,0.38064516129032255,-40.0,0.6138742925923176,-0.6604589984472029,-1.0,14.186135826900133,13.265890012364224,0.03352196373134898,0.35500279674856894,0.2461259620396234,0.1811206552956272,0.0,1.1704243283613016,0.3918314213652264,0.3463509885281914,-0.04548043283703501,0.8827597429013099,0.8534293385403955,320
GW190503_185404,matched_offsource,16,0.060126588297603985,-0.1615575285561707,0.37216828478964403,-44.0,0.7987012987008006,-0.9476775682578441,-1.0,10.74737612887479,14.036063161911642,-0.1326969592254829,0.3665719122360762,0.2489408434645229,0.1911106921536829,0.0,1.1128014866292855,0.1659751037344399,0.457977381824099,0.29200227808965906,0.8494426816369701,0.7784964608249939,320
GW190503_185404,matched_offsource,17,0.03638961983039826,-0.09895422936336369,0.36774193548387096,-40.0,0.6381062683179459,-0.8388817335341664,-1.0,13.3787412158439,17.068774692003373,-0.12119325226161766,0.2950519000557959,0.3354800721259967,-0.06411756081177841,0.0,1.0780533373612857,0.3395167195508909,0.4286062972907005,0.08908957773980958,0.873810104954845,0.7612887478642909,320
GW190503_185404,matched_offsource,18,0.08007027979893278,-0.21703260050763357,0.36893203883495146,-44.0,0.6179172358744198,-0.06786543499376937,-1.0,12.586062551605925,17.966405743164238,-0.17610175189934227,0.2824682664974085,0.40598109138387806,-0.17940727734339493,0.0,1.1010549532194387,0.4736799284028963,0.3560328695793672,-0.1176470588235291,0.9321454722968024,0.8019282401757384,320
GW190503_185404,matched_offsource,19,0.04083165863145733,-0.12576150858488858,0.3246753246753247,-48.0,0.7467395284638547,0.3428991909977686,1.0,17.214597630691312,14.049659902389811,0.1012318211923804,0.306551927970419,0.3534575076921686,-0.07106804416301973,0.0,1.0508243445109182,0.34033032300056987,0.24757952973720626,-0.0927507932633636,0.9140021153689691,0.7239443495240421,320
GW190503_185404,matched_offsource,20,0.10549366928429313,-0.2726743146755034,0.38688524590163936,-60.0,0.8570521313749431,0.6107156022630525,1.0,19.308595032083314,17.14000386428735,0.059497243610421434,0.27595542753434277,0.2588704414580893,0.031944950808771154,0.0,1.033772233984384,0.5697664958099422,0.3629891790741194,-0.20677731673582284,0.919371898136848,0.6914815718818648,320
GW190503_185404,matched_offsource,21,0.07217579692552857,-0.2285566902641738,0.3157894736842105,-64.0,0.7575563076197964,0.8441634437782637,1.0,14.27776421772029,12.65421203377674,0.06028344035292405,0.3266253000368304,0.3178881893816621,0.013556133112183172,0.0,1.047532194275066,0.1263526157350907,0.2220323814172972,0.09567976568220649,0.9230331136604019,0.7378569685135465,320
GW190503_185404,matched_offsource,22,0.07665344651260607,-0.22920883516024362,0.3344262295081967,-60.0,0.6933213590247025,0.890479200318165,1.0,17.26203829471342,12.205741227834555,0.17158731159264132,0.3334176816424426,0.2640811504104175,0.11604463057054967,0.0,1.06574082643657,0.36807420063461094,0.19237653567651125,-0.1756976649580997,0.9274672524611504,0.7608005857944837,320
GW190503_185404,matched_offsource,23,0.077624593161787,-0.22126636368546762,0.35081967213114756,-60.0,0.684165232357946,0.513692397963016,1.0,12.101212269140035,15.761776909934099,-0.13137731265183553,0.3129540792679308,0.4163237449608257,-0.14174250506255437,0.0,1.0320149229220463,0.2220323814172972,0.2586445366528355,0.03661215523553829,0.9390611016190709,0.7415181840371003,320
GW190503_185404,matched_offsource,24,0.11422640404939952,-0.29127733032596875,0.39215686274509803,-56.0,0.6412593206296353,0.4063200217522252,1.0,13.275978410376778,17.627253278659495,-0.14080323093931643,0.3240913668744159,0.2925253715648057,0.05119224526641752,0.0,1.069876492474885,0.06655276218371164,0.22447319176633307,0.15792042958262142,0.9500040680172485,0.7891139858433001,320
GW190503_185404,matched_offsource,25,0.10522573935001053,-0.25685022990947454,0.4096774193548387,-40.0,1.066974595842841,0.15091443407783506,1.0,16.130963990031905,9.70519987653109,0.24871200487378667,0.44280751751478475,0.22856771436868092,0.31910590824859547,0.0,1.1867174608377884,0.09218127084858851,0.5279065983239769,0.4357253274753884,0.8801562118623383,0.8176714669270198,320
GW190503_185404,matched_offsource,26,0.12660119991416832,-0.31295816618782407,0.4045307443365696,-44.0,0.9426751592354796,0.15953251422113107,1.0,13.277142468831228,14.682794221722336,-0.05027378167726561,0.33813887198571424,0.23562218931690967,0.1786748693539428,0.0,1.1101856501007226,0.18924416239524833,0.33308925229842956,0.14384508990318123,0.8840615084207957,0.7669026116670734,320
GW190503_185404,matched_offsource,27,0.1942485404106009,-0.42269576751320903,0.459546925566343,-44.0,0.9674697121360998,0.2022547479579835,1.0,8.49318275360965,11.294117647058833,-0.14155214894066176,0.3117590515429528,0.18235837690955647,0.2618824335712972,0.0,1.132336802514056,0.6341225286795213,0.321576763485477,-0.31254576519404437,0.8958587584411358,0.7669026116670734,320
