split,event_id,run,period,field_G,direction,offset_reads,offset_us,U,R,H,parent_ARA
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,-2,-0.07268507961919068,0.8898395416576085,1.0130307767696767,1.0755992540818733,1.5136534089080294
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,-1,-0.008685188338062755,0.944370679896916,0.9555853624151418,1.1013572071675275,1.5275791234923892
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,0,0.055314941361644276,0.9926687828915864,0.9212437910849645,1.1024195113036606,1.5411061483839812
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,1,0.1193148326427722,0.9598936319222777,0.8937181722227128,1.1143985311342304,1.5542458000627855
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,2,0.18331496234247924,0.9149149023910512,0.8628421841619317,1.0907478386494178,1.5670092668313529
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,3,0.24731485362360717,0.9541290563540621,0.8403868730306296,1.0881455229144281,1.5794072263898669
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,4,0.3113149833233142,0.9645069186174997,0.7953705604622744,1.0827104623954882,1.5914502354962952
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,5,0.37531487460444213,0.9509361418024734,0.7595278493791915,1.0887321553566527,1.60314836912814
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,6,0.43931476588557006,0.9006711113588287,0.7341850493834979,1.0873609557029167,1.614511546428203
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,7,0.5033148955852771,0.8693606301331676,0.710359976930573,1.1066807538591075,1.6255493988309917
development,EMU00070013|RF on|15,EMU00070013,RF on,230.0,R_to_U,8,0.567314786866405,0.8720563004348059,0.6651765260509326,1.10518158436022,1.6362711604169293
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,-8,-0.4723517568992679,0.7300360139138675,1.0342646451646529,1.0719969708641994,1.3864069596019823
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,-7,-0.40835162719956086,0.653694848197373,1.0086101390846847,1.0608192422809097,1.4039762262104571
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,-6,-0.34435173591843293,0.6087690082586911,0.9425283001078033,1.0511193482929628,1.4210423619895745
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,-5,-0.2803516062187259,0.690449401893696,0.9078189647447881,1.0262423781030192,1.4376198986099702
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,-4,-0.21635171493759797,0.7431140220064654,0.8735856660581627,1.0241516786198992,1.4537227045580847
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,-3,-0.15235182365647004,0.649593633494584,0.8379532933655591,1.0213466350120206,1.4693644338095633
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,-2,-0.08835169395676301,0.550710617614542,0.7948271669116186,0.9888458737344734,1.4845583443015913
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,-1,-0.02435180267563508,0.6125873750666073,0.7423197510304383,0.941249697268179,1.4993171470024178
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,0,0.03964832702407195,0.9297020682845464,0.7184786226802415,0.9292387282264559,1.5136534089080294
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,1,0.10364821830519988,0.8114121512429151,0.6610532783158471,0.9146632757105093,1.5275791234923892
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,2,0.1676483480049069,0.6820190244073,0.6384332872411929,0.8621797559669564,1.5411061483839812
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,3,0.23164823928603484,0.7324422047900985,0.6170431430447962,0.8407294032206547,1.5542458000627855
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,4,0.29564836898574187,1.1027234508937014,0.5984875413675542,0.839831692087438,1.5670092668313529
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,5,0.3596482602668698,1.0910699880139922,0.5956950604108047,0.8754444911790001,1.5794072263898669
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,6,0.42364838996657683,0.9890911312638251,0.5567430927087362,0.8742942815417162,1.5914502354962952
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,7,0.48764828124770476,1.0471856578686844,0.5534727031740952,0.8227897153891274,1.60314836912814
development,EMU00070019|RF off|13,EMU00070019,RF off,266.0,R_to_U,8,0.5516481725288327,1.1491773643176124,0.5143878078558604,0.8165795056643766,1.614511546428203
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,-8,-0.4641015265357744,0.8595533370291075,0.9942864975002483,1.031317263542141,1.4210423619895745
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,-7,-0.4001013968360674,0.816820859252972,0.9595800720716274,1.0395014287427664,1.4376198986099702
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,-6,-0.33610150555493945,0.7892260568268308,0.9664058825219171,1.0274635184336187,1.4537227045580847
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,-5,-0.2721016142738115,0.8265892773509964,0.9385954118512585,1.0302359494352733,1.4693644338095633
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,-4,-0.2081014845741045,0.8691030794871386,0.9356898266340034,1.0430431672121219,1.4845583443015913
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,-3,-0.14410159329297656,0.8688745710372162,0.9154616150211357,1.0204049114414635,1.4993171470024178
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,-2,-0.08010146359326953,0.7812324494876338,0.8848669320446592,1.0191329705021697,1.5136534089080294
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,-1,-0.0161015723121416,0.7935481988291104,0.8477707626454654,1.0347586143067076,1.5275791234923892
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,0,0.04789855738756543,0.9841434884399541,0.822843552364755,1.0081187308831088,1.5411061483839812
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,1,0.11189844866869336,0.9893042035082529,0.8066471176104817,0.9954948197188636,1.5542458000627855
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,2,0.1758985783684004,0.9642698234844089,0.7413458291770219,0.9932798785400372,1.5670092668313529
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,3,0.23989846964952832,1.0407809276005093,0.6984217737435856,1.0069638225599804,1.5794072263898669
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,4,0.30389859934923535,1.010879641205275,0.6829205087921901,0.9451543031170497,1.5914502354962952
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,5,0.3678984906303633,1.0777822622086233,0.6734894613582939,0.9352625940360141,1.60314836912814
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,6,0.4318983819114912,1.0162764103276682,0.6223832409454261,0.9226455111153831,1.614511546428203
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,7,0.49589851161119824,1.0287189309805356,0.5751554692972355,0.8860177300002097,1.6255493988309917
development,EMU00070019|RF on|15,EMU00070019,RF on,266.0,R_to_U,8,0.5598984028923262,1.0262759993349722,0.5197599159212399,0.8553055546164476,1.6362711604169293
development,EMU00070025|RF off|8,EMU00070025,RF off,302.0,R_to_U,-8,-0.470131943395105,0.7117466854740155,1.1857408143490686,0.9763796512505631,1.290480240652085
