split,run,period,rf_flag,temperature_K,field_G,frequency_MHz,turns_per_lifetime,field_turn_log2,time_us,parent_ARA,state_x_L,state_x_C,spin_radius,observed_phase_ARA,openness_U,closure_R,local_loss,null_loss,wrong_openness_U,wrong_closure_R,cycle_bins,history_native_bins
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.371000051498413,1.5670092668313529,1.0585874346684325,0.9955946483437497,0.9400076797514634,0.8048290588654045,0.9686371815685838,0.7159232122532471,0.8689943560337323,0.9252674637046083,1.0963329342175376,0.3353637988926809,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.434999942779541,1.5794072263898669,0.6134287842574812,1.0144850587702103,0.6650434491964377,0.5708158774669446,0.9715152373213434,0.6962495726893275,0.8857917622314632,0.9377344743178749,1.0305174168654658,0.3335516426863593,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.499000072479248,1.5914502354962952,1.0839951327090522,0.8954989109649488,1.555092936703752,0.9469862566470717,0.9696882243654537,0.6362665051278144,0.8433937854820738,0.8961215851082525,1.0803799751543064,0.3150225643002148,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.562999963760376,1.60314836912814,0.9454406129291243,0.8373330275544723,1.2024061228449117,1.3388496047196679,0.954458780210733,0.5957435281301247,0.7997190545984425,0.876034935368257,1.0739714351437424,0.32167475092312214,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.626999855041504,1.614511546428203,0.900683799771451,0.8192838120611751,1.0975423744992188,1.6284603262341266,0.9607525703840653,0.5878575229813432,0.7970167682466861,0.86213417824118,1.063073613977655,0.3212796377824816,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.690999984741211,1.6255493988309917,1.0722944192320163,0.9422975682536491,1.6888455079864562,1.8969934513482658,0.9574685409241809,0.5460503218145522,0.853962192153096,0.9298294535313103,1.1185440001067355,0.3197209452125348,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.754999876022339,1.6362711604169293,0.3896857055977445,0.781229471895116,0.35814295701764387,1.3007322946099609,0.8900718667268299,0.5053467233160139,0.7569980342020114,0.9439837909753482,1.1021936422127372,0.312192979446547,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.819000005722046,1.6466859606755517,1.0520516578353112,0.8587478804038785,0.8769555659785327,0.5010193912511923,0.8980982428686902,0.4602975958732578,0.8357009691923872,1.025344803535116,1.1281104344442117,0.32660235802286575,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.883000135421753,1.6568025495947836,0.9733622536845355,0.9349924060866907,1.5504610216504802,1.6718382213833547,0.9640586015977403,0.4015915182690787,0.9202979745875275,0.9889178615915428,1.1048029279593883,0.3050820750033367,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,3.9469997882843018,1.666629393827122,1.184377974006854,1.137224641178721,2.258175678278012,1.2359004897181205,0.9958442769112225,0.3847730944842549,0.9272791055272263,0.9350182978445889,1.1173676895602918,0.28092007558041976,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.011000156402588,1.6761749691148449,0.8941373602370467,1.2708723396904351,1.1838821217185558,1.5477255173500009,1.0483268069821745,0.40256635549023273,0.9218885702679369,0.8368923063210798,1.1290749879694753,0.2896648745978147,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.075000286102295,1.6854471869001517,1.0984320884685275,1.1206125923557027,1.3371990586444003,1.6771321774779206,1.0782260196109188,0.3862012814842817,1.0050896923601738,0.8592498321541087,1.0844893336175736,0.32379448653661796,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.139000415802002,1.6944539093887445,0.9904853006066743,0.950960349771118,1.6506788363200153,1.336834289498056,1.0721601314075289,0.369158937102142,0.9976971818859897,0.8634001535954472,1.0314058532927146,0.32984277134202394,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.203000068664551,1.703202674377213,1.545557734463154,1.0179244264813982,1.2180438732040517,1.8223049880707345,1.0825188415423546,0.3722531922549091,1.0241972981313974,0.868051148412292,1.0387635828909747,0.340909754560753,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.267000198364258,1.7117009965536942,1.3473340047583635,0.9555420492067866,1.0207851040828717,1.33284747421942,1.0532422629661886,0.33582937337196045,0.9938932712241642,0.89340902601772,1.041521723337362,0.32454941383986813,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.331000328063965,1.7199559827106756,1.0853272396185643,0.8385500643025643,2.108143321045795,0.33260092238254285,1.0816795487637716,0.3199953024733282,1.0938694744963746,0.9286694109739749,1.0464364284126828,0.3297086476651907,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.394999980926514,1.7279745415107228,0.8596861573187402,0.9083934061624546,1.1832707986852533,1.4465079010752988,1.0708227227049907,0.289437312354048,1.0193548332489477,0.8845174168168134,1.0372805624145425,0.32179406658876886,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.459000110626221,1.7357635604366717,1.3372302887111227,0.807326635933655,2.3886472246098385,0.6222428871641459,1.1141697404786417,0.3238836308085089,1.0637004040184084,0.8457041783775343,1.0361177678885376,0.29371196932972127,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.523000240325928,1.7433295531202766,1.0452737660388736,0.989859885668602,1.1432650976543248,1.3549872457407006,1.0681196405440279,0.35964175317080527,0.9770608565063839,0.8524361762581014,1.0676936448138883,0.2906398263509855,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.587000370025635,1.750678905565378,0.5794882368318804,1.020102505125658,0.6733833490413531,1.6064377135815064,1.0866298401799164,0.3693443109598863,1.0120319622935556,0.850666676878714,1.1136773522686467,0.2935240615689803,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.651000022888184,1.7578177685025949,0.9764608162838023,1.1247889942962968,1.388689325319209,1.7625686585154718,1.0511403178168925,0.3454624027199024,0.9224992874825535,0.8327359971814144,1.0603285198118466,0.3136575412087426,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.715000152587891,1.7647522738063923,1.080351867560845,1.0508044100156948,1.1991619997631917,0.750808248188688,1.0656151976794117,0.32994180823372743,0.9413454775933028,0.8254188847079653,1.059427040322625,0.3102967393687014,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.779000282287598,1.7714882205144122,0.9301456589419587,1.2436909062131127,1.8328479712098014,0.4171327093983292,1.101768636492917,0.31760256193427494,1.08994850839575,0.8885948487018128,1.0622805117037575,0.3114741099264375,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.843000411987305,1.7780312940381195,1.0342400036877835,1.399129277752403,1.5802400322585968,1.7609116448773925,1.0725720878616836,0.28972559315262936,0.9620987025844718,0.8319041685932494,1.0683972967105428,0.32107746190721564,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.9070000648498535,1.7843869703269897,0.9715746029371867,1.4087008069592206,1.722487809263723,1.865983152006271,1.030214976510644,0.29280921555588,0.9086642892404183,0.8553642095843219,1.1056896035904658,0.3259381854269331,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,4.9710001945495605,1.7905607085430049,1.6022041867094912,1.2413972837766087,2.5474796358320124,0.9606743914747524,1.051456926285567,0.2800455050180153,0.9478846737676376,0.855108202252849,1.1046749907787845,0.33338174535130843,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.035000324249268,1.7965576715260125,1.5343037114924218,1.2427221643276145,2.2185587413684797,1.2648413922463249,1.060967445857681,0.28354580156029285,0.9132945991620353,0.8083314558650017,1.1054553993168486,0.3674955477986853,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.098999977111816,1.8023828781812998,0.33325828096915755,1.2854386859021667,0.2776628268626994,1.822051657638914,1.0499876607861574,0.2588504377147316,0.8495872873538042,0.7686932298052118,1.125580389645997,0.384785775122248,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.163000106811523,1.8080413320278101,1.3372037244815829,1.1532448598374758,2.4193314772113044,0.03468755380768934,1.060336063179645,0.2474606139756833,0.9122778396451398,0.8084555604987335,1.1232365037774423,0.37152711551847456,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.2270002365112305,1.8135377649945588,1.1760588037726143,0.9446448493271443,1.5813444512843993,1.9882120638653136,1.0798155510573109,0.2370573771559894,0.894540094754051,0.7622986012216723,1.1331575478965235,0.3851031772998597,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.2910003662109375,1.818876816293279,1.2283133352073554,0.9949015989618809,2.515308340819001,1.130437289818279,1.0636868796493828,0.22573934164992876,0.9008498886432401,0.7929754388632574,1.0724336097678906,0.4181824939803034,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.355000019073486,1.8240629542178166,0.9251359918613808,0.9820661305645612,1.35266935941107,1.197972685404463,1.0873892185862792,0.22432657091559793,0.8984544564016417,0.7540439150089696,1.1143763210481836,0.4205468115609965,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.419000148773193,1.8291006333636712,0.8145843041675351,0.976808345123026,1.878874410097156,1.3580738243491843,1.0662153825107858,0.23932627349233618,0.8242700706118063,0.7218904596757373,1.1188702270820503,0.4421221727864994,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.4830002784729,1.8339940665318595,0.2570003344647426,1.0623623702383298,0.3271201652160296,1.837079335832346,0.9771823718067624,0.2551690395177662,0.7128269757581764,0.7461166080074503,1.1540283898912664,0.4704305182241074,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.547000408172607,1.838747383977896,1.105994557157116,1.1497923305076008,2.705382298182054,0.11789845067284058,1.0104476719940398,0.25141631491667954,0.7887332705092887,0.7724228237054367,1.1313120239846122,0.4936051580117074,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.611000061035156,1.8433645637903782,1.5220767309520504,1.165964442088444,3.0385235256982166,0.1962251740630421,1.0191700685948333,0.2378101993722609,0.8218038186051344,0.7908883981868778,1.0623576680342364,0.5045123785970831,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.675000190734863,1.8478495718623675,1.0173549207448214,1.2316396686935023,1.7464105898884799,1.7706844469014282,0.9912454407190956,0.2173419086463191,0.8426936125463176,0.8575787477179343,1.1243007171106207,0.5076959078024794,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.73900032043457,1.8522061588191063,0.7926820629300986,1.0447835955556306,1.6514620907104522,0.8913614643340942,1.0518452908620264,0.22293738591747253,0.9394429561077288,0.8468329615946176,1.0991042649974108,0.5134090700302204,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.802999973297119,1.8564379707223382,0.6637808054821558,1.0279778876338386,0.9547645226980296,1.1260361999709332,1.087180344809336,0.24187824752862958,0.9312929403280711,0.7819332870857374,1.1173152548198684,0.5220049741706849,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.867000102996826,1.8605486424561584,1.05917468193306,1.018816335755619,1.792699445695975,1.4066958127534948,1.1221210735680962,0.28365266204709233,0.9515646269172747,0.744445989640367,1.096190037821526,0.5387568049866244,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.931000232696533,1.8645416116039377,0.9536361199204131,0.9958676687403331,2.334266121412204,1.5837923453500289,1.1069348244052595,0.3152330117935074,0.8856559985909319,0.714539386113461,1.1078115870589227,0.5825028536019926,29,128
development,EMU00070001,RF off,0,300.0,158.0,2.140742,4.716054625999999,2.2375804291325356,5.99500036239624,1.8684202483931376,0.8183705118216081,0.7541243226679876,1.9008586157675442,1.611135478057233,1.0709365514446918,0.30775461523471837,0.8578973396087742,0.7442467621150339,1.0904116785586102,0.5848160821828368,29,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.2829999923706055,1.290480240652085,0.9663220176709283,1.3813238400298808,1.1300230320371822,1.5402777828157093,0.4830109406997976,1.4187696757559987,0.32645626625480173,1.0252988959857232,0.8451531544389992,0.7391912140520984,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.3469998836517334,1.3107961426068178,0.8330797646862322,1.3039974268678332,1.1390617713913251,0.027670739467212983,0.49171387026524294,1.414570822098473,0.3524645496786407,1.0811519130357927,0.8594175969740594,0.7043820405088592,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.4110000133514404,1.3305304054176792,0.4236545852290492,1.294860948511518,0.40483492364476986,0.3854204650224678,0.5136636159701994,1.4064569742770954,0.36739951405005067,1.0631067652631632,0.8328004285063807,0.6871172835534071,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.4749999046325684,1.3496995384347905,0.8521734053619573,1.406862436438855,0.8762258646199043,1.350583908020241,0.5964213695541946,1.3815482946192532,0.4319365241218096,1.0164908668842103,0.8422268949742339,0.6510506915028548,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.5390000343322754,1.3683198640131937,0.8414221652148238,1.4295504596157855,1.0674545715958916,1.4495321324756185,0.639925851808579,1.3615783727855157,0.44287806160572557,0.9412762442534592,0.8563505972558321,0.5734436448405531,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.6029999256134033,1.3864069596019823,0.5212775437726973,1.2735710722454627,0.6061921852270672,1.5722655595890922,0.6278502530794358,1.3430701010956758,0.4474625388793063,0.9779172764018808,0.8532792196300976,0.5645492596303002,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.6670000553131104,1.4039762262104571,1.1612752295897457,1.283035001761331,1.5645987840907518,1.5941986571108644,0.5938420129670412,1.2753412036952827,0.4852683024682844,1.1490663921880104,0.8247141986393969,0.5303536952481644,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.7309999465942383,1.4210423619895745,0.8048000527664972,1.347949188992799,0.7669988405219884,0.8085490710802852,0.6737997750074904,1.2392200921978958,0.5643747368908475,1.110825397702767,0.8231744192915497,0.5044740794959639,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.7950000762939453,1.4376198986099702,1.347745749311474,1.2442991622457076,0.836505928384702,0.5187342702681482,0.7185314416826645,1.217675519094104,0.5848813003330006,1.043109533201909,0.8811544858484297,0.4867800965910147,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.8589999675750732,1.4537227045580847,1.0660061082940304,1.2488701171744365,1.0000730542508598,1.1828795911298866,0.6953014597996283,1.2044254595889539,0.5152991041394009,0.9669330899017267,0.8817982255574343,0.49203554591768295,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.922999858856201,1.4693644338095633,1.0478722704959929,1.3223179749298615,1.174796207408227,1.8325568860872394,0.7565086496030055,1.1689304317521099,0.6060437613392555,0.9961686169522296,0.9069618917781535,0.46019531408410613,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,2.986999988555908,1.4845583443015913,1.169347873443774,1.4620359790396271,0.853365109209197,0.8924371305767456,0.750261256433449,1.0938910648183664,0.652072111898075,1.0861813466314507,0.9902520881702774,0.4414101398964623,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,3.050999879837036,1.4993171470024178,0.9556201436398549,1.3784749391889932,1.431626726316285,0.2085843320298424,0.7869397154593413,1.0404904489444546,0.6907848827944252,1.0648385003543337,0.9581252895551806,0.41761669595731854,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,3.115000009536743,1.5136534089080294,1.4530487693240306,1.2885565578186413,2.0376345436064844,0.5449450602060846,0.8941742651083386,1.0127094015139289,0.7261032564946084,0.897972239363312,0.961475562602538,0.41836168095233595,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,3.178999900817871,1.5275791234923892,1.130539290294012,1.351832733518496,1.0876889640275615,0.7630077315713816,0.8687488698010212,0.9797832661258778,0.7095984870331706,0.9240116659117131,0.9700424979620467,0.38322006313227497,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,3.243000030517578,1.5411061483839812,0.9700309427127556,1.1465096634400602,0.9418747104419448,0.3557360243574137,0.830957465839192,0.9413453318884883,0.7206073619634562,1.0137951594356571,0.9921482855354765,0.37104003325176704,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,3.306999921798706,1.5542458000627855,0.8985505163735635,1.1880271340171444,0.9583859763816317,1.7896306687490866,0.7934949062208589,0.8956489973979818,0.7688068194950868,1.1689669795999749,1.0185492897875346,0.36160024731684426,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,3.371000051498413,1.5670092668313529,0.9006207724190474,1.2218705282054907,0.6990839234815897,1.3380845526536798,0.7693770554506065,0.8464808531580608,0.787508084636966,1.2596236281114483,1.0022383345475196,0.3348192763594835,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,3.434999942779541,1.5794072263898669,0.8024684841856817,1.3171192285451268,0.9593361960127906,0.395929809813454,0.8492026158801995,0.8187699822887414,0.8156732914054772,1.1053601019267627,0.983231232310962,0.32301495435638744,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,3.499000072479248,1.5914502354962952,0.6337655066797375,1.2303162804433478,0.9452129156968834,0.37183233264331084,1.0432517012312892,0.778405289467318,0.8470747066191299,0.7768377310397343,1.0248996830373178,0.3117157175218995,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,3.562999963760376,1.60314836912814,0.711513931497098,1.2140017479288754,0.6006319121016657,0.983662298369382,0.8773468381200091,0.7388648587016278,0.8637001375590425,1.1051908415428848,1.0190734966128248,0.27473727191897246,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,3.626999855041504,1.614511546428203,1.0841054858242065,1.2905024730981691,1.1148571421110332,0.9606214674570037,0.8313358339098271,0.7059332690923177,0.8686243630635655,1.2210831357179268,0.9078322956137279,0.2711268521392045,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,3.690999984741211,1.6255493988309917,1.0571614263124882,1.1092378264223826,1.074594012193322,1.0689014974535829,0.8040831870174671,0.6593639809483547,0.870475359837731,1.2946622127224614,0.953533705044044,0.24573223213589634,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,3.754999876022339,1.6362711604169293,1.345859823176696,0.8733798173378204,1.4383292740276834,0.4223509117781159,0.7985678971272245,0.6305334289150865,0.8894063581637126,1.338097054791582,0.9832653221580829,0.25069897103356287,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,3.819000005722046,1.6466859606755517,1.2901468548571062,0.9563688734185719,1.7435783506845421,0.6809288646906155,0.8732104515253893,0.5740457978448457,0.9298498585739365,1.1998769603151531,1.0058605424527705,0.2251525935833284,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,3.883000135421753,1.6568025495947836,1.28367512019963,0.9492641869491469,1.6938491700994414,0.5593452256632746,1.2021248654056291,0.5702933080857738,0.9308138133116157,0.617800378272441,0.9484843761033591,0.23564116929575282,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,3.9469997882843018,1.666629393827122,1.5383646279122039,0.8901795550136973,2.001559984005613,0.40189289598582933,1.2055415491053763,0.53507686952596,0.93680609267724,0.6173603205375299,1.0000866344207717,0.24446911711431046,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.011000156402588,1.6761749691148449,1.0029759145405601,0.9396670536106154,1.121512386709917,0.48550625107325585,1.1156938194632264,0.5125363288269891,0.9394879845767976,0.7446442893275187,1.0217565445353625,0.21246421855610076,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.075000286102295,1.6854471869001517,1.448189695508464,1.0648834982173787,2.8202010050309525,1.4050127660779788,1.160767081428623,0.4737877115344882,0.9584596155613643,0.6929649137795827,1.0168871863538822,0.20809658905668804,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.139000415802002,1.6944539093887445,1.0554595634851862,1.1048514909092702,1.6072349356632483,0.5770218745517995,1.2417050837153174,0.4244233590015557,1.0343431801853356,0.6316614029487976,1.019934775162517,0.18595806233798917,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.203000068664551,1.703202674377213,1.0525823011841628,1.017397058101227,1.9371178255929624,0.38510038752062425,1.173863576828796,0.4098670563358905,0.9619483173584136,0.6769956559389376,1.0512190689454461,0.17961460406594176,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.267000198364258,1.7117009965536942,1.172984259121559,0.8453009095114579,2.4024432857134688,0.579189676838576,1.140314717216993,0.40684016302564063,0.9167886077400771,0.6911685533804162,1.036353918977937,0.18890033410591545,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.331000328063965,1.7199559827106756,0.8952875525470199,0.8606643349815817,1.622116002664765,0.4762645890782392,1.138223416737562,0.38453954745372665,0.856087465928734,0.6481646050442891,1.0523483386513846,0.18381885112387836,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.394999980926514,1.7279745415107228,1.0982630246353358,0.827171185842536,1.3659366529756858,1.6619717248150596,1.1166658071098372,0.37692616041946225,0.8394630893170467,0.664054048885208,1.0654410253058995,0.18155793246611063,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.459000110626221,1.7357635604366717,0.5345300259273901,0.5304882878807509,1.0286680334707117,1.4596640501133074,1.1458906846446426,0.3286021411775679,0.8834340781467893,0.6584827730592313,1.0821463578810646,0.1900683192656746,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.523000240325928,1.7433295531202766,1.2204277322832777,0.7099500306477753,2.5161414393600836,1.8461018546867374,1.178069443325678,0.3243095682631581,1.0118343398496383,0.7059495235417089,1.0963924610902032,0.17178653114141135,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.587000370025635,1.750678905565378,1.1414187608873028,0.7059175150614505,2.5752515049898523,1.9920716733239465,1.1172337776693175,0.3157352026300516,0.992856903481167,0.7844916216455696,1.0982381047087353,0.18479383128178797,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.651000022888184,1.7578177685025949,0.8135590878715979,0.8673629882013647,1.647388882335479,0.10086064885481583,1.1142723119632354,0.35204109981535253,0.970717301161636,0.7716167598029231,1.1016681197401126,0.18785540995067923,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.715000152587891,1.7647522738063923,1.1432016061004515,0.854307217754407,2.164343015499414,0.1825094722108601,1.09805294598099,0.35998755792727277,0.931788694918159,0.7653766345472757,1.1164950761143548,0.18726408163550046,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.779000282287598,1.7714882205144122,0.8776176579026732,0.8320806708887034,1.0680586118166024,0.6987761725122804,1.0663434929561897,0.3541691345707967,0.8402611109539515,0.7357059512626009,1.1051298561539207,0.17705892278153676,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.843000411987305,1.7780312940381195,1.2596706836910896,1.160779553338154,1.7502791480332793,0.24473723398366637,1.0453376874805713,0.3264777517035774,0.8434736123239054,0.770308464847367,1.0935244206730022,0.18487706033636123,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.9070000648498535,1.7843869703269897,0.4875358728168149,1.155887533591821,0.8110666499268316,1.2305529290361856,1.0315738108250945,0.2881463332294135,0.8654070901184008,0.8124313370247103,1.0525750042331188,0.1856294812244778,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,4.9710001945495605,1.7905607085430049,0.7124461487718041,0.9759569307084242,1.4249718682435444,0.1276385602277661,1.0343890705935284,0.29855767314446724,0.8819956796634493,0.8233504125131892,1.0643721356020102,0.1864587323480385,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,5.035000324249268,1.7965576715260125,0.7381182135260029,0.9864594018856924,0.963614620518274,0.17611056913563353,1.0158757906080176,0.3423978748942822,0.8371839500840494,0.811017449779967,1.0408149050753344,0.18476737468120402,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,5.098999977111816,1.8023828781812998,1.0558588061719594,1.062603975606123,2.4204437296356844,0.34696019441578707,1.038351097896715,0.33078596310966824,0.831324623943004,0.7699153143147509,1.0530470740145232,0.19179374062487736,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,5.163000106811523,1.8080413320278101,1.3447711103428432,1.1355146302001164,2.192049813425317,1.301042074819728,1.045821236120207,0.31012988792161655,0.8647052543362868,0.7889334832823425,1.036567240910004,0.18927186576309873,24,128
development,EMU00070007,RF on,1,300.0,194.0,2.6285060000000002,5.790598718,2.533712523142561,5.2270002365112305,1.8135377649945588,0.6102601081641204,0.8488654092301986,0.7685794647408258,1.5851838569321153,1.0425369575076622,0.26214209000101313,0.8763039706687977,0.8047951296714553,1.082063940790897,0.18671067132748503,24,128
